reference_actor_Q_mean,rollout/episodes,train/param_noise_distance,reference_Q_mean,reference_actor_Q_std,reference_perturbed_action_mean,param_noise_stddev,eval/episodes,train/loss_critic,rollout/Q_mean,obs_rms_mean,reference_Q_std,total/duration,obs_rms_std,rollout/actions_mean,total/epochs,reference_perturbed_action_std,reference_action_mean,eval/return_history,eval/return,total/steps,total/episodes,ret_rms_mean,total/steps_per_second,rollout/return_history,rollout/actions_std,train/loss_actor,eval/Q,rollout/return,ret_rms_std,reference_action_std,rollout/episode_steps
185.4075927734375,269.0,0.25902557373046875,176.12936401367188,81.50011444091797,0.01737269200384617,0.022854436146078055,11.0,39.118221282958984,96.44004821777344,1.535670518875122,85.16917419433594,120.28257632255554,7.957553386688232,-0.008614525198936462,11,0.8319186568260193,0.018301213160157204,256.25313941938066,285.6138028815109,11000,269.0,0.0,91.45131685990721,293.74292891035805,0.7874664664268494,-181.9232635498047,175.0457305908203,195.485214424476,1.0,0.8239861726760864,40.75092936802974
195.68408203125,288.0,0.20786723494529724,186.56503295898438,92.73841094970703,-0.0008070743060670793,0.018730226766195082,12.0,40.438507080078125,103.07342529296875,1.56273353099823,95.79220581054688,131.32210278511047,7.980822563171387,-0.007607065141201019,12,0.8087407350540161,-0.023451052606105804,255.73759153195954,250.06656477032715,12000,288.0,0.0,91.37837230368032,295.70791259687803,0.7909980416297913,-193.9072723388672,187.01959228515625,200.25208751293047,1.0,0.8242547512054443,41.62152777777778
206.181884765625,304.0,0.19427338242530823,196.62539672851562,103.19709777832031,0.12700986862182617,0.018730226766195082,13.0,53.071014404296875,109.79134368896484,1.5762540102005005,105.17587280273438,142.29884576797485,7.96224308013916,-0.005743883084505796,13,0.8246623277664185,0.10470221936702728,259.79339547039007,308.4630427315566,13000,304.0,0.0,91.35703054961618,296.226924209604,0.7943766117095947,-202.57400512695312,191.31588745117188,205.39202774328464,1.0,0.8370215892791748,42.703947368421055
215.78607177734375,320.0,0.18979348242282867,204.02122497558594,108.600341796875,-0.006476263515651226,0.017644720880324885,14.0,69.52169799804688,116.97649383544922,1.603803277015686,111.34881591796875,153.2385790348053,7.85980224609375,0.0010651794727891684,14,0.8464061617851257,0.025449665263295174,260.48395710151624,269.4612583061568,14000,320.0,0.0,91.36080540671263,295.79132645657614,0.7970729470252991,-209.21470642089844,208.14175415039062,210.30839818957293,1.0,0.8442010879516602,43.6
222.19412231445312,334.0,0.20862676203250885,208.5271453857422,115.43791961669922,0.09289004653692245,0.017644720880324885,15.0,63.28678894042969,124.31109619140625,1.6233550310134888,117.5951919555664,164.22831654548645,7.79613733291626,0.007651714142411947,15,0.8421052098274231,0.08518657088279724,261.5771645630401,276.8820690243746,15000,334.0,0.0,91.33625866429337,299.75591924256406,0.799563467502594,-218.30999755859375,228.55784606933594,215.78644998097707,1.0,0.845212459564209,44.721556886227546
236.3350830078125,348.0,0.18225997686386108,221.7684326171875,123.97795104980469,0.11908359825611115,0.017999379770019416,16.0,79.93384552001953,131.28372192382812,1.641446590423584,125.81396484375,175.23008465766907,7.787270545959473,0.016648074612021446,16,0.850149929523468,0.07893532514572144,261.1295718790856,254.41568161976664,16000,348.0,0.0,91.30852177157668,304.5602009764531,0.8021826148033142,-227.20362854003906,194.78024291992188,220.741788774365,1.0,0.8617473244667053,45.764367816091955
240.57379150390625,361.0,0.2232763022184372,226.093994140625,130.59085083007812,0.1418595016002655,0.01662212523270047,17.0,76.57899475097656,138.83387756347656,1.6467901468276978,133.02919006347656,186.35814952850342,7.769024848937988,0.0191709753125906,17,0.8086187243461609,0.09447595477104187,268.68520461143606,389.57532832904405,17000,361.0,0.0,91.2221979184219,314.1431602298143,0.8039389252662659,-238.27467346191406,247.11949157714844,225.61524366699405,1.0,0.8166016340255737,46.958448753462605
250.06228637695312,376.0,0.1980516016483307,235.30758666992188,134.98410034179688,0.10801175236701965,0.017297050171870294,18.0,104.05632019042969,144.97381591796875,1.659569263458252,136.8824920654297,197.46285367012024,7.704513072967529,0.02277233451604843,18,0.8151378035545349,0.131850466132164,277.60110595279116,429.17142875582687,18000,376.0,0.0,91.1563854438701,316.8378261550825,0.8056088089942932,-246.32493591308594,267.2615966796875,229.83241020682644,1.0,0.8207516074180603,47.859042553191486
260.55145263671875,389.0,0.19312193989753723,243.6477813720703,136.6868896484375,0.11162779480218887,0.01695622994987775,19.0,120.49407196044922,151.72145080566406,1.671644926071167,139.19265747070312,208.34329915046692,7.627773761749268,0.027458595111966133,19,0.833925187587738,0.10274254530668259,278.13924287697847,287.82570751235136,19000,389.0,0.0,91.19563757257234,328.854832630131,0.80722576379776,-258.60394287109375,282.73199462890625,233.4821542874171,1.0,0.8531988859176636,48.68637532133676
268.8914794921875,404.0,0.21276187896728516,252.562255859375,144.64418029785156,0.06919843703508377,0.015973535632157008,20.0,120.0260238647461,157.42605590820312,1.68606436252594,146.36309814453125,219.51628637313843,7.560676574707031,0.030377648770809174,20,0.8457211256027222,0.06682340055704117,287.1542567415346,458.43952016810124,20000,404.0,0.0,91.10941302097092,334.5296382121137,0.809863805770874,-263.6104736328125,310.6573181152344,237.3567828098265,1.0,0.843534529209137,49.40346534653465
269.8035583496094,417.0,0.1919204741716385,252.11279296875,152.4798583984375,0.0029992833733558655,0.015973535632157008,21.0,159.11317443847656,163.78167724609375,1.6999120712280273,154.34127807617188,230.46605563163757,7.513156414031982,0.030880194157361984,21,0.8454451560974121,0.05426051467657089,287.3695303228891,291.67500194997854,21000,417.0,0.0,91.11970933179451,343.91888811306,0.8117476105690002,-271.51873779296875,258.2087097167969,241.85018957408028,1.0,0.8471862077713013,50.273381294964025
274.28759765625,431.0,0.20021778345108032,256.2137756347656,161.86517333984375,0.21744196116924286,0.015973535632157008,22.0,196.69264221191406,169.74081420898438,1.7101118564605713,161.96282958984375,241.69168996810913,7.471902370452881,0.03133136406540871,22,0.8083705902099609,0.1639297753572464,293.557485798726,423.5045507913007,22000,431.0,0.0,91.02505759673768,347.16615016989107,0.8124514818191528,-280.2563171386719,294.6385192871094,245.21788950647917,1.0,0.8146870732307434,50.93735498839907
287.12249755859375,446.0,0.1956319510936737,266.4532470703125,170.62818908691406,0.16382643580436707,0.015973535632157008,23.0,223.46226501464844,174.6195831298828,1.7275646924972534,171.14381408691406,252.73363256454468,7.475105285644531,0.03840605169534683,23,0.8305568099021912,0.21355034410953522,293.66550040471026,296.0418217363637,23000,446.0,0.0,91.00490412223279,342.1878068096273,0.8132914304733276,-290.5576477050781,272.2998962402344,247.23504386153436,1.0,0.8186049461364746,51.39237668161435
294.34423828125,459.0,0.19881950318813324,274.40203857421875,177.4691925048828,0.2101525366306305,0.015973535632157008,24.0,215.37806701660156,179.99539184570312,1.7393279075622559,177.1013641357422,263.82610058784485,7.438505172729492,0.04382302984595299,24,0.8266271948814392,0.2024996131658554,297.7736519277132,392.26113695678157,24000,459.0,0.0,90.969013098114,339.15322748906385,0.814142644405365,-291.0492248535156,296.6877746582031,250.35099049451904,1.0,0.8077348470687866,52.06535947712418
297.5128173828125,473.0,0.1962721347808838,275.81939697265625,184.93630981445312,0.09228480607271194,0.015973535632157008,25.0,260.6216125488281,185.2985382080078,1.7431621551513672,185.3850555419922,274.8739492893219,7.384713649749756,0.04572570323944092,25,0.8429601788520813,0.16650110483169556,300.07915993236037,355.41135204389116,25000,473.0,0.0,90.95077967423515,345.15988683521414,0.8147618174552917,-303.2012634277344,281.6996765136719,253.3638262094638,1.0,0.8335529565811157,52.82029598308668
297.4814147949219,487.0,0.21352683007717133,278.6032409667969,196.5094451904297,0.14036419987678528,0.01662212523270047,26.0,274.7817077636719,190.805419921875,1.7453380823135376,193.98477172851562,285.92746925354004,7.3776068687438965,0.04788937047123909,26,0.8381439447402954,0.12673801183700562,301.44040563645615,335.4715482388523,26000,487.0,0.0,90.93215166726446,343.65131329511416,0.8157415390014648,-304.25653076171875,382.4758605957031,255.4114465151196,1.0,0.8420204520225525,53.351129363449694
296.6280517578125,499.0,0.19023247063159943,272.780517578125,201.6595916748047,0.1252121925354004,0.017644720880324885,27.0,374.330078125,196.2410430908203,1.7476922273635864,198.7835693359375,296.9907774925232,7.345284938812256,0.04968377202749252,27,0.8472417593002319,0.0780990868806839,304.10049823347543,373.2629057559765,27000,499.0,0.0,90.91191392527242,347.28810768424825,0.8169705867767334,-310.2304382324219,360.4496765136719,257.9579536494437,1.0,0.8582509160041809,53.95190380761523
308.77581787109375,511.0,0.2042182981967926,285.6402282714844,205.2952117919922,0.06325028836727142,0.01662212523270047,28.0,338.3026428222656,201.58485412597656,1.7531187534332275,203.22377014160156,307.989782333374,7.310847282409668,0.05117960646748543,28,0.8461207151412964,0.08927689492702484,303.91083878705865,298.79003373380544,28000,511.0,0.0,90.91210684935082,348.55266872932793,0.8181979656219482,-320.6519470214844,318.2597351074219,260.7365444811286,1.0,0.8450546860694885,54.56947162426614
336.17559814453125,523.0,0.20246754586696625,305.82635498046875,205.55984497070312,0.10781222581863403,0.016294603698363365,29.0,362.6094055175781,207.03858947753906,1.7586758136749268,205.82443237304688,319.15467047691345,7.305350303649902,0.05395270884037018,29,0.8481287956237793,0.17663300037384033,307.24633953351696,400.6403604343508,29000,523.0,0.0,90.86503404968269,356.1296360178928,0.8194451332092285,-327.203369140625,359.8050842285156,264.3516396323342,1.0,0.8410145044326782,55.30210325047801
342.4278869628906,536.0,0.1931696981191635,314.4400634765625,217.86761474609375,0.17815646529197693,0.01695622994987775,30.0,332.2723388671875,213.031494140625,1.7612583637237549,215.32872009277344,330.4996876716614,7.276676177978516,0.059872377663850784,30,0.8245500922203064,0.1874316781759262,313.4216086750757,492.50441378027807,30000,536.0,0.0,90.77164402589038,357.733575433792,0.820065438747406,-337.8480529785156,361.6553955078125,266.67689412605796,1.0,0.8311477899551392,55.889925373134325
343.9927673339844,549.0,0.2215079665184021,315.8892517089844,224.2933349609375,0.12205687910318375,0.016294603698363365,31.0,410.8598327636719,217.4969940185547,1.7690749168395996,222.30886840820312,341.75397539138794,7.249861240386963,0.06268279254436493,31,0.8397496342658997,0.11844594031572342,317.14104128710375,428.724019647945,31000,549.0,0.0,90.70852786568986,364.3116407497501,0.8211902379989624,-345.052490234375,431.21478271484375,269.2167340889375,1.0,0.8451812267303467,56.43897996357013
369.29315185546875,562.0,0.20078061521053314,341.3375549316406,235.8716583251953,0.1286786049604416,0.017297050171870294,32.0,450.227294921875,221.97010803222656,1.7723746299743652,234.51348876953125,352.97593784332275,7.224661350250244,0.06146477162837982,32,0.8402572870254517,0.13973627984523773,319.93920422010183,406.68225514304174,32000,562.0,0.0,90.65773773566403,363.23154018543727,0.822537362575531,-347.7739562988281,414.4358825683594,271.3567053280384,1.0,0.8353400826454163,56.92526690391459
376.12823486328125,573.0,0.2223297506570816,347.1260986328125,238.3260040283203,0.10735351592302322,0.01695622994987775,33.0,477.8686828613281,227.77340698242188,1.7748578786849976,236.45220947265625,364.15337014198303,7.192662715911865,0.060835909098386765,33,0.8425650000572205,0.14097969233989716,321.277551499971,364.1046644557845,33000,573.0,0.0,90.62115774771858,369.713134947309,0.8234236836433411,-358.7978515625,389.4194030761719,273.66911569250834,1.0,0.8388776779174805,57.48516579406632
381.7430725097656,585.0,0.18833595514297485,350.874755859375,245.11427307128906,0.16430999338626862,0.016294603698363365,34.0,472.3961181640625,232.91641235351562,1.7805064916610718,241.18655395507812,375.3188169002533,7.185202121734619,0.06110614538192749,34,0.846989095211029,0.1415434181690216,322.2273426442072,353.57045040400203,34000,585.0,0.0,90.58964930350406,379.71367855239026,0.8244520425796509,-366.519287109375,396.2396545410156,276.3523297337436,1.0,0.8381437063217163,58.06153846153846
373.97808837890625,597.0,0.18339933454990387,346.806884765625,248.06954956054688,0.24555110931396484,0.01695622994987775,35.0,564.3294677734375,236.73756408691406,1.788370966911316,244.3833465576172,386.2506203651428,7.16518497467041,0.0651719719171524,35,0.8035885691642761,0.2589980363845825,319.73162509960457,234.87722858311423,35000,597.0,0.0,90.61474119294016,383.2626418746394,0.8255443572998047,-372.9140930175781,324.9286193847656,278.4586431103202,1.0,0.8077624440193176,58.530988274706864
374.3092041015625,610.0,0.20644527673721313,342.55712890625,251.371337890625,0.15777230262756348,0.017297050171870294,36.0,551.4793090820312,241.87550354003906,1.7940127849578857,245.19436645507812,397.20340394973755,7.1395392417907715,0.0685187503695488,36,0.8438931703567505,0.17592975497245789,316.8971327664291,217.68990110528586,36000,610.0,0.0,90.63366436949133,380.2503375212298,0.826308012008667,-376.7554626464844,319.4124755859375,280.00822291032654,1.0,0.8284958600997925,58.94918032786885
383.54510498046875,624.0,0.21648599207401276,350.4657897949219,258.5242919921875,0.020529182627797127,0.017297050171870294,37.0,613.2466430664062,245.38687133789062,1.7980235815048218,250.40762329101562,408.36772084236145,7.135746002197266,0.0712052658200264,37,0.8529558777809143,0.03033616952598095,318.9513591170635,392.9035077399016,37000,624.0,0.0,90.60461469304715,370.20930550669976,0.8270366787910461,-382.0191650390625,344.361083984375,281.4455521901646,1.0,0.8559256792068481,59.27564102564103
394.73931884765625,637.0,0.21420714259147644,358.5183410644531,260.11590576171875,-0.016419919207692146,0.017297050171870294,38.0,676.4453735351562,248.38331604003906,1.8027459383010864,254.46038818359375,419.5591468811035,7.110530853271484,0.07377416640520096,38,0.866481363773346,-0.025870351120829582,321.7133136138804,423.90562999610665,38000,637.0,0.0,90.57125862344411,368.670287440926,0.8279960751533508,-379.642578125,359.14862060546875,282.68968928707807,1.0,0.8625676035881042,59.610675039246466
391.17694091796875,650.0,0.17894436419010162,360.4562072753906,264.1199035644531,0.04641690477728844,0.017999379770019416,39.0,548.5604858398438,251.48069763183594,1.8070683479309082,257.3724365234375,430.71223425865173,7.078690052032471,0.0758245661854744,39,0.8496108651161194,-0.023054853081703186,322.7861774886679,363.55500473059226,39000,650.0,0.0,90.54769495258796,363.31119187990794,0.8291907906532288,-386.1429748535156,380.4202575683594,283.8083304247733,1.0,0.8578405976295471,59.89692307692307
368.9817810058594,662.0,0.1758621335029602,338.4384765625,264.48272705078125,0.09671051055192947,0.017644720880324885,40.0,616.51953125,255.24838256835938,1.8075647354125977,258.33489990234375,441.8591983318329,7.059277534484863,0.07549592852592468,40,0.849378228187561,0.13068637251853943,323.52140339980104,352.1952139339981,40000,662.0,0.0,90.5265753231198,365.57319832079736,0.8302766680717468,-390.98382568359375,355.6309509277344,285.5888039674279,1.0,0.8424764275550842,60.33232628398792
379.120361328125,675.0,0.18272410333156586,340.2591247558594,267.3753967285156,-0.06671871989965439,0.018361167303396805,41.0,708.457275390625,259.30029296875,1.8054561614990234,258.64801025390625,452.8875515460968,7.02722692489624,0.07599049806594849,41,0.8688108921051025,-0.0564095675945282,322.21058630445697,269.7779024906941,41000,675.0,0.0,90.53019863326239,360.5707333723326,0.8314206600189209,-388.0551452636719,390.9766540527344,286.8454780582566,1.0,0.8692123889923096,60.71111111111111
382.97564697265625,687.0,0.23164547979831696,347.1474914550781,273.0550231933594,0.09675310552120209,0.017999379770019416,42.0,744.832275390625,263.15313720703125,1.8046821355819702,265.0325927734375,463.97894501686096,7.011433124542236,0.0742783322930336,42,0.8595809936523438,0.04070154204964638,323.6808710479073,383.9625455293709,42000,687.0,0.0,90.52134897731992,356.5301963136945,0.832621157169342,-390.9214172363281,403.5103759765625,288.3047034832901,1.0,0.8616613149642944,61.02183406113537
394.4179992675781,699.0,0.20033375918865204,360.92901611328125,271.0918884277344,0.06366053968667984,0.017297050171870294,43.0,841.9202880859375,266.8816833496094,1.8055835962295532,265.24908447265625,475.181925535202,7.003913879394531,0.07253628969192505,43,0.8603634238243103,0.05928783491253853,325.5361293883558,403.45697968719054,43000,699.0,0.0,90.49165738273543,360.7610322780381,0.8336595296859741,-388.2210693359375,431.2082824707031,290.34723433305084,1.0,0.8618153929710388,61.46351931330472
372.6659851074219,711.0,0.24397173523902893,341.26910400390625,269.9464416503906,0.06184389442205429,0.017644720880324885,44.0,980.459716796875,270.54608154296875,1.8062586784362793,263.1689758300781,486.34248900413513,6.989222049713135,0.07207192480564117,44,0.8710492253303528,0.10091306269168854,327.116373341759,395.066863338098,44000,711.0,0.0,90.47122345838447,360.9702892729776,0.8345924615859985,-401.5461730957031,311.86077880859375,291.52695411666383,1.0,0.8703359365463257,61.72573839662447
385.931396484375,723.0,0.2039644569158554,351.5802307128906,275.42120361328125,0.1216903030872345,0.01695622994987775,45.0,919.00146484375,273.3133239746094,1.8082550764083862,266.92584228515625,497.508770942688,6.991565227508545,0.07210563868284225,45,0.8630905747413635,0.12498825043439865,327.61724051856856,349.6553962981883,45000,723.0,0.0,90.45066665806362,371.98771434465857,0.8355573415756226,-396.69842529296875,310.0422668457031,293.8924620073854,1.0,0.8525189161300659,62.22406639004149
370.99700927734375,733.0,0.2027309238910675,338.9549560546875,278.3206481933594,0.08387166261672974,0.017297050171870294,46.0,829.117919921875,275.86517333984375,1.8094638586044312,269.1219787597656,508.75324845314026,6.992632865905762,0.07227469235658646,46,0.8506540656089783,0.08064855635166168,331.5463153236303,508.35468155140916,46000,733.0,0.0,90.41711308942516,385.36793354645846,0.8361444473266602,-394.6083984375,492.6902160644531,296.0905301457208,1.0,0.8577771782875061,62.66166439290587
366.71954345703125,745.0,0.21584416925907135,335.09088134765625,270.19189453125,0.03617340326309204,0.016294603698363365,47.0,980.4904174804688,279.97808837890625,1.8078120946884155,263.6116638183594,519.7371530532837,7.010353088378906,0.07178297638893127,47,0.8455040454864502,0.15521278977394104,331.46404913219584,327.6798043262097,47000,745.0,0.0,90.43032564420412,391.0365633013603,0.8362362384796143,-399.24627685546875,457.7279968261719,297.7297356625315,1.0,0.8491399884223938,62.97852348993288
388.79547119140625,758.0,0.19678667187690735,356.531982421875,266.6108703613281,0.012264151126146317,0.017297050171870294,48.0,982.4067993164062,282.94183349609375,1.8050962686538696,261.49542236328125,530.8057758808136,7.034422397613525,0.07147397845983505,48,0.8761137127876282,0.05048646032810211,330.8953035725004,304.16426226681665,48000,758.0,0.0,90.4285563214705,390.3755318885037,0.8368608951568604,-409.6837463378906,444.40643310546875,298.83015025469575,1.0,0.8611776232719421,63.25197889182058
379.15704345703125,774.0,0.20156332850456238,348.1017761230469,265.8870849609375,-0.009733996354043484,0.016294603698363365,49.0,988.0613403320312,285.9989929199219,1.8012341260910034,259.6940612792969,541.5870835781097,7.054734230041504,0.07024049013853073,49,0.8691571950912476,-0.01124095544219017,328.77021565961894,226.76599584130977,49000,774.0,0.0,90.47483126124635,380.7257552409974,0.8371161818504333,-409.1513977050781,420.8732604980469,298.98476367026643,1.0,0.8607663512229919,63.28423772609819
402.820556640625,786.0,0.2075074166059494,368.059326171875,269.1885986328125,0.0516410730779171,0.01695622994987775,50.0,842.24560546875,288.77587890625,1.8000766038894653,259.6650085449219,552.4878194332123,7.055508136749268,0.06907923519611359,50,0.860551655292511,0.03610765561461449,327.9971380987508,290.1163376162106,50000,786.0,0.0,90.49973273853193,383.6268739312955,0.8376253247261047,-408.3314514160156,415.1353759765625,300.380965386357,1.0,0.8560832142829895,63.590330788804074
385.1105651855469,798.0,0.21931062638759613,351.8757019042969,267.3050842285156,0.0904068648815155,0.01695622994987775,51.0,1069.9139404296875,291.4496154785156,1.8003724813461304,257.63458251953125,564.0025942325592,7.056193828582764,0.06820711493492126,51,0.8495230078697205,0.07877421379089355,334.73733812517656,671.7473394464654,51000,798.0,0.0,90.42511598620557,381.6279792996795,0.8379165530204773,-415.682373046875,481.7618103027344,301.45154258625564,1.0,0.8527888059616089,63.835839598997495
399.67156982421875,811.0,0.19495032727718353,367.33013916015625,270.1494445800781,0.07701664417982101,0.01695622994987775,52.0,1002.1467895507812,293.93017578125,1.8034850358963013,262.3238220214844,575.0490870475769,7.043771266937256,0.07040034979581833,52,0.8362368941307068,0.05245156213641167,335.7247129978147,386.08083150236166,52000,811.0,0.0,90.42706296079687,379.1349603584637,0.8384494185447693,-417.1642150878906,351.9175720214844,302.32942097755154,1.0,0.8399134278297424,64.01233045622688
397.279541015625,823.0,0.22027722001075745,364.63739013671875,278.2687683105469,-0.02984323911368847,0.01695622994987775,53.0,909.2349853515625,296.13543701171875,1.804667592048645,267.37225341796875,586.0653705596924,7.034182071685791,0.0704101026058197,53,0.8428353667259216,-0.0023359879851341248,336.0673377008643,353.8838222594433,53000,823.0,0.0,90.43359779026869,374.6853274513989,0.839026927947998,-411.00640869140625,338.9499816894531,303.7093350868524,1.0,0.846347451210022,64.36208991494532
406.7889404296875,834.0,0.19337384402751923,373.614990234375,278.3135070800781,0.004482510965317488,0.017999379770019416,54.0,1032.5562744140625,298.9139404296875,1.803492784500122,268.79522705078125,597.1802582740784,7.038719654083252,0.06953434646129608,54,0.8598149418830872,0.07290814816951752,337.66599286137574,422.3947163684826,54000,834.0,0.0,90.42495838034966,369.69938242968254,0.8393253684043884,-424.9580078125,484.72747802734375,305.2020930620086,1.0,0.8503314852714539,64.70143884892086
402.4216613769531,845.0,0.18770740926265717,364.59783935546875,272.1097412109375,0.1334545612335205,0.018730226766195082,55.0,967.9773559570312,301.8745422363281,1.8052176237106323,261.55499267578125,608.4878096580505,7.0465826988220215,0.07094050943851471,55,0.8426159620285034,0.1688273400068283,340.5681139723161,497.2826539630938,55000,845.0,0.0,90.3880063446269,373.77604903409724,0.8394296765327454,-421.8223876953125,507.36895751953125,306.72929937514283,1.0,0.8385377526283264,65.01420118343195
398.88653564453125,856.0,0.21189585328102112,366.8638916015625,272.65167236328125,0.1215258464217186,0.018361167303396805,56.0,921.0069580078125,305.3781433105469,1.806633472442627,263.57745361328125,619.7204487323761,7.051372051239014,0.07144791632890701,56,0.8378583192825317,0.11577442288398743,342.03838210767833,422.90312955259867,56000,856.0,0.0,90.36332448694684,383.1608163500078,0.839419424533844,-430.2287902832031,507.8094787597656,308.5681405496736,1.0,0.8375483751296997,65.39485981308411
406.071533203125,870.0,0.19116318225860596,374.7572021484375,278.0611572265625,-0.015586016699671745,0.018361167303396805,57.0,1087.717041015625,307.7071533203125,1.8057552576065063,267.0934753417969,630.7826588153839,7.106247425079346,0.0716063603758812,57,0.8534021973609924,0.0339701771736145,341.03036637206657,284.58148517780904,57000,870.0,0.0,90.36392995813576,386.0647793934655,0.83995521068573,-428.9809875488281,416.5245666503906,308.6242607606705,1.0,0.8516461253166199,65.46781609195402
