eval/return_history,total/steps,total/steps_per_second,train/loss_actor,rollout/episodes,ret_rms_std,reference_action_std,train/loss_critic,obs_rms_mean,eval/episodes,reference_action_mean,reference_actor_Q_std,train/param_noise_distance,rollout/return,eval/return,obs_rms_std,rollout/return_history,rollout/actions_mean,total/epochs,rollout/episode_steps,reference_Q_mean,eval/Q,reference_perturbed_action_std,param_noise_stddev,total/episodes,rollout/actions_std,reference_Q_std,reference_actor_Q_mean,rollout/Q_mean,ret_rms_mean,reference_perturbed_action_mean,total/duration
-50.435632307724944,829000,79.49894029164273,89.95915222167969,14981.0,1.0,0.7599071860313416,40.029666900634766,0.01688418537378311,829.0,-0.038368888199329376,2.686063766479492,0.19209612905979156,-97.21281001718933,-54.63964089108524,0.5652288794517517,-33.01193502325938,0.01803850568830967,829,55.336025632467795,-21.240093231201172,-20.286100387573242,0.7174720168113708,0.010310046129879225,14981.0,0.8334962129592896,2.6751363277435303,-20.283767700195312,-79.70589447021484,0.0,-0.058521583676338196,10427.811955213547
-50.285192881908316,830000,79.4710311249538,83.42941284179688,15003.0,1.0,0.751192569732666,63.2664680480957,0.016890117898583412,830.0,0.07994891703128815,2.623633623123169,0.2042911797761917,-97.14288703164307,-22.077015268806296,0.5652715563774109,-38.31219048278521,0.018047688528895378,830,55.31780310604546,-21.065824508666992,-15.81401252746582,0.734457790851593,0.010106897490323717,15003.0,0.8333953619003296,2.709705352783203,-20.17824935913086,-79.6352310180664,0.0,0.07214818894863129,10444.057265281677
-50.18545886447952,831000,79.41132539421906,83.31399536132812,15010.0,1.0,0.6752123236656189,74.65056610107422,0.016895828768610954,831.0,0.013148181140422821,2.7499217987060547,0.20988424122333527,-97.11965010589012,-32.75479977210217,0.5652336478233337,-39.349219013129755,0.018155625090003014,831,55.32711525649567,-21.961830139160156,-18.531578063964844,0.7428519129753113,0.009907751681525063,15010.0,0.8333905935287476,2.778540849685669,-21.43213653564453,-79.68760681152344,0.0,0.05062289535999298,10464.502334833145
-50.15952563306646,832000,79.36145578339767,85.88824462890625,15028.0,1.0,0.6705314517021179,84.274169921875,0.016893751919269562,832.0,0.11589069664478302,2.766853094100952,0.20799405872821808,-97.21023154096513,-25.065711109549564,0.5652478337287903,-60.70939456008617,0.01832496002316475,832,55.36026084642002,-21.992332458496094,-17.25627326965332,0.6783103346824646,0.009333550263662541,15028.0,0.833424985408783,2.906153440475464,-21.542646408081055,-79.77262878417969,0.0,0.11038406938314438,10483.678654670715
-50.72720923178842,833000,79.30108620040512,89.0169448852539,15054.0,1.0,0.8066384792327881,27.21532440185547,0.016905710101127625,833.0,0.0684136152267456,2.8506178855895996,0.15334486961364746,-97.12413086585573,-68.04367021827441,0.5652613639831543,-64.82712231440442,0.01851704716682434,833,55.332469775474955,-22.783727645874023,-21.666959762573242,0.7934311032295227,0.009521154623962158,15054.0,0.8333232998847961,2.945157289505005,-22.03620147705078,-79.70182800292969,0.0,0.23896461725234985,10504.269738435745
-50.83109401214588,834000,79.2558807492432,89.00463104248047,15065.0,1.0,0.7298208475112915,61.681034088134766,0.016924438998103142,834.0,0.2711413502693176,2.7182047367095947,0.20725487172603607,-97.11949197906056,-24.718236036787406,0.5651856660842896,-71.8439005952972,0.018890734761953354,834,55.3587786259542,-23.055744171142578,-16.8714542388916,0.7777698040008545,0.009521154623962158,15065.0,0.8332052826881409,2.8666555881500244,-21.937763214111328,-79.62944793701172,0.0,0.2926061749458313,10522.878455400467
-51.43942244745306,835000,79.20687050160603,87.54334259033203,15092.0,1.0,0.6520585417747498,33.34220886230469,0.016945358365774155,835.0,0.3985009491443634,2.895836114883423,0.17185592651367188,-97.0047476423768,-86.09842498202153,0.5651586651802063,-72.1312336301441,0.01921416074037552,835,55.3252716671084,-22.423282623291016,-29.922685623168945,0.6359591484069824,0.009712529831903797,15092.0,0.8330935835838318,2.9226677417755127,-21.94353485107422,-79.5566635131836,0.0,0.4056414067745209,10542.014786243439
-51.18715290143857,836000,79.15755368414352,90.00352478027344,15119.0,1.0,0.7159199118614197,104.83966827392578,0.016965696588158607,836.0,0.17447711527347565,2.62113094329834,0.21722178161144257,-96.91565023303716,-15.682885378565516,0.5651692152023315,-47.08919894095505,0.019510542973876,836,55.29393478404656,-22.8359375,-15.626651763916016,0.6481597423553467,0.009521154623962158,15119.0,0.83301842212677,2.7236170768737793,-21.794275283813477,-79.48780059814453,0.0,0.1321738064289093,10561.215715885162
-52.29941125620468,837000,79.10170757783669,91.4284439086914,15141.0,1.0,0.6401572227478027,49.904544830322266,0.01697586290538311,837.0,0.2458716481924057,2.84857177734375,0.2311253398656845,-96.84300818522813,-167.6863174090907,0.5652012228965759,-49.820641505440875,0.019617868587374687,837,55.27745855623803,-23.11248016357422,-19.64687728881836,0.6110320091247559,0.009907751681525063,15141.0,0.8329113125801086,2.902864933013916,-22.111173629760742,-79.419189453125,0.0,0.2814740240573883,10581.313926458359
-52.427014767631015,838000,79.05890585119762,86.8476333618164,15164.0,1.0,0.6947723031044006,39.361473083496094,0.016990015283226967,838.0,-0.003113463521003723,2.8265535831451416,0.20097264647483826,-96.75472334732544,-30.994614377553518,0.56520676612854,-42.830020372084725,0.01983070932328701,838,55.26200211026114,-22.795629501342773,-19.798330307006836,0.727662205696106,0.010728675346037303,15164.0,0.8327849507331848,2.871699333190918,-22.32196044921875,-79.3486099243164,0.0,0.12759271264076233,10599.691343784332
-52.42069082508503,839000,79.01340061595805,90.57455444335938,15188.0,1.0,0.7012345790863037,35.62630081176758,0.017003625631332397,839.0,0.09342856705188751,2.9397270679473877,0.14396736025810242,-96.65396328088137,-31.04653567283007,0.5652269124984741,-42.530029925259385,0.01999937929213047,839,55.232354490387145,-23.60995864868164,-18.814777374267578,0.7102764248847961,0.011164302587074557,15188.0,0.8326799869537354,2.942669630050659,-22.89293098449707,-79.31263732910156,0.0,0.08122687041759491,10618.45197725296
-52.19887651687629,840000,78.96789146852008,88.96748352050781,15196.0,1.0,0.6747413277626038,44.002803802490234,0.016999971121549606,840.0,-0.06528373062610626,2.9208896160125732,0.23198124766349792,-96.80027703284583,-13.720959057432385,0.5652173161506653,-65.1923006433502,0.020010290667414665,840,55.276454330086864,-22.277645111083984,-15.187721252441406,0.6928144693374634,0.010310046129879225,15196.0,0.8328487873077393,2.917052745819092,-21.582571029663086,-79.53546905517578,0.0,-0.010035503655672073,10637.23475933075
-57.82355237763206,841000,78.91165382974012,82.61341857910156,15250.0,1.0,0.7133691906929016,79.74296569824219,0.017011495307087898,841.0,0.13337698578834534,3.0468432903289795,0.1943252831697464,-96.55110524314871,-589.8144461868028,0.5653202533721924,-58.58729277365509,0.02007199637591839,841,55.14655737704918,-21.26275062561035,-265.04449462890625,0.7047063708305359,0.010106897490323717,15250.0,0.8327863216400146,3.0963802337646484,-20.62530517578125,-79.46171569824219,0.0,-0.0444316640496254,10657.48795247078
-57.72323453183002,842000,78.86593734717798,85.02208709716797,15289.0,1.0,0.7165963053703308,27.25079345703125,0.017014741897583008,842.0,0.0033578723669052124,2.9259116649627686,0.1783570498228073,-96.37514772146166,-13.008701081187478,0.5653814077377319,-26.763333428418594,0.020102618262171745,842,55.07181633854405,-21.896364212036133,-15.41279125213623,0.7178665995597839,0.009907751681525063,15289.0,0.8327016234397888,2.9358723163604736,-21.21401596069336,-79.38768005371094,0.0,0.1250055432319641,10676.345559597015
-57.907552686351146,843000,78.82314502818629,88.50711822509766,15331.0,1.0,0.777355432510376,62.42308044433594,0.017012551426887512,843.0,-0.1801668107509613,2.9114086627960205,0.16769537329673767,-96.16899323701408,-42.34074479807826,0.5654407739639282,-24.220707604303897,0.019984902814030647,843,54.981605896549475,-22.283788681030273,-20.781335830688477,0.7794655561447144,0.008792626553888941,15331.0,0.832617461681366,2.9949684143066406,-21.476947784423828,-79.31278991699219,0.0,-0.15659967064857483,10694.828272819519
-58.11682949822472,844000,78.78351692425868,88.5674819946289,15370.0,1.0,0.7435124516487122,89.74539947509766,0.01701524667441845,844.0,0.13207413256168365,2.8658387660980225,0.17933762073516846,-96.01306632034205,-39.72959379075269,0.5655110478401184,-27.18393141293655,0.0199847724288702,844,54.91008458035133,-21.70277976989746,-20.678403854370117,0.7650352716445923,0.008449541294664952,15370.0,0.8325684070587158,2.9267685413360596,-20.989198684692383,-79.2400131225586,0.0,0.06311982870101929,10712.900781154633
