rollout/episodes,reference_action_std,reference_action_mean,eval/return,rollout/return_history,reference_actor_Q_mean,eval/return_history,total/epochs,reference_Q_mean,total/steps,reference_perturbed_action_std,ret_rms_std,train/loss_critic,rollout/Q_mean,obs_rms_std,reference_actor_Q_std,rollout/actions_mean,total/steps_per_second,param_noise_stddev,reference_perturbed_action_mean,rollout/actions_std,total/duration,total/episodes,obs_rms_mean,rollout/return,rollout/episode_steps,train/param_noise_distance,eval/Q,train/loss_actor,reference_Q_std,ret_rms_mean,eval/episodes
93.0,0.6076204180717468,0.37163785099983215,-38.339812699800454,111.93515369886748,63.44292449951172,153.0075034263853,14,59.973236083984375,14000,0.5794308185577393,1.0,18.156414031982422,33.925018310546875,1.2701963186264038,39.58309555053711,0.6565477848052979,88.55217520125905,0.021962663920618616,0.4454915523529053,0.49084290862083435,158.09888315200806,93.0,-0.017367208376526833,111.93515369886748,150.30107526881721,0.1745336502790451,57.48411178588867,-71.58599853515625,39.40662384033203,0.0,14.0
95.0,0.6405524611473083,0.45312273502349854,79.09842156499784,113.84900565763608,65.75369262695312,148.08023130229282,15,62.47327423095703,15000,0.5401461124420166,1.0,9.977713584899902,38.14240646362305,1.2653964757919312,42.18330383300781,0.6429392695426941,88.66015484665284,0.019882513137642284,0.5355905890464783,0.4945734739303589,169.1853575706482,95.0,-0.016672059893608093,113.84900565763608,150.56842105263158,0.19398672878742218,72.892822265625,-79.58422088623047,41.81743621826172,0.0,15.0
101.0,0.5893000364303589,0.5908997654914856,94.69045739361461,121.14743994387489,70.29971313476562,144.74337043300045,16,66.78169250488281,16000,0.5786908864974976,1.0,20.14673614501953,41.13819122314453,1.3105539083480835,44.02695846557617,0.6329329013824463,88.90252746427515,0.020689822899908242,0.619304358959198,0.4996989369392395,179.97238612174988,101.0,-0.02322467789053917,119.85523172549807,158.26732673267327,0.20558211207389832,98.62559509277344,-86.44819641113281,44.502681732177734,0.0,16.0
108.0,0.5869879722595215,0.5407120585441589,642.289867534728,126.51669449225318,76.38677978515625,174.0108114389844,17,72.81243133544922,17000,0.5720314383506775,1.0,17.121244430541992,42.97088623046875,1.3576951026916504,46.45199203491211,0.6321132183074951,88.06694301076095,0.02152991267583435,0.563325047492981,0.500684916973114,193.03497338294983,108.0,-0.025347240269184113,116.52040239853011,156.7314814814815,0.2626084089279175,101.30599212646484,-88.85974884033203,46.91506576538086,0.0,17.0
109.0,0.501373291015625,0.6634346842765808,823.0372841533936,136.14481730502968,82.27754974365234,210.06783770089604,18,77.98057556152344,18000,0.5130936503410339,1.0,16.649110794067383,46.611289978027344,1.3399248123168945,48.86380386352539,0.6279605031013489,87.10188889989499,0.02240411346542305,0.6546494364738464,0.5014894008636475,206.65453100204468,109.0,-0.018347235396504402,124.13546027923583,164.4678899082569,0.28373992443084717,98.98713684082031,-94.9585952758789,49.491058349609375,0.0,18.0
110.0,0.537719190120697,0.6117253303527832,7.22418484131376,145.66148869660418,88.16069030761719,199.39185597144433,19,83.16958618164062,19000,0.4988035261631012,1.0,24.561288833618164,49.14837646484375,1.3129202127456665,52.472347259521484,0.6370090246200562,87.35246363144677,0.023313810312614227,0.6697597503662109,0.4965673089027405,217.50960659980774,110.0,-0.015351436100900173,131.5708996978585,172.06363636363636,0.17080163955688477,70.4418716430664,-99.84953308105469,52.921226501464844,0.0,19.0
113.0,0.4972468614578247,0.6185327768325806,201.52403561931956,149.9426917745141,90.27523803710938,199.4984649538381,20,85.70604705810547,20000,0.6193208694458008,1.0,16.60883140563965,51.79181671142578,1.3138514757156372,53.28718948364258,0.6405879855155945,87.35892231180301,0.02240411346542305,0.5052585601806641,0.49684983491897583,228.94055318832397,113.0,-0.016796670854091644,131.60886471499927,172.1769911504425,0.20165449380874634,114.31327056884766,-104.32189178466797,53.855342864990234,0.0,20.0
116.0,0.5278682112693787,0.5786991715431213,187.72435783389733,163.3602052489505,97.03341674804688,198.93779318622188,21,92.31011962890625,21000,0.5239334106445312,1.0,20.658248901367188,54.69307327270508,1.3047701120376587,54.833560943603516,0.6434421539306641,87.49284443914479,0.02152991267583435,0.5896875262260437,0.4946054518222809,240.0196282863617,116.0,-0.015368892811238766,139.54827008769573,180.58620689655172,0.17113655805587769,124.00440216064453,-110.04196166992188,55.48354721069336,0.0,21.0
122.0,0.6168783903121948,0.5072490572929382,366.0675252256636,166.16336838846834,98.89584350585938,206.53459918801465,22,94.59605407714844,22000,0.5977352261543274,1.0,26.538623809814453,56.86129379272461,1.3463973999023438,56.1145133972168,0.6399668455123901,87.4966864458996,0.020282151651708893,0.5256814360618591,0.4956071972846985,251.4380931854248,122.0,-0.01954147219657898,136.8428859788201,178.9344262295082,0.19440554082393646,130.95094299316406,-113.99917602539062,56.515716552734375,0.0,22.0
129.0,0.5862357020378113,0.521801233291626,153.93249108496954,170.41758385203167,99.83328247070312,204.2475510096214,23,95.47811889648438,23000,0.5169175863265991,1.0,39.36733627319336,59.04954528808594,1.3922401666641235,57.43843460083008,0.635519802570343,87.50982065797425,0.0211056883401964,0.5794611573219299,0.4992098808288574,262.82764410972595,129.0,-0.02196214348077774,138.23918962577096,177.7984496124031,0.17841610312461853,107.53301239013672,-117.91804504394531,58.13632583618164,0.0,23.0
133.0,0.7125467658042908,0.2342812865972519,-8.22851338004519,175.14440801373166,102.40938568115234,195.39438166005198,24,97.94105529785156,24000,0.6167007684707642,1.0,26.227649688720703,60.930824279785156,1.4349567890167236,58.71028137207031,0.6272232532501221,87.73328538426723,0.019882513137642284,0.5169883370399475,0.5073397755622864,273.5563805103302,133.0,-0.02592794969677925,139.01825895324154,179.54887218045113,0.21694600582122803,127.65342712402344,-121.1973648071289,59.37245559692383,0.0,24.0
138.0,0.6768937706947327,0.36077794432640076,1.8539738185704082,171.71718819503334,103.45169830322266,187.6527653463927,25,98.29360961914062,25000,0.6538117527961731,1.0,22.115324020385742,63.662086486816406,1.4622465372085571,59.89387893676758,0.6197301745414734,87.9094562044645,0.0211056883401964,0.31847548484802246,0.5113451480865479,284.383513212204,138.0,-0.0290796160697937,139.90626589867588,181.0,0.18204885721206665,111.34003448486328,-127.09539794921875,61.07632827758789,0.0,25.0
147.0,0.682490348815918,0.3586026728153229,-8.15485206982354,162.51329558472924,106.51717376708984,180.1217031380767,26,101.59724426269531,26000,0.6846265196800232,1.0,32.44162368774414,65.82905578613281,1.4733378887176514,59.79067611694336,0.611358642578125,88.06042555839707,0.020282151651708893,0.387744665145874,0.5181306600570679,295.2518095970154,147.0,-0.03130152076482773,136.65145983419222,176.80272108843536,0.18600046634674072,92.72828674316406,-132.6083984375,60.65848922729492,0.0,26.0
153.0,0.6230344176292419,0.44414058327674866,280.85288798319414,159.0994289284098,106.3176498413086,183.8524877619699,27,101.48518371582031,27000,0.6652597784996033,1.0,26.470003128051758,68.0186767578125,1.4783978462219238,62.673274993896484,0.6060406565666199,88.0543369792279,0.019882513137642284,0.39039167761802673,0.5213070511817932,306.628849029541,153.0,-0.03311072662472725,135.36140319042605,176.11111111111111,0.19625766575336456,141.9706268310547,-137.8682861328125,63.45713806152344,0.0,27.0
157.0,0.4902806580066681,0.6127906441688538,358.4571013695669,161.843410715355,108.52734375,190.0883668193841,28,103.25874328613281,28000,0.4529041051864624,1.0,34.924686431884766,70.50279235839844,1.4852603673934937,64.34883880615234,0.6034672856330872,88.05268275808334,0.0211056883401964,0.6361281275749207,0.5219498872756958,317.9914469718933,157.0,-0.02989153377711773,138.85723547237404,177.53503184713375,0.1854490488767624,159.72164916992188,-139.9599609375,65.64999389648438,0.0,28.0
163.0,0.5234376788139343,0.5442150831222534,278.6367559507204,151.88406848713095,108.3647689819336,193.14175954805089,29,103.18838500976562,29000,0.5627785921096802,1.0,31.5560302734375,72.65357971191406,1.5065419673919678,66.46354675292969,0.6006947755813599,87.85404940236661,0.019490749081111935,0.4801146984100342,0.5227845311164856,330.09292340278625,163.0,-0.03198298439383507,138.65345659469088,177.61349693251535,0.21189525723457336,146.83982849121094,-140.5146026611328,67.65717315673828,0.0,29.0
167.0,0.5922902822494507,0.5214391946792603,257.47227499388674,153.94024169339383,111.0331039428711,195.28611006291206,30,105.72871398925781,30000,0.4504603445529938,1.0,40.94496154785156,74.7453842163086,1.5076160430908203,68.99143981933594,0.5989654064178467,87.81633122513924,0.019882513137642284,0.6889185905456543,0.5221012234687805,341.6221058368683,167.0,-0.032523855566978455,136.917261786084,178.49700598802394,0.18832692503929138,139.387939453125,-144.8254852294922,70.81403350830078,0.0,30.0
172.0,0.5345152020454407,0.5638911128044128,325.20525205729916,158.4606706175126,110.24664306640625,199.4770501272471,31,106.08975219726562,31000,0.5749016404151917,1.0,23.37854766845703,76.353271484375,1.5149376392364502,73.4736328125,0.5980831384658813,87.64911079143674,0.019490749081111935,0.5761611461639404,0.5222947001457214,353.6829948425293,172.0,-0.031744152307510376,137.1290489119081,180.21511627906978,0.1747453659772873,162.7191925048828,-147.37937927246094,73.28801727294922,0.0,31.0
176.0,0.5898227691650391,0.5073733925819397,231.21579151508962,164.45402555311813,109.54924774169922,200.4688857956172,32,104.07097625732422,32000,0.6222437024116516,1.0,39.1435546875,78.92662811279297,1.511122703552246,73.55715942382812,0.5984364151954651,87.4647927396659,0.020689822899908242,0.4832036793231964,0.5221933126449585,365.861496925354,176.0,-0.029398858547210693,139.51819521207346,181.23863636363637,0.19925464689731598,161.13433837890625,-151.1004180908203,74.56689453125,0.0,32.0
177.0,0.6625947952270508,0.4228743016719818,11.061832215951423,173.2999910624073,113.13847351074219,194.72927811138493,33,107.98959350585938,33000,0.664969265460968,1.0,63.88410568237305,82.18669891357422,1.5026477575302124,75.564208984375,0.6002057194709778,87.40648620516474,0.019490749081111935,0.42076408863067627,0.5191565155982971,377.54635190963745,177.0,-0.02939722314476967,143.70134491912506,185.864406779661,0.231913223862648,124.4079360961914,-153.3553009033203,75.8572006225586,0.0,33.0
183.0,0.5083579421043396,0.6586093306541443,559.4734375902173,170.17254873983447,116.03031921386719,205.45704750782116,34,108.43229675292969,34000,0.6255739331245422,1.0,33.679786682128906,83.78329467773438,1.5254830121994019,76.27574157714844,0.5976754426956177,87.30690360954056,0.018730226766195082,0.481970876455307,0.5210264325141907,389.4308307170868,183.0,-0.032903462648391724,140.67366012736326,185.14754098360655,0.1719033271074295,175.77767944335938,-157.7684783935547,77.18439483642578,0.0,34.0
