total/duration,eval/episodes,rollout/Q_mean,obs_rms_mean,rollout/episode_steps,eval/return,rollout/actions_mean,eval/return_history,ret_rms_mean,rollout/episodes,train/loss_actor,total/epochs,total/steps_per_second,eval/Q,reference_actor_Q_std,reference_perturbed_action_std,train/loss_critic,reference_action_mean,reference_Q_mean,param_noise_stddev,rollout/return_history,rollout/return,reference_Q_std,ret_rms_std,train/param_noise_distance,total/steps,reference_action_std,reference_actor_Q_mean,rollout/actions_std,total/episodes,reference_perturbed_action_mean,obs_rms_std
120.33274483680725,11.0,104.87004852294922,1.7856453657150269,49.93636363636364,254.4652771950578,0.13921846449375153,288.8689317431113,0.0,220.0,-199.55572509765625,11,91.41318944330547,229.8356170654297,85.56468963623047,0.790270209312439,38.552085876464844,0.1604059338569641,194.87332153320312,0.022854436146078055,308.4901103238951,242.90478206145121,88.29353332519531,1.0,0.22347769141197205,11000,0.7944931983947754,202.23834228515625,0.7769525051116943,220.0,0.1765299141407013,7.227804660797119
131.58390426635742,12.0,114.94110107421875,1.7943922281265259,51.23076923076923,550.8798494526542,0.14067526161670685,310.7031748855732,0.0,234.0,-212.29734802246094,12,91.19656440432956,236.2980499267578,95.70143127441406,0.7857752442359924,47.44416809082031,0.15953406691551208,206.263671875,0.019882513137642284,322.93902228628644,248.90234298974895,98.78672790527344,1.0,0.22739370167255402,12000,0.8028385043144226,214.53854370117188,0.7791797518730164,234.0,0.19376492500305176,7.277604579925537
142.50365161895752,13.0,122.37229919433594,1.8140217065811157,51.37154150197628,302.01557818941217,0.14300814270973206,310.03489821663777,0.0,253.0,-223.38223266601562,13,91.22573247990078,235.02597045898438,109.74891662597656,0.8084496855735779,54.29759216308594,0.15428292751312256,213.2579345703125,0.018361167303396805,319.3228703298692,250.81847888615476,110.97188568115234,1.0,0.20312358438968658,13000,0.7963094115257263,221.5748291015625,0.7815132737159729,253.0,0.11321555078029633,7.316162586212158
153.3817241191864,14.0,130.37423706054688,1.8385998010635376,51.44485294117647,323.74955437483584,0.14451012015342712,311.0145165136519,0.0,272.0,-234.48753356933594,14,91.27554198778726,240.98890686035156,116.45945739746094,0.8129552602767944,61.6903076171875,0.07943432778120041,224.67156982421875,0.017999379770019416,315.43949080637015,252.24642953216596,119.1020736694336,1.0,0.20665916800498962,14000,0.8252871632575989,235.15072631835938,0.7828509211540222,272.0,0.14191903173923492,7.281630516052246
164.43712520599365,15.0,138.3546905517578,1.8456976413726807,52.12543554006969,331.19876782426866,0.14557968080043793,312.360133267693,0.0,287.0,-247.8372802734375,15,91.2202763287743,210.44793701171875,128.82664489746094,0.8434701561927795,86.51105499267578,0.035673826932907104,234.71875,0.019490749081111935,312.4494310898824,255.22617478591468,129.32334899902344,1.0,0.19708171486854553,15000,0.8511113524436951,244.98556518554688,0.7867261171340942,287.0,0.004808207508176565,7.212705135345459
175.35060453414917,16.0,145.54200744628906,1.8488490581512451,52.86092715231788,264.92548773327775,0.1454690545797348,309.39546792179203,0.0,302.0,-257.8337097167969,16,91.24576469243955,311.08489990234375,138.4617919921875,0.8310710787773132,114.744384765625,0.12369655072689056,247.636962890625,0.018361167303396805,306.6610690532392,257.6816443670397,140.26219177246094,1.0,0.17960165441036224,16000,0.8289079070091248,259.8612365722656,0.7905510067939758,302.0,0.09064361453056335,7.207511901855469
186.57065534591675,17.0,153.752685546875,1.849404215812683,53.699367088607595,417.7167864750717,0.1451014131307602,315.76731018963204,0.0,316.0,-267.6076965332031,17,91.11829493486344,249.6815185546875,148.557861328125,0.821422815322876,120.86883544921875,0.1608116328716278,253.3482666015625,0.017999379770019416,307.8572965244936,261.21503168981894,149.2233428955078,1.0,0.19516199827194214,17000,0.8245302438735962,264.2646789550781,0.7930761575698853,316.0,0.12929250299930573,7.177328109741211
197.66345977783203,18.0,161.4692840576172,1.8533108234405518,54.290030211480364,357.35221319538994,0.1447087526321411,318.07758257884075,0.0,331.0,-280.7892761230469,18,91.0638719985549,361.4930114746094,155.58734130859375,0.8238515257835388,118.2503433227539,0.05939381197094917,262.958984375,0.018361167303396805,297.48224100812445,263.33125112264787,155.69625854492188,1.0,0.1967836618423462,18000,0.8309977054595947,274.8782043457031,0.7953729629516602,331.0,0.09404201060533524,7.119937896728516
208.53092432022095,19.0,168.76168823242188,1.8565069437026978,54.62536023054755,300.6901150115135,0.14291706681251526,317.1624527068762,0.0,347.0,-290.6802673339844,19,91.11358452918725,301.7208557128906,165.65347290039062,0.8008220195770264,131.55519104003906,0.24259360134601593,274.1929931640625,0.017297050171870294,301.98455046344577,264.8820590146641,165.13128662109375,1.0,0.18903131783008575,19000,0.7902693152427673,287.6790771484375,0.7974950075149536,347.0,0.22105595469474792,7.128372669219971
219.60339164733887,20.0,175.9925994873047,1.8661682605743408,55.09944751381215,326.75769875619187,0.14477907121181488,317.64221500934195,0.0,362.0,-301.35382080078125,20,91.07327464285252,403.7520751953125,176.30340576171875,0.7861145734786987,195.3310089111328,0.21648108959197998,284.754638671875,0.017297050171870294,311.90123511723783,267.91674395061705,176.46775817871094,1.0,0.20220647752285004,20000,0.8015515804290771,298.9616394042969,0.7981036901473999,362.0,0.25097090005874634,7.147941589355469
230.61986470222473,21.0,183.1245574951172,1.8752696514129639,55.8031914893617,328.46067442659944,0.14732852578163147,318.1573797434971,0.0,376.0,-312.798583984375,21,91.05893816699225,302.3836975097656,181.5195770263672,0.7940998673439026,170.87718200683594,0.1868562251329422,290.996826171875,0.01695622994987775,318.4690822856278,271.5085696388344,180.36172485351562,1.0,0.2135988473892212,21000,0.8043121695518494,306.9872131347656,0.7990537285804749,376.0,0.22843338549137115,7.13913106918335
241.63352823257446,22.0,187.719970703125,1.8801850080490112,55.905852417302796,297.805615818664,0.14701014757156372,317.23229956509556,0.0,393.0,-322.9179382324219,22,91.04696753351547,268.5543518066406,189.15724182128906,0.8014011383056641,226.31942749023438,0.2075004130601883,307.14105224609375,0.01662212523270047,321.82637070189026,272.5164760828753,188.2100372314453,1.0,0.21068589389324188,22000,0.8089023232460022,323.2010498046875,0.8020540475845337,393.0,0.24748706817626953,7.099045753479004
252.68285369873047,23.0,192.56239318847656,1.885012149810791,56.127139364303176,415.80353287064645,0.15007685124874115,321.5180053609891,0.0,409.0,-321.31182861328125,23,91.02319236675439,381.514404296875,200.83645629882812,0.7408428192138672,242.44288635253906,0.32794705033302307,313.9884033203125,0.016294603698363365,319.5028756207127,273.4532555690699,199.8849639892578,1.0,0.2261069118976593,23000,0.7611656785011292,332.1075439453125,0.8034870624542236,409.0,0.3745570778846741,7.148521900177002
263.622451543808,24.0,199.4062042236328,1.8896368741989136,56.723404255319146,307.9629295263229,0.15150386095046997,320.9532105345447,0.0,423.0,-324.0054016113281,24,91.03928690235912,429.7481994628906,210.5669708251953,0.7598967552185059,302.2292785644531,0.29412925243377686,319.88031005859375,0.01695622994987775,318.51326765985897,275.71808816018233,207.63282775878906,1.0,0.20668244361877441,24000,0.7709956169128418,336.6990966796875,0.8039897084236145,423.0,0.32634931802749634,7.135241985321045
274.59639072418213,25.0,208.10183715820312,1.8892543315887451,57.19266055045872,314.0770485668941,0.15264272689819336,320.6781640558387,0.0,436.0,-339.4324951171875,25,91.0427115741343,402.49053955078125,219.26358032226562,0.7863404154777527,348.43194580078125,0.22426700592041016,320.1913757324219,0.017297050171870294,319.910943243337,277.0320170710253,215.0130615234375,1.0,0.22180582582950592,25000,0.7887974381446838,338.25030517578125,0.8036158084869385,436.0,0.2594156861305237,7.109729290008545
285.4981687068939,26.0,215.0798797607422,1.8969985246658325,57.872767857142854,316.95135506334293,0.15333814918994904,320.5348252484351,0.0,448.0,-337.6071472167969,26,91.06888537240617,366.81512451171875,222.55921936035156,0.7823849320411682,387.57745361328125,0.18684102594852448,333.9486999511719,0.01662212523270047,332.50119040345317,280.1005002976887,219.67160034179688,1.0,0.2003955841064453,26000,0.7980778217315674,353.783935546875,0.8040538430213928,448.0,0.1947593241930008,7.080904006958008
296.3810021877289,27.0,221.66177368164062,1.90055251121521,58.172786177105834,275.7847407785972,0.15449245274066925,318.87741471251513,0.0,463.0,-345.2724304199219,27,91.0989564131985,356.60845947265625,225.9734344482422,0.7761823534965515,370.9765625,0.2206219732761383,342.2438049316406,0.01695622994987775,328.3052479656068,281.1457645799656,220.86624145507812,1.0,0.20954182744026184,27000,0.7978776693344116,364.43701171875,0.8043628931045532,463.0,0.28733697533607483,7.066341400146484
307.76553106307983,28.0,227.85986328125,1.9034875631332397,58.700209643605874,549.0136419491276,0.1558467596769333,327.09656568525133,0.0,477.0,-356.01202392578125,28,90.97834934043053,450.41534423828125,234.0062255859375,0.828422486782074,404.6742248535156,0.14281927049160004,346.1864929199219,0.018730226766195082,326.43952730374036,283.19895513778624,226.5514678955078,1.0,0.17474579811096191,28000,0.8255643844604492,373.2666931152344,0.8055641651153564,477.0,0.1456207036972046,7.018470287322998
319.15360164642334,29.0,235.2433624267578,1.9046335220336914,59.118367346938776,524.0908447275914,0.1539604365825653,333.8894718591251,0.0,490.0,-355.4093017578125,29,90.8653383524334,414.83917236328125,240.30889892578125,0.7883298397064209,385.5773010253906,0.2039266973733902,352.97113037109375,0.01695622994987775,335.8405200428968,285.02317224777966,232.17091369628906,1.0,0.2116517275571823,29000,0.7989203929901123,381.0921630859375,0.8063679933547974,490.0,0.21528925001621246,6.965991497039795
330.55543971061707,30.0,240.7703399658203,1.909347653388977,59.54075546719682,575.6575243745447,0.15828822553157806,341.94840694297244,0.0,503.0,-362.7320251464844,30,90.75633432704461,475.7952575683594,249.61949157714844,0.7950066328048706,456.0835266113281,0.24054914712905884,363.5184326171875,0.01695622994987775,341.2459089960532,286.2697052188708,243.20298767089844,1.0,0.19769014418125153,30000,0.7999780774116516,390.24468994140625,0.8061933517456055,503.0,0.20224857330322266,6.928122520446777
341.40269446372986,31.0,246.44998168945312,1.9128395318984985,59.71814671814672,257.4345940550521,0.16222043335437775,339.22215491432985,0.0,518.0,-369.3790283203125,31,90.80186097738428,315.8083190917969,256.0819396972656,0.8112480640411377,409.0212097167969,0.16522766649723053,376.13555908203125,0.017297050171870294,335.49603505155085,286.83097784572294,250.29629516601562,1.0,0.2073160707950592,31000,0.8138084411621094,404.0649719238281,0.8062611222267151,518.0,0.1915707290172577,6.89563512802124
352.15621066093445,32.0,251.0381622314453,1.9152754545211792,60.22598870056497,177.6940048088714,0.1650046557188034,334.17440022353424,0.0,531.0,-380.676025390625,32,90.86876514243978,371.6289367675781,258.3375244140625,0.7937225103378296,449.870361328125,0.2287571281194687,389.435302734375,0.01695622994987775,341.68033641619843,288.8982928727997,253.08737182617188,1.0,0.22084838151931763,32000,0.7936097383499146,416.18231201171875,0.806897759437561,531.0,0.22780315577983856,6.901523590087891
362.9749915599823,33.0,255.99375915527344,1.913216471672058,60.4010989010989,281.70427681014706,0.16475987434387207,332.5843964837346,0.0,546.0,-388.7223815917969,33,90.91535441098478,400.97821044921875,264.8247375488281,0.7980061173439026,469.3826599121094,0.1966351866722107,394.4966735839844,0.01695622994987775,334.2865132552554,289.42087772295025,258.2694091796875,1.0,0.2155895233154297,33000,0.8041796684265137,420.02490234375,0.8074331879615784,546.0,0.20031774044036865,6.885421276092529
374.09740948677063,34.0,260.1710510253906,1.9146548509597778,60.518716577540104,462.38803732666094,0.16465263068675995,336.40215062617364,0.0,561.0,-381.2658996582031,34,90.88541951318258,418.85986328125,267.2608947753906,0.7718843221664429,520.3880615234375,0.2072446644306183,395.41241455078125,0.01662212523270047,328.7131174922347,289.55072827899096,260.2530517578125,1.0,0.19461454451084137,34000,0.7924813628196716,421.45953369140625,0.8078557848930359,561.0,0.26634490489959717,6.876951694488525
385.2205891609192,35.0,264.89459228515625,1.9236496686935425,61.16812609457093,437.77810064829407,0.16785423457622528,339.2986063410914,0.0,571.0,-400.9690246582031,35,90.85703356675819,444.45269775390625,273.2636413574219,0.8211093544960022,510.1705322265625,0.24206694960594177,388.3525390625,0.017644720880324885,338.27195075195647,292.418371604602,265.393310546875,1.0,0.22650685906410217,35000,0.8163626790046692,413.7939147949219,0.8078358769416809,571.0,0.22680197656154633,6.855431079864502
396.3464822769165,36.0,270.0148010253906,1.9277970790863037,61.739279588336196,450.8873673765671,0.16821587085723877,342.3982941476323,0.0,583.0,-391.3801574707031,36,90.82961905751893,493.4408874511719,281.5595397949219,0.7930747866630554,675.69287109375,0.30684852600097656,395.3428955078125,0.01695622994987775,347.8155343095521,295.2768776253339,274.4311218261719,1.0,0.1902259886264801,36000,0.7836312651634216,423.0829162597656,0.8079004287719727,583.0,0.2721441388130188,6.829105377197266
407.3924238681793,37.0,275.7606506347656,1.936403512954712,62.31534569983137,367.90930693141706,0.17133088409900665,343.08778097962653,0.0,593.0,-404.606689453125,37,90.8215220319663,490.8812255859375,279.6273193359375,0.786273717880249,665.7174072265625,0.2983286380767822,381.490478515625,0.017644720880324885,359.0149586805362,298.02690737488456,271.2304992675781,1.0,0.20861169695854187,37000,0.7732649445533752,406.89361572265625,0.8074164986610413,593.0,0.29284805059432983,6.807065486907959
418.6110215187073,38.0,280.5699768066406,1.9434285163879395,62.82119205298013,478.1290699868947,0.17305949330329895,346.64149911139674,0.0,604.0,-399.15582275390625,38,90.776396336,509.58807373046875,279.468505859375,0.8096185922622681,614.0222778320312,0.2590867578983307,384.5145568847656,0.01695622994987775,372.68249211561925,300.57215833744476,270.2018127441406,1.0,0.2050168663263321,38000,0.798159658908844,412.8661193847656,0.8074795603752136,604.0,0.2118503898382187,6.780903339385986
429.52863788604736,39.0,286.0367126464844,1.9464056491851807,63.090614886731395,331.51807375692886,0.17253123223781586,346.2537189741027,0.0,618.0,-415.963134765625,39,90.7972054947046,483.8229675292969,285.10101318359375,0.7917929291725159,671.0421142578125,0.24909277260303497,381.12786865234375,0.01662212523270047,380.12993204900124,301.9278960015932,273.1377258300781,1.0,0.17890334129333496,39000,0.8029031157493591,411.64837646484375,0.8074865341186523,618.0,0.2752862274646759,6.795815467834473
440.7335276603699,40.0,290.6321105957031,1.9531052112579346,63.404761904761905,545.6489179418182,0.17418359220027924,351.2385989482956,0.0,630.0,-423.454345703125,40,90.75778784595684,516.3410034179688,287.0260314941406,0.7968751192092896,753.8362426757812,0.3248310685157776,393.00811767578125,0.017644720880324885,380.0606884571953,303.5364375587519,272.2491760253906,1.0,0.19197548925876617,40000,0.7887835502624512,425.67218017578125,0.8074266910552979,630.0,0.2801227867603302,6.812961578369141
451.8713119029999,41.0,295.18145751953125,1.9564604759216309,63.822429906542055,486.3761754985984,0.17481370270252228,354.534637400742,0.0,642.0,-423.22015380859375,41,90.73379725597891,486.7449645996094,285.34564208984375,0.8145884871482849,765.3773193359375,0.26337188482284546,393.536865234375,0.01695622994987775,395.59682368440366,305.6240177957136,268.6645812988281,1.0,0.18800927698612213,41000,0.8074296712875366,430.08917236328125,0.8075552582740784,642.0,0.25945454835891724,6.780778408050537
463.0456871986389,42.0,299.93609619140625,1.960074543952942,64.21592649310873,453.1815469350695,0.17606621980667114,356.8833733420355,0.0,653.0,-428.5396728515625,42,90.70379265185272,560.6604614257812,287.8739013671875,0.8063793182373047,728.8733520507812,0.30712366104125977,394.44915771484375,0.017999379770019416,412.2127102545677,307.8161383803993,272.1640319824219,1.0,0.21568112075328827,42000,0.7985096573829651,429.7340087890625,0.8079735636711121,653.0,0.26863232254981995,6.747276782989502
474.043958902359,43.0,304.8050537109375,1.9632508754730225,64.625,363.55623983623127,0.17737440764904022,357.03855628376095,0.0,664.0,-442.625,43,90.70888720861625,404.0315856933594,292.3104248046875,0.76616370677948,838.4140625,0.3513244688510895,409.89215087890625,0.017644720880324885,421.9332635150328,309.6813408553101,278.4815979003906,1.0,0.22277040779590607,43000,0.7620397806167603,445.1783447265625,0.8081350326538086,664.0,0.3424660563468933,6.720261573791504
485.0972557067871,44.0,308.3156433105469,1.96450936794281,65.09481481481481,421.7908595554095,0.17856337130069733,358.5101995399348,0.0,675.0,-445.16827392578125,44,90.70346097071187,586.217529296875,306.0246887207031,0.7826254367828369,910.6682739257812,0.28695693612098694,421.90582275390625,0.017297050171870294,419.2693965645262,311.8855147703234,293.5440979003906,1.0,0.2151634842157364,44000,0.7842813730239868,453.2857666015625,0.808555543422699,675.0,0.2970723509788513,6.718670845031738
496.31156754493713,45.0,312.275634765625,1.9642213582992554,65.33624454148472,416.99797997515753,0.17755688726902008,359.8099279940509,0.0,687.0,-442.6346740722656,45,90.66885187181458,600.8041381835938,312.2537841796875,0.8316526412963867,1008.15966796875,0.17445121705532074,422.64532470703125,0.01662212523270047,408.97452322575555,312.787013711527,299.85076904296875,1.0,0.20284973084926605,45000,0.8016470074653625,452.9701232910156,0.8090808987617493,687.0,0.10065045207738876,6.734271049499512
507.458833694458,46.0,317.4549865722656,1.9635944366455078,65.86962750716333,491.09677889505866,0.17754243314266205,362.6639899701598,0.0,698.0,-443.7012939453125,46,90.6477470598072,488.6468811035156,307.25872802734375,0.7734038829803467,1018.607177734375,0.24496454000473022,406.4656066894531,0.01662212523270047,412.3704356217913,315.09117265873704,293.1468811035156,1.0,0.1844504177570343,46000,0.7845360040664673,441.693359375,0.809459924697876,698.0,0.24653451144695282,6.776410102844238
518.76393866539,47.0,320.9451599121094,1.960499882698059,66.29055007052186,487.2111591954713,0.1752188354730606,365.3139297409111,0.0,709.0,-462.3201599121094,47,90.59997524291228,500.8215026855469,313.9207458496094,0.8050322532653809,953.9949340820312,0.21003443002700806,418.53070068359375,0.017644720880324885,411.31728036167647,316.7397876358049,301.8469543457031,1.0,0.22683200240135193,47000,0.8031228184700012,449.3271789550781,0.8105939626693726,709.0,0.19868949055671692,6.760562896728516
529.914055109024,48.0,325.2127990722656,1.9603959321975708,66.56449375866852,446.3214087475296,0.1749575138092041,367.0015855535489,0.0,721.0,-469.3797912597656,48,90.58072632197786,370.06170654296875,325.2175598144531,0.8140461444854736,955.6974487304688,0.14601069688796997,431.3834228515625,0.016294603698363365,416.0035510493276,317.90804360409857,310.7773742675781,1.0,0.20515765249729156,48000,0.8097705841064453,465.9808654785156,0.8107966780662537,721.0,0.12225382775068283,6.75595760345459
540.8924469947815,49.0,328.65606689453125,1.9598501920700073,66.69891008174388,333.0224444328925,0.17434638738632202,366.30813369394366,0.0,734.0,-470.93536376953125,49,90.59102280360138,537.8779907226562,330.61676025390625,0.7786809802055359,1268.857177734375,0.2776865065097809,436.1528625488281,0.01662212523270047,410.2312902521173,318.51793114422327,315.15850830078125,1.0,0.21122024953365326,49000,0.76431804895401,473.35052490234375,0.8109903335571289,734.0,0.27276477217674255,6.7804131507873535
551.7089991569519,50.0,332.6995544433594,1.9602326154708862,66.96380697050938,257.3289723517886,0.17508529126644135,364.1285504671006,0.0,746.0,-469.1723327636719,50,90.62748673014819,534.2117309570312,322.3075256347656,0.8101858496665955,1274.3675537109375,0.15650977194309235,436.66424560546875,0.017297050171870294,404.83982569979133,319.5949322977488,308.1294250488281,1.0,0.2092268168926239,50000,0.8093538880348206,474.3024597167969,0.810824990272522,746.0,0.1756923943758011,6.774491310119629
562.9059588909149,51.0,336.4160461425781,1.9591118097305298,67.18445322793148,500.70822615756776,0.17341455817222595,366.8065833237764,0.0,759.0,-481.67437744140625,51,90.6012792980279,676.97119140625,332.2081298828125,0.8063603639602661,1075.78955078125,0.17676863074302673,451.16485595703125,0.01662212523270047,396.0234109828951,320.4840294871941,317.3852844238281,1.0,0.1998680830001831,51000,0.8047983050346375,486.87030029296875,0.8113879561424255,759.0,0.18716415762901306,6.767337799072266
574.314600944519,52.0,339.8494567871094,1.9603393077850342,67.47142857142858,563.5490552250324,0.17394216358661652,370.59009239880055,0.0,770.0,-479.7024230957031,52,90.5427093695349,653.1357421875,339.33477783203125,0.7864159345626831,1151.6656494140625,0.23267844319343567,439.8138732910156,0.017297050171870294,394.28320082525465,321.6714524256269,321.4964904785156,1.0,0.23236246407032013,52000,0.7958831191062927,479.6251525878906,0.811665415763855,770.0,0.2548092007637024,6.759860515594482
585.3447477817535,53.0,343.0399169921875,1.9618207216262817,67.81410256410257,365.03205727797985,0.1751394271850586,370.48522381161524,0.0,780.0,-492.97052001953125,53,90.54493134319728,533.57666015625,346.9176330566406,0.785746693611145,1258.4241943359375,0.27494531869888306,454.2501220703125,0.01695622994987775,397.96988288045867,323.2899332589226,329.4303283691406,1.0,0.1980980634689331,53000,0.7764255404472351,488.334228515625,0.8116511702537537,780.0,0.27085426449775696,6.769336223602295
596.4531180858612,54.0,345.6935119628906,1.9651788473129272,68.18963337547409,375.2535114164928,0.17782296240329742,370.5735254339278,0.0,791.0,-478.14727783203125,54,90.53519608263082,447.7187805175781,353.0260009765625,0.784985363483429,1192.1566162109375,0.2937677502632141,449.08319091796875,0.01662212523270047,401.1283760698982,325.0027196388346,337.5780029296875,1.0,0.20632818341255188,54000,0.770695149898529,484.93218994140625,0.8113272190093994,791.0,0.2903842031955719,6.794909477233887
607.499213218689,55.0,349.686279296875,1.967616319656372,68.42590286425903,355.81412322382664,0.1779753863811493,370.30517266647144,0.0,803.0,-491.3311462402344,55,90.53509667707334,576.634521484375,346.0654296875,0.8040373921394348,1429.572998046875,0.2566435635089874,413.70843505859375,0.01695622994987775,394.84318879520464,325.9735669883898,324.8415222167969,1.0,0.2307380586862564,55000,0.789886474609375,446.60406494140625,0.8113881945610046,803.0,0.20227095484733582,6.797177791595459
618.2256946563721,56.0,351.7130432128906,1.9722899198532104,68.67484662576688,143.95853946881283,0.18014740943908691,366.2632685022275,0.0,815.0,-481.2456359863281,56,90.58180610096842,829.0567016601562,352.6854248046875,0.7890861630439758,1405.8331298828125,0.2054639756679535,430.3956604003906,0.01695622994987775,398.61889577901303,327.34661980704163,334.2618713378906,1.0,0.21304862201213837,56000,0.8005494475364685,466.2864074707031,0.8110308051109314,815.0,0.27924975752830505,6.783078670501709
629.2223083972931,57.0,354.47576904296875,1.973496437072754,68.67349397590361,375.0615765073243,0.180160790681839,366.41762478301865,0.0,830.0,-482.85235595703125,57,90.58801514076326,501.3661804199219,341.47613525390625,0.7945042848587036,1388.28515625,0.2153821587562561,402.72637939453125,0.01695622994987775,393.24407516303205,327.3267718729765,322.4273376464844,1.0,0.2207159698009491,57000,0.7955632209777832,436.406005859375,0.8112175464630127,830.0,0.22373272478580475,6.778393745422363
