rollout/episode_steps,total/epochs,ret_rms_std,reference_action_std,rollout/actions_mean,reference_perturbed_action_std,param_noise_stddev,reference_action_mean,train/param_noise_distance,rollout/actions_std,reference_Q_std,eval/return,obs_rms_std,total/steps,obs_rms_mean,rollout/return,rollout/Q_mean,eval/return_history,reference_perturbed_action_mean,eval/episodes,reference_actor_Q_std,rollout/return_history,train/loss_critic,total/duration,reference_Q_mean,total/steps_per_second,ret_rms_mean,train/loss_actor,eval/Q,rollout/episodes,reference_actor_Q_mean,total/episodes
41.954198473282446,11,1.0,0.8007369637489319,0.11373535543680191,0.7864909172058105,0.022854436146078055,0.13426806032657623,0.22696705162525177,0.6832743287086487,90.84273529052734,202.955566084063,7.614577293395996,11000,1.546617865562439,200.64452710011824,98.66988372802734,209.8080367640774,0.17403002083301544,11.0,87.44309997558594,251.48859218435103,47.47822570800781,151.943861246109,177.57183837890625,72.3951590395804,0.0,-190.1768798828125,177.35028076171875,262.0,187.4828643798828,262.0
43.03597122302158,12,1.0,0.7910781502723694,0.13336975872516632,0.786191463470459,0.019882513137642284,0.218940868973732,0.2069353312253952,0.6951422095298767,99.36004638671875,202.22410117297437,7.775511264801025,12000,1.6031978130340576,206.719126875368,107.87654113769531,209.17604213148547,0.2500458359718323,12.0,96.44373321533203,250.05798630514778,50.940185546875,165.86553978919983,195.24029541015625,72.34775840268522,0.0,-205.18360900878906,221.08465576171875,278.0,204.9581298828125,278.0
43.54545454545455,13,1.0,0.7770410180091858,0.14316152036190033,0.7818304896354675,0.019106704324195603,0.22894331812858582,0.19055044651031494,0.7017927169799805,113.03079986572266,240.3387978983457,7.806971549987793,13000,1.6336098909378052,209.93529264399623,116.9736557006836,211.57317719047472,0.16669118404388428,13.0,110.9332046508789,241.11926309617954,69.30635070800781,179.72022199630737,206.20230102539062,72.33465358320727,0.0,-220.0032958984375,214.37355041503906,297.0,215.94589233398438,297.0
44.69871794871795,14,1.0,0.7820482850074768,0.14943751692771912,0.7741875648498535,0.018730226766195082,0.1805703341960907,0.204005166888237,0.7084153890609741,127.01292419433594,309.8291572842878,7.784204959869385,14000,1.6548501253128052,215.49099794536394,125.33457946777344,218.5914614828899,0.2362571656703949,14.0,124.603271484375,248.89395251442096,84.06388854980469,193.70295023918152,215.35092163085938,72.2756157441743,0.0,-232.03927612304688,197.2808074951172,312.0,227.25021362304688,312.0
45.74311926605505,15,1.0,0.7690480947494507,0.1556994915008545,0.7757716178894043,0.019106704324195603,0.23532861471176147,0.2056201696395874,0.7146347165107727,134.86280822753906,274.8937866449684,7.77721643447876,15000,1.673189640045166,220.59727816159273,133.44451904296875,222.34494982702847,0.21416053175926208,15.0,131.85292053222656,264.72459429040316,85.29824829101562,207.62068819999695,232.06704711914062,72.24713553377106,0.0,-245.0264434814453,245.6620330810547,327.0,245.55300903320312,327.0
46.46064139941691,16,1.0,0.7867333889007568,0.15865573287010193,0.7864630222320557,0.019106704324195603,0.23310142755508423,0.20184661448001862,0.7194663882255554,149.49110412597656,220.44307225509502,7.723598957061768,16000,1.690030574798584,224.2661083666593,141.15396118164062,222.22608247878264,0.2473226934671402,16.0,148.02333068847656,284.70354976551914,130.72329711914062,221.43668007850647,237.75296020507812,72.25541854370054,0.0,-250.73529052734375,269.7442932128906,343.0,250.59043884277344,343.0
47.50140056022409,17,1.0,0.7607988119125366,0.16693925857543945,0.7718836069107056,0.018361167303396805,0.30907541513442993,0.1973402351140976,0.7239621877670288,159.70706176757812,266.1194006454085,7.673402309417725,17000,1.7141305208206177,229.55291517500496,147.45059204101562,224.8080423709371,0.26975056529045105,17.0,158.599853515625,304.23546167624977,162.7302703857422,235.3554766178131,250.5865478515625,72.23116387304556,0.0,-256.61651611328125,300.10748291015625,357.0,264.1231384277344,357.0
47.43271767810026,18,1.0,0.8189456462860107,0.16873441636562347,0.8137454986572266,0.019490749081111935,0.1185535117983818,0.20564815402030945,0.7288654446601868,167.20912170410156,221.65580469890264,7.6984052658081055,18000,1.7419885396957397,229.7554765278178,153.3247528076172,224.63291805582406,0.15970899164676666,18.0,164.64288330078125,294.0864102040188,188.56346130371094,249.174471616745,262.1981201171875,72.23853986007757,0.0,-272.6807556152344,246.4189910888672,379.0,278.4380798339844,379.0
47.97979797979798,19,1.0,0.8022539019584656,0.16428059339523315,0.8109942674636841,0.019106704324195603,0.15880483388900757,0.18381312489509583,0.7369564771652222,177.3436279296875,246.5335292666003,7.811724662780762,19000,1.754219889640808,232.71958448257945,159.3194122314453,225.78558180375967,0.2142752707004547,19.0,173.8300323486328,301.4552055400791,217.12351989746094,263.2917618751526,270.6695556640625,72.16329088568065,0.0,-284.4160461425781,269.0801696777344,396.0,285.5941162109375,396.0
48.59367396593674,20,1.0,0.7850295901298523,0.166539266705513,0.7770781517028809,0.017644720880324885,0.22689253091812134,0.21770472824573517,0.7417618036270142,185.00717163085938,318.405994000316,7.832017421722412,20000,1.758285403251648,235.31373432098792,165.69342041015625,230.4166024135875,0.24732592701911926,20.0,181.8948211669922,296.70834000100774,226.19467163085938,277.3195159435272,280.2325744628906,72.11897775010092,0.0,-293.4996337890625,268.525634765625,411.0,297.4354248046875,411.0
49.26525821596244,21,1.0,0.7743943929672241,0.16847127676010132,0.7743663191795349,0.017644720880324885,0.2585470974445343,0.19196361303329468,0.7438026666641235,195.80352783203125,305.4787390590615,7.797571182250977,21000,1.7652156352996826,238.53904274973866,173.20236206054688,233.9909898728958,0.27033883333206177,21.0,194.4802703857422,298.0933246188984,245.7758026123047,291.33729457855225,287.6796875,72.08139977539966,0.0,-297.4544982910156,376.42950439453125,426.0,303.8257141113281,426.0
49.85034013605442,22,1.0,0.8133074045181274,0.17074216902256012,0.8052113652229309,0.01695622994987775,0.17268717288970947,0.22512368857860565,0.7465317249298096,203.55174255371094,348.68926310397336,7.807058334350586,22000,1.7719156742095947,240.94923222316038,179.35276794433594,239.2045477470357,0.19126330316066742,22.0,202.5020294189453,298.9551279885554,305.0548400878906,305.38939929008484,289.79248046875,72.03917376026051,0.0,-305.7160949707031,295.2992248535156,441.0,308.7294616699219,441.0
50.333333333333336,23,1.0,0.8122093081474304,0.17411576211452484,0.8236877918243408,0.017999379770019416,0.19356568157672882,0.19130152463912964,0.7488700151443481,210.111572265625,359.1943612248873,7.762063026428223,23000,1.7839970588684082,242.74321523483013,185.90699768066406,244.4214961591162,0.16476112604141235,23.0,207.43551635742188,291.55889874536973,289.6915588378906,322.47881531715393,300.62371826171875,71.32251455767656,0.0,-312.9989318847656,406.59979248046875,456.0,318.94976806640625,456.0
50.809322033898304,24,1.0,0.833285927772522,0.178445503115654,0.8460524678230286,0.017644720880324885,0.1488802582025528,0.21080774068832397,0.7523568272590637,215.8097686767578,466.254490048724,7.73502254486084,24000,1.7932573556900024,244.37143771925756,191.5695037841797,253.66453757118316,0.11725028604269028,24.0,214.7904815673828,298.51923868516946,376.3060302734375,336.7834413051605,305.10089111328125,71.2624109635293,0.0,-323.1419982910156,345.90106201171875,472.0,321.837646484375,472.0
51.714285714285715,25,1.0,0.8300569653511047,0.17799802124500275,0.8229641318321228,0.017999379770019416,0.127643883228302,0.19144833087921143,0.7558801770210266,224.4144744873047,289.56306356225946,7.71433162689209,25000,1.797984004020691,248.20998724292423,198.08616638183594,255.1004786108262,0.1432311087846756,25.0,225.2100830078125,311.7355140240216,389.6891784667969,351.01116156578064,303.2559814453125,71.2228063873545,0.0,-325.2596435546875,341.7275085449219,483.0,321.1949462890625,483.0
52.36693548387097,26,1.0,0.8429243564605713,0.17599503695964813,0.8454469442367554,0.016294603698363365,0.09635783731937408,0.22926099598407745,0.7593162059783936,230.16574096679688,272.709270556414,7.697197914123535,26000,1.8036881685256958,251.3512970925174,204.03895568847656,255.77773983950266,0.1274658888578415,26.0,231.61131286621094,325.1328790278717,464.9439697265625,365.0789396762848,309.3939514160156,71.2174742894076,0.0,-337.3582763671875,316.503173828125,496.0,327.6844482421875,496.0
52.74168297455969,27,1.0,0.8303603529930115,0.1749485582113266,0.8238670229911804,0.016294603698363365,0.16807548701763153,0.2010284811258316,0.7622103691101074,236.30908203125,384.65822802330024,7.662200927734375,27000,1.806588053703308,253.25992261159527,209.73072814941406,260.5510912537174,0.16754479706287384,27.0,236.50770568847656,327.0187564859916,403.84735107421875,379.2277760505676,320.4013671875,71.19731650774368,0.0,-342.339599609375,354.1621398925781,511.0,340.995849609375,511.0
53.16,28,1.0,0.8069917559623718,0.17696981132030487,0.8192856907844543,0.016294603698363365,0.21170787513256073,0.20459237694740295,0.7647344470024109,234.13380432128906,390.214945539537,7.622649669647217,28000,1.8141000270843506,255.18709084809547,214.50946044921875,265.1819431924967,0.17994549870491028,28.0,233.7495880126953,326.29786613624447,574.0653686523438,393.5198132991791,328.7808837890625,71.1527070651271,0.0,-345.31427001953125,371.83306884765625,525.0,350.3938903808594,525.0
53.714285714285715,29,1.0,0.7975039482116699,0.1768040657043457,0.8114222288131714,0.01695622994987775,0.25427982211112976,0.1869484782218933,0.7668673992156982,238.2656707763672,342.64061261148646,7.5835161209106445,29000,1.8204400539398193,258.1114679822458,219.60858154296875,267.85293179315147,0.24861010909080505,29.0,238.14805603027344,334.25628836613,521.7757568359375,407.7058598995209,348.4705810546875,71.12971103026837,0.0,-356.9576416015625,421.0523376464844,539.0,369.169677734375,539.0
54.01985559566787,30,1.0,0.8302515149116516,0.17597942054271698,0.8259909152984619,0.01662212523270047,0.18807663023471832,0.19180099666118622,0.7696638703346252,245.6947021484375,338.4200048791897,7.550522804260254,30000,1.8262017965316772,259.74958821735913,224.40428161621094,270.2051675626861,0.19885623455047607,30.0,248.1920166015625,337.13444087353594,584.6136474609375,421.9058508872986,350.00201416015625,71.10591127595843,0.0,-352.4880065917969,394.2736511230469,554.0,372.13238525390625,554.0
54.46830985915493,31,1.0,0.7894259691238403,0.1740475594997406,0.8160181045532227,0.016294603698363365,0.3267202377319336,0.198889821767807,0.7727816104888916,256.10870361328125,401.8575140351801,7.5399169921875,31000,1.8285428285598755,262.21133526970203,229.3131866455078,274.45201744889556,0.2519643306732178,31.0,256.4436950683594,344.5304440822089,627.1893920898438,436.3502218723297,361.5640563964844,71.04385066422675,0.0,-366.7176818847656,383.48150634765625,568.0,386.8419189453125,568.0
54.79931389365352,32,1.0,0.8147557377815247,0.1740226149559021,0.7977651357650757,0.01695622994987775,0.27762922644615173,0.19825443625450134,0.774931013584137,255.10885620117188,436.56052733356165,7.542090892791748,32000,1.8350943326950073,263.9923943163047,233.16835021972656,279.5179083827914,0.28657498955726624,32.0,252.6917266845703,340.22142048073295,628.1875,450.7251033782959,383.958740234375,70.99671121078481,0.0,-371.4222412109375,400.79742431640625,583.0,411.4101257324219,583.0
55.1356783919598,33,1.0,0.794654130935669,0.17493797838687897,0.8092511296272278,0.015973535632157008,0.2607949674129486,0.20099148154258728,0.7763060331344604,259.1380310058594,335.56198478665783,7.520349979400635,33000,1.8379369974136353,265.52212944419836,237.8670654296875,281.21621372836313,0.22594808042049408,33.0,257.95672607421875,336.1242562840874,650.1415405273438,464.93798208236694,386.52410888671875,70.97720829818938,0.0,-381.9961242675781,449.6749267578125,597.0,409.29254150390625,597.0
55.68032786885246,34,1.0,0.8229849338531494,0.173534095287323,0.8164577484130859,0.016294603698363365,0.20424878597259521,0.20911480486392975,0.7781203985214233,266.1565856933594,302.3485262473247,7.514358997344971,34000,1.8378058671951294,268.2522018347238,242.31446838378906,281.83775233186196,0.21010267734527588,34.0,270.484375,344.5855018505106,702.3506469726562,479.06642389297485,377.41925048828125,70.97136911351508,0.0,-380.2284240722656,280.3379821777344,610.0,398.859375,610.0
55.825878594249204,35,1.0,0.8364439606666565,0.17091019451618195,0.8329562544822693,0.01662212523270047,0.18757744133472443,0.21212665736675262,0.7808947563171387,272.0893859863281,292.6757439895347,7.526403427124023,35000,1.8363267183303833,268.96660432571497,245.06614685058594,282.1474092363669,0.19763004779815674,35.0,273.7747802734375,339.22262677931167,815.9293212890625,493.2071158885956,381.47772216796875,70.96410183973444,0.0,-384.6114501953125,318.74481201171875,626.0,404.6789855957031,626.0
56.10296411856474,36,1.0,0.8432948589324951,0.16864407062530518,0.8430953621864319,0.017999379770019416,0.08221583068370819,0.21897490322589874,0.783647894859314,278.89837646484375,273.25107431763587,7.544553279876709,36000,1.8372000455856323,270.38289187434475,249.64974975585938,281.9002888219577,0.10053402185440063,36.0,281.4844970703125,334.3347750295873,812.662841796875,507.3843996524811,381.84417724609375,70.95212234482811,0.0,-392.1381530761719,458.9339599609375,641.0,404.32122802734375,641.0
56.41984732824427,37,1.0,0.8307593464851379,0.16995029151439667,0.846690833568573,0.018361167303396805,0.13012206554412842,0.1989453136920929,0.7854977250099182,284.8616943359375,324.0786818233045,7.5657453536987305,37000,1.8404568433761597,271.7643711116704,253.6012420654297,283.0402453895617,0.09998661279678345,37.0,285.4405212402344,334.7096153751374,835.8557739257812,521.6389558315277,389.33843994140625,70.93028537529277,0.0,-395.9517822265625,421.6324462890625,655.0,414.44989013671875,655.0
56.76980568011958,38,1.0,0.8274892568588257,0.17048831284046173,0.8002057671546936,0.017297050171870294,0.14733920991420746,0.1893899291753769,0.7862103581428528,285.332763671875,208.4907140797947,7.541049957275391,38000,1.8420871496200562,273.0728521781147,258.3422546386719,281.07841561825205,0.22245697677135468,38.0,287.9427490234375,333.2982289262605,974.2443237304688,535.6578814983368,396.6075439453125,70.94080253931257,0.0,-394.34417724609375,356.97589111328125,669.0,420.8876647949219,669.0
57.12756598240469,39,1.0,0.8126763105392456,0.17061123251914978,0.8115297555923462,0.017999379770019416,0.18147195875644684,0.19342195987701416,0.7873734831809998,282.8721618652344,309.1526750961863,7.536395072937012,39000,1.8432048559188843,274.5909682995377,262.5831298828125,281.7982684253785,0.17894333600997925,39.0,288.2462463378906,337.4903161950185,994.149169921875,549.784185886383,395.26641845703125,70.93692579957117,0.0,-395.005615234375,366.4620361328125,682.0,422.6640625,682.0
57.46264367816092,40,1.0,0.8146967887878418,0.17176026105880737,0.8033502697944641,0.018730226766195082,0.21737982332706451,0.19865337014198303,0.7884443998336792,286.382080078125,225.4413198119042,7.533295154571533,40000,1.8478091955184937,275.94647094088367,265.05548095703125,280.38934471004166,0.2254413664340973,40.0,291.2857360839844,337.42816666703794,1133.253173828125,563.7835793495178,396.1180419921875,70.94921077011713,0.0,-398.028564453125,384.33551025390625,696.0,423.82061767578125,696.0
57.372549019607845,41,1.0,0.8129472732543945,0.17125459015369415,0.8148741722106934,0.018361167303396805,0.15410387516021729,0.2222444713115692,0.7891860008239746,290.71771240234375,391.2106652990803,7.5344719886779785,41000,1.8476769924163818,275.6377742194743,268.7940368652344,283.0923037487987,0.14770469069480896,41.0,295.8501281738281,321.8214850211324,1229.012939453125,577.9487924575806,398.94482421875,70.94054098747729,0.0,-406.3854675292969,528.7470703125,714.0,430.6496887207031,714.0
57.642857142857146,42,1.0,0.8318085074424744,0.16868561506271362,0.8258091807365417,0.018730226766195082,0.03331200033426285,0.17246128618717194,0.790709376335144,304.6246337890625,326.4299495439352,7.512176036834717,42000,1.8478622436523438,277.1132485116913,272.7713317871094,284.12415245820677,0.07447054982185364,42.0,314.8071594238281,328.2511132122831,1291.121826171875,592.0337002277374,407.7593078613281,70.94190750263688,0.0,-408.0503234863281,549.3667602539062,728.0,438.7972106933594,728.0
57.759408602150536,43,1.0,0.8357264995574951,0.16520987451076508,0.8352894186973572,0.017999379770019416,0.06931287050247192,0.1917286515235901,0.7925245761871338,312.5378112792969,241.84337480866884,7.479716777801514,43000,1.8467156887054443,277.96750680486093,276.9964599609375,283.14087855938027,0.04029553756117821,43.0,321.0602111816406,324.5123914504347,1213.31591796875,606.0478694438934,415.98455810546875,70.95149107521257,0.0,-423.2284851074219,453.765869140625,744.0,445.17828369140625,744.0
58.08058124174372,44,1.0,0.8122687935829163,0.1648196130990982,0.83795565366745,0.018730226766195082,0.19620421528816223,0.19816070795059204,0.7935793399810791,317.3330383300781,278.01455011096067,7.455163955688477,44000,1.8462847471237183,279.18821710261955,280.9271240234375,283.0243710946434,0.12579618394374847,44.0,322.865478515625,326.74380211643637,1343.3154296875,620.1545085906982,423.3287353515625,70.95006065502942,0.0,-411.6873779296875,398.70025634765625,757.0,452.50604248046875,757.0
58.30998702983139,45,1.0,0.8088507652282715,0.1648210883140564,0.8006749153137207,0.017644720880324885,0.2340666651725769,0.20950376987457275,0.7947209477424622,315.6727294921875,470.6939574497028,7.447699546813965,45000,1.8493037223815918,280.4811880516986,284.7779235839844,287.1948063469781,0.297743022441864,45.0,320.93621826171875,329.00172365341166,1284.19287109375,634.4533355236053,422.4581604003906,70.92720217612559,0.0,-421.9239807128906,478.6069030761719,771.0,455.28277587890625,771.0
58.55668789808917,46,1.0,0.8272696733474731,0.16563664376735687,0.8281398415565491,0.018361167303396805,0.17257435619831085,0.2092260718345642,0.7953580617904663,324.16424560546875,306.6098629176878,7.425943374633789,46000,1.8529175519943237,281.54491915418174,288.6735534667969,287.6168727941675,0.1730286031961441,46.0,331.5006103515625,328.58223367071173,1312.303466796875,648.6491277217865,412.6448974609375,70.91661428970573,0.0,-411.557373046875,374.7925720214844,785.0,442.67950439453125,785.0
58.73625,47,1.0,0.8221409916877747,0.16707788407802582,0.8091511130332947,0.018361167303396805,0.14980582892894745,0.1878162920475006,0.7961677312850952,330.72674560546875,238.44518075882974,7.409452438354492,47000,1.8556761741638184,282.04774370336037,291.2144775390625,286.57066658064963,0.18829110264778137,47.0,334.1932067871094,324.9550867804972,1485.97705078125,662.6594452857971,437.58868408203125,70.9263262364418,0.0,-426.1284484863281,384.33441162109375,800.0,466.41619873046875,800.0
58.988929889298895,48,1.0,0.815933883190155,0.16854296624660492,0.8123528361320496,0.018730226766195082,0.17912499606609344,0.19045071303844452,0.7966678738594055,336.3767395019531,304.8266420098545,7.384567737579346,48000,1.8596678972244263,282.99797661748295,293.9610595703125,286.9509994020914,0.18827858567237854,48.0,340.0914306640625,334.77417265342,1513.5635986328125,676.7912247180939,432.322998046875,70.92290539079256,0.0,-423.8250732421875,498.4361877441406,813.0,459.5008544921875,813.0
59.16425120772947,49,1.0,0.7899037599563599,0.16864429414272308,0.7901495099067688,0.017644720880324885,0.29469698667526245,0.20448452234268188,0.7969098091125488,336.8001403808594,531.4482229738586,7.375096321105957,49000,1.8589740991592407,283.73580389979855,297.6078186035156,291.94073865865806,0.29379338026046753,49.0,344.32000732421875,331.948007125219,1309.190673828125,691.2372057437897,429.1468505859375,70.88738799479796,0.0,-412.6759033203125,501.3294677734375,828.0,462.6430969238281,828.0
59.43519619500594,50,1.0,0.8176286220550537,0.16915947198867798,0.8175839185714722,0.01695622994987775,0.174506276845932,0.20486533641815186,0.7973429560661316,336.67926025390625,250.75053547163785,7.36470890045166,50000,1.8607898950576782,285.0072215496689,301.77130126953125,291.11693459491767,0.1998175084590912,50.0,341.0489807128906,340.98685364873324,1708.6552734375,705.3797876834869,427.27001953125,70.8838002917595,0.0,-428.0899963378906,361.3221130371094,841.0,460.2226867675781,841.0
59.64947245017585,51,1.0,0.8131169080734253,0.16798865795135498,0.8082548379898071,0.017297050171870294,0.1783635914325714,0.18186147511005402,0.7975327372550964,341.38482666015625,398.97837055196067,7.344909191131592,51000,1.8607529401779175,286.1708355246671,306.1192626953125,293.23186471172244,0.12528546154499054,51.0,345.646484375,340.8633190683429,1694.593017578125,719.5846929550171,431.7782287597656,70.87421466758205,0.0,-444.73211669921875,414.0840759277344,853.0,466.2161865234375,853.0
60.08092485549133,52,1.0,0.8286606669425964,0.16664153337478638,0.8311362266540527,0.017644720880324885,0.058428771793842316,0.1886546015739441,0.7977975606918335,336.2456359863281,314.4903579844023,7.333785057067871,52000,1.8591513633728027,288.3089881467079,310.6136169433594,293.6406818900432,0.040202632546424866,52.0,341.1745910644531,355.71264479243297,1579.2880859375,733.6716685295105,447.6527099609375,70.87639093959153,0.0,-448.5485534667969,428.4361572265625,865.0,484.05511474609375,865.0
60.40592930444698,53,1.0,0.7977812886238098,0.16630449891090393,0.8041643500328064,0.01695622994987775,0.20590437948703766,0.20649291574954987,0.7981723546981812,348.0143127441406,445.807043672909,7.330419540405273,53000,1.860798954963684,289.83675612864874,313.8687438964844,296.5117453199086,0.20117387175559998,53.0,354.6457214355469,360.50386814802465,1468.4949951171875,747.9187614917755,464.6674499511719,70.86331126964625,0.0,-441.53253173828125,456.63861083984375,877.0,501.04583740234375,877.0
60.5364758698092,54,1.0,0.80092853307724,0.16624408960342407,0.8027729988098145,0.01695622994987775,0.16599006950855255,0.21837761998176575,0.7982539534568787,359.9113464355469,493.9983284279482,7.324203014373779,54000,1.8608368635177612,290.32164235642244,317.46942138671875,300.16890426635376,0.15913651883602142,54.0,364.4645080566406,356.63918264745485,1787.9844970703125,762.1778228282928,489.6044616699219,70.84960803453525,0.0,-460.6025695800781,581.5853271484375,891.0,529.0108642578125,891.0
60.883720930232556,55,1.0,0.8073925971984863,0.16649243235588074,0.8062708377838135,0.016294603698363365,0.18817971646785736,0.21968121826648712,0.7983462810516357,349.4413146972656,341.45680282447097,7.3164381980896,55000,1.8610925674438477,291.75555618078204,321.10040283203125,300.91959333104677,0.19581034779548645,55.0,355.7442321777344,371.03563665874435,1687.740478515625,776.2121229171753,491.7803649902344,70.85691961792344,0.0,-459.9566345214844,462.90740966796875,903.0,529.3028564453125,903.0
61.16083150984683,56,1.0,0.7803719639778137,0.1680878847837448,0.8022592663764954,0.01695622994987775,0.28212758898735046,0.21496620774269104,0.7984989881515503,357.5964660644531,378.80543505357383,7.297147750854492,56000,1.8644899129867554,292.87201694362574,324.25732421875,302.31041193323483,0.23456589877605438,56.0,361.1651306152344,373.7050021445785,1629.3599853515625,790.3288893699646,497.0958251953125,70.856577246774,0.0,-468.876220703125,622.053466796875,914.0,534.00244140625,914.0
61.47464940668824,57,1.0,0.7631110548973083,0.16890503466129303,0.7609111070632935,0.01695622994987775,0.32410553097724915,0.22556959092617035,0.7987263202667236,363.0626220703125,404.59738150524885,7.298516273498535,57000,1.8657890558242798,294.2211013457839,327.7138671875,304.1049201713404,0.3372928500175476,57.0,372.4147033691406,380.63993748726165,1833.0341796875,804.5482497215271,472.2594299316406,70.84721148760069,0.0,-467.0638732910156,562.8861083984375,927.0,501.7469482421875,927.0
