rollout/episodes,reference_action_std,reference_perturbed_action_mean,eval/return,eval/episodes,rollout/return_history,rollout/return,total/duration,ret_rms_std,total/epochs,rollout/Q_mean,obs_rms_std,ret_rms_mean,total/episodes,reference_Q_std,rollout/actions_mean,total/steps_per_second,reference_perturbed_action_std,eval/Q,param_noise_stddev,total/steps,reference_actor_Q_mean,reference_actor_Q_std,rollout/actions_std,eval/return_history,reference_action_mean,train/loss_critic,train/loss_actor,obs_rms_mean,reference_Q_mean,train/param_noise_distance,rollout/episode_steps
16.0,0.5428228378295898,0.35386982560157776,864.0941089896747,16.0,265.7782725500207,265.7782725500207,294.4339942932129,1.0,16,32.535919189453125,1.9408506155014038,0.0,16.0,3.9285407066345215,0.03249211236834526,54.34155128183452,0.5046461820602417,78.91674041748047,0.026798623766663407,16000,71.48846435546875,3.3182053565979004,0.5994041562080383,481.34957652471735,0.2938690483570099,5.736700057983398,-76.0928726196289,0.014889500103890896,69.91416931152344,0.18924647569656372,1000.0
17.0,0.547875165939331,0.3720024526119232,159.15023043048205,17.0,323.4619423734116,323.4619423734116,312.8458755016327,1.0,17,35.544490814208984,1.9753985404968262,0.0,17.0,3.7554879188537598,0.027883443981409073,54.33985655953224,0.5087938904762268,82.88557434082031,0.027886755354071244,17000,78.99464416503906,2.9944002628326416,0.5959243178367615,462.3966738132917,0.2990330755710602,4.167139053344727,-83.09164428710938,0.016958748921751976,77.4017333984375,0.19869838654994965,1000.0
18.0,0.5457890033721924,0.22604449093341827,43.849085894822664,18.0,290.56070693149525,290.56070693149525,331.30956649780273,1.0,18,38.04258346557617,1.9315404891967773,0.0,18.0,4.136336326599121,0.05699064955115318,54.32985286321147,0.5580911040306091,85.27750396728516,0.028447279136688076,18000,84.25814819335938,3.7289679050445557,0.5990971326828003,439.14403004004345,0.23319458961486816,7.096766948699951,-89.64571380615234,0.02288152277469635,82.85440063476562,0.19065912067890167,1000.0
19.0,0.5967251658439636,0.17591850459575653,695.5205276271761,19.0,259.9255668016157,259.9255668016157,349.7185297012329,1.0,19,40.326419830322266,1.9216160774230957,0.0,19.0,4.790616989135742,0.0637829452753067,54.32940604042868,0.5745837688446045,99.36077880859375,0.027886755354071244,19000,90.76628112792969,4.723543167114258,0.5997204184532166,452.63752991305046,0.06692210584878922,5.196505546569824,-96.14281463623047,0.026924431324005127,89.3419189453125,0.21760518848896027,1000.0
20.0,0.5980216264724731,-0.050753504037857056,1501.7137310811488,20.0,279.0308775951131,279.0308775951131,368.0561320781708,1.0,20,43.53312301635742,1.9391331672668457,0.0,20.0,6.2610321044921875,0.06419220566749573,54.33953752399984,0.6178443431854248,114.2677001953125,0.02901906944733551,20000,98.72468566894531,5.635165214538574,0.5974344611167908,505.09133997145534,0.05032247677445412,13.26211929321289,-104.02424621582031,0.027867957949638367,97.17900085449219,0.21069297194480896,1000.0
21.0,0.602372944355011,-0.10411538928747177,1392.166389756581,21.0,317.9420736786099,317.9420736786099,386.39879608154297,1.0,21,47.050968170166016,1.9375015497207642,0.0,21.0,8.073962211608887,0.05484314635396004,54.34799542069045,0.5970678925514221,122.52357482910156,0.02901906944733551,21000,107.19819641113281,5.854971885681152,0.5960261821746826,547.3330090088423,-0.14625361561775208,11.047063827514648,-112.64949035644531,0.027686478570103645,104.96098327636719,0.19009192287921906,1000.0
22.0,0.6205523014068604,-0.14116168022155762,472.8666410286496,22.0,306.1467800961602,306.1467800961602,404.7859699726105,1.0,22,49.65394973754883,1.943299651145935,0.0,22.0,5.159142971038818,0.05228022113442421,54.34970980216684,0.6028670072555542,126.0771713256836,0.030197360033365817,22000,116.57330322265625,4.6731767654418945,0.6008765697479248,543.9481741006517,-0.14050300419330597,9.741043090820312,-120.39239501953125,0.028989357873797417,114.84326171875,0.22066542506217957,1000.0
23.0,0.6195594668388367,-0.003086678683757782,461.5692899875665,23.0,301.19390749284156,301.19390749284156,423.27540159225464,1.0,23,53.04859161376953,1.950464129447937,0.0,23.0,5.9268012046813965,0.04427752643823624,54.33814465352779,0.6272986531257629,132.1248321533203,0.029602352743226954,23000,124.46414947509766,4.892971038818359,0.5994751453399658,540.3664834870393,0.026409143581986427,7.655417442321777,-127.02360534667969,0.0268719345331192,122.28189849853516,0.19437822699546814,1000.0
24.0,0.6320752501487732,-0.05350136756896973,402.77112563859635,24.0,317.74264737327593,317.74264737327593,441.64586758613586,1.0,24,56.584930419921875,1.9409466981887817,0.0,24.0,4.995218753814697,0.03890868276357651,54.34218173754154,0.6574000716209412,139.91567993164062,0.028447279136688076,24000,131.90066528320312,4.322500705718994,0.5973447561264038,534.6333435766875,-0.08573806285858154,18.057172775268555,-133.00331115722656,0.026256518438458443,130.18836975097656,0.20073202252388,1000.0
25.0,0.5883960127830505,-0.01621335558593273,915.9027566353664,25.0,315.90034558792445,315.90034558792445,459.980233669281,1.0,25,59.91758346557617,1.9355993270874023,0.0,25.0,6.745804309844971,0.04083952680230141,54.35016152884219,0.5947105288505554,151.378173828125,0.028447279136688076,25000,137.4883270263672,4.815458297729492,0.5940904021263123,549.8841200990347,-0.07457742840051651,10.23713207244873,-139.87716674804688,0.02577539160847664,135.59901428222656,0.23113681375980377,1000.0
26.0,0.6223475933074951,-0.025912096723914146,1120.8418985806443,26.0,332.60809000458295,332.60809000458295,478.3001174926758,1.0,26,63.4781494140625,1.9466850757598877,0.0,26.0,5.835747718811035,0.03627883642911911,54.3591754405081,0.6089354157447815,158.93077087402344,0.028447279136688076,26000,144.921630859375,3.5950846672058105,0.5921829342842102,571.8440346560196,-0.06274682283401489,14.944387435913086,-146.3508758544922,0.025620687752962112,142.69410705566406,0.182775616645813,1000.0
27.0,0.556911826133728,0.1709565967321396,116.34983424190602,27.0,363.2153908203801,363.2153908203801,496.68379974365234,1.0,27,67.15919494628906,1.955748200416565,0.0,27.0,9.73580551147461,0.03473351523280144,54.360540879197586,0.5536114573478699,155.88021850585938,0.027886755354071244,27000,152.16268920898438,4.264663219451904,0.5882611870765686,554.9738790851266,0.08324107527732849,7.729984283447266,-154.1055145263672,0.025845130905508995,149.83120727539062,0.24125109612941742,1000.0
28.0,0.5883947610855103,-0.15774373710155487,898.0001138123234,28.0,393.0691352203325,393.0691352203325,514.9964275360107,1.0,28,70.7655258178711,1.9606226682662964,0.0,28.0,5.226232051849365,0.029332051053643227,54.36930918912466,0.5748895406723022,169.06155395507812,0.027886755354071244,28000,156.99014282226562,3.5445914268493652,0.5881081819534302,567.2248160396693,-0.08850256353616714,27.295576095581055,-158.97042846679688,0.027319572865962982,154.85211181640625,0.20506086945533752,1000.0
29.0,0.6163102984428406,-0.09939375519752502,318.29599827497907,29.0,386.6018832972635,386.6018832972635,533.2881610393524,1.0,29,74.00406646728516,1.9869142770767212,0.0,29.0,5.5286970138549805,0.028203170746564865,54.379605846641006,0.5835031270980835,167.28199768066406,0.02733727610437334,29000,163.137451171875,3.8797965049743652,0.5860889554023743,558.6410637029559,-0.06331703066825867,26.35003089904785,-165.18475341796875,0.0265539288520813,161.29867553710938,0.18393677473068237,1000.0
30.0,0.5966575741767883,-0.025870604440569878,749.5532762371664,30.0,389.489171446024,389.489171446024,551.6341595649719,1.0,30,77.31771087646484,1.9914360046386719,0.0,30.0,4.305964469909668,0.02447938360273838,54.38386923619544,0.6170523762702942,178.98597717285156,0.027886755354071244,30000,168.28317260742188,3.506364107131958,0.5836062431335449,565.004804120763,0.0005252460832707584,23.654399871826172,-170.8885498046875,0.02538890950381756,166.52642822265625,0.22077704966068268,1000.0
31.0,0.6338756680488586,0.1269461065530777,622.365471316038,31.0,385.90578362569147,385.90578362569147,570.0221126079559,1.0,31,80.5171127319336,1.9939427375793457,0.0,31.0,4.041223526000977,0.02411799319088459,54.383855142337026,0.6075063943862915,182.33834838867188,0.02733727610437334,31000,174.17333984375,2.8410797119140625,0.5817171335220337,566.8551482238364,0.04117962345480919,26.970815658569336,-177.22877502441406,0.024668363854289055,172.64370727539062,0.21899418532848358,1000.0
32.0,0.654456615447998,0.022710824385285378,1269.3766614561193,32.0,387.6500909606214,387.6500909606214,588.4235594272614,1.0,32,83.71601867675781,1.995936632156372,0.0,32.0,4.303689956665039,0.029081443324685097,54.38259479472068,0.6332300901412964,195.3822021484375,0.027886755354071244,32000,179.18235778808594,2.78161883354187,0.5793052315711975,588.8089455123451,0.012813203036785126,28.749841690063477,-182.97486877441406,0.025139939039945602,177.46878051757812,0.1781492382287979,1000.0
33.0,0.7012291550636292,-0.12620298564434052,681.7164018328223,33.0,392.24101590885675,392.24101590885675,606.9929552078247,1.0,33,86.85655212402344,1.9931591749191284,0.0,33.0,4.114121913909912,0.030503837391734123,54.366364085232796,0.6630694270133972,192.8491973876953,0.027886755354071244,33000,183.16403198242188,2.774235725402832,0.579456090927124,591.624322976602,-0.10627561807632446,17.441123962402344,-187.31710815429688,0.025220166891813278,181.26756286621094,0.2098703235387802,1000.0
34.0,0.6814486384391785,-0.09732133150100708,1335.2445503769109,34.0,398.808188483629,398.808188483629,625.4352881908417,1.0,34,90.00332641601562,1.9915298223495483,0.0,34.0,4.234094619750977,0.027030857279896736,54.36213888466338,0.6918838620185852,205.41482543945312,0.02733727610437334,34000,187.0569305419922,2.684081792831421,0.5790407061576843,613.4955061354347,-0.14801932871341705,25.710866928100586,-192.65989685058594,0.024989431723952293,185.1138153076172,0.20735080540180206,1000.0
35.0,0.7026660442352295,-0.15199673175811768,1317.4509516066607,35.0,405.51113965396206,405.51113965396206,643.8151543140411,1.0,35,93.07852935791016,1.9905675649642944,0.0,35.0,3.185497999191284,0.026916708797216415,54.3634298842982,0.6911665797233582,207.5281219482422,0.02733727610437334,35000,191.16851806640625,2.0939748287200928,0.5783253312110901,633.6085188631839,-0.15807943046092987,61.055389404296875,-197.54913330078125,0.02527356892824173,189.30828857421875,0.19992928206920624,1000.0
36.0,0.6598962545394897,0.0234209056943655,934.3066580387904,36.0,422.44072085604535,422.44072085604535,662.2448287010193,1.0,36,96.21785736083984,1.9992550611495972,0.0,36.0,3.162050485610962,0.0270265843719244,54.36056038461383,0.6463282704353333,211.0221710205078,0.026270585008002556,36000,195.6045684814453,2.5742316246032715,0.5777856111526489,641.9612449513952,-0.0448191799223423,47.148685455322266,-201.94091796875,0.02636565826833248,193.8971405029297,0.2246437817811966,1000.0
37.0,0.6490400433540344,0.005861607845872641,1212.1933207064662,37.0,429.20894563115337,429.20894563115337,680.6433124542236,1.0,37,99.19314575195312,2.0136990547180176,0.0,37.0,2.786604642868042,0.02688400074839592,54.360337232415574,0.6484158039093018,214.9799041748047,0.026798623766663407,37000,199.75643920898438,2.2515323162078857,0.5773543119430542,657.3729226745052,0.005957582499831915,23.672513961791992,-206.1171875,0.026725981384515762,198.15206909179688,0.19056634604930878,1000.0
38.0,0.603703498840332,0.19075404107570648,1374.0212307316765,38.0,446.69371644362286,446.69371644362286,699.0281250476837,1.0,38,102.20128631591797,2.0305662155151367,0.0,38.0,2.7349958419799805,0.025485225021839142,54.36118896848085,0.5712648034095764,220.9739532470703,0.026270585008002556,38000,203.45895385742188,1.965766429901123,0.5775743722915649,676.2320886760097,0.14387643337249756,38.823883056640625,-209.0230712890625,0.02757982164621353,201.92933654785156,0.2184678018093109,1000.0
39.0,0.6338045001029968,0.16222111880779266,1760.887238380525,39.0,464.0416009460649,464.0416009460649,717.4266748428345,1.0,39,105.1913833618164,2.0308308601379395,0.0,39.0,2.979652166366577,0.021772807464003563,54.360956133313096,0.6472106575965881,223.39625549316406,0.025245515830755405,39000,205.7300262451172,2.1823995113372803,0.5761146545410156,704.0437591812537,0.061794623732566833,11.520721435546875,-211.7379913330078,0.028022749349474907,204.08309936523438,0.20034469664096832,1000.0
40.0,0.6497947573661804,0.01948430947959423,-2.9729056663983924,40.0,488.8703841875414,488.8703841875414,735.8492841720581,1.0,40,108.14422607421875,2.0365545749664307,0.0,40.0,2.8625175952911377,0.020011289045214653,54.35895754795231,0.6163409948348999,209.41116333007812,0.026798623766663407,40000,207.27333068847656,2.397373676300049,0.5757940411567688,686.3683425600624,0.06893953680992126,42.533565521240234,-214.2200927734375,0.028428059071302414,205.8243408203125,0.2149980217218399,1000.0
41.0,0.6397358775138855,0.15898722410202026,877.5710017083493,41.0,510.32713381062166,510.32713381062166,754.2166006565094,1.0,41,111.01791381835938,2.0380327701568604,0.0,41.0,3.1227335929870605,0.019357088953256607,54.36104159509545,0.6048420667648315,223.11517333984375,0.026270585008002556,41000,211.0626220703125,2.509537935256958,0.5751640796661377,691.031822051484,0.13576900959014893,31.812475204467773,-217.89230346679688,0.02932269312441349,209.28468322753906,0.2066017985343933,1000.0
42.0,0.5993907451629639,0.09623014181852341,1350.0847797592373,42.0,531.3944463766611,531.3944463766611,772.6384723186493,1.0,42,113.81645202636719,2.04750394821167,0.0,42.0,3.0297088623046875,0.018726550042629242,54.35918803520113,0.5972039103507996,230.99972534179688,0.026798623766663407,42000,214.5856475830078,2.6476035118103027,0.5757712125778198,706.7235591397638,0.12831689417362213,27.351037979125977,-221.97955322265625,0.030195899307727814,213.20098876953125,0.23505732417106628,1000.0
43.0,0.6078256368637085,0.029940372332930565,1128.305308757291,43.0,542.9700201726896,542.9700201726896,791.139719247818,1.0,43,116.51386260986328,2.0563371181488037,0.0,43.0,2.90539813041687,0.018083522096276283,54.351967110035346,0.5941129922866821,232.79539489746094,0.02575295069895359,43000,218.66860961914062,2.673140525817871,0.5755743384361267,716.5277858750552,-0.029863690957427025,23.729188919067383,-226.1926727294922,0.030772944912314415,217.22610473632812,0.20783556997776031,1000.0
44.0,0.6299341917037964,0.11511003971099854,1197.4166226997754,44.0,554.79435247332,554.79435247332,809.5873272418976,1.0,44,119.19351196289062,2.0591979026794434,0.0,44.0,2.7331411838531494,0.015920773148536682,54.34867681278957,0.6508028507232666,236.81265258789062,0.02575295069895359,44000,222.46951293945312,2.648839235305786,0.5752490758895874,727.4570776210716,0.11264357715845108,59.039398193359375,-229.80154418945312,0.031008092686533928,221.16207885742188,0.18049240112304688,1000.0
45.0,0.6489362120628357,0.211213156580925,1525.7130502177579,45.0,552.323854362142,552.323854362142,827.9607775211334,1.0,45,121.69441986083984,2.0583295822143555,0.0,45.0,3.0287911891937256,0.016933124512434006,54.35040067323889,0.6611359715461731,243.84320068359375,0.026270585008002556,45000,226.17835998535156,2.9311892986297607,0.5751993060112,745.1960992343313,0.21076862514019012,29.056537628173828,-234.37904357910156,0.03071904182434082,224.7328643798828,0.22459590435028076,1000.0
46.0,0.649319589138031,0.2036757469177246,1442.3924018809103,46.0,562.3825429354159,562.3825429354159,846.3544278144836,1.0,46,124.2969970703125,2.062588930130005,0.0,46.0,3.106201171875,0.015908345580101013,54.35075246050813,0.6380839347839355,245.50242614746094,0.02575295069895359,46000,229.38809204101562,2.878859043121338,0.5757896304130554,760.3525405962135,0.1792805790901184,43.478050231933594,-237.48451232910156,0.030758896842598915,227.76661682128906,0.2186833918094635,1000.0
47.0,0.6304770708084106,0.22512273490428925,1385.1891749073075,47.0,584.914948658399,584.914948658399,864.7819945812225,1.0,47,126.92131805419922,2.068976879119873,0.0,47.0,3.132009744644165,0.015116720460355282,54.34895765002614,0.5936425924301147,247.5677032470703,0.02426044449968572,47000,234.38555908203125,2.7598140239715576,0.5754167437553406,773.6469370709176,0.1333443969488144,57.6976432800293,-240.97280883789062,0.03191964328289032,232.40524291992188,0.20957081019878387,1000.0
48.0,0.5965561270713806,-0.012246149592101574,1535.1288155915795,48.0,563.6357537467999,563.6357537467999,883.1542603969574,1.0,48,129.05599975585938,2.069186210632324,0.0,48.0,3.2969577312469482,0.021091541275382042,54.35064082510921,0.600764811038971,251.45065307617188,0.023782417899897774,48000,238.16432189941406,2.8657073974609375,0.5827085375785828,789.5111428734314,-0.02371162176132202,44.107444763183594,-244.39816284179688,0.0360550582408905,236.59585571289062,0.23181621730327606,1000.0
49.0,0.6361315250396729,0.02562183327972889,1329.8574897084059,49.0,581.1831694931433,581.1831694931433,901.5765800476074,1.0,49,131.5718994140625,2.0748844146728516,0.0,49.0,2.9904541969299316,0.017838427796959877,54.3492378622042,0.6459277272224426,252.93682861328125,0.023782417899897774,49000,240.3795928955078,2.6449363231658936,0.5819706320762634,800.5386193394512,0.008030165918171406,49.52711486816406,-246.77073669433594,0.036373380571603775,238.92755126953125,0.26211443543434143,1000.0
50.0,0.6271268725395203,0.06737479567527771,1297.647502432169,50.0,590.4820613295456,590.4820613295456,919.9844007492065,1.0,50,133.9685821533203,2.0761492252349854,0.0,50.0,3.443650960922241,0.017842918634414673,54.34874760841767,0.6003760695457458,251.7384490966797,0.02426044449968572,50000,243.06549072265625,2.8424267768859863,0.5823878049850464,810.4807970013056,0.03983080014586449,78.81687927246094,-249.6651153564453,0.03656541556119919,241.11459350585938,0.16251231729984283,1000.0
51.0,0.6340057849884033,0.12821033596992493,1667.5245890683432,51.0,617.3171217195076,617.3171217195076,938.3211176395416,1.0,51,136.423095703125,2.091367721557617,0.0,51.0,2.6165339946746826,0.016271540895104408,54.35239497571638,0.6281221508979797,260.7091369628906,0.022854436146078055,51000,247.6429443359375,2.676715135574341,0.5834699273109436,827.2855772379143,0.06360981613397598,36.57219314575195,-253.6233367919922,0.037678126245737076,246.32879638671875,0.2257295399904251,1000.0
52.0,0.6808559894561768,0.06603715568780899,939.7721054597375,52.0,634.4415801885997,634.4415801885997,956.7642285823822,1.0,52,138.8130340576172,2.1007423400878906,0.0,52.0,3.44514799118042,0.014413964003324509,54.34985803874307,0.7047870755195618,257.7678527832031,0.023313810312614227,52000,250.37203979492188,2.8099231719970703,0.5842821002006531,829.4487797037184,0.05699918046593666,86.4091567993164,-257.5457458496094,0.03839004039764404,248.35292053222656,0.19904936850070953,1000.0
53.0,0.6722232699394226,0.09269670397043228,-216.06445929214829,53.0,649.5871497036676,649.5871497036676,975.1729142665863,1.0,53,141.17124938964844,2.109856605529785,0.0,53.0,2.9270873069763184,0.013609416782855988,54.34933561486431,0.6587210893630981,251.21299743652344,0.02240411346542305,53000,252.93991088867188,2.501344680786133,0.5846377015113831,809.722114817004,0.04517253860831261,78.68475341796875,-260.9910888671875,0.03925107792019844,251.3214111328125,0.2046339362859726,1000.0
54.0,0.675310492515564,-0.07459141314029694,1177.6566862919803,54.0,629.5557411222713,629.5557411222713,993.5403490066528,1.0,54,143.16229248046875,2.1036829948425293,0.0,54.0,3.644972562789917,0.010461519472301006,54.351089066477776,0.6583663821220398,266.6815490722656,0.022854436146078055,54000,258.0133056640625,2.816999673843384,0.5911291837692261,816.5357179924665,-0.0669158399105072,51.51633834838867,-264.4059143066406,0.041158754378557205,255.68931579589844,0.20808145403862,1000.0
55.0,0.6731428503990173,-0.014278705231845379,467.31839747182113,55.0,645.7972325734652,645.7972325734652,1011.9644243717194,1.0,55,145.50340270996094,2.112717866897583,0.0,55.0,2.864727020263672,0.009168270975351334,54.34973668579988,0.6788413524627686,260.0982971191406,0.023313810312614227,55000,262.17828369140625,2.4465420246124268,0.5914068818092346,810.1863121648184,-0.04461272060871124,61.38811111450195,-267.7362060546875,0.04166584089398384,260.164794921875,0.18787339329719543,1000.0
56.0,0.6681923270225525,-0.11295951157808304,1072.3676587313025,56.0,661.0764893845832,661.0764893845832,1030.341313123703,1.0,56,147.7976531982422,2.126030206680298,0.0,56.0,3.004270553588867,0.008625123649835587,54.35092166713559,0.6690505146980286,269.9334411621094,0.023313810312614227,56000,264.91204833984375,2.5296597480773926,0.5916298627853394,814.8681219249344,-0.03381456434726715,70.63446044921875,-270.9173583984375,0.0424019880592823,263.24859619140625,0.21414758265018463,1000.0
57.0,0.6882012486457825,-0.02635270357131958,939.233582204618,57.0,642.9637994966461,642.9637994966461,1048.8013324737549,1.0,57,149.64891052246094,2.120147228240967,0.0,57.0,3.965667724609375,0.00935842003673315,54.347757039511926,0.6822731494903564,269.9699401855469,0.021962663920618616,57000,269.5582275390625,2.2858455181121826,0.5983145833015442,817.0499721052796,0.027145514264702797,13.903310775756836,-275.32379150390625,0.04441919922828674,266.82122802734375,0.2336490899324417,1000.0
