reference_actor_Q_mean,obs_rms_mean,rollout/return_history,obs_rms_std,eval/return,rollout/episode_steps,rollout/Q_mean,train/loss_critic,eval/episodes,total/steps_per_second,train/loss_actor,total/epochs,total/duration,train/param_noise_distance,reference_action_mean,reference_perturbed_action_mean,rollout/return,total/episodes,param_noise_stddev,reference_perturbed_action_std,ret_rms_mean,rollout/actions_mean,eval/return_history,reference_Q_mean,reference_actor_Q_std,rollout/episodes,rollout/actions_std,reference_Q_std,eval/Q,total/steps,ret_rms_std,reference_action_std
168.30963134765625,1.4193594455718994,277.99703900620824,6.376861572265625,309.9394637431637,37.333333333333336,101.13433837890625,29.115880966186523,11.0,89.79864761913304,-178.4870147705078,11,122.49627685546875,0.18739396333694458,0.039778515696525574,-0.011530205607414246,184.98709940856918,294.0,0.02426044449968572,0.8092883229255676,0.0,0.06303403526544571,259.82111408684955,157.7666473388672,95.29110717773438,294.0,0.7284467220306396,96.22055053710938,223.83477783203125,11000,1.0,0.7976142168045044
176.0122528076172,1.4450730085372925,289.9362589863729,6.360800743103027,275.7960579977899,38.824675324675326,110.53011322021484,44.962032318115234,12.0,89.75400891887752,-194.2392120361328,12,133.69876337051392,0.19589704275131226,-0.008100595325231552,0.03479409217834473,191.79802773741403,308.0,0.023313810312614227,0.7742520570755005,0.0,0.06365294009447098,261.1523594127612,163.94329833984375,102.40789794921875,308.0,0.7308900952339172,103.6590347290039,214.89138793945312,12000,1.0,0.7876841425895691
190.966552734375,1.4682577848434448,298.90831374687446,6.3583269119262695,269.08337756057097,40.0,118.34700012207031,53.645843505859375,13.0,89.76426085965612,-206.26841735839844,13,144.82378482818604,0.2058279663324356,0.10144459456205368,0.02093704603612423,197.4998605586074,325.0,0.02240411346542305,0.8131718635559082,0.0,0.0648878738284111,261.7624377318235,179.61892700195312,110.37024688720703,325.0,0.735575795173645,110.88739776611328,192.63436889648438,13000,1.0,0.8043826222419739
208.85511779785156,1.4957873821258545,297.205660301244,6.402487754821777,520.9129956157268,40.53623188405797,125.48690032958984,64.0186996459961,14.0,89.51334090757409,-219.0899200439453,14,156.40126776695251,0.206094890832901,0.06903001666069031,0.12337018549442291,200.30855781113488,345.0,0.02152991267583435,0.7938315868377686,0.0,0.06594108045101166,280.273191866388,195.22528076171875,118.44586944580078,345.0,0.7393732070922852,119.3795394897461,257.12786865234375,14000,1.0,0.80513995885849
232.9041290283203,1.5216200351715088,309.1525006790522,6.415421009063721,248.20364229675812,41.46814404432133,132.08126831054688,67.77340698242188,15.0,89.5532404620093,-230.78143310546875,15,167.49812650680542,0.21275381743907928,0.07168040424585342,0.098617322742939,205.4024423007569,361.0,0.021962663920618616,0.7956936359405518,0.0,0.06782753765583038,278.1352218950794,216.94171142578125,119.39971160888672,361.0,0.74370938539505,122.41930389404297,195.5664825439453,15000,1.0,0.799237072467804
251.048583984375,1.5392433404922485,303.3878727274354,6.43853759765625,279.5009068487542,42.24867724867725,139.30059814453125,96.55137634277344,16.0,89.54936018934794,-244.1128692626953,16,178.6724100112915,0.1814706027507782,0.08465273678302765,0.12202661484479904,208.3988571288622,378.0,0.02152991267583435,0.7880961894989014,0.0,0.06982938945293427,278.22057720468405,233.83670043945312,125.44969940185547,378.0,0.7463704347610474,128.56468200683594,281.4208984375,16000,1.0,0.7927122116088867
265.64349365234375,1.5586758852005005,295.1717535563996,6.4715166091918945,378.1569130073722,43.25190839694657,147.149169921875,97.8722152709961,17.0,89.42983426900858,-250.57232666015625,17,190.09316229820251,0.21239104866981506,0.11411188542842865,0.18977221846580505,212.70587485076584,393.0,0.020282151651708893,0.7208643555641174,0.0,0.0765368863940239,284.09918519307746,250.15615844726562,133.28700256347656,393.0,0.7481105923652649,134.81910705566406,236.7479705810547,17000,1.0,0.7356303930282593
269.8802490234375,1.5768065452575684,288.8052626062429,6.471979141235352,363.33883989432474,43.92909535452323,153.44252014160156,112.44357299804688,18.0,89.35280620333657,-253.64932250976562,18,201.4486255645752,0.1840084344148636,0.1769576370716095,0.1477011889219284,215.76552988251456,409.0,0.020689822899908242,0.7567775845527649,0.0,0.0793084055185318,288.50138823203565,250.3172607421875,141.89962768554688,409.0,0.7491530776023865,143.40646362304688,322.6865234375,18000,1.0,0.7471228241920471
279.91943359375,1.5940525531768799,288.1436451709736,6.5436110496521,418.82417058136537,44.54352941176471,159.34677124023438,120.40025329589844,19.0,89.28644206371892,-264.1380615234375,19,212.79826545715332,0.21315430104732513,0.1876251995563507,0.22080190479755402,218.8278098791642,425.0,0.020282151651708893,0.7518258690834045,0.0,0.08243639022111893,295.3604820398951,261.60650634765625,151.7550811767578,425.0,0.7495675683021545,152.16700744628906,278.08221435546875,19000,1.0,0.7634888887405396
287.1063537597656,1.6036278009414673,298.2963168634314,6.538506031036377,251.1203829146744,45.44646924829157,166.58494567871094,161.3922882080078,20.0,89.29426264961435,-275.1964111328125,20,223.97855591773987,0.20700857043266296,0.20491176843643188,0.1793254166841507,222.35402363512742,439.0,0.020689822899908242,0.7711520195007324,0.0,0.08910878002643585,293.148477083634,267.52703857421875,161.6560516357422,439.0,0.7502205967903137,158.55368041992188,285.3131103515625,20000,1.0,0.7638822197914124
301.9605712890625,1.6209206581115723,309.86906426817427,6.584903717041016,390.14807154939,46.34878587196468,172.0777587890625,160.65989685058594,21.0,89.18865913506895,-277.9986267089844,21,235.45594477653503,0.20640262961387634,0.1319890171289444,0.18028897047042847,226.19992914560254,453.0,0.019882513137642284,0.7574386596679688,0.0,0.09672269225120544,297.76750539152715,281.22515869140625,176.37127685546875,453.0,0.7505214214324951,173.71603393554688,292.04266357421875,21000,1.0,0.7699105143547058
304.346435546875,1.6324107646942139,309.9727808003734,6.586991310119629,316.2153667283519,47.08993576017131,177.23448181152344,199.61825561523438,22.0,89.17147596162596,-295.3999938964844,22,246.715665102005,0.19296598434448242,0.05119548365473747,0.0681457445025444,229.42308453603678,467.0,0.019882513137642284,0.8083445429801941,0.0,0.09988068044185638,298.60604454320105,283.0052185058594,184.69223022460938,467.0,0.7523810267448425,181.4599609375,287.1665344238281,22000,1.0,0.8095841407775879
307.9302978515625,1.6353023052215576,325.3783374986188,6.540762901306152,333.6485195344585,47.81210855949896,183.6788330078125,197.4736328125,23.0,89.16703156023665,-305.1609802246094,23,257.9428696632385,0.20167891681194305,0.11608614027500153,0.06702394783496857,232.91974499974475,479.0,0.019882513137642284,0.7993577122688293,0.0,0.0961167961359024,300.1296304123861,285.1675109863281,189.5963592529297,479.0,0.7549465894699097,187.26016235351562,262.3716125488281,23000,1.0,0.7866981029510498
324.3560791015625,1.6517499685287476,329.1651797381066,6.512789249420166,287.260802796115,48.472727272727276,188.3834991455078,221.5098114013672,24.0,89.2226044209319,-322.4090576171875,24,268.9901304244995,0.18679653108119965,0.17235054075717926,0.17966480553150177,236.59201529628487,495.0,0.019490749081111935,0.7943415641784668,0.0,0.09794048964977264,299.5934292617082,298.912109375,194.4961395263672,495.0,0.7564690113067627,191.2169952392578,305.9781494140625,24000,1.0,0.7877556085586548
334.31689453125,1.6663450002670288,337.50089498379566,6.512880802154541,301.0535876276824,49.051080550098234,193.16714477539062,247.0403289794922,25.0,89.25634995621682,-326.7353515625,25,280.09211683273315,0.22487950325012207,0.12201202660799026,0.14058944582939148,239.68210455860122,509.0,0.019490749081111935,0.7855311632156372,0.0,0.10223271697759628,299.6518355963472,307.67041015625,199.0840606689453,509.0,0.7573051452636719,197.08082580566406,332.1995849609375,25000,1.0,0.785613477230072
339.2113952636719,1.6734073162078857,339.01941110155684,6.515734672546387,388.93387456787815,49.46666666666667,198.9353485107422,287.0204772949219,26.0,89.22199729289886,-328.435302734375,26,291.4079575538635,0.19986258447170258,0.14616864919662476,0.0820169746875763,241.72144820723892,525.0,0.019882513137642284,0.7957608699798584,0.0,0.10433480888605118,303.0857601721753,314.30499267578125,204.02928161621094,525.0,0.758126437664032,200.72247314453125,384.8586730957031,26000,1.0,0.7873310446739197
347.74468994140625,1.6788970232009888,339.00844358113494,6.521069049835205,264.05699074121065,49.974074074074075,205.29843139648438,332.272705078125,27.0,89.22432609083882,-337.85919189453125,27,302.6080574989319,0.1918139010667801,0.1775801032781601,0.2344679981470108,244.1068091607729,540.0,0.019490749081111935,0.7878108620643616,0.0,0.10639400035142899,301.64025019325067,319.12060546875,204.76318359375,540.0,0.7591709494590759,199.18380737304688,389.983642578125,27000,1.0,0.7927401065826416
349.0635070800781,1.6831742525100708,334.7192667426924,6.533106803894043,412.81176723119233,50.478339350180505,211.52496337890625,344.8926086425781,28.0,89.13494966169685,-343.9047546386719,28,314.1304292678833,0.19527873396873474,0.1971403807401657,0.23914937674999237,246.0102211679539,554.0,0.019490749081111935,0.7848061919212341,0.0,0.11059712618589401,305.6106615160343,315.2973937988281,200.5277862548828,554.0,0.7596858739852905,193.37603759765625,352.89947509765625,28000,1.0,0.8047659993171692
372.07012939453125,1.6900482177734375,337.85644528988394,6.565112113952637,406.06811743753417,51.03350970017637,216.8316192626953,377.1622619628906,29.0,89.02161263225672,-351.65350341796875,29,325.7635886669159,0.19968228042125702,0.16674835979938507,0.14262337982654572,248.5471340517065,567.0,0.020689822899908242,0.8204561471939087,0.0,0.11330097913742065,309.074711720224,344.54156494140625,213.0960235595703,567.0,0.7608673572540283,207.34457397460938,397.4213562011719,29000,1.0,0.8073594570159912
373.1187744140625,1.694692611694336,331.44833338148686,6.569131374359131,319.32832936931817,51.50430292598967,221.64295959472656,405.1716003417969,30.0,88.95576053598693,-350.8685302734375,30,337.2462875843048,0.19380125403404236,0.10440265387296677,0.05278636887669563,250.54393722282242,581.0,0.020282151651708893,0.8195101618766785,0.0,0.11285325884819031,309.4164989751938,345.8218994140625,219.3485565185547,581.0,0.7628294825553894,215.1720428466797,345.386474609375,30000,1.0,0.8141633868217468
378.02288818359375,1.6965972185134888,341.25197222658164,6.5630202293396,559.843774799961,52.317567567567565,227.32568359375,476.97528076171875,31.0,88.7692533764195,-363.5379638671875,31,349.2200150489807,0.19067227840423584,0.19817978143692017,0.23260502517223358,254.146682477988,592.0,0.020689822899908242,0.7813974022865295,0.0,0.1133258268237114,317.49479819534764,349.062744140625,229.73709106445312,592.0,0.7644822001457214,222.4477996826172,500.8514099121094,31000,1.0,0.791093111038208
366.8182373046875,1.701639175415039,349.88029211795106,6.544530868530273,244.6795281023229,52.96185737976783,232.69203186035156,451.08026123046875,32.0,88.69907098554684,-368.6963195800781,32,360.7704076766968,0.19376754760742188,0.10093693435192108,0.12897299230098724,257.1166151206643,603.0,0.02240411346542305,0.8259071111679077,0.0,0.11448033154010773,315.2193210049405,334.9026184082031,234.96742248535156,603.0,0.7665171027183533,226.72341918945312,348.84320068359375,32000,1.0,0.8182549476623535
378.2769470214844,1.7046494483947754,360.696310426679,6.54744815826416,263.997413492192,53.52922077922078,236.98443603515625,495.7007141113281,33.0,88.64427075563025,-372.8379821777344,33,372.2744822502136,0.18618705868721008,0.1644468754529953,0.13585267961025238,259.6699975743902,616.0,0.021962663920618616,0.8056245446205139,0.0,0.11340458691120148,313.6671419894027,339.20538330078125,247.66676330566406,616.0,0.7692825198173523,234.2363739013672,352.52734375,33000,1.0,0.8004699945449829
366.34552001953125,1.706846833229065,359.3533855372643,6.550179958343506,291.7918449237492,53.87936507936508,240.78793334960938,572.5386352539062,34.0,88.65117383373926,-368.83270263671875,34,383.52566051483154,0.19444532692432404,0.2501606047153473,0.19374799728393555,260.97312351457225,630.0,0.0211056883401964,0.7583097219467163,0.0,0.11210068315267563,313.0237508992364,330.5054931640625,253.6223602294922,630.0,0.7710593342781067,238.70281982421875,365.262451171875,34000,1.0,0.7449215054512024
376.5374755859375,1.7139323949813843,367.14341920364853,6.542394638061523,429.2084243793356,54.44392523364486,244.90362548828125,560.585205078125,35.0,88.5978211282331,-371.0687561035156,35,395.04357504844666,0.19456474483013153,0.1971050649881363,0.2072511464357376,263.62956700709645,642.0,0.020689822899908242,0.788337767124176,0.0,0.11381269991397858,316.34331299866784,338.62799072265625,256.7195129394531,642.0,0.7718017101287842,243.1920166015625,403.614990234375,35000,1.0,0.7772730588912964
381.7576599121094,1.719241976737976,373.49164836789794,6.542773723602295,344.3571594427103,54.90534351145038,248.799560546875,551.9727783203125,36.0,88.59500330767025,-374.3804016113281,36,406.3434579372406,0.20862314105033875,0.20220434665679932,0.24950119853019714,265.66766970588145,655.0,0.019882513137642284,0.7757333517074585,0.0,0.11557914316654205,317.12147539989127,346.59088134765625,256.99212646484375,655.0,0.7722682952880859,244.82493591308594,357.60504150390625,36000,1.0,0.776751697063446
366.0958251953125,1.7265992164611816,363.19026269090284,6.581593036651611,406.7292321145047,55.09090909090909,251.7212371826172,600.818115234375,37.0,88.57151925753259,-391.99639892578125,37,417.741507768631,0.2001093029975891,0.113515205681324,0.1738702654838562,266.5843334173375,671.0,0.019490749081111935,0.789880633354187,0.0,0.11716759204864502,319.5433066624484,333.787841796875,258.4954528808594,671.0,0.7733346223831177,247.04258728027344,363.7070617675781,37000,1.0,0.8081867694854736
381.7200927734375,1.7354742288589478,359.4935708281826,6.564106464385986,348.45347431625277,55.3002915451895,255.39186096191406,810.8544311523438,38.0,88.57459153464501,-384.646484375,38,429.01693749427795,0.18785211443901062,0.22712625563144684,0.1349232792854309,267.2470752306589,686.0,0.020282151651708893,0.7925049662590027,0.0,0.11859381198883057,320.3041005480748,346.8465881347656,264.7507629394531,686.0,0.7739546298980713,248.044677734375,440.3713684082031,38000,1.0,0.7753982543945312
382.19573974609375,1.7417970895767212,347.3227101505982,6.579559803009033,409.1265277925659,55.691428571428574,258.4263000488281,707.068359375,39.0,88.53646619573796,-390.2459411621094,39,440.49646067619324,0.2082456350326538,0.2148888260126114,0.26061978936195374,269.0338701351908,700.0,0.020282151651708893,0.7644274830818176,0.0,0.11917322874069214,322.581598682549,345.41326904296875,267.61370849609375,700.0,0.7748411893844604,252.34007263183594,448.8229064941406,39000,1.0,0.7679786682128906
396.10760498046875,1.7462518215179443,338.96187288955826,6.601311683654785,308.71257673920775,55.98179271708683,262.3313903808594,715.5205688476562,40.0,88.53772885230615,-397.4432373046875,40,451.78479862213135,0.1990121454000473,0.22902752459049225,0.22155778110027313,270.273631367229,714.0,0.0211056883401964,0.7923844456672668,0.0,0.12181881070137024,322.2348731339654,355.3603515625,277.486572265625,714.0,0.7752178907394409,259.3841552734375,488.1190185546875,40000,1.0,0.780913770198822
401.6966857910156,1.7536423206329346,343.0331342154496,6.600540637969971,581.1390263574474,56.33975240715268,267.0907287597656,707.8283081054688,41.0,88.44456458815803,-400.81915283203125,41,463.567209482193,0.24314439296722412,0.23705574870109558,0.2061239629983902,272.0456730112411,727.0,0.02152991267583435,0.783078134059906,0.0,0.12509018182754517,328.5496085784405,364.4139099121094,277.0793762207031,727.0,0.7761730551719666,260.2733154296875,530.9557495117188,41000,1.0,0.7827268838882446
393.86474609375,1.7591100931167603,332.02411546269656,6.595821380615234,303.38075686545164,56.52489905787348,271.11627197265625,772.26220703125,42.0,88.45952430765763,-405.0489501953125,42,474.7934191226959,0.22670850157737732,0.18007025122642517,0.184089794754982,272.96619392804774,743.0,0.020689822899908242,0.7606959342956543,0.0,0.12712009251117706,327.95035020432175,356.6392822265625,288.9107666015625,743.0,0.7767101526260376,267.0482482910156,497.0343322753906,42000,1.0,0.7541799545288086
398.36846923828125,1.7602286338806152,331.0242563051797,6.629459381103516,324.595843936898,56.795244385733156,275.1338806152344,951.1365356445312,43.0,88.47122601192183,-410.9042663574219,43,486.0337302684784,0.20734688639640808,0.2422836571931839,0.2502315044403076,274.2093276882972,757.0,0.019882513137642284,0.7534912824630737,0.0,0.12851321697235107,327.87233843066076,358.71075439453125,293.369873046875,757.0,0.7766296863555908,271.7075500488281,404.4881896972656,43000,1.0,0.7514918446540833
400.3326416015625,1.7685887813568115,338.57635265834887,6.615826606750488,320.1816737420801,57.08452535760728,278.62408447265625,835.78076171875,44.0,88.46395233372223,-403.8783874511719,44,497.3777322769165,0.20412616431713104,0.2904479503631592,0.24922771751880646,275.64956367308173,769.0,0.020689822899908242,0.7621461153030396,0.0,0.13064713776111603,327.69755059682933,358.3758544921875,292.5923156738281,769.0,0.777371346950531,273.7898254394531,366.8928527832031,44000,1.0,0.7484211325645447
426.42340087890625,1.7771495580673218,348.6934412861298,6.629683971405029,357.30436445368196,57.45652173913044,282.1791076660156,821.329833984375,45.0,88.43719851671997,-420.48126220703125,45,508.8356568813324,0.1884050965309143,0.27449536323547363,0.2766508460044861,277.5180995977938,782.0,0.0211056883401964,0.7668057680130005,0.0,0.1338227391242981,328.3554797936483,388.94561767578125,297.0346374511719,782.0,0.7778152227401733,280.3504638671875,385.7415771484375,45000,1.0,0.7568979263305664
410.54119873046875,1.7828248739242554,355.33740639644225,6.6205244064331055,448.5677576018343,57.85642317380353,285.6016845703125,918.8494262695312,46.0,88.4100372913713,-415.2306213378906,46,520.3029136657715,0.2043037712574005,0.27051928639411926,0.1761687695980072,279.3946233044499,794.0,0.019882513137642284,0.7882878184318542,0.0,0.13711309432983398,330.96879018078283,372.071533203125,300.6499328613281,794.0,0.7781490087509155,283.5133972167969,467.1504211425781,46000,1.0,0.7444621324539185
414.8520202636719,1.7879221439361572,350.7307162908581,6.631796836853027,409.99334121733983,57.967901234567904,289.0423889160156,940.3724975585938,47.0,88.40940365123433,-423.21063232421875,47,531.6176567077637,0.193773552775383,0.27328917384147644,0.302214652299881,280.01791571163875,810.0,0.020282151651708893,0.7284563779830933,0.0,0.13872739672660828,332.6501636070925,373.245849609375,296.59783935546875,810.0,0.7783952951431274,278.655517578125,454.722412109375,47000,1.0,0.7358102202415466
418.41717529296875,1.7895296812057495,357.6489428606749,6.635427951812744,335.16035649171124,58.35644768856448,292.4530944824219,1105.7252197265625,48.0,88.39925982665483,-420.8617858886719,48,542.9909718036652,0.2029018998146057,0.2101580798625946,0.2175084352493286,281.8409916487274,822.0,0.02152991267583435,0.8071235418319702,0.0,0.1390845626592636,332.70245929218873,377.80499267578125,295.9765930175781,822.0,0.7790431976318359,277.59869384765625,360.9023742675781,48000,1.0,0.7947883605957031
425.8515930175781,1.7911427021026611,357.38543625189055,6.639673233032227,438.53141868340373,58.67425149700599,295.7220764160156,1057.3447265625,49.0,88.34162117866727,-441.517333984375,49,554.6649398803711,0.20276345312595367,0.1673775017261505,0.153397336602211,283.17496167919836,835.0,0.020282151651708893,0.7971485257148743,0.0,0.13980036973953247,334.8622339736421,387.07373046875,299.8954772949219,835.0,0.7799911499023438,279.04266357421875,479.00439453125,49000,1.0,0.795653760433197
432.9413146972656,1.7931441068649292,363.19883656541003,6.646450519561768,487.9294042401475,58.879858657243815,298.63720703125,1014.5763549804688,50.0,88.29232270317516,-429.65679931640625,50,566.3006529808044,0.2048339992761612,0.229217529296875,0.21141494810581207,283.7666056439318,849.0,0.019882513137642284,0.8031392693519592,0.0,0.13955660164356232,337.92357737897225,388.5791015625,295.5141906738281,849.0,0.7810844779014587,271.8406982421875,540.7503662109375,50000,1.0,0.7816914319992065
434.8558654785156,1.7995954751968384,371.3185233065014,6.63620662689209,521.6927595567456,59.25813953488372,302.6476745605469,1097.668701171875,51.0,88.23989427586247,-432.2962646484375,51,577.9698674678802,0.18569213151931763,0.18505284190177917,0.19343768060207367,285.50954567874487,860.0,0.019106704324195603,0.7856330275535583,0.0,0.14142698049545288,341.5268946765757,395.343994140625,287.04205322265625,860.0,0.7811025977134705,266.484619140625,595.0718994140625,51000,1.0,0.7828623652458191
454.57452392578125,1.8044339418411255,377.0892023944079,6.631637096405029,433.93093081632423,59.70919540229885,306.5537414550781,1052.626220703125,52.0,88.20142926857051,-448.8871765136719,52,589.5596072673798,0.18744133412837982,0.18899808824062347,0.2506749629974365,287.5774047945957,870.0,0.020282151651708893,0.787259042263031,0.0,0.14307311177253723,343.30389537157083,415.02685546875,285.7752380371094,870.0,0.7815096378326416,265.5016784667969,514.9755859375,52000,1.0,0.8124662637710571
473.2144470214844,1.809314489364624,376.6231385539753,6.638011455535889,330.29460629072577,60.002265005662515,310.3902893066406,1177.9776611328125,53.0,88.19514320083354,-452.6362609863281,53,600.9401206970215,0.2068880796432495,0.2703281044960022,0.23966127634048462,288.83345457545255,883.0,0.020689822899908242,0.7854949235916138,0.0,0.14547204971313477,343.0584370870266,430.84429931640625,289.32818603515625,883.0,0.7817351222038269,268.08746337890625,487.58489990234375,53000,1.0,0.7747929096221924
441.67303466796875,1.8096388578414917,359.95205912229534,6.666363716125488,331.2679595966025,59.9944382647386,314.1333312988281,1177.4644775390625,54.0,88.20240983875193,-460.6824951171875,54,612.2281703948975,0.2027948647737503,0.04693499207496643,0.08394326269626617,288.7453163176785,899.0,0.019490749081111935,0.8110525608062744,0.0,0.14680135250091553,342.840094911278,402.67010498046875,306.23382568359375,899.0,0.7819263935089111,280.7366027832031,499.9993896484375,54000,1.0,0.8137089610099792
434.3397521972656,1.8099477291107178,363.283043454434,6.660560607910156,149.0751827425608,60.11159737417943,316.8311767578125,1214.56982421875,55.0,88.25380179305613,-460.5870666503906,55,623.2026143074036,0.1967962384223938,0.09886272996664047,0.10784679651260376,289.3304508517708,914.0,0.019882513137642284,0.8029512763023376,0.0,0.14582204818725586,339.3170965082104,391.5031433105469,307.495849609375,914.0,0.7827807068824768,280.7301025390625,759.34326171875,55000,1.0,0.8162227869033813
441.42578125,1.8105683326721191,365.56838612545215,6.653541088104248,358.32377337639605,60.470842332613394,320.84429931640625,1254.060302734375,56.0,88.25296538759413,-461.9653015136719,56,634.5395846366882,0.2144107073545456,0.07057618349790573,0.06554282456636429,291.1037193257613,926.0,0.020282151651708893,0.8268519043922424,0.0,0.144769549369812,339.6565014522851,396.7915954589844,305.6317138671875,926.0,0.7837371230125427,279.5834655761719,545.2943725585938,56000,1.0,0.8174211978912354
456.57012939453125,1.8108508586883545,367.5747270572863,6.667608261108398,268.1894047996475,60.698294243070364,323.8244323730469,1361.5653076171875,57.0,88.26600921987422,-451.6175842285156,57,645.7752027511597,0.2022940218448639,0.07220983505249023,0.10165750235319138,292.32652816333416,938.0,0.020282151651708893,0.8130977153778076,0.0,0.1436363011598587,338.4026927390809,416.18292236328125,317.02001953125,938.0,0.7847025990486145,288.5874938964844,547.9322509765625,57000,1.0,0.8191442489624023
