#{"t_start": 1521597948.7840953, "env_id": "Humanoid-v2"}
r,l,t
74.691727,16,4.070897
89.270491,19,4.105646
92.821328,20,4.932787
145.105964,32,4.993245
100.8895,23,5.495063
77.625679,16,5.524005
119.241148,27,6.152824
267.729958,54,6.722643
75.964843,16,6.74956
70.536397,15,6.774375
216.030214,40,7.316358
111.699836,22,7.354013
110.053713,21,7.858341
395.69044,83,8.951857
73.035423,15,8.979262
99.331842,23,9.019447
215.021312,42,9.569175
190.809466,41,10.114439
267.381435,52,10.679438
145.58853,28,11.201491
81.635856,17,11.23235
78.002006,16,11.261028
98.417421,21,11.766826
148.554111,30,11.81695
383.547177,76,12.950731
208.65126,42,13.550797
331.130913,63,14.143371
184.376649,37,14.681986
123.484082,27,14.731009
78.415916,16,14.758829
403.405809,81,16.46965
68.495366,14,16.494825
326.533985,65,17.556828
263.796649,50,18.119613
78.867947,16,18.148423
79.627337,17,18.180405
140.809955,29,18.700416
78.944589,16,18.727828
104.420507,23,19.23855
383.658726,79,19.858033
334.5908,63,20.91289
160.665793,35,20.977414
171.265359,35,21.514748
423.241752,83,22.614701
332.07336,66,23.216342
290.682279,57,23.805016
126.237744,28,24.329332
97.478125,22,24.370236
359.574078,69,24.97339
133.914305,33,25.503055
73.445636,15,25.529629
265.136847,54,26.104484
346.567855,68,27.165275
85.083664,18,27.196368
68.164867,14,27.221303
85.366969,18,28.133291
151.346821,29,28.185289
297.690331,58,29.233868
127.275316,27,29.282325
276.988491,56,29.857606
446.860034,91,30.964226
75.482427,16,30.994831
154.269856,32,31.516785
73.361147,15,31.543409
308.555515,60,32.59676
234.554378,48,32.682744
170.264198,35,33.215638
143.52659,34,33.747012
332.629842,69,34.346074
211.418579,45,34.895011
296.535322,61,35.478989
571.345537,116,37.11641
117.02003,26,37.162044
333.345956,63,37.749564
256.990342,51,38.314026
205.436911,41,38.85663
79.882578,17,39.750937
210.186969,42,39.833
309.039847,69,40.899443
317.234672,61,41.490249
72.505937,16,41.519743
83.556434,17,42.017295
99.803337,20,42.052744
217.041093,44,42.596463
78.685379,17,42.626177
92.313872,19,43.128763
348.42488,76,43.739759
73.470856,15,44.23777
105.711779,22,44.278116
130.631648,27,44.794156
164.483783,34,44.854335
330.51506,62,45.44082
276.271195,54,46.473873
170.103855,35,46.536113
85.094639,19,47.037366
103.784438,23,47.077153
88.301258,18,47.108233
