rollout/return,reference_Q_std,rollout/episode_steps,obs_rms_mean,total/episodes,ret_rms_std,reference_Q_mean,rollout/return_history,ret_rms_mean,train/param_noise_distance,total/duration,eval/return,rollout/actions_std,reference_actor_Q_mean,eval/Q,train/loss_critic,rollout/Q_mean,reference_action_std,reference_actor_Q_std,reference_action_mean,eval/return_history,total/steps_per_second,obs_rms_std,rollout/episodes,total/steps,train/loss_actor,rollout/actions_mean,total/epochs,eval/episodes
104.42531324828067,2.557706356048584,1000.0,0.14220716059207916,27.0,1.0,89.81671142578125,104.42531324828067,0.0,0.0,598.8699624538422,528.1922322875378,0.7168642282485962,90.79148864746094,96.05022430419922,10.818852424621582,37.15147399902344,0.7521970272064209,2.702087163925171,0.12230309844017029,179.09166110704422,45.084912740269594,2.6445560455322266,27.0,27000,-93.04590606689453,0.020048560574650764,27,27.0
119.98576910960689,3.3657424449920654,1000.0,0.14415180683135986,28.0,1.0,93.69618225097656,119.98576910960689,0.0,0.0,620.8056631088257,630.1593170530768,0.7174577116966248,94.75851440429688,102.44247436523438,3.329763412475586,39.35575866699219,0.7426065802574158,3.443154811859131,0.20190735161304474,195.20122024797394,45.10268134440595,2.6769161224365234,28.0,28000,-98.15899658203125,0.017166761681437492,28,28.0
130.26637878890173,2.3148176670074463,1000.0,0.14499659836292267,29.0,1.0,98.22389221191406,130.26637878890173,0.0,0.0,642.8103992938995,408.73080667058014,0.7180379033088684,99.31147003173828,106.76497650146484,15.470358848571777,41.578121185302734,0.759545087814331,2.1109871864318848,0.06327345222234726,202.56430943496036,45.11439147819527,2.6820614337921143,29.0,29000,-103.17524719238281,0.01208406686782837,29,29.0
140.40955570572928,2.0663256645202637,1000.0,0.14649862051010132,30.0,1.0,102.74928283691406,140.40955570572928,0.0,0.0,664.6746573448181,384.1773938645737,0.7191800475120544,103.97272491455078,111.8133773803711,19.31144142150879,43.8359375,0.7696748971939087,2.1592555046081543,0.2106047421693802,208.61807891594748,45.134863603557974,2.6982688903808594,30.0,30000,-107.72335815429688,0.010264079086482525,30,30.0
149.15210437418457,2.793470859527588,1000.0,0.14877042174339294,31.0,1.0,107.89675903320312,149.15210437418457,0.0,0.0,686.6278402805328,574.9774449805592,0.721229612827301,109.20621490478516,116.77044677734375,7.892092227935791,46.098690032958984,0.7451642751693726,3.0552351474761963,0.25192707777023315,220.43612298254786,45.14818389439969,2.7390055656433105,31.0,31000,-112.73485565185547,0.010556939989328384,31,31.0
165.16164329072478,2.461029291152954,1000.0,0.15110674500465393,32.0,1.0,111.85801696777344,165.16164329072478,0.0,0.0,708.580445766449,819.6633499930292,0.7222970128059387,113.01885223388672,120.33407592773438,6.274880886077881,48.35378646850586,0.7266685366630554,2.5783166885375977,0.22112078964710236,239.1619738266254,45.16071561272992,2.7572646141052246,32.0,32000,-116.54299926757812,0.012507553212344646,32,32.0
179.1679029727123,2.282789468765259,1000.0,0.1530616283416748,33.0,1.0,115.15352630615234,179.1679029727123,0.0,0.0,730.5168273448944,228.37822125295125,0.7221267819404602,116.36407470703125,121.06062316894531,16.109024047851562,50.54623794555664,0.676629900932312,2.500976800918579,0.31387144327163696,238.83519344560497,45.17349739901325,2.7666327953338623,33.0,33000,-119.52772521972656,0.012738462537527084,33,33.0
179.59957836588276,2.4284589290618896,1000.0,0.1527518779039383,34.0,1.0,118.12437438964844,179.59957836588276,0.0,0.0,752.4368648529053,67.86433189784883,0.722786009311676,119.1214599609375,122.71487426757812,8.017541885375977,52.65129470825195,0.6617134213447571,2.552889585494995,0.2632494270801544,233.80663869420036,45.186515424980804,2.761664390563965,34.0,34000,-122.73217010498047,0.007760502398014069,34,34.0
174.0613034781627,2.2245500087738037,1000.0,0.15184533596038818,35.0,1.0,121.1156005859375,174.0613034781627,0.0,0.0,774.5636081695557,530.3090131708337,0.7232965230941772,122.33502197265625,128.26748657226562,14.972416877746582,54.66975402832031,0.6235034465789795,2.413191556930542,0.4395526349544525,242.27813510781849,45.18673435060008,2.74542236328125,35.0,35000,-125.89822387695312,0.006447659805417061,35,35.0
186.23174611882632,2.186448335647583,1000.0,0.15378203988075256,36.0,1.0,125.25981140136719,186.23174611882632,0.0,0.0,796.5477840900421,713.9618403619917,0.7238819599151611,126.57074737548828,131.7067413330078,11.552338600158691,56.757686614990234,0.6611807346343994,2.264343738555908,0.3836158812046051,255.38046025376772,45.19502874661257,2.7608182430267334,36.0,36000,-128.7955322265625,0.008841675706207752,36,36.0
197.94631620629428,1.991432785987854,1000.0,0.1561656892299652,37.0,1.0,129.08743286132812,197.94631620629428,0.0,0.0,818.4676239490509,517.2760135111813,0.7251001000404358,130.28619384765625,134.3998565673828,14.926125526428223,58.80427551269531,0.7155228853225708,2.258476495742798,0.3368704319000244,262.45871844991404,45.20643079499896,2.780789613723755,37.0,37000,-132.03659057617188,0.01139290165156126,37,37.0
205.34137285983815,2.042529821395874,1000.0,0.15718059241771698,38.0,1.0,132.35293579101562,205.34137285983815,0.0,0.0,840.5909752845764,-444.17203804200415,0.7253991365432739,133.72244262695312,135.67153930664062,12.850133895874023,60.8173828125,0.6836043000221252,2.0652525424957275,0.44406723976135254,243.86317222644252,45.20629071366768,2.789283514022827,38.0,38000,-134.8765106201172,0.010193291120231152,38,38.0
201.28944728074106,1.8321831226348877,1000.0,0.15745419263839722,39.0,1.0,134.28164672851562,201.28944728074106,0.0,0.0,862.534432888031,748.4775566289745,0.7261629700660706,135.31979370117188,139.39527893066406,7.731284141540527,62.73879623413086,0.747792661190033,1.9631431102752686,0.32617583870887756,256.8020025957382,45.21558619916887,2.783569097518921,39.0,39000,-136.60134887695312,0.011734012514352798,39,39.0
208.37972368735024,1.3417850732803345,1000.0,0.15882904827594757,40.0,1.0,134.33279418945312,208.37972368735024,0.0,0.0,884.4889245033264,635.6791428966123,0.7270874977111816,135.15106201171875,139.74713134765625,27.55719757080078,64.63458251953125,0.6615914702415466,1.3705918788909912,0.326835960149765,266.27393110326,45.22385627661929,2.8024728298187256,40.0,40000,-137.923095703125,0.01324319839477539,40,40.0
210.76620798661813,1.5540522336959839,1000.0,0.15916907787322998,41.0,1.0,135.125244140625,210.76620798661813,0.0,0.0,906.3854446411133,445.3667044350597,0.7272382378578186,136.04046630859375,141.49087524414062,19.544218063354492,66.46306610107422,0.7514812350273132,1.8138830661773682,0.34514155983924866,270.64204752598687,45.23461871812616,2.8082494735717773,41.0,41000,-139.4863739013672,0.010031638666987419,41,41.0
215.39531523064124,2.4722859859466553,1000.0,0.15965703129768372,42.0,1.0,136.32330322265625,215.39531523064124,0.0,0.0,928.3214287757874,556.471805644617,0.7271304130554199,137.30581665039062,143.38011169433594,17.28299331665039,68.2474594116211,0.7797555327415466,2.4511308670043945,0.19045613706111908,277.4475179573828,45.24295001504704,2.823835611343384,42.0,42000,-141.2089080810547,0.007523631677031517,42,42.0
223.87081287291755,1.8992949724197388,1000.0,0.1613677740097046,43.0,1.0,138.90414428710938,223.87081287291755,0.0,0.0,950.3348596096039,488.6009533560042,0.7281026840209961,139.68614196777344,144.5512237548828,16.441741943359375,70.00147247314453,0.8232746124267578,1.83375084400177,0.12565471231937408,282.35806296665305,45.24720898659272,2.851105213165283,43.0,43000,-142.4775848388672,0.009893322363495827,43,43.0
226.99072376052803,1.3332289457321167,1000.0,0.16178210079669952,44.0,1.0,141.59149169921875,226.99072376052803,0.0,0.0,972.6369028091431,625.6189963316357,0.7280832529067993,142.72885131835938,145.99380493164062,25.305763244628906,71.68058776855469,0.784021258354187,1.485604166984558,0.2732509672641754,290.1594478158572,45.23784762116306,2.860117197036743,44.0,44000,-143.83583068847656,0.00813283957540989,44,44.0
234.46962147924503,1.6695750951766968,1000.0,0.1630876213312149,45.0,1.0,142.2785186767578,234.46962147924503,0.0,0.0,995.0212888717651,665.8452733731795,0.7288720011711121,143.60520935058594,147.03121948242188,14.5436429977417,73.32798767089844,0.7582488059997559,1.2827341556549072,0.2439601868391037,298.50802171713104,45.22516302241594,2.8756027221679688,45.0,45000,-145.17845153808594,0.009234406985342503,45,45.0
229.4711227021244,1.8724935054779053,1000.0,0.16326242685317993,46.0,1.0,143.14633178710938,229.4711227021244,0.0,0.0,1017.4750044345856,338.2424363787366,0.7303875684738159,144.61656188964844,145.88482666015625,20.590059280395508,74.88636779785156,0.7704961895942688,1.697638988494873,0.2980695068836212,299.3718133402094,45.209955821531324,2.8700413703918457,46.0,46000,-146.3690185546875,0.01354498416185379,46,46.0
229.74998047351556,1.8038543462753296,1000.0,0.16309721767902374,47.0,1.0,143.42068481445312,229.74998047351556,0.0,0.0,1039.8802902698517,328.0100119609202,0.7299818992614746,144.4719696044922,147.0433807373047,9.773651123046875,76.40360260009766,0.7667558193206787,1.9168134927749634,0.2732127904891968,299.9811367151181,45.19751017475615,2.8736155033111572,47.0,47000,-147.12840270996094,0.01352795772254467,47,47.0
233.87265056087347,1.991465449333191,1000.0,0.1638423651456833,48.0,1.0,143.56536865234375,233.87265056087347,0.0,0.0,1062.2323870658875,626.0618158706006,0.7299706339836121,144.6385040283203,149.90797424316406,21.512596130371094,77.91500854492188,0.7556511163711548,2.1184613704681396,0.36554548144340515,306.7744841975241,45.1878520975869,2.882512331008911,48.0,48000,-148.29226684570312,0.012947051785886288,48,48.0
239.37952217314077,1.7580909729003906,1000.0,0.1647159904241562,49.0,1.0,145.53131103515625,239.37952217314077,0.0,0.0,1084.5838589668274,-911.4920708182066,0.7314683198928833,146.4052734375,145.70419311523438,9.103747367858887,79.40133666992188,0.7968805432319641,1.7658981084823608,0.21944819390773773,281.911901442101,45.17861813532548,2.8880317211151123,49.0,49000,-149.63636779785156,0.013251282274723053,49,49.0
227.15325176432995,2.584615707397461,1000.0,0.1616598516702652,50.0,1.0,145.20034790039062,227.15325176432995,0.0,0.0,1106.943819284439,-156.18086194442304,0.7328065633773804,146.44674682617188,145.57237243652344,14.698310852050781,80.7510757446289,0.8003382086753845,2.762181520462036,0.18407464027404785,273.1500461743705,45.169410704439784,2.89259672164917,50.0,50000,-150.2128448486328,0.010006710886955261,50,50.0
227.64282091754606,2.088247537612915,1000.0,0.16186295449733734,51.0,1.0,146.83087158203125,227.64282091754606,0.0,0.0,1129.2080609798431,106.69085824891394,0.732562243938446,148.05084228515625,150.8907012939453,24.317930221557617,82.12109375,0.810030460357666,2.22231125831604,0.2664496600627899,269.8861405287733,45.16439597123136,2.8972527980804443,51.0,51000,-151.283203125,0.011563887819647789,51,51.0
226.33322599295255,2.829472064971924,1000.0,0.16161075234413147,52.0,1.0,147.70458984375,226.33322599295255,0.0,0.0,1151.0586669445038,444.0386134602512,0.7321127653121948,148.86415100097656,154.26243591308594,18.774755477905273,83.4537582397461,0.8162196278572083,3.0063562393188477,0.13388751447200775,273.23522654668636,45.17580336546572,2.8981258869171143,52.0,52000,-152.10577392578125,0.010533790104091167,52,52.0
231.61613336434974,2.7905843257904053,1000.0,0.16237765550613403,53.0,1.0,147.58148193359375,231.61613336434974,0.0,0.0,1172.9913029670715,531.4672088424302,0.7310197949409485,148.64511108398438,155.43045043945312,15.581648826599121,84.7931137084961,0.7855135202407837,2.7947371006011963,0.23754604160785675,278.10752809943625,45.18362571481728,2.904240131378174,53.0,53000,-152.94012451171875,0.010150759480893612,53,53.0
238.30387877751585,2.9228460788726807,1000.0,0.16375866532325745,54.0,1.0,148.32077026367188,238.30387877751585,0.0,0.0,1194.8634717464447,731.5296308127266,0.7306053042411804,149.5489044189453,157.11563110351562,13.800670623779297,86.10981750488281,0.8065298199653625,2.8050029277801514,0.23011107742786407,286.50423370523794,45.193447851470545,2.911519765853882,54.0,54000,-153.78530883789062,0.01138239074498415,54,54.0
243.2904442940096,2.480553388595581,1000.0,0.16494706273078918,55.0,1.0,148.4595947265625,243.2904442940096,0.0,0.0,1216.7633321285248,714.1721204283665,0.7307323217391968,149.48098754882812,157.2707061767578,27.302701950073242,87.38276672363281,0.7562880516052246,2.6382923126220703,0.30362364649772644,294.28001346384025,45.20188811392488,2.9224960803985596,55.0,55000,-154.75868225097656,0.014157247729599476,55,55.0
246.04672583067227,2.4034628868103027,1000.0,0.16566087305545807,56.0,1.0,149.39212036132812,246.04672583067227,0.0,0.0,1238.7270483970642,367.27377919150524,0.7313142418861389,150.47427368164062,155.4398956298828,22.258895874023438,88.61553192138672,0.7558006048202515,2.4532182216644287,0.1921355277299881,295.58347356612,45.20769936562299,2.92244553565979,56.0,56000,-155.6878662109375,0.015140458941459656,56,56.0
249.30252206626818,2.8043813705444336,1000.0,0.16661861538887024,57.0,1.0,148.47677612304688,249.30252206626818,0.0,0.0,1260.6494235992432,582.4042683539341,0.7313504815101624,149.8236846923828,158.24880981445312,33.050601959228516,89.81895446777344,0.7675155997276306,2.321237802505493,0.16755904257297516,300.6154173343273,45.214790831586605,2.9343276023864746,57.0,57000,-155.84100341796875,0.01692391373217106,57,57.0
253.43228007759637,2.4483954906463623,1000.0,0.16788403689861298,58.0,1.0,150.66455078125,253.43228007759637,0.0,0.0,1282.535278558731,361.23861326902085,0.7306063771247864,151.8426055908203,157.48532104492188,23.171480178833008,91.00423431396484,0.7193971276283264,2.720353841781616,0.29907745122909546,301.6606448504427,45.22292756358203,2.933945655822754,58.0,58000,-156.9546661376953,0.019734930247068405,58,58.0
255.12865063830913,2.920414447784424,1000.0,0.16802291572093964,59.0,1.0,152.76625061035156,255.12865063830913,0.0,0.0,1304.555608510971,279.0334327852584,0.7307301163673401,154.4176025390625,158.45448303222656,26.410350799560547,92.14820861816406,0.7554450631141663,3.1883370876312256,0.14724324643611908,301.27713278154124,45.22612881741623,2.9358718395233154,59.0,59000,-158.4027099609375,0.019886132329702377,59,59.0
251.21198078276757,2.2604568004608154,1000.0,0.16774937510490417,60.0,1.0,154.08737182617188,251.21198078276757,0.0,0.0,1326.5330064296722,423.8940702269095,0.7303399443626404,155.1817626953125,161.18487548828125,21.700817108154297,93.25310516357422,0.7603188157081604,2.154205322265625,0.09240561723709106,303.32074840563075,45.230687596299155,2.929908037185669,60.0,60000,-159.58477783203125,0.018882276490330696,60,60.0
253.59639932712216,2.1700775623321533,1000.0,0.16829924285411835,61.0,1.0,153.73095703125,253.59639932712216,0.0,0.0,1348.50905251503,571.4421640812446,0.7306183576583862,154.94580078125,161.96817016601562,18.769514083862305,94.37455749511719,0.7804720401763916,2.0151901245117188,0.11368455737829208,307.7161814494932,45.235143128058546,2.9299778938293457,61.0,61000,-160.00067138671875,0.019208883866667747,61,61.0
252.44994443464668,2.376971483230591,1000.0,0.16814501583576202,62.0,1.0,154.9884033203125,252.44994443464668,0.0,0.0,1370.5249257087708,305.49909880110886,0.7305750846862793,155.97195434570312,160.54122924804688,15.199067115783691,95.44635772705078,0.7966219782829285,2.642038106918335,0.14794597029685974,307.68042205193865,45.23814112168484,2.925455331802368,62.0,62000,-160.65309143066406,0.016802577301859856,62,62.0
252.97740602183416,2.331691026687622,1000.0,0.16817650198936462,63.0,1.0,154.8651885986328,252.97740602183416,0.0,0.0,1392.4813580513,766.3501943124438,0.7302637696266174,156.35379028320312,163.84915161132812,9.73737907409668,96.4967041015625,0.8207287192344666,2.497732400894165,-0.05775706470012665,314.9608946275022,45.242975524042194,2.9265201091766357,63.0,63000,-160.8131103515625,0.014534160494804382,63,63.0
256.18608006611123,2.3759055137634277,1000.0,0.16858947277069092,64.0,1.0,156.13153076171875,256.18608006611123,0.0,0.0,1414.3713686466217,299.83839900483883,0.7295545339584351,157.42013549804688,160.17762756347656,30.555715560913086,97.52412414550781,0.8102820515632629,2.3413591384887695,0.004002382513135672,314.72460563339814,45.24978475860981,2.932861089706421,64.0,64000,-161.1262664794922,0.013332990929484367,64,64.0
256.33427805136876,2.4108619689941406,1000.0,0.1691090315580368,65.0,1.0,157.0647735595703,256.33427805136876,0.0,0.0,1436.3572363853455,812.1732786626503,0.7292894124984741,158.33270263671875,165.0769805908203,11.661154747009277,98.51663208007812,0.8390156626701355,2.072530746459961,0.05439141392707825,322.37766214154044,45.25336619152996,2.9351866245269775,65.0,65000,-161.751220703125,0.014343091286718845,65,65.0
