#{"env_id": "Humanoid-v2", "t_start": 1521584225.2707536}
r,l,t
74.005669,16,2.318428
114.173549,25,2.357892
161.046445,32,2.986117
147.670671,29,3.459972
65.170652,14,3.483294
81.923337,18,3.511971
80.301229,17,4.008254
201.692887,47,4.087937
219.241797,49,4.604653
147.427529,29,5.09088
97.210411,20,5.123719
82.598041,17,5.589615
158.84831,32,5.639226
62.422486,13,6.095245
82.150506,17,6.120654
76.08637,16,6.145173
76.78626,17,6.608758
77.312814,16,6.634682
91.537036,20,6.667383
87.453155,19,7.135486
78.068235,16,7.160976
146.688158,29,7.646887
112.048916,23,7.683922
101.056941,23,8.15533
64.067835,14,8.178087
129.13391,28,8.221253
70.931987,15,8.683346
84.290494,18,8.713803
100.250333,21,8.747017
210.366631,48,9.270324
164.693769,37,9.767805
182.647696,38,10.270957
106.0013,25,10.31351
86.589597,18,10.779977
82.846511,17,10.806223
72.080337,15,10.831007
131.646774,27,11.319091
78.177871,17,11.345249
113.495474,23,11.820631
76.96782,17,11.846343
106.530137,23,12.322552
109.029455,27,12.3659
111.148516,25,13.186845
74.9375,16,13.212559
126.070973,26,13.25384
136.808078,28,13.736594
103.003386,22,13.773505
78.991943,17,14.234473
147.708719,35,14.721373
69.583073,15,14.746443
136.214583,33,14.802376
140.896473,30,15.28985
96.804862,20,15.323982
107.447312,22,15.794378
92.208359,20,15.829349
118.507083,23,16.302241
172.571439,39,16.798371
71.624798,16,16.823958
216.891312,44,17.338438
87.900027,18,17.36996
159.2561,33,17.860481
90.112432,19,17.891895
87.065005,19,18.356925
72.768349,15,18.380763
67.564263,14,18.401863
77.261289,16,18.426768
138.872983,28,18.908536
125.380406,26,19.384986
71.886255,16,19.411533
75.962352,17,19.438111
181.525853,38,19.938978
144.923261,36,20.443444
71.323309,16,20.471099
79.083507,17,20.498258
116.690308,26,20.976626
110.151586,23,21.014471
176.529562,36,21.505364
72.41809,15,21.529216
103.417364,22,22.002414
77.661055,16,22.026977
196.815966,41,22.526445
187.159715,38,23.025759
126.782914,32,23.075062
81.968802,17,23.744837
165.808315,34,23.801745
121.313145,25,24.277283
73.915611,16,24.302203
77.697743,19,24.771054
220.414119,49,24.856165
143.759374,34,25.350803
93.28496,19,25.819368
202.924882,45,25.898755
95.436975,20,26.365943
226.133738,44,26.874331
110.865448,25,26.914991
206.988385,42,27.42274
98.21734,20,27.456727
218.557992,46,27.977867
308.016028,62,28.952683
207.61352,44,29.464179
284.823014,56,30.006329
209.848866,44,30.51845
255.190156,55,31.045536
98.87912,21,31.079094
168.256428,40,31.581007
85.170142,20,31.613976
203.810876,45,32.125728
152.107722,33,32.618751
124.535364,26,32.663007
282.149024,58,33.200464
127.18289,32,33.693027
194.973441,43,34.386639
96.167438,21,34.423959
155.520836,37,34.921868
85.321667,20,35.388181
144.336852,35,35.447824
94.619953,23,35.925602
137.693519,33,35.981742
218.816922,50,36.501342
150.612988,37,37.00163
255.440633,53,37.53766
197.145618,43,38.050714
230.917006,49,38.572994
213.822609,47,39.089961
134.21708,30,39.575601
157.430813,37,39.639881
123.384327,30,40.126404
243.688774,53,40.654124
257.944551,53,41.180793
164.560352,40,41.689318
149.696858,35,41.750439
166.725634,33,42.243583
74.62138,16,42.269331
191.727408,40,42.771768
235.20301,57,43.312195
186.455118,37,43.805859
122.555601,28,44.288102
148.664047,33,44.341967
197.970164,41,44.949872
282.60296,56,45.487019
181.227627,41,45.995518
327.14387,62,46.542915
259.521631,60,47.512068
191.773708,38,47.576072
324.733867,64,48.555188
138.982551,30,48.607358
176.806447,38,49.104804
179.8183,35,49.599755
100.845596,22,49.635601
134.998025,28,50.118659
125.03631,26,50.160411
91.676742,22,50.631435
183.127272,38,50.697547
253.615252,54,51.222166
243.997545,47,51.737206
120.967394,25,52.213174
362.049139,76,52.778777
214.319019,44,53.284734
255.311067,49,53.802027
304.41362,58,54.335915
188.27538,39,54.837524
371.294135,76,56.091244
137.301065,29,56.14493
90.201601,19,56.648783
313.818378,61,57.2156
201.89659,43,57.726982
191.474228,45,58.240098
249.735761,59,58.772195
146.284435,31,58.822105
166.10923,35,59.30989
145.797115,29,59.794547
110.235665,23,59.832689
100.931453,22,60.303015
121.653278,28,60.34905
146.789009,32,60.837988
117.740074,25,60.877496
90.178743,19,61.340531
309.10158,73,61.900564
249.739508,59,62.439642
152.327894,31,62.927025
256.445312,51,63.445415
324.797854,76,64.450384
247.966259,49,64.967675
231.82162,57,65.499397
135.44534,29,65.546478
418.884885,90,67.045971
191.442395,42,67.549785
196.941563,40,68.053838
259.941849,63,68.594784
292.572321,56,69.132249
218.467723,47,69.650517
211.922078,40,70.150658
213.352126,47,70.661139
231.687612,45,71.174425
266.411805,57,71.704477
253.195007,49,72.222434
293.665001,57,72.753766
293.814677,55,73.286005
323.936558,66,73.831626
204.289894,42,74.33525
271.771322,52,74.857046
365.10493,72,75.853393
235.958473,45,76.365443
275.131938,52,77.268693
315.27091,59,77.813864
236.407536,45,78.327947
263.56337,53,78.858173
303.922801,58,79.395679
247.062139,61,79.939879
271.938997,50,80.470897
265.172636,50,81.000349
313.706361,59,81.54675
274.610113,55,82.081122
309.327801,59,83.053893
386.936786,74,83.621146
310.703395,57,84.163907
369.40978,71,85.160135
262.244191,52,85.683653
284.761211,53,86.215684
268.824795,53,86.742925
289.841467,54,87.273548
283.699181,56,88.125869
278.977399,52,88.655824
319.051802,59,89.195077
253.297094,50,89.72103
296.045186,58,90.26453
267.797992,52,90.790534
244.69929,49,91.306532
266.3061,50,91.829129
276.240615,55,92.365362
280.827406,53,93.355119
237.930125,47,93.438658
343.647056,66,94.445477
244.460941,48,94.989691
307.044929,57,95.526445
283.268866,57,96.08768
277.986627,55,96.622741
260.391436,49,97.168353
293.585949,54,97.70273
254.305653,52,98.250974
280.899161,56,99.21606
398.634253,77,100.252365
262.437314,53,100.801928
302.940661,58,101.336572
301.331103,59,101.893892
271.387041,52,102.425568
248.559594,53,102.976062
308.108586,59,103.970764
245.757486,48,104.491848
247.360499,51,105.040117
268.73019,51,105.570097
300.557035,61,106.135736
264.942196,52,106.66294
286.909282,57,107.221173
265.035877,52,107.766009
396.728643,79,108.793552
291.868681,56,109.331547
353.616717,67,110.346916
422.046173,85,111.387859
417.267969,79,111.979203
339.580984,64,112.980621
272.470604,59,113.516294
259.828944,55,114.061356
300.948926,58,114.5908
461.067911,98,115.660378
268.248875,54,116.206554
320.022968,73,117.220717
323.138673,71,117.799088
265.670543,56,118.322888
204.78588,48,118.851863
323.863067,75,119.876432
255.111452,60,120.406671
502.81647,98,121.920038
288.334363,69,122.472069
303.845151,64,123.039673
352.316944,85,124.069243
463.216184,90,125.11219
216.306173,45,125.621732
234.446131,49,126.158319
697.039102,139,127.731633
216.4595,46,127.831573
338.641076,70,128.837002
137.06054,29,128.884588
314.831458,76,129.899237
245.956582,49,130.413389
188.100507,38,130.928658
251.601592,48,131.443001
348.979508,76,132.591976
280.920613,57,133.144077
468.05188,89,134.183959
246.813488,51,134.705
293.822685,69,135.28273
289.852823,61,136.255907
250.598505,51,136.792333
406.479026,81,137.375935
232.153851,46,137.912517
289.622878,56,138.442353
693.782274,140,140.032944
174.060685,36,140.534759
274.608493,66,141.106248
186.299274,37,141.601053
346.533061,69,142.172046
249.838468,60,143.541722
380.333027,75,144.134949
347.633302,67,144.690149
315.381562,58,145.687312
423.677937,87,146.303042
417.121516,85,147.328132
326.436968,63,147.881025
289.386951,53,148.407769
348.344682,65,149.413847
365.211845,71,149.994658
287.782437,54,150.529166
236.543927,46,151.071589
344.262833,68,151.625805
428.700625,85,152.666901
229.530299,45,153.184243
294.312153,56,153.714378
476.887799,92,155.364787
311.585941,59,155.906192
206.870085,50,156.425395
280.309724,56,156.959958
347.776817,80,157.990447
208.911118,51,158.510725
205.759446,51,159.052464
238.840284,48,159.569049
320.585149,67,160.144575
392.694704,81,161.173664
209.116344,47,161.690028
275.60757,56,162.244118
174.328203,40,162.768036
305.301643,61,163.316343
241.289182,46,163.848671
277.822736,54,164.37216
182.691916,38,164.89178
288.354788,63,165.692099
183.831172,38,166.211035
205.358139,42,166.711118
169.043446,39,166.799083
263.098046,53,167.323805
276.862998,60,168.310675
218.120386,49,168.854073
272.485771,52,169.376547
248.339524,49,169.920117
475.841473,91,170.514132
419.459281,89,171.569957
314.819828,68,172.583312
224.148931,48,172.671184
257.229064,55,173.652037
213.548609,42,173.721319
228.270338,44,174.25548
362.790488,68,175.263382
261.364033,49,175.808791
360.721302,79,176.723381
796.900096,155,178.344848
300.174891,58,178.907089
332.226967,63,179.902839
282.858727,54,180.430536
249.695179,56,180.980944
234.161461,48,181.50263
257.695712,58,182.057395
329.305737,77,183.082017
400.358398,78,183.64803
248.866235,49,184.188072
265.607578,54,184.715987
233.247936,59,185.274087
215.02243,43,185.803858
250.552779,50,186.32228
317.955257,62,186.886618
358.977278,70,188.206321
267.954799,50,188.725609
272.158593,56,189.270882
288.790837,56,189.803707
247.413407,48,190.320811
281.949255,55,190.849568
212.029997,42,191.35798
201.952091,40,191.864992
259.864183,54,192.392222
575.410627,127,193.486937
466.070101,100,194.540896
228.794791,50,195.083324
261.3462,54,196.068553
384.30228,88,196.653048
222.303831,45,197.192163
245.837007,49,197.710949
210.680524,42,198.646509
252.264315,51,199.195658
398.741325,94,200.25252
229.407615,45,200.796895
253.689617,50,201.32939
262.615762,52,201.885388
257.490467,51,202.407236
224.302254,49,202.946292
302.320547,65,203.495803
295.304284,65,204.067413
220.797631,49,204.588023
183.338513,42,205.115887
332.359659,64,206.125906
346.033287,75,206.697958
303.150065,70,207.280729
338.942625,77,208.300659
294.961297,65,208.865864
255.185226,55,209.896003
211.13139,44,210.407438
329.936787,66,211.41712
349.188405,66,211.993912
356.614765,82,213.027729
369.682917,85,213.611036
246.578513,53,214.160765
310.275144,72,215.17736
209.837672,48,215.695503
695.513679,158,217.334039
319.087162,65,217.906644
249.056675,63,218.458108
164.866195,35,218.973959
345.095968,66,219.523675
213.339589,42,220.053294
383.622449,80,221.531461
261.312472,62,222.090701
214.27126,43,222.604627
178.86774,37,223.124643
275.493532,54,223.652224
326.418852,65,224.225352
264.041911,51,224.769926
307.429724,60,225.311328
228.006636,45,225.837991
263.622573,51,226.363195
294.546223,62,226.927754
189.738668,41,227.430007
282.171029,63,228.433176
334.489461,65,229.006095
394.44709,86,230.043375
509.28571,99,231.107763
217.442288,46,231.186212
245.923465,48,232.172581
170.376428,41,232.679626
248.839079,51,233.223666
306.917296,74,234.241425
280.39059,55,234.79385
292.730488,67,235.351531
354.148092,85,236.434569
207.033931,44,237.009555
156.21415,34,237.064584
447.565202,89,238.08377
181.593629,41,238.58938
338.210409,64,239.138418
260.351305,64,240.117586
159.712021,35,240.172325
345.612421,73,241.179726
392.796958,89,242.208249
333.556219,73,243.129356
228.310418,49,243.657295
348.516981,72,244.223968
300.486612,62,245.212959
390.553598,80,245.790878
381.06484,74,246.791543
253.26679,52,247.318498
279.206154,70,247.874114
353.577017,69,248.867132
248.096444,53,249.394769
365.692936,92,249.990551
469.877852,100,251.04407
269.880226,55,252.013527
205.819988,43,252.083548
207.666924,43,252.590315
369.770993,73,254.080996
389.911954,91,255.112808
324.79117,64,255.656729
330.795425,70,256.214626
357.631122,75,257.213187
279.130731,65,257.761679
434.324001,85,258.775917
220.966292,48,259.29018
293.466242,70,259.846003
275.585239,59,260.382864
459.046436,107,261.457414
320.217077,71,262.450839
241.735129,48,262.967052
236.573931,48,263.482473
307.28229,65,264.028542
353.723352,80,265.471631
349.868159,69,266.032096
270.127783,53,266.561388
347.3892,74,267.562719
396.947931,91,268.166292
225.086472,55,269.129171
252.538148,56,269.65792
459.140239,93,270.688104
415.986799,82,271.266847
307.66084,65,271.816553
381.422169,76,272.81671
