ret_rms_std,train/param_noise_distance,total/epochs,rollout/episode_steps,ret_rms_mean,rollout/actions_mean,reference_perturbed_action_std,total/steps,rollout/return,param_noise_stddev,obs_rms_mean,rollout/Q_mean,train/loss_critic,obs_rms_std,total/duration,train/loss_actor,reference_action_std,eval/return,total/episodes,total/steps_per_second,eval/episodes,reference_Q_std,reference_actor_Q_mean,rollout/episodes,eval/Q,rollout/return_history,eval/return_history,reference_perturbed_action_mean,reference_Q_mean,rollout/actions_std,reference_action_mean,reference_actor_Q_std
1.0,0.23171046376228333,11,40.30514705882353,0.0,0.06514700502157211,0.8044499754905701,11000,194.52077611758722,0.022854436146078055,1.518135905265808,97.19256591796875,28.925617218017578,8.191304206848145,119.08042073249817,-172.38031005859375,0.7981396317481995,315.07559689604494,272.0,92.37454765725393,11.0,92.48890686035156,160.61944580078125,272.0,171.3690643310547,274.765553070774,235.04081916632612,0.022591160610318184,152.13966369628906,0.7836812734603882,0.09753897786140442,91.36849212646484
1.0,0.190005362033844,12,41.66550522648084,0.0,0.0653100237250328,0.7872242331504822,12000,200.90809364808237,0.019882513137642284,1.5365214347839355,104.77300262451172,41.534263610839844,8.157543182373047,130.24967336654663,-185.39918518066406,0.7952083349227905,429.3573182265926,287.0,92.13074927435545,12.0,101.43206787109375,174.4726104736328,287.0,208.30343627929688,291.3226187548331,251.23386075468167,0.18888680636882782,163.78591918945312,0.7839305400848389,0.15601250529289246,100.02049255371094
1.0,0.18964271247386932,13,42.85761589403973,0.0,0.06542665511369705,0.7988955974578857,13000,206.76556927843916,0.018361167303396805,1.555521845817566,111.65399932861328,44.709102630615234,8.143040657043457,141.2544264793396,-198.3708038330078,0.791654646396637,290.4192855509932,302.0,92.03251412373565,13.0,110.48522186279297,187.8814697265625,302.0,170.1038818359375,300.17766455126383,254.24812420055179,0.17877323925495148,176.17784118652344,0.7850154042243958,0.17552441358566284,109.10499572753906
1.0,0.21974055469036102,14,43.965408805031444,0.0,0.062267377972602844,0.8189007043838501,14000,212.98019010854836,0.019106704324195603,1.5805312395095825,117.67108917236328,52.08137512207031,8.131734848022461,152.5104444026947,-207.4180145263672,0.800086498260498,418.38700022965077,318.0,91.79699170657346,14.0,118.25882720947266,198.50218200683594,318.0,207.86044311523438,306.60897760734207,265.9723296312017,0.10403891652822495,187.00222778320312,0.7898211479187012,0.15852148830890656,116.96540832519531
1.0,0.19972631335258484,15,44.65074626865672,0.0,0.06085537374019623,0.7720422744750977,15000,216.0718779553442,0.019106704324195603,1.5976661443710327,123.58589935302734,64.31767272949219,8.09391975402832,163.3736057281494,-221.25213623046875,0.7933982014656067,194.12730295323485,335.0,91.81409648850939,15.0,127.05396270751953,204.94772338867188,335.0,211.72789001464844,305.73823830344503,261.18266118600394,0.2552432715892792,193.81228637695312,0.7933273911476135,0.21572540700435638,126.60844421386719
1.0,0.19925835728645325,16,45.20396600566572,0.0,0.06345268338918686,0.8002588748931885,16000,218.88681424828866,0.017999379770019416,1.6205636262893677,129.66493225097656,95.36266326904297,8.173982620239258,174.37108731269836,-228.86041259765625,0.7847793698310852,237.70254204115128,353.0,91.7583313069977,16.0,137.0634002685547,210.7606201171875,353.0,234.33004760742188,303.85606495851886,259.7151537394506,0.1972072273492813,198.51336669921875,0.79560387134552,0.22628746926784515,136.92225646972656
1.0,0.1992231011390686,17,46.070460704607044,0.0,0.06835082918405533,0.7957255840301514,17000,223.15012496808666,0.017999379770019416,1.6328494548797607,136.63706970214844,98.39344024658203,8.164471626281738,185.34605598449707,-233.16128540039062,0.7928395867347717,228.64668808009841,369.0,91.72032234352984,17.0,141.4385528564453,211.65097045898438,369.0,218.1430206298828,302.16505408086095,257.88759693595927,0.2148880511522293,197.50198364257812,0.796986997127533,0.2367171049118042,143.01710510253906
1.0,0.20214402675628662,18,46.71168831168831,0.0,0.07130952924489975,0.8092017769813538,18000,226.27935425893224,0.017999379770019416,1.645094633102417,143.00619506835938,129.0533447265625,8.15585994720459,196.30901551246643,-244.36155700683594,0.8175525069236755,301.6963812307489,385.0,91.6921719209423,18.0,149.154541015625,219.666748046875,385.0,267.8628845214844,298.96630611683713,260.3214182856698,0.22955209016799927,204.98526000976562,0.7985031604766846,0.18472962081432343,151.8809356689453
1.0,0.17217440903186798,19,47.23880597014925,0.0,0.07388995587825775,0.8082075119018555,19000,228.41778899751003,0.01695622994987775,1.6554442644119263,148.33322143554688,148.607177734375,8.164188385009766,207.5253186225891,-252.91812133789062,0.8064923286437988,344.2943557052645,402.0,91.55509374041193,19.0,158.76333618164062,226.2589874267578,402.0,212.97666931152344,293.807492549104,264.7410465709116,0.19001643359661102,209.39114379882812,0.7999317646026611,0.211298406124115,161.31387329101562
1.0,0.2027377188205719,20,47.937649880095925,0.0,0.07718302309513092,0.8296493887901306,20000,231.29338432595313,0.017644720880324885,1.6654821634292603,154.40249633789062,166.89056396484375,8.17943000793457,218.68467235565186,-263.0989074707031,0.8330106735229492,283.3374371940957,417.0,91.45588387408124,20.0,161.6295623779297,226.781005859375,417.0,302.4287414550781,290.159529625735,265.6708661020708,0.09841430932283401,207.88755798339844,0.8017995357513428,0.09284834563732147,165.7875213623047
1.0,0.1782812625169754,21,48.38709677419355,0.0,0.0759575217962265,0.8398739099502563,21000,233.58190986620073,0.017644720880324885,1.6729304790496826,159.4639892578125,195.36807250976562,8.160195350646973,229.79879999160767,-262.54351806640625,0.84919273853302,281.23678407558907,434.0,91.38428921633589,21.0,169.49241638183594,231.42788696289062,434.0,315.802978515625,291.73161682864963,266.4121002912859,0.15236186981201172,212.2747039794922,0.8041269779205322,0.14696907997131348,174.27967834472656
1.0,0.1879766434431076,22,48.78666666666667,0.0,0.07599110901355743,0.8177671432495117,22000,235.02880965597336,0.017297050171870294,1.6814130544662476,166.44276428222656,227.68772888183594,8.167190551757812,240.78719544410706,-272.9329833984375,0.8208618760108948,251.8932140422884,450.0,91.36698469128841,22.0,174.70936584472656,228.1997833251953,450.0,270.71392822265625,293.4834377424557,265.7521509163315,0.13559551537036896,208.89935302734375,0.8056649565696716,0.15900638699531555,179.02145385742188
1.0,0.20996087789535522,23,49.33548387096774,0.0,0.07449005544185638,0.8365155458450317,23000,237.41620934129588,0.017644720880324885,1.688209056854248,173.49195861816406,260.15863037109375,8.203242301940918,251.76249313354492,-279.826904296875,0.8356010317802429,318.86084906620215,465.0,91.35594311023874,23.0,175.1201171875,232.66526794433594,465.0,255.96673583984375,290.72919633060224,268.06122474893454,0.060219135135412216,208.87060546875,0.8073126077651978,0.10158655792474747,181.0189208984375
1.0,0.21233786642551422,24,49.958333333333336,0.0,0.07381114363670349,0.8469644784927368,24000,240.08284453157464,0.017297050171870294,1.687306523323059,178.77886962890625,254.70851135253906,8.151063919067383,262.6358001232147,-295.55584716796875,0.8367833495140076,283.29538845806167,480.0,91.38129679480284,24.0,183.69784545898438,249.35317993164062,480.0,290.7171936035156,294.6479809387002,268.69598157014826,0.0995190292596817,226.14337158203125,0.8084588050842285,0.12355680763721466,189.04922485351562
1.0,0.19281397759914398,25,50.568825910931174,0.0,0.07508505135774612,0.8413901925086975,25000,242.99565993972348,0.01695622994987775,1.6948322057724,183.71267700195312,326.9667663574219,8.117277145385742,273.80106377601624,-302.14495849609375,0.8349030613899231,518.7734573178939,494.0,91.30716899058991,25.0,191.0961151123047,260.3138427734375,494.0,271.7999267578125,305.3079219499481,278.6990806000581,0.19439969956874847,236.91485595703125,0.8096567392349243,0.20115891098976135,197.40850830078125
1.0,0.19260834157466888,26,51.173228346456696,0.0,0.07722043246030807,0.8543587327003479,26000,245.37354271356523,0.017644720880324885,1.6925119161605835,189.98336791992188,342.3231506347656,8.08151912689209,284.76977944374084,-308.5413513183594,0.857775866985321,332.4282223918811,508.0,91.30182300519203,26.0,200.7828369140625,276.05645751953125,508.0,379.9740295410156,309.54069031717967,280.76558605358974,0.06197486072778702,250.63082885742188,0.8102704882621765,0.07809939980506897,206.38446044921875
1.0,0.20333904027938843,27,51.79078694817658,0.0,0.07836689054965973,0.8621484637260437,27000,248.06935372360002,0.01695622994987775,1.6906136274337769,196.1535186767578,386.837646484375,8.05772590637207,295.5362238883972,-315.1220397949219,0.8514710664749146,208.3246644737681,521.0,91.35935908214067,27.0,211.14102172851562,291.929443359375,521.0,437.51763916015625,317.56718104779986,278.0825889580408,0.043081630021333694,267.3003234863281,0.8109931945800781,0.03467997536063194,215.55825805664062
1.0,0.19284595549106598,28,52.07448789571695,0.0,0.0799524188041687,0.8511917591094971,28000,249.7386580227566,0.017297050171870294,1.695202112197876,201.75535583496094,402.4065246582031,8.080917358398438,306.56142830848694,-319.094970703125,0.8518260717391968,446.221423057637,537.0,91.33569136370323,28.0,214.57553100585938,300.01458740234375,537.0,303.70770263671875,320.69971504344136,284.0875473187407,0.05597292259335518,274.53546142578125,0.8117802143096924,0.060282833874225616,219.37779235839844
1.0,0.18778406083583832,29,52.399638336347195,0.0,0.08275889605283737,0.8447811603546143,29000,251.834350080685,0.017297050171870294,1.7086575031280518,205.67637634277344,392.02618408203125,8.1133451461792,317.5137085914612,-331.4496765136719,0.8469607830047607,383.2214428382678,553.0,91.33463915195468,29.0,222.43560791015625,299.6398010253906,553.0,269.0559387207031,325.9104763106398,287.5059575090692,-0.009927719831466675,277.4744873046875,0.8127174973487854,0.0059064836241304874,229.08445739746094
1.0,0.20879726111888885,30,52.62456140350877,0.0,0.08380670845508575,0.8550530672073364,30000,253.0818270487038,0.016294603698363365,1.7164745330810547,210.43829345703125,461.6649169921875,8.104023933410645,328.5974974632263,-333.5966491699219,0.8507217168807983,424.4629035652635,570.0,91.29710430420222,30.0,230.15411376953125,320.05511474609375,570.0,465.35711669921875,320.852034101673,292.0711890442757,0.04825494438409805,293.7177734375,0.8130814433097839,0.07732491940259933,235.1221466064453
1.0,0.2267814725637436,31,53.085763293310464,0.0,0.0850699320435524,0.8483557105064392,31000,255.09076802214207,0.01695622994987775,1.721743106842041,216.57687377929688,543.0885009765625,8.125162124633789,339.6019139289856,-334.3838806152344,0.8542684316635132,424.0273695842735,583.0,91.28334891093232,31.0,238.77127075195312,322.9703369140625,583.0,403.40252685546875,325.04433087944324,296.3278400294369,0.06989121437072754,299.82379150390625,0.8129500150680542,0.04882654547691345,244.5541229248047
1.0,0.20220834016799927,32,53.508361204013376,0.0,0.08355380594730377,0.849898099899292,32000,256.5306597460551,0.016294603698363365,1.7206982374191284,222.207275390625,547.18017578125,8.130058288574219,350.6102259159088,-342.3948059082031,0.8425403237342834,380.30872068468886,598.0,91.26944291600599,32.0,241.32518005371094,323.06341552734375,598.0,426.9543762207031,320.01163657402367,298.95224254991354,0.11394130438566208,295.7397766113281,0.8132749199867249,0.13463926315307617,248.23684692382812
1.0,0.18800799548625946,33,53.46191247974068,0.0,0.08823240548372269,0.8637388944625854,33000,255.62236072540878,0.017644720880324885,1.7249877452850342,228.2875213623047,577.1023559570312,8.10448932647705,361.76581835746765,-354.10003662109375,0.8607358336448669,493.64408078267223,617.0,91.21923168371887,33.0,247.6387939453125,336.22540283203125,617.0,382.72967529296875,294.4626178841217,304.85199522363354,0.003452450968325138,307.44354248046875,0.8127504587173462,0.048674970865249634,255.09286499023438
1.0,0.19890134036540985,34,53.88095238095238,0.0,0.08671407401561737,0.8704596757888794,34000,257.3977524238149,0.017999379770019416,1.7288094758987427,233.6529998779297,569.1536865234375,8.064888000488281,372.56291341781616,-365.9925842285156,0.8677492737770081,201.1094759983959,630.0,91.25975446157787,34.0,254.14056396484375,353.75921630859375,630.0,321.8421630859375,304.643583424493,301.80074465818535,0.07760364562273026,324.8828125,0.8138899803161621,0.051593802869319916,260.6622009277344
1.0,0.19449813663959503,35,54.18914728682171,0.0,0.08764782547950745,0.8639058470726013,35000,258.70182728254844,0.017297050171870294,1.73709237575531,237.40882873535156,641.2495727539062,8.080491065979004,383.48179960250854,-383.9524230957031,0.8627107739448547,305.77756431462296,645.0,91.26899904057676,35.0,255.49375915527344,362.6822509765625,645.0,311.7388916015625,301.4734211507526,301.9143680769407,0.04966321960091591,332.2108459472656,0.8146194815635681,0.023492252454161644,262.3094787597656
1.0,0.19473353028297424,36,54.52352048558422,0.0,0.08524079620838165,0.8516779541969299,36000,260.13728065495536,0.01695622994987775,1.7412153482437134,240.7203826904297,643.14013671875,8.078383445739746,394.51620960235596,-374.61944580078125,0.8589363098144531,407.9281294702877,659.0,91.25100344111442,36.0,249.17987060546875,360.48309326171875,659.0,512.8405151367188,303.0460462385328,304.8591947823114,0.0600702278316021,328.0934143066406,0.8154625296592712,0.012311553582549095,258.24383544921875
1.0,0.2195686250925064,37,54.81037037037037,0.0,0.08367502689361572,0.8649632334709167,37000,261.17979717030966,0.017644720880324885,1.7400907278060913,245.50442504882812,649.8345336914062,8.059563636779785,405.36537504196167,-397.310302734375,0.8515904545783997,266.26296018448494,675.0,91.27567936992625,37.0,260.7887268066406,366.8800048828125,675.0,538.7411499023438,305.6550680958027,303.8160533066945,0.06239032745361328,336.73321533203125,0.8164916038513184,0.08514107763767242,271.8526916503906
1.0,0.21483027935028076,38,55.26346433770014,0.0,0.08096510916948318,0.8648914098739624,38000,263.0564788182341,0.01695622994987775,1.738547444343567,250.38491821289062,791.3870239257812,8.037440299987793,416.3458216190338,-397.57269287109375,0.856905460357666,327.4627900257832,687.0,91.27028068212701,38.0,261.0684814453125,376.8252868652344,687.0,497.0829772949219,307.77918768453696,304.4383358519337,0.09760164469480515,339.72589111328125,0.8174487948417664,0.09758195281028748,272.1787414550781
1.0,0.20548340678215027,39,55.808022922636106,0.0,0.08036951720714569,0.8726416826248169,39000,265.5795673296179,0.01695622994987775,1.7392330169677734,255.37228393554688,823.9742431640625,8.02495288848877,427.34415912628174,-403.8599853515625,0.8711792826652527,325.4568010697308,698.0,91.26133858887108,39.0,265.286376953125,388.6416015625,698.0,431.1805725097656,319.6920346793231,304.97727085751825,-0.0011186629999428988,350.9075622558594,0.8178185224533081,-0.010042715817689896,274.25146484375
1.0,0.2005758285522461,40,55.88951048951049,0.0,0.07907436043024063,0.8719931840896606,40000,265.72685869658363,0.016294603698363365,1.7371832132339478,261.6324462890625,838.7887573242188,8.014153480529785,438.00107765197754,-413.0097351074219,0.8661639094352722,174.36027930941341,715.0,91.32397622040281,40.0,268.9822082519531,397.82244873046875,715.0,708.2197265625,327.0448495750787,301.7118460688156,0.008606193587183952,359.57672119140625,0.8181405067443848,0.01335078850388527,280.7643737792969
1.0,0.19805611670017242,41,56.18244170096022,0.0,0.07893990725278854,0.8703484535217285,41000,267.0692914019418,0.01662212523270047,1.7387114763259888,267.503173828125,838.6024780273438,8.00839900970459,448.8188364505768,-403.9657897949219,0.8751354813575745,307.5281902581027,729.0,91.35088964679595,41.0,267.7822570800781,381.45068359375,729.0,533.2969360351562,332.2061284582492,301.8537081222129,0.04465017467737198,346.94793701171875,0.8177829384803772,0.012713245116174221,280.6200866699219
1.0,0.2056645154953003,42,56.14705882352941,0.0,0.07773279398679733,0.866557240486145,42000,266.62172386624206,0.016294603698363365,1.7386560440063477,273.375732421875,989.7722778320312,8.023674964904785,459.51852107048035,-412.1212158203125,0.8667381405830383,240.24690212945524,748.0,91.40001561233719,42.0,272.680419921875,379.2323913574219,748.0,421.4477233886719,315.47924539194224,300.38687940809956,-0.03413461521267891,344.35357666015625,0.8175416588783264,-0.01686125621199608,286.4671325683594
1.0,0.2114144265651703,43,56.217277486910994,0.0,0.07630123198032379,0.873689591884613,43000,266.8911355013437,0.017297050171870294,1.7382692098617554,278.0771179199219,931.76806640625,8.026277542114258,470.1745240688324,-421.7533264160156,0.8613883852958679,172.26071380633292,764.0,91.45540176843973,43.0,281.0132141113281,383.2530517578125,764.0,605.2388916015625,307.8709695192523,297.40720113829104,0.09272993355989456,346.31915283203125,0.8176056742668152,0.12319169193506241,295.1145935058594
1.0,0.20487993955612183,44,56.37435897435898,0.0,0.07865435630083084,0.8808819651603699,44000,267.47206437423677,0.01695622994987775,1.7430297136306763,282.5148620605469,895.09912109375,8.043107986450195,481.0555167198181,-409.6014099121094,0.8752864599227905,311.00385809939377,780.0,91.46553458117181,44.0,274.08770751953125,372.2664794921875,780.0,426.1756896972656,304.22675164160006,297.71621606922514,0.06715786457061768,337.007568359375,0.8172744512557983,0.02543761394917965,289.9544372558594
1.0,0.21002887189388275,45,56.55974842767296,0.0,0.0771629735827446,0.8811906576156616,45000,268.6564496660932,0.017297050171870294,1.7421876192092896,286.3375549316406,1011.8245239257812,8.041175842285156,492.1165580749512,-435.31109619140625,0.8721686005592346,457.35242471347703,795.0,91.44175147454871,45.0,283.59747314453125,387.2156982421875,795.0,519.7047729492188,295.845595666561,301.26368737243075,0.003798526478931308,349.84405517578125,0.8177894949913025,0.0574139803647995,298.8021240234375
1.0,0.22028271853923798,46,56.898514851485146,0.0,0.07681892067193985,0.8798419833183289,46000,270.16553044450757,0.017644720880324885,1.7417343854904175,291.9465637207031,1250.781982421875,8.016597747802734,503.17030811309814,-444.3692626953125,0.8844823837280273,369.19795920010876,808.0,91.42033871692709,46.0,299.8348388671875,411.45025634765625,808.0,658.82275390625,296.6426825057069,302.7405193686846,0.05430261045694351,368.4500427246094,0.817615270614624,0.015308541245758533,312.78118896484375
1.0,0.20894376933574677,47,57.324786324786324,0.0,0.0753379687666893,0.86991947889328,47000,272.0423153768351,0.017297050171870294,1.7406630516052246,296.9720764160156,1360.6917724609375,7.992214202880859,514.3048183917999,-453.26116943359375,0.8688302040100098,367.5765818149189,819.0,91.38549420354676,47.0,295.44061279296875,410.05316162109375,819.0,517.9275512695312,319.634614058795,304.12001005903005,0.005121341906487942,373.1653747558594,0.8177740573883057,0.022937612608075142,307.1371154785156
1.0,0.2109963595867157,48,57.450299401197604,0.0,0.07417263835668564,0.8739869594573975,48000,272.4562968060018,0.017297050171870294,1.7384159564971924,301.58392333984375,1228.5367431640625,7.984288215637207,525.4276859760284,-439.6723937988281,0.870233416557312,326.97892853396064,835.0,91.35415068742667,48.0,299.5134582519531,406.568359375,835.0,368.9044494628906,314.3348319871895,304.59623752725776,0.0011012392351403832,369.5520935058594,0.817677915096283,0.027107596397399902,314.61572265625
1.0,0.2038545161485672,49,57.758254716981135,0.0,0.07333382964134216,0.8535148501396179,49000,274.0088629361585,0.01662212523270047,1.7392398118972778,305.8748474121094,1294.1705322265625,7.978476524353027,536.4384469985962,-441.52960205078125,0.8628826141357422,290.246239033785,848.0,91.34319188745289,49.0,307.9519958496094,412.75030517578125,848.0,448.40679931640625,329.2646631791338,304.3033804151461,0.1582280546426773,377.50726318359375,0.8177670240402222,0.12824085354804993,322.2770080566406
1.0,0.2022128850221634,50,58.001160092807424,0.0,0.07321368902921677,0.8701336979866028,50000,274.97211046880693,0.01695622994987775,1.738120198249817,309.0747985839844,1204.4825439453125,7.952621936798096,547.6914100646973,-444.1149597167969,0.8744224905967712,447.31562057215405,862.0,91.29228445283383,50.0,313.8116760253906,419.66339111328125,862.0,599.7132568359375,341.35804945933296,307.1636252182862,-0.03183739259839058,382.75567626953125,0.8177530169487,0.004359093029052019,328.3592529296875
1.0,0.19653408229351044,51,58.19748858447488,0.0,0.07359671592712402,0.8711898922920227,51000,275.5006421034706,0.017999379770019416,1.73769211769104,311.5561218261719,1496.6077880859375,7.946725845336914,558.8405146598816,-457.1102600097656,0.8697537183761597,415.1370879523182,876.0,91.26038406689132,51.0,320.9206848144531,430.1263427734375,876.0,517.62548828125,339.7686199627816,309.28075193856137,0.01923215761780739,385.2380065917969,0.818152666091919,0.04916735365986824,337.9855651855469
1.0,0.2204195261001587,52,58.35690235690236,0.0,0.07398132234811783,0.8838074207305908,52000,276.05952233647565,0.01695622994987775,1.736365795135498,314.4146423339844,1322.8011474609375,7.929604530334473,569.736546754837,-459.25469970703125,0.8832300901412964,259.00251818337466,891.0,91.2702551665096,52.0,322.2638854980469,428.3756103515625,891.0,466.1081237792969,336.39117205236806,308.3138628278847,0.06382884830236435,390.5579833984375,0.8185713887214661,0.060017846524715424,334.822265625
1.0,0.19649268686771393,53,58.530973451327434,0.0,0.07361141592264175,0.8877197504043579,53000,276.87554832068355,0.017644720880324885,1.736312747001648,318.26312255859375,1532.6634521484375,7.925457954406738,580.8317494392395,-454.3353271484375,0.8872933983802795,443.98128813537625,904.0,91.24845542821743,53.0,323.4876403808594,432.9193115234375,904.0,548.4664306640625,331.1238463270184,310.8736255695355,0.0685335174202919,390.281494140625,0.8187872171401978,0.036730632185935974,336.7042541503906
1.0,0.18903997540473938,54,58.80174291938998,0.0,0.0728234127163887,0.8864421248435974,54000,277.9699598126084,0.017999379770019416,1.7348825931549072,322.4106750488281,1494.4144287109375,7.924948215484619,591.8430433273315,-461.6522216796875,0.8883655667304993,370.1760093364271,918.0,91.24040674097125,54.0,322.5947265625,433.4383239746094,918.0,506.73468017578125,326.684691401979,311.971817861515,0.02278761938214302,390.00225830078125,0.818853497505188,0.04143800586462021,337.3751525878906
1.0,0.20320948958396912,55,59.03007518796993,0.0,0.07301695644855499,0.8630763292312622,55000,279.0845713373914,0.017644720880324885,1.737030029296875,324.9437561035156,1605.2811279296875,7.922906875610352,602.978921175003,-464.460693359375,0.8682264089584351,374.51635606698386,931.0,91.21380212234203,55.0,329.62054443359375,436.5013427734375,931.0,374.74969482421875,334.96014769792157,313.1089912834326,0.19946816563606262,394.6880187988281,0.8193780183792114,0.16666990518569946,344.97088623046875
1.0,0.22033114731311798,56,59.18412698412698,0.0,0.07300233840942383,0.8735819458961487,56000,279.76990390714275,0.017297050171870294,1.7393933534622192,328.49169921875,1438.3956298828125,7.923130035400391,613.9029097557068,-466.82598876953125,0.8763254284858704,341.8077982124299,945.0,91.21963605333674,56.0,338.01470947265625,423.8489685058594,945.0,554.3701171875,330.27869462624903,313.62146997859327,0.1291486620903015,383.087158203125,0.819644033908844,0.0831201821565628,353.5485534667969
1.0,0.2155434638261795,57,59.45929018789144,0.0,0.07200133055448532,0.8731932640075684,57000,281.1880837086214,0.017297050171870294,1.7400709390640259,331.76751708984375,1490.473876953125,7.912646770477295,624.7972476482391,-463.3976135253906,0.8703945875167847,331.4751349116974,958.0,91.22959522397096,57.0,324.2934265136719,409.22198486328125,958.0,456.8123474121094,336.14620775364085,313.93469217040206,0.07552982866764069,366.5871887207031,0.8201696276664734,0.043921127915382385,342.25384521484375
