reference_Q_std,train/loss_actor,train/param_noise_distance,rollout/Q_mean,rollout/return_history,reference_perturbed_action_std,reference_action_std,reference_action_mean,train/loss_critic,obs_rms_mean,total/epochs,ret_rms_std,rollout/episodes,param_noise_stddev,obs_rms_std,rollout/episode_steps,total/episodes,rollout/actions_std,rollout/return,ret_rms_mean,eval/return_history,eval/return,eval/episodes,reference_perturbed_action_mean,eval/Q,reference_Q_mean,reference_actor_Q_std,total/steps,reference_actor_Q_mean,total/duration,total/steps_per_second,rollout/actions_mean
0.9792056083679199,-10.872891426086426,0.3244730234146118,4.8531999588012695,-267.44426609982713,0.8136292099952698,0.9193035364151001,0.22815878689289093,0.03262408450245857,-0.03971133381128311,1,1.0,1.0,0.15440959267203633,1.553057074546814,1000.0,1.0,0.7096630334854126,-267.44426609982713,0.0,-550.8473826730153,-550.8473826730153,1.0,0.13771410286426544,9.497062683105469,10.352421760559082,0.7315713763237,1000,11.168597221374512,33.775577545166016,29.607191724930864,-0.10444382578134537
1.8442554473876953,-17.829387664794922,0.39538997411727905,8.337040901184082,-358.26374956330335,0.6084523797035217,0.470831960439682,0.6803781390190125,0.39974257349967957,-0.014084063470363617,2,1.0,2.0,0.10370968758833489,1.22542405128479,1000.0,2.0,0.7841427326202393,-358.26374956330335,0.0,-488.14020683982335,-425.43303100663144,2.0,0.4771381914615631,5.528066635131836,20.518917083740234,1.955289602279663,2000,21.12175750732422,67.42583751678467,29.662219612802428,0.021368008106946945
3.202158212661743,-23.32369613647461,0.3602990508079529,11.935903549194336,-349.19931817123637,0.7736318111419678,0.7742971181869507,0.0501934289932251,0.9045122265815735,0.014235906302928925,3,1.0,3.0,0.06965693719894053,1.1500128507614136,1000.0,3.0,0.752511203289032,-349.19931817123637,0.0,-555.0473260920911,-688.8615645966264,3.0,-0.012689699418842793,22.179298400878906,26.730955123901367,3.230408191680908,3000,27.304500579833984,100.91007900238037,29.729438621579444,0.20151981711387634
4.500335216522217,-32.64582061767578,0.3324073702096939,15.141008377075195,-382.8920601827204,0.7159509658813477,0.7239481210708618,0.011182884685695171,0.8000428676605225,-0.0006933045806363225,4,1.0,4.0,0.046785300513072836,1.1402126550674438,1000.0,4.0,0.7673633694648743,-382.8920601827204,0.0,-513.6556610377529,-389.4806658747385,4.0,0.01631821133196354,22.289928436279297,35.284088134765625,4.084873199462891,4000,36.28211975097656,133.85688519477844,29.882661576798995,0.16249863803386688
1.4282383918762207,-45.36027908325195,0.20616701245307922,17.138151168823242,-375.02182505481824,0.5968022346496582,0.5917995572090149,-0.045397594571113586,1.9793848991394043,0.014708510600030422,5,1.0,5.0,0.034027141129503384,1.0920751094818115,1000.0,5.0,0.7628397345542908,-375.02182505481824,0.0,-386.03286147508317,124.45833677559592,5.0,-0.20015466213226318,43.957298278808594,50.28664016723633,1.079367756843567,5000,51.301544189453125,166.85208106040955,29.966662496644123,0.16366566717624664
3.0788848400115967,-53.98798370361328,0.17980953305959702,22.525962829589844,-413.9043991370025,0.502385675907135,0.5716233253479004,0.48457804322242737,1.7649922370910645,0.0006848720367997885,6,1.0,6.0,0.034711086666206405,1.4378468990325928,1000.0,6.0,0.745815634727478,-413.9043991370025,0.0,-402.3722163513208,-484.06899073250906,6.0,0.5767701268196106,48.631263732910156,56.802852630615234,1.33169686794281,6000,57.83917999267578,199.72094988822937,30.041916000088143,0.11184635013341904
2.009732246398926,-56.169898986816406,0.22620299458503723,26.128705978393555,-427.9610783269112,0.5547506809234619,0.5448700785636902,0.37810978293418884,1.0186436176300049,0.020451275631785393,7,1.0,7.0,0.03269941380439557,1.4234620332717896,1000.0,7.0,0.7536898851394653,-427.9610783269112,0.0,-387.7866734739963,-300.2734162100491,7.0,0.31657668948173523,59.563331604003906,61.24317932128906,1.1187471151351929,7000,61.97002410888672,232.62849307060242,30.090896895744883,0.17199037969112396
2.3608875274658203,-57.23027038574219,0.19860276579856873,29.890287399291992,-426.42053140665485,0.5887917280197144,0.6279377341270447,0.20587801933288574,2.2149393558502197,0.029887599870562553,8,1.0,8.0,0.026798623766663407,1.3678350448608398,1000.0,8.0,0.7465755939483643,-426.42053140665485,0.0,-403.540641941054,-513.8184212104582,8.0,0.32591697573661804,54.3661003112793,62.7147216796875,1.5173285007476807,8000,63.67341232299805,266.5564241409302,30.012407413487608,0.22829236090183258
1.8426514863967896,-59.64360809326172,0.1810942143201828,32.309295654296875,-420.5761814930651,0.6632123589515686,0.7404836416244507,-0.03403331711888313,3.54777455329895,0.03461820259690285,9,1.0,9.0,0.024748079434129402,1.415653944015503,1000.0,9.0,0.7613454461097717,-420.5761814930651,0.0,-280.16219101051166,706.865416433827,9.0,0.15091417729854584,70.16436004638672,67.45559692382812,1.637576937675476,9000,68.30259704589844,301.45040822029114,29.855657032061682,0.20253422856330872
3.641254186630249,-63.11912536621094,0.20629813522100449,35.222721099853516,-412.3941294696897,0.6810833811759949,0.6893837451934814,-0.13301919400691986,3.196537494659424,0.03752646595239639,10,1.0,10.0,0.024748079434129402,1.5007306337356567,1000.0,10.0,0.7547324895858765,-412.3941294696897,0.0,-167.70450992196112,844.4146198749941,10.0,-0.1556713730096817,73.17082214355469,69.54454040527344,1.7227150201797485,10000,70.48672485351562,357.53454303741455,27.969325467255732,0.1951226145029068
