rollout/return_history,reference_actor_Q_mean,total/epochs,reference_perturbed_action_std,eval/return,eval/episodes,reference_Q_std,total/steps_per_second,rollout/Q_mean,total/duration,obs_rms_mean,rollout/return,total/episodes,rollout/episodes,rollout/actions_mean,obs_rms_std,reference_perturbed_action_mean,rollout/episode_steps,reference_action_std,train/loss_critic,train/param_noise_distance,eval/Q,reference_Q_mean,reference_action_mean,eval/return_history,ret_rms_std,total/steps,ret_rms_mean,param_noise_stddev,train/loss_actor,rollout/actions_std,reference_actor_Q_std
420.9152280398235,206.89698791503906,230,0.747819185256958,408.662008934831,230.0,2.211455821990967,79.3152746411018,95.79757690429688,2899.8197515010834,0.18206064403057098,300.4926991980184,230.0,230.0,0.23499250411987305,2.285515546798706,0.29596254229545593,1000.0,0.7646891474723816,35.279842376708984,0.1673770546913147,145.65687561035156,204.91061401367188,0.32845720648765564,565.9133921707752,1.0,230000,0.0,0.023313810312614227,-149.72462463378906,0.7234650254249573,1.8628510236740112
434.23232402030806,206.03659057617188,231,0.7683765292167664,551.3144087003487,231.0,2.3097152709960938,79.31185676261221,96.32132720947266,2912.5531721115112,0.18207848072052002,302.81239196962173,231.0,231.0,0.23442187905311584,2.287252902984619,0.32324185967445374,1000.0,0.7582317590713501,19.985050201416016,0.1800347864627838,185.9488067626953,203.8970184326172,0.3542982041835785,576.8472563711001,1.0,231000,0.0,0.022854436146078055,-154.9176788330078,0.7232061624526978,1.8893221616744995
440.76961393948716,206.57022094726562,232,0.7018154263496399,-145.99145549676564,232.0,2.1220686435699463,79.3065807812903,96.28987121582031,2925.356227874756,0.18241366744041443,301.9867566594326,232.0,232.0,0.23564545810222626,2.286684274673462,0.3616890013217926,1000.0,0.7373875975608826,49.5425910949707,0.19040651619434357,29.709487915039062,204.69961547851562,0.3757742643356323,580.3233156757839,1.0,232000,0.0,0.023313810312614227,-157.28460693359375,0.7231213450431824,1.8979440927505493
443.1017803890848,208.74253845214844,233,0.8002575635910034,535.2199403550009,233.0,2.018369674682617,79.303110579313,95.8337631225586,2938.094083547592,0.18280813097953796,299.4539778054969,233.0,233.0,0.2369127720594406,2.283963441848755,0.3419192135334015,1000.0,0.7727856040000916,72.34963989257812,0.2101677805185318,171.37237548828125,206.90618896484375,0.331828236579895,591.0012949399876,1.0,233000,0.0,0.022854436146078055,-153.3475799560547,0.7235619425773621,1.869198203086853
457.9573508023191,208.5890655517578,234,0.7738690376281738,267.93550295754045,234.0,1.8133221864700317,79.29980985999796,96.36681365966797,2950.82674741745,0.18283165991306305,302.23328173035213,234.0,234.0,0.2364194095134735,2.286837339401245,0.2839250862598419,1000.0,0.7950475215911865,55.143455505371094,0.2417382150888443,110.560546875,206.5120391845703,0.3159790337085724,588.6924844789386,1.0,234000,0.0,0.0211056883401964,-157.33518981933594,0.7231520414352417,1.6809717416763306
445.1861759126428,209.53585815429688,235,0.7608619332313538,785.9761661424874,235.0,1.7436517477035522,79.29637757161696,95.7514877319336,2963.565388441086,0.1832791566848755,298.86298760565114,235.0,235.0,0.23797480762004852,2.283566474914551,0.21197479963302612,1000.0,0.7798686027526855,37.936912536621094,0.17429415881633759,218.96180725097656,207.767333984375,0.322721004486084,596.0874153313941,1.0,235000,0.0,0.02152991267583435,-153.87681579589844,0.7237120866775513,1.6343681812286377
441.51401648219195,210.1663818359375,236,0.7823116779327393,853.6865011498376,236.0,1.9156906604766846,79.29397254570586,96.24784088134766,2976.266573905945,0.18300975859165192,299.44684283761643,236.0,236.0,0.23685871064662933,2.28381085395813,0.25383421778678894,1000.0,0.7602748274803162,49.80641555786133,0.17504648864269257,220.11380004882812,208.20489501953125,0.33126139640808105,598.8477289709197,1.0,236000,0.0,0.022854436146078055,-156.7830047607422,0.7235780954360962,1.8384112119674683
442.5677312263484,210.4814453125,237,0.7778546214103699,879.3934889346014,237.0,2.1605453491210938,79.29209271234109,96.77530670166016,2988.9487323760986,0.1828928142786026,301.89511727869325,237.0,237.0,0.2357308566570282,2.2861876487731934,0.24799557030200958,1000.0,0.7998003363609314,11.876415252685547,0.20326727628707886,220.8258056640625,208.4991912841797,0.2280932515859604,604.5882453965773,1.0,237000,0.0,0.02152991267583435,-159.39227294921875,0.7233489751815796,2.1932921409606934
445.39321941468575,210.48582458496094,238,0.8026026487350464,837.9066136769786,238.0,2.095916271209717,79.29023959646098,97.29502868652344,3001.6304807662964,0.18287400901317596,304.0603872988149,238.0,238.0,0.2357729971408844,2.287371873855591,0.27433979511260986,1000.0,0.8226340413093567,58.72199630737305,0.15991313755512238,220.40679931640625,208.63055419921875,0.21108640730381012,615.828827227992,1.0,238000,0.0,0.02240411346542305,-156.1337890625,0.7230380177497864,2.061426877975464
452.10641516154755,212.65219116210938,239,0.822212278842926,891.0422642735072,239.0,1.9277294874191284,79.28641666788374,97.51432800292969,3014.3877103328705,0.18296228349208832,304.9324591303121,239.0,239.0,0.2355201095342636,2.288233757019043,0.2044825702905655,1000.0,0.8396820425987244,49.02652359008789,0.19662897288799286,221.7355499267578,210.584228515625,0.2191091626882553,627.5220183733613,1.0,239000,0.0,0.021962663920618616,-157.81964111328125,0.7232345938682556,1.789773941040039
452.809545508605,210.90676879882812,240,0.7605283856391907,80.61318104798218,240.0,2.5708298683166504,79.28318940848523,96.91506958007812,3027.1234266757965,0.18341660499572754,301.7986461552852,240.0,240.0,0.2370578944683075,2.2850162982940674,0.3584246337413788,1000.0,0.750540554523468,23.803953170776367,0.1894342005252838,77.28419494628906,209.38589477539062,0.41705122590065,632.8725161342768,1.0,240000,0.0,0.02152991267583435,-156.97341918945312,0.7237943410873413,2.4889423847198486
466.41882710737974,212.22096252441406,241,0.8610338568687439,925.7750196655185,241.0,2.411461353302002,79.28133398511352,97.43568420410156,3039.8075799942017,0.18337009847164154,303.9667612111514,241.0,241.0,0.23680880665779114,2.2881550788879395,0.276490718126297,1000.0,0.8517611622810364,41.83857345581055,0.16929130256175995,224.74240112304688,210.17013549804688,0.2550841271877289,645.2149260262029,1.0,241000,0.0,0.021962663920618616,-158.80868530273438,0.7234250903129578,2.256340742111206
468.2620868684121,213.64158630371094,242,0.7420152425765991,1071.964193941295,242.0,2.036548614501953,79.27995397341437,97.92272186279297,3052.4740223884583,0.1832253336906433,304.2916392319771,242.0,242.0,0.2359687089920044,2.288559675216675,0.23761142790317535,1000.0,0.8421556949615479,70.17949676513672,0.24018600583076477,226.8931427001953,211.64085388183594,0.2772865295410156,656.1853200074723,1.0,242000,0.0,0.020689822899908242,-161.72430419921875,0.7232573628425598,1.9277154207229614
481.6728473296527,213.35552978515625,243,0.7119562029838562,1076.4867230824168,243.0,2.554252862930298,79.27678649443428,98.44549560546875,3065.2100160121918,0.18316499888896942,306.3426656734779,243.0,243.0,0.23570919036865234,2.2897629737854004,0.5339587330818176,1000.0,0.7421326041221619,67.41783142089844,0.19436262547969818,227.5493927001953,211.07803344726562,0.47573408484458923,661.2620574615868,1.0,243000,0.0,0.02240411346542305,-163.06069946289062,0.7229296565055847,2.284761905670166
487.1307932324092,213.81961059570312,244,0.7567375898361206,867.8083568931976,244.0,2.3660149574279785,79.27418911373029,98.96846008300781,3077.924892425537,0.18315313756465912,308.63188439909277,244.0,244.0,0.23508909344673157,2.2927463054656982,0.3772435486316681,1000.0,0.8172997832298279,70.96123504638672,0.22455765306949615,225.02345275878906,211.6283721923828,0.3439822196960449,663.9090295981114,1.0,244000,0.0,0.021962663920618616,-165.0620574951172,0.7227088212966919,2.2727620601654053
486.4302574028997,212.97784423828125,245,0.8247131109237671,763.8420577294895,245.0,2.466597318649292,79.27132530035749,99.48388671875,3090.6509897708893,0.18310974538326263,310.27476948228787,245.0,245.0,0.23450514674186707,2.2933342456817627,0.29833754897117615,1000.0,0.8252029418945312,103.47306823730469,0.18255670368671417,222.7566680908203,210.5069122314453,0.3208956718444824,664.4863654378662,1.0,245000,0.0,0.02240411346542305,-163.5965576171875,0.722566545009613,2.427739381790161
487.9566723884572,214.954345703125,246,0.7952912449836731,641.6653395379019,246.0,2.54906964302063,79.26854894217293,99.99825286865234,3103.3745827674866,0.18310531973838806,312.6390076767004,246.0,246.0,0.23364189267158508,2.2960205078125,0.38350510597229004,1000.0,0.826887309551239,6.849383354187012,0.2435208410024643,167.86724853515625,212.9501953125,0.356546550989151,664.5922091280211,1.0,246000,0.0,0.0211056883401964,-163.3582000732422,0.7225861549377441,2.4166722297668457
493.17206770536717,214.84130859375,247,0.6946261525154114,604.8826390474026,247.0,2.6000819206237793,79.2668429667484,100.53048706054688,3116.0569887161255,0.18329225480556488,316.39378396859706,247.0,247.0,0.23353099822998047,2.2994704246520996,0.43798983097076416,1000.0,0.7155169248580933,8.347816467285156,0.1996016502380371,176.8765869140625,212.97503662109375,0.41848039627075195,665.547023206538,1.0,247000,0.0,0.0211056883401964,-162.27130126953125,0.7222098708152771,2.423980712890625
503.02467464898217,215.77236938476562,248,0.7503359317779541,1009.2006701186114,248.0,2.536672592163086,79.26492223014091,101.05894470214844,3128.7484176158905,0.1834680140018463,319.8443720831743,248.0,248.0,0.23346252739429474,2.3019661903381348,0.45044180750846863,1000.0,0.7906054258346558,43.779823303222656,0.22496305406093597,229.9709930419922,213.6497802734375,0.38491687178611755,671.7864273775486,1.0,248000,0.0,0.021962663920618616,-170.67041015625,0.7219390869140625,2.1953110694885254
498.5099862530046,216.095703125,249,0.7515604496002197,775.6461600047408,249.0,2.2230656147003174,79.26180486784472,100.82211303710938,3141.4878883361816,0.18375416100025177,318.2752909044077,249.0,249.0,0.23430286347866058,2.3008763790130615,0.40847325325012207,1000.0,0.7987595796585083,73.5379638671875,0.25445833802223206,227.09930419921875,214.0562744140625,0.36062827706336975,674.3492955637278,1.0,249000,0.0,0.02152991267583435,-167.42919921875,0.7222518920898438,2.05427885055542
508.5385890598206,215.43853759765625,250,0.8620588779449463,383.1478118100981,250.0,2.042724132537842,79.25953253573749,101.33804321289062,3154.1947321891785,0.1837579756975174,320.48946257181143,250.0,250.0,0.23378096520900726,2.303225040435791,0.3404960632324219,1000.0,0.8561633825302124,48.09577941894531,0.19844236969947815,138.0565948486328,213.6546630859375,0.3419404923915863,669.9149536458035,1.0,250000,0.0,0.020689822899908242,-165.80239868164062,0.7220075726509094,1.8706600666046143
512.8486161764563,215.46200561523438,251,0.7207465767860413,842.7221423309666,251.0,3.002924680709839,79.25620247012182,101.84123992919922,3166.944569349289,0.18364110589027405,322.03978170268806,251.0,251.0,0.23292480409145355,2.30564284324646,0.5233033895492554,1000.0,0.7549303770065308,76.49601745605469,0.1809496134519577,230.53419494628906,212.8421173095703,0.4958740770816803,671.2042417207682,1.0,251000,0.0,0.02152991267583435,-167.4026336669922,0.7217724323272705,2.655101776123047
514.5934773092525,215.79400634765625,252,0.7364088296890259,607.6861401178014,252.0,2.535876512527466,79.2552734751576,102.30736541748047,3179.599147796631,0.18348544836044312,321.12771951864397,252.0,252.0,0.23240403831005096,2.3041555881500244,0.4465848207473755,1000.0,0.7654158473014832,78.83207702636719,0.17662696540355682,226.49514770507812,213.2420196533203,0.40408042073249817,672.642495785005,1.0,252000,0.0,0.02152991267583435,-161.3447723388672,0.7216691374778748,2.3608644008636475
508.84324014997964,214.8770751953125,253,0.730755090713501,487.63888514677853,253.0,2.428638458251953,79.25096828121038,102.77043151855469,3192.390017271042,0.18336161971092224,319.4314559395711,253.0,253.0,0.23211069405078888,2.3026304244995117,0.43267762660980225,1000.0,0.7439299821853638,51.148189544677734,0.21527685225009918,171.71812438964844,213.35983276367188,0.41157522797584534,670.4173718289776,1.0,253000,0.0,0.020689822899908242,-169.37159729003906,0.7216965556144714,2.318903923034668
509.08019194969575,215.9609375,254,0.7729039788246155,935.9459812386201,254.0,2.4532084465026855,79.24953703195871,103.27392578125,3205.0660421848297,0.18332922458648682,320.8060164398227,254.0,254.0,0.23154078423976898,2.304356575012207,0.3620804250240326,1000.0,0.7988678812980652,110.47917175292969,0.21238841116428375,231.78770446777344,213.63951110839844,0.38155126571655273,671.9757727705052,1.0,254000,0.0,0.019882513137642284,-168.32406616210938,0.7214994430541992,2.3032150268554688
505.10447146429806,217.120849609375,255,0.7648869156837463,344.4201983812018,255.0,2.368056535720825,79.24691125591134,103.7533187866211,3217.791027545929,0.18315525352954865,320.8465184637438,255.0,255.0,0.23069433867931366,2.3030591011047363,0.4097365140914917,1000.0,0.7687172889709473,27.61941146850586,0.18397636711597443,160.5489501953125,215.25148010253906,0.4034334421157837,664.4713933618432,1.0,255000,0.0,0.02240411346542305,-173.84352111816406,0.7212873697280884,2.253570556640625
493.77506585767225,218.07571411132812,256,0.7612059116363525,886.3094784747042,256.0,2.2400307655334473,79.24425841363086,103.49580383300781,3230.5179595947266,0.18342000246047974,318.9464804334479,256.0,256.0,0.23147478699684143,2.3017539978027344,0.4317990243434906,1000.0,0.8246741890907288,42.65082931518555,0.19746384024620056,232.02125549316406,215.8535919189453,0.34795376658439636,664.9776522837819,1.0,256000,0.0,0.02152991267583435,-165.97509765625,0.7216430902481079,2.074522018432617
497.22753781720826,218.84292602539062,257,0.7962587475776672,845.0842876547107,257.0,2.287447452545166,79.24172364988124,103.99750518798828,3243.2409110069275,0.18343986570835114,320.9597290570138,257.0,257.0,0.23105376958847046,2.3047218322753906,0.31883472204208374,1000.0,0.8303952217102051,57.10932922363281,0.16962337493896484,230.6239471435547,216.81369018554688,0.3354390859603882,664.2125191329379,1.0,257000,0.0,0.02240411346542305,-171.33462524414062,0.721286952495575,2.161750078201294
492.7353536652827,219.16287231445312,258,0.7786417007446289,212.45680031340459,258.0,2.1235618591308594,79.23908987628508,103.59361267089844,3255.9687447547913,0.18377088010311127,318.4529935473274,258.0,258.0,0.23211532831192017,2.30243182182312,0.3708973824977875,1000.0,0.8276047706604004,56.6259651184082,0.18329571187496185,88.28160095214844,217.87794494628906,0.36057066917419434,657.1740042085584,1.0,258000,0.0,0.022854436146078055,-169.62979125976562,0.7217293977737427,1.9335509538650513
492.8654174287078,220.39622497558594,259,0.836275041103363,-31.303462095807635,259.0,2.5054430961608887,79.2347815674449,104.09107971191406,3268.766504764557,0.18383747339248657,320.3488201602272,259.0,259.0,0.23195983469486237,2.3051962852478027,0.2984582781791687,1000.0,0.8751762509346008,9.061110496520996,0.2209792584180832,35.448097229003906,218.51321411132812,0.28227514028549194,646.6719353073103,1.0,259000,0.0,0.021962663920618616,-170.26052856445312,0.7214855551719666,2.2682559490203857
497.0044981529014,221.4698486328125,260,0.8683922290802002,1006.5712215759149,260.0,2.6968154907226562,79.23287058925406,104.59905242919922,3281.466367006302,0.183915376663208,323.5865752494002,260.0,260.0,0.2318888157606125,2.3087069988250732,0.34854748845100403,1000.0,0.8433008790016174,31.41436004638672,0.2299184799194336,234.27879333496094,219.4368896484375,0.3526715934276581,647.5648258283145,1.0,260000,0.0,0.0211056883401964,-171.18408203125,0.7213524580001831,2.4166789054870605
499.42920550107164,221.01394653320312,261,0.7753483653068542,981.016859545022,261.0,2.6134300231933594,79.23159478624208,105.09858703613281,3294.140433549881,0.18401776254177094,326.5244844555499,261.0,261.0,0.2314702719449997,2.3123717308044434,0.4100781977176666,1000.0,0.7591638565063477,71.84417724609375,0.18267004191875458,230.38580322265625,218.8804931640625,0.42886853218078613,648.7823559919555,1.0,261000,0.0,0.02152991267583435,-165.8915252685547,0.721439778804779,2.281033515930176
503.3997164493153,222.0218963623047,262,0.8285347819328308,1113.671922175152,262.0,2.5854382514953613,79.22909961311055,105.58637237548828,3306.8658015727997,0.18409129977226257,328.7090043340906,262.0,262.0,0.23149341344833374,2.3154475688934326,0.30055561661720276,1000.0,0.8345848917961121,24.293289184570312,0.18392345309257507,235.7384796142578,220.17153930664062,0.27456459403038025,652.730930362671,1.0,262000,0.0,0.02152991267583435,-168.72410583496094,0.7213193774223328,2.337660312652588
502.5500509750296,221.44186401367188,263,0.83677738904953,1005.1335553838202,263.0,2.4195334911346436,79.22611742533252,106.06766510009766,3319.612377166748,0.18407900631427765,330.47269882636755,263.0,263.0,0.2310570925474167,2.319174289703369,0.2845190465450287,1000.0,0.8451564311981201,58.447418212890625,0.1876422017812729,234.0032501220703,219.4673309326172,0.22826731204986572,653.5444092077316,1.0,263000,0.0,0.021962663920618616,-165.49383544921875,0.7211334109306335,2.169243574142456
503.5000334530796,221.63311767578125,264,0.8506402373313904,846.9491288122184,264.0,2.281024217605591,79.22334997547425,106.5487289428711,3332.350879907608,0.18408645689487457,332.2730126642628,264.0,264.0,0.23049774765968323,2.3209228515625,0.29991474747657776,1000.0,0.8304443359375,69.56083679199219,0.15238681435585022,190.71397399902344,220.1370086669922,0.27728766202926636,662.3645402169637,1.0,264000,0.0,0.021962663920618616,-171.06439208984375,0.7211626172065735,2.1723392009735107
504.90638676780975,220.9539794921875,265,0.8124109506607056,952.9382057923601,265.0,2.2507760524749756,79.21964689119696,106.38526153564453,3345.129780292511,0.18431198596954346,331.1188130234633,265.0,265.0,0.23124541342258453,2.3205056190490723,0.39301422238349915,1000.0,0.7999539375305176,18.617778778076172,0.2273584008216858,234.33035278320312,219.32278442382812,0.29443684220314026,670.0884802994602,1.0,265000,0.0,0.0211056883401964,-165.23785400390625,0.7214427590370178,2.052061080932617
507.8179466772108,220.379150390625,266,0.8165753483772278,428.09121723058036,266.0,2.5096189975738525,79.21732835223096,106.86944580078125,3357.8511865139008,0.18431518971920013,333.2298964243518,266.0,266.0,0.2310955673456192,2.3206348419189453,0.2543735206127167,1000.0,0.7990837097167969,23.392065048217773,0.18969093263149261,148.469970703125,218.92308044433594,0.3382249176502228,669.0178171693141,1.0,266000,0.0,0.019882513137642284,-169.14175415039062,0.721447229385376,2.3316941261291504
497.2562193703014,220.69247436523438,267,0.8697823286056519,187.66696221115788,267.0,2.4132978916168213,79.21295512243789,106.23114013671875,3370.6607661247253,0.18475091457366943,329.9950282974551,267.0,267.0,0.23264624178409576,2.3174071311950684,0.29191359877586365,1000.0,0.8625418543815613,41.60895538330078,0.18426364660263062,142.66204833984375,218.69223022460938,0.2855289876461029,664.7396639757053,1.0,267000,0.0,0.019106704324195603,-167.06961059570312,0.7220023274421692,2.0881223678588867
484.5939002460223,219.623291015625,268,0.8494001626968384,1072.4721357653893,268.0,2.8306772708892822,79.21056437826903,105.60939025878906,3383.387078523636,0.18517422676086426,326.85450767483536,268.0,268.0,0.23414894938468933,2.314194440841675,0.3372068703174591,1000.0,0.8044304251670837,111.01129150390625,0.17708232998847961,235.05133056640625,217.53173828125,0.3979826867580414,667.1546055959162,1.0,268000,0.0,0.0211056883401964,-165.39112854003906,0.7225341796875,2.431342840194702
495.79660511279906,220.7317657470703,269,0.7510009407997131,1328.2346900535854,269.0,2.2515180110931396,79.20857760959802,106.08062744140625,3396.0968384742737,0.18518447875976562,328.4293732074807,269.0,269.0,0.23384059965610504,2.315572500228882,0.33416423201560974,1000.0,0.7707522511482239,31.35733413696289,0.23087434470653534,236.77879333496094,219.1581268310547,0.3707619607448578,670.6439700332032,1.0,269000,0.0,0.021962663920618616,-166.28720092773438,0.7223697304725647,2.134223222732544
501.5939274220158,219.06614685058594,270,0.7186955809593201,78.41615161999884,270.0,2.628725290298462,79.20765845503695,106.56822967529297,3408.761289834976,0.18533742427825928,332.4036411892173,270.0,270.0,0.23358799517154694,2.3206772804260254,0.46729984879493713,1000.0,0.7354721426963806,28.500268936157227,0.15693075954914093,62.58240509033203,217.39166259765625,0.449264794588089,661.7869978068272,1.0,270000,0.0,0.021962663920618616,-170.79869079589844,0.7222820520401001,2.287919044494629
487.03971523718087,218.1454315185547,271,0.7898132801055908,607.1872982721636,271.0,2.900207042694092,79.20559840892673,105.923828125,3421.475317955017,0.18576183915138245,329.1640270161265,271.0,271.0,0.23511333763599396,2.317500114440918,0.38764309883117676,1000.0,0.8491172194480896,62.99844741821289,0.21466685831546783,157.14602661132812,215.74380493164062,0.36262214183807373,657.7481797140981,1.0,271000,0.0,0.02240411346542305,-167.81015014648438,0.7228285670280457,2.4681923389434814
483.748299135764,219.88824462890625,272,0.8921133875846863,276.65073007907495,272.0,2.656482219696045,79.20376941350682,106.39459991455078,3434.179989337921,0.18579508364200592,330.94862697238193,272.0,272.0,0.23469391465187073,2.3200483322143555,0.267951101064682,1000.0,0.8772367238998413,34.03942108154297,0.17132414877414703,133.44046020507812,217.1575927734375,0.2773151993751526,653.7360172739416,1.0,272000,0.0,0.02240411346542305,-169.8361358642578,0.7227667570114136,2.3748221397399902
487.68256318962597,221.03823852539062,273,0.8852857947349548,917.0372574127075,273.0,2.5074539184570312,79.20054795833032,106.61799621582031,3446.9458487033844,0.185867041349411,331.25757629466165,273.0,273.0,0.23453670740127563,2.3214173316955566,0.3000681698322296,1000.0,0.8924891352653503,40.372554779052734,0.1925896406173706,236.3295440673828,218.60198974609375,0.3016611635684967,652.1101184134354,1.0,273000,0.0,0.02240411346542305,-169.58006286621094,0.7229204773902893,2.3213090896606445
483.8381123619953,222.20364379882812,274,0.8082062005996704,1053.7038148332588,274.0,2.541964292526245,79.19743118185157,107.07864379882812,3459.708173751831,0.1856909841299057,330.67787902424504,274.0,274.0,0.2340947389602661,2.3225691318511963,0.23915742337703705,1000.0,0.8363034725189209,24.40936279296875,0.2075405716896057,237.62840270996094,220.04153442382812,0.2700282037258148,653.5138068709219,1.0,274000,0.0,0.021962663920618616,-173.9861297607422,0.7227643132209778,2.319582939147949
484.7040169082237,222.87088012695312,275,0.8173096776008606,1053.9453005258556,275.0,2.4513750076293945,79.19527715262089,107.55256652832031,3472.42928981781,0.18562789261341095,332.91623001408306,275.0,275.0,0.23352131247520447,2.323730945587158,0.23493735492229462,1000.0,0.8613722920417786,52.458152770996094,0.2093711644411087,237.07965087890625,220.5331573486328,0.2924720048904419,653.5400957254028,1.0,275000,0.0,0.02240411346542305,-171.78158569335938,0.7226837873458862,2.228386402130127
479.4044037046299,224.82362365722656,276,0.8429825901985168,1097.3488239764567,276.0,2.435669422149658,79.19327927779237,107.99043273925781,3485.1442258358,0.18565219640731812,332.96395925343785,276.0,276.0,0.23359258472919464,2.3243706226348877,0.2998553216457367,1000.0,0.8809438943862915,29.58950424194336,0.31960487365722656,238.40664672851562,222.4838104248047,0.25762036442756653,653.6020930900937,1.0,276000,0.0,0.0211056883401964,-171.66690063476562,0.7225911021232605,2.283504009246826
490.74011349015666,224.8415069580078,277,0.8497542142868042,971.9548972206015,277.0,2.6310253143310547,79.19084421707167,108.45686340332031,3497.8791139125824,0.18563026189804077,334.8383340106863,277.0,277.0,0.2331753671169281,2.3276124000549316,0.29949143528938293,1000.0,0.8345314860343933,76.33415222167969,0.18573251366615295,237.41055297851562,222.68978881835938,0.2990562617778778,654.8139598051117,1.0,277000,0.0,0.0211056883401964,-172.9249267578125,0.7225990295410156,2.4571034908294678
493.50842827512867,226.1112823486328,278,0.8608037829399109,940.3966720354953,278.0,2.6803133487701416,79.18859434716158,108.9271240234375,3510.6065752506256,0.18567833304405212,337.5024095862057,278.0,278.0,0.23273250460624695,2.330396890640259,0.27773380279541016,1000.0,0.8476957678794861,24.459278106689453,0.17327550053596497,237.9187774658203,223.6971893310547,0.26719430088996887,652.8568620072815,1.0,278000,0.0,0.0211056883401964,-169.7779541015625,0.7225297689437866,2.381394624710083
490.0812143682957,225.90504455566406,279,0.8225017786026001,867.945818584661,279.0,2.2503714561462402,79.1856850891875,109.388671875,3523.3640990257263,0.18565905094146729,339.5750882326792,279.0,279.0,0.23270399868488312,2.3317418098449707,0.2542128264904022,1000.0,0.8203737735748291,28.645042419433594,0.2037554383277893,235.1248779296875,223.7693328857422,0.2712016999721527,651.6013972634875,1.0,279000,0.0,0.020689822899908242,-169.35043334960938,0.72239750623703,2.075068473815918
486.6433621235101,225.24810791015625,280,0.8503074645996094,678.3721870448443,280.0,2.0742459297180176,79.18428920628791,109.83248138427734,3536.0549776554108,0.18566548824310303,340.3110565217701,280.0,280.0,0.23261521756649017,2.333143711090088,0.3020918667316437,1000.0,0.8230166435241699,59.83633804321289,0.20086920261383057,197.90853881835938,223.54000854492188,0.35934582352638245,653.57453158408,1.0,280000,0.0,0.020282151651708893,-172.912109375,0.722200870513916,1.9786545038223267
491.2874570288145,226.58990478515625,281,0.8127374649047852,253.7185897592186,281.0,2.0713765621185303,79.17925396983051,110.28937530517578,3548.909416437149,0.18568263947963715,342.4358678012091,281.0,281.0,0.23250383138656616,2.334766149520874,0.2900163233280182,1000.0,0.809616208076477,55.75361251831055,0.19825930893421173,229.90316772460938,224.59817504882812,0.2921440601348877,656.2763304604542,1.0,281000,0.0,0.020689822899908242,-171.7930908203125,0.7220054268836975,1.984395146369934
492.5940856899538,226.6060333251953,282,0.8108313083648682,863.8306505911493,282.0,1.9993020296096802,79.17604376146389,110.69744110107422,3561.6833906173706,0.18562839925289154,341.8518431554655,282.0,282.0,0.23228329420089722,2.3376381397247314,0.33641281723976135,1000.0,0.8412805795669556,6.773869037628174,0.15761715173721313,236.75320434570312,224.83712768554688,0.3327154815196991,654.6906099454707,1.0,282000,0.0,0.019106704324195603,-170.56134033203125,0.7221653461456299,1.9042599201202393
491.4368347219368,226.31549072265625,283,0.8336168527603149,890.4651092357105,283.0,2.030789613723755,79.17380387768702,111.15752410888672,3574.4145934581757,0.1857307106256485,344.7438797736515,283.0,283.0,0.23211513459682465,2.3407044410705566,0.34418436884880066,1000.0,0.8221483826637268,25.100095748901367,0.1898619830608368,235.89285278320312,224.82110595703125,0.3612593114376068,649.8273909009083,1.0,283000,0.0,0.019882513137642284,-175.14334106445312,0.7219603061676025,2.052610397338867
476.96044634090583,223.75820922851562,284,0.8105222582817078,1107.0717444284064,284.0,2.3567121028900146,79.16555283544854,110.59041595458984,3587.4188940525055,0.18611790239810944,341.8123981012504,284.0,284.0,0.23346565663814545,2.338009834289551,0.3208729028701782,1000.0,0.77037113904953,98.24540710449219,0.2229669690132141,237.41099548339844,222.29818725585938,0.4309130907058716,650.1018390641738,1.0,284000,0.0,0.019106704324195603,-172.4949188232422,0.7224583029747009,2.2822885513305664
462.2595883770376,225.09835815429688,285,0.8369784355163574,1154.545050356857,285.0,2.304978847503662,79.16415528062228,109.96029663085938,3600.114205598831,0.18652337789535522,338.67458344006957,285.0,285.0,0.23493044078350067,2.334892511367798,0.35661378502845764,1000.0,0.8213826417922974,57.167518615722656,0.20396576821804047,238.08016967773438,223.5996856689453,0.3914363384246826,650.6265930681714,1.0,285000,0.0,0.018730226766195082,-170.09410095214844,0.7229830622673035,2.206329107284546
464.4104204161405,224.73931884765625,286,0.7931613922119141,677.521207256523,286.0,2.398092746734619,79.16101608947966,110.40619659423828,3612.8894515037537,0.18647754192352295,341.05444628699667,286.0,286.0,0.23465077579021454,2.3365213871002197,0.3959115445613861,1000.0,0.8350853323936462,47.37451171875,0.24581624567508698,191.04881286621094,222.83868408203125,0.3549917936325073,645.523634676803,1.0,286000,0.0,0.017999379770019416,-171.45870971679688,0.7228448987007141,2.213850975036621
463.0525538847076,222.65304565429688,287,0.8980318903923035,570.9598959478108,287.0,2.437368631362915,79.15838316956682,110.85110473632812,3625.642522096634,0.18641288578510284,343.1141021604405,287.0,287.0,0.2343146651983261,2.33919620513916,0.28106167912483215,1000.0,0.8618585467338562,111.9034194946289,0.20532487332820892,173.38827514648438,220.77560424804688,0.3107662796974182,640.5307075368152,1.0,287000,0.0,0.018730226766195082,-174.91787719726562,0.7226762175559998,2.26550030708313
