ret_rms_std,reference_perturbed_action_mean,rollout/return,obs_rms_mean,total/steps_per_second,train/param_noise_distance,total/episodes,train/loss_actor,rollout/return_history,eval/episodes,reference_action_std,total/steps,rollout/episodes,obs_rms_std,reference_actor_Q_std,eval/return,total/epochs,param_noise_stddev,reference_perturbed_action_std,eval/Q,rollout/actions_mean,eval/return_history,ret_rms_mean,rollout/actions_std,total/duration,rollout/episode_steps,train/loss_critic,reference_actor_Q_mean,rollout/Q_mean,reference_Q_std,reference_Q_mean,reference_action_mean
1.0,0.25445541739463806,-181.65549381937302,0.01249068696051836,72.73729469591689,0.27378132939338684,14.0,-22.364768981933594,-181.65549381937302,11.0,0.4117978513240814,11000,14.0,0.3676699101924896,1.7944167852401733,491.1095859923081,11,0.039899499036260555,0.4726905822753906,24.323509216308594,-0.07672209292650223,-69.11523006825006,0.0,0.5481768250465393,151.2291603088379,721.2857142857143,1.3720921277999878,20.243362426757812,8.01613712310791,1.7080599069595337,19.199813842773438,0.18870645761489868
1.0,0.16555216908454895,-124.04391673784318,0.012945649214088917,72.8182663934021,0.16163885593414307,16.0,-25.666231155395508,-124.04391673784318,12.0,0.400113046169281,12000,16.0,0.3703765571117401,1.7052210569381714,273.5498854225579,12,0.04151957869412388,0.41554397344589233,27.18882942199707,-0.07285085320472717,-40.55980377734939,0.0,0.5381888747215271,164.79381608963013,718.0,1.694993257522583,22.71324920654297,9.439671516418457,1.6197292804718018,21.384098052978516,0.22231513261795044
1.0,0.11109284311532974,-97.75350509735985,0.012800817377865314,72.75097279794889,0.1803969293832779,17.0,-29.041032791137695,-97.75350509735985,13.0,0.44471704959869385,13000,17.0,0.37151846289634705,1.7379871606826782,83.94380086477838,13,0.04151957869412388,0.5046689510345459,29.262483596801758,-0.074006587266922,-30.982603420262635,0.0,0.5310762524604797,178.69176864624023,734.5882352941177,1.7642077207565308,25.518207550048828,10.91030502319336,1.7155543565750122,23.977825164794922,0.24961286783218384
1.0,0.3468629717826843,-81.95112323117223,0.012515776790678501,73.47021708491476,0.20192785561084747,18.0,-32.47199630737305,-81.95112323117223,14.0,0.43908071517944336,14000,18.0,0.3711213171482086,1.8287540674209595,87.29090524096841,14,0.039113321278561465,0.42687687277793884,33.298301696777344,-0.06489335000514984,-22.53449565874613,0.0,0.5247445106506348,190.55340456962585,749.3333333333334,1.663179636001587,28.58420181274414,12.384950637817383,1.8752278089523315,27.274288177490234,0.11718758940696716
1.0,0.29539185762405396,-69.63436183346698,0.012856719084084034,73.0212190352597,0.27654802799224854,19.0,-35.82085037231445,-69.63436183346698,15.0,0.45117366313934326,15000,19.0,0.37125709652900696,1.7547707557678223,286.811007520257,15,0.039113321278561465,0.4427836239337921,35.548439025878906,-0.050862692296504974,-1.9114621134792553,0.0,0.5191214084625244,205.41974234580994,762.5263157894736,2.410623788833618,31.495643615722656,13.838333129882812,1.7406885623931885,30.165136337280273,0.17798486351966858
1.0,0.09198573976755142,-29.588905897971646,0.013276654295623302,73.54403421287373,0.19434808194637299,22.0,-38.71242141723633,-29.588905897971646,16.0,0.4500665068626404,16000,22.0,0.3729592263698578,1.9912484884262085,153.43458351384936,16,0.040701478966889394,0.4427643418312073,40.39539337158203,-0.042995136231184006,7.797665738228808,0.0,0.5121778845787048,217.55673551559448,724.8636363636364,2.3876235485076904,34.47819900512695,15.372398376464844,1.898430585861206,33.02195358276367,0.0662677139043808
1.0,0.13062715530395508,-9.127501647879727,0.012981031090021133,73.1602399494668,0.20080338418483734,23.0,-42.02873229980469,-9.127501647879727,17.0,0.49634814262390137,17000,23.0,0.37224069237709045,2.119751214981079,-117.1291056049441,17,0.04151957869412388,0.44788822531700134,41.1019172668457,-0.04901109263300896,0.4490321298068723,0.0,0.504794180393219,232.36665177345276,736.8260869565217,2.4686696529388428,37.69532012939453,16.93132209777832,2.05743670463562,36.023895263671875,0.07537338137626648
1.0,0.03848715126514435,-6.605862267402794,0.013237334787845612,72.81618190383739,0.21435734629631042,24.0,-45.17058181762695,-6.605862267402794,18.0,0.4573032259941101,18000,24.0,0.37106916308403015,1.8865059614181519,246.14376289029238,18,0.04151957869412388,0.49920377135276794,44.5804328918457,-0.04840236157178879,14.09873939427829,0.0,0.49738460779190063,247.19780039787292,709.5833333333334,1.869131326675415,40.930789947509766,18.483097076416016,1.8601293563842773,39.29195022583008,0.12683513760566711
1.0,0.026788651943206787,14.263499891683919,0.015407470986247063,72.49537684660504,0.1909865289926529,25.0,-47.936195373535156,14.263499891683919,19.0,0.44635501503944397,19000,25.0,0.367950439453125,2.321115493774414,316.35906363307834,19,0.04235412222587577,0.44365206360816956,47.823062896728516,-0.04472336918115616,30.007177512109866,0.0,0.4964202344417572,262.08567810058594,721.2,2.6328845024108887,43.965660095214844,19.813249588012695,2.1802568435668945,42.27741241455078,0.03781982511281967
1.0,-0.06250656396150589,17.381874049714664,0.015808919444680214,72.2374156085212,0.19861704111099243,26.0,-50.9084587097168,17.381874049714664,20.0,0.4591990113258362,20000,26.0,0.36688944697380066,2.221675157546997,354.9001676606951,20,0.04151957869412388,0.37912750244140625,51.81053924560547,-0.042121343314647675,46.251827019539135,0.0,0.4891916811466217,276.8648328781128,731.9230769230769,2.604954481124878,46.9395866394043,21.32737159729004,2.07089900970459,45.31386947631836,0.042788468301296234
1.0,0.03331703692674637,41.29475556129123,0.015461500734090805,72.03600047220668,0.32525891065597534,27.0,-53.828704833984375,41.29475556129123,21.0,0.42446577548980713,21000,27.0,0.3684057295322418,2.2552034854888916,371.61208096933353,21,0.04151957869412388,0.4897991716861725,55.00580596923828,-0.043132275342941284,61.74517244571981,0.0,0.4858063757419586,291.52090430259705,741.8518518518518,4.0252909660339355,49.30274200439453,22.895626068115234,2.1710333824157715,47.78342819213867,-0.023793302476406097
1.0,-0.04927331954240799,55.957115132025244,0.015011070296168327,71.82837372868477,0.2037144899368286,28.0,-56.439022064208984,55.957115132025244,22.0,0.4225821793079376,22000,28.0,0.3682888150215149,2.4549953937530518,254.10342099997916,22,0.04151957869412388,0.3847123384475708,54.839351654052734,-0.05510436370968819,70.48872919818615,0.0,0.4861288368701935,306.2856481075287,751.0714285714286,4.420547008514404,53.045677185058594,24.376880645751953,2.4212546348571777,51.262290954589844,0.11891913414001465
1.0,-0.058386772871017456,52.70071183680684,0.014778375625610352,71.59070690106138,0.2279316931962967,29.0,-59.190208435058594,52.70071183680684,23.0,0.4497612714767456,23000,29.0,0.36791759729385376,2.5747416019439697,442.163797990442,23,0.04151957869412388,0.40594542026519775,59.858829498291016,-0.05835696682333946,86.64851479784944,0.0,0.4819009006023407,321.2707486152649,759.6551724137931,2.2311201095581055,56.6209716796875,25.966999053955078,2.6046254634857178,54.806884765625,0.21322554349899292
1.0,0.1736985296010971,68.23684327209023,0.014141461811959743,71.42655334124896,0.1395004838705063,30.0,-61.85963821411133,68.23684327209023,24.0,0.4178694784641266,24000,30.0,0.368771493434906,1.9595565795898438,576.295911349988,24,0.040701478966889394,0.4827955961227417,62.80754470825195,-0.06146247684955597,107.05048965418855,0.0,0.47849196195602417,336.00949335098267,767.6666666666666,6.1302690505981445,59.89297866821289,27.345869064331055,2.335749387741089,58.20417022705078,0.18145880103111267
1.0,0.4363406002521515,79.59431321122257,0.014940678142011166,71.28260742719718,0.2861701548099518,31.0,-64.63676452636719,79.59431321122257,25.0,0.40298643708229065,25000,31.0,0.36859211325645447,2.0221354961395264,549.6165447380911,25,0.04151957869412388,0.35499972105026245,65.1880111694336,-0.05512633174657822,124.75313185754464,0.0,0.4757676124572754,350.71668815612793,775.1612903225806,4.574427127838135,63.61859893798828,28.715444564819336,2.124338388442993,61.81840515136719,0.13402032852172852
1.0,0.1454334855079651,89.93691171553563,0.015079949051141739,71.15827161636668,0.17758367955684662,32.0,-67.04035949707031,89.93691171553563,26.0,0.43548083305358887,26000,32.0,0.3702651560306549,1.6593899726867676,427.8054746185533,26,0.04151957869412388,0.34396737813949585,66.98485565185547,-0.05336858332157135,136.40899119450654,0.0,0.47119268774986267,365.3826801776886,782.1875,3.1944186687469482,66.84678649902344,30.12734603881836,1.8338706493377686,64.86459350585938,0.19203132390975952
1.0,0.25140753388404846,103.96026391404102,0.015604441054165363,71.02032624958106,0.18793486058712006,34.0,-69.70509338378906,103.96026391404102,27.0,0.42742371559143066,27000,34.0,0.37142980098724365,1.3563486337661743,421.7611235320813,27,0.04151957869412388,0.40822288393974304,69.292724609375,-0.04903087764978409,146.97758868849078,0.0,0.4679858386516571,380.17285227775574,775.3529411764706,4.18712854385376,69.3952407836914,31.58502769470215,1.4320749044418335,68.13838958740234,0.11149183660745621
1.0,-0.03223053365945816,112.35409285902456,0.015400677919387817,70.89802918319675,0.1932995617389679,35.0,-71.83937072753906,112.35409285902456,28.0,0.4307052791118622,28000,35.0,0.37324362993240356,1.160362958908081,547.29788552883,28,0.039899499036260555,0.41341260075569153,72.70004272460938,-0.0490863174200058,161.2747421470743,0.0,0.46410608291625977,394.93340396881104,781.7714285714286,6.020697116851807,71.99089050292969,32.9549560546875,1.190020203590393,70.28067016601562,0.14683687686920166
1.0,0.26775941252708435,120.89161355958757,0.01568600907921791,70.79718624205881,0.28985756635665894,36.0,-74.58297729492188,120.89161355958757,29.0,0.43643030524253845,29000,36.0,0.3738752603530884,1.1312251091003418,525.9766156966807,29,0.039113321278561465,0.44552385807037354,74.5376968383789,-0.045786093920469284,173.85066882119867,0.0,0.46118003129959106,409.62079906463623,787.8333333333334,3.9642670154571533,76.16801452636719,34.36597442626953,1.2755279541015625,74.52818298339844,0.2050957977771759
1.0,0.16572660207748413,124.39542337811542,0.016027074307203293,70.75512626147712,0.21154600381851196,37.0,-76.66180419921875,124.39542337811542,30.0,0.413676917552948,30000,37.0,0.3739970326423645,1.0524598360061646,506.2158648269935,30,0.040701478966889394,0.4340553283691406,78.62461853027344,-0.0428345613181591,184.9295086880585,0.0,0.4585113525390625,423.9975473880768,786.4594594594595,5.984058380126953,77.94772338867188,35.78063201904297,1.1096136569976807,76.1328125,0.21847878396511078
1.0,0.22669531404972076,136.6554556367234,0.017178483307361603,70.64513281003954,0.18858101963996887,38.0,-78.83636474609375,136.6554556367234,31.0,0.40111812949180603,31000,38.0,0.3717951476573944,1.171298623085022,588.7514220530032,31,0.04235412222587577,0.38004451990127563,78.30567169189453,-0.03215924650430679,197.95602202241153,0.0,0.45740577578544617,438.8129622936249,792.078947368421,7.259393692016602,78.79906463623047,37.27370834350586,1.5989898443222046,77.49407958984375,0.1186034306883812
1.0,0.2519661784172058,142.44802918560296,0.017604859545826912,70.5582770414598,0.1902133822441101,39.0,-80.69171905517578,142.44802918560296,32.0,0.4135518968105316,32000,39.0,0.3714981973171234,1.1562472581863403,623.9244605848769,32,0.040701478966889394,0.38388872146606445,81.53992462158203,-0.02703264355659485,211.26753572748862,0.0,0.45602694153785706,453.5258135795593,797.4102564102565,4.83098030090332,80.81059265136719,38.6031494140625,1.2567538022994995,79.2132797241211,0.20822317898273468
1.0,0.2584115266799927,148.8941012943123,0.01780780591070652,70.49492971553946,0.1905822902917862,40.0,-82.3495864868164,148.8941012943123,33.0,0.37918469309806824,33000,40.0,0.3718438446521759,1.2179237604141235,546.4796539459206,33,0.04320544008261588,0.42108163237571716,82.85369873046875,-0.024863824248313904,221.42547870380474,0.0,0.45351356267929077,468.118772983551,802.475,11.421006202697754,81.98242950439453,39.92629623413086,1.1982229948043823,80.82273864746094,0.16210630536079407
1.0,0.10309073328971863,160.99595448036666,0.01764252595603466,70.41143123372295,0.2185702919960022,41.0,-84.45443725585938,160.99595448036666,34.0,0.36975929141044617,34000,41.0,0.37221503257751465,1.5376485586166382,596.3506251726155,34,0.04235412222587577,0.38830336928367615,85.61207580566406,-0.024193082004785538,232.45268889406387,0.0,0.45074382424354553,482.87613821029663,807.2926829268292,7.420309066772461,83.50309753417969,41.201087951660156,1.4158297777175903,82.19093322753906,0.12843815982341766
1.0,0.07846516370773315,170.65631243970398,0.017451494932174683,70.31293455572016,0.28746554255485535,42.0,-86.31306457519531,170.65631243970398,35.0,0.37259790301322937,35000,42.0,0.3716003894805908,1.4324548244476318,336.0932125966177,35,0.04235412222587577,0.48388388752937317,87.4519271850586,-0.022255433723330498,235.41384671413684,0.0,0.44984936714172363,497.7747013568878,811.8809523809524,7.952470779418945,84.90155029296875,42.527339935302734,1.334977388381958,83.66145324707031,0.21203124523162842
1.0,0.1659848988056183,175.53612265873133,0.017354309558868408,70.23307577777253,0.1491095870733261,43.0,-88.00627136230469,175.53612265873133,36.0,0.3396371901035309,36000,43.0,0.37192651629447937,1.3670272827148438,675.2347102171916,36,0.039899499036260555,0.432717502117157,90.50318908691406,-0.02145984023809433,247.631092922555,0.0,0.44889381527900696,512.579003572464,816.2558139534884,2.902806043624878,87.0167236328125,43.78519821166992,1.2864080667495728,85.88780212402344,0.1655004769563675
1.0,-0.024139750748872757,182.77519134445618,0.017067961394786835,70.41016505467177,0.23831094801425934,44.0,-89.3703384399414,182.77519134445618,37.0,0.34247052669525146,37000,44.0,0.372856080532074,1.4644728899002075,457.9534094323749,37,0.039113321278561465,0.3706447184085846,88.71000671386719,-0.024289360269904137,253.31547985525287,0.0,0.4473162293434143,525.4923059940338,820.4318181818181,8.575233459472656,88.78836059570312,44.97024154663086,1.3302783966064453,87.350341796875,0.2077973634004593
1.0,0.22872324287891388,190.4431118328268,0.01704811118543148,70.43564027253726,0.21940825879573822,45.0,-91.0548324584961,190.4431118328268,38.0,0.3548855781555176,38000,45.0,0.37183091044425964,1.4989385604858398,745.6318006539867,38,0.04151957869412388,0.33903607726097107,93.30355834960938,-0.024732539430260658,266.27117250785113,0.0,0.4437175989151001,539.499603509903,824.4222222222222,6.283776760101318,90.4614486694336,46.123077392578125,1.4486140012741089,89.30799865722656,0.14494529366493225
1.0,0.02708851918578148,202.0954934007525,0.016937611624598503,70.34396866029591,0.2066020965576172,46.0,-92.8233871459961,202.0954934007525,39.0,0.35584014654159546,39000,46.0,0.370851993560791,1.3957223892211914,453.85174400116983,39,0.039899499036260555,0.3351922035217285,93.91081237792969,-0.030195262283086777,271.08093075126953,0.0,0.4413473308086395,554.4185342788696,828.2391304347826,6.221826076507568,92.88829040527344,47.284767150878906,1.5070877075195312,91.27473449707031,0.26680296659469604
1.0,0.2153405249118805,209.49924089008906,0.01712394505739212,70.2647564048041,0.17262321710586548,47.0,-94.64340209960938,209.49924089008906,40.0,0.3978658616542816,40000,47.0,0.37137433886528015,1.3676867485046387,465.06000435601726,40,0.039113321278561465,0.353067547082901,94.69539642333984,-0.029065195471048355,275.9304075913882,0.0,0.43887293338775635,569.2754383087158,831.8936170212766,6.006962299346924,94.47685241699219,48.525611877441406,1.3068833351135254,93.0163803100586,0.18646115064620972
1.0,0.18186713755130768,222.20383266923412,0.01754453219473362,70.19017653876867,0.13398180902004242,48.0,-96.84359741210938,222.20383266923412,41.0,0.4288877546787262,41000,48.0,0.3703361451625824,1.1571515798568726,503.1130224792181,41,0.0368465179454358,0.41495734453201294,96.4052505493164,-0.027074813842773438,281.47144697889627,0.0,0.4388654828071594,584.1273241043091,835.3958333333334,11.194903373718262,95.52090454101562,49.740230560302734,1.1584281921386719,94.04905700683594,0.2076948881149292
1.0,0.20761306583881378,222.6263126327694,0.017773818224668503,70.10784568143673,0.21864260733127594,49.0,-98.31863403320312,222.6263126327694,42.0,0.3999488353729248,42000,49.0,0.37041711807250977,1.0051064491271973,185.89114873753982,42,0.0368465179454358,0.4328555464744568,99.3746566772461,-0.02465413697063923,279.1957255921973,0.0,0.43821603059768677,599.0770304203033,838.7551020408164,13.299586296081543,97.43610382080078,50.8628044128418,1.828050971031189,96.05432891845703,0.26002568006515503
1.0,0.26020297408103943,226.46713170877618,0.017839478328824043,70.44182254243938,0.20437327027320862,50.0,-99.9111557006836,226.46713170877618,43.0,0.44741392135620117,43000,50.0,0.37046539783477783,1.1807427406311035,254.49921765352192,43,0.03612049597631193,0.4059705436229706,100.80401611328125,-0.021836234256625175,278.6213881982746,0.0,0.43797338008880615,610.4328145980835,841.98,13.196939468383789,98.30815124511719,51.97724533081055,1.179465413093567,97.1196060180664,0.09733584523200989
1.0,0.0730728805065155,228.59519283582546,0.017661184072494507,70.60337380144816,0.3141752779483795,51.0,-101.57943725585938,228.59519283582546,44.0,0.48069360852241516,44000,51.0,0.37119823694229126,1.1119611263275146,305.47519910766925,44,0.037587132956139066,0.4550231695175171,101.054931640625,-0.022245638072490692,279.23170208257903,0.0,0.4361792206764221,623.1996805667877,845.0784313725491,15.06002426147461,100.26838684082031,53.077362060546875,1.1329102516174316,98.7910385131836,0.07203255593776703
1.0,0.14365297555923462,235.39340847336496,0.017720533534884453,70.74961870057643,0.20255020260810852,52.0,-103.35266876220703,235.39340847336496,45.0,0.4661918580532074,45000,52.0,0.3716585338115692,0.929144024848938,381.1542266738658,45,0.03612049597631193,0.4132503569126129,102.56512451171875,-0.02202889882028103,281.4966470734965,0.0,0.4340243339538574,636.0458307266235,848.0576923076923,13.510727882385254,102.42735290527344,54.20752716064453,1.1014606952667236,100.96488952636719,0.13094455003738403
1.0,0.16173551976680756,244.89549353842207,0.017807049676775932,70.67825919111542,0.15799754858016968,53.0,-104.8167953491211,244.89549353842207,46.0,0.45996636152267456,46000,53.0,0.3723245859146118,0.9445167183876038,578.431501335712,46,0.03834263432855746,0.4277113378047943,104.68317413330078,-0.021244870498776436,287.95175260093595,0.0,0.4324231445789337,650.8366296291351,850.9245283018868,14.299886703491211,103.83995056152344,55.295196533203125,1.1776736974716187,102.2133560180664,0.18424230813980103
1.0,0.1633608341217041,250.47211530842154,0.017696037888526917,70.71992438112048,0.16980679333209991,54.0,-106.05716705322266,250.47211530842154,47.0,0.45829594135284424,47000,54.0,0.37287741899490356,1.031292200088501,443.5876672138039,47,0.04151957869412388,0.44915106892585754,107.11735534667969,-0.020051512867212296,291.2631550395076,0.0,0.4313974976539612,664.5934708118439,853.6851851851852,13.775450706481934,105.61277770996094,56.33373260498047,1.2032748460769653,104.0997085571289,0.1143609806895256
1.0,0.21970999240875244,252.46530047615204,0.018071921542286873,70.73357184265072,0.23907402157783508,55.0,-107.03662109375,252.46530047615204,48.0,0.4562988877296448,48000,55.0,0.37166187167167664,0.8460628390312195,487.3271338893822,48,0.039113321278561465,0.41892844438552856,106.79590606689453,-0.01916860230267048,295.3478212655467,0.0,0.43201518058776855,678.602801322937,856.3454545454546,13.976919174194336,106.6241226196289,57.36446762084961,0.8718564510345459,105.41802978515625,0.12867431342601776
1.0,0.08168613910675049,251.0347236802191,0.018049299716949463,70.73128126518421,0.21477369964122772,56.0,-108.3875503540039,251.0347236802191,49.0,0.470967173576355,49000,56.0,0.37053820490837097,0.9342347383499146,418.7164771976163,49,0.037587132956139066,0.47457239031791687,108.4488296508789,-0.021471140906214714,297.8655489376298,0.0,0.4300757050514221,692.7627935409546,858.9107142857143,7.9458723068237305,107.79642486572266,58.36299133300781,1.0648642778396606,106.4000473022461,-0.02194424346089363
1.0,-0.0676773190498352,257.9899632061081,0.01843077503144741,70.96400366418831,0.3499479591846466,57.0,-109.49581146240234,257.9899632061081,50.0,0.5131374597549438,50000,57.0,0.36909037828445435,0.8875617384910583,220.99362834008375,50,0.039899499036260555,0.5021069049835205,109.53990173339844,-0.020989414304494858,296.3281105256789,0.0,0.4306689500808716,704.5825688838959,861.3859649122807,18.16765022277832,109.5785903930664,59.35870361328125,0.9225063920021057,108.29535675048828,0.007261293008923531
1.0,0.025187933817505836,255.29165902864503,0.018386084586381912,71.07226503756799,0.24341312050819397,58.0,-110.7715835571289,255.29165902864503,51.0,0.49956950545310974,51000,58.0,0.3689996600151062,0.8704260587692261,303.4546059367094,51,0.03834263432855746,0.4577549397945404,110.28824615478516,-0.020281922072172165,296.4678457298167,0.0,0.429990291595459,717.5794942378998,863.7758620689655,6.774251937866211,110.39588928222656,60.31791687011719,1.0046467781066895,109.00918579101562,0.039248354732990265
1.0,0.2942515015602112,258.5810318850035,0.018939737230539322,71.23279761238886,0.2456686645746231,59.0,-111.88389587402344,258.5810318850035,52.0,0.47193774580955505,52000,59.0,0.36935871839523315,0.9146575927734375,319.7645210918346,52,0.0368465179454358,0.4131360650062561,111.99325561523438,-0.014635705389082432,296.91585871754785,0.0,0.43091079592704773,730.000810623169,866.0847457627119,7.636080265045166,110.74076843261719,61.30268859863281,1.074135184288025,109.59766387939453,-0.0014367494732141495
1.0,0.09095387160778046,252.18319468013772,0.018895987421274185,71.3221158383494,0.1628297120332718,61.0,-112.84112548828125,252.18319468013772,53.0,0.546985924243927,53000,61.0,0.36974790692329407,0.9975010752677917,336.21936565318543,53,0.03834263432855746,0.446598619222641,113.18791198730469,-0.014666968025267124,297.65743432010703,0.0,0.429635226726532,743.1075112819672,854.5737704918033,10.469147682189941,112.0086669921875,62.26209259033203,1.6012227535247803,110.11167907714844,0.0966411754488945
1.0,0.047520559281110764,257.2984437389028,0.018755143508315086,71.42915900995605,0.20606264472007751,62.0,-113.8193359375,257.2984437389028,54.0,0.575405478477478,54000,62.0,0.3703426420688629,0.960326075553894,150.95819678937838,54,0.037587132956139066,0.5075331926345825,114.35296630859375,-0.013364814221858978,294.94078177324167,0.0,0.42901843786239624,755.9937810897827,856.9193548387096,13.867347717285156,113.31106567382812,63.2042121887207,1.2367005348205566,112.01789855957031,0.028215669095516205
1.0,-0.010322555899620056,256.5017865498397,0.018758727237582207,71.35677318654645,0.2730373442173004,64.0,-115.37004852294922,256.5017865498397,55.0,0.5704365372657776,55000,64.0,0.37086814641952515,0.975226640701294,192.61084093663877,55,0.0368465179454358,0.5587526559829712,114.34911346435547,-0.012611379846930504,293.0802373943944,0.0,0.42868173122406006,770.7747638225555,848.46875,12.064108848571777,114.24553680419922,64.17142486572266,1.051498293876648,112.98460388183594,0.03421208634972572
1.0,0.2034643590450287,261.106774983143,0.01887528970837593,71.37869939613661,0.17511795461177826,65.0,-116.46762084960938,261.106774983143,56.0,0.4742041230201721,56000,65.0,0.37086671590805054,1.0238860845565796,396.8910663151385,56,0.03834263432855746,0.5214781761169434,118.28811645507812,-0.009364970959722996,294.93400219655047,0.0,0.428876668214798,784.5477778911591,850.8,9.18637466430664,114.75411987304688,65.0949478149414,1.2227908372879028,113.1839599609375,0.1456446349620819
