rollout/return_history,rollout/episode_steps,reference_actor_Q_mean,total/steps,train/param_noise_distance,ret_rms_std,rollout/actions_mean,total/steps_per_second,rollout/episodes,reference_perturbed_action_std,reference_Q_std,train/loss_actor,ret_rms_mean,eval/episodes,rollout/Q_mean,rollout/actions_std,total/epochs,reference_actor_Q_std,param_noise_stddev,rollout/return,total/duration,reference_Q_mean,train/loss_critic,eval/Q,reference_action_mean,reference_action_std,eval/return,reference_perturbed_action_mean,eval/return_history,obs_rms_std,total/episodes,obs_rms_mean
320.03198116187605,50.6712962962963,199.44888305664062,11000,0.19734923541545868,1.0,0.24962249398231506,82.05104828631465,216.0,0.7337497472763062,89.96056365966797,-199.10977172851562,0.0,11.0,104.58788299560547,0.6443926095962524,11,86.5357894897461,0.02426044449968572,244.95423026529346,134.06288194656372,191.6195068359375,32.760215759277344,189.61170959472656,0.3165416121482849,0.7396430969238281,355.7726273254012,0.32511305809020996,281.7356831781246,6.752128601074219,216.0,1.7724422216415405
326.9853151949014,51.85281385281385,220.0008544921875,12000,0.2304973155260086,1.0,0.25456035137176514,82.14806101400413,231.0,0.7516540884971619,94.78450775146484,-217.822265625,0.0,12.0,113.6781234741211,0.6506560444831848,12,90.59722900390625,0.021962663920618616,252.20132277995788,146.07770228385925,210.68943786621094,50.72871398925781,209.91372680664062,0.26752862334251404,0.7342792749404907,305.4222754009662,0.21644802391529083,283.7095658633614,6.695550918579102,231.0,1.8096541166305542
332.3110744316354,52.208835341365464,238.30404663085938,13000,0.207244411110878,1.0,0.25103485584259033,82.19956967765285,249.0,0.7613211870193481,101.63365173339844,-231.97634887695312,0.0,13.0,121.02320861816406,0.6599329710006714,13,97.33448791503906,0.02152991267583435,255.25520862960929,158.15167951583862,228.2554473876953,46.190895080566406,208.8068389892578,0.19551075994968414,0.7641831636428833,312.24774183758626,0.19641637802124023,285.90481016907097,6.635372638702393,249.0,1.8367842435836792
318.3179271022155,51.91449814126394,256.5924987792969,14000,0.19119620323181152,1.0,0.244221493601799,82.29799533552918,269.0,0.7470102906227112,108.17206573486328,-237.9744110107422,0.0,14.0,126.68387603759766,0.6704679131507874,14,105.2338638305664,0.0211056883401964,254.4158307987755,170.11349964141846,247.38690185546875,75.42472076416016,187.7017822265625,0.13212478160858154,0.7444173693656921,194.0986053111531,0.1442737877368927,279.34722410779113,6.687809944152832,269.0,1.8526276350021362
290.3637112724222,51.18088737201365,267.44549560546875,15000,0.20874620974063873,1.0,0.23559340834617615,82.52725423423655,293.0,0.7498834729194641,118.17024230957031,-251.02928161621094,0.0,15.0,133.28854370117188,0.677107036113739,15,114.2132339477539,0.02152991267583435,250.55264288432056,181.75813722610474,256.3911437988281,87.27957153320312,231.70091247558594,0.2228069007396698,0.7471510767936707,126.14143547267813,0.19717490673065186,269.1335048654503,6.8623151779174805,293.0,1.8574228286743164
251.4106713080942,50.56962025316456,273.5722961425781,16000,0.18551118671894073,1.0,0.229699969291687,82.57082014019348,316.0,0.6983099579811096,131.62315368652344,-257.00970458984375,0.0,16.0,140.7812042236328,0.6821719408035278,16,128.41908264160156,0.020689822899908242,246.99740781048357,193.7730541229248,262.6957092285156,102.69921875,291.1703186035156,0.3486327528953552,0.6984333992004395,317.0047471542506,0.3667011260986328,272.1254575085003,6.98681640625,316.0,1.847349762916565
252.71700214415657,51.45896656534954,277.9819641113281,17000,0.1892661303281784,1.0,0.23660783469676971,82.62621673561704,329.0,0.6785661578178406,145.37071228027344,-269.5087890625,0.0,17.0,148.88128662109375,0.6837712526321411,17,142.8846893310547,0.021962663920618616,251.8662761125028,205.74583554267883,265.737060546875,129.08078002929688,286.9158020019531,0.3777533769607544,0.7044121623039246,296.27343342290635,0.38427746295928955,273.5459266799359,6.977867603302002,329.0,1.8689899444580078
263.9795455519223,52.57309941520468,292.683349609375,18000,0.20594455301761627,1.0,0.2433936446905136,82.62192859781555,342.0,0.7141812443733215,152.6910400390625,-282.957275390625,0.0,18.0,157.87710571289062,0.6852859854698181,18,147.70753479003906,0.0211056883401964,257.0124936699363,217.8598382472992,279.4410400390625,107.11735534667969,274.74835205078125,0.3723892867565155,0.7049300074577332,337.43144415296774,0.3597569167613983,277.0951220951044,6.996201038360596,342.0,1.8871711492538452
270.32002745179284,53.252808988764045,304.60528564453125,19000,0.18248403072357178,1.0,0.24677816033363342,82.69488215841363,356.0,0.7334630489349365,159.01358032226562,-291.9288330078125,0.0,19.0,164.702880859375,0.687822699546814,19,154.03688049316406,0.020689822899908242,260.7390081859979,229.76028871536255,289.2388916015625,154.04910278320312,273.8067932128906,0.35762467980384827,0.7222357392311096,357.3541002438786,0.3429872393608093,281.3192788397767,7.0158185958862305,356.0,1.9006869792938232
290.6338454499888,53.94864864864865,316.3355712890625,20000,0.18887396156787872,1.0,0.24748601019382477,82.5826023161544,370.0,0.7539496421813965,169.41299438476562,-307.43487548828125,0.0,20.0,172.09735107421875,0.6919088363647461,20,165.22731018066406,0.0211056883401964,264.4039753547302,242.1817603111267,300.47625732421875,162.8231964111328,328.4656066894531,0.24241094291210175,0.7624717950820923,313.643625652781,0.2508413791656494,282.9354961804269,7.063024044036865,370.0,1.9029473066329956
310.45920019216146,54.910994764397905,332.0450439453125,21000,0.19844453036785126,1.0,0.2437124252319336,82.1792515390848,382.0,0.7237361073493958,180.6389617919922,-314.10467529296875,0.0,21.0,179.79612731933594,0.6963016390800476,21,175.44493103027344,0.02152991267583435,269.0434264383452,255.5389542579651,315.19671630859375,175.34812927246094,312.0353088378906,0.3533798158168793,0.7090283632278442,329.8148658898084,0.31902700662612915,285.1678471189689,7.0969343185424805,382.0,1.9030457735061646
335.91904670983604,55.69620253164557,338.03851318359375,22000,0.187583789229393,1.0,0.24008305370807648,81.96507635318952,395.0,0.7581086754798889,194.1590118408203,-322.60369873046875,0.0,22.0,187.33663940429688,0.7006375789642334,22,190.51226806640625,0.0211056883401964,272.0374306784555,268.4069969654083,322.85821533203125,187.11341857910156,320.3787841796875,0.2825391888618469,0.7497394680976868,316.90575947319974,0.2685703635215759,286.61047949870664,7.078492641448975,395.0,1.8981322050094604
366.3873350572991,56.46191646191646,343.0001525878906,23000,0.20195868611335754,1.0,0.23988766968250275,81.97918505922298,407.0,0.7694926261901855,201.48387145996094,-336.6197204589844,0.0,23.0,193.57078552246094,0.7041069865226746,23,198.0266571044922,0.02152991267583435,275.40437990396555,280.55902218818665,323.7525634765625,263.7721862792969,326.0966491699219,0.24922174215316772,0.7747412323951721,284.10305409878123,0.25969207286834717,286.5014610030577,7.049379825592041,407.0,1.898567795753479
374.86279323433996,57.23866348448687,348.5469665527344,24000,0.1789301633834839,1.0,0.23995891213417053,81.99280057221965,419.0,0.773587167263031,207.27243041992188,-337.4444580078125,0.0,24.0,199.85372924804688,0.7072285413742065,24,205.97134399414062,0.019882513137642284,278.5827422637483,292.7086260318756,330.819091796875,288.18359375,383.5393371582031,0.1850360929965973,0.7756733894348145,398.68936261036225,0.1965254247188568,291.1759569033621,7.026742458343506,419.0,1.900624394416809
379.57809875538476,57.90023201856148,366.80438232421875,25000,0.19209682941436768,1.0,0.2381918877363205,81.97361208718459,431.0,0.7583187222480774,219.7209930419922,-357.4200134277344,0.0,25.0,206.18539428710938,0.7102686166763306,25,215.19110107421875,0.020689822899908242,281.8276372162217,304.97619128227234,345.38568115234375,295.3275451660156,375.7455749511719,0.22483453154563904,0.7790341973304749,392.98516239263296,0.2764877378940582,295.24832512293295,7.014169692993164,431.0,1.9060899019241333
373.4594099235325,58.41348314606741,374.4388427734375,26000,0.20117133855819702,1.0,0.23823140561580658,81.97084064049966,445.0,0.755358099937439,227.92555236816406,-360.01495361328125,0.0,26.0,212.3118896484375,0.7126503586769104,26,224.8067169189453,0.019882513137642284,284.00513824031486,317.18596267700195,355.6234436035156,283.7454833984375,377.5971984863281,0.25916916131973267,0.7506638765335083,340.41570834801246,0.2303188443183899,296.9855321700514,7.054648399353027,445.0,1.9105336666107178
372.21724587227885,58.688453159041394,384.355224609375,27000,0.19670043885707855,1.0,0.23880526423454285,81.32048326717081,459.0,0.7665697336196899,230.44985961914062,-357.5067138671875,0.0,27.0,218.0095672607422,0.7146925926208496,27,226.9186248779297,0.020282151651708893,285.1335288252233,332.01966977119446,364.67034912109375,403.15582275390625,362.501708984375,0.2519659698009491,0.7743892073631287,285.4349982609345,0.27672410011291504,296.55773461786185,7.089391708374023,459.0,1.9152454137802124
358.78037564772586,58.823157894736845,394.04815673828125,28000,0.22367939352989197,1.0,0.24060697853565216,81.37153620690884,475.0,0.7694219350814819,242.6721649169922,-369.8403625488281,0.0,28.0,224.07073974609375,0.7161916494369507,28,238.70823669433594,0.020282151651708893,285.90491064618215,344.10066843032837,373.08392333984375,400.9830322265625,378.00396728515625,0.23962253332138062,0.7731781601905823,324.93722343285594,0.26129645109176636,297.57128778982593,7.117424488067627,475.0,1.927190899848938
352.65771757483606,59.18609406952965,405.659912109375,29000,0.19936883449554443,1.0,0.24387842416763306,81.42236921488815,489.0,0.7452691793441772,243.701416015625,-368.98162841796875,0.0,29.0,230.4276580810547,0.7166301608085632,29,239.60641479492188,0.019882513137642284,287.54558810506876,356.1674792766571,383.64495849609375,453.3236999511719,411.9898376464844,0.30698344111442566,0.7576034665107727,354.2603890733044,0.31291714310646057,299.52608438580796,7.109982967376709,489.0,1.93415367603302
351.5941811997651,59.66334661354582,400.035888671875,30000,0.18281206488609314,1.0,0.2489999681711197,81.49334862963974,502.0,0.7811969518661499,251.98751831054688,-391.19879150390625,0.0,30.0,235.1580352783203,0.7170771956443787,30,248.1706085205078,0.020689822899908242,289.4433515938313,368.12820315361023,378.2745361328125,438.9979248046875,390.2061462402344,0.2562296688556671,0.7821122407913208,278.140428511759,0.2858952581882477,298.8132291900063,7.195170879364014,502.0,1.9421789646148682
339.93750533524536,59.8394584139265,401.5917053222656,31000,0.18778815865516663,1.0,0.24863165616989136,81.55575341473092,517.0,0.7991616725921631,257.6764831542969,-384.7055969238281,0.0,31.0,239.93063354492188,0.7194880247116089,31,253.961669921875,0.020689822899908242,289.95159499825763,380.1080696582794,381.62298583984375,499.15948486328125,401.0707702636719,0.20552973449230194,0.7868921756744385,274.0589170111301,0.16501355171203613,298.01470299068774,7.24381160736084,517.0,1.9429922103881836
341.35617741966416,60.50757575757576,394.24810791015625,32000,0.21594750881195068,1.0,0.24787020683288574,81.60391145270506,528.0,0.8141210079193115,263.2279052734375,-395.8105163574219,0.0,32.0,244.97750854492188,0.7226727604866028,32,262.9214782714844,0.020689822899908242,292.81452850892464,392.1380658149719,375.3199462890625,456.6406555175781,471.4805908203125,0.14161145687103271,0.8098680973052979,335.77485507456197,0.15498045086860657,299.19470774330887,7.209102630615234,528.0,1.9435724020004272
349.7306286539024,61.06111111111111,399.70599365234375,33000,0.1951136589050293,1.0,0.24729523062705994,81.64522963845425,540.0,0.7946845889091492,271.5559997558594,-390.2119445800781,0.0,33.0,249.5586700439453,0.7253173589706421,33,269.9129638671875,0.019882513137642284,295.52319243468105,404.1877295970917,378.6836853027344,579.7368774414062,401.4320373535156,0.22217635810375214,0.7875854969024658,297.75771044740617,0.24270664155483246,299.1511623707057,7.217134952545166,540.0,1.9432847499847412
353.10867720321266,61.44122965641953,410.92425537109375,34000,0.20432595908641815,1.0,0.24671997129917145,81.66562822209669,553.0,0.7961927056312561,274.9427795410156,-400.5055847167969,0.0,34.0,254.74729919433594,0.7280187606811523,34,271.3882751464844,0.019882513137642284,297.288147308569,416.3318245410919,386.1748352050781,577.2552490234375,465.326171875,0.18625332415103912,0.8138913512229919,355.82320421394365,0.23506438732147217,300.817987130801,7.199059009552002,553.0,1.9436402320861816
360.1732498299497,61.84778761061947,415.90728759765625,35000,0.19891954958438873,1.0,0.24701184034347534,81.66909344930423,565.0,0.7810130715370178,276.991943359375,-411.0213623046875,0.0,35.0,258.8693542480469,0.7300437688827515,35,275.8177795410156,0.020689822899908242,298.9700072863181,428.55869364738464,395.87896728515625,620.6633911132812,428.27874755859375,0.2660609483718872,0.7726980447769165,404.0433801663889,0.22740863263607025,303.76728407467493,7.170399188995361,565.0,1.9464969635009766
376.73062000202367,62.439236111111114,417.2803955078125,36000,0.2090555727481842,1.0,0.24946126341819763,81.64119417028573,576.0,0.7836306095123291,278.3328552246094,-412.2229309082031,0.0,36.0,263.82720947265625,0.730768084526062,36,277.0057678222656,0.019490749081111935,301.79100744963284,440.95386362075806,396.1871032714844,691.0072631835938,510.4840087890625,0.24364064633846283,0.7716380953788757,433.7972455591481,0.20326003432273865,307.3792274492437,7.144119739532471,576.0,1.9537993669509888
376.74585382320225,62.666101694915255,413.21746826171875,37000,0.2005380392074585,1.0,0.2500593960285187,81.68415098450569,590.0,0.7661905288696289,281.7159118652344,-413.96038818359375,0.0,37.0,268.49615478515625,0.7318161725997925,37,282.4080505371094,0.019106704324195603,302.92709958879055,452.96424770355225,394.0035400390625,630.24658203125,425.2325134277344,0.2133098542690277,0.7747206091880798,360.462651484393,0.25660398602485657,308.81391458532875,7.132215976715088,590.0,1.9596922397613525
374.5509850416804,62.824503311258276,424.7750244140625,38000,0.21805311739444733,1.0,0.2531766891479492,81.70295745411926,604.0,0.7551698684692383,287.08099365234375,-406.02227783203125,0.0,38.0,272.24114990234375,0.7323595881462097,38,283.9562072753906,0.020689822899908242,303.53053068410304,465.0994429588318,404.57623291015625,754.112060546875,385.7668762207031,0.33189547061920166,0.7507539987564087,279.69140002089415,0.33762624859809875,308.0475326231068,7.12842321395874,604.0,1.9687485694885254
378.7983798401794,62.980582524271846,421.1451416015625,39000,0.19994677603244781,1.0,0.25711023807525635,81.63119795445446,618.0,0.748964250087738,280.1094665527344,-413.4154968261719,0.0,39.0,277.0638427734375,0.7317750453948975,39,281.40869140625,0.020689822899908242,304.39121653398786,477.75851607322693,398.1434326171875,814.83203125,403.7921142578125,0.2760615348815918,0.7655998468399048,462.0234039370724,0.31648632884025574,311.99563188756747,7.119650363922119,618.0,1.9776452779769897
374.1829688401925,63.4,429.3129577636719,40000,0.1969972848892212,1.0,0.26178181171417236,81.52160067346034,630.0,0.7339019775390625,285.9322509765625,-416.37237548828125,0.0,40.0,281.46868896484375,0.7314049601554871,40,288.63519287109375,0.02152991267583435,306.1174423792727,490.6675000190735,406.29730224609375,792.127197265625,492.7565002441406,0.34464678168296814,0.7525924444198608,378.4693191684361,0.3696150481700897,313.65747406958906,7.1037397384643555,630.0,1.9868887662887573
374.3201801496941,63.73250388802489,429.77484130859375,41000,0.18074452877044678,1.0,0.26366299390792847,81.5086127289414,643.0,0.7733598351478577,290.8966979980469,-421.8149719238281,0.0,41.0,285.4317626953125,0.7324174642562866,41,294.74774169921875,0.020689822899908242,307.73010671928904,503.01432728767395,407.5869140625,787.79345703125,462.7433166503906,0.30772754549980164,0.7871818542480469,347.0410659342714,0.3200981020927429,314.47170801750815,7.073705673217773,643.0,1.9920871257781982
386.4792840297558,64.29754601226993,442.967529296875,42000,0.19999684393405914,1.0,0.26264840364456177,81.45805246030152,652.0,0.7908080816268921,300.83966064453125,-418.47149658203125,0.0,42.0,291.0373840332031,0.7344172596931458,42,302.8328857421875,0.0211056883401964,310.58090112158936,515.6028008460999,416.96923828125,833.896240234375,597.5480346679688,0.3463692367076874,0.7766879200935364,530.6473186789874,0.2915017008781433,319.618746366591,7.053114891052246,652.0,1.9915297031402588
386.7627709696219,64.6998491704374,450.68035888671875,43000,0.20757223665714264,1.0,0.2645958960056305,81.36541890746902,663.0,0.8028358817100525,307.2613830566406,-435.2123107910156,0.0,43.0,295.2816467285156,0.7354422211647034,43,310.7098693847656,0.020689822899908242,312.2385184078238,528.4800419807434,426.451416015625,863.1366577148438,525.5065307617188,0.30867210030555725,0.7836449146270752,471.4006209946463,0.2612230181694031,323.14855740445273,7.036948204040527,663.0,1.9947679042816162
393.69494974256304,65.36404160475483,451.9984436035156,44000,0.20900024473667145,1.0,0.26478585600852966,81.18524084828877,673.0,0.7863538861274719,313.3842468261719,-435.6702880859375,0.0,44.0,300.6890563964844,0.7372456192970276,44,316.0903625488281,0.0211056883401964,315.23723031727025,541.9704313278198,428.48883056640625,893.3579711914062,450.46600341796875,0.28821998834609985,0.7971815466880798,602.0265906138354,0.3233269155025482,329.4866945228478,7.017481803894043,673.0,1.9963401556015015
398.63895552301847,65.74122807017544,452.6318664550781,45000,0.18188121914863586,1.0,0.26462510228157043,81.14181579008732,684.0,0.8097225427627563,312.9402770996094,-438.9044189453125,0.0,45.0,304.03668212890625,0.7393366098403931,45,318.0749206542969,0.02240411346542305,316.7165406016369,554.5845820903778,427.54632568359375,968.6804809570312,441.39398193359375,0.27866148948669434,0.8166384100914001,380.66588075270386,0.28815001249313354,330.62400977240014,7.0025153160095215,684.0,1.9993829727172852
408.8155820154812,66.1568345323741,471.52630615234375,46000,0.20024554431438446,1.0,0.2652883529663086,81.03313799587465,695.0,0.7806025147438049,314.35516357421875,-450.8545227050781,0.0,46.0,308.71673583984375,0.7407334446907043,46,319.3102722167969,0.021962663920618616,318.4416695408804,567.6689949035645,442.4781494140625,838.4671630859375,584.8512573242188,0.3432280123233795,0.7813634276390076,577.1738246957641,0.3293575346469879,335.9837883576907,6.978311061859131,695.0,2.0004003047943115
421.05533597906293,66.5084985835694,473.60675048828125,47000,0.2104075700044632,1.0,0.26671653985977173,80.96376078828462,706.0,0.7933395504951477,315.0364685058594,-462.16424560546875,0.0,47.0,313.1398010253906,0.7415172457695007,47,320.0125732421875,0.02152991267583435,320.1907853136435,580.506630897522,445.4191589355469,989.6683349609375,535.33935546875,0.3286271095275879,0.7848227024078369,413.5130974991039,0.3054378628730774,337.6333481266569,6.9726128578186035,706.0,2.002643346786499
427.6169031849141,66.89121338912133,482.80926513671875,48000,0.21035897731781006,1.0,0.2677578926086426,80.92046027402846,717.0,0.7978202104568481,326.4349060058594,-454.439208984375,0.0,48.0,316.9272766113281,0.7426751852035522,48,332.20330810546875,0.02152991267583435,321.64156928188106,593.1750738620758,455.6815490722656,918.7109375,500.35650634765625,0.30627837777137756,0.8028878569602966,439.7038794792218,0.30484411120414734,339.7598175298354,6.958043575286865,717.0,2.003978729248047
430.48054591378286,67.17695473251028,491.0078125,49000,0.17525404691696167,1.0,0.26902949810028076,80.93197038892312,729.0,0.8172079920768738,328.6007385253906,-457.65545654296875,0.0,49.0,320.9419860839844,0.7437493801116943,49,335.834716796875,0.0211056883401964,323.0089636424739,605.4467692375183,461.31927490234375,961.34912109375,451.7201843261719,0.27106818556785583,0.8082638382911682,415.3665166922424,0.2537612318992615,341.3028113902927,6.9590559005737305,729.0,2.006430149078369
413.6067814077302,67.12768817204301,486.91766357421875,50000,0.20508794486522675,1.0,0.2682828903198242,80.91086168613566,744.0,0.785621702671051,338.4053039550781,-455.82550048828125,0.0,50.0,324.03533935546875,0.7451435327529907,50,342.3245544433594,0.020282151651708893,322.3554337686295,617.9640033245087,458.725830078125,1009.194580078125,471.2746887207031,0.2294464409351349,0.8105477094650269,416.8341718260397,0.22999247908592224,342.81343859900755,6.944958209991455,744.0,2.0065395832061768
408.3649355212539,67.5046357615894,489.4589538574219,51000,0.21101605892181396,1.0,0.26811155676841736,80.87147353367843,755.0,0.7779609560966492,341.77276611328125,-469.2804260253906,0.0,51.0,327.1662292480469,0.7465144395828247,51,344.4796142578125,0.02152991267583435,324.1447211474724,630.6302800178528,461.2975769042969,1036.5849609375,523.340576171875,0.3276037275791168,0.7752594947814941,380.8895042190715,0.3149760067462921,343.5600281209696,6.929188251495361,755.0,2.008495807647705
400.55687877945167,67.60546875,500.160400390625,52000,0.20220521092414856,1.0,0.2673875391483307,80.85612787470903,768.0,0.7836292386054993,343.4540710449219,-485.41754150390625,0.0,52.0,330.396240234375,0.7476949095726013,52,346.64453125,0.021962663920618616,324.5276032983197,643.1176135540009,475.62408447265625,1106.9488525390625,593.9546508789062,0.2626004219055176,0.787922203540802,453.7800529764803,0.25635164976119995,345.67964398357555,6.914984703063965,768.0,2.0068111419677734
393.5591266295831,67.93581514762516,489.6098327636719,53000,0.2096344530582428,1.0,0.2668978273868561,80.84020114373659,779.0,0.7738707661628723,345.87060546875,-474.1317443847656,0.0,53.0,333.88861083984375,0.748811662197113,53,350.1201171875,0.0211056883401964,325.9687122319306,655.6144003868103,465.60943603515625,1168.19091796875,577.9635009765625,0.30041131377220154,0.7769666910171509,499.2027424868999,0.32763367891311646,348.5763062194873,6.902059555053711,779.0,2.0065386295318604
387.2617377972256,68.13383838383838,493.25469970703125,54000,0.19307619333267212,1.0,0.26673153042793274,80.8375599566338,792.0,0.821331799030304,349.492919921875,-475.3819580078125,0.0,54.0,337.0332946777344,0.7498795986175537,54,354.5191955566406,0.0211056883401964,326.6527681418448,668.0063083171844,465.23760986328125,1070.798828125,418.7606201171875,0.21402297914028168,0.8124637007713318,317.57114306559777,0.2512126863002777,348.0021365314523,6.899641990661621,792.0,2.0074827671051025
382.11707847964635,68.34869240348692,503.99835205078125,55000,0.16950643062591553,1.0,0.2666569650173187,80.7721941355304,803.0,0.7753738164901733,354.09991455078125,-466.3952331542969,0.0,55.0,341.2156677246094,0.7510796189308167,55,355.9764404296875,0.02152991267583435,327.5744763486108,680.9273982048035,482.49658203125,1266.90576171875,606.0752563476562,0.3661797046661377,0.7828582525253296,475.5771984329937,0.38084670901298523,350.3216831114804,6.917945384979248,803.0,2.006544828414917
392.685061890198,68.7948402948403,492.4891052246094,56000,0.19925759732723236,1.0,0.2679828405380249,80.73074370691877,814.0,0.771984338760376,352.4569396972656,-482.0764465332031,0.0,56.0,344.5201416015625,0.7516630291938782,56,356.7282409667969,0.021962663920618616,329.73311129158105,693.6638686656952,461.1051330566406,1343.0072021484375,410.3612365722656,0.35353851318359375,0.7749002575874329,392.11302777062417,0.34762927889823914,351.0679571232509,6.9448113441467285,814.0,2.008188486099243
396.06402494705566,69.05461165048544,493.21722412109375,57000,0.19682876765727997,1.0,0.26933741569519043,80.69321739928301,824.0,0.799217700958252,348.042236328125,-480.501708984375,0.0,57.0,348.8699645996094,0.7518984079360962,57,351.29144287109375,0.021962663920618616,330.9472222899498,706.3790717124939,465.8965759277344,1221.9315185546875,527.3234252929688,0.29077738523483276,0.791172444820404,432.75300302600925,0.302112340927124,352.5010281040011,6.935891151428223,824.0,2.0107736587524414
