eval/episodes,total/episodes,rollout/return,total/steps,reference_actor_Q_mean,reference_action_std,eval/Q,ret_rms_mean,rollout/return_history,rollout/Q_mean,rollout/actions_mean,reference_Q_mean,rollout/actions_std,total/epochs,obs_rms_std,reference_perturbed_action_std,reference_actor_Q_std,eval/return_history,rollout/episodes,reference_perturbed_action_mean,reference_Q_std,total/duration,train/loss_actor,total/steps_per_second,eval/return,ret_rms_std,param_noise_stddev,train/param_noise_distance,train/loss_critic,reference_action_mean,rollout/episode_steps,obs_rms_mean
199.0,2468.0,385.43446568593697,199000,732.0848388671875,0.815639317035675,779.5357666015625,0.0,509.5827115094411,574.1319580078125,0.2597828209400177,685.7244873046875,0.7652907371520996,199,6.327664852142334,0.7888196110725403,526.0781860351562,510.3240808496099,2468.0,0.28793734312057495,502.7817687988281,2572.5517630577087,-742.8822631835938,77.35510043283664,569.614592414456,1.0,0.020689822899908242,0.19473600387573242,5307.75048828125,0.19432003796100616,80.59319286871961,2.0026698112487793
200.0,2477.0,386.1966212096747,200000,709.7227172851562,0.7912051677703857,718.923828125,0.0,515.5419276332731,575.35791015625,0.2592509984970093,665.7919311523438,0.7656806111335754,200,6.326498031616211,0.8016700744628906,529.739501953125,510.8524457528707,2477.0,0.17451900243759155,505.2472839355469,2585.8921999931335,-732.708984375,77.34274460494953,565.5107110455255,1.0,0.018730226766195082,0.2126876264810562,5462.57763671875,0.18600474298000336,80.74283407347598,2.002345561981201
201.0,2485.0,386.53651160171785,201000,742.1294555664062,0.7732044458389282,840.0426025390625,0.0,518.2701939879975,576.8344116210938,0.2591688632965088,692.8049926757812,0.7658125758171082,201,6.32196569442749,0.7789170145988464,528.3766479492188,512.4123808050143,2485.0,0.28790798783302307,505.179443359375,2599.071030855179,-738.9806518554688,77.33532389604007,454.35503671679453,1.0,0.019882513137642284,0.1980070173740387,5187.47900390625,0.2892172336578369,80.80402414486922,2.0026111602783203
202.0,2493.0,387.4362496038908,202000,741.864013671875,0.8279949426651001,948.5068969726562,0.0,528.2414877447137,578.5125732421875,0.25891605019569397,689.9754638671875,0.7658592462539673,202,6.319511413574219,0.8268716931343079,528.3032836914062,516.1827870282087,2493.0,0.13060566782951355,510.8871765136719,2612.6569480895996,-754.939697265625,77.3159293445335,753.4920528920736,1.0,0.019490749081111935,0.20239000022411346,5507.705078125,0.10104431957006454,80.99318090653831,2.002366065979004
203.0,2501.0,387.93494829502396,203000,763.5869140625,0.8216171860694885,991.4473266601562,0.0,533.1180690742565,580.2069702148438,0.25901663303375244,713.2313232421875,0.765968918800354,203,6.314126014709473,0.8300522565841675,527.0338745117188,517.1677653967388,2501.0,0.14000524580478668,507.9034423828125,2626.166661500931,-756.5870361328125,77.29897838394596,556.768099633142,1.0,0.019882513137642284,0.18833185732364655,5509.53173828125,0.1678900122642517,81.10355857656937,2.003007650375366
204.0,2512.0,388.329172843969,204000,740.5963745117188,0.7949778437614441,1069.505126953125,0.0,542.0368694327797,580.8779296875,0.2589634954929352,700.3133544921875,0.7662076354026794,204,6.311749458312988,0.8150308728218079,530.821533203125,519.3891035088661,2512.0,0.17791377007961273,511.4498596191406,2639.9599430561066,-733.2296142578125,77.27389975616173,846.6350649765627,1.0,0.019882513137642284,0.2111656367778778,4832.5068359375,0.2226421982049942,81.19028662420382,2.002809524536133
205.0,2519.0,389.01221255083107,205000,748.573486328125,0.8135328888893127,1418.1929931640625,0.0,550.0682460012226,583.1561889648438,0.25876885652542114,701.4693603515625,0.7661859393119812,205,6.309070110321045,0.8173753023147583,524.91357421875,515.3781137158425,2519.0,0.19882740080356598,506.0944519042969,2652.669047832489,-763.3870239257812,77.28065442898226,197.45189233441437,1.0,0.020689822899908242,0.21395298838615417,5687.38818359375,0.200523242354393,81.33545057562525,2.002391815185547
206.0,2527.0,389.7645675831271,206000,758.1093139648438,0.8199414014816284,836.051025390625,0.0,554.0032486390323,585.298095703125,0.25885093212127686,710.148681640625,0.7661882638931274,206,6.30762243270874,0.8138378262519836,526.4387817382812,515.2742161304358,2527.0,0.21968510746955872,503.1952209472656,2665.926403284073,-764.801513671875,77.27145045948565,460.3534634339886,1.0,0.019882513137642284,0.2139870971441269,5537.2294921875,0.1930122822523117,81.49663632766126,2.0021746158599854
207.0,2537.0,390.2384199019711,207000,765.4924926757812,0.7945924997329712,1001.8587036132812,0.0,554.4570993008916,586.4803466796875,0.25862234830856323,709.1421508789062,0.7662946581840515,207,6.306881427764893,0.796686053276062,527.1180419921875,516.1149120697424,2537.0,0.2269279956817627,501.2962341308594,2679.0087695121765,-763.3201293945312,77.26738424887382,447.64107867964157,1.0,0.019106704324195603,0.21647121012210846,5217.642578125,0.23732249438762665,81.58100118249901,2.001755952835083
208.0,2547.0,390.55177874049906,208000,770.6691284179688,0.8071038722991943,1038.9383544921875,0.0,545.5649973306911,588.516357421875,0.2583441436290741,718.9722290039062,0.766248345375061,208,6.305483341217041,0.806739866733551,534.945556640625,518.761707374971,2547.0,0.1422668844461441,506.312255859375,2692.381275653839,-756.47216796875,77.25503140319071,674.6721893559235,1.0,0.017999379770019416,0.18911190330982208,5302.55859375,0.14270499348640442,81.64664310954063,2.001464366912842
209.0,2555.0,391.12173802167774,209000,764.1359252929688,0.8200398087501526,794.4983520507812,0.0,554.3677955995013,590.1721801757812,0.2580189108848572,708.680908203125,0.7664053440093994,209,6.303055286407471,0.8187951445579529,514.773681640625,519.7726189760149,2555.0,0.14366649091243744,488.14434814453125,2705.553985595703,-787.1705322265625,77.24850478412569,471.84283186759757,1.0,0.019490749081111935,0.1934264600276947,5170.77392578125,0.1006835475564003,81.7757338551859,2.0011367797851562
210.0,2564.0,391.68952049463275,210000,749.7466430664062,0.8087992668151855,1133.741943359375,0.0,550.7963160408104,591.8663330078125,0.2574034631252289,692.732421875,0.7666441202163696,210,6.3001203536987305,0.8125021457672119,513.3755493164062,522.577483228329,2564.0,0.174218088388443,483.3104553222656,2719.0405926704407,-783.8964233398438,77.23312427408578,706.4782240013143,1.0,0.019882513137642284,0.21410749852657318,5673.970703125,0.18449747562408447,81.89157566302652,2.000279188156128
211.0,2573.0,392.05769762127045,211000,803.236572265625,0.7777400612831116,765.872802734375,0.0,545.098421430574,592.7940673828125,0.2576203942298889,741.9400634765625,0.7668588161468506,211,6.297560691833496,0.7724141478538513,512.2144775390625,520.5901647568103,2573.0,0.30355334281921387,483.64727783203125,2732.048710346222,-776.386474609375,77.23141948419389,322.1627046643464,1.0,0.020282151651708893,0.19570380449295044,5570.615234375,0.2732264995574951,82.00077730275943,2.000887632369995
212.0,2584.0,392.09033781558935,212000,786.840576171875,0.7913800477981567,809.6853637695312,0.0,530.3382980142861,594.2714233398438,0.2581193149089813,738.630615234375,0.7668762803077698,212,6.295875072479248,0.7952598333358765,519.696533203125,521.4609266122688,2584.0,0.23381787538528442,494.9379577636719,2745.2179787158966,-768.1195068359375,77.22519728621519,408.32973599928954,1.0,0.020282151651708893,0.22077985107898712,5720.26708984375,0.21054309606552124,82.03869969040248,2.0014500617980957
213.0,2594.0,392.209653995857,213000,764.7094116210938,0.8084967136383057,1015.3925170898438,0.0,511.01827965708975,595.93701171875,0.2579089105129242,713.2318115234375,0.7670286297798157,213,6.294191837310791,0.8121700286865234,523.7745361328125,523.5547077366035,2594.0,0.1757826805114746,493.47747802734375,2758.730841398239,-755.6270141601562,77.20941702744831,552.4474802146849,1.0,0.019882513137642284,0.2275036722421646,5460.0126953125,0.17634963989257812,82.09213569776406,2.000663995742798
214.0,2603.0,392.7001023661733,214000,778.8973388671875,0.7972642779350281,900.37744140625,0.0,505.76997273544845,597.5258178710938,0.25792425870895386,723.1648559570312,0.7670701146125793,214,6.291610240936279,0.7985382676124573,528.840576171875,523.6395358853714,2603.0,0.28003737330436707,493.5242004394531,2771.9635972976685,-780.6989135742188,77.2015910341046,472.6982585338519,1.0,0.020689822899908242,0.1942291557788849,5792.341796875,0.25303828716278076,82.20245870149827,2.0012073516845703
215.0,2612.0,393.1219528841528,215000,784.9478759765625,0.7863304615020752,939.106201171875,0.0,513.5165874935714,599.26025390625,0.25823071599006653,731.23193359375,0.7670645713806152,215,6.288958549499512,0.7826617956161499,519.5015258789062,525.6453322301138,2612.0,0.3252318799495697,493.1846923828125,2785.240995168686,-774.8886108398438,77.19260213853728,576.2806239748825,1.0,0.019882513137642284,0.2085263431072235,5447.392578125,0.3031823933124542,82.30474732006125,2.0019826889038086
216.0,2620.0,393.7340199264084,216000,763.1829833984375,0.8084412813186646,921.4559936523438,0.0,510.5884790906814,600.989013671875,0.2581363320350647,702.6474609375,0.767149031162262,216,6.286128997802734,0.8091314435005188,524.4454956054688,526.0029788679975,2620.0,0.2060754895210266,486.9654846191406,2798.754667043686,-773.3989868164062,77.17718260320402,641.9456921321565,1.0,0.019882513137642284,0.18415139615535736,5073.33642578125,0.20298944413661957,82.4324427480916,2.0021071434020996
217.0,2627.0,394.39322086702606,217000,762.4420166015625,0.7762216329574585,785.9378051757812,0.0,511.3592893511536,602.2074584960938,0.2588057518005371,703.7550048828125,0.767159640789032,217,6.283904552459717,0.760108232498169,515.106689453125,526.6162515760795,2627.0,0.3118050992488861,488.88470458984375,2812.037213563919,-759.638427734375,77.16825330521803,382.28620905921696,1.0,0.018730226766195082,0.1893002688884735,5033.29736328125,0.2786097824573517,82.58698134754472,2.00372052192688
218.0,2637.0,394.7253495057409,218000,768.0435791015625,0.7952976822853088,806.5840454101562,0.0,508.55875355337923,603.5059204101562,0.25912266969680786,718.281494140625,0.7671803832054138,218,6.280570983886719,0.7912969589233398,521.8659057617188,527.3555717502594,2637.0,0.2560347020626068,496.8404541015625,2825.4107933044434,-779.7193603515625,77.15692193029365,591.1958151068426,1.0,0.018730226766195082,0.19014565646648407,5360.146484375,0.2487582564353943,82.66590822904816,2.0042545795440674
219.0,2646.0,395.0681477138273,219000,786.56005859375,0.7931728959083557,930.2660522460938,0.0,511.01497886763724,605.1365356445312,0.2593421936035156,725.77978515625,0.7671249508857727,219,6.279112339019775,0.7941845655441284,524.3394775390625,527.577821734395,2646.0,0.21554416418075562,487.6916809082031,2838.5609047412872,-769.189697265625,77.1517706857025,430.8357395438764,1.0,0.019882513137642284,0.2046031653881073,5044.02880859375,0.2280823439359665,82.74300831443689,2.004554510116577
220.0,2657.0,395.28961763578815,220000,781.2900390625,0.7519122362136841,960.5811157226562,0.0,500.5955884503062,606.1271362304688,0.26012611389160156,722.179443359375,0.766979992389679,220,6.276302337646484,0.7596529722213745,531.0939331054688,528.33879568972,2657.0,0.3091934323310852,499.9024963378906,2851.985159635544,-789.27783203125,77.13925132349353,523.0135334760657,1.0,0.018730226766195082,0.1859653890132904,5796.5087890625,0.33180534839630127,82.79111780203236,2.0053632259368896
221.0,2665.0,395.7601250662409,221000,801.4744262695312,0.7809581756591797,955.6104125976562,0.0,499.0936653627245,608.0264282226562,0.2610539197921753,747.0975341796875,0.766792356967926,221,6.274328231811523,0.7808324694633484,534.467529296875,530.7698503416693,2665.0,0.2906549572944641,502.56243896484375,2865.4308371543884,-791.817626953125,77.12627264787567,679.4187938842882,1.0,0.018730226766195082,0.18792074918746948,5169.2060546875,0.26102757453918457,82.906191369606,2.0066184997558594
222.0,2673.0,396.34641007151214,222000,790.90966796875,0.800821840763092,1095.9705810546875,0.0,506.6949814162319,609.9752807617188,0.26106202602386475,735.1608276367188,0.7668294310569763,222,6.27340841293335,0.79782634973526,530.2017822265625,532.116075632264,2673.0,0.15261980891227722,503.1774597167969,2878.871424674988,-800.7789306640625,77.11355154565919,626.5646301621496,1.0,0.018730226766195082,0.20650185644626617,5807.6591796875,0.14207811653614044,83.03591470258137,2.0067849159240723
223.0,2683.0,396.679495023534,223000,822.5779418945312,0.7877376079559326,1267.0372314453125,0.0,514.7569898830088,611.3070068359375,0.26132309436798096,765.3767700195312,0.7667247653007507,223,6.2706403732299805,0.7936962842941284,533.6875610351562,535.0828339273262,2683.0,0.2132897526025772,503.1996765136719,2892.645774126053,-795.2267456054688,77.09205254050659,865.5491877027155,1.0,0.019490749081111935,0.2189115583896637,6203.15185546875,0.22224479913711548,83.11330600074544,2.007387638092041
224.0,2690.0,397.3146953853301,224000,854.93017578125,0.7983853220939636,1279.7242431640625,0.0,532.1520202492882,613.494873046875,0.26161158084869385,798.5133666992188,0.7666525840759277,224,6.265517234802246,0.8036196231842041,565.8483276367188,536.5012078562032,2690.0,0.14326916635036469,537.1917114257812,2906.1498594284058,-781.655029296875,77.07792468901012,598.2884233644279,1.0,0.018730226766195082,0.20220191776752472,6307.16015625,0.1820490062236786,83.25613382899628,2.0081799030303955
225.0,2698.0,397.8879716912531,225000,792.563720703125,0.7726001143455505,927.6614379882812,0.0,538.6461084982208,615.2833862304688,0.26166853308677673,739.5055541992188,0.766732931137085,225,6.265921115875244,0.7948554754257202,565.8252563476562,537.4657906460119,2698.0,0.25564447045326233,533.7603759765625,2919.5585556030273,-798.90185546875,77.06644539401157,558.1057873906759,1.0,0.019882513137642284,0.1914757639169693,5189.017578125,0.2779437303543091,83.39362490733878,2.008099317550659
226.0,2706.0,398.31301489820913,226000,801.278076171875,0.8031838536262512,928.8690795898438,0.0,543.260866144899,617.08251953125,0.2616204619407654,741.5333251953125,0.7668783664703369,226,6.26425838470459,0.7940996885299683,564.6093139648438,535.5855289763584,2706.0,0.265071302652359,533.4220581054688,2932.833394765854,-798.2709350585938,77.05858791820084,504.67569716184954,1.0,0.019490749081111935,0.17485664784908295,5691.296875,0.25013425946235657,83.47671840354768,2.0080742835998535
227.0,2715.0,398.7865003975057,227000,790.0880126953125,0.7983464002609253,1050.69287109375,0.0,538.6875164566044,618.1173095703125,0.26198533177375793,734.88037109375,0.7669745683670044,227,6.26043176651001,0.7905245423316956,568.0772094726562,538.5798957519721,2715.0,0.28127995133399963,539.7395629882812,2946.7726163864136,-775.281494140625,77.0334292974281,933.856136773438,1.0,0.019882513137642284,0.22286778688430786,5786.67431640625,0.2553415894508362,83.58305709023941,2.008730411529541
228.0,2724.0,399.2081015598899,228000,767.79150390625,0.7864081263542175,1064.0068359375,0.0,529.0732432708338,619.4550170898438,0.2623697817325592,715.1490478515625,0.7670143246650696,228,6.263490200042725,0.7943313121795654,568.660888671875,540.2028622001347,2724.0,0.28137364983558655,537.5482788085938,2960.2612404823303,-789.839599609375,77.02022945881993,654.3374635438452,1.0,0.019882513137642284,0.2052481472492218,5131.2607421875,0.2718346118927002,83.66483113069016,2.009169816970825
229.0,2733.0,399.6941862499479,229000,781.6826171875,0.7949585914611816,1190.834716796875,0.0,534.6184297819759,620.8621826171875,0.26275834441185,720.6350708007812,0.7670740485191345,229,6.259205341339111,0.8108386397361755,567.8524169921875,543.4353560258919,2733.0,0.25582683086395264,537.495361328125,2974.21705698967,-793.0274047851562,76.99505302137582,921.0509864097188,1.0,0.020282151651708893,0.19239285588264465,5730.35302734375,0.2718813419342041,83.77826564215148,2.0098836421966553
230.0,2740.0,400.1580032840863,230000,798.449951171875,0.811284065246582,896.55517578125,0.0,537.8222542198175,622.5955200195312,0.262737512588501,739.9366455078125,0.7671588063240051,230,6.254025936126709,0.8084988594055176,556.4698486328125,540.9906067780234,2740.0,0.1665205955505371,525.409423828125,2987.468441963196,-801.7081298828125,76.98826095343018,423.265984906778,1.0,0.018730226766195082,0.19855549931526184,5853.36376953125,0.1625748574733734,83.86751824817519,2.0102808475494385
231.0,2750.0,400.83655566952143,231000,786.0865478515625,0.8016413450241089,1004.1460571289062,0.0,549.30153828089,624.489501953125,0.26268792152404785,732.931640625,0.7671907544136047,231,6.251089572906494,0.8167213797569275,557.1702880859375,542.0189465766272,2750.0,0.14069226384162903,525.9771118164062,3000.8639273643494,-793.58642578125,76.97783224809086,532.7920288428875,1.0,0.019490749081111935,0.19162899255752563,6468.37109375,0.1371030956506729,83.99272727272728,2.0103652477264404
232.0,2757.0,401.43637212499146,232000,810.7927856445312,0.8115392923355103,1093.5845947265625,0.0,564.7556389031245,626.6224975585938,0.2624683082103729,753.5439453125,0.7673285007476807,232,6.249204158782959,0.8130154013633728,561.2105102539062,545.9946526575,2757.0,0.20714864134788513,538.3270874023438,3014.8040306568146,-796.4684448242188,76.95359222053838,843.6842097121502,1.0,0.019882513137642284,0.2293792963027954,6725.49951171875,0.13352307677268982,84.11860718171926,2.010387420654297
233.0,2765.0,402.1083411651332,233000,815.6597900390625,0.7846158742904663,978.731201171875,0.0,571.2883002006097,628.341796875,0.2623916268348694,753.0731201171875,0.7673918008804321,233,6.246010780334473,0.7926771640777588,558.98974609375,546.9113913391506,2765.0,0.21140728890895844,527.2855224609375,3028.1180443763733,-810.1337280273438,76.94548118185573,531.1594146876515,1.0,0.019490749081111935,0.20804841816425323,5830.71630859375,0.21737059950828552,84.2625678119349,2.010800361633301
234.0,2773.0,402.6309201096213,234000,837.5606689453125,0.7965206503868103,1300.4835205078125,0.0,570.6158734282764,630.2308349609375,0.2621847689151764,774.222412109375,0.7674728631973267,234,6.242583751678467,0.8042308688163757,566.0225219726562,545.0037252666465,2773.0,0.2097672075033188,536.0222778320312,3041.094839811325,-835.8045043945312,76.94597252827464,248.78983426029671,1.0,0.018730226766195082,0.18459099531173706,5949.79443359375,0.19596970081329346,84.3685539127299,2.010369300842285
235.0,2783.0,402.99799495670777,235000,819.6541748046875,0.8181827664375305,1154.9896240234375,0.0,572.5233481637603,631.9832763671875,0.2618190050125122,754.7936401367188,0.767683207988739,235,6.239727973937988,0.826754093170166,560.9444580078125,548.3292720734348,2783.0,0.17164374887943268,534.3964233398438,3054.7723813056946,-819.5765380859375,76.9288086530213,712.0325555734687,1.0,0.019106704324195603,0.1951136738061905,5256.34765625,0.19051945209503174,84.4398131512756,2.0096657276153564
236.0,2791.0,403.414529268176,236000,849.5147705078125,0.8247142434120178,1005.8651733398438,0.0,566.5243102110081,633.7791137695312,0.2616315186023712,783.2440185546875,0.7678611874580383,236,6.237542152404785,0.8241437077522278,571.7476196289062,546.2219445540381,2791.0,0.13232675194740295,546.3424682617188,3067.8883345127106,-838.7251586914062,76.92587678145892,367.1510692881634,1.0,0.019490749081111935,0.19156640768051147,6292.87255859375,0.1501256227493286,84.52490146900752,2.0097901821136475
237.0,2796.0,404.2176479113306,237000,863.1146850585938,0.8056232333183289,1063.9248046875,0.0,580.6554096165349,635.4359741210938,0.2616422176361084,803.3953247070312,0.7680194973945618,237,6.232066631317139,0.8236211538314819,583.9222412109375,545.322582069068,2796.0,0.19759677350521088,556.2094116210938,3081.6438117027283,-839.9807739257812,76.90700628670264,702.504446983882,1.0,0.019490749081111935,0.18934066593647003,6375.001953125,0.22262220084667206,84.69742489270386,2.01069712638855
238.0,2804.0,405.020561431815,238000,863.6005249023438,0.7975489497184753,1024.7591552734375,0.0,590.6647443875011,637.3950805664062,0.2618757486343384,804.351318359375,0.7680577039718628,238,6.227227210998535,0.7968646287918091,589.172607421875,545.4360029651162,2804.0,0.27575236558914185,565.4548950195312,3095.2089715003967,-870.2179565429688,76.89303119479844,605.1292574298011,1.0,0.020282151651708893,0.19221507012844086,5978.25732421875,0.2739499807357788,84.8669757489301,2.011725664138794
239.0,2811.0,405.6677956288377,239000,841.52490234375,0.7819549441337585,853.1267700195312,0.0,597.8603865341371,638.6690063476562,0.26189813017845154,787.2285766601562,0.7682653665542603,239,6.223395347595215,0.7779062986373901,576.4679565429688,546.2852165205336,2811.0,0.3139045238494873,546.7742919921875,3108.7730140686035,-823.542236328125,76.87920569254074,465.1414680740625,1.0,0.019106704324195603,0.20631948113441467,5251.04638671875,0.27954745292663574,85.01173959445038,2.012117862701416
240.0,2821.0,405.86254244428477,240000,818.044189453125,0.7919739484786987,930.9761352539062,0.0,590.5578002347155,639.9225463867188,0.26203426718711853,757.720703125,0.7682769298553467,240,6.223875522613525,0.7955798506736755,568.5433349609375,547.0331724365374,2821.0,0.2368086576461792,533.9103393554688,3122.4344305992126,-833.3757934570312,76.86310324023127,658.4540329171915,1.0,0.019490749081111935,0.20581358671188354,5956.3125,0.21687905490398407,85.0641616448068,2.012144088745117
241.0,2830.0,406.0939081119847,241000,814.748291015625,0.8065807223320007,1054.51025390625,0.0,585.0699919492715,641.0183715820312,0.2619176208972931,756.5169677734375,0.7684370875358582,241,6.220404624938965,0.8072848320007324,576.5210571289062,549.4064116809857,2830.0,0.2223968207836151,541.8529052734375,3136.351760149002,-823.09716796875,76.84087067725801,858.6233258001009,1.0,0.019106704324195603,0.1768473982810974,5880.90869140625,0.22466182708740234,85.12226148409894,2.0121383666992188
242.0,2838.0,406.7131525586783,242000,787.23486328125,0.8197523355484009,1109.8839111328125,0.0,589.6562288066877,642.5210571289062,0.26195797324180603,731.64208984375,0.7684565186500549,242,6.216464996337891,0.8190747499465942,554.0438232421875,553.3817034613345,2838.0,0.1889982521533966,518.509033203125,3150.1629514694214,-815.955322265625,76.82142280516535,735.7167379779619,1.0,0.019882513137642284,0.1939036250114441,6538.04248046875,0.1808282881975174,85.2554615926709,2.0122785568237305
243.0,2845.0,407.43111588552557,243000,808.6510009765625,0.7943198680877686,1040.9420166015625,0.0,596.3906618193577,643.36328125,0.26188939809799194,749.7202758789062,0.7686367630958557,243,6.215893268585205,0.7853356003761292,556.5997314453125,554.9777842578336,2845.0,0.3069780468940735,522.19677734375,3163.6769547462463,-834.4160766601562,76.80935932331646,584.2750902688679,1.0,0.020282151651708893,0.1895342320203781,6039.560546875,0.26314109563827515,85.40878734622144,2.01224946975708
244.0,2851.0,408.025973906858,244000,818.0098876953125,0.816611111164093,1090.4346923828125,0.0,603.7187143010852,645.5753173828125,0.2619255483150482,756.1250610351562,0.7686995267868042,244,6.2122297286987305,0.8398399353027344,562.504638671875,554.7395547429843,2851.0,0.10680277645587921,527.53271484375,3177.093764066696,-828.6981811523438,76.79974785751327,553.879190176432,1.0,0.0211056883401964,0.19805510342121124,6343.8837890625,0.21453234553337097,85.5313924938618,2.0124645233154297
245.0,2861.0,408.4389844832904,245000,849.1303100585938,0.8160229921340942,971.8861694335938,0.0,584.3118919609423,647.3665161132812,0.261208713054657,792.0521850585938,0.7688568234443665,245,6.210488796234131,0.8174396753311157,593.7094116210938,553.4658291947293,2861.0,0.16817204654216766,563.0633544921875,3190.322041988373,-855.3197021484375,76.79475512989384,501.10690851516046,1.0,0.019106704324195603,0.2006230354309082,6069.25146484375,0.16264638304710388,85.6116742397763,2.010533332824707
246.0,2871.0,408.7700002323521,246000,815.7538452148438,0.8012259602546692,1226.9996337890625,0.0,581.9035168281044,648.808349609375,0.26065436005592346,758.536865234375,0.7691054344177246,246,6.2082319259643555,0.8045114278793335,573.4160766601562,554.8285724941172,2871.0,0.19591255486011505,548.0989990234375,3203.777894258499,-831.5887451171875,76.78434901522274,587.9980343939154,1.0,0.017644720880324885,0.19957204163074493,6059.3369140625,0.21632178127765656,85.68443051201672,2.009350061416626
247.0,2879.0,409.3061464156856,247000,836.6070556640625,0.8213015198707581,1173.8629150390625,0.0,595.4798637246649,651.2310180664062,0.26033928990364075,776.7344970703125,0.7690871953964233,247,6.210130214691162,0.8304625153541565,569.8739013671875,557.6966293207979,2879.0,0.17895148694515228,543.1079711914062,3217.313358068466,-855.8419799804688,76.772130193836,722.3004766969123,1.0,0.018730226766195082,0.2196986824274063,6209.0,0.2097020298242569,85.7860368183397,2.0088400840759277
248.0,2885.0,409.98625727380306,248000,828.5477294921875,0.8063791990280151,957.05224609375,0.0,600.1363488168463,653.3701782226562,0.26054975390434265,770.2205810546875,0.7689771056175232,248,6.208412170410156,0.7902190685272217,562.4730834960938,559.0609374403437,2885.0,0.2751055955886841,525.7863159179688,3230.6508049964905,-866.7861938476562,76.76471861844239,519.6279062396476,1.0,0.018730226766195082,0.20329564809799194,5408.46923828125,0.21845456957817078,85.92409012131716,2.0090339183807373
249.0,2893.0,410.5758391934643,249000,829.5302124023438,0.8198514580726624,1241.1837158203125,0.0,594.2966302466061,655.0977783203125,0.26026642322540283,774.958740234375,0.7690515518188477,249,6.206759929656982,0.8272818922996521,575.5811767578125,563.4774247554587,2893.0,0.17118604481220245,545.79150390625,3244.4729204177856,-865.6959228515625,76.74590175588109,825.7700281546018,1.0,0.018361167303396805,0.20348280668258667,5784.19580078125,0.20628613233566284,86.04389906671275,2.008690595626831
250.0,2901.0,411.08794732969386,250000,824.5278930664062,0.82908695936203,1152.5128173828125,0.0,588.4068801128668,656.47119140625,0.26021701097488403,767.9517822265625,0.7691640257835388,250,6.20721960067749,0.8220193386077881,576.1234130859375,565.1103210999647,2901.0,0.18988510966300964,545.6928100585938,3257.9401869773865,-830.139892578125,76.73560153108338,584.2907028175033,1.0,0.018730226766195082,0.2045990526676178,5503.80517578125,0.18464958667755127,86.16718372974836,2.0087947845458984
251.0,2910.0,411.4605278201547,251000,844.1517944335938,0.7873374819755554,1231.5797119140625,0.0,574.0315866257891,658.1929931640625,0.2601178288459778,787.1897583007812,0.7691807150840759,251,6.204847812652588,0.780917763710022,578.0009155273438,564.6380132328181,2910.0,0.31752994656562805,548.6881713867188,3271.3646190166473,-867.8284301757812,76.72639073642885,602.0084125310738,1.0,0.019106704324195603,0.1756909042596817,6638.876953125,0.27315476536750793,86.23951890034364,2.008582830429077
252.0,2918.0,411.828002498702,252000,833.0797119140625,0.8247920870780945,1353.1055908203125,0.0,587.1610230928123,660.0042114257812,0.2600235641002655,774.5830688476562,0.7692186832427979,252,6.203300476074219,0.8170738220214844,577.72216796875,562.8008652344241,2918.0,0.1830160766839981,548.09765625,3284.654244184494,-861.89501953125,76.72040381302476,440.0406737307053,1.0,0.018730226766195082,0.23365983366966248,6822.9267578125,0.12927274405956268,86.31699794379712,2.0080649852752686
253.0,2927.0,412.2972629510041,253000,842.7730712890625,0.815925657749176,971.0211181640625,0.0,590.4412940028795,661.345458984375,0.25966349244117737,782.563720703125,0.7694287896156311,253,6.202505111694336,0.8204387426376343,574.06005859375,561.6412179819292,2927.0,0.15022173523902893,545.1663818359375,3298.0689091682434,-843.8336181640625,76.71155666174523,546.3662942048945,1.0,0.018730226766195082,0.2019961178302765,5783.81982421875,0.15214982628822327,86.40963443799112,2.0075736045837402
254.0,2934.0,412.85628691409505,254000,860.4515380859375,0.8058386445045471,1166.380615234375,0.0,595.7166105475649,662.7687377929688,0.25936320424079895,801.7447509765625,0.7695983052253723,254,6.204962730407715,0.7923069596290588,570.0875244140625,564.94290395823,2934.0,0.23961582779884338,546.5771484375,3311.8291368484497,-844.2346801757812,76.69477787181602,690.8638218889904,1.0,0.018730226766195082,0.17544111609458923,6133.53515625,0.19155658781528473,86.52317655078392,2.0075082778930664
255.0,2941.0,413.6038399221472,255000,856.54638671875,0.7710281014442444,1124.221923828125,0.0,594.589772511792,664.3580322265625,0.25927236676216125,794.79248046875,0.7696471810340881,255,6.202774524688721,0.7829092144966125,587.1641845703125,565.1348463168397,2941.0,0.2747589945793152,558.9796752929688,3325.237231731415,-860.904541015625,76.68625792067903,557.0747743400286,1.0,0.017999379770019416,0.20432765781879425,6595.369140625,0.31716376543045044,86.68106086365182,2.007251024246216
256.0,2950.0,414.06608625862845,256000,850.0640869140625,0.8018503785133362,1146.7974853515625,0.0,586.2177335530323,665.5316162109375,0.2590477466583252,785.8196411132812,0.7698066234588623,256,6.202756404876709,0.8102817535400391,571.4275512695312,565.2979774322223,2950.0,0.20931227505207062,542.5717163085938,3338.723759651184,-868.2650146484375,76.67600509325929,569.3920539410213,1.0,0.018361167303396805,0.1901833564043045,5292.60546875,0.2593039870262146,86.76983050847457,2.006812810897827
