reference_perturbed_action_mean,total/epochs,reference_action_std,train/loss_critic,rollout/return,reference_Q_std,param_noise_stddev,train/loss_actor,rollout/actions_mean,ret_rms_mean,eval/return_history,eval/episodes,ret_rms_std,rollout/Q_mean,total/episodes,eval/Q,rollout/episode_steps,obs_rms_mean,rollout/return_history,reference_Q_mean,train/param_noise_distance,reference_actor_Q_std,reference_action_mean,reference_perturbed_action_std,total/steps,total/steps_per_second,total/duration,reference_actor_Q_mean,eval/return,rollout/actions_std,rollout/episodes,obs_rms_std
0.22404848039150238,11,0.7586685419082642,25.83160400390625,199.37309739179148,78.64545440673828,0.023313810312614227,-179.9606475830078,0.07987728714942932,0.0,253.52333947057465,11.0,1.0,92.96959686279297,272.0,190.08998107910156,40.411764705882355,1.6427297592163086,285.7552790996683,162.57452392578125,0.19274994730949402,74.99746704101562,0.18631651997566223,0.7528749108314514,11000,85.8473397389419,128.13443064689636,174.4410858154297,357.4192499242234,0.7183861136436462,272.0,6.961162090301514
0.18024183809757233,12,0.7863969802856445,28.242431640625,205.05586994033828,84.90309143066406,0.02240411346542305,-194.76429748535156,0.08347585052251816,0.0,254.72873836415928,12.0,1.0,101.17009735107422,287.0,196.95095825195312,41.599303135888505,1.659842610359192,293.34851215319964,179.10401916503906,0.1958981305360794,80.71160888671875,0.18503619730472565,0.7803212404251099,12000,85.83654188137884,139.80059933662415,191.623046875,267.9881261935901,0.7228953242301941,287.0,6.9567155838012695
0.170596182346344,13,0.7816338539123535,37.894901275634766,211.81613521885032,93.57347869873047,0.023313810312614227,-207.31089782714844,0.0916232317686081,0.0,262.06322802504127,13.0,1.0,109.62218475341797,300.0,231.7071533203125,43.163333333333334,1.6765494346618652,308.2450584587848,190.02459716796875,0.2258521169424057,89.47046661376953,0.21236076951026917,0.7912832498550415,13000,85.69130147125334,151.70734691619873,203.21881103515625,350.07710395562515,0.7276935577392578,300.0,6.991223335266113
0.25539329648017883,14,0.7486826181411743,47.00017547607422,217.3706852104379,106.42247772216797,0.0211056883401964,-215.88255310058594,0.10266232490539551,0.0,262.28777467640424,14.0,1.0,117.0673599243164,314.0,214.78858947753906,44.49044585987261,1.6910266876220703,315.39299779251036,195.9306640625,0.2211296558380127,104.04737854003906,0.2599734663963318,0.7421057820320129,14000,85.62775077494418,163.4983971118927,208.96958923339844,265.206881144123,0.7319405674934387,314.0,6.987007141113281
0.24580274522304535,15,0.752225399017334,55.17206573486328,222.78314513266403,118.45286560058594,0.0211056883401964,-227.38621520996094,0.11463630199432373,0.0,282.31275783390714,15.0,1.0,124.89743041992188,327.0,256.7324523925781,45.7737003058104,1.720211148262024,325.45368826969076,202.5057373046875,0.1914663016796112,116.03815460205078,0.2621934413909912,0.765306830406189,15000,85.3554566600829,175.735689163208,216.55735778808594,562.6625220389476,0.7355026602745056,327.0,6.976584434509277
0.22147764265537262,16,0.7793353199958801,61.79716491699219,228.04217159657222,123.73987579345703,0.020282151651708893,-236.30767822265625,0.11814341694116592,0.0,279.0346192913264,16.0,1.0,133.01254272460938,340.0,272.4706726074219,46.89411764705882,1.7484673261642456,338.0983875179109,209.8189697265625,0.211078479886055,122.91361999511719,0.22396589815616608,0.7732881307601929,16000,85.37805250279075,187.4017915725708,225.0845947265625,229.86254115261642,0.7388334274291992,340.0,6.924469470977783
0.21542324125766754,17,0.7753762602806091,67.1401138305664,232.60684686519693,130.3866729736328,0.020689822899908242,-249.0603485107422,0.12187621742486954,0.0,284.18811909401984,17.0,1.0,139.8591766357422,355.0,252.34661865234375,47.859154929577464,1.7707724571228027,334.92780357242924,213.61495971679688,0.18633922934532166,129.09140014648438,0.22771590948104858,0.7820263504981995,17000,85.3241907263752,199.24009656906128,231.76007080078125,366.6441159371153,0.7414692044258118,355.0,6.869821071624756
0.2071855068206787,18,0.7825111746788025,83.40192413330078,237.41927968189552,133.82818603515625,0.019882513137642284,-263.30096435546875,0.12484815716743469,0.0,296.2736675823611,18.0,1.0,147.40524291992188,368.0,310.07086181640625,48.82065217391305,1.7897063493728638,343.07387934436434,222.44912719726562,0.19677633047103882,135.1555633544922,0.2055257260799408,0.7786464095115662,18000,85.17101738006195,211.33949732780457,241.54129028320312,501.72799188416246,0.7442122101783752,368.0,6.83922815322876
0.34352028369903564,19,0.7732467651367188,93.31709289550781,241.4807276522817,143.67137145996094,0.020282151651708893,-270.3521728515625,0.13515722751617432,0.0,299.97271103171977,19.0,1.0,153.97552490234375,382.0,254.01768493652344,49.596858638743456,1.8158143758773804,350.81727264567496,238.87020874023438,0.20484653115272522,145.30564880371094,0.29943910241127014,0.7613234519958496,19000,85.12078130424173,223.2122368812561,260.7994384765625,366.5554931201758,0.745981752872467,382.0,6.824464321136475
0.17993281781673431,20,0.8182916045188904,106.48336029052734,245.69870553723874,156.18601989746094,0.019882513137642284,-282.6426086425781,0.14113664627075195,0.0,303.2738036250496,20.0,1.0,159.6967315673828,396.0,275.65057373046875,50.35858585858586,1.8396238088607788,350.7145321923853,246.57257080078125,0.2119685560464859,156.8460693359375,0.128898024559021,0.8118932843208313,20000,85.08392458799648,235.06202960014343,265.4673156738281,365.99456289831556,0.7485476732254028,396.0,6.800021648406982
0.17917399108409882,21,0.8087342381477356,123.82544708251953,249.29447943019971,163.43316650390625,0.019490749081111935,-286.6392822265625,0.14151616394519806,0.0,310.83815722535843,21.0,1.0,166.3038787841797,410.0,303.112060546875,51.06829268292683,1.8505260944366455,353.7438815769177,250.07049560546875,0.19346854090690613,165.0069580078125,0.1855868101119995,0.8087748289108276,21000,84.99446800650938,247.07490372657776,271.5103454589844,462.1252292315351,0.751308262348175,410.0,6.753362655639648
0.20819091796875,22,0.8077978491783142,136.4134979248047,252.50512181880785,165.95631408691406,0.019106704324195603,-294.6194763183594,0.14802494645118713,0.0,311.56784905575455,22.0,1.0,173.04827880859375,423.0,295.00091552734375,51.843971631205676,1.8616540431976318,355.70396944854144,261.38446044921875,0.22166807949543,167.05404663085938,0.19878406822681427,0.8054395914077759,22000,84.97141673888939,258.9105942249298,285.191650390625,326.8913774940729,0.7521942853927612,423.0,6.734339237213135
0.23615489900112152,23,0.7864118218421936,176.1065216064453,256.2924777701973,173.8894500732422,0.019106704324195603,-300.8122863769531,0.15127632021903992,0.0,322.38606368367255,23.0,1.0,179.2945556640625,436.0,302.5973815917969,52.61926605504587,1.8712011575698853,355.9669275354388,268.6883239746094,0.19240446388721466,176.4248504638672,0.21204982697963715,0.7869141101837158,23000,84.85955703441262,271.0360600948334,291.71258544921875,560.3867854978693,0.7534338235855103,436.0,6.704280853271484
0.18762275576591492,24,0.7987251281738281,192.3300323486328,260.30572060353654,181.02963256835938,0.019882513137642284,-309.5502624511719,0.15271955728530884,0.0,320.11854499136757,24.0,1.0,184.85275268554688,449.0,318.92572021484375,53.38752783964365,1.8785159587860107,363.2362460755961,263.56011962890625,0.19762718677520752,185.63864135742188,0.14866387844085693,0.7864235043525696,24000,84.89968624638666,282.68655705451965,287.927734375,267.96561506835207,0.7549419403076172,449.0,6.672165870666504
0.13759654760360718,25,0.7996891140937805,196.27273559570312,261.2381013195666,184.2216796875,0.019106704324195603,-312.7148742675781,0.14996831119060516,0.0,319.1315143342488,25.0,1.0,188.8261260986328,467.0,290.1253967285156,53.50535331905782,1.8845083713531494,349.5030725462475,272.30267333984375,0.19950146973133087,188.93238830566406,0.1336085945367813,0.8008636236190796,25000,84.91051751411173,294.42760133743286,297.74578857421875,295.44277856339687,0.7563549280166626,467.0,6.645055294036865
0.21289534866809845,26,0.7575692534446716,240.66529846191406,262.9534093181773,196.86886596679688,0.019106704324195603,-317.4768981933594,0.14894558489322662,0.0,319.4267731583643,26.0,1.0,192.96534729003906,483.0,286.0056457519531,53.77432712215321,1.8904824256896973,343.3758514205529,267.99627685546875,0.20599691569805145,201.46730041503906,0.26979270577430725,0.7793121337890625,26000,84.91289016945586,306.19614934921265,291.86187744140625,326.80824376125213,0.7576784491539001,483.0,6.646195411682129
0.29767346382141113,27,0.7239702343940735,252.27093505859375,263.4628430396727,191.1761474609375,0.018361167303396805,-321.66046142578125,0.15319426357746124,0.0,319.36964353488065,27.0,1.0,196.71290588378906,501.0,274.5311279296875,53.79840319361278,1.9047847986221313,328.25482682877947,256.9287109375,0.2104775607585907,199.1877899169922,0.3287528455257416,0.7417465448379517,27000,84.91939727932971,317.9485590457916,289.6899719238281,317.88427332430547,0.7589654326438904,501.0,6.622131824493408
0.19063958525657654,28,0.7900972962379456,296.11865234375,266.64687723701223,192.6951446533203,0.018730226766195082,-323.2866516113281,0.1563034951686859,0.0,321.73456946626544,28.0,1.0,201.79225158691406,513.0,356.5186462402344,54.41130604288499,1.9141640663146973,335.6241009392283,263.5211181640625,0.20949722826480865,200.75189208984375,0.1745845526456833,0.7927556037902832,28000,84.89001416820014,329.83855962753296,291.455322265625,385.58756961365583,0.7598932385444641,513.0,6.643677234649658
0.3034833073616028,29,0.7826722860336304,313.19476318359375,270.12841887977294,195.97244262695312,0.019490749081111935,-333.2896423339844,0.15992988646030426,0.0,329.17499818820505,29.0,1.0,207.70420837402344,525.0,393.7908020019531,55.23238095238095,1.9172801971435547,343.4554703423321,278.8323974609375,0.1812918782234192,204.99441528320312,0.28314754366874695,0.7813262343406677,29000,84.82034740473865,341.8990948200226,313.4947509765625,537.5070024025139,0.7613785862922668,525.0,6.660829067230225
0.2508946657180786,30,0.781072199344635,360.70867919921875,273.72780178197013,198.23036193847656,0.018730226766195082,-333.8119201660156,0.1639590710401535,0.0,333.94984719909706,30.0,1.0,214.4080810546875,535.0,407.28997802734375,56.024299065420564,1.920237421989441,350.8075771313746,274.8314208984375,0.19862444698810577,210.35752868652344,0.2679075002670288,0.7878527045249939,30000,84.76566973345746,353.91686391830444,305.9851379394531,472.42046851496536,0.7624906897544861,535.0,6.662710666656494
0.16959787905216217,31,0.8097869157791138,437.64666748046875,276.39969112652386,211.55560302734375,0.018730226766195082,-345.103515625,0.16793887317180634,0.0,338.4148900813778,31.0,1.0,219.1545867919922,547.0,320.3094177246094,56.62705667276051,1.9243450164794922,350.9446967440151,290.8193359375,0.20451238751411438,224.42776489257812,0.1798631101846695,0.809838056564331,31000,84.7470206635568,365.7945702075958,330.49566650390625,472.3661765497992,0.7633171081542969,547.0,6.668329238891602
0.2231263965368271,32,0.7856919765472412,381.2751159667969,278.0426332717805,224.3119354248047,0.018730226766195082,-354.1400146484375,0.16951550543308258,0.0,338.3659388093005,32.0,1.0,223.5058135986328,561.0,321.00018310546875,57.01604278074866,1.9252302646636963,355.14125304214605,304.4120178222656,0.1956321746110916,235.31553649902344,0.2296522706747055,0.7876672148704529,32000,84.74769899740771,377.5913727283478,340.6169128417969,336.8484493749063,0.7649198770523071,561.0,6.703997611999512
0.2516327500343323,33,0.7928141355514526,502.3343811035156,280.04310360060873,224.9279022216797,0.019106704324195603,-354.5953369140625,0.17315064370632172,0.0,340.96847997040044,33.0,1.0,227.61447143554688,572.0,395.42236328125,57.44580419580419,1.9312717914581299,369.29968569035407,291.62469482421875,0.20283722877502441,238.90988159179688,0.22316484153270721,0.7979092597961426,33000,84.72623951204132,389.48972821235657,328.27984619140625,424.2497971255998,0.7664452791213989,572.0,6.7113518714904785
0.16442686319351196,34,0.8212630748748779,529.2432250976562,282.9033854667071,232.04232788085938,0.019490749081111935,-364.624267578125,0.17458410561084747,0.0,343.9420204538668,34.0,1.0,233.19692993164062,584.0,417.794921875,58.11815068493151,1.9344346523284912,378.1167987276974,304.6322021484375,0.21615898609161377,243.5334014892578,0.13599665462970734,0.817976176738739,34000,84.71691558502502,401.33661341667175,342.4189453125,442.0688564082552,0.7675430774688721,584.0,6.722599029541016
0.13008956611156464,35,0.8313199877738953,573.2513427734375,285.15477567419197,227.99087524414062,0.019106704324195603,-368.98699951171875,0.17602823674678802,0.0,350.2110522176792,35.0,1.0,238.77679443359375,597.0,435.85406494140625,58.62479061976549,1.9396063089370728,396.19115318465725,292.5496826171875,0.21009375154972076,241.87059020996094,0.10125173628330231,0.824446976184845,35000,84.66229922721,413.40715193748474,334.0277099609375,563.3581321873005,0.7683421969413757,597.0,6.721364974975586
0.1760173738002777,36,0.818722665309906,537.4910278320312,287.7809337284201,239.3439483642578,0.018730226766195082,-382.69488525390625,0.1753128618001938,0.0,351.5628864957871,36.0,1.0,244.27577209472656,608.0,405.6636047363281,59.1891447368421,1.9410845041275024,401.49766506583416,317.8931884765625,0.1952536404132843,253.50765991210938,0.13771091401576996,0.8176897764205933,36000,84.65696866117952,425.24555945396423,359.30120849609375,398.8770862295634,0.769792914390564,608.0,6.708709716796875
0.05709146708250046,37,0.8241387605667114,573.9657592773438,289.68490341703523,239.66549682617188,0.018361167303396805,-387.5404052734375,0.17469878494739532,0.0,352.8528299735335,37.0,1.0,249.19021606445312,620.0,416.6290588378906,59.65806451612903,1.9373109340667725,399.4485119667342,329.7478332519531,0.20001815259456635,253.16964721679688,0.08213148266077042,0.8213258385658264,37000,84.65789176756688,437.0531704425812,367.10430908203125,399.2907951724043,0.770474374294281,620.0,6.696120262145996
0.14184905588626862,38,0.8144547939300537,664.6752319335938,291.7456750311334,238.61997985839844,0.018361167303396805,-391.11358642578125,0.1739722192287445,0.0,355.20254084187474,38.0,1.0,255.99851989746094,630.0,462.4415283203125,60.17936507936508,1.9360088109970093,394.380570433849,324.78759765625,0.2026044726371765,249.4955291748047,0.2089623063802719,0.8344466090202332,38000,84.59920099464914,449.17681908607483,365.3135681152344,442.141842970501,0.771338939666748,630.0,6.682913303375244
0.17096766829490662,39,0.820595383644104,690.2617797851562,294.89355320484935,242.7215576171875,0.019490749081111935,-399.99664306640625,0.1757720559835434,0.0,357.48917742310266,39.0,1.0,262.58294677734375,640.0,498.0870361328125,60.915625,1.9392470121383667,401.1064437962632,335.37554931640625,0.19765405356884003,257.45123291015625,0.15984764695167542,0.8288520574569702,39000,84.56291401818771,461.19508123397827,380.47833251953125,444.38136750976327,0.7718511819839478,640.0,6.658022403717041
0.20539817214012146,40,0.8126361966133118,772.7572021484375,296.26732389653296,234.0502471923828,0.019106704324195603,-401.9331970214844,0.1775372177362442,0.0,359.1722238213855,40.0,1.0,268.186279296875,651.0,386.4560852050781,61.285714285714285,1.9417591094970703,403.4677414426545,335.26788330078125,0.21183863282203674,246.47447204589844,0.23251333832740784,0.8168352246284485,40000,84.52957721356924,473.2071461677551,373.7795715332031,424.8110333544144,0.7726768255233765,651.0,6.6581220626831055
0.29769086837768555,41,0.7871864438056946,855.479736328125,297.6057632331316,246.39312744140625,0.019106704324195603,-402.4348449707031,0.17945776879787445,0.0,358.2045874382448,41.0,1.0,271.2975158691406,665.0,370.972900390625,61.6015037593985,1.9454448223114014,402.43093928240467,341.182373046875,0.20555025339126587,262.76544189453125,0.3208464980125427,0.7949631810188293,41000,84.56101916040937,484.8569755554199,380.193359375,319.4991321126187,0.7734748721122742,665.0,6.659476280212402
0.3277243971824646,42,0.8090125918388367,761.5440063476562,298.08289436062717,244.942138671875,0.019490749081111935,-407.6615905761719,0.1832888275384903,0.0,357.11493141665255,42.0,1.0,274.88592529296875,679.0,480.4781799316406,61.70839469808542,1.9530575275421143,391.3208497236909,323.9232177734375,0.19550135731697083,256.6404113769531,0.24047721922397614,0.7861543893814087,42000,84.57719846925617,496.58774185180664,362.45758056640625,312.4390345313692,0.7738265991210938,679.0,6.658529758453369
0.22987881302833557,43,0.8060632944107056,838.8309326171875,299.5145066221509,229.1455535888672,0.019490749081111935,-415.8958740234375,0.1847797930240631,0.0,356.7832220714043,43.0,1.0,279.061279296875,692.0,483.7943115234375,62.096820809248555,1.952762484550476,392.36189560270725,323.52349853515625,0.17816109955310822,241.2073516845703,0.2563008666038513,0.8172851800918579,43000,84.59041925377676,508.33179903030396,371.571044921875,342.85142957097776,0.7742252945899963,692.0,6.659167766571045
0.25484219193458557,44,0.8033207654953003,1007.332275390625,301.08019349427065,241.6050567626953,0.019490749081111935,-428.1980895996094,0.1856401413679123,0.0,358.52355928612377,44.0,1.0,282.69329833984375,704.0,447.44085693359375,62.42471590909091,1.9559712409973145,382.41291419093346,355.0055847167969,0.19363227486610413,254.59597778320312,0.2651938796043396,0.8126723170280457,44000,84.58380062164514,520.1941704750061,398.4839172363281,433.35805951906167,0.775200366973877,704.0,6.652876377105713
0.2779618501663208,45,0.7938823103904724,926.720703125,302.5135984962496,236.37603759765625,0.020282151651708893,-426.92449951171875,0.18727168440818787,0.0,362.0908717623145,45.0,1.0,286.1216125488281,717.0,462.6849670410156,62.69735006973501,1.9618183374404907,383.6111971935619,350.40203857421875,0.23082081973552704,249.44786071777344,0.28044548630714417,0.7896104454994202,45000,84.55931098058504,532.1708452701569,396.1674499511719,519.0526207147062,0.7756813764572144,717.0,6.641874313354492
0.27721741795539856,46,0.8131762146949768,946.7149047851562,303.616220626645,248.50363159179688,0.020282151651708893,-438.8052978515625,0.188180610537529,0.0,361.5551290268571,46.0,1.0,290.08868408203125,730.0,465.07757568359375,62.9986301369863,1.9636921882629395,378.40065787836846,367.455810546875,0.21386350691318512,260.103515625,0.21322497725486755,0.8051725029945374,46000,84.56254832637529,543.976037979126,407.39215087890625,337.4467059312766,0.7762008905410767,730.0,6.6438727378845215
0.23083853721618652,47,0.8014754056930542,1066.62841796875,304.75085980969783,231.96519470214844,0.019882513137642284,-436.09637451171875,0.1891029179096222,0.0,361.29228022573255,47.0,1.0,294.7646484375,742.0,476.64581298828125,63.32614555256065,1.9653056859970093,365.04928389947366,336.99639892578125,0.21167780458927155,245.68150329589844,0.24057121574878693,0.8006889820098877,47000,84.57082749801003,555.7471930980682,375.4931640625,349.2012353740016,0.7764879465103149,742.0,6.642644882202148
0.26044872403144836,48,0.8058648705482483,1119.0877685546875,305.6143914355607,248.7015380859375,0.019106704324195603,-442.35296630859375,0.188635915517807,0.0,359.5726053590888,48.0,1.0,298.76959228515625,754.0,387.6924743652344,63.59681697612732,1.9623897075653076,361.57080180441824,375.7972412109375,0.20609307289123535,266.1067810058594,0.24212674796581268,0.7978425025939941,48000,84.58828026869462,567.4544966220856,422.8196105957031,278.74788662683324,0.7770806550979614,754.0,6.645132064819336
0.1561582237482071,49,0.8127981424331665,1085.9100341796875,306.03534933834084,245.6240234375,0.019882513137642284,-435.79351806640625,0.18776895105838776,0.0,360.80729044162405,49.0,1.0,301.29736328125,768.0,543.74365234375,63.740885416666664,1.9603018760681152,363.0447122493731,344.10968017578125,0.2110670804977417,258.29095458984375,0.1718166321516037,0.8167051672935486,49000,84.57569749927342,579.3626472949982,383.11602783203125,420.0721744033134,0.7780167460441589,768.0,6.638440132141113
0.2821841537952423,50,0.7857851982116699,1299.8974609375,306.67280376147585,260.59521484375,0.019490749081111935,-441.7804260253906,0.18753956258296967,0.0,363.1833746832444,50.0,1.0,304.84576416015625,782.0,544.2977294921875,63.89897698209719,1.9613534212112427,360.4191935970106,345.5091552734375,0.20991741120815277,278.8289489746094,0.2759751081466675,0.7826492190361023,50000,84.55335768082539,591.3425719738007,387.78515625,479.6115025226424,0.7783883810043335,782.0,6.641095161437988
0.2377871572971344,51,0.8072344660758972,1184.384765625,307.30567859651546,254.42965698242188,0.020282151651708893,-444.57293701171875,0.1874006986618042,0.0,364.0823885260999,51.0,1.0,307.88275146484375,796.0,434.9815368652344,64.06281407035176,1.961398959159851,353.5001722321335,333.95013427734375,0.1941194087266922,280.18780517578125,0.25011712312698364,0.8167949914932251,51000,84.04632952149072,606.8081769943237,375.2796630859375,409.0330806688779,0.7790329456329346,796.0,6.6592302322387695
0.31006544828414917,52,0.8088814616203308,1123.1109619140625,308.777046502672,258.5688781738281,0.019882513137642284,-449.60137939453125,0.18889003992080688,0.0,366.1190424754746,52.0,1.0,312.5600280761719,806.0,537.8712158203125,64.42803970223325,1.9651036262512207,361.82609337813307,335.4335632324219,0.19422100484371185,281.94976806640625,0.2870427072048187,0.8083450198173523,52000,84.03158796652839,618.8149154186249,385.5445251464844,469.9883938935812,0.7790426015853882,806.0,6.64382791519165
0.22303740680217743,53,0.8142392635345459,1415.54833984375,310.3424063406386,258.14276123046875,0.019882513137642284,-440.28668212890625,0.19036056101322174,0.0,366.2397775080178,53.0,1.0,316.05706787109375,817.0,477.2220764160156,64.81517747858017,1.9678610563278198,366.47495858490737,336.55810546875,0.22275961935520172,277.2823181152344,0.1969544142484665,0.8128321170806885,53000,84.03947643179269,630.6559994220734,377.830078125,372.51799920026855,0.7795268893241882,817.0,6.622472763061523
0.28772062063217163,54,0.8077644109725952,1398.7840576171875,311.7833141984234,245.47076416015625,0.019882513137642284,-433.70867919921875,0.19140315055847168,0.0,367.45992571957294,54.0,1.0,319.28082275390625,829.0,534.1085815429688,65.13751507840772,1.9718137979507446,371.7349204554965,336.6632995605469,0.2090560793876648,269.13580322265625,0.277850478887558,0.8148852586746216,54000,84.03151087717536,642.6160786151886,385.03289794921875,432.12778093199523,0.7802805304527283,829.0,6.603692054748535
0.18133026361465454,55,0.8092917203903198,1455.0518798828125,312.013317849241,257.55218505859375,0.020282151651708893,-444.3106689453125,0.19179770350456238,0.0,368.802068468719,55.0,1.0,322.0623779296875,843.0,460.6577453613281,65.22775800711744,1.9719611406326294,366.238919433989,354.599365234375,0.19428294897079468,277.241943359375,0.15935195982456207,0.8122673630714417,55000,84.02229489739902,654.5881669521332,396.07562255859375,441.2777769226068,0.7809849381446838,843.0,6.625990390777588
0.1813686639070511,56,0.8141297101974487,1401.6328125,312.4388044266423,247.93296813964844,0.020282151651708893,-442.9589538574219,0.1920192688703537,0.0,367.0480531958079,56.0,1.0,324.4412841796875,855.0,475.78021240234375,65.38011695906432,1.972686767578125,363.9242391654651,328.1688232421875,0.20915035903453827,273.30291748046875,0.15487878024578094,0.831920862197876,56000,84.05000795361958,666.2700142860413,369.6593017578125,270.57721318569014,0.7816555500030518,855.0,6.615223407745361
0.1605330854654312,57,0.8114694952964783,1615.05859375,312.36254213804085,263.8753967285156,0.019106704324195603,-438.7721862792969,0.19116055965423584,0.0,365.02236125111824,57.0,1.0,326.7955322265625,870.0,462.0264587402344,65.45172413793104,1.9707276821136475,360.6302810802195,350.5330810546875,0.19618111848831177,283.0794677734375,0.143241748213768,0.8197997212409973,57000,84.08299635890017,677.9016265869141,392.29669189453125,251.58361234849968,0.7822141051292419,870.0,6.626128673553467
