total/duration,ret_rms_mean,rollout/actions_std,eval/return,train/loss_critic,reference_Q_mean,param_noise_stddev,reference_action_std,eval/Q,reference_action_mean,ret_rms_std,rollout/Q_mean,eval/return_history,rollout/episodes,total/epochs,reference_actor_Q_mean,reference_Q_std,eval/episodes,obs_rms_mean,rollout/episode_steps,reference_actor_Q_std,rollout/return,total/steps_per_second,reference_perturbed_action_std,obs_rms_std,total/episodes,total/steps,rollout/actions_mean,reference_perturbed_action_mean,train/loss_actor,rollout/return_history,train/param_noise_distance
9.23582410812378,0.0,0.60589599609375,61.42784709393372,0.13080434501171112,1.8527281284332275,0.16720346283821505,0.028112314641475677,2.456044912338257,0.9312309622764587,1.0,0.8724135756492615,61.42784709393372,13.0,1,2.529995918273926,3.248380184173584,1.0,-0.26288485527038574,67.84615384615384,2.82283353805542,11.094214934443578,108.27404120011397,0.12449564784765244,1.8210418224334717,13.0,1000,0.39968904852867126,0.9401121735572815,-2.49592661857605,11.094214934443578,0.335405558347702
18.185922861099243,0.0,0.5391452312469482,63.98927753330963,0.1636306643486023,5.586465358734131,0.14259466822295333,0.28253984451293945,3.3235204219818115,0.8658633232116699,1.0,3.712665319442749,62.70856231362168,16.0,2,6.400877952575684,5.016463756561279,2.0,-0.09891264140605927,84.625,4.564360618591309,18.984118803400428,109.97517229538664,0.39907318353652954,1.4090313911437988,16.0,2000,0.5362822413444519,0.6936745643615723,-6.829051494598389,18.984118803400428,0.27080902457237244
27.557665586471558,0.0,0.5031894445419312,267.4125026208686,0.3276941776275635,10.226339340209961,0.11686267184170265,0.5160253047943115,12.501736640930176,0.6868317723274231,1.0,5.669503211975098,130.943209082704,19.0,3,11.242420196533203,7.0089263916015625,3.0,-0.038529444485902786,144.0,6.401739120483398,71.15065866643312,108.8626317271497,0.4705539345741272,1.1967638731002808,19.0,3000,0.6127596497535706,0.7284665703773499,-11.398414611816406,71.15065866643312,0.3774772584438324
36.279643535614014,0.0,0.4711391031742096,-32.13030665805341,0.41532042622566223,14.77502155303955,0.09577415649670935,0.572300374507904,8.223077774047852,0.6650374531745911,1.0,8.552722930908203,90.17483014751464,21.0,4,15.939769744873047,8.33791732788086,4.0,-0.01012324821203947,186.0952380952381,7.612359523773193,128.99412200160177,110.25466653423396,0.6625999212265015,1.09759521484375,21.0,4000,0.6440559029579163,0.5107926726341248,-16.69002914428711,128.99412200160177,0.36816033720970154
46.99349784851074,0.0,0.47780555486679077,583.3236240303892,1.1811960935592651,19.092079162597656,0.07849118035809692,0.4902593195438385,22.695146560668945,0.713894784450531,1.0,11.040314674377441,188.80458892408956,28.0,5,19.9863338470459,10.05929183959961,5.0,0.007329240441322327,178.5,9.52978801727295,132.48125080351247,106.39769816918307,0.47662824392318726,1.1107416152954102,28.0,5000,0.6367032527923584,0.6736702919006348,-21.890846252441406,132.48125080351247,0.2967875003814697
56.15467023849487,0.0,0.48120084404945374,78.88741464892144,1.5475151538848877,23.065311431884766,0.06432701283272566,0.4502362310886383,18.934560775756836,0.7669055461883545,1.0,13.552777290344238,170.4850598782282,29.0,6,24.327598571777344,11.98619556427002,6.0,0.007643284276127815,206.82758620689654,11.469012260437012,158.72557227003927,106.84774702651373,0.2360483556985855,1.0782923698425293,29.0,6000,0.6219310760498047,0.8673103451728821,-27.2218017578125,158.72557227003927,0.2677761912345886
65.16133499145508,0.0,0.47074374556541443,185.02881396635755,2.8248467445373535,28.960674285888672,0.052718847660376544,0.43290242552757263,31.26616668701172,0.7363052368164062,1.0,15.712789535522461,172.56273903367523,32.0,7,30.37738037109375,13.942713737487793,7.0,0.02897721901535988,216.21875,13.287899017333984,168.87094590541778,107.42566893262614,0.3620160222053528,1.0271368026733398,32.0,7000,0.6335455775260925,0.7702426910400391,-33.44196701049805,168.87094590541778,0.26158010959625244
74.04285717010498,0.0,0.46000656485557556,57.69591729348107,3.5532190799713135,34.3980712890625,0.045863445263280886,0.44772613048553467,29.082088470458984,0.6530637741088867,1.0,19.227764129638672,158.20438631615096,38.0,8,35.62565612792969,15.757946968078613,8.0,0.04148861765861511,200.76315789473685,15.32126235961914,171.59833694801827,108.04553343506068,0.41632044315338135,1.0247869491577148,38.0,8000,0.6423492431640625,0.7003641128540039,-40.58574676513672,171.59833694801827,0.3076036274433136
83.6441559791565,0.0,0.44749701023101807,296.2903674833975,5.0378828048706055,37.4705696105957,0.039113321278561465,0.4043334424495697,42.70098876953125,0.7191758751869202,1.0,23.084152221679688,173.5472731125117,40.0,9,38.82719802856445,19.638059616088867,9.0,0.044300369918346405,222.075,19.256664276123047,194.03552294919558,107.59867075761674,0.39988189935684204,1.01123046875,40.0,9000,0.6553574800491333,0.7135915756225586,-47.164268493652344,194.03552294919558,0.21387624740600586
92.53051137924194,0.0,0.4503463804721832,167.813369197967,4.161394119262695,45.12090301513672,0.039113321278561465,0.4381631016731262,47.684329986572266,0.6605283617973328,1.0,23.738807678222656,172.97388272105724,45.0,10,46.561859130859375,21.33590316772461,10.0,0.0410846471786499,218.26666666666668,20.862201690673828,173.06443773441094,108.07246011009698,0.34302619099617004,1.0333082675933838,45.0,10000,0.6490861773490906,0.7410867810249329,-52.42115783691406,173.06443773441094,0.2640618085861206
101.11444020271301,0.0,0.45499005913734436,-28.148777151233787,2.8198184967041016,50.46324157714844,0.0368465179454358,0.42980581521987915,22.379928588867188,0.6566370129585266,1.0,25.198806762695312,154.69000455084895,52.0,11,51.986793518066406,23.93015480041504,11.0,0.04281099885702133,208.6153846153846,23.391584396362305,164.62123266407832,108.78762694969514,0.4518355131149292,1.0419105291366577,52.0,11000,0.6375619173049927,0.6140586733818054,-57.21464920043945,164.62123266407832,0.19854013621807098
111.19243264198303,0.0,0.4545440673828125,478.64837284001294,6.275464057922363,54.14451217651367,0.03834263432855746,0.4187093675136566,69.03402709960938,0.6605091094970703,1.0,27.94392204284668,181.68653524161263,58.0,12,55.54484176635742,26.81614112854004,12.0,0.05103081837296486,205.79310344827587,26.307777404785156,166.0111623496935,107.92101328188002,0.4714757204055786,1.030859112739563,58.0,12000,0.631121814250946,0.6423971056938171,-61.968807220458984,166.0111623496935,0.20760831236839294
120.00835061073303,0.0,0.4538187086582184,32.06036621951678,6.340697765350342,61.226932525634766,0.03540877950819716,0.4127989411354065,39.45075988769531,0.7101985812187195,1.0,29.710325241088867,170.17682993222064,65.0,13,62.90382766723633,27.100543975830078,13.0,0.04852001368999481,198.72307692307692,26.354917526245117,157.82249416919,108.32579511210561,0.48822593688964844,1.0377962589263916,65.0,13000,0.6298191547393799,0.5873536467552185,-65.11477661132812,157.82249416919,0.18534433841705322
129.01460194587708,0.0,0.45751211047172546,234.08540547636636,4.906808376312256,66.72613525390625,0.034027141129503384,0.4731215536594391,69.30886840820312,0.6458596587181091,1.0,30.591772079467773,174.7417281853739,70.0,14,67.99169921875,29.287311553955078,14.0,0.04344664886593819,198.21428571428572,29.000268936157227,151.33237233909915,108.51484862057042,0.4889994263648987,1.0581191778182983,70.0,14000,0.6257311105728149,0.6190055012702942,-67.45515441894531,151.33237233909915,0.2193104475736618
138.0156102180481,0.0,0.4540291726589203,186.1310444004908,7.492531776428223,70.68507385253906,0.032055106170371106,0.5048938393592834,66.39177703857422,0.5829365849494934,1.0,33.12739944458008,175.50101593304834,75.0,15,71.93524169921875,31.53438377380371,15.0,0.045607440173625946,199.96,31.069841384887695,155.06669301285896,108.68335818174336,0.4555734097957611,1.0458494424819946,75.0,15000,0.6301262974739075,0.6490160822868347,-70.90209197998047,155.06669301285896,0.25889822840690613
148.5187222957611,0.0,0.458732932806015,595.5418681434564,8.900335311889648,74.074462890625,0.030804326970036475,0.5138776898384094,79.7492904663086,0.6175096035003662,1.0,33.168643951416016,201.75356919619887,83.0,16,75.49464416503906,33.298648834228516,16.0,0.039358995854854584,192.20481927710844,32.835079193115234,139.70747077033158,107.73052550329312,0.3629066050052643,1.049898624420166,83.0,16000,0.6272638440132141,0.76962810754776,-72.94961547851562,139.70747077033158,0.2190929502248764
157.25700092315674,0.0,0.4541173577308655,256.3044069740347,5.221890926361084,75.5220718383789,0.03142349394213421,0.506557822227478,101.7930908203125,0.6540513634681702,1.0,35.742408752441406,204.9624420066598,84.0,17,77.13386535644531,36.10830307006836,17.0,0.040476709604263306,192.22619047619048,35.31279754638672,138.94978906106147,108.1032952441145,0.4859832525253296,1.027561902999878,84.0,17000,0.6402580738067627,0.6652717590332031,-75.45108032226562,138.94978906106147,0.21800319850444794
166.1146605014801,0.0,0.454327255487442,7.175689604631596,8.616936683654785,78.11511993408203,0.03269941380439557,0.5816481113433838,58.81890869140625,0.5691091418266296,1.0,37.958045959472656,193.97428909543603,89.0,18,79.77587890625,37.95236587524414,18.0,0.04158669710159302,199.47191011235955,37.3909797668457,144.04968238262688,108.35888864751716,0.4521130323410034,1.027402639389038,89.0,18000,0.6431378722190857,0.7067983746528625,-79.8773193359375,144.04968238262688,0.1719454526901245
175.03055453300476,0.0,0.456682026386261,191.39200931309404,10.394262313842773,81.7869873046875,0.03269941380439557,0.5655360817909241,107.8588638305664,0.5301210284233093,1.0,40.208946228027344,193.83837963320752,95.0,19,83.13130187988281,40.62106704711914,19.0,0.04146312549710274,199.98947368421054,40.3255729675293,146.0167268208551,108.5524755988661,0.5252851247787476,1.0403058528900146,95.0,19000,0.6414051055908203,0.603946328163147,-81.55851745605469,146.0167268208551,0.21002596616744995
184.3215992450714,0.0,0.4577137529850006,311.1776599650287,20.494884490966797,82.19586181640625,0.030804326970036475,0.4937298893928528,103.19939422607422,0.6562407612800598,1.0,43.43853759765625,199.70534364979858,100.0,20,83.4809341430664,42.95536804199219,20.0,0.04810692369937897,198.49,42.69315719604492,150.84416583229927,108.50600299647076,0.5285558104515076,1.0370943546295166,100.0,20000,0.6413940191268921,0.6132853627204895,-87.22958374023438,150.84416583229927,0.22329983115196228
196.3390245437622,0.0,0.46033576130867004,985.2397937426098,9.471114158630371,84.63362121582031,0.03142349394213421,0.5048515200614929,122.51081085205078,0.6263201832771301,1.0,46.238197326660156,237.1117460351705,103.0,21,86.83306884765625,44.74439239501953,21.0,0.048987239599227905,201.8640776699029,44.145973205566406,155.35278460549324,106.95785032444881,0.5272637605667114,1.0495805740356445,103.0,21000,0.6378282904624939,0.6053897142410278,-88.52384948730469,160.44198860840805,0.19995097815990448
205.39683175086975,0.0,0.46184873580932617,250.9134807691516,20.073822021484375,87.66633605957031,0.03019736003336582,0.5740825533866882,112.541015625,0.5146135091781616,1.0,49.283512115478516,237.73909761398784,109.0,22,89.60133361816406,45.9859619140625,22.0,0.05065203458070755,199.55963302752295,45.5598030090332,158.79101989111354,107.1097339353524,0.5612784624099731,1.0620335340499878,109.0,22000,0.6338030099868774,0.5338497161865234,-93.50897216796875,173.95038696384267,0.19807186722755432
214.4268274307251,0.0,0.45967283844947815,260.9232573530149,19.922119140625,89.12972259521484,0.02901906944733551,0.5509494543075562,124.2927474975586,0.5433899164199829,1.0,52.81888198852539,238.74710455916295,111.0,23,91.31427001953125,48.36932373046875,23.0,0.05393072962760925,206.14414414414415,47.963233947753906,167.26283783205866,107.26269784237056,0.519925057888031,1.0433577299118042,111.0,23000,0.631574273109436,0.5470946431159973,-99.09598541259766,184.0652698120308,0.2200002521276474
