total/steps,rollout/actions_std,ret_rms_mean,total/episodes,total/epochs,rollout/return,rollout/Q_mean,eval/Q,ret_rms_std,rollout/episode_steps,eval/return,reference_Q_std,eval/return_history,reference_action_std,train/param_noise_distance,train/loss_actor,train/loss_critic,obs_rms_mean,rollout/episodes,rollout/actions_mean,eval/episodes,obs_rms_std,reference_Q_mean,reference_actor_Q_mean,reference_actor_Q_std,total/duration,rollout/return_history,reference_action_mean,total/steps_per_second
248000,0.741007387638092,0.0,248.0,248,44.76278404222792,120.05976867675781,47.2640380859375,1.0,1000.0,15.736549131394113,100.1052017211914,357.13261599903575,0.7893041372299194,0.0,-156.9332275390625,56.138572692871094,0.13061776757240295,248.0,-0.07153474539518356,248.0,2.0229852199554443,191.98931884765625,193.89169311523438,100.28408813476562,9012.80866765976,118.25142972265672,-0.12513376772403717,27.516394627335963
249000,0.7405617833137512,0.0,249.0,249,46.46134038990412,120.56192779541016,126.98883819580078,1.0,1000.0,179.98433413499396,99.92292022705078,351.9035601778906,0.7169204950332642,0.0,-158.51333618164062,38.09089660644531,0.1306256353855133,249.0,-0.07162148505449295,249.0,2.0239648818969727,192.2078857421875,194.27499389648438,100.38093566894531,9047.669160842896,117.68892327729866,-0.24998556077480316,27.520900197991185
250000,0.7401638031005859,0.0,250.0,250,48.80879897492776,121.06698608398438,53.6151123046875,1.0,1000.0,-110.93497883520565,101.38225555419922,342.4723093908145,0.7734856605529785,0.0,-159.59930419921875,30.577714920043945,0.1306307464838028,250.0,-0.07183849066495895,250.0,2.0256383419036865,193.27685546875,195.7049560546875,101.67443084716797,9082.720875740051,125.73979581094723,-0.14560675621032715,27.52479168084423
251000,0.7405139803886414,0.0,251.0,251,48.04613704256442,120.84288787841797,249.6160430908203,1.0,1000.0,1214.9718889914652,99.88615417480469,348.7526330727645,0.7700655460357666,0.0,-160.4761962890625,30.8698673248291,0.13039883971214294,251.0,-0.07359826564788818,251.0,2.027071475982666,194.41781616210938,196.50387573242188,100.13212585449219,9117.7696454525,119.23275318732323,-0.11242472380399704,27.528662135611928
252000,0.7404901385307312,0.0,252.0,252,48.16830533119303,120.83149719238281,250.9788055419922,1.0,1000.0,824.2827522065994,101.35284423828125,349.17026159963893,0.7876691222190857,0.0,-159.89590454101562,31.294200897216797,0.13032138347625732,252.0,-0.07422475516796112,252.0,2.0275487899780273,194.95327758789062,197.407470703125,101.50833892822266,9152.773187160492,119.53130452310481,-0.11974749714136124,27.532638998801538
253000,0.7403427958488464,0.0,253.0,253,50.214425455855924,121.33758544921875,250.11839294433594,1.0,1000.0,1120.8025252198806,101.74354553222656,354.67255285536424,0.708594799041748,0.0,-162.10858154296875,20.79144287109375,0.13025754690170288,253.0,-0.07465936243534088,253.0,2.0282440185546875,195.63760375976562,197.89324951171875,101.66407775878906,9187.607563972473,123.8341887024335,-0.2588992416858673,27.537092571530085
254000,0.7399457097053528,0.0,254.0,254,52.92423384519547,121.84397888183594,213.9593963623047,1.0,1000.0,436.589467101545,101.69474792480469,361.83441508294163,0.7517572045326233,0.0,-161.26316833496094,49.6572380065918,0.13027852773666382,254.0,-0.07496578991413116,254.0,2.0297691822052,196.99871826171875,199.1897430419922,101.34595489501953,9222.51534318924,132.2815443585678,-0.16004802286624908,27.541293296690164
255000,0.7398302555084229,0.0,255.0,255,55.431966726535116,122.35057067871094,254.97740173339844,1.0,1000.0,771.9241874204974,102.05194854736328,362.1370378488575,0.7159345746040344,0.0,-165.65264892578125,42.29558181762695,0.13033364713191986,255.0,-0.07490291446447372,255.0,2.030778408050537,198.521728515625,200.81793212890625,102.23841094970703,9257.401502370834,142.60002713746246,-0.1971934586763382,27.545526672327448
256000,0.7396097183227539,0.0,256.0,256,56.90397975082016,122.85472106933594,254.54762268066406,1.0,1000.0,755.9433194714532,101.64032745361328,363.8776234431796,0.7326477766036987,0.0,-167.69406127929688,20.514280319213867,0.13033688068389893,256.0,-0.07480551302433014,256.0,2.031679153442383,200.29380798339844,202.2958221435547,101.90850830078125,9292.427285909653,145.25976194845657,-0.06177305057644844,27.549314309747615
257000,0.739423930644989,0.0,257.0,257,59.17134215009624,123.36161804199219,254.4425048828125,1.0,1000.0,793.7623034729742,101.65255737304688,364.6547608705628,0.7446829676628113,0.0,-166.2589874267578,43.767032623291016,0.13039463758468628,257.0,-0.07472509145736694,257.0,2.0320229530334473,200.34487915039062,202.31362915039062,101.72776794433594,9327.368650197983,145.32933661634812,-0.09996803849935532,27.553322875744268
258000,0.739246666431427,0.0,258.0,258,60.7736677848562,123.86201477050781,253.66885375976562,1.0,1000.0,617.9586417998,103.25956726074219,362.8854351505283,0.6815910339355469,0.0,-167.51100158691406,51.274070739746094,0.13040131330490112,258.0,-0.07469440251588821,258.0,2.0323879718780518,199.54150390625,201.99807739257812,103.40162658691406,9362.249330043793,146.8673500097333,-0.23142190277576447,27.557480142306055
259000,0.7393264770507812,0.0,259.0,259,60.941967791241176,123.9216079711914,253.5188446044922,1.0,1000.0,476.6410269003586,104.0811767578125,359.6538438241623,0.7132920622825623,0.0,-164.55335998535156,30.790040969848633,0.13029029965400696,259.0,-0.07560359686613083,259.0,2.033942699432373,200.43658447265625,202.8255615234375,104.10371398925781,9397.076501846313,143.87615654650415,-0.08144678920507431,27.561763485602395
260000,0.7392305731773376,0.0,260.0,260,61.47441347821369,124.41380310058594,251.33987426757812,1.0,1000.0,32.913065244911905,103.14881896972656,353.49190415630676,0.7235342860221863,0.0,-166.97747802734375,32.528682708740234,0.13014556467533112,260.0,-0.07526244223117828,260.0,2.035512924194336,200.934326171875,203.30416870117188,103.06111907958984,9431.962746620178,144.78687840453517,-0.2079402655363083,27.565842548855237
261000,0.7392009496688843,0.0,261.0,261,61.054926389266384,124.89752960205078,248.37042236328125,1.0,1000.0,-458.86051424586606,102.10140991210938,347.8340497854205,0.703965961933136,0.0,-165.85545349121094,25.86037826538086,0.129981130361557,261.0,-0.07412701845169067,261.0,2.0376265048980713,200.4586181640625,203.1434783935547,102.66474914550781,9466.835332870483,147.17817642386362,-0.26383861899375916,27.569931325810963
262000,0.7392438054084778,0.0,262.0,262,60.07163717910798,125.37555694580078,250.02200317382812,1.0,1000.0,-117.56763727206246,103.10810089111328,349.5932207970943,0.7073500752449036,0.0,-166.46310424804688,37.2701301574707,0.12974245846271515,262.0,-0.07305186241865158,262.0,2.0377156734466553,200.47215270996094,203.24398803710938,103.15271759033203,9501.456578493118,143.72206294843392,-0.18452568352222443,27.574719500697
263000,0.7389252185821533,0.0,263.0,263,60.735727303847284,125.85435485839844,252.95571899414062,1.0,1000.0,687.4426315159737,102.87023162841797,358.3123262479053,0.6851978302001953,0.0,-167.6782989501953,35.86669921875,0.1296648532152176,263.0,-0.07260323315858841,263.0,2.040741443634033,200.11441040039062,202.25619506835938,103.1380386352539,9536.16439318657,150.56583571406384,-0.15891824662685394,27.57922254233674
264000,0.7390493154525757,0.0,264.0,264,60.16219118518129,125.69087219238281,203.8192138671875,1.0,1000.0,393.7583603793021,101.606201171875,355.35225175722394,0.7019542455673218,0.0,-166.0736083984375,42.40473937988281,0.1296636313199997,264.0,-0.07293687760829926,264.0,2.0412330627441406,199.74847412109375,202.2449951171875,101.90982818603516,9570.944436311722,151.79921527598114,-0.06434314697980881,27.583484760228696
265000,0.7388770580291748,0.0,265.0,265,61.19459092834006,126.165283203125,253.61375427246094,1.0,1000.0,505.62412786672155,101.11265563964844,359.1430362842343,0.7053061127662659,0.0,-166.2695770263672,28.65139389038086,0.12959381937980652,265.0,-0.07256703823804855,265.0,2.0423686504364014,200.65853881835938,202.87881469726562,101.1986312866211,9605.834629058838,158.2559821495037,-0.20356391370296478,27.587399766215235
266000,0.7385578155517578,0.0,266.0,266,62.41628478267745,126.63368225097656,251.77130126953125,1.0,1000.0,788.3109275073668,101.49051666259766,363.91344526323604,0.7007390260696411,0.0,-167.95849609375,33.652549743652344,0.12953616678714752,266.0,-0.0720282793045044,266.0,2.0433621406555176,198.6563720703125,200.92266845703125,101.8020248413086,9640.782575130463,166.90495927557964,-0.17044217884540558,27.591121148834787
267000,0.7388024926185608,0.0,267.0,267,62.344821861775074,126.61394500732422,248.6410675048828,1.0,1000.0,568.1915537366328,101.85113525390625,365.00398557672634,0.7258296012878418,0.0,-165.10365295410156,33.57356262207031,0.12962113320827484,267.0,-0.07173798978328705,267.0,2.043811321258545,197.2643585205078,199.09417724609375,101.91850280761719,9675.665652990341,172.3638349901704,-0.06625324487686157,27.595000651710357
268000,0.7385783791542053,0.0,268.0,268,63.41076619375414,127.0650634765625,244.12405395507812,1.0,1000.0,587.9409803634877,101.20357513427734,372.13779150970555,0.7991244196891785,0.0,-167.43345642089844,26.495620727539062,0.1295321136713028,268.0,-0.07202707231044769,268.0,2.0462679862976074,197.990234375,200.63426208496094,101.51774597167969,9710.472073554993,171.20820500209257,0.033928509801626205,27.599070155390038
269000,0.7383824586868286,0.0,269.0,269,64.02360446273788,127.50363159179688,200.31842041015625,1.0,1000.0,358.94139940014986,99.50784301757812,368.44285486272094,0.7665122151374817,0.0,-166.42068481445312,33.39188003540039,0.12948966026306152,269.0,-0.07212942093610764,269.0,2.0470972061157227,197.67172241210938,199.6138458251953,99.5591049194336,9745.305486679077,170.2055012485944,-0.06888486444950104,27.603034134506906
270000,0.7380437254905701,0.0,270.0,270,65.30139824677606,127.94837188720703,250.65676879882812,1.0,1000.0,816.2346982038182,98.40282440185547,375.35476401968435,0.7253406047821045,0.0,-168.56320190429688,33.66276550292969,0.12944473326206207,270.0,-0.0723826214671135,270.0,2.0496482849121094,197.66000366210938,199.8748016357422,98.29911804199219,9780.183297634125,171.21774743479887,-0.11413773149251938,27.6068445532421
271000,0.7377824783325195,0.0,271.0,271,66.39576123838094,128.38868713378906,200.86119079589844,1.0,1000.0,157.71667482845618,99.3498764038086,371.6206425701309,0.7684770822525024,0.0,-165.6319122314453,33.5146598815918,0.12946994602680206,271.0,-0.0719158723950386,271.0,2.0500755310058594,194.48963928222656,196.790771484375,99.38912200927734,9815.006019830704,170.89970806772692,-0.06749304383993149,27.61078286171794
272000,0.7377422451972961,0.0,272.0,272,67.48141930065108,128.81307983398438,237.08132934570312,1.0,1000.0,723.192447800638,99.65364837646484,377.3890186038162,0.7669205665588379,0.0,-165.63607788085938,34.096492767333984,0.12950557470321655,272.0,-0.07185181230306625,272.0,2.052225351333618,195.13601684570312,197.3614501953125,99.77134704589844,9849.96464562416,170.12371121037967,-0.11070602387189865,27.61431231337828
273000,0.737336277961731,0.0,273.0,273,69.4369177900233,129.245849609375,246.47454833984375,1.0,1000.0,698.8863539636113,99.80855560302734,385.11803655995624,0.7516907453536987,0.0,-164.4226531982422,20.93579864501953,0.12955795228481293,273.0,-0.07164712250232697,273.0,2.0526697635650635,194.45523071289062,196.48345947265625,100.14550018310547,9884.806178808212,180.40996621209598,-0.07682392001152039,27.618143953624283
274000,0.7371171712875366,0.0,274.0,274,69.22812811829935,129.56300354003906,166.94244384765625,1.0,1000.0,277.9725244632856,99.80965423583984,381.74164320240976,0.7625597715377808,0.0,-164.09494018554688,11.12036418914795,0.12944135069847107,274.0,-0.07184100151062012,274.0,2.0545103549957275,193.7356414794922,195.6790771484375,99.58091735839844,9919.67084980011,185.29885176927058,-0.0850839614868164,27.62188424886309
275000,0.737370491027832,0.0,275.0,275,67.9137430472085,129.13328552246094,168.2816619873047,1.0,1000.0,373.77648628042914,100.10069274902344,380.2192991429909,0.7754334807395935,0.0,-164.49630737304688,43.996212005615234,0.12940897047519684,275.0,-0.0726606622338295,275.0,2.05430269241333,192.97715759277344,195.48715209960938,100.52825164794922,9954.543256759644,177.39684128921462,-0.026921072974801064,27.625576875489585
276000,0.7372972369194031,0.0,276.0,276,68.70055376381556,129.4143524169922,210.70343017578125,1.0,1000.0,454.12356365300855,101.42491149902344,375.93576100730706,0.7530322670936584,0.0,-160.3858642578125,25.222444534301758,0.12935878336429596,276.0,-0.07302206754684448,276.0,2.055912971496582,192.01950073242188,194.29061889648438,101.37484741210938,9989.364413022995,183.101858159867,0.04959455132484436,27.629385473232176
277000,0.7371025681495667,0.0,277.0,277,69.1301544745998,129.81692504882812,243.50689697265625,1.0,1000.0,355.02857120734876,101.45049285888672,372.5623954394452,0.6849409341812134,0.0,-160.45413208007812,41.244781494140625,0.1292635053396225,277.0,-0.07342180609703064,277.0,2.0587780475616455,192.1291961669922,194.14566040039062,101.76447296142578,10024.132153511047,180.21084122088004,-0.23011237382888794,27.633314860377027
278000,0.7369744777679443,0.0,278.0,278,70.22794456124551,129.904296875,244.34226989746094,1.0,1000.0,473.0340671948006,100.79147338867188,372.27212568835074,0.7282100915908813,0.0,-160.70529174804688,54.41130447387695,0.12926538288593292,278.0,-0.07378131151199341,278.0,2.0590951442718506,190.85096740722656,193.12545776367188,101.04974365234375,10058.937084674835,181.00070022328072,-0.16933052241802216,27.63711490188594
279000,0.7365468144416809,0.0,279.0,279,72.02859545509946,130.3155517578125,243.95582580566406,1.0,1000.0,687.6262226989617,100.97260284423828,372.9027423295249,0.7480151653289795,0.0,-162.09506225585938,35.62479782104492,0.12928487360477448,279.0,-0.07383605092763901,279.0,2.058725357055664,191.7432861328125,193.97462463378906,100.96205139160156,10093.70077586174,189.51831663908183,-0.06201024353504181,27.64100166979446
280000,0.7366019487380981,0.0,280.0,280,71.31709141381026,130.3182373046875,207.6727752685547,1.0,1000.0,612.4658875197864,101.49635314941406,376.3875840279899,0.7563320994377136,0.0,-160.57688903808594,44.56382369995117,0.12918870151042938,280.0,-0.07450351864099503,280.0,2.0611331462860107,189.31784057617188,191.24403381347656,101.44703674316406,10128.531019687653,184.7290352902811,-0.020725427195429802,27.644680107682067
281000,0.7362852096557617,0.0,281.0,281,72.43396924712563,130.71270751953125,242.55430603027344,1.0,1000.0,510.41289648277325,101.18035888671875,377.6214668801796,0.7700573205947876,0.0,-158.8061065673828,38.71510696411133,0.12913841009140015,281.0,-0.07476866245269775,281.0,2.0629940032958984,189.2174530029297,191.31382751464844,101.4151840209961,10163.405310153961,192.06543711059916,-0.10560358315706253,27.648213509625666
282000,0.7359806895256042,0.0,282.0,282,73.2797211924545,131.10049438476562,153.01194763183594,1.0,1000.0,230.74231618724315,100.77584075927734,380.84571577401397,0.7692986726760864,0.0,-160.68170166015625,39.687496185302734,0.12904176115989685,282.0,-0.07520843297243118,282.0,2.0643978118896484,189.88272094726562,191.95449829101562,101.12615203857422,10198.445331573486,193.65548765843243,-0.04808765649795532,27.651273388400966
283000,0.7363119125366211,0.0,283.0,283,71.88402697640198,130.7073211669922,44.259342193603516,1.0,1000.0,-200.922830063095,101.65350341796875,375.09923341926026,0.770746648311615,0.0,-160.57379150390625,37.272605895996094,0.12900106608867645,283.0,-0.0760154202580452,283.0,2.0631299018859863,190.25115966796875,192.58192443847656,102.246826171875,10233.38506603241,186.9817643883051,0.008712486363947392,27.654583324471933
284000,0.7366670966148376,0.0,284.0,284,70.83638581729863,130.32421875,89.7401351928711,1.0,1000.0,44.13963469893081,101.65174102783203,366.88029899365097,0.7838549017906189,0.0,-160.21084594726562,36.58686447143555,0.12915775179862976,284.0,-0.07571926712989807,284.0,2.0616488456726074,190.45213317871094,192.95370483398438,101.95846557617188,10268.337810516357,177.42468257740958,0.06149029731750488,27.657835692661017
285000,0.73652184009552,0.0,285.0,285,71.7031822690573,130.7206268310547,125.79942321777344,1.0,1000.0,128.4546361354311,101.78584289550781,364.9424839629864,0.8197535276412964,0.0,-160.81443786621094,39.78166198730469,0.12917876243591309,285.0,-0.07520964741706848,285.0,2.060849189758301,190.21788024902344,192.1897430419922,102.109619140625,10303.402912855148,178.6822950719188,0.07107434421777725,27.660764352369135
286000,0.736667275428772,0.0,286.0,286,71.80317149359742,130.56044006347656,155.92758178710938,1.0,1000.0,239.39544811146357,102.42862701416016,369.38606987345435,0.7755213975906372,0.0,-161.10716247558594,23.006511688232422,0.1293463408946991,286.0,-0.07484126091003418,286.0,2.060403823852539,189.1911163330078,191.45144653320312,102.60981750488281,10338.287372112274,176.32837589127874,0.05331476032733917,27.664156518950172
287000,0.7370976805686951,0.0,287.0,287,70.43813615230727,130.13282775878906,141.40292358398438,1.0,1000.0,270.14980097180904,101.77112579345703,366.374294702159,0.7904770374298096,0.0,-161.7187957763672,28.91864013671875,0.12950187921524048,287.0,-0.0745549201965332,287.0,2.0585076808929443,189.964599609375,192.27398681640625,102.04430389404297,10373.306353330612,171.65256870463654,-0.03171923756599426,27.667167075216224
288000,0.7367908954620361,0.0,288.0,288,72.0043311087521,130.51329040527344,133.65414428710938,1.0,1000.0,32.85723533734215,102.85275268554688,365.5671241450658,0.7548086047172546,0.0,-159.60939025878906,47.9670524597168,0.12948983907699585,288.0,-0.07491880655288696,288.0,2.0602855682373047,189.83468627929688,192.1617431640625,102.85778045654297,10408.200738191605,170.69370887153582,0.14587795734405518,27.670488612236277
289000,0.7372715473175049,0.0,289.0,289,70.41710297674129,129.9915771484375,159.97850036621094,1.0,1000.0,543.0151416562654,102.5556411743164,368.3314163020726,0.814566969871521,0.0,-159.8577880859375,40.62245178222656,0.12954048812389374,289.0,-0.0752415880560875,289.0,2.0615227222442627,191.1898193359375,193.39036560058594,102.910888671875,10443.085604190826,170.88270172300076,-0.024647662416100502,27.673813176828105
290000,0.737522542476654,0.0,290.0,290,69.70584904371238,129.65223693847656,176.0572052001953,1.0,1000.0,425.35117085029253,103.91593170166016,372.56468191536413,0.7596395015716553,0.0,-159.7061767578125,47.611568450927734,0.1295395940542221,290.0,-0.07595456391572952,290.0,2.0649776458740234,192.71633911132812,195.04762268066406,104.13008880615234,10477.952651023865,172.6897772134496,0.14991594851016998,27.67716267277294
291000,0.737343430519104,0.0,291.0,291,71.46441874128745,130.06027221679688,252.22625732421875,1.0,1000.0,866.1651525568893,103.94686889648438,381.26173865285926,0.7637580633163452,0.0,-165.17799377441406,52.158390045166016,0.12947332859039307,291.0,-0.07650630921125412,291.0,2.066775321960449,195.32803344726562,197.643798828125,104.32168579101562,10512.823805570602,172.64859979079188,0.11592856049537659,27.680479134997302
292000,0.7370375394821167,0.0,292.0,292,72.47363211352575,130.4720001220703,241.4904022216797,1.0,1000.0,750.9765385572878,104.61380004882812,385.33413388960145,0.7581907510757446,0.0,-165.72540283203125,25.663999557495117,0.1294051557779312,292.0,-0.076719269156456,292.0,2.0669662952423096,196.10635375976562,198.36231994628906,105.11943817138672,10547.676899194717,179.98714901463723,0.1339331865310669,27.683821071755933
293000,0.7365715503692627,0.0,293.0,293,73.76447282499737,130.8828887939453,253.1699981689453,1.0,1000.0,969.3300126676855,105.02046203613281,387.8449517525779,0.7619216442108154,0.0,-164.25502014160156,23.422597885131836,0.1294776052236557,293.0,-0.07614898681640625,293.0,2.0670502185821533,196.5936279296875,198.8170166015625,105.33904266357422,10582.446465730667,178.70670887337508,0.029299145564436913,27.68735952965388
294000,0.7362488508224487,0.0,294.0,294,76.23097967417132,131.29861450195312,253.9519500732422,1.0,1000.0,769.5989737581754,105.05374145507812,391.32765710664734,0.75844806432724,0.0,-164.44549560546875,25.00775718688965,0.12949281930923462,294.0,-0.0765293538570404,294.0,2.0677647590637207,197.03408813476562,199.20594787597656,105.41417694091797,10617.333825349808,186.08956839161553,0.19849209487438202,27.69056759786995
295000,0.7361974716186523,0.0,295.0,295,77.32234006042485,131.6959686279297,251.0889434814453,1.0,1000.0,669.0666968913546,105.56625366210938,394.6554434184917,0.7826389670372009,0.0,-167.86085510253906,39.579437255859375,0.12953074276447296,295.0,-0.07646600157022476,295.0,2.069164752960205,198.55526733398438,200.83065795898438,105.98490142822266,10652.177543640137,193.7963447039175,0.14664073288440704,27.693868112077162
296000,0.735895574092865,0.0,296.0,296,78.27858479414301,132.0969696044922,257.591796875,1.0,1000.0,1000.2406034229895,104.61028289794922,397.08896724757744,0.7652323842048645,0.0,-168.4178466796875,51.005680084228516,0.12947189807891846,296.0,-0.07664531469345093,296.0,2.070650100708008,198.15740966796875,201.05316162109375,104.98131561279297,10687.02078294754,195.82144959844936,0.21726514399051666,27.697148345805083
297000,0.7358607649803162,0.0,297.0,297,79.310180492044,132.508056640625,255.9266815185547,1.0,1000.0,858.4187199574008,104.82109069824219,402.78289230745065,0.7214120030403137,0.0,-169.18121337890625,42.63209915161133,0.12953655421733856,297.0,-0.07595586776733398,297.0,2.0703532695770264,199.42529296875,202.0152587890625,104.90998077392578,10721.966324567795,193.88586237066568,0.1483454555273056,27.700142959735714
298000,0.7356947660446167,0.0,298.0,298,81.14765545066149,132.91192626953125,256.56378173828125,1.0,1000.0,915.8145708245398,105.06291198730469,407.6269063121995,0.7657558917999268,0.0,-168.74371337890625,56.273399353027344,0.1296156793832779,298.0,-0.07567252963781357,298.0,2.0708184242248535,199.5596923828125,201.7916259765625,105.5407485961914,10756.79554104805,197.4591832286162,0.05405354127287865,27.703417701194443
299000,0.7354676127433777,0.0,299.0,299,82.90814621245747,133.2252960205078,257.36444091796875,1.0,1000.0,948.0418526861006,104.44338989257812,410.30228419715206,0.7326797842979431,0.0,-167.90499877929688,35.35844421386719,0.12962767481803894,299.0,-0.07601497322320938,299.0,2.072261095046997,199.40609741210938,201.83132934570312,104.80784606933594,10791.604311466217,198.25057251638734,0.1708330661058426,27.706723798454014
300000,0.7354976534843445,0.0,300.0,300,83.65992557698493,133.4391632080078,258.079345703125,1.0,1000.0,815.7792901160376,103.7613525390625,421.5635283757659,0.7531536817550659,0.0,-168.1982879638672,39.859657287597656,0.1295837014913559,300.0,-0.07646181434392929,300.0,2.0736560821533203,200.08160400390625,201.70278930664062,103.82861328125,10826.435027360916,197.65877660399306,0.04825243353843689,27.709952467440143
301000,0.7351973652839661,0.0,301.0,301,85.53742747356443,133.84532165527344,257.7071228027344,1.0,1000.0,1006.1665901012493,104.09630584716797,424.19446946769386,0.7228389978408813,0.0,-171.10287475585938,37.168922424316406,0.12964534759521484,301.0,-0.0764562115073204,301.0,2.0744152069091797,201.30908203125,203.548583984375,104.4233169555664,10861.27217411995,199.12708529115983,0.09608926624059677,27.713144019833845
302000,0.7352267503738403,0.0,302.0,302,86.20657815603613,133.92745971679688,257.2770690917969,1.0,1000.0,1044.8928134945352,102.00032806396484,432.2637760713531,0.7271339297294617,0.0,-171.3398895263672,39.28546905517578,0.1297168731689453,302.0,-0.07652318477630615,302.0,2.075814962387085,199.7091827392578,201.925537109375,102.68403625488281,10896.225608825684,197.35764800259793,0.09557630866765976,27.716019366870228
303000,0.7351755499839783,0.0,303.0,303,86.49841201740068,133.8365020751953,256.64874267578125,1.0,1000.0,912.3684124193,103.77201080322266,437.2795349966646,0.7455217242240906,0.0,-173.12680053710938,37.229061126708984,0.12977111339569092,303.0,-0.07676318287849426,303.0,2.0809264183044434,202.03756713867188,204.2975311279297,104.48026275634766,10931.069702625275,197.9963902623618,0.10738278180360794,27.71915359090882
304000,0.7350767254829407,0.0,304.0,304,88.47965213322334,134.2382049560547,259.2889404296875,1.0,1000.0,1051.0554429014535,105.23934173583984,441.45638341362564,0.7175492644309998,0.0,-171.13531494140625,26.147634506225586,0.1299041509628296,304.0,-0.07632897794246674,304.0,2.0815467834472656,203.3710479736328,205.64053344726562,105.75654602050781,10965.964174747467,201.8061435828263,0.12491392344236374,27.72214053918344
305000,0.7348901033401489,0.0,305.0,305,90.88502854440706,134.63967895507812,257.1336669921875,1.0,1000.0,1013.879702840559,103.76535034179688,451.40207589225827,0.7280769348144531,0.0,-173.02259826660156,48.44502258300781,0.1299460232257843,305.0,-0.07646629214286804,305.0,2.0830063819885254,201.77896118164062,203.64854431152344,104.17929077148438,11000.773564100266,205.65628876542436,0.16509391367435455,27.72532297140737
306000,0.7351298928260803,0.0,306.0,306,90.50514506340305,134.4008331298828,243.702392578125,1.0,1000.0,715.2351587286105,103.02197265625,450.346555793972,0.7364583611488342,0.0,-171.5751495361328,48.19535827636719,0.13018761575222015,306.0,-0.07580866664648056,306.0,2.083791494369507,201.37210083007812,203.58277893066406,103.67345428466797,11035.687367916107,204.00637713905283,0.30409732460975647,27.728222973190537
307000,0.7349126935005188,0.0,307.0,307,91.7075099032253,134.7867431640625,253.2183074951172,1.0,1000.0,757.5921567923149,103.64524841308594,461.1667344459136,0.7452924251556396,0.0,-171.83212280273438,51.65952682495117,0.13018463551998138,307.0,-0.07596281170845032,307.0,2.0863120555877686,201.1648712158203,203.19607543945312,104.03366088867188,11070.46632695198,204.45741085842366,0.0768255814909935,27.731442464404836
308000,0.7353360652923584,0.0,308.0,308,90.84870498004084,134.5020294189453,258.0809020996094,1.0,1000.0,950.6701828754873,104.66565704345703,475.7936368500351,0.6708167791366577,0.0,-172.16929626464844,36.53425979614258,0.13046424090862274,308.0,-0.07507737725973129,308.0,2.0876190662384033,202.0184326171875,203.96600341796875,104.4151611328125,11105.353551626205,198.90807321382206,0.3321211338043213,27.734371406383385
309000,0.7353004813194275,0.0,309.0,309,91.62918353979715,134.8906707763672,257.37017822265625,1.0,1000.0,728.2626916968894,104.80201721191406,482.61753983676937,0.7254703044891357,0.0,-173.18197631835938,47.0376091003418,0.13054096698760986,309.0,-0.07420932501554489,309.0,2.0881237983703613,203.51785278320312,205.27359008789062,105.23063659667969,11140.187059402466,205.19903482698126,0.3184776306152344,27.73741575005241
310000,0.735099732875824,0.0,310.0,310,93.55731684478968,135.27670288085938,252.3975067138672,1.0,1000.0,683.3090943484892,102.65734100341797,488.52379180934963,0.7519821524620056,0.0,-174.31121826171875,33.61442565917969,0.13057562708854675,310.0,-0.07433117181062698,310.0,2.0893940925598145,202.94253540039062,204.77691650390625,102.98211669921875,11175.023255586624,210.02230769282144,0.17180310189723969,27.7404344411565
311000,0.7352697253227234,0.0,311.0,311,93.65575974765699,135.23837280273438,121.95245361328125,1.0,1000.0,-55.90003005650091,103.18396759033203,491.4938670484641,0.7430709600448608,0.0,-175.50506591796875,44.8000373840332,0.13080061972141266,311.0,-0.07366977632045746,311.0,2.091236114501953,202.93019104003906,205.31182861328125,103.48920440673828,11209.898586511612,215.1917090067342,0.20853696763515472,27.743337515489472
312000,0.7355555295944214,0.0,312.0,312,92.5329991212114,134.87777709960938,258.2740478515625,1.0,1000.0,849.1226709029797,102.4914321899414,500.1299857559913,0.7150443196296692,0.0,-175.88951110839844,43.519859313964844,0.13098271191120148,312.0,-0.07328798621892929,312.0,2.094599962234497,204.49917602539062,206.52508544921875,102.56635284423828,11244.78553056717,210.2889354071085,0.16294457018375397,27.74619392712092
313000,0.7353388667106628,0.0,313.0,313,93.95613263100009,135.2581787109375,259.7511291503906,1.0,1000.0,1009.5474652485311,101.76165771484375,511.0505650538928,0.7388056516647339,0.0,-175.80343627929688,51.62995910644531,0.13100846111774445,313.0,-0.0731271430850029,313.0,2.0962390899658203,203.05511474609375,205.26708984375,101.96390533447266,11279.768054008484,220.0366904981169,0.08809667080640793,27.748797537443103
314000,0.735288679599762,0.0,314.0,314,95.35528841515558,135.49087524414062,204.3007049560547,1.0,1000.0,377.3692484241474,99.28091430664062,513.5021717384291,0.7401743531227112,0.0,-177.69027709960938,47.256492614746094,0.13110822439193726,314.0,-0.07306914031505585,314.0,2.098809242248535,203.56484985351562,205.6103515625,99.7762222290039,11314.605402469635,227.6804406819631,0.1438707560300827,27.75174111962078
315000,0.7354030609130859,0.0,315.0,315,95.71348848795198,135.51170349121094,206.363525390625,1.0,1000.0,453.69179704984737,98.37469482421875,520.0135909767754,0.74374920129776,0.0,-175.85345458984375,30.91844940185547,0.1312488615512848,315.0,-0.07273303717374802,315.0,2.100485324859619,202.00172424316406,204.2509002685547,98.53782653808594,11349.483635425568,234.2338428730753,0.017434054985642433,27.75456664977944
