reference_Q_std,eval/Q,reference_action_std,ret_rms_mean,reference_actor_Q_mean,total/duration,reference_perturbed_action_std,rollout/return_history,reference_actor_Q_std,train/loss_actor,obs_rms_mean,eval/episodes,train/loss_critic,total/episodes,total/steps_per_second,rollout/Q_mean,rollout/actions_std,rollout/actions_mean,obs_rms_std,reference_Q_mean,train/param_noise_distance,eval/return_history,param_noise_stddev,rollout/episodes,rollout/return,reference_action_mean,total/steps,rollout/episode_steps,eval/return,total/epochs,ret_rms_std,reference_perturbed_action_mean
1.4538201093673706,4.47844123840332,0.5662571787834167,0.0,18.553382873535156,140.86957502365112,0.6434109807014465,-369.3229906709112,1.3915698528289795,-8.514391899108887,0.08705269545316696,11.0,0.2459167242050171,11.0,78.08641431730854,2.054719924926758,0.7194200158119202,0.33116665482521057,1.1401416063308716,18.216777801513672,0.2555749714374542,-451.41727349070067,0.04495975420378481,11.0,-369.3229906709112,0.37956753373146057,11000,1000.0,-722.2022353984511,11,1.0,0.3433816134929657
1.2633533477783203,21.04878807067871,0.5645521879196167,0.0,20.092662811279297,153.79180645942688,0.5044941902160645,-346.85687330791444,1.2268620729446411,-9.846027374267578,0.08289946615695953,12.0,0.21643176674842834,12.0,78.02756386222579,3.4934911727905273,0.7139129042625427,0.3206702470779419,1.1415387392044067,19.723329544067383,0.1960873305797577,-374.83398462188035,0.03834263432855746,12.0,-346.85687330791444,0.3387102782726288,12000,1000.0,467.58219293514304,12,1.0,0.46433472633361816
1.0701546669006348,21.688159942626953,0.5798218250274658,0.0,22.19240951538086,166.70346021652222,0.4287087917327881,-361.5483133592161,0.8949268460273743,-12.591514587402344,0.07954645156860352,13.0,0.2530311644077301,13.0,77.98278441920158,4.531394958496094,0.708025336265564,0.31678399443626404,1.2491995096206665,21.73819351196289,0.21546491980552673,-360.484147070872,0.03834263432855746,13.0,-361.5483133592161,0.2693781554698944,13000,1000.0,-188.28609645877185,13,1.0,0.47536614537239075
0.8497475385665894,23.771472930908203,0.531480610370636,0.0,23.74336051940918,179.55381059646606,0.4750441312789917,-355.50417885742417,0.7530561089515686,-13.654258728027344,0.08126923441886902,14.0,0.3189612627029419,14.0,77.97105476900163,5.609343528747559,0.6904448866844177,0.33795538544654846,1.2110801935195923,23.39136505126953,0.2318391352891922,-337.6670385160157,0.03269941380439557,14.0,-355.50417885742417,0.1677125096321106,14000,1000.0,-41.04462730288343,14,1.0,0.14867214858531952
0.8979980945587158,24.20112419128418,0.6030992865562439,0.0,25.02486801147461,192.34565114974976,0.5285437107086182,-351.19111230854924,0.7943331003189087,-15.755398750305176,0.07692354917526245,15.0,0.5998655557632446,15.0,77.98460693203728,6.748234272003174,0.6813312768936157,0.3230661153793335,1.322653889656067,24.558574676513672,0.24245505034923553,-316.5151047641585,0.02901906944733551,15.0,-351.19111230854924,0.14716817438602448,15000,1000.0,-20.388032238157724,15,1.0,-0.046163592487573624
1.0761998891830444,26.432918548583984,0.5264883041381836,0.0,25.625062942504883,205.005859375,0.4576902389526367,-340.89427788940236,1.0015053749084473,-17.86737060546875,0.07153114676475525,16.0,0.5962212085723877,16.0,78.04654973657384,7.856597423553467,0.6742278933525085,0.3102889955043793,1.2955520153045654,25.256454467773438,0.24149422347545624,-279.0272626394241,0.028447279136688076,16.0,-340.89427788940236,0.24012108147144318,16000,1000.0,283.29036923159197,16,1.0,0.2612704932689667
1.0709352493286133,11.754537582397461,0.5787965655326843,0.0,27.21664810180664,217.68344926834106,0.5447214245796204,-303.2381753099447,0.9575850367546082,-20.620542526245117,0.07126867771148682,17.0,0.3110593259334564,17.0,78.09505066709913,9.004047393798828,0.6595053672790527,0.3106505274772644,1.2951875925064087,26.74090576171875,0.1825280338525772,-290.1361126110949,0.027886755354071244,17.0,-303.2381753099447,0.303612619638443,17000,1000.0,-467.87771215782743,17,1.0,0.3578612804412842
1.3330271244049072,12.10152816772461,0.6225097179412842,0.0,28.842958450317383,230.38436841964722,0.5357980728149414,-310.6295927592325,1.2470821142196655,-23.639204025268555,0.08327727019786835,18.0,1.3270782232284546,18.0,78.13030078157402,9.143342018127441,0.6599403619766235,0.32831940054893494,1.2971179485321045,28.41320037841797,0.32469215989112854,-299.3866960159973,0.026798623766663407,18.0,-310.6295927592325,0.20958739519119263,18000,1000.0,-456.646613899337,18,1.0,0.31296026706695557
1.1933974027633667,22.41790008544922,0.5794541239738464,0.0,30.86983871459961,243.01132535934448,0.5653319954872131,-304.4108430216581,1.0836337804794312,-24.781471252441406,0.08196432888507843,19.0,0.8866384029388428,19.0,78.18565645820999,9.603863716125488,0.6677647829055786,0.2995617389678955,1.2778359651565552,30.351118087768555,0.21494199335575104,-302.7865675539769,0.02575295069895359,19.0,-304.4108430216581,0.24438633024692535,19000,1000.0,-363.98425523761017,19,1.0,0.29992154240608215
1.1793245077133179,19.952804565429688,0.5848509073257446,0.0,32.518836975097656,255.6725857257843,0.609866201877594,-308.1319616344135,1.0450646877288818,-25.617284774780273,0.07995176315307617,20.0,1.3763113021850586,20.0,78.22504686306311,10.149749755859375,0.6842124462127686,0.2696704864501953,1.2540150880813599,32.01457214355469,0.29373955726623535,-296.4648224911954,0.025245515830755405,20.0,-308.1319616344135,0.13783730566501617,20000,1000.0,-176.3516662983469,20,1.0,0.11298498511314392
1.458805799484253,20.881759643554688,0.5596179366111755,0.0,33.96467590332031,268.36277961730957,0.5502321720123291,-306.0234357032821,1.3260984420776367,-26.553028106689453,0.0749516412615776,21.0,0.8108300566673279,21.0,78.25228233940042,11.151260375976562,0.686102032661438,0.2553250193595886,1.230067491531372,33.63660430908203,0.16215431690216064,-302.96102420047254,0.024748079434129402,21.0,-306.0234357032821,0.21079175174236298,21000,1000.0,-432.88505838601515,21,1.0,0.2685624659061432
1.4526060819625854,18.89600944519043,0.5936475396156311,0.0,35.8255729675293,281.0421781539917,0.5826757550239563,-311.7418946084817,1.318315029144287,-27.47768783569336,0.07611880451440811,22.0,1.4754347801208496,22.0,78.2800650938078,11.69138240814209,0.6897154450416565,0.2624458968639374,1.2052745819091797,35.16290283203125,0.15017087757587433,-305.0764682100587,0.026270585008002556,22.0,-311.7418946084817,0.21408657729625702,22000,1000.0,-349.5007924113681,22,1.0,0.3388361930847168
1.4450137615203857,21.411067962646484,0.5004313588142395,0.0,37.30570983886719,293.8355095386505,0.5413334965705872,-303.9693062201355,1.3683439493179321,-27.544218063354492,0.0764668732881546,23.0,0.931155264377594,23.0,78.27508675214978,12.00406551361084,0.6994131207466125,0.24218662083148956,1.2399955987930298,36.82264709472656,0.20462708175182343,-309.7911239662486,0.023782417899897774,23.0,-303.9693062201355,0.2702995240688324,23000,1000.0,-413.51355060242776,23,1.0,0.28161004185676575
1.2538554668426514,39.22068786621094,0.5383870601654053,0.0,39.01448059082031,306.47669792175293,0.5616406798362732,-306.25658537245675,1.1177496910095215,-27.9500789642334,0.07523979246616364,24.0,0.7246856093406677,24.0,78.30937935166438,12.435604095458984,0.7072087526321411,0.22708001732826233,1.2284691333770752,38.596824645996094,0.2053200602531433,-286.19873042117075,0.026270585008002556,24.0,-306.25658537245675,0.17382317781448364,24000,1000.0,256.42632111562045,24,1.0,0.23841111361980438
1.2199084758758545,38.8016357421875,0.5564161539077759,0.0,40.10423278808594,319.15169763565063,0.5143073797225952,-313.0112441304768,1.1593586206436157,-28.775449752807617,0.07313798367977142,25.0,1.0249425172805786,25.0,78.33265555284764,13.298561096191406,0.7023709416389465,0.2259206473827362,1.2636653184890747,39.66151428222656,0.24225789308547974,-288.6628126363916,0.027886755354071244,25.0,-313.0112441304768,0.284788578748703,25000,1000.0,-347.80078580169226,25,1.0,0.33197832107543945
1.63400399684906,41.93211364746094,0.5068988800048828,0.0,40.570674896240234,331.7792937755585,0.5312654972076416,-316.5177906127861,1.5949124097824097,-29.372262954711914,0.07161730527877808,26.0,0.5814092755317688,26.0,78.3653485548391,14.232919692993164,0.6953245401382446,0.23242217302322388,1.3059625625610352,40.058658599853516,0.1923343539237976,-267.62536102008374,0.02733727610437334,26.0,-316.5177906127861,0.17366468906402588,26000,1000.0,258.31092938761327,26,1.0,0.2560522258281708
1.7841743230819702,42.978118896484375,0.47572699189186096,0.0,41.848201751708984,344.3987874984741,0.5388420820236206,-295.27213682729547,1.699515700340271,-30.456937789916992,0.07105912268161774,27.0,0.4714874029159546,27.0,78.39748855131967,15.241721153259277,0.6873713731765747,0.23119103908538818,1.3398998975753784,41.264312744140625,0.2041536420583725,-243.59970506732887,0.025245515830755405,27.0,-295.27213682729547,0.27406856417655945,27000,1000.0,381.06734970429727,27,1.0,0.21212583780288696
1.8934338092803955,43.401344299316406,0.4515380859375,0.0,42.56463623046875,357.05860114097595,0.42025214433670044,-281.8723733234469,1.8485279083251953,-31.368091583251953,0.07017020881175995,28.0,2.270209789276123,28.0,78.41850024205095,16.20400619506836,0.6805101633071899,0.22869279980659485,1.3526309728622437,42.10173034667969,0.12863031029701233,-228.17211087813425,0.023782417899897774,28.0,-281.8723733234469,0.08891725540161133,28000,1000.0,188.3729322301209,28,1.0,0.11636188626289368
1.9174847602844238,45.20686340332031,0.47525137662887573,0.0,44.095367431640625,369.7399368286133,0.48816442489624023,-272.3844998072489,1.8913601636886597,-32.815670013427734,0.06808187812566757,29.0,2.3711540699005127,29.0,78.4335072071007,17.140300750732422,0.6732396483421326,0.2242303490638733,1.3575937747955322,43.48384094238281,0.23596160113811493,-209.884918962732,0.02426044449968572,29.0,-272.3844998072489,0.2024417370557785,29000,1000.0,302.1564546685317,29,1.0,0.11583476513624191
1.8708480596542358,46.405357360839844,0.44129976630210876,0.0,45.57770919799805,382.44190287590027,0.4358370304107666,-254.7779531307907,1.7702797651290894,-34.427799224853516,0.06740987300872803,30.0,0.8682525753974915,30.0,78.44328713565362,18.11996078491211,0.6657354235649109,0.22318804264068604,1.3463371992111206,44.87078094482422,0.14500339329242706,-194.5494729015628,0.02575295069895359,30.0,-254.7779531307907,0.2159685492515564,30000,1000.0,250.17846287234335,30,1.0,0.03161761909723282
1.9306269884109497,48.8918342590332,0.4041587710380554,0.0,47.14054870605469,395.0747003555298,0.4310145676136017,-244.32197762853062,1.794429898262024,-35.925132751464844,0.06526757776737213,31.0,1.5834648609161377,31.0,78.46617354161869,19.04603385925293,0.6588603854179382,0.21765746176242828,1.34739351272583,46.41997146606445,0.21691493690013885,-175.6020132406959,0.026270585008002556,31.0,-244.32197762853062,0.29761210083961487,31000,1000.0,392.8217765853112,31,1.0,0.38622531294822693
2.2880194187164307,49.4736442565918,0.46029701828956604,0.0,48.374046325683594,407.7309203147888,0.5025126934051514,-248.80361799073802,1.919525384902954,-37.34137725830078,0.06688865274190903,32.0,2.959975004196167,32.0,78.48313288404614,19.731943130493164,0.6576983332633972,0.23303312063217163,1.3290189504623413,47.43156433105469,0.17198285460472107,-160.70954027578574,0.02575295069895359,32.0,-248.80361799073802,0.22572390735149384,32000,1000.0,300.9571216364281,32,1.0,0.16959799826145172
1.7872154712677002,23.519460678100586,0.45430248975753784,0.0,49.975379943847656,420.4268538951874,0.4029785692691803,-231.82170204991243,1.7457302808761597,-38.709632873535156,0.06618879735469818,33.0,1.2155219316482544,33.0,78.49165602591816,20.647750854492188,0.6526046991348267,0.23004600405693054,1.3460743427276611,49.26453399658203,0.19927413761615753,-167.30747241883793,0.026798623766663407,33.0,-231.82170204991243,0.24344797432422638,33000,1000.0,-378.44130099650846,33,1.0,0.3221634328365326
1.781015396118164,50.808048248291016,0.4604794383049011,0.0,51.69611358642578,433.0770673751831,0.47215959429740906,-228.35757786543843,1.7023937702178955,-40.568084716796875,0.06700868159532547,34.0,1.8661298751831055,34.0,78.50796673688828,21.05076789855957,0.65367192029953,0.22676250338554382,1.3425127267837524,51.037879943847656,0.24371600151062012,-159.50722952474086,0.026798623766663407,34.0,-228.35757786543843,0.19858650863170624,34000,1000.0,97.90078598046276,34,1.0,0.26053905487060547
1.7768664360046387,55.026424407958984,0.49427708983421326,0.0,53.268402099609375,445.734831571579,0.46570974588394165,-217.63232585815175,1.6848007440567017,-41.66059494018555,0.0670684203505516,35.0,1.031296730041504,35.0,78.52202143726673,21.963481903076172,0.6486853361129761,0.22872965037822723,1.3539682626724243,52.625030517578125,0.23925600945949554,-145.1403989545886,0.026798623766663407,35.0,-217.63232585815175,0.14355970919132233,35000,1000.0,343.3318404305894,35,1.0,0.232791006565094
1.7216193675994873,57.27923583984375,0.5254654884338379,0.0,54.422607421875,458.41323256492615,0.5126650333404541,-203.87373977353553,1.6390334367752075,-42.773399353027344,0.06709907948970795,36.0,3.8634307384490967,36.0,78.53176444879618,22.897403717041016,0.6432778239250183,0.23017844557762146,1.3598508834838867,53.837345123291016,0.22855596244335175,-119.02265681047736,0.024748079434129402,36.0,-203.87373977353553,0.12412659078836441,36000,1000.0,795.0983182334154,36,1.0,0.13167957961559296
2.036086082458496,56.541587829589844,0.5262336730957031,0.0,55.43492126464844,471.3065650463104,0.44771677255630493,-205.68228710206023,1.7183184623718262,-44.210105895996094,0.07139337807893753,37.0,2.048806667327881,37.0,78.5051657329755,23.081703186035156,0.6440503597259521,0.23874127864837646,1.3587814569473267,54.76167678833008,0.20503409206867218,-107.44708034057031,0.025245515830755405,37.0,-205.68228710206023,0.08128346502780914,37000,1000.0,309.2736725760833,37,1.0,0.29885315895080566
1.8749003410339355,57.88557434082031,0.5656238794326782,0.0,56.90363311767578,484.0010983943939,0.5778913497924805,-189.21723776294013,1.8334054946899414,-45.76675796508789,0.07169757038354874,38.0,2.222670078277588,38.0,78.51221851780852,23.978971481323242,0.6390489935874939,0.2417454868555069,1.366645097732544,56.084739685058594,0.24133634567260742,-96.83714927796099,0.026270585008002556,38.0,-189.21723776294013,0.1894858330488205,38000,1000.0,295.7303000385838,38,1.0,0.13717983663082123
1.9731701612472534,60.01507568359375,0.5206956267356873,0.0,58.15459060668945,496.6169662475586,0.5333267450332642,-175.19644956624384,1.9515161514282227,-47.030128479003906,0.07136718928813934,39.0,3.648510217666626,39.0,78.53134840455469,24.896347045898438,0.6353695392608643,0.2423843890428543,1.367620825767517,57.529598236083984,0.20526014268398285,-82.27765648012068,0.024748079434129402,39.0,-175.19644956624384,0.11078321188688278,39000,1000.0,470.9830698378108,39,1.0,0.14267584681510925
1.9175549745559692,60.32939529418945,0.5305577516555786,0.0,59.44275665283203,509.2820782661438,0.546226441860199,-158.21185659545262,1.8035730123519897,-48.9496955871582,0.0717252790927887,40.0,2.591367483139038,40.0,78.54193522022298,25.778579711914062,0.6314603090286255,0.24210655689239502,1.3962674140930176,58.783016204833984,0.18191944062709808,-71.60953022659228,0.023313810312614227,40.0,-158.21185659545262,0.14654690027236938,40000,1000.0,344.44739366101606,40,1.0,0.09687737375497818
1.8784806728363037,60.998348236083984,0.5247853994369507,0.0,60.637760162353516,521.9121935367584,0.549970805644989,-146.96858103505977,1.8152002096176147,-50.47163391113281,0.07108364999294281,41.0,1.7243441343307495,41.0,78.55727554890392,26.662578582763672,0.6288161277770996,0.24113236367702484,1.4125643968582153,60.01285934448242,0.178655743598938,-60.78019828690694,0.021962663920618616,41.0,-146.96858103505977,0.13621151447296143,41000,1000.0,372.3930793005063,41,1.0,0.125605046749115
1.9003092050552368,63.50481414794922,0.523199737071991,0.0,62.149864196777344,534.5387272834778,0.5791699290275574,-132.53642137010246,1.8026719093322754,-53.62813949584961,0.07139375060796738,42.0,2.534799575805664,42.0,78.57241740639395,27.529895782470703,0.6248553395271301,0.24335379898548126,1.4207944869995117,61.40387725830078,0.1786862313747406,-46.538574246271935,0.023782417899897774,42.0,-132.53642137010246,0.1263439655303955,42000,1000.0,537.3680114197632,42,1.0,0.0020177289843559265
1.8702329397201538,65.89649963378906,0.5491200089454651,0.0,63.37079620361328,547.2536053657532,0.5533645153045654,-121.46583885889304,1.7710375785827637,-55.977821350097656,0.07082829624414444,43.0,0.9275262355804443,43.0,78.57417398147838,28.369802474975586,0.6218261122703552,0.2399812489748001,1.4221644401550293,62.7233772277832,0.18042822182178497,-32.03064385532834,0.02426044449968572,43.0,-121.46583885889304,0.10669364780187607,43000,1000.0,577.3024325643028,43,1.0,0.19884097576141357
2.1089890003204346,64.8277359008789,0.5803138017654419,0.0,64.13220977783203,559.9637959003448,0.5854463577270508,-103.04396265532395,2.032935619354248,-58.11643600463867,0.0715116485953331,44.0,3.6657965183258057,44.0,78.57650855668989,29.23409080505371,0.6178780198097229,0.24222780764102936,1.4349879026412964,63.41284942626953,0.20281976461410522,-24.26883490352372,0.025245515830755405,44.0,-103.04396265532395,0.07206354290246964,44000,1000.0,309.48895002407494,44,1.0,0.13048715889453888
2.037686347961426,66.97291564941406,0.5330347418785095,0.0,65.76566314697266,572.6296901702881,0.5622886419296265,-94.004498503264,1.8822500705718994,-60.35702133178711,0.07143522799015045,45.0,2.7579567432403564,45.0,78.58481802893934,30.037750244140625,0.6146067976951599,0.24193556606769562,1.4424153566360474,65.19541931152344,0.16252300143241882,-16.594663127819626,0.025245515830755405,45.0,-94.004498503264,0.1918320506811142,45000,1000.0,321.0688950031605,45,1.0,0.2807859480381012
1.8612092733383179,70.68751525878906,0.5558897256851196,0.0,67.972412109375,585.2751076221466,0.5558814406394958,-84.50747536518293,1.6629421710968018,-61.955101013183594,0.07179347425699234,46.0,3.083752393722534,46.0,78.59551756248206,30.85417366027832,0.6116710305213928,0.24546806514263153,1.4444777965545654,67.21206665039062,0.19880913197994232,4.022247659266841,0.023782417899897774,46.0,-84.50747536518293,0.162459596991539,46000,1000.0,931.7832330781579,46,1.0,0.17514240741729736
1.7881239652633667,71.68924713134766,0.5713186860084534,0.0,69.25607299804688,597.8951139450073,0.6076465249061584,-74.59813259403423,1.6545199155807495,-63.95736312866211,0.0718708261847496,47.0,5.5967912673950195,47.0,78.60910534940903,31.69899559020996,0.6085996627807617,0.24685953557491302,1.4537293910980225,68.5001220703125,0.21932722628116608,22.18424346745329,0.02426044449968572,47.0,-74.59813259403423,0.06891611963510513,47000,1000.0,857.6360506440299,47,1.0,0.029093563556671143
1.7934800386428833,72.69200897216797,0.5564462542533875,0.0,70.57118225097656,610.5912756919861,0.6159439086914062,-60.22639093940122,1.6659069061279297,-64.78982543945312,0.071648508310318,48.0,3.396125555038452,48.0,78.61232531631141,32.54011917114258,0.6058082580566406,0.24564240872859955,1.4615284204483032,69.82683563232422,0.21329571306705475,31.55764580194798,0.02240411346542305,48.0,-60.22639093940122,-0.042449939996004105,48000,1000.0,472.1075555231984,48,1.0,0.0068905591033399105
1.983316421508789,74.07549285888672,0.5731588006019592,0.0,71.74276733398438,623.3025190830231,0.5290730595588684,-49.08164790081618,1.903309941291809,-66.38070678710938,0.07094286382198334,49.0,5.404420375823975,49.0,78.61351189802149,33.370235443115234,0.6046736836433411,0.2432672679424286,1.4615752696990967,71.05236053466797,0.30709701776504517,42.87981324922817,0.023313810312614227,49.0,-49.08164790081618,0.048653095960617065,49000,1000.0,586.343850718677,49,1.0,-0.15147258341312408
2.084774971008301,76.101806640625,0.5345324873924255,0.0,73.59765625,636.0165894031525,0.5481709241867065,-43.517869139563736,1.952953815460205,-67.87757873535156,0.06960500031709671,50.0,3.8101744651794434,50.0,78.61430162839109,34.18463897705078,0.6039764285087585,0.23744910955429077,1.4769046306610107,72.75003051757812,0.19610166549682617,56.183623586931624,0.023313810312614227,50.0,-43.517869139563736,0.09043598175048828,50000,1000.0,708.0703301344013,50,1.0,0.13299018144607544
1.9638879299163818,76.5584716796875,0.4862738251686096,0.0,74.76848602294922,648.8854916095734,0.468832403421402,-28.762088851098582,1.72260582447052,-69.09830474853516,0.07011691480875015,51.0,6.486237049102783,51.0,78.59630190450628,35.020057678222656,0.6007059216499329,0.23790477216243744,1.481247901916504,73.79361724853516,0.2311863750219345,62.99269109415134,0.022854436146078055,51.0,-28.762088851098582,0.28933387994766235,51000,1000.0,403.4460664551372,51,1.0,0.33381739258766174
2.0173122882843018,79.3025894165039,0.4787549674510956,0.0,76.43612670898438,661.5784249305725,0.5274373888969421,-20.120381496155836,1.8153636455535889,-71.08944702148438,0.07021826505661011,52.0,7.1474127769470215,52.0,78.59990296004135,35.833946228027344,0.5980346202850342,0.24072059988975525,1.482664942741394,75.62187194824219,0.19945128262043,93.08831334888222,0.023782417899897774,52.0,-20.120381496155836,0.1586659997701645,52000,1000.0,1627.965048340157,52,1.0,0.21914105117321014
2.0951149463653564,79.71586608886719,0.5132449269294739,0.0,77.86917114257812,674.2123303413391,0.47612112760543823,0.21005081797121197,1.9605385065078735,-72.15367889404297,0.07075643539428711,53.0,6.938683986663818,53.0,78.61025023551149,36.67205047607422,0.5967175960540771,0.24176962673664093,1.508693814277649,76.85868072509766,0.16574907302856445,97.3491471431671,0.023782417899897774,53.0,0.21005081797121197,0.18732662498950958,53000,1000.0,318.9125044459808,53,1.0,0.1091439425945282
1.9181413650512695,81.25386047363281,0.5216226577758789,0.0,79.37285614013672,686.8724617958069,0.5326915383338928,7.110721687728498,1.7964493036270142,-74.06362915039062,0.07046027481555939,54.0,5.113211631774902,54.0,78.61721499042001,37.485076904296875,0.594246506690979,0.24221308529376984,1.5161702632904053,78.69807434082031,0.188722163438797,104.51215270459917,0.024748079434129402,54.0,7.110721687728498,0.206609845161438,54000,1000.0,484.1514474604993,54,1.0,0.26050183176994324
1.9312794208526611,83.25054168701172,0.5148810744285583,0.0,80.51736450195312,699.53635597229,0.5309721827507019,16.56492419296412,1.751883625984192,-75.40193939208984,0.07056284695863724,55.0,5.919755458831787,55.0,78.62350474058657,38.29104232788086,0.5916869640350342,0.24392494559288025,1.5195659399032593,79.73506164550781,0.26058515906333923,117.14405383729368,0.02426044449968572,55.0,16.56492419296412,0.19386452436447144,55000,1000.0,799.2667150027971,55,1.0,0.27382221817970276
2.3441991806030273,84.9533462524414,0.5572974681854248,0.0,81.60809326171875,712.215359210968,0.6109240651130676,28.10068381423503,2.0602095127105713,-76.50025177001953,0.07078208029270172,56.0,5.106716156005859,56.0,78.6279027484607,39.099647521972656,0.5894363522529602,0.2447991818189621,1.5298233032226562,80.7856674194336,0.17325016856193542,128.1158863282399,0.022854436146078055,56.0,28.10068381423503,0.19286119937896729,56000,1000.0,731.5666733302817,56,1.0,0.16947181522846222
