total/steps,reference_actor_Q_std,total/steps_per_second,total/epochs,rollout/Q_mean,train/param_noise_distance,reference_action_mean,reference_Q_mean,eval/return_history,eval/episodes,total/duration,rollout/episodes,rollout/return_history,reference_perturbed_action_mean,reference_action_std,rollout/return,total/episodes,eval/Q,rollout/actions_std,reference_Q_std,reference_actor_Q_mean,rollout/actions_mean,eval/return,ret_rms_mean,reference_perturbed_action_std,obs_rms_mean,param_noise_stddev,train/loss_critic,obs_rms_std,rollout/episode_steps,train/loss_actor,ret_rms_std
25000,9.595998764038086,73.02624864970777,25,19.469600677490234,0.20755723118782043,0.015458094887435436,54.496253967285156,-672.9935839408163,25.0,342.3426570892334,38.0,-376.4058675875466,0.08035220205783844,0.4618983566761017,-376.4058675875466,38.0,28.23272705078125,0.6326771974563599,9.868078231811523,55.86711883544922,-0.01967153698205948,-760.0204961031943,0.0,0.45381486415863037,0.022960910573601723,0.02901906944733551,5.567388534545898,0.37970176339149475,648.0,-43.188480377197266,1.0
26000,9.107150077819824,73.01516381036255,26,19.997867584228516,0.18965594470500946,-0.02971610240638256,57.77913284301758,-690.025129173621,26.0,356.0904152393341,39.0,-364.40192451779654,-0.23506785929203033,0.43825697898864746,-364.40192451779654,39.0,22.78777503967285,0.6330711245536804,9.121817588806152,58.81122970581055,-0.01993079110980034,-1115.81375999374,0.0,0.43433183431625366,0.022696107625961304,0.030197360033365817,7.05922794342041,0.378414124250412,657.025641025641,-46.5938606262207,1.0
27000,8.9324312210083,72.99049825572166,27,20.500812530517578,0.19354243576526642,-0.08024991303682327,60.11116027832031,-665.2511155266537,27.0,369.91116166114807,40.0,-398.9722152479023,-0.035048000514507294,0.4558703303337097,-398.9722152479023,40.0,56.79239273071289,0.6362991333007812,9.107306480407715,61.20735549926758,-0.023185236379504204,-21.12676070550244,0.0,0.4595138132572174,0.02260718308389187,0.03080432697003647,5.79928731918335,0.3757750988006592,665.6,-48.131534576416016,1.0
28000,8.922038078308105,73.44587158859595,28,21.670026779174805,0.20817872881889343,-0.040282417088747025,62.57331085205078,-651.6577793534769,28.0,381.23313665390015,41.0,-382.6626451022284,-0.06500063091516495,0.4523654580116272,-382.6626451022284,41.0,32.246517181396484,0.6330854892730713,8.987181663513184,63.771995544433594,-0.025496289134025574,-284.6377026777055,0.0,0.44170933961868286,0.022521594539284706,0.029602352743226954,4.675151348114014,0.3766246438026428,673.7560975609756,-49.62971115112305,1.0
29000,8.709470748901367,73.21564048343132,29,21.11087417602539,0.1839081346988678,-0.04099711403250694,65.39119720458984,-648.5940666766907,29.0,396.0902316570282,42.0,-400.10598825981964,0.01700223982334137,0.4608575999736786,-400.10598825981964,42.0,53.102169036865234,0.6395272612571716,9.017169952392578,66.70396423339844,-0.01921784318983555,-562.8101117266754,0.0,0.46583184599876404,0.02272561378777027,0.028447279136688076,5.102836608886719,0.37722358107566833,681.5238095238095,-50.448875427246094,1.0
30000,8.99694538116455,72.99708819696924,30,21.330049514770508,0.19004997611045837,-0.0404464453458786,68.091796875,-645.6701787004598,30.0,410.97529697418213,43.0,-437.89371870248647,-0.19683876633644104,0.48194772005081177,-437.89371870248647,43.0,57.221351623535156,0.6440852880477905,9.293298721313477,69.21289825439453,-0.01567685417830944,-560.8774273897659,0.0,0.4870222508907318,0.02292252518236637,0.030197360033365817,3.8586010932922363,0.3746132254600525,688.9302325581396,-51.2153434753418,1.0
31000,8.928837776184082,72.96273977814431,31,22.380949020385742,0.18128114938735962,0.0290007796138525,70.1256103515625,-640.8762050724063,31.0,424.87439608573914,44.0,-428.4372854179439,-0.04350758343935013,0.4371136724948883,-428.4372854179439,44.0,50.794273376464844,0.641559362411499,9.142772674560547,71.40603637695312,-0.01960807293653488,-497.0569962308003,0.0,0.4763536751270294,0.022596439346671104,0.029602352743226954,4.019903182983398,0.3745820224285126,696.0,-52.842674255371094,1.0
32000,9.248979568481445,73.13564719515487,32,22.37812042236328,0.22275394201278687,-0.055826492607593536,72.2877197265625,-631.2908680285248,32.0,437.54313015937805,46.0,-439.59643326619107,0.04195661470293999,0.43493303656578064,-439.59643326619107,46.0,37.734317779541016,0.6435883641242981,9.605729103088379,73.40201568603516,-0.025620250031352043,-334.14541966819627,0.0,0.47721514105796814,0.02228030562400818,0.02901906944733551,5.759632587432861,0.37495124340057373,692.0869565217391,-52.82048416137695,1.0
33000,9.338318824768066,73.14430077833816,33,23.306543350219727,0.22845439612865448,-0.08002031594514847,74.42786407470703,-625.5522987255995,33.0,451.16297030448914,47.0,-427.16842495699683,-0.126319020986557,0.44807133078575134,-427.16842495699683,47.0,53.85387420654297,0.6409983038902283,9.785656929016113,75.58950805664062,-0.02832511067390442,-441.91808103199384,0.0,0.44302600622177124,0.02188274636864662,0.029602352743226954,6.599531173706055,0.37661704421043396,683.7234042553191,-55.52925109863281,1.0
34000,9.373515129089355,73.20752403440227,34,24.77745246887207,0.22567874193191528,-0.04731287062168121,75.94828796386719,-611.3569378177601,34.0,464.4331364631653,48.0,-424.8554324317908,0.023052804172039032,0.4803573489189148,-424.8554324317908,48.0,65.93468475341797,0.6374074220657349,9.628533363342285,77.10108184814453,-0.023261815309524536,-142.91002785905997,0.0,0.4717835485935211,0.022100135684013367,0.029602352743226954,5.308101654052734,0.3763491213321686,690.3125,-55.23904800415039,1.0
35000,9.612184524536133,73.34938710246338,35,25.25655746459961,0.19096945226192474,-0.1372186690568924,77.90913391113281,-586.5210533939791,35.0,477.1682679653168,49.0,-414.011326221877,-0.08190330862998962,0.4406508803367615,-414.011326221877,49.0,82.35173034667969,0.6388315558433533,10.000544548034668,79.197021484375,-0.027044588699936867,257.8990170145775,0.0,0.5289691686630249,0.021661987528204918,0.030197360033365817,6.2869157791137695,0.3767378032207489,696.6326530612245,-56.523921966552734,1.0
36000,8.95240592956543,73.33940372085188,36,26.498729705810547,0.19009755551815033,-0.18021373450756073,79.81211853027344,-571.8547962707494,36.0,490.86845779418945,51.0,-417.7305579445331,-0.13928553462028503,0.4335325062274933,-417.7305579445331,51.0,70.74677276611328,0.6354487538337708,9.138299942016602,80.88365936279297,-0.027838917449116707,-58.53579695770945,0.0,0.42658066749572754,0.021300675347447395,0.029602352743226954,6.657771110534668,0.37828806042671204,697.2352941176471,-57.31145477294922,1.0
