obs_rms_std,eval/episodes,total/epochs,rollout/actions_std,reference_Q_mean,rollout/return_history,ret_rms_mean,obs_rms_mean,total/episodes,rollout/episodes,reference_actor_Q_std,reference_action_std,rollout/episode_steps,ret_rms_std,reference_actor_Q_mean,rollout/return,reference_perturbed_action_mean,eval/Q,train/loss_critic,reference_action_mean,total/steps,reference_Q_std,eval/return,train/param_noise_distance,total/steps_per_second,rollout/actions_mean,train/loss_actor,param_noise_stddev,rollout/Q_mean,reference_perturbed_action_std,total/duration,eval/return_history
7.406207084655762,1.0,1,0.5428242683410645,20.073020935058594,173.20139479868865,0.0,1.3462004661560059,28.0,28.0,2.1858434677124023,0.45432373881340027,34.642857142857146,1.0,20.28240966796875,173.20139479868865,0.4052850604057312,20.282751083374023,2.160820722579956,0.20921948552131653,1000,2.768197536468506,293.58238082864074,0.6378254890441895,82.56580164096397,0.1515428125858307,-19.772132873535156,0.16720346283821505,9.38544750213623,0.4228467047214508,12.111552000045776,293.58238082864074
6.975813865661621,2.0,2,0.5552576780319214,40.992706298828125,186.3838123008934,0.0,1.43710458278656,53.0,53.0,5.517238140106201,0.592875063419342,37.301886792452834,1.0,41.868125915527344,186.3838123008934,0.09109314531087875,40.77870559692383,5.5652995109558105,0.04564151167869568,2000,7.6771979331970215,128.25409227813083,0.5507637858390808,85.14353334080299,0.1316337287425995,-41.42692565917969,0.1370306733903066,19.71578598022461,0.5907822251319885,23.48974633216858,210.91823655338578
6.899209022521973,3.0,3,0.5807356834411621,61.56620788574219,186.0679605195163,0.0,1.4061931371688843,80.0,80.0,10.594569206237793,0.6199625134468079,37.4875,1.0,63.32633972167969,186.0679605195163,0.0141031788662076,58.49087142944336,7.84079647064209,-0.12766945362091064,3000,13.570408821105957,87.36985815682331,0.5304626226425171,86.39382966188344,0.08959493041038513,-62.89630889892578,0.11230273064362171,30.25922966003418,0.6171182990074158,34.72470211982727,169.73544375453162
7.200847148895264,4.0,4,0.5959262847900391,81.23458862304688,187.87094922316984,0.0,1.4332765340805054,105.0,105.0,16.312057495117188,0.6814671754837036,37.87619047619047,1.0,83.66478729248047,187.64127115994967,0.07866872102022171,76.766845703125,12.245898246765137,0.07631539553403854,4000,20.190635681152344,190.7574901525457,0.532959520816803,86.63924071063795,0.06454363465309143,-83.85436248779297,0.09203708190275892,40.58705139160156,0.6382087469100952,46.16845631599426,174.99095535403512
7.259819030761719,5.0,5,0.6138160824775696,97.18426513671875,201.63226373865044,0.0,1.493428349494934,127.0,127.0,28.022001266479492,0.7079024314880371,39.031496062992126,1.0,100.07046508789062,195.32224939628557,0.058354128152132034,86.90168762207031,10.879193305969238,-0.04627133905887604,5000,31.495044708251953,245.94925348235446,0.46868062019348145,86.52385132285978,0.06274276971817017,-102.3050308227539,0.07542848153938683,50.8404655456543,0.6663221120834351,57.78753399848938,189.182614979699
7.151304244995117,6.0,6,0.6329938769340515,114.02485656738281,216.46778854969307,0.0,1.5122544765472412,144.0,144.0,39.25094223022461,0.7516767382621765,41.666666666666664,1.0,117.47195434570312,208.4248770056061,0.03000560961663723,126.72061920166016,11.750395774841309,0.01684095524251461,6000,42.47768020629883,338.8006662462946,0.3310086131095886,86.2541813614296,0.0492621511220932,-120.69683837890625,0.06181699495154324,61.35735321044922,0.7653656601905823,69.56184506416321,214.11895685746492
7.226141929626465,7.0,7,0.6500339508056641,131.7252960205078,236.42689166703425,0.0,1.5819495916366577,160.0,160.0,48.3182258605957,0.7483252882957458,43.55,1.0,135.6626434326172,217.7888370176467,0.14928504824638367,146.0416259765625,18.75375747680664,0.1407734900712967,7000,51.57273864746094,370.0047429352136,0.32339492440223694,86.08270198866124,0.06434547901153564,-138.7904052734375,0.05066177638540577,71.59122467041016,0.7308661341667175,81.3171501159668,236.3883548685719
7.253525257110596,8.0,8,0.6609479188919067,147.85910034179688,259.42615359759594,0.0,1.6370913982391357,176.0,176.0,61.4972038269043,0.7490227818489075,45.41477272727273,1.0,152.1768798828125,225.94797641033935,0.11927071958780289,167.66075134277344,19.28172492980957,0.10731269419193268,8000,63.856773376464844,237.5350017577719,0.3044029772281647,86.0830929125211,0.08088678121566772,-156.3501434326172,0.04151957869412388,81.67456817626953,0.7290728092193604,92.93346381187439,236.53168572972191
7.304502010345459,9.0,9,0.6685684323310852,164.03053283691406,272.4180387571581,0.0,1.6816074848175049,191.0,191.0,66.71469116210938,0.7332535982131958,46.8848167539267,1.0,169.81231689453125,231.81299898761088,0.08499453961849213,186.85035705566406,28.369609832763672,0.09778181463479996,9000,71.51272583007812,279.1949765751037,0.26705148816108704,86.10990562711262,0.09355848282575607,-175.0002899169922,0.034027141129503384,91.66571044921875,0.7113953828811646,104.51759219169617,241.2720513792088
7.406672477722168,10.0,10,0.67397540807724,178.32565307617188,281.1767884678166,0.0,1.7127513885498047,212.0,212.0,76.612060546875,0.7405966520309448,47.033018867924525,1.0,183.93234252929688,232.60199964034302,0.2173074334859848,203.08758544921875,55.55691909790039,0.18486496806144714,10000,79.99542999267578,132.7043054975549,0.22477397322654724,86.27933271323684,0.11065121740102768,-191.57785034179688,0.027886755354071244,101.32363891601562,0.7222327589988708,115.90261173248291,230.41527679104337
7.549950122833252,11.0,11,0.6790412068367004,187.60980224609375,275.30984586536147,0.0,1.731292724609375,231.0,231.0,91.01441192626953,0.7027395367622375,47.16017316017316,1.0,194.58856201171875,231.7609356087661,0.22399073839187622,174.3363037109375,50.471561431884766,0.28635287284851074,11000,93.61759948730469,282.0499445654198,0.2184119075536728,86.29370270391222,0.11619816720485687,-204.4118194580078,0.024748079434129402,108.76306915283203,0.7067016959190369,127.47164225578308,235.1093374978049
7.535313606262207,12.0,12,0.6819751262664795,202.03106689453125,283.41473033201356,0.0,1.774912714958191,245.0,245.0,99.11542510986328,0.740757942199707,48.673469387755105,1.0,210.86788940429688,239.54045266359964,0.2563842833042145,226.20687866210938,51.06120300292969,0.23261038959026337,12000,103.10592651367188,230.03356080934185,0.20785371959209442,86.26578419984631,0.13628295063972473,-219.22836303710938,0.022854436146078055,117.50382995605469,0.7224462032318115,139.10497784614563,234.68635610709964
7.609426975250244,13.0,13,0.6866093277931213,217.26541137695312,268.05647392781725,0.0,1.7836501598358154,267.0,267.0,106.17044830322266,0.7407971620559692,48.60299625468165,1.0,224.91773986816406,238.3542774979386,0.29414862394332886,235.27691650390625,72.64096069335938,0.2631193697452545,13000,108.8695068359375,155.27601963960734,0.19448120892047882,86.36159923595497,0.14429914951324463,-233.68038940429688,0.02240411346542305,126.20301055908203,0.7357349395751953,150.52986645698547,228.57786868652332
