total/episodes,reference_action_mean,rollout/actions_std,train/param_noise_distance,ret_rms_std,obs_rms_std,reference_actor_Q_mean,reference_actor_Q_std,total/epochs,ret_rms_mean,train/loss_actor,rollout/actions_mean,rollout/episode_steps,eval/return_history,eval/episodes,reference_Q_mean,rollout/episodes,total/steps_per_second,rollout/return_history,rollout/Q_mean,obs_rms_mean,eval/Q,train/loss_critic,reference_action_std,eval/return,total/duration,rollout/return,reference_Q_std,total/steps
13.0,0.5136461853981018,0.7576695084571838,0.0,1.0,1.1899075508117676,10.53464126586914,0.7086299061775208,13,0.0,-1.7678736448287964,-0.015859218314290047,1000.0,-298.6837050878643,13.0,10.034988403320312,13.0,90.19336963683341,-366.36819004443953,-0.7832443714141846,0.08848980069160461,-6.432151794433594,0.26460474729537964,0.6043930649757385,-572.949098876848,144.1347634792328,-366.36819004443953,0.7256819009780884,13000
14.0,0.3138584792613983,0.7553932070732117,0.0,1.0,1.2848529815673828,11.379663467407227,0.9272335171699524,14,0.0,-1.5359474420547485,-0.023478969931602478,1000.0,-307.0460612764153,14.0,10.989492416381836,14.0,90.223992191799,-371.0236955381414,-1.2768958806991577,0.09141768515110016,5.305363178253174,0.3277648985385895,0.5702154636383057,-415.7566917275779,155.1693696975708,-371.0236955381414,0.9332773089408875,14000
15.0,0.4838458001613617,0.7535629868507385,0.0,1.0,1.270322322845459,13.244279861450195,1.098410964012146,15,0.0,-1.6838791370391846,-0.02540566958487034,1000.0,-292.19836286068926,15.0,12.587410926818848,15.0,90.23931146535124,-366.4274029424581,-1.6498990058898926,0.09473832696676254,12.685165405273438,0.355072945356369,0.607634961605072,-84.33058504052534,166.22467255592346,-366.4274029424581,1.1235514879226685,15000
16.0,0.5512635111808777,0.7420275211334229,0.0,1.0,1.264681339263916,15.1029052734375,1.2989250421524048,16,0.0,-2.892444372177124,-0.04027217626571655,1000.0,-276.86729914533373,16.0,14.61502742767334,16.0,90.23364772334172,-350.80937900140964,-0.7512989044189453,0.09217123687267303,13.374471664428711,0.380797415971756,0.5026460289955139,-46.901343415001236,177.31744647026062,-350.80937900140964,1.2042839527130127,16000
17.0,0.20796261727809906,0.7325853705406189,0.0,1.0,1.257811188697815,16.289443969726562,1.6827187538146973,17,0.0,-3.807814598083496,-0.04100414738059044,1000.0,-253.32240934072283,17.0,15.899460792541504,17.0,90.2628747269549,-339.85077714122633,0.027344468981027603,0.0916716530919075,21.98041534423828,0.47404640913009644,0.6014276742935181,123.39582753305103,188.33878326416016,-339.85077714122633,1.5707390308380127,17000
18.0,0.11740317195653915,0.7259492874145508,0.0,1.0,1.2710915803909302,18.65746307373047,1.8542400598526,18,0.0,-4.586426258087158,-0.04490145295858383,1000.0,-234.35923313371984,18.0,17.723400115966797,18.0,90.27147695481959,-327.5812478097425,0.9794248342514038,0.08854523301124573,18.56223487854004,0.4385469853878021,0.6935207843780518,88.01476238533127,199.3985321521759,-327.5812478097425,1.8440556526184082,18000
19.0,0.31545761227607727,0.7197380661964417,0.0,1.0,1.3040220737457275,22.255786895751953,1.7671887874603271,19,0.0,-5.779465198516846,-0.0540938526391983,1000.0,-228.48688186523432,19.0,21.47079086303711,19.0,90.26040275273981,-315.1870176753408,1.9687567949295044,0.08464222401380539,18.594497680664062,0.35077255964279175,0.6365554928779602,-122.7845590324954,210.50205206871033,-315.1870176753408,1.8094189167022705,19000
20.0,0.2995230257511139,0.7123839259147644,0.0,1.0,1.3407683372497559,24.96552848815918,1.9542059898376465,20,0.0,-6.989504814147949,-0.056231845170259476,1000.0,-230.617528602143,20.0,24.30029296875,20.0,90.28190764070426,-309.23675170234424,3.1914026737213135,0.07861262559890747,18.807140350341797,0.6798703670501709,0.673510730266571,-271.09981660340793,221.52832746505737,-309.23675170234424,2.049941301345825,20000
21.0,0.08321107178926468,0.7089895009994507,0.0,1.0,1.3560863733291626,26.77918815612793,2.0938892364501953,21,0.0,-8.485594749450684,-0.05135390907526016,1000.0,-195.65985017684164,21.0,26.20615005493164,21.0,90.3117037035044,-279.8504923834286,4.530162811279297,0.0757327675819397,34.573692321777344,0.7885995507240295,0.7224770784378052,503.4937183291856,232.52800178527832,-279.8504923834286,2.164212226867676,21000
22.0,0.2800550162792206,0.7017220854759216,0.0,1.0,1.3642209768295288,27.338306427001953,2.3702054023742676,22,0.0,-10.59121322631836,-0.05695370212197304,1000.0,-186.9948705050484,22.0,26.88068389892578,22.0,90.31876761908921,-243.4784983889642,5.957864284515381,0.07183477282524109,16.98968505859375,0.5242247581481934,0.6005449891090393,-5.030297397389892,243.58171153068542,-243.4784983889642,2.417257070541382,22000
23.0,0.2663436830043793,0.6965608596801758,0.0,1.0,1.4038456678390503,28.8116512298584,2.6809539794921875,23,0.0,-11.877551078796387,-0.06188012287020683,1000.0,-154.87957294800253,23.0,28.41596794128418,23.0,90.33062352770348,-223.13837213131166,6.867070198059082,0.06982085108757019,37.41154479980469,1.0406497716903687,0.5536696910858154,551.6569733070063,254.62018418312073,-223.13837213131166,2.8411142826080322,23000
24.0,0.13171274960041046,0.6920892596244812,0.0,1.0,1.4508836269378662,32.148372650146484,2.6278328895568848,24,0.0,-14.714227676391602,-0.06455985456705093,1000.0,-125.36109740419461,24.0,31.023483276367188,24.0,90.3389884493126,-196.57437231298834,8.033792495727539,0.06774729490280151,31.598369598388672,0.6325332522392273,0.7112179398536682,553.5638401033888,265.66602540016174,-196.57437231298834,2.786825180053711,24000
25.0,0.235692098736763,0.6902272701263428,0.0,1.0,1.4634456634521484,36.06071472167969,2.5249791145324707,25,0.0,-15.959543228149414,-0.06243390589952469,1000.0,-100.48214751373388,25.0,35.00593948364258,25.0,90.37517604999847,-173.8257322571075,8.970520973205566,0.0675128623843193,36.96038818359375,0.7651482224464417,0.6592953205108643,496.61264985732396,276.6246340274811,-173.8257322571075,2.573491096496582,25000
26.0,-0.032548483461141586,0.6875560283660889,0.0,1.0,1.4882756471633911,38.87225341796875,2.3521344661712646,26,0.0,-19.177705764770508,-0.06209146976470947,1000.0,-60.0126355673436,26.0,37.8598747253418,26.0,90.40421664896999,-150.74840557101982,10.46076774597168,0.06528198719024658,51.72056579589844,1.0379478931427002,0.6343546509742737,951.7251630924131,287.5972046852112,-150.74840557101982,2.5874507427215576,26000
27.0,0.010283075273036957,0.6825560331344604,0.0,1.0,1.5086753368377686,42.812782287597656,2.3944897651672363,27,0.0,-21.078258514404297,-0.06090804561972618,1000.0,-18.17353294401751,27.0,41.837425231933594,27.0,90.4379081141265,-121.48505125079535,11.957209587097168,0.06448625028133392,50.05854034423828,1.9092525243759155,0.6763765215873718,1069.6431352624609,298.54737424850464,-121.48505125079535,2.458261728286743,27000
28.0,-0.09049566835165024,0.6803367137908936,0.0,1.0,1.5347702503204346,46.557960510253906,1.6669219732284546,28,0.0,-25.807781219482422,-0.05836334452033043,1000.0,15.628494900497875,28.0,45.5791015625,28.0,90.44491143562985,-88.55122838420151,13.5105562210083,0.06420796364545822,59.80656814575195,1.290065884590149,0.7154543995857239,928.2832467024133,309.5807111263275,-88.55122838420151,1.898223638534546,28000
29.0,0.14564509689807892,0.6770769357681274,0.0,1.0,1.5502952337265015,49.685585021972656,1.3891644477844238,29,0.0,-28.511730194091797,-0.058579206466674805,1000.0,28.17942051196781,29.0,48.81336975097656,29.0,90.42386923932983,-64.83860419352045,14.860745429992676,0.06339211761951447,39.86116027832031,1.8982973098754883,0.7043465971946716,379.60533763312594,320.7117793560028,-64.83860419352045,1.50644850730896,29000
30.0,0.25123265385627747,0.6764301061630249,0.0,1.0,1.5856775045394897,54.312660217285156,1.6869254112243652,30,0.0,-33.386146545410156,-0.05413823202252388,1000.0,61.88979589600308,30.0,52.75370788574219,30.0,90.45170964491054,-48.9730631516687,16.085119247436523,0.06384485960006714,68.22920989990234,2.0000743865966797,0.7814909815788269,1039.490682033026,331.6686894893646,-48.9730631516687,1.7235466241836548,30000
31.0,0.35220709443092346,0.6742520332336426,0.0,1.0,1.5916976928710938,58.42519760131836,1.75153386592865,31,0.0,-36.314292907714844,-0.05517997592687607,1000.0,54.922689238822144,31.0,57.50107192993164,31.0,90.44446156071896,-29.621462537483676,17.599451065063477,0.0632595419883728,23.293136596679688,3.411888360977173,0.7071791887283325,-154.09051047660594,342.75177788734436,-29.621462537483676,1.6996896266937256,31000
32.0,0.2053437978029251,0.6711151599884033,0.0,1.0,1.6027162075042725,62.62718200683594,1.7264609336853027,32,0.0,-40.74134063720703,-0.05344843491911888,1000.0,79.05140913859213,32.0,62.03592300415039,32.0,90.47346497237255,-12.297839461613624,19.26746368408203,0.062287427484989166,75.674072265625,3.4961893558502197,0.7504231333732605,827.0417260314614,353.6948652267456,-12.297839461613624,1.8308955430984497,32000
33.0,0.0019086003303527832,0.6689713001251221,0.0,1.0,1.6143878698349,67.09133911132812,1.8589863777160645,33,0.0,-44.94008255004883,-0.04902035370469093,1000.0,103.30274556443247,33.0,66.04045867919922,33.0,90.47690058528099,0.6897147278838506,20.80349349975586,0.06267530471086502,80.28933715820312,4.243622303009033,0.7562758922576904,879.345511191323,364.73397946357727,0.6897147278838506,1.9814598560333252,33000
34.0,0.00860828161239624,0.6718462705612183,0.0,1.0,1.6125842332839966,69.60835266113281,1.9810231924057007,34,0.0,-50.3166618347168,-0.043522562831640244,1000.0,112.01122189845232,34.0,68.69935607910156,34.0,90.4740559410328,2.0234829280947717,21.243671417236328,0.06556359678506851,53.604068756103516,4.436797618865967,0.7486668229103088,399.39094092110736,375.7983396053314,2.0234829280947717,2.037508010864258,34000
35.0,-0.021338751539587975,0.6688304543495178,0.0,1.0,1.6318663358688354,72.85353088378906,2.310446262359619,35,0.0,-54.88505554199219,-0.04154675826430321,1000.0,124.70565956316436,35.0,71.63626098632812,35.0,90.4850546767212,23.84136780053391,22.928733825683594,0.0660519078373909,67.35308074951172,5.503659725189209,0.7137474417686462,556.3165401633737,386.80420899391174,23.84136780053391,2.39819073677063,35000
36.0,0.0761784240603447,0.6678649187088013,0.0,1.0,1.6496479511260986,77.19660949707031,2.150169610977173,36,0.0,-56.90748596191406,-0.03877731040120125,1000.0,155.93433337439217,36.0,76.09049224853516,36.0,90.49877663912746,26.851716920174475,23.51491355895996,0.06758550554513931,92.1963119506836,5.170853137969971,0.685597836971283,1248.9379167673656,397.79543256759644,26.851716920174475,2.3278186321258545,36000
37.0,0.04310023784637451,0.6648868322372437,0.0,1.0,1.6602531671524048,80.18506622314453,2.5670101642608643,37,0.0,-61.61690902709961,-0.03854086622595787,1000.0,184.26899042064895,37.0,79.3539047241211,37.0,90.51274767004497,50.88235485292971,25.386768341064453,0.06734807789325714,97.41075134277344,4.684079647064209,0.6031792163848877,1204.316644085892,408.78219866752625,50.88235485292971,2.5884218215942383,37000
38.0,0.06248805299401283,0.665384829044342,0.0,1.0,1.6612409353256226,83.77593231201172,2.4625437259674072,38,0.0,-63.630767822265625,-0.03562897816300392,1000.0,212.8425114327715,38.0,82.89574432373047,38.0,90.52180271119184,53.422422530182665,26.003068923950195,0.06898704171180725,101.72433471679688,6.192965507507324,0.5823447108268738,1270.0627888813065,419.7883698940277,53.422422530182665,2.5228288173675537,38000
39.0,-0.017284194007515907,0.6623606085777283,0.0,1.0,1.6822079420089722,87.3808822631836,2.4368038177490234,39,0.0,-68.56066131591797,-0.03555456921458244,1000.0,233.00269060351252,39.0,85.97679138183594,39.0,90.54142479652376,80.48232400321724,27.9293270111084,0.06887874752283096,102.07473754882812,12.277853012084961,0.5822380781173706,999.089499091671,430.7420618534088,80.48232400321724,2.6436212062835693,39000
40.0,0.1794896274805069,0.6603068709373474,0.0,1.0,1.6784238815307617,91.83447265625,2.2521519660949707,40,0.0,-71.6991195678711,-0.038567740470170975,1000.0,233.39551423822735,40.0,90.51043701171875,40.0,90.53161786812137,81.51297180368421,29.719493865966797,0.06312567740678787,100.83026123046875,6.935483455657959,0.5463113188743591,248.71563599210657,441.83458709716797,81.51297180368421,2.3723011016845703,40000
41.0,-0.05067487433552742,0.657499372959137,0.0,1.0,1.6911096572875977,95.42100524902344,1.8667417764663696,41,0.0,-74.38460540771484,-0.03940190002322197,1000.0,261.4984972010404,41.0,94.03713989257812,41.0,90.54790214731143,106.87124086098123,31.687063217163086,0.06307544559240341,111.79158782958984,6.480823993682861,0.6028628349304199,1385.6178157135625,452.7990050315857,106.87124086098123,2.075566291809082,41000
42.0,0.10959666222333908,0.6569750308990479,0.0,1.0,1.7005599737167358,100.29512786865234,2.2514748573303223,42,0.0,-78.41507720947266,-0.03807197883725166,1000.0,284.6404219250345,42.0,98.78926086425781,42.0,90.55297062346239,110.69085736956801,33.39668273925781,0.05935981869697571,113.17949676513672,9.469048500061035,0.6205134987831116,1233.4593356087921,463.8169207572937,110.69085736956801,2.374022960662842,42000
43.0,0.0411536730825901,0.6551034450531006,0.0,1.0,1.7195885181427002,103.52235412597656,2.1888620853424072,43,0.0,-84.64816284179688,-0.036613285541534424,1000.0,296.8085324381918,43.0,101.8610610961914,43.0,90.55591947227485,134.2154670720213,35.2542610168457,0.060297854244709015,79.12882995605469,14.939657211303711,0.6671636700630188,807.8691739907987,474.844717502594,134.2154670720213,2.2942187786102295,43000
44.0,0.15535153448581696,0.6535291075706482,0.0,1.0,1.7393068075180054,106.65672302246094,2.412625789642334,44,0.0,-87.07640838623047,-0.040196508169174194,1000.0,299.4053485682846,44.0,105.38304138183594,44.0,90.55935267824324,161.03656685239312,37.23196029663086,0.06003203243017197,82.41822814941406,2.457641363143921,0.6000753045082092,411.0684421622733,485.8691973686218,161.03656685239312,2.4268085956573486,44000
45.0,0.10311290621757507,0.652642011642456,0.0,1.0,1.747610092163086,110.03819274902344,2.397261142730713,45,0.0,-91.67227172851562,-0.04150845855474472,1000.0,297.8945039110266,45.0,108.79678344726562,45.0,90.5451371176128,178.96464652297539,39.17771530151367,0.05938718467950821,110.05635070800781,11.390893936157227,0.6297599077224731,231.41733899167752,496.98969411849976,178.96464652297539,2.43229603767395,45000
46.0,0.17178142070770264,0.6514244079589844,0.0,1.0,1.7597240209579468,116.04727935791016,2.902617931365967,46,0.0,-94.64836883544922,-0.038830406963825226,1000.0,303.4054788058839,46.0,114.78982543945312,46.0,90.53195156545164,184.8185242592824,40.9909782409668,0.05898483470082283,115.98989868164062,23.56792449951172,0.6167147755622864,551.3993490744613,508.1079022884369,184.8185242592824,3.4436967372894287,46000
47.0,-0.04418250545859337,0.6515326499938965,0.0,1.0,1.764855980873108,119.06425476074219,2.3664066791534424,47,0.0,-98.34333801269531,-0.03842877969145775,1000.0,301.35042268813635,47.0,117.40974426269531,47.0,90.53121465746408,195.8255357532762,42.7591667175293,0.0593026801943779,114.18409729003906,20.131118774414062,0.7230991721153259,206.81784127175,519.1579520702362,195.8255357532762,2.3613803386688232,47000
48.0,0.02992103435099125,0.6517172455787659,0.0,1.0,1.7754180431365967,123.5421142578125,2.985840082168579,48,0.0,-103.01917266845703,-0.03179601579904556,1000.0,298.8921784774479,48.0,121.9306640625,48.0,90.51882572045875,200.4586788919246,44.34763717651367,0.06083215773105621,116.845703125,6.411881923675537,0.702289342880249,183.35470057508724,530.2764327526093,200.4586788919246,3.0671539306640625,48000
49.0,0.1258767992258072,0.6504426598548889,0.0,1.0,1.7926119565963745,127.64441680908203,2.288581371307373,49,0.0,-106.46994018554688,-0.030922170728445053,1000.0,305.3455812046505,49.0,125.76719665527344,49.0,90.52527980337058,218.62898463949082,46.261131286621094,0.061537306755781174,129.12857055664062,27.16943359375,0.6465177536010742,615.1089121103751,541.2852642536163,218.62898463949082,2.2320353984832764,49000
50.0,0.1325550526380539,0.64960116147995,0.0,1.0,1.7928571701049805,129.72442626953125,2.4059669971466064,50,0.0,-110.1314926147461,-0.03441319614648819,1000.0,305.823588986211,50.0,128.64300537109375,50.0,90.53627001109064,235.37415163218537,48.252811431884766,0.06069134920835495,130.62120056152344,23.046960830688477,0.6504611372947693,329.2459702826791,552.2648546695709,235.37415163218537,2.3121156692504883,50000
51.0,0.027600551024079323,0.6485574841499329,0.0,1.0,1.8074560165405273,131.74560546875,2.963541269302368,51,0.0,-112.10352325439453,-0.032864466309547424,1000.0,304.3884833932815,51.0,129.87161254882812,51.0,90.53466239236937,240.8494274558764,50.116294860839844,0.06029363349080086,130.9821319580078,19.955350875854492,0.6477179527282715,232.6332037468034,563.320154428482,240.8494274558764,2.83858585357666,51000
52.0,-0.0775861069560051,0.6510849595069885,0.0,1.0,1.8029972314834595,136.91485595703125,2.222322463989258,52,0.0,-116.26880645751953,-0.02433180995285511,1000.0,296.4127384834192,52.0,135.52381896972656,52.0,90.53429295207808,235.16760415082774,51.61493682861328,0.05805429443717003,124.70484924316406,21.48363494873047,0.6876962184906006,-110.35025191955708,574.3679914474487,235.16760415082774,2.394252061843872,52000
53.0,-0.12314466387033463,0.6502966284751892,0.0,1.0,1.8184937238693237,140.97727966308594,2.4734959602355957,53,0.0,-120.009765625,-0.02281944826245308,1000.0,290.5353403559159,53.0,139.46026611328125,53.0,90.53470807000998,242.66417199839748,53.48908615112305,0.05837355926632881,128.76466369628906,9.705331802368164,0.7166843414306641,-15.08936227425652,585.4108455181122,242.66417199839748,2.6167092323303223,53000
54.0,-0.01582295633852482,0.652677595615387,0.0,1.0,1.8113006353378296,143.63119506835938,2.36763858795166,54,0.0,-123.72879028320312,-0.023343577980995178,1000.0,280.6869428251251,54.0,142.5869140625,54.0,90.53085081434178,234.25459390412948,54.889862060546875,0.054164011031389236,127.35823822021484,11.103650093078613,0.6982595324516296,-241.27812630678605,596.4817464351654,234.25459390412948,2.314610719680786,54000
55.0,0.03763938695192337,0.6557925343513489,0.0,1.0,1.8036673069000244,148.2411651611328,2.252406358718872,55,0.0,-127.4213638305664,-0.021511204540729523,1000.0,282.15047990962313,55.0,146.15078735351562,55.0,90.5280679906357,223.69724835326213,56.07070541381836,0.050128284841775894,122.92047119140625,25.46774673461914,0.7251067161560059,361.18148247251736,607.5463800430298,223.69724835326213,2.3571035861968994,55000
56.0,0.08175038546323776,0.6543585062026978,0.0,1.0,1.806500792503357,153.30712890625,2.6731486320495605,56,0.0,-130.14154052734375,-0.02236502431333065,1000.0,290.3310158976632,56.0,151.78396606445312,56.0,90.53032315313585,237.29905838676945,58.09244918823242,0.050320811569690704,155.92799377441406,20.8851261138916,0.7111958265304565,740.2604952398638,618.5772683620453,237.29905838676945,2.65228009223938,56000
57.0,-0.08379163593053818,0.6527667045593262,0.0,1.0,1.8160561323165894,156.48876953125,2.8354687690734863,57,0.0,-131.97801208496094,-0.024050183594226837,1000.0,303.87431738553585,57.0,154.79612731933594,57.0,90.54155897642096,256.56361633204153,60.1585807800293,0.050658926367759705,163.1116943359375,34.2311897277832,0.6870073676109314,1062.2992007064072,629.5451574325562,256.56361633204153,2.9617223739624023,57000
58.0,-0.040146686136722565,0.6520731449127197,0.0,1.0,1.8274271488189697,160.45864868164062,2.6536545753479004,58,0.0,-136.42469787597656,-0.02663404680788517,1000.0,314.1973737440068,58.0,158.95066833496094,58.0,90.55047796196837,272.20793764355045,62.21323013305664,0.05046679452061653,161.25592041015625,37.55254364013672,0.6706656217575073,902.6115861768506,640.5267128944397,272.20793764355045,2.6726911067962646,58000
59.0,-0.08103197067975998,0.6521651744842529,0.0,1.0,1.8333643674850464,163.1587677001953,3.286370038986206,59,0.0,-141.74163818359375,-0.025617968291044235,1000.0,326.35383113526944,59.0,161.7539520263672,59.0,90.55520498305987,279.1100347816199,63.844581604003906,0.04959551990032196,170.45669555664062,26.92670440673828,0.6080291867256165,1031.4283598285033,651.5362646579742,279.1100347816199,4.084117412567139,59000
60.0,0.09119521826505661,0.6515094637870789,0.0,1.0,1.8476744890213013,168.7378692626953,3.3450069427490234,60,0.0,-146.5312957763672,-0.024596497416496277,1000.0,339.20737495313074,60.0,167.07461547851562,60.0,90.5614901497578,288.31804143688817,65.75316619873047,0.05046311393380165,180.32644653320312,24.436622619628906,0.5786037445068359,1097.5664602069444,662.5332677364349,288.31804143688817,3.464000940322876,60000
61.0,-0.0381314791738987,0.6506972908973694,0.0,1.0,1.853069543838501,174.84463500976562,2.995292901992798,61,0.0,-151.31353759765625,-0.026736248284578323,1000.0,349.76796105933363,61.0,172.5133514404297,61.0,90.55544826730276,298.9799314263408,67.79132843017578,0.05032361298799515,180.3555450439453,78.94568634033203,0.6638572216033936,983.4031274315105,673.6204299926758,298.9799314263408,3.050297975540161,61000
62.0,0.2147626131772995,0.6491655707359314,0.0,1.0,1.8572354316711426,179.44436645507812,3.14544939994812,62,0.0,-154.6057891845703,-0.026899190619587898,1000.0,348.877492977422,62.0,177.6239013671875,62.0,90.5533516702756,309.8771544650234,69.85736083984375,0.05036565288901329,153.86141967773438,26.852069854736328,0.5615541934967041,294.55893998081046,684.679239988327,309.8771544650234,3.4370789527893066,62000
63.0,0.05045381560921669,0.6482412219047546,0.0,1.0,1.861570954322815,183.22735595703125,2.3508894443511963,63,0.0,-160.127685546875,-0.025093775242567062,1000.0,353.83661101225096,63.0,181.65774536132812,63.0,90.55258701175795,317.42683546563933,71.83899688720703,0.05082053691148758,171.62115478515625,18.380023956298828,0.6011213064193726,661.3019291716464,695.7283284664154,317.42683546563933,2.5611064434051514,63000
64.0,0.0980476662516594,0.6510026454925537,0.0,1.0,1.8559221029281616,187.9799346923828,2.4730329513549805,64,0.0,-160.53884887695312,-0.022271430119872093,1000.0,356.93345622620893,64.0,186.38722229003906,64.0,90.5513878897632,310.9908910563664,72.8759994506836,0.048496730625629425,168.1137237548828,29.714914321899414,0.6680741310119629,552.0347047055653,706.7809946537018,310.9908910563664,2.390613079071045,64000
65.0,-0.01597370207309723,0.6554899215698242,0.0,1.0,1.8474369049072266,191.73951721191406,2.4733245372772217,65,0.0,-164.33055114746094,-0.017290804535150528,1000.0,370.285908449753,65.0,189.91371154785156,65.0,90.55253692759489,299.14627313550676,73.50628662109375,0.045661717653274536,206.6334228515625,16.871170043945312,0.6420208811759949,1224.8428507565716,717.8153390884399,299.14627313550676,2.332486391067505,65000
