ret_rms_mean,rollout/episodes,reference_Q_std,eval/return_history,obs_rms_mean,reference_perturbed_action_std,train/loss_actor,total/steps_per_second,reference_perturbed_action_mean,reference_action_mean,reference_Q_mean,obs_rms_std,param_noise_stddev,rollout/actions_std,eval/episodes,total/epochs,train/loss_critic,rollout/episode_steps,rollout/actions_mean,rollout/return_history,eval/return,ret_rms_std,eval/Q,train/param_noise_distance,total/steps,reference_action_std,rollout/return,reference_actor_Q_mean,rollout/Q_mean,total/episodes,total/duration,reference_actor_Q_std
0.0,250.0,6.159119129180908,104.23013109259638,0.017795221880078316,0.4479345679283142,-179.11434936523438,62.68932156125752,0.2089286744594574,-0.20394475758075714,197.87188720703125,0.3660106360912323,0.0252455158307554,0.509192168712616,212.0,212,31.053295135498047,846.548,-0.04863433167338371,95.45040452180262,-438.8165377305131,1.0,125.86194610595703,0.18480616807937622,212000,0.42836180329322815,-6.559519672622416,198.77572631835938,139.40330505371094,250.0,3381.756170272827,6.398265361785889
0.0,251.0,6.477077960968018,102.56116239346504,0.017826735973358154,0.3736956715583801,-179.33811950683594,62.72339867967786,0.04315700754523277,-0.1542292684316635,197.92578125,0.3659936785697937,0.0252455158307554,0.5103805661201477,213.0,213,16.429061889648438,847.1593625498008,-0.04777795821428299,77.53347785539266,228.97839778111182,1.0,219.9208221435547,0.186369389295578,213000,0.4781776964664459,-12.28601080931197,199.21270751953125,139.23931884765625,251.0,3395.861902952194,6.745124816894531
0.0,252.0,6.547220706939697,100.0609439933317,0.017887992784380913,0.4182898700237274,-179.27650451660156,62.72108368989432,0.09334339201450348,-0.11566434800624847,197.77676391601562,0.36598214507102966,0.0247480794341294,0.5099610090255737,214.0,214,33.04171371459961,847.765873015873,-0.04693640395998955,78.52985965610954,245.73404354997714,1.0,197.49929809570312,0.1976374387741089,214000,0.5087268948554993,-10.60132372062391,199.0991973876953,139.49562072753906,252.0,3411.9308438301086,6.833156108856201
0.0,253.0,6.844411373138428,95.57113986834054,0.01792764477431774,0.4163455367088318,-180.32701110839844,62.72124191988694,-0.1212938129901886,-0.06364216655492783,198.229736328125,0.36623814702033997,0.024260444499685715,0.5095700025558472,215.0,215,16.515487670898438,848.3675889328064,-0.046594034880399704,107.39248331283535,28.02831611834693,1.0,185.29632568359375,0.2346554845571518,215000,0.43870750069618225,-8.688710665884098,199.30584716796875,139.78477478027344,253.0,3427.8657982349396,7.026954650878906
0.0,257.0,6.152458667755127,85.70024694497039,0.017926834523677826,0.48493537306785583,-180.65945434570312,62.75199493467333,-0.3256264925003052,-0.22221824526786804,197.40284729003906,0.3664133548736572,0.02378241789989777,0.5090248584747314,216.0,216,29.1506290435791,840.3190661478599,-0.046649184077978134,115.14780950126004,-687.6135923013653,1.0,83.3477554321289,0.21018239855766296,216000,0.4991256594657898,-6.6321792795469285,198.73873901367188,140.15020751953125,257.0,3442.1216444969177,6.321766376495361
0.0,258.0,6.9406538009643555,82.57539361747007,0.017949875444173813,0.5954480767250061,-178.6268310546875,62.790464570274466,-0.27911895513534546,-0.06450866162776947,197.11502075195312,0.36639919877052307,0.0247480794341294,0.5107330083847046,217.0,217,43.92026901245117,837.7015503875969,-0.04652014747262001,108.90757410588562,-221.21471744934325,1.0,142.61732482910156,0.18521152436733246,217000,0.46911951899528503,-6.382377441415037,199.02989196777344,139.77365112304688,258.0,3455.938755750656,7.015805721282959
0.0,260.0,6.286909103393555,67.06357819207183,0.01794860139489174,0.5235357880592346,-176.77684020996094,62.770486510176475,-0.18181219696998596,-0.10778255760669708,197.69110107421875,0.3665443956851959,0.024260444499685715,0.5111599564552307,218.0,218,25.769777297973633,836.4192307692308,-0.04670195281505585,87.14296793080615,-1136.5988136430542,1.0,133.8189697265625,0.31510141491889954,218000,0.48932594060897827,-12.36319899067721,198.847412109375,139.74337768554688,260.0,3472.9697365760803,6.532726287841797
0.0,261.0,5.910577297210693,70.52920481402833,0.017977705225348473,0.5126432776451111,-177.9811553955078,62.75311045221946,-0.09423692524433136,-0.07839848101139069,197.69265747070312,0.366408109664917,0.023313810312614223,0.5119278430938721,219.0,219,42.268890380859375,837.0459770114943,-0.04689878970384598,68.80780796696625,233.81367290832446,1.0,193.26058959960938,0.2123233675956726,219000,0.41189733147621155,-17.379104850858294,198.8135223388672,139.66017150878906,261.0,3489.866851568222,6.14716100692749
0.0,262.0,6.005420207977295,73.52274149632325,0.01800866425037384,0.4336796998977661,-177.44805908203125,62.73404457892175,-0.08354905247688293,-0.03396328538656235,197.17376708984375,0.3664083480834961,0.024260444499685715,0.5112771987915039,220.0,220,38.67436218261719,837.6679389312977,-0.0468776598572731,73.65525189926822,-300.5425513371554,1.0,170.94017028808594,0.2177843153476715,220000,0.4358612298965454,-15.673420685367688,198.2834930419922,140.0411834716797,262.0,3506.867785692215,5.999682903289795
0.0,263.0,6.103325843811035,75.92238220331734,0.017964910715818405,0.4778004586696625,-176.23646545410156,62.718970339014085,-0.09459896385669708,-0.09306000173091888,198.40904235839844,0.36648479104042053,0.024260444499685715,0.5108375549316406,221.0,221,25.914525985717773,838.2851711026616,-0.04682907834649086,74.68376264725869,413.1246542308151,1.0,211.2944793701172,0.18781639635562897,221000,0.4786866009235382,-13.55360074706593,199.50421142578125,140.32342529296875,263.0,3523.6547858715057,6.370050430297852
