eval/return,obs_rms_mean,rollout/episode_steps,rollout/return,eval/return_history,total/steps,param_noise_stddev,reference_actor_Q_std,rollout/actions_mean,reference_action_mean,train/loss_critic,reference_perturbed_action_mean,rollout/episodes,eval/episodes,rollout/return_history,ret_rms_std,reference_actor_Q_mean,rollout/actions_std,train/param_noise_distance,obs_rms_std,reference_Q_mean,ret_rms_mean,train/loss_actor,reference_perturbed_action_std,reference_Q_std,total/episodes,rollout/Q_mean,eval/Q,reference_action_std,total/steps_per_second,total/epochs,total/duration
-211.48330865195663,0.058975499123334885,1000.0,-316.1040432598704,-423.8370986479567,11000,0.040701478966889394,1.4966481924057007,0.20895829796791077,0.13953711092472076,0.2576189339160919,-0.0034808118361979723,11.0,11.0,-316.1040432598704,1.0,12.6145658493042,0.7489884495735168,0.23246262967586517,1.1536258459091187,12.078912734985352,0.0,-8.62031364440918,0.8159258365631104,1.568794846534729,11.0,3.4669172763824463,10.522090911865234,0.7458376884460449,88.92398905326237,11,123.70115327835083
-406.144039318224,0.05663444101810455,1000.0,-314.0282359905638,-422.3626770371456,12000,0.037587132956139066,1.6535906791687012,0.20045241713523865,0.272622674703598,0.25039753317832947,0.26681122183799744,12.0,12.0,-314.0282359905638,1.0,13.94736099243164,0.7499801516532898,0.24102751910686493,1.1598143577575684,13.391034126281738,0.0,-10.259357452392578,0.6337264776229858,1.759300708770752,12.0,4.061225414276123,5.811562538146973,0.5967371463775635,88.94699674626352,12,134.91180634498596
-355.3341640602443,0.056586895138025284,1000.0,-323.9984502369985,-417.2066375773839,13000,0.03335667202186392,1.787416934967041,0.14385409653186798,0.17400653660297394,0.41566601395606995,0.17085117101669312,13.0,13.0,-323.9984502369985,1.0,15.490303993225098,0.7733420133590698,0.2220297008752823,1.1692034006118774,14.693078994750977,0.0,-11.311795234680176,0.6247947216033936,2.041168689727783,13.0,4.112720489501953,6.6743998527526855,0.633476734161377,88.92874015665329,13,146.18446159362793
-411.7249647558936,0.05781391263008118,1000.0,-330.14719073275216,-416.81508951870603,14000,0.032055106170371106,1.651856541633606,0.10483475029468536,0.1732759028673172,0.4051523506641388,0.15273623168468475,14.0,14.0,-330.14719073275216,1.0,17.060508728027344,0.7865117192268372,0.19916857779026031,1.1607129573822021,16.40822410583496,0.0,-11.874460220336914,0.6419711112976074,1.8340601921081543,14.0,4.057835578918457,5.44538688659668,0.6404345631599426,88.95662409386628,14,157.38007307052612
173.42205667504817,0.05689585208892822,1000.0,-342.7591284053806,-377.46594643912243,15000,0.03269941380439557,1.6283296346664429,0.05780380964279175,0.1687384694814682,0.5219772458076477,0.23568807542324066,15.0,15.0,-342.7591284053806,1.0,18.78266143798828,0.8041627407073975,0.17791049182415009,1.1455507278442383,18.13945960998535,0.0,-11.898355484008789,0.6649267077445984,1.7077443599700928,15.0,3.8286266326904297,18.8159122467041,0.633263885974884,88.99112292524052,15,168.55613803863525
438.7174252007536,0.06176597997546196,1000.0,-331.06816388781726,-326.45448571163024,16000,0.034711086666206405,1.5777108669281006,0.06250415742397308,0.195970818400383,0.26565447449684143,0.08025120943784714,16.0,16.0,-331.06816388781726,1.0,20.59259033203125,0.7948943376541138,0.18405142426490784,1.1403554677963257,20.040599822998047,0.0,-13.339814186096191,0.639500617980957,1.654788851737976,16.0,4.573317527770996,21.76152801513672,0.593765377998352,88.98330793657321,16,179.8090043067932
365.55409761167857,0.06242142617702484,1000.0,-293.45418458674453,-285.74809845731795,17000,0.034711086666206405,1.8119144439697266,0.07324821501970291,0.14668340981006622,0.5047830939292908,0.21876294910907745,17.0,17.0,-293.45418458674453,1.0,21.83611297607422,0.7840570211410522,0.16830876469612122,1.1868586540222168,21.121601104736328,0.0,-15.27532958984375,0.5942907333374023,1.812294840812683,17.0,5.6073737144470215,23.11431121826172,0.6252511739730835,88.9974243654638,17,191.01676392555237
260.56164194179746,0.06426352262496948,1000.0,-256.8751321888191,-255.39755732403376,18000,0.03335667202186392,1.793807029724121,0.0856214165687561,0.20462220907211304,0.412599116563797,0.09723887592554092,18.0,18.0,-256.8751321888191,1.0,23.755123138427734,0.773463249206543,0.16556516289710999,1.2274401187896729,22.95904541015625,0.0,-17.445693969726562,0.6306938529014587,1.8095600605010986,18.0,6.6357502937316895,24.08412742614746,0.6311684846878052,89.0072032947123,18,202.23082327842712
-5.8680303587796026,0.06433431059122086,1000.0,-229.9847405021983,-242.26442432586248,19000,0.034027141129503384,2.0181002616882324,0.09130022674798965,0.19629211723804474,0.23368386924266815,0.20039986073970795,19.0,19.0,-229.9847405021983,1.0,25.98248291015625,0.7662219405174255,0.17376284301280975,1.267443299293518,25.13823890686035,0.0,-20.077913284301758,0.6359689831733704,2.0619819164276123,19.0,7.657541275024414,24.2898006439209,0.5994518995285034,89.02257629358837,19,213.4290063381195
502.0281703414297,0.06756037473678589,1000.0,-233.60247239881286,-205.0497945924979,20000,0.03269941380439557,1.9656506776809692,0.09954351931810379,0.16735632717609406,1.2114644050598145,0.0408833883702755,20.0,20.0,-233.60247239881286,1.0,27.981876373291016,0.7648171186447144,0.1722048670053482,1.2690858840942383,27.041824340820312,0.0,-21.92230987548828,0.6132047176361084,2.09578537940979,20.0,8.093722343444824,29.486072540283203,0.6094110012054443,89.05758181762327,20,224.57380485534668
628.782934406112,0.0690225213766098,1000.0,-195.2216332953523,-165.34347416399265,21000,0.03269941380439557,2.072427272796631,0.10388661921024323,0.14942242205142975,0.6836180686950684,0.30212774872779846,21.0,21.0,-195.2216332953523,1.0,29.76460075378418,0.7613882422447205,0.1941225379705429,1.3181474208831787,29.139341354370117,0.0,-23.452138900756836,0.5376718640327454,2.1002190113067627,21.0,9.189509391784668,32.33245086669922,0.5997164249420166,89.10497258602072,21,235.67708277702332
791.0652438237465,0.07122039794921875,1000.0,-154.88340727304114,-121.87035061909542,22000,0.032055106170371106,1.877693772315979,0.11676831543445587,0.1647307574748993,0.6321752667427063,0.3537445366382599,22.0,22.0,-154.88340727304114,1.0,31.94469451904297,0.7578138113021851,0.21410983800888062,1.362956166267395,31.196918487548828,0.0,-26.341196060180664,0.5032252073287964,1.856600284576416,22.0,10.302218437194824,35.21165466308594,0.582783043384552,89.17837831995288,22,246.69656944274902
823.8094893228766,0.07450695335865021,1000.0,-121.00655177139897,-80.75383583900967,23000,0.03540877950819716,2.0788450241088867,0.13109181821346283,0.2991405427455902,1.3107489347457886,0.2207195907831192,23.0,23.0,-121.00655177139897,1.0,34.404014587402344,0.7529707551002502,0.1931467205286026,1.393332839012146,33.595245361328125,0.0,-29.286901473999023,0.608039915561676,2.0187649726867676,23.0,11.413369178771973,38.13058853149414,0.5245813131332397,89.22707969292,23,257.7692790031433
718.3259201067249,0.07695867121219635,1000.0,-99.55627731629359,-47.45884600793738,24000,0.032055106170371106,2.3040175437927246,0.13520392775535583,0.23990757763385773,2.0322649478912354,0.1268090009689331,24.0,24.0,-99.55627731629359,1.0,36.88798522949219,0.7501667141914368,0.22212372720241547,1.4461981058120728,35.978515625,0.0,-31.82550621032715,0.6615236401557922,2.2590484619140625,24.0,12.227250099182129,40.58918762207031,0.5496429204940796,89.28714702494288,24,268.79568672180176
679.2406861284677,0.07563500106334686,1000.0,-77.53247136344159,-18.39086472248118,25000,0.032055106170371106,2.5637190341949463,0.13327549397945404,0.20345310866832733,1.784967303276062,0.3338567018508911,25.0,25.0,-77.53247136344159,1.0,39.749168395996094,0.7452065944671631,0.1724272221326828,1.4649403095245361,38.72894287109375,0.0,-34.64235305786133,0.5294110774993896,2.5492913722991943,25.0,13.40601634979248,43.73916244506836,0.559954822063446,89.3119155527874,25,279.9178569316864
636.6881011782216,0.0789230540394783,1000.0,-51.56385852927826,6.804480119853543,26000,0.032055106170371106,2.35473895072937,0.1479492336511612,0.1592075526714325,2.5918712615966797,0.020848572254180908,26.0,26.0,-51.56385852927826,1.0,42.55703353881836,0.7415579557418823,0.16914235055446625,1.4707249402999878,41.54338073730469,0.0,-37.576683044433594,0.6288836002349854,2.4173970222473145,26.0,14.590744972229004,41.39508056640625,0.6054018139839172,89.36182765587785,26,290.95197224617004
901.4573149909196,0.0736365094780922,1000.0,-59.700456779888164,39.9397703002634,27000,0.03142349394213421,2.258622169494629,0.1362352818250656,0.29398927092552185,0.9214698672294617,0.19163084030151367,27.0,27.0,-59.700456779888164,1.0,45.05594253540039,0.7406983375549316,0.1892089992761612,1.447349190711975,44.09724426269531,0.0,-40.55815124511719,0.5717211961746216,2.2296862602233887,27.0,15.711419105529785,49.26323699951172,0.5717146396636963,89.40543485013313,27,301.9950637817383
664.0842216381945,0.0739625096321106,1000.0,-55.03274562406249,62.23064356233237,28000,0.034027141129503384,2.2778267860412598,0.13027070462703705,0.2580583393573761,4.318297386169434,0.29545843601226807,28.0,28.0,-55.03274562406249,1.0,47.33460998535156,0.7391126155853271,0.22721385955810547,1.4544992446899414,46.304237365722656,0.0,-43.279991149902344,0.623542308807373,2.2574355602264404,28.0,16.625633239746094,51.29719161987305,0.6781611442565918,89.45258749728158,28,313.0149812698364
636.703580269136,0.07658019661903381,1000.0,-13.486046176719372,82.0400551729118,29000,0.03335667202186392,2.2742981910705566,0.1359637826681137,0.29798588156700134,3.189196825027466,0.19933004677295685,29.0,29.0,-13.486046176719372,1.0,50.454856872558594,0.7346451878547668,0.2023238092660904,1.5026254653930664,49.63200759887695,0.0,-45.7884407043457,0.684872567653656,2.250326156616211,29.0,17.90575408935547,51.36372375488281,0.6129147410392761,89.48047165992666,29,324.09306144714355
825.963318030112,0.07749370485544205,1000.0,7.831508717308456,106.83749726815181,30000,0.032055106170371106,2.632023572921753,0.14161215722560883,0.1732291579246521,2.326441764831543,0.2682107388973236,30.0,30.0,7.831508717308456,1.0,52.78968811035156,0.7325400114059448,0.19502738118171692,1.537449836730957,51.741851806640625,0.0,-48.5590705871582,0.6296405792236328,2.683379650115967,30.0,19.176591873168945,57.88301086425781,0.7012844085693359,89.51374034781804,30,335.1440782546997
915.5865726868866,0.07922521978616714,1000.0,38.437457613058406,132.92617712036906,31000,0.03142349394213421,2.6363964080810547,0.14836953580379486,0.24095787107944489,3.3949084281921387,0.21017985045909882,31.0,31.0,38.437457613058406,1.0,56.52445983886719,0.7287547588348389,0.22992095351219177,1.571285367012024,55.40159606933594,0.0,-51.89167785644531,0.6647570133209229,2.7045207023620605,31.0,20.493236541748047,61.92276382446289,0.6826686859130859,89.543503051912,31,346.2004382610321
943.094577424311,0.08091188967227936,1000.0,69.35954113190309,158.24393962986724,32000,0.03142349394213421,2.433250665664673,0.15389227867126465,0.1955166459083557,2.9933102130889893,0.20912830531597137,32.0,32.0,69.35954113190309,1.0,59.64551544189453,0.7243913412094116,0.24154676496982574,1.6007742881774902,58.385406494140625,0.0,-55.158843994140625,0.6220474243164062,2.524125337600708,32.0,21.841012954711914,65.31172943115234,0.6666924953460693,89.57463396912229,32,357.24399399757385
1023.1221020052031,0.08168282359838486,1000.0,82.66162701769731,184.45236879275623,33000,0.03142349394213421,2.5898215770721436,0.15723027288913727,0.3529229164123535,2.239086866378784,0.2757546603679657,33.0,33.0,82.66162701769731,1.0,62.52488708496094,0.7218109369277954,0.14669544994831085,1.621705412864685,61.29161834716797,0.0,-57.88215637207031,0.6050014495849609,2.4973480701446533,33.0,23.134235382080078,69.549560546875,0.5719340443611145,89.60190243622604,33,368.2957515716553
1286.1287700171915,0.08160915225744247,1000.0,100.81773122177303,216.85461588759256,34000,0.03335667202186392,2.5151946544647217,0.160270556807518,0.34516215324401855,4.035089492797852,0.24939966201782227,34.0,34.0,100.81773122177303,1.0,65.08399963378906,0.7177293300628662,0.17926469445228577,1.6291099786758423,63.82357406616211,0.0,-61.53034591674805,0.6115900874137878,2.5075790882110596,34.0,24.5051212310791,73.25936889648438,0.5806102156639099,89.61179039894215,34,379.4143588542938
1264.8158593396113,0.08240658044815063,1000.0,91.73347695332085,246.79636570050738,35000,0.034711086666206405,2.569512367248535,0.16023917496204376,0.21337087452411652,7.577411651611328,0.14499488472938538,35.0,35.0,91.73347695332085,1.0,69.18328094482422,0.7155249118804932,0.1675744652748108,1.6118708848953247,67.57818603515625,0.0,-64.59434509277344,0.7606162428855896,2.5466482639312744,35.0,25.26483154296875,76.75384521484375,0.6938489675521851,89.62481355739023,35,390.5168514251709
1187.9121451936312,0.08184362202882767,1000.0,110.57404242528916,272.9384706864275,36000,0.034711086666206405,2.512542247772217,0.1597612053155899,0.1877845972776413,4.497037887573242,0.22197972238063812,36.0,36.0,110.57404242528916,1.0,71.5306396484375,0.7136861681938171,0.19943413138389587,1.6314586400985718,70.38968658447266,0.0,-67.1095962524414,0.6636095643043518,2.417250156402588,36.0,26.717086791992188,80.36029815673828,0.6813210248947144,89.63528663756763,36,401.62754368782043
1037.4836636925697,0.0825132206082344,1000.0,127.87748941513591,293.6018542811881,37000,0.034027141129503384,2.7231030464172363,0.16469456255435944,0.22072823345661163,2.3439667224884033,0.1033918634057045,37.0,37.0,127.87748941513591,1.0,74.55491638183594,0.7098386287689209,0.21340519189834595,1.6485079526901245,73.16551208496094,0.0,-70.52272033691406,0.7072415351867676,2.6064045429229736,37.0,28.169313430786133,84.10903930664062,0.628210186958313,89.63459405348284,37,412.78705382347107
723.7547956091165,0.08009412884712219,1000.0,126.83996632444477,304.9216685266599,38000,0.034027141129503384,2.641589879989624,0.16142164170742035,0.3668924868106842,5.098931312561035,0.3962261378765106,38.0,38.0,126.83996632444477,1.0,77.31555938720703,0.7066254615783691,0.17859479784965515,1.6489360332489014,75.99307250976562,0.0,-73.78680419921875,0.5998293161392212,2.529691457748413,38.0,29.502710342407227,85.744873046875,0.6041189432144165,89.63303885888335,38,423.95081639289856
745.105198363149,0.07955587655305862,1000.0,127.52598589473979,316.2084257019545,39000,0.034711086666206405,2.6491732597351074,0.16618940234184265,0.30636903643608093,5.307789325714111,0.39214566349983215,39.0,39.0,127.52598589473979,1.0,79.93222045898438,0.7026512026786804,0.18734623491764069,1.6430081129074097,78.85789489746094,0.0,-76.2365951538086,0.5603306889533997,2.472346067428589,39.0,30.839265823364258,88.45693969726562,0.6010596752166748,89.62913390806415,39,435.1263735294342
271.42867488296486,0.07826530188322067,1000.0,129.83778167673307,315.0889319314798,40000,0.03269941380439557,2.723839044570923,0.16800278425216675,0.25072968006134033,5.28818416595459,0.14746175706386566,40.0,40.0,129.83778167673307,1.0,83.39599609375,0.6990950107574463,0.20213072001934052,1.6506963968276978,81.9082260131836,0.0,-79.23150634765625,0.6086339354515076,2.4661777019500732,40.0,32.20878982543945,73.30243682861328,0.587060809135437,89.62294202903976,40,446.31429290771484
771.3880854501339,0.07829412817955017,1000.0,128.604558733431,326.2181795782762,41000,0.032055106170371106,2.706131935119629,0.16417695581912994,0.0819048285484314,9.29110336303711,0.07625127583742142,41.0,41.0,128.604558733431,1.0,87.46871948242188,0.6991530060768127,0.14830470085144043,1.6500214338302612,86.03631591796875,0.0,-81.68077087402344,0.5893194675445557,2.4364399909973145,41.0,33.16422653198242,95.2500991821289,0.5915795564651489,89.6093552535597,41,457.5415132045746
-379.59112616215947,0.07779411226511002,1000.0,141.04190756939954,309.4131961082659,42000,0.03142349394213421,2.4727084636688232,0.16313573718070984,0.2611089050769806,1.2993191480636597,0.1712733954191208,42.0,42.0,141.04190756939954,1.0,90.60478973388672,0.6941986680030823,0.18435591459274292,1.652847170829773,88.9219741821289,0.0,-85.58203887939453,0.5988266468048096,2.2707386016845703,42.0,34.64344787597656,62.15599822998047,0.6121119856834412,89.5846245139079,42,468.83045196533203
736.5817135357784,0.07687204331159592,1000.0,145.0264009100241,319.34734767634757,43000,0.032055106170371106,2.2339701652526855,0.16113686561584473,0.2150643914937973,7.754749298095703,0.20977698266506195,43.0,43.0,145.0264009100241,1.0,92.89126586914062,0.6916428208351135,0.2025798261165619,1.663230061531067,91.70161437988281,0.0,-87.81006622314453,0.5255799293518066,2.094923257827759,43.0,35.98759460449219,96.36112213134766,0.6066075563430786,89.59137831515935,43,479.9568977355957
-57.663039919755434,0.07714152336120605,1000.0,160.87196752159787,310.77892977643614,44000,0.03269941380439557,2.212122917175293,0.16391125321388245,0.09814783185720444,15.308533668518066,0.12330871820449829,44.0,44.0,160.87196752159787,1.0,96.51927185058594,0.6884147524833679,0.16370752453804016,1.677824854850769,94.92292785644531,0.0,-91.09168243408203,0.641899585723877,2.024599313735962,44.0,37.54804611206055,72.76715850830078,0.6529127359390259,89.57347956101476,44,491.21682238578796
194.31738370496683,0.0773690938949585,1000.0,175.98245704014437,308.19089541929236,45000,0.03142349394213421,2.1731200218200684,0.16514208912849426,0.18839764595031738,10.747027397155762,0.1797640472650528,45.0,45.0,175.98245704014437,1.0,99.93643188476562,0.6855590343475342,0.2541389465332031,1.688999891281128,98.50121307373047,0.0,-94.66619110107422,0.6615186929702759,2.0268776416778564,45.0,39.09626770019531,87.6136474609375,0.6694672107696533,89.56699848253096,45,502.41719341278076
150.501898577121,0.07770849764347076,1000.0,173.81384706889278,304.76287374881036,46000,0.030804326970036475,2.178959608078003,0.16348588466644287,0.1500685214996338,10.263432502746582,0.2380668669939041,46.0,46.0,173.81384706889278,1.0,104.42861938476562,0.686123788356781,0.17453470826148987,1.7053824663162231,102.16743469238281,0.0,-97.34611511230469,0.6341252326965332,2.211968183517456,46.0,40.018775939941406,84.25452423095703,0.6916607618331909,89.55908015701083,46,513.6274280548096
-57.96888386490468,0.07764311134815216,1000.0,174.8518053160204,297.0451767783058,47000,0.030804326970036475,2.3152825832366943,0.1665060967206955,0.21981222927570343,9.781961441040039,0.12827931344509125,47.0,47.0,174.8518053160204,1.0,106.72425842285156,0.6833871603012085,0.18906573951244354,1.7119090557098389,105.4596176147461,0.0,-99.67115020751953,0.6409010291099548,2.1793298721313477,47.0,41.45429229736328,79.27913665771484,0.6402351260185242,89.5416254644688,47,524.8955416679382
-388.11380272877943,0.07787314802408218,1000.0,168.25640609098355,282.7710313719081,48000,0.03019736003336582,2.324657440185547,0.1604539304971695,0.2658407390117645,1.887121558189392,0.19238631427288055,48.0,48.0,168.25640609098355,1.0,109.36444854736328,0.687849760055542,0.15240469574928284,1.7060891389846802,107.68711853027344,0.0,-101.49641418457031,0.6183052062988281,2.3337016105651855,48.0,42.22120666503906,66.96509552001953,0.6315476298332214,89.52822204075746,48,536.143786907196
-255.3722774565013,0.07752476632595062,1000.0,156.79815430297515,271.7885148652059,49000,0.030804326970036475,2.2628417015075684,0.153925359249115,0.23303325474262238,9.15539836883545,0.1581612080335617,49.0,49.0,156.79815430297515,1.0,112.49639892578125,0.6932019591331482,0.2116588056087494,1.6942148208618164,111.00714874267578,0.0,-104.13330078125,0.5571495294570923,2.1355597972869873,49.0,42.76095199584961,75.8145751953125,0.5624969005584717,89.51124008520836,49,547.4172847270966
-222.18176996393566,0.07679785788059235,1000.0,165.1525828626502,261.90910916862305,50000,0.03269941380439557,2.2025256156921387,0.15295690298080444,0.2790343761444092,6.7441864013671875,0.1690104752779007,50.0,50.0,165.1525828626502,1.0,115.3277587890625,0.690861701965332,0.25248581171035767,1.7100744247436523,113.99822235107422,0.0,-105.47134399414062,0.5149082541465759,2.182380199432373,50.0,44.30646514892578,79.98412322998047,0.5100494027137756,89.50225633067454,50,558.6451342105865
673.6175599131501,0.07702867686748505,1000.0,175.74551024748467,269.98182388910396,51000,0.032055106170371106,2.2535579204559326,0.15489086508750916,0.30489665269851685,16.63430404663086,0.40978384017944336,51.0,51.0,175.74551024748467,1.0,117.73976135253906,0.6872146129608154,0.2065715789794922,1.7125052213668823,116.39541625976562,0.0,-109.25682830810547,0.49255895614624023,2.247788190841675,51.0,45.85476303100586,117.4791030883789,0.5395289063453674,89.50547342616292,51,569.7975559234619
-157.51141567793886,0.07774391770362854,1000.0,184.5754009498031,261.76080005127625,52000,0.03142349394213421,2.2894201278686523,0.15993033349514008,0.22659027576446533,4.298098087310791,0.20654766261577606,52.0,52.0,184.5754009498031,1.0,121.34839630126953,0.6847522854804993,0.21536456048488617,1.7154649496078491,119.50968933105469,0.0,-110.7789535522461,0.5924161672592163,2.6470730304718018,52.0,47.35627365112305,85.13745880126953,0.599004328250885,89.48964167194806,52,581.0728373527527
599.5877782262062,0.07743189483880997,1000.0,195.79537348652028,268.13489397910513,53000,0.032055106170371106,2.0470168590545654,0.15970326960086823,0.33247244358062744,18.154926300048828,0.19529272615909576,53.0,53.0,195.79537348652028,1.0,123.43885803222656,0.6813814640045166,0.24031217396259308,1.7222737073898315,122.15484619140625,0.0,-113.3407211303711,0.5552172064781189,2.182129144668579,53.0,48.892845153808594,129.5279541015625,0.5258689522743225,89.49167035838374,53,592.2338893413544
-139.25979328410392,0.077425517141819,1000.0,205.8306802364643,260.5905479186753,54000,0.03142349394213421,2.0048131942749023,0.1610293984413147,0.33039018511772156,29.493330001831055,0.20982928574085236,54.0,54.0,205.8306802364643,1.0,125.64908599853516,0.6782122850418091,0.20883232355117798,1.7268028259277344,124.36264038085938,0.0,-117.06161499023438,0.5845480561256409,2.276238441467285,54.0,50.41551971435547,98.93658447265625,0.5875916481018066,89.47373775518355,54,603.5290505886078
-136.28152850902217,0.07750459015369415,1000.0,209.37789763125858,253.3746919836263,55000,0.030804326970036475,2.1653387546539307,0.16380974650382996,0.2800148129463196,2.4571704864501953,0.24073386192321777,55.0,55.0,209.37789763125858,1.0,129.49314880371094,0.6756481528282166,0.21449163556098938,1.725677728652954,127.99070739746094,0.0,-120.69418334960938,0.6430888175964355,2.197615623474121,55.0,51.88633346557617,90.900634765625,0.6018654108047485,89.43609842464367,55,614.9642143249512
33.40849753206242,0.07868397235870361,1000.0,222.6983800409001,249.44672422556263,56000,0.03269941380439557,2.198425531387329,0.16767562925815582,0.20693659782409668,22.64691734313965,0.1115029975771904,56.0,56.0,222.6983800409001,1.0,131.26321411132812,0.6744541525840759,0.17850056290626526,1.7286922931671143,129.33480834960938,0.0,-124.12649536132812,0.6620597839355469,2.8657286167144775,56.0,53.39508819580078,103.62635803222656,0.6666505932807922,89.39234411215453,56,626.4518573284149
468.3603473947345,0.07891491055488586,1000.0,233.91705490694014,253.28731410572357,57000,0.034027141129503384,2.456266403198242,0.16674506664276123,0.32828864455223083,19.272045135498047,0.35754096508026123,57.0,57.0,233.91705490694014,1.0,133.36968994140625,0.674813449382782,0.2160569578409195,1.7363330125808716,132.08218383789062,0.0,-125.86763000488281,0.578871488571167,2.398317575454712,57.0,54.72993850708008,137.4484405517578,0.5634165406227112,89.35750446096195,57,637.8871068954468
