rollout/return,reference_perturbed_action_std,eval/return_history,reference_perturbed_action_mean,rollout/episode_steps,reference_Q_std,obs_rms_std,reference_actor_Q_std,eval/Q,rollout/actions_std,total/steps,ret_rms_mean,total/duration,eval/episodes,ret_rms_std,rollout/Q_mean,rollout/return_history,train/loss_critic,reference_action_std,reference_actor_Q_mean,eval/return,total/epochs,rollout/episodes,train/param_noise_distance,total/episodes,total/steps_per_second,rollout/actions_mean,reference_Q_mean,param_noise_stddev,train/loss_actor,reference_action_mean,obs_rms_mean
173.46483897541043,0.7292229533195496,216.86651390921736,0.30300045013427734,35.42718446601942,83.42826843261719,7.892374038696289,78.20214080810547,191.33628845214844,0.7372899055480957,11000,0.0,123.92107701301575,11.0,1.0,100.25743103027344,283.46692523364345,45.32583999633789,0.7458798289299011,188.26806640625,402.256065963108,11,309.0,0.24487560987472534,309.0,88.76617493281343,0.2172829806804657,177.0745849609375,0.022854436146078055,-183.77044677734375,0.22657327353954315,1.6730010509490967
180.57391558216,0.7687552571296692,226.01771717433041,0.05231384560465813,36.84307692307692,93.47891998291016,7.799637794494629,88.95503997802734,197.6510772705078,0.7394245862960815,12000,0.0,135.37939882278442,12.0,1.0,107.49851989746094,302.2374066288629,59.941864013671875,0.7671369910240173,198.84661865234375,326.6809530905739,12,325.0,0.19536028802394867,325.0,88.63977905315083,0.22142158448696136,185.14678955078125,0.019882513137642284,-196.9717559814453,0.16184206306934357,1.7035226821899414
186.81352288898074,0.7646255493164062,238.59625119553064,0.26768431067466736,38.02639296187683,103.09860229492188,7.705641746520996,99.88492584228516,224.35816955566406,0.7407628893852234,13000,0.0,147.02253127098083,13.0,1.0,114.73259735107422,307.1435757930236,59.074344635009766,0.7684152126312256,211.0264892578125,389.53865944993333,13,341.0,0.19711390137672424,341.0,88.42182138763059,0.2284034937620163,197.94027709960938,0.019106704324195603,-212.83718872070312,0.20279517769813538,1.7381627559661865
193.053002051534,0.7638078927993774,252.96532164341377,0.2287687063217163,39.21067415730337,111.63455963134766,7.59633731842041,107.63372802734375,218.6321563720703,0.7423089742660522,14000,0.0,158.73687887191772,14.0,1.0,123.27714538574219,311.6514815502021,76.77459716796875,0.7624471187591553,222.70156860351562,439.7632374658947,14,356.0,0.21381552517414093,356.0,88.19626604411428,0.23504160344600677,208.0612335205078,0.019490749081111935,-220.30508422851562,0.2491275519132614,1.769065260887146
199.1275904263459,0.7526998519897461,250.8393659924859,0.27340051531791687,40.41891891891892,120.46302032470703,7.513896465301514,117.26918029785156,183.93470764160156,0.7443270683288574,15000,0.0,170.13609504699707,15.0,1.0,130.47361755371094,321.87017517610116,77.56600952148438,0.7631952166557312,233.07522583007812,221.07598687949593,15,370.0,0.18945568799972534,370.0,88.16471305431406,0.2404489666223526,217.99913024902344,0.019106704324195603,-234.25355529785156,0.27055707573890686,1.7980060577392578
202.45362126031512,0.7785218954086304,255.30373329965587,0.16167862713336945,41.11053984575835,128.85704040527344,7.489944934844971,124.04735565185547,281.7857666015625,0.7459933757781982,16000,0.0,181.72255897521973,16.0,1.0,137.6244659423828,312.41948608711306,80.7243881225586,0.7761476635932922,242.3516082763672,322.269242907205,16,389.0,0.19436249136924744,389.0,88.04630580940592,0.24365875124931335,224.79681396484375,0.018730226766195082,-238.40948486328125,0.16570492088794708,1.8168537616729736
207.45252091029053,0.7876753211021423,262.14499706214804,0.15739980340003967,42.0893300248139,134.0651397705078,7.4787421226501465,130.28819274902344,266.64593505859375,0.7468958497047424,17000,0.0,193.2239465713501,17.0,1.0,145.61099243164062,319.5504619067427,101.53983306884766,0.7873687744140625,254.45687866210938,371.6052172620224,17,403.0,0.2137811928987503,403.0,87.98081346362812,0.24683572351932526,236.36581420898438,0.017999379770019416,-250.25424194335938,0.1584380865097046,1.8280045986175537
212.0164002367708,0.8025602698326111,279.33016583805943,0.1527017056941986,42.89976133651551,144.69644165039062,7.435634613037109,142.4958038330078,296.78472900390625,0.7487866878509521,18000,0.0,205.10286235809326,18.0,1.0,152.2727508544922,319.31067956837427,121.43663024902344,0.8004019260406494,265.646484375,571.4780350285529,18,419.0,0.20885266363620758,419.0,87.76084250142465,0.2493094652891159,246.03973388671875,0.017644720880324885,-260.88592529296875,0.07918398827314377,1.8355823755264282
215.8532703966916,0.7802623510360718,277.22706365900416,0.10331519693136215,43.64976958525346,150.00131225585938,7.469372272491455,145.23284912109375,273.6872253417969,0.7527849674224854,19000,0.0,216.32409715652466,19.0,1.0,158.52931213378906,319.6132983468309,137.81053161621094,0.7821124196052551,281.876953125,239.37122443600907,19,434.0,0.18088611960411072,434.0,87.83117669157429,0.2435515969991684,258.1100769042969,0.01662212523270047,-275.97607421875,0.12044566869735718,1.8369826078414917
218.64851205569536,0.7734478116035461,277.5932893552114,0.0625472217798233,44.19733924611973,157.64710998535156,7.451076984405518,154.35720825195312,280.7279357910156,0.7559223175048828,20000,0.0,227.5929937362671,20.0,1.0,163.65960693359375,314.0282171971992,153.28099060058594,0.7586697936058044,283.886474609375,284.5515775831499,20,451.0,0.21518577635288239,451.0,87.87616732690742,0.23998184502124786,262.7153625488281,0.01695622994987775,-280.8507385253906,0.11192277073860168,1.842118740081787
222.76225643029363,0.7379993796348572,280.77924061823086,0.2335759401321411,45.05591397849462,163.4124755859375,7.403427600860596,160.92446899414062,346.1490173339844,0.7566606998443604,21000,0.0,239.16899728775024,21.0,1.0,169.2851104736328,317.72770200390255,183.51141357421875,0.750608503818512,295.1072692871094,344.49826587861895,21,465.0,0.1877993494272232,465.0,87.80402241990575,0.24139012396335602,274.67364501953125,0.017297050171870294,-284.60894775390625,0.1882706731557846,1.8563250303268433
226.28479857185206,0.7400698065757751,282.69514983390866,0.31113946437835693,45.7625,172.14463806152344,7.360973834991455,172.24839782714844,339.984375,0.7576900720596313,22000,0.0,250.74620079994202,22.0,1.0,175.656494140625,325.18232696211106,229.54507446289062,0.7656788229942322,302.14215087890625,322.92924336314303,22,480.0,0.1986118108034134,480.0,87.73811898172173,0.24485141038894653,281.98712158203125,0.017297050171870294,-300.6124572753906,0.21013033390045166,1.8762072324752808
229.55260300225916,0.7804165482521057,283.1495535094754,0.19817307591438293,46.51012145748988,176.27708435058594,7.375438213348389,176.8128662109375,302.0692443847656,0.7595169544219971,23000,0.0,262.2649607658386,23.0,1.0,182.42156982421875,333.13311731995805,213.3919677734375,0.7886056900024414,310.27911376953125,293.1464343719434,23,494.0,0.19168879091739655,494.0,87.6975709329901,0.2463807761669159,287.9728088378906,0.017644720880324885,-303.5218811035156,0.1261736899614334,1.8879677057266235
231.6540672897489,0.7833707928657532,288.28572218881345,0.16246603429317474,47.09823182711198,186.52529907226562,7.334266662597656,187.16664123535156,357.1738586425781,0.7621802687644958,24000,0.0,273.88897919654846,24.0,1.0,187.82437133789062,323.6004826763261,247.4971923828125,0.793407678604126,312.563232421875,406.41760181358984,24,509.0,0.21232078969478607,509.0,87.62674595525473,0.24570593237876892,289.00897216796875,0.017999379770019416,-303.88262939453125,0.08892449736595154,1.8908321857452393
234.6750416934356,0.8190151453018188,292.27356068882824,0.11205801367759705,47.67304015296367,193.2825469970703,7.305638313293457,194.97317504882812,293.3226623535156,0.7641277313232422,25000,0.0,285.397335767746,25.0,1.0,192.20301818847656,325.6481831978607,277.10040283203125,0.816573441028595,325.7773742675781,387.98168468918317,25,523.0,0.21440638601779938,523.0,87.59717371834472,0.2456074059009552,302.4682312011719,0.017644720880324885,-316.0726013183594,0.10250736773014069,1.9003701210021973
237.79864204271718,0.8176543712615967,286.75605430646016,0.044882021844387054,48.3072625698324,198.35386657714844,7.260838508605957,200.4256591796875,370.8065490722656,0.7664483189582825,26000,0.0,296.58586287498474,26.0,1.0,197.8207550048828,332.10892545980687,338.4080810546875,0.8072645664215088,324.962890625,148.81839474725683,26,537.0,0.21429073810577393,537.0,87.66432677527646,0.24487900733947754,298.6910400390625,0.01695622994987775,-320.0838623046875,0.09395133703947067,1.9056967496871948
239.72633395630876,0.8049639463424683,285.42969189722106,0.16420799493789673,48.648014440433215,208.4592742919922,7.270566463470459,211.09083557128906,386.7097473144531,0.7683362364768982,27000,0.0,307.99896359443665,27.0,1.0,204.09320068359375,331.80923490608666,396.7388000488281,0.8116082549095154,331.220458984375,250.94426925700583,27,554.0,0.22487832605838776,554.0,87.66263264298756,0.24383246898651123,302.3875732421875,0.017644720880324885,-327.7106628417969,0.12107770889997482,1.9098550081253052
241.48733692426978,0.8091416954994202,285.8879940953873,0.14446701109409332,49.06140350877193,213.95330810546875,7.279867649078369,219.18826293945312,270.0223693847656,0.7701303362846375,28000,0.0,319.4088809490204,28.0,1.0,209.9323272705078,319.8451667480908,430.4166259765625,0.8115973472595215,332.3443908691406,298.26215344587524,28,570.0,0.19277821481227875,570.0,87.66193324621106,0.2415168583393097,305.2549743652344,0.01695622994987775,-340.35089111328125,0.1375778466463089,1.9106786251068115
244.20681624757134,0.791379451751709,284.16257993241817,0.2604376971721649,49.64383561643836,220.78701782226562,7.290403366088867,226.49842834472656,338.0389404296875,0.771283745765686,29000,0.0,330.68455719947815,29.0,1.0,214.5617218017578,325.4104561744807,532.54833984375,0.7966946959495544,333.03887939453125,235.85098336928309,29,584.0,0.2032860368490219,584.0,87.69686811382121,0.2410738170146942,304.7928466796875,0.017297050171870294,-337.0418395996094,0.20751753449440002,1.9160467386245728
245.92840076179573,0.8113115429878235,285.90335663126626,0.09580181539058685,50.075250836120404,219.0743865966797,7.271879196166992,224.35777282714844,314.9010009765625,0.7726112604141235,30000,0.0,342.16077876091003,30.0,1.0,220.64743041992188,323.1239451995969,541.6124877929688,0.8062930107116699,348.0705261230469,336.38588089786083,30,598.0,0.1789805144071579,598.0,87.67807961111448,0.24056625366210938,320.632080078125,0.01662212523270047,-341.19512939453125,0.19713194668293,1.9208588600158691
248.68946171993326,0.815522313117981,287.44523973051093,0.17295321822166443,50.66939443535188,227.61029052734375,7.244956016540527,235.5823974609375,329.3514099121094,0.7742199301719666,31000,0.0,353.6670033931732,31.0,1.0,225.80372619628906,334.44020783184277,572.6992797851562,0.8067643642425537,352.9716796875,333.70173270785125,31,611.0,0.2164800763130188,611.0,87.65307394407151,0.23998621106147766,321.5655822753906,0.01695622994987775,-359.9784851074219,0.1812017410993576,1.9279054403305054
250.08366242922804,0.8305693864822388,292.87989452955514,0.0443737730383873,51.033546325878596,237.51995849609375,7.223783493041992,244.11436462402344,417.77325439453125,0.7768991589546204,32000,0.0,365.36826062202454,32.0,1.0,230.5722198486328,328.21645310728456,566.4610595703125,0.8201595544815063,368.929931640625,461.35419329992436,32,626.0,0.19165077805519104,626.0,87.58286761286081,0.23699475824832916,337.6969299316406,0.017999379770019416,-367.9389953613281,0.13935397565364838,1.9276797771453857
252.31851768851726,0.8271114826202393,291.90961542612195,0.10681837797164917,51.568075117370896,251.9586639404297,7.196432590484619,260.4686279296875,343.6781921386719,0.7797245979309082,33000,0.0,376.8787684440613,33.0,1.0,235.67041015625,328.02102216423685,592.567626953125,0.8144960999488831,367.047119140625,260.86068411626064,33,639.0,0.23808307945728302,639.0,87.56131351267156,0.23497696220874786,339.3968505859375,0.017999379770019416,-370.9500732421875,0.10499992966651917,1.92893385887146
253.88393924210052,0.8420225977897644,292.19264034589327,0.06840982288122177,51.987748851454825,258.3404541015625,7.169154167175293,265.8881530761719,348.4066467285156,0.7829039692878723,34000,0.0,388.320188999176,34.0,1.0,240.36846923828125,332.4984760295273,600.144287109375,0.8222683668136597,369.47088623046875,301.53246269834506,34,653.0,0.2019171416759491,653.0,87.5566116910603,0.23128746449947357,338.6033630371094,0.017644720880324885,-375.328857421875,0.08580563217401505,1.9283366203308105
255.4785637882006,0.8209879994392395,292.1683016409731,0.07706775516271591,52.31390134529148,262.4257507324219,7.144613265991211,268.98748779296875,340.242431640625,0.7857012748718262,35000,0.0,399.75427317619324,35.0,1.0,243.6927490234375,333.6371399075474,642.1094360351562,0.8137595057487488,376.4959411621094,291.3407856736893,35,669.0,0.2093893438577652,669.0,87.55378578423255,0.22677360475063324,343.19525146484375,0.017644720880324885,-385.2154235839844,0.10444770008325577,1.9297089576721191
257.0237997481658,0.8077517747879028,294.0577907468168,0.21248576045036316,52.57602339181287,261.0668640136719,7.135079383850098,269.949951171875,356.6669921875,0.787110447883606,36000,0.0,411.1884822845459,36.0,1.0,246.89364624023438,331.87498339163744,669.2424926757812,0.8006752729415894,378.7193603515625,360.1899094513463,36,684.0,0.18510635197162628,684.0,87.55109043907436,0.2246691882610321,345.10455322265625,0.017999379770019416,-387.741455078125,0.2037607878446579,1.935476541519165
258.9904004068968,0.8179706931114197,291.5097582146742,0.10394541174173355,52.98132183908046,269.1298522949219,7.1273698806762695,278.45135498046875,495.4372863769531,0.788883626461029,37000,0.0,422.5830149650574,37.0,1.0,251.4925079345703,342.4771828438928,713.778076171875,0.8051754832267761,390.08905029296875,199.78058705754117,37,696.0,0.21753054857254028,696.0,87.55676089598505,0.22234578430652618,354.35992431640625,0.017999379770019416,-405.6888427734375,0.11178519576787949,1.9410862922668457
260.8997440062438,0.7948337197303772,293.53763698127636,0.08021539449691772,53.440225035161745,272.32733154296875,7.132755279541016,280.9837951660156,494.6060485839844,0.7899746894836426,38000,0.0,434.24946904182434,38.0,1.0,258.3267517089844,335.5045687756013,756.5875244140625,0.794930100440979,394.3426818847656,368.56915134555413,38,711.0,0.20298588275909424,711.0,87.50730331080742,0.22054965794086456,359.6796875,0.01662212523270047,-411.0735168457031,0.06922551989555359,1.9421005249023438
263.0663204199155,0.7895921468734741,298.58430283044476,0.14469227194786072,53.923928077455045,273.8677673339844,7.123660564422607,285.6868896484375,605.3587646484375,0.7904171943664551,39000,0.0,445.9837853908539,39.0,1.0,264.99169921875,346.46976788120713,869.1448364257812,0.7950265407562256,393.3214111328125,490.3576050988444,39,723.0,0.20227846503257751,723.0,87.44712538331623,0.21896080672740936,355.92950439453125,0.01662212523270047,-415.8666076660156,0.1529417783021927,1.9436358213424683
265.1195121820203,0.8042367696762085,299.9482559767534,0.08106081932783127,54.34103260869565,278.6363830566406,7.114721298217773,292.72467041015625,473.57061767578125,0.7910920977592468,40000,0.0,457.57233214378357,40.0,1.0,269.2972412109375,348.6214379776239,970.224853515625,0.8061701059341431,396.33233642578125,353.14242868279155,40,736.0,0.19895079731941223,736.0,87.41787295703611,0.2191653549671173,358.26068115234375,0.017999379770019416,-413.5816345214844,0.11059847474098206,1.9474568367004395
266.8365928042335,0.8000895380973816,300.1996771127808,0.08953642100095749,54.68090787716956,280.1880187988281,7.108333587646484,297.0021057128906,463.7403564453125,0.7918049097061157,41000,0.0,468.96629667282104,41.0,1.0,273.51470947265625,354.6638931343353,992.9215087890625,0.7994664311408997,403.3778076171875,310.2565225538772,41,749.0,0.21630237996578217,749.0,87.42632528367822,0.2190905511379242,363.26531982421875,0.017644720880324885,-421.55889892578125,0.0712609738111496,1.9509565830230713
267.3089760507835,0.8149206638336182,299.97379401610874,0.002041841158643365,54.83028720626632,277.45916748046875,7.100449562072754,294.3280029296875,533.8306274414062,0.7936847805976868,42000,0.0,480.41522192955017,42.0,1.0,277.840576171875,346.6192525051268,1069.1422119140625,0.8094485998153687,409.6690368652344,290.71258705255434,42,766.0,0.19741109013557434,766.0,87.42437392243794,0.2155548632144928,366.73150634765625,0.017644720880324885,-432.96026611328125,0.05633169040083885,1.9491679668426514
269.43781654387084,0.7719831466674805,303.2154068515334,0.2254171222448349,55.254826254826256,289.3869323730469,7.092034339904785,304.3608093261719,485.843505859375,0.7935038208961487,43000,0.0,492.08194398880005,43.0,1.0,282.7393493652344,359.35544225584243,1046.4710693359375,0.781693160533905,411.83941650390625,439.3631459393666,43,777.0,0.1828983575105667,777.0,87.38381996186126,0.21581730246543884,373.16845703125,0.017644720880324885,-438.8049621582031,0.19214458763599396,1.9516533613204956
271.3698511654254,0.7881360054016113,302.9082530066808,0.1847487837076187,55.68481012658228,288.7296142578125,7.079103946685791,305.8964538574219,391.6526794433594,0.7937365770339966,44000,0.0,503.557736158371,44.0,1.0,287.11138916015625,363.7121211564299,1133.1370849609375,0.7848398089408875,410.10736083984375,289.7006376780209,44,790.0,0.20476877689361572,790.0,87.3782623928586,0.21565011143684387,370.9498291015625,0.017297050171870294,-444.38507080078125,0.21125148236751556,1.9542934894561768
273.13546091212385,0.8031491041183472,305.36914668396355,0.19758959114551544,56.10349127182045,297.9694519042969,7.068563461303711,316.5354919433594,390.9071960449219,0.793911874294281,45000,0.0,515.2178649902344,45.0,1.0,292.1009521484375,363.37197258007285,1219.9569091796875,0.7994978427886963,417.6532897949219,413.64846848440595,45,802.0,0.19788767397403717,802.0,87.34169185079199,0.21553359925746918,377.1094970703125,0.018361167303396805,-439.86151123046875,0.15912510454654694,1.956087589263916
274.68510887640423,0.8053423166275024,308.2872303689239,0.23458684980869293,56.42312423124231,288.07861328125,7.054356575012207,308.8870544433594,572.5118408203125,0.7943626046180725,46000,0.0,526.8837027549744,46.0,1.0,296.7810363769531,371.5818787114783,1508.81787109375,0.7971709370613098,422.8677062988281,439.6009961921378,46,813.0,0.2033775895833969,813.0,87.30579397213232,0.21526701748371124,375.0334777832031,0.017999379770019416,-446.2853088378906,0.25988107919692993,1.9568182229995728
275.7194652535038,0.803421676158905,310.24850572575286,0.2359301596879959,56.59277108433735,290.666259765625,7.055080890655518,308.37091064453125,508.4341125488281,0.7941769361495972,47000,0.0,538.4521985054016,47.0,1.0,300.4253234863281,363.50528357826363,1190.123291015625,0.8070288300514221,427.3561096191406,400.467172139887,47,830.0,0.20039620995521545,830.0,87.2872283379274,0.21682323515415192,380.4434814453125,0.018361167303396805,-460.3978576660156,0.2291567176580429,1.9603817462921143
277.1422339782653,0.8266358375549316,309.6129624743309,0.1760905683040619,56.8696682464455,295.6641540527344,7.029982089996338,313.8385009765625,510.6147766113281,0.7950237393379211,48000,0.0,549.93412733078,48.0,1.0,303.71905517578125,359.99256800352674,1329.2845458984375,0.8157452344894409,457.6826171875,279.742429657497,48,844.0,0.18502740561962128,844.0,87.28318104747929,0.21604815125465393,407.6227722167969,0.018361167303396805,-460.0794982910156,0.1786898821592331,1.9629230499267578
278.63609991725656,0.8175029158592224,311.97577114484204,0.2045530080795288,57.183411214953274,302.2310485839844,7.0315070152282715,322.7051086425781,583.553466796875,0.7948137521743774,49000,0.0,561.588629245758,49.0,1.0,307.2384033203125,358.19148259010575,1377.983154296875,0.8058630228042603,447.62408447265625,425.3905873293763,49,856.0,0.2024790495634079,856.0,87.2524788577174,0.218544602394104,401.468017578125,0.018361167303396805,-466.0294189453125,0.25889620184898376,1.9656981229782104
279.5084493426351,0.818749189376831,313.34913432546824,0.18127068877220154,57.33409873708381,305.8230895996094,7.028864860534668,331.0058898925781,423.32684326171875,0.7946802973747253,50000,0.0,573.2055051326752,50.0,1.0,310.2554016113281,368.3418251767625,1447.2490234375,0.8144177198410034,436.529541015625,380.64393017615356,50,871.0,0.17587079107761383,871.0,87.22875051318097,0.21954801678657532,389.0002746582031,0.017644720880324885,-463.35809326171875,0.17934827506542206,1.9674960374832153
281.19660048223733,0.8385154604911804,315.61801893408364,0.13522905111312866,57.71687429218573,308.5299987792969,6.999353885650635,331.10150146484375,575.494140625,0.7950962781906128,51000,0.0,584.8988490104675,51.0,1.0,314.890380859375,366.8220757805517,1592.6802978515625,0.8325449228286743,448.3216857910156,429.06224936485296,51,883.0,0.2105242908000946,883.0,87.19456378873348,0.2199149876832962,397.6426696777344,0.018361167303396805,-463.1844787597656,0.12724383175373077,1.9717742204666138
282.09860827863133,0.7974118590354919,319.0898293550436,0.21930986642837524,57.92642140468227,312.47357177734375,6.979310989379883,335.8200378417969,588.6692504882812,0.795442521572113,52000,0.0,596.8638455867767,52.0,1.0,318.866455078125,362.7244934162571,1629.86865234375,0.8136343955993652,452.6441650390625,496.15216082400036,52,897.0,0.20682582259178162,897.0,87.12204698691174,0.22002394497394562,403.64642333984375,0.017999379770019416,-471.7274169921875,0.16055957973003387,1.9734127521514893
283.5767832640264,0.8437650203704834,319.74295195723454,0.10892070084810257,58.25852585258526,321.8162536621094,6.964905261993408,342.3235778808594,518.788330078125,0.7960103154182434,53000,0.0,608.661994934082,53.0,1.0,322.81298828125,359.47692077445026,1474.6854248046875,0.8406487703323364,467.49932861328125,353.70532727116296,53,909.0,0.1912313848733902,909.0,87.07624336843948,0.21894194185733795,416.3219299316406,0.017644720880324885,-476.3893737792969,0.09621007740497589,1.9737590551376343
284.7789590671957,0.8381777405738831,323.7215826610751,0.17881660163402557,58.57328990228013,321.6451721191406,6.953575611114502,344.82763671875,670.65966796875,0.7970848083496094,54000,0.0,620.7780814170837,54.0,1.0,327.3257141113281,363.4400175331425,1637.3282470703125,0.8352985978126526,452.66131591796875,534.589009964623,54,921.0,0.19221451878547668,921.0,86.98760735355101,0.21741478145122528,408.29791259765625,0.017999379770019416,-470.74493408203125,0.16619658470153809,1.9740902185440063
286.45885907243445,0.8626459836959839,324.65599788159494,0.112765833735466,58.962406015037594,323.66717529296875,6.924474716186523,348.7637023925781,504.0157470703125,0.7977440357208252,55000,0.0,632.4037275314331,55.0,1.0,331.3681335449219,372.88433183983585,1446.9061279296875,0.853278636932373,450.72637939453125,375.1144197896654,55,931.0,0.19586960971355438,931.0,86.96975935719207,0.2176281064748764,401.2485656738281,0.019106704324195603,-471.7171630859375,0.09419284015893936,1.976576805114746
287.4574935213559,0.8401657938957214,325.25718026814593,0.18859153985977173,59.208686440677965,336.09271240234375,6.910554885864258,359.3797302246094,560.7604370117188,0.7982622385025024,56000,0.0,643.965568780899,56.0,1.0,335.0079345703125,374.5182840650401,1821.3592529296875,0.8347111940383911,461.314697265625,358.3222115284549,56,944.0,0.20769445598125458,944.0,86.96117108561323,0.21720059216022491,412.004150390625,0.019106704324195603,-471.5180969238281,0.1405133455991745,1.9769313335418701
288.5348658914117,0.8281643986701965,325.5077972575356,0.14736299216747284,59.494780793319414,327.538330078125,6.894858360290527,355.0756530761719,507.3471984863281,0.7982237935066223,57000,0.0,655.5744280815125,57.0,1.0,339.6777648925781,372.30365411290245,1780.482177734375,0.8309944868087769,448.76263427734375,339.54234866335554,57,958.0,0.18434898555278778,958.0,86.94664947015409,0.21784070134162903,399.2706298828125,0.018361167303396805,-467.5288391113281,0.1513499617576599,1.9783813953399658
