eval/episodes,obs_rms_std,eval/return_history,rollout/episodes,total/steps,rollout/actions_mean,reference_action_std,eval/return,rollout/Q_mean,param_noise_stddev,reference_perturbed_action_std,total/episodes,reference_Q_mean,reference_actor_Q_mean,train/loss_critic,rollout/return,obs_rms_mean,train/loss_actor,ret_rms_mean,total/epochs,reference_action_mean,reference_perturbed_action_mean,rollout/episode_steps,total/steps_per_second,ret_rms_std,total/duration,reference_actor_Q_std,train/param_noise_distance,rollout/actions_std,eval/Q,reference_Q_std,rollout/return_history
498.0,2.16644024848938,805.5451382450642,498.0,498000,0.19073937833309174,0.5801923871040344,1273.6787005597112,120.12584686279297,0.03402714112950338,0.5656620264053345,498.0,164.41873168945312,165.72415161132812,32.85298156738281,485.0226722142988,0.17083610594272614,-172.35498046875,0.0,498,0.4176673889160156,0.37984660267829895,1000.0,87.49074456112449,1.0,5692.030654191971,49.862388610839844,0.21399089694023132,0.6706348657608032,189.4775390625,49.62059783935547,724.174844701189
499.0,2.1657567024230957,809.7972225020134,499.0,499000,0.19070826470851898,0.5991671681404114,1128.4400436711726,120.26565551757812,0.0314234939421342,0.550274670124054,499.0,164.34457397460938,165.8638153076172,43.562015533447266,486.366928249321,0.17080318927764893,-171.68939208984375,0.0,499,0.3971289396286011,0.5263572335243225,1000.0,87.48736929968624,1.0,5703.6804740428925,49.98750305175781,0.21048228442668915,0.6704848408699036,190.43507385253906,49.65642166137695,728.3709064809194
500.0,2.1657917499542236,813.1597238050896,500.0,500000,0.190571129322052,0.6349771618843079,1152.0729229543583,120.40687561035156,0.0320551061703711,0.6316888332366943,500.0,165.34793090820312,166.66558837890625,23.44635009765625,488.1996965935491,0.17088550329208374,-172.92880249023438,0.0,500,0.3537580072879791,0.30829155445098877,1000.0,87.48451935916097,1.0,5715.296873807907,50.54273986816406,0.17168696224689484,0.6703534722328186,191.88775634765625,50.281532287597656,735.0533757110265
501.0,2.1664650440216064,819.0079176666819,501.0,501000,0.19010275602340698,0.6024311780929565,1202.8225268148703,120.54727935791016,0.03269941380439556,0.6211901903152466,501.0,166.6674041748047,167.75079345703125,34.387264251708984,489.7302935796593,0.17089208960533142,-174.99917602539062,0.0,501,0.30252406001091003,0.29271042346954346,1000.0,87.48206010749514,1.0,5726.888454437256,51.00466537475586,0.2372201383113861,0.6702980995178223,192.5696258544922,50.6754264831543,738.3848756994789
502.0,2.1658973693847656,824.2404964194725,502.0,502000,0.18923135101795197,0.6769297122955322,1353.7030251312544,120.38263702392578,0.0320551061703711,0.7200018167495728,502.0,166.27001953125,167.3905487060547,12.559189796447754,488.4378824618262,0.1707841008901596,-173.39007568359375,0.0,502,0.10805626958608627,0.09106594324111938,1000.0,87.48011894704992,1.0,5738.446701288223,51.551780700683594,0.21011680364608765,0.6710902452468872,192.80381774902344,51.27980422973633,730.5026949136876
503.0,2.1660916805267334,829.7105159751014,503.0,503000,0.18839505314826965,0.660237193107605,1410.0526075144949,120.51829528808594,0.03269941380439556,0.6922233700752258,503.0,167.35301208496094,168.4776153564453,56.902767181396484,488.6800706042719,0.17065714299678802,-174.95738220214844,0.0,503,0.1762768030166626,0.22364234924316406,1000.0,87.47714482835305,1.0,5750.073359012604,52.073829650878906,0.2002885788679123,0.6714092493057251,192.85479736328125,51.721290588378906,729.6481748519082
504.0,2.1660122871398926,834.7207790970563,504.0,504000,0.18769371509552002,0.6601199507713318,1264.4603175558989,120.65995025634766,0.030197360033365813,0.6364128589630127,504.0,167.35549926757812,168.59552001953125,34.49866485595703,489.73036932189046,0.1705787479877472,-174.9725341796875,0.0,504,0.1646493673324585,0.17807118594646454,1000.0,87.47196972594556,1.0,5761.845784187317,52.51877975463867,0.19480620324611664,0.6715148687362671,193.92721557617188,52.16177749633789,730.8036677367508
505.0,2.165053129196167,840.3094507366914,505.0,505000,0.18746307492256165,0.6748555302619934,1325.612398141743,120.80404663085938,0.02960235274322695,0.7033916115760803,505.0,166.90443420410156,168.69863891601562,2.08137583732605,490.4893223006194,0.17045162618160248,-174.50869750976562,0.0,505,0.24012930691242218,0.20593272149562836,1000.0,87.46692778327144,1.0,5773.610812664032,53.60234832763672,0.1710881143808365,0.6713575720787048,194.72219848632812,53.3089599609375,732.0278763052269
506.0,2.1656155586242676,845.6381557483272,506.0,506000,0.18718330562114716,0.6521129012107849,1383.8457143556604,120.9492416381836,0.029019069447335507,0.6954907178878784,506.0,168.8762664794922,170.20880126953125,23.850811004638672,492.03574443670834,0.17044498026371002,-177.27027893066406,0.0,506,0.23571555316448212,0.21963219344615936,1000.0,87.46173185334654,1.0,5785.3873834609985,54.44994354248047,0.17632369697093964,0.6713723540306091,196.30047607421875,54.08919143676758,738.867321050701
507.0,2.165719747543335,858.074939869827,507.0,507000,0.18689145147800446,0.6652376651763916,1453.908279148916,121.09581756591797,0.02960235274322695,0.685705840587616,507.0,168.83267211914062,170.12216186523438,35.01239776611328,493.2983937172468,0.1703973114490509,-176.75180053710938,0.0,507,0.26034149527549744,0.229298397898674,1000.0,87.45876704576763,1.0,5797.017464637756,55.261016845703125,0.18593372404575348,0.671312689781189,197.29327392578125,54.95242691040039,741.817534736582
