rollout/Q_mean,reference_perturbed_action_mean,rollout/actions_mean,reference_action_std,rollout/episodes,reference_Q_std,param_noise_stddev,reference_actor_Q_mean,total/episodes,reference_Q_mean,obs_rms_mean,reference_actor_Q_std,eval/Q,rollout/episode_steps,ret_rms_mean,ret_rms_std,total/epochs,eval/return_history,total/steps_per_second,rollout/actions_std,total/duration,train/param_noise_distance,rollout/return_history,train/loss_critic,reference_perturbed_action_std,train/loss_actor,total/steps,reference_action_mean,obs_rms_std,eval/return,rollout/return,eval/episodes
29.147851943969727,-0.14316968619823456,-0.11750143021345139,0.5650253295898438,11.0,3.6878457069396973,0.023782417899897774,63.006500244140625,11.0,62.200294494628906,0.0589316301047802,2.529660224914551,60.67418670654297,1000.0,0.0,1.0,11,-315.814518061995,28.959206509321774,0.6834574341773987,379.8446617126465,0.21304308623075485,-206.02483596123508,1.918433427810669,0.6032629609107971,-62.06121063232422,11000,-0.09941726922988892,1.7241230010986328,-224.79424904613498,-206.02483596123508,11.0
31.912874221801758,-0.16787683963775635,-0.1117953211069107,0.5838571190834045,12.0,4.664306640625,0.024748079434129402,68.42080688476562,12.0,67.62963104248047,0.06315980851650238,4.467287063598633,65.10835266113281,1000.0,0.0,1.0,12,-312.4538132690909,28.85510130161467,0.679290235042572,415.8710057735443,0.20396699756383896,-201.65913505232606,1.3089486360549927,0.5974537134170532,-66.73321533203125,12000,-0.17083431780338287,1.7788397073745728,-275.48606054714645,-201.65913505232606,12.0
34.69266891479492,-0.21723099052906036,-0.10489443689584732,0.5230631828308105,13.0,4.61427640914917,0.02426044449968572,72.59236145019531,13.0,71.80360412597656,0.06929024308919907,4.101063251495361,69.1227035522461,1000.0,0.0,1.0,13,-330.0435102754826,28.881821213206795,0.6807501912117004,450.11011958122253,0.20220552384853363,-198.20556772306483,2.390291929244995,0.5492660999298096,-71.32499694824219,13000,-0.11143696308135986,1.825915813446045,-541.1198743521829,-198.20556772306483,13.0
37.08698272705078,0.0163399800658226,-0.10538831353187561,0.6077538132667542,14.0,2.9966137409210205,0.022854436146078055,76.97781372070312,14.0,76.07356262207031,0.07523974776268005,2.4439938068389893,76.95822143554688,1000.0,0.0,1.0,14,-302.9701811186365,28.944221148950668,0.6775326132774353,483.6889522075653,0.18820706009864807,-212.03346875559663,2.5595383644104004,0.6289258599281311,-74.38951873779297,14000,0.08662081509828568,1.9520940780639648,48.98309792036266,-212.03346875559663,14.0
39.883033752441406,-0.06297966837882996,-0.09089186787605286,0.6141502857208252,15.0,5.14715576171875,0.023782417899897774,81.02293395996094,15.0,80.06986999511719,0.07855592668056488,4.201674461364746,81.98313903808594,1000.0,0.0,1.0,15,-273.8333217572257,28.970184730444988,0.6720919609069824,517.7737090587616,0.1759892776608467,-195.35644951420286,2.625819206237793,0.609573483467102,-77.54389953613281,15000,-0.058140773326158524,1.9778498411178589,134.0827093025259,-195.35644951420286,15.0
41.96205520629883,-0.10161018371582031,-0.06187237426638603,0.5312746167182922,16.0,5.234891414642334,0.022854436146078055,86.07716369628906,16.0,85.15601348876953,0.0873071700334549,4.767251491546631,85.01350402832031,1000.0,0.0,1.0,16,-252.66893859702975,28.963243715578386,0.6781391501426697,552.4243125915527,0.20545894652605057,-208.23897015939772,2.858525276184082,0.509791374206543,-79.83023071289062,16000,-0.14885376393795013,2.0352494716644287,64.79680880590882,-208.23897015939772,16.0
44.66323471069336,-0.18080639839172363,-0.06478291004896164,0.4613487124443054,17.0,6.718991279602051,0.02426044449968572,91.08202362060547,17.0,90.19105529785156,0.08749181032180786,6.164618968963623,91.17005920410156,1000.0,0.0,1.0,17,-226.92008171051734,29.013178138330158,0.669776439666748,585.9406342506409,0.19482648372650146,-198.40820749046688,3.974294662475586,0.48846903443336487,-83.92218780517578,17000,-0.08996129035949707,2.0160675048828125,185.06162847368108,-198.40820749046688,17.0
47.19490432739258,-0.12869901955127716,-0.05866830050945282,0.45973268151283264,18.0,6.263673305511475,0.0211056883401964,94.99901580810547,18.0,94.14107513427734,0.08754440397024155,5.614459037780762,82.00189971923828,1000.0,0.0,1.0,18,-246.70177474245688,29.06890918861162,0.6652157306671143,619.2182817459106,0.21722901612520218,-192.92633598613267,5.186072826385498,0.46680229902267456,-89.1233139038086,18000,-0.14378005266189575,2.0427887439727783,-582.9905562854284,-192.92633598613267,18.0
49.66352844238281,-0.14627991616725922,-0.05687771737575531,0.4796477258205414,19.0,7.006994724273682,0.023313810312614227,97.18486022949219,19.0,96.26507568359375,0.0883883535861969,5.716862678527832,86.2857437133789,1000.0,0.0,1.0,19,-261.58365357452084,29.120540203836644,0.6611106395721436,652.460423707962,0.22373050451278687,-194.76295005984494,5.688981533050537,0.5100142359733582,-93.13882446289062,19000,-0.15759320557117462,2.0088131427764893,-529.4574725516721,-194.76295005984494,19.0
51.53963088989258,-0.023878565058112144,-0.06827659159898758,0.5000883340835571,20.0,3.4899704456329346,0.021962663920618616,100.87901306152344,20.0,99.9656982421875,0.0894475057721138,2.3588056564331055,87.29963684082031,1000.0,0.0,1.0,20,-264.2063891247147,29.1542371750637,0.6685663461685181,686.0066301822662,0.2017260268330574,-212.15110591970534,5.664029598236084,0.5274013876914978,-95.75592041015625,20000,-0.16398583352565765,2.134415864944458,-314.0383645783978,-212.15110591970534,20.0
53.37228012084961,-0.09095103293657303,-0.06509798020124435,0.5245041847229004,21.0,6.2365803718566895,0.0211056883401964,104.07284545898438,21.0,103.15077209472656,0.09327740967273712,4.940467357635498,105.665771484375,1000.0,0.0,1.0,21,-239.34145046630596,29.177808160661264,0.6728071570396423,719.7250692844391,0.2200092077255249,-222.95316840369355,5.4290971755981445,0.5525949001312256,-98.3641128540039,21000,-0.144422248005867,2.254323959350586,257.95732270186863,-222.95316840369355,21.0
55.02012634277344,-0.13776983320713043,-0.06075190380215645,0.5033007264137268,22.0,7.736182689666748,0.0211056883401964,108.45956420898438,22.0,107.41985321044922,0.09626904875040054,6.456115245819092,109.55322265625,1000.0,0.0,1.0,22,-232.33449636752593,29.204625885325285,0.6771003007888794,753.3053183555603,0.21032682061195374,-239.56512641591598,6.425207138061523,0.5011529922485352,-100.14126586914062,22000,-0.09859532117843628,2.334325075149536,-85.18846029314533,-239.56512641591598,22.0
57.46752166748047,-0.02864556759595871,-0.06293871253728867,0.5175067186355591,23.0,7.742587089538574,0.022854436146078055,112.57402038574219,23.0,111.49291229248047,0.09612590074539185,5.415793418884277,113.02999877929688,1000.0,0.0,1.0,23,-231.69554460381613,29.226763555992807,0.6735273003578186,786.9499459266663,0.20388655364513397,-235.39078749141905,6.599700927734375,0.5528388619422913,-103.25806427001953,23000,-0.05447930097579956,2.29587984085083,-217.63860580220063,-235.39078749141905,23.0
59.83080291748047,-0.060375165194272995,-0.06466587632894516,0.507889449596405,24.0,8.880925178527832,0.022854436146078055,115.676025390625,24.0,114.48831176757812,0.09591023623943329,6.502622127532959,116.78837585449219,1000.0,0.0,1.0,24,-227.18606145175326,29.251278981627838,0.6726095080375671,820.4769444465637,0.19930364936590195,-235.58688489034105,10.162739753723145,0.5284204483032227,-105.92626953125,24000,-0.03945809230208397,2.25104022026062,-123.46794895430692,-235.58688489034105,24.0
61.582340240478516,0.09559296816587448,-0.07039152085781097,0.5190618634223938,25.0,4.896732330322266,0.021962663920618616,118.95095825195312,25.0,117.83148193359375,0.09682542830705643,2.6606128215789795,118.6615982055664,1000.0,0.0,1.0,25,-219.24292896675632,29.27250640634993,0.6728737354278564,854.0437109470367,0.20230449736118317,-229.45906684916292,4.012239933013916,0.5525363087654114,-107.9853744506836,25000,-0.06655213981866837,2.2728023529052734,-28.60774932683018,-229.45906684916292,25.0
63.863975524902344,-0.08340531587600708,-0.06041201576590538,0.530785083770752,26.0,7.433157444000244,0.020689822899908242,121.35295104980469,26.0,120.27182006835938,0.09779819846153259,4.235204219818115,121.76490020751953,1000.0,0.0,1.0,26,-211.9601391604736,29.295941784795758,0.6687321662902832,887.4949367046356,0.21452651172876358,-224.3675923839571,9.866667747497559,0.5352317690849304,-110.9982681274414,26000,-0.01323739718645811,2.2661681175231934,-29.890394003404992,-224.3675923839571,26.0
66.02796173095703,-0.03233655169606209,-0.061715126037597656,0.5294961929321289,27.0,8.335315704345703,0.0211056883401964,122.02037048339844,27.0,120.86528015136719,0.09780396521091461,4.998573303222656,122.527099609375,1000.0,0.0,1.0,27,-204.53207035442762,29.304637906589527,0.6635157465934753,921.3558647632599,0.22744226455688477,-216.78706952026945,6.43815803527832,0.548969030380249,-111.82351684570312,27000,-0.013629359193146229,2.269923210144043,-11.402281397232201,-216.78706952026945,27.0
68.00746154785156,0.060922086238861084,-0.06158316507935524,0.48922112584114075,28.0,4.474533557891846,0.020282151651708893,121.79904174804688,28.0,120.93544006347656,0.09789592772722244,2.706385612487793,123.03512573242188,1000.0,0.0,1.0,28,-190.50800686449637,29.31883073374904,0.6580728888511658,955.0176217556,0.20636850595474243,-210.9242890310962,8.27509880065918,0.5047467350959778,-111.91365051269531,28000,0.012308518402278423,2.2632181644439697,188.1417073636475,-210.9242890310962,28.0
69.88420867919922,-0.061802249401807785,-0.05627672001719475,0.5280372500419617,29.0,3.0608086585998535,0.020282151651708893,121.16256713867188,29.0,120.50689697265625,0.09887894243001938,2.6352925300598145,121.09111022949219,1000.0,0.0,1.0,29,-185.33213435193517,29.334503267492142,0.6542743444442749,988.5969343185425,0.21729760617017746,-198.06754954087722,8.615083694458008,0.5147267580032349,-112.34046936035156,29000,-0.010905642993748188,2.267453670501709,-40.40770400022128,-198.06754954087722,29.0
71.55693817138672,-0.02420160174369812,-0.056511443108320236,0.5834482908248901,30.0,3.547116756439209,0.019490749081111935,119.96450805664062,30.0,119.19283294677734,0.09898248314857483,2.9253363609313965,120.3121337890625,1000.0,0.0,1.0,30,-178.5688289150944,29.3480769879524,0.6516312956809998,1022.2134830951691,0.19286176562309265,-191.5665930722545,8.9812593460083,0.617120623588562,-112.15266418457031,30000,-0.10509603470563889,2.2798385620117188,17.567028753287623,-191.5665930722545,30.0
73.16767120361328,-0.08426768332719803,-0.048388171941041946,0.5037247538566589,31.0,8.011252403259277,0.019882513137642284,118.97483825683594,31.0,118.0452651977539,0.09675652533769608,5.625166893005371,119.34757232666016,1000.0,0.0,1.0,31,-167.80093604620254,29.36623928585633,0.6490294933319092,1055.6339781284332,0.20058515667915344,-189.05535399368756,9.643848419189453,0.5158012509346008,-111.5248794555664,31000,-0.07878371328115463,2.2590816020965576,155.23585002055333,-189.05535399368756,31.0
74.65769958496094,-0.05766376852989197,-0.04904839023947716,0.5171398520469666,32.0,6.7004008293151855,0.019882513137642284,119.14479064941406,32.0,118.29527282714844,0.09747669845819473,5.271925449371338,120.14160919189453,1000.0,0.0,1.0,32,-158.27119872600528,29.37935124187147,0.6437327861785889,1089.2003617286682,0.19771986454725266,-172.10306004472727,5.067109107971191,0.5841547250747681,-111.80455017089844,32000,-0.03456362336874008,2.251094341278076,137.15065820010915,-172.10306004472727,32.0
76.00196075439453,-0.016055552288889885,-0.04968734085559845,0.49415135383605957,33.0,3.239943027496338,0.019106704324195603,118.71920776367188,33.0,117.78821563720703,0.09720412641763687,2.311514377593994,119.10389709472656,1000.0,0.0,1.0,33,-151.1630258116441,29.39047121321233,0.6418696641921997,1122.8128926753998,0.23726850748062134,-168.86866584850983,7.860842704772949,0.4959540069103241,-111.35909271240234,33000,-0.07990747690200806,2.2363109588623047,76.29850744791352,-168.86866584850983,33.0
77.25698852539062,-0.10070981830358505,-0.047395966947078705,0.5431023240089417,34.0,6.949691295623779,0.019106704324195603,117.22962951660156,34.0,116.33796691894531,0.09801466017961502,4.930089950561523,118.4302749633789,1000.0,0.0,1.0,34,-140.24143568777296,29.388722023319836,0.6371328830718994,1156.906379699707,0.19764593243598938,-158.4384694886851,8.713968276977539,0.5593324899673462,-110.78449249267578,34000,-0.06518975645303726,2.2320218086242676,220.17103839997426,-158.4384694886851,34.0
77.77908325195312,-0.023083647713065147,-0.05508570373058319,0.5412638187408447,35.0,5.596093654632568,0.017999379770019416,116.91559600830078,35.0,116.18824005126953,0.09824156761169434,3.8727200031280518,118.44539642333984,1000.0,0.0,1.0,35,-128.9201852461743,29.376377754865022,0.6416791081428528,1191.4334807395935,0.20215344429016113,-166.48435944761408,9.97266674041748,0.6005574464797974,-109.66126251220703,35000,0.04492441937327385,2.268608570098877,256.0023297681796,-166.48435944761408,35.0
78.91497802734375,-0.1873287707567215,-0.05278090760111809,0.5312049388885498,36.0,5.203230857849121,0.018361167303396805,116.2584228515625,36.0,115.4067611694336,0.09900914132595062,3.11871075630188,95.21187591552734,1000.0,0.0,1.0,36,-133.21110273314758,29.3731765743293,0.6389575004577637,1225.607993364334,0.1962175816297531,-156.67312575944334,9.037899017333984,0.5767087340354919,-109.6115951538086,36000,-0.0865272507071495,2.2539544105529785,-283.39321477721217,-156.67312575944334,36.0
79.5723648071289,-0.13436274230480194,-0.054847586899995804,0.5236433744430542,37.0,5.155750751495361,0.019490749081111935,115.47357177734375,37.0,114.53034973144531,0.09840883314609528,3.1779897212982178,111.34220123291016,1000.0,0.0,1.0,37,-127.49843493972767,29.373993750819206,0.6403548717498779,1259.6176166534424,0.18656425923109055,-158.43154144901226,7.378660678863525,0.5250166654586792,-108.20512390136719,37000,-0.04771915078163147,2.269368886947632,78.15760562338912,-158.43154144901226,37.0
80.52520751953125,-0.00892367959022522,-0.056034307926893234,0.5557012557983398,38.0,4.209498882293701,0.018730226766195082,114.12959289550781,38.0,113.36758422851562,0.09870296716690063,2.9120821952819824,111.62947845458984,1000.0,0.0,1.0,38,-119.81361794923939,29.339685604938637,0.6371967792510986,1295.174069404602,0.19604485481977463,-148.4320282067374,7.542192459106445,0.5772044062614441,-106.41675567626953,38000,-0.07458171248435974,2.2637786865234375,164.5246106988269,-148.4320282067374,38.0
81.36620330810547,0.009901344776153564,-0.055683378130197525,0.5539042353630066,39.0,2.454575777053833,0.018361167303396805,113.2497787475586,39.0,112.47257995605469,0.09932383894920349,1.8286664485931396,112.94652557373047,1000.0,0.0,1.0,39,-116.98576228790542,29.3185611273331,0.6351104974746704,1330.2153482437134,0.21014762669801712,-141.98056647974704,8.115815162658691,0.5914108753204346,-105.08334350585938,39000,-0.0005546050961129367,2.2672460079193115,-9.527247157214518,-141.98056647974704,39.0
82.1481704711914,-0.0362970195710659,-0.053380005061626434,0.5759394764900208,40.0,4.203039169311523,0.017999379770019416,111.14151000976562,40.0,110.43109893798828,0.10012666136026382,2.2855401039123535,111.32879638671875,1000.0,0.0,1.0,40,-111.61793061651659,29.296508446389137,0.6320343613624573,1365.3504161834717,0.2106872871518135,-134.53544462434144,8.589834213256836,0.5665316581726074,-104.36170196533203,40000,-0.04302598163485527,2.256897211074829,97.72750456764837,-134.53544462434144,40.0
82.843505859375,-0.12751461565494537,-0.05285615101456642,0.5853707194328308,41.0,3.6993002891540527,0.017644720880324885,109.59880065917969,41.0,109.03450012207031,0.10067088156938553,2.480055093765259,85.75577545166016,1000.0,0.0,1.0,41,-116.66512485515749,29.32858091652188,0.6289640665054321,1397.953761100769,0.22218646109104156,-128.16610608139925,5.77091121673584,0.6016673445701599,-103.31382751464844,41000,-0.12188685685396194,2.2467658519744873,-318.5528944007941,-128.16610608139925,41.0
82.86875915527344,-0.11737171560525894,-0.05137309059500694,0.612383246421814,42.0,1.9912440776824951,0.017644720880324885,107.87159729003906,42.0,107.3826675415039,0.10232576727867126,1.810954213142395,87.83489990234375,1000.0,0.0,1.0,42,-120.62578090321183,29.35483185994549,0.6322331428527832,1430.769564628601,0.21307841688394547,-132.65801684899992,4.6088714599609375,0.5678794980049133,-100.99640655517578,42000,-0.14575721323490143,2.2668848037719727,-283.01267887344,-132.65801684899992,42.0
83.42121887207031,-0.17309807240962982,-0.05150976404547691,0.6270337104797363,43.0,3.6659505367279053,0.017999379770019416,106.61970520019531,43.0,105.8828125,0.1028495654463768,2.5839998722076416,79.7293472290039,1000.0,0.0,1.0,43,-127.00331497257494,29.36012752136164,0.6298065185546875,1464.5712954998016,0.19816772639751434,-125.52669065614438,5.007026195526123,0.624177873134613,-99.41024780273438,43000,-0.1938798576593399,2.261139392852783,-394.85974588582565,-125.52669065614438,43.0
83.30661010742188,-0.13792523741722107,-0.05344460904598236,0.5633112192153931,44.0,5.0951313972473145,0.018361167303396805,106.32756042480469,44.0,105.47125244140625,0.10419995337724686,3.4557087421417236,108.01461029052734,1000.0,0.0,1.0,44,-117.32342417774515,29.359816086652042,0.6336789131164551,1498.6469898223877,0.21416108310222626,-130.4120318503004,6.169790267944336,0.5739482045173645,-97.39157104492188,44000,-0.13277919590473175,2.293684482574463,298.91187999993593,-130.4120318503004,44.0
83.83484649658203,-0.0821281298995018,-0.05453735962510109,0.5760010480880737,45.0,4.003279209136963,0.018730226766195082,105.90611267089844,45.0,105.11962890625,0.10445689409971237,2.4346742630004883,107.99154663085938,1000.0,0.0,1.0,45,-107.02882899195463,29.371018816201854,0.6317576169967651,1532.1225416660309,0.20669430494308472,-123.53030668786204,8.114263534545898,0.5877617597579956,-96.27473449707031,45000,-0.1242794394493103,2.2813892364501953,345.93335918282844,-123.53030668786204,45.0
84.32726287841797,-0.17347091436386108,-0.055948372930288315,0.5378304123878479,46.0,2.837775468826294,0.018730226766195082,105.33993530273438,46.0,104.57937622070312,0.10474342107772827,1.9116086959838867,107.29975891113281,1000.0,0.0,1.0,46,-94.56141601142352,29.378560162932693,0.6304119825363159,1565.7676804065704,0.21466261893510818,-117.3578456329774,4.48499870300293,0.5226392149925232,-95.07581329345703,46000,-0.043964460492134094,2.2730965614318848,466.472168112477,-117.3578456329774,46.0
83.98008728027344,0.05216984823346138,-0.0598292201757431,0.5161354541778564,47.0,2.5255043506622314,0.019106704324195603,105.0815658569336,47.0,104.42701721191406,0.10558484494686127,1.700149416923523,106.91456604003906,1000.0,0.0,1.0,47,-81.22404455880249,29.370994115479895,0.6346924304962158,1600.218222618103,0.17554811388254166,-117.21552062027675,4.9825873374938965,0.5484267473220825,-93.3078842163086,47000,-0.1250559538602829,2.294297456741333,532.2950422617647,-117.21552062027675,47.0
84.44519805908203,-0.1956235021352768,-0.05628722161054611,0.5498408079147339,48.0,5.434068202972412,0.019106704324195603,104.84085083007812,48.0,104.13521575927734,0.10609329491853714,4.3430562019348145,105.75782775878906,1000.0,0.0,1.0,48,-75.15532088531701,29.362298226186493,0.63099604845047,1634.7494201660156,0.22435259819030762,-112.15066875530017,7.0064191818237305,0.5021401643753052,-92.6181869506836,48000,-0.1786736696958542,2.276167631149292,210.07469176850014,-112.15066875530017,48.0
84.17481994628906,-0.2114090472459793,-0.05577750876545906,0.5270596146583557,49.0,3.219003677368164,0.018730226766195082,105.94353485107422,49.0,105.20088195800781,0.10770010948181152,1.924070954322815,107.33502197265625,1000.0,0.0,1.0,49,-64.0026352818092,29.36977609731844,0.6341291069984436,1668.381803035736,0.19835355132818222,-113.01559870157311,3.501460075378418,0.5490085482597351,-92.28235626220703,49000,-0.11034715920686722,2.3045005798339844,471.326273686566,-113.01559870157311,49.0
84.63066864013672,0.03959697484970093,-0.05691135302186012,0.5361155271530151,50.0,2.2065088748931885,0.019490749081111935,105.83253479003906,50.0,105.08389282226562,0.10452744364738464,1.7881371974945068,107.23741149902344,1000.0,0.0,1.0,50,-55.97181063902093,29.375463128583544,0.632635772228241,1702.1008241176605,0.19371842592954636,-115.12756555160233,7.488261699676514,0.568391740322113,-91.56472778320312,50000,-0.040817927569150925,2.296926498413086,337.5385968576045,-115.12756555160233,50.0
85.08702850341797,-0.041166167706251144,-0.053778231143951416,0.5398903489112854,51.0,3.225149154663086,0.020689822899908242,106.11500549316406,51.0,105.45693969726562,0.10489847511053085,2.3824679851531982,108.11558532714844,1000.0,0.0,1.0,51,-48.1671028272939,29.375491172798995,0.6309086680412292,1736.1411831378937,0.20106010884046555,-108.49578463549909,6.79422664642334,0.5557230114936829,-91.73839569091797,51000,-0.06738677620887756,2.2923049926757812,342.0682877590574,-108.49578463549909,51.0
85.53800201416016,-0.05712971091270447,-0.0519537627696991,0.5025310516357422,52.0,3.1596262454986572,0.020689822899908242,107.19625854492188,52.0,106.35514831542969,0.10547672212123871,1.9604182243347168,108.47654724121094,1000.0,0.0,1.0,52,-42.12931439734726,29.350675994097145,0.6287743449211121,1771.6798076629639,0.18882647156715393,-100.77222864741648,6.063841342926025,0.5268111824989319,-91.56730651855469,52000,-0.15886040031909943,2.2886173725128174,265.797895529932,-100.77222864741648,52.0
85.9847183227539,-0.1967412233352661,-0.04935338348150253,0.5682046413421631,53.0,5.698764801025391,0.019490749081111935,108.04278564453125,53.0,107.07647705078125,0.1062345877289772,4.295841693878174,109.72883605957031,1000.0,0.0,1.0,53,-39.23803622326702,29.33254177497371,0.625742495059967,1806.866940021515,0.18224021047353745,-93.97240814773266,5.624906539916992,0.5493773818016052,-92.2818374633789,53000,-0.10585180670022964,2.2756595611572266,111.10842882890545,-93.97240814773266,53.0
86.41536712646484,-0.0545368529856205,-0.05006643757224083,0.5232113599777222,54.0,7.933582782745361,0.020282151651708893,108.42787170410156,54.0,107.34535217285156,0.10629932582378387,5.174026966094971,110.3146743774414,1000.0,0.0,1.0,54,-31.219829103272886,29.331271725949613,0.6237626075744629,1841.0384829044342,0.1730017215013504,-88.58983220575557,7.462246894836426,0.5958128571510315,-92.5525894165039,54000,-0.08292043954133987,2.2678568363189697,393.745148256416,-88.58983220575557,54.0
86.85147857666016,-0.0001574307680130005,-0.048983603715896606,0.5250110030174255,55.0,3.547044038772583,0.019490749081111935,109.3088150024414,55.0,108.47733306884766,0.10655223578214645,2.00105881690979,110.93608856201172,1000.0,0.0,1.0,55,-23.71355351392673,29.3207614051692,0.6222928762435913,1875.8039479255676,0.20037885755300522,-80.60634305494135,5.602401256561279,0.5537760853767395,-94.49313354492188,55000,-0.06582508236169815,2.2714362144470215,381.6253283107658,-80.60634305494135,55.0
87.29353332519531,-0.0694994106888771,-0.04789886251091957,0.5385359525680542,56.0,3.143889904022217,0.018730226766195082,110.20523071289062,56.0,109.29803466796875,0.1072031557559967,1.8139384984970093,106.85330200195312,1000.0,0.0,1.0,56,-28.39472218528675,29.33601401649854,0.6199479103088379,1908.9164590835571,0.21192940324544907,-72.22088800463078,10.061234474182129,0.6100907921791077,-95.9217300415039,56000,-0.07934186607599258,2.2629754543304443,-285.8589991100879,-72.22088800463078,56.0
