eval/return_history,total/steps,total/steps_per_second,param_noise_stddev,eval/return,total/episodes,ret_rms_mean,obs_rms_std,reference_perturbed_action_mean,reference_Q_mean,train/loss_actor,reference_action_std,total/epochs,total/duration,rollout/return,rollout/episode_steps,reference_Q_std,reference_perturbed_action_std,train/loss_critic,rollout/actions_std,ret_rms_std,rollout/return_history,rollout/episodes,reference_actor_Q_std,rollout/actions_mean,train/param_noise_distance,eval/episodes,reference_action_mean,reference_actor_Q_mean,obs_rms_mean,eval/Q,rollout/Q_mean
2007.9080999404587,298000,27.69055186120992,0.01695622994987775,2071.1787836042304,298.0,0.0,2.523134231567383,0.1122426986694336,434.3870849609375,-424.00604248046875,0.7930285334587097,298,10761.793462753296,1179.5972360982844,1000.0,4.388356685638428,0.7944627404212952,122.08768463134766,0.6701894402503967,1.0,1657.3038626407877,298.0,3.73805570602417,0.18070700764656067,0.17581017315387726,298.0,0.13590210676193237,437.56671142578125,0.12466705590486526,465.0519104003906,347.0473327636719
2011.9448130510389,299000,27.68577647293793,0.017999379770019416,1622.4226958945062,299.0,0.0,2.52480411529541,0.25873592495918274,433.83843994140625,-424.6262512207031,0.7897472977638245,299,10799.76934337616,1181.4296240318426,1000.0,3.4436535835266113,0.7746233344078064,207.2150421142578,0.6702989339828491,1.0,1660.3271653536247,299.0,4.070189476013184,0.18062515556812286,0.21956031024456024,299.0,0.1746155023574829,436.59661865234375,0.12467388808727264,388.9461669921875,347.4139404296875
2019.009778560508,300000,27.681762462689328,0.017999379770019416,2283.998132795609,300.0,0.0,2.524280309677124,0.2497311681509018,434.184326171875,-427.33203125,0.7321820855140686,300,10837.46023774147,1184.2723064541035,1000.0,3.7637181282043457,0.752173125743866,119.98590087890625,0.6702683568000793,1.0,1684.6150100615969,300.0,3.811708927154541,0.1808285117149353,0.19750358164310455,300.0,0.29104509949684143,437.14923095703125,0.124811090528965,469.18524169921875,347.8105773925781
2029.007589300952,301000,27.679089075390884,0.018361167303396805,2330.1574714953263,301.0,0.0,2.5246100425720215,0.18799614906311035,434.8685607910156,-426.9701843261719,0.7222692966461182,301,10874.635331392288,1187.7807384081768,1000.0,3.7720248699188232,0.7527185678482056,187.46441650390625,0.6701920032501221,1.0,1689.4161293367124,301.0,3.7992818355560303,0.18064965307712555,0.20098355412483215,301.0,0.2858216166496277,437.22625732421875,0.12478822469711304,467.0596923828125,348.20989990234375
2038.736653047166,302000,27.67434065658244,0.017999379770019416,2594.4266562375724,302.0,0.0,2.525996446609497,0.261455774307251,434.8543395996094,-426.4807434082031,0.73435378074646,302,10912.635778665543,1189.5813406767832,1000.0,3.4875240325927734,0.7266818881034851,193.08355712890625,0.6702547073364258,1.0,1693.1635608807028,302.0,3.5059783458709717,0.1803961545228958,0.18589333444833755,302.0,0.21327131986618042,437.2686767578125,0.12478073686361313,465.7976989746094,348.5752258300781
2044.1438288573097,303000,27.672258208803957,0.018730226766195082,2165.827285397427,303.0,0.0,2.528320074081421,0.2711210250854492,431.20135498046875,-425.1471862792969,0.7389286756515503,303,10949.594272851944,1190.4245101730523,1000.0,3.5371668338775635,0.7398013472557068,241.2555694580078,0.6703811883926392,1.0,1694.5178491911197,303.0,3.446204662322998,0.1804479956626892,0.18652484565973282,303.0,0.2064647227525711,433.73236083984375,0.12489087134599686,463.891845703125,348.9057922363281
2050.3525627933122,304000,27.66732770814647,0.018730226766195082,2168.1183776486587,304.0,0.0,2.528911590576172,0.0566272996366024,431.41107177734375,-423.1090087890625,0.761366605758667,304,10987.689277648926,1193.4091529381142,1000.0,3.43892240524292,0.7493148446083069,300.8800048828125,0.6703816652297974,1.0,1705.4675888682877,304.0,3.565960645675659,0.18042011559009552,0.18394333124160767,304.0,0.016479426994919777,433.9206237792969,0.1250346601009369,460.7594909667969,349.2749938964844
2058.1431427115162,305000,27.661067508317224,0.019106704324195603,2033.8842510878062,305.0,0.0,2.5299489498138428,0.0966838002204895,431.998291015625,-423.56475830078125,0.7616117596626282,305,11026.32788515091,1195.5387827287338,1000.0,3.4808425903320312,0.7576252222061157,178.0877685546875,0.6704111099243164,1.0,1711.7761928167736,305.0,3.716779947280884,0.1800905168056488,0.23176978528499603,305.0,0.14139340817928314,434.5738525390625,0.12506002187728882,459.6687927246094,349.6265563964844
2072.7842320310606,306000,27.66078231159293,0.018361167303396805,2564.7664044020994,306.0,0.0,2.5320539474487305,0.16303108632564545,432.4067077636719,-423.9490661621094,0.7552204728126526,306,11062.593839645386,1195.9835997071832,1000.0,3.254487991333008,0.7623015642166138,163.16253662109375,0.6706275939941406,1.0,1708.5891389631463,306.0,3.6820671558380127,0.17972765862941742,0.20916926115751266,306.0,0.1817648559808731,434.8128356933594,0.12505146861076355,466.7327880859375,349.94964599609375
2079.6106921082646,307000,27.657901177517846,0.017297050171870294,2207.046218313391,307.0,0.0,2.533147096633911,0.10388142615556717,431.963134765625,-426.3353576660156,0.7405552864074707,307,11099.902267694473,1199.7990351509623,1000.0,4.1449456214904785,0.7506745457649231,193.7139434814453,0.6706621646881104,1.0,1717.7013302099176,307.0,4.334480285644531,0.17945630848407745,0.2032579854130745,307.0,0.1712937355041504,433.88519287109375,0.12512259185314178,462.95526123046875,350.3255615234375
2087.658277264853,308000,27.648960122045196,0.019882513137642284,2380.8289514413195,308.0,0.0,2.5338058471679688,0.17580129206180573,432.4886169433594,-424.1317138671875,0.7541467547416687,308,11139.659453392029,1203.5006241752696,1000.0,3.86279296875,0.750226616859436,120.38787841796875,0.6706311702728271,1.0,1728.4481784423433,308.0,4.208191871643066,0.179310142993927,0.20184867084026337,308.0,0.17050297558307648,434.30682373046875,0.12521544098854065,466.5909118652344,350.7043762207031
2091.472730019777,309000,27.648195302865027,0.018730226766195082,2077.1260805562824,309.0,0.0,2.5346643924713135,0.11590311676263809,434.08416748046875,-426.1716003417969,0.755885124206543,309,11176.136330604553,1206.9834050676182,1000.0,3.6817562580108643,0.7721537947654724,225.7059783935547,0.6706398725509644,1.0,1737.3567981298484,309.0,4.048286437988281,0.17917689681053162,0.19246806204319,309.0,0.16298264265060425,436.7003173828125,0.12533177435398102,465.1063537597656,351.0799865722656
