eval/return_history,train/param_noise_distance,rollout/actions_mean,reference_perturbed_action_mean,total/epochs,obs_rms_std,obs_rms_mean,ret_rms_std,reference_actor_Q_std,eval/episodes,ret_rms_mean,param_noise_stddev,rollout/return_history,total/duration,eval/Q,total/steps_per_second,rollout/episodes,rollout/return,eval/return,train/loss_actor,reference_perturbed_action_std,reference_Q_std,reference_Q_mean,reference_action_std,rollout/episode_steps,total/episodes,train/loss_critic,total/steps,rollout/Q_mean,reference_action_mean,rollout/actions_std,reference_actor_Q_mean
31.379782963121308,0.20078548789024353,0.12074413895606995,0.11221194267272949,11,1.8247472047805786,0.04918835684657097,1.0,1.6309987306594849,11.0,0.0,0.030804326970036475,-68.97458554223417,204.05017638206482,50.243560791015625,53.90830919647691,11.0,-68.97458554223417,547.2666668626341,-43.74501419067383,0.623805046081543,2.7373199462890625,47.03346252441406,0.6322078108787537,1000.0,11.0,1.2398484945297241,11000,23.857847213745117,0.09478381276130676,0.7257060408592224,47.78350830078125
51.233863314291256,0.1824227124452591,0.10991781949996948,0.12385880947113037,12,1.8352112770080566,0.04759674146771431,1.0,1.5139399766921997,12.0,0.0,0.034027141129503384,-7.403291834421348,222.46358847618103,53.92991256713867,53.941411635930834,12.0,-7.403291834421348,269.6287471771607,-48.970035552978516,0.6332451701164246,2.520557403564453,51.98409652709961,0.6539989709854126,1000.0,12.0,1.38970148563385,12000,26.265249252319336,0.06437312811613083,0.722516655921936,52.79645538330078
28.05257619227212,0.17469650506973267,0.10266616195440292,0.41297343373298645,13,1.7976953983306885,0.04994754493236542,1.0,1.5787122249603271,13.0,0.0,0.032055106170371106,-22.29615193133314,240.94987034797668,46.04396438598633,53.953131334852216,13.0,-22.29615193133314,-250.1228692719575,-52.25906753540039,0.5494702458381653,1.9180119037628174,56.36455535888672,0.6149175763130188,1000.0,13.0,3.7240734100341797,13000,27.668590545654297,0.22464458644390106,0.7230056524276733,57.14223098754883
58.82533442539494,0.15699173510074615,0.11116404086351395,0.011879652738571167,14,1.873948097229004,0.056804507970809937,1.0,1.4900375604629517,14.0,0.0,0.034027141129503384,-26.55268202309556,259.41131567955017,63.7879638671875,53.96834738425269,14.0,-26.55268202309556,458.8711914559916,-56.624900817871094,0.6494113802909851,4.184072971343994,61.45308303833008,0.6272423267364502,1000.0,14.0,3.5848336219787598,14000,29.125770568847656,0.11890754103660583,0.718726634979248,62.498565673828125
74.09985376309103,0.26334843039512634,0.0969090685248375,0.1931680291891098,15,1.8772636651992798,0.05161034315824509,1.0,1.3585846424102783,15.0,0.0,0.03335667202186392,-6.50887878250788,277.85676288604736,67.47671508789062,53.98464965976622,15.0,-6.50887878250788,287.9431244908364,-61.3125,0.6199316382408142,1.5452159643173218,66.86348724365234,0.6278829574584961,1000.0,15.0,2.8813745975494385,15000,31.59751319885254,0.18381571769714355,0.7159194946289062,67.6373291015625
116.20177937749065,0.16107037663459778,0.0943494662642479,0.16257750988006592,16,1.8688513040542603,0.04920167103409767,1.0,1.5605919361114502,16.0,0.0,0.032055106170371106,2.677471682402018,296.33882904052734,74.93972778320312,53.9922495199299,16.0,2.677471682402018,747.7306635934848,-65.83489990234375,0.6038998961448669,3.6600019931793213,71.50314331054688,0.5458254218101501,1000.0,16.0,5.127010345458984,16000,33.91210174560547,0.2711257040500641,0.7104536294937134,72.59526062011719
151.70564799319598,0.17108283936977386,0.09047015011310577,0.07614894956350327,17,1.8784762620925903,0.04896799474954605,1.0,1.5149863958358765,17.0,0.0,0.032055106170371106,10.243713687949775,314.8686783313751,79.40332794189453,53.99076240320355,17.0,10.243713687949775,719.7675458444816,-69.44982147216797,0.6291099190711975,4.058119297027588,75.51785278320312,0.6328747272491455,1000.0,17.0,1.8311909437179565,17000,35.907562255859375,0.00403904914855957,0.7073926329612732,76.47212219238281
214.44948302731362,0.19015704095363617,0.08529159426689148,0.12890130281448364,18,1.8858304023742676,0.04785829409956932,1.0,1.5974522829055786,18.0,0.0,0.034027141129503384,49.95314600490348,333.3039381504059,83.01213073730469,54.0047624396126,18.0,49.95314600490348,1281.094678607313,-74.74720001220703,0.6901838779449463,2.80717134475708,79.89141845703125,0.699786365032196,1000.0,18.0,4.619100093841553,18000,38.39017105102539,0.1381436139345169,0.7047122120857239,80.8060302734375
269.68476001555763,0.20673176646232605,0.08338379114866257,0.14526569843292236,19,1.8916234970092773,0.049479007720947266,1.0,1.962881326675415,19.0,0.0,0.03612049597631192,117.95193863612688,351.7648596763611,90.14969635009766,54.01335431140229,19.0,117.95193863612688,1263.9197458039503,-80.64888000488281,0.7065915465354919,6.121623992919922,84.00302124023438,0.7057914137840271,1000.0,19.0,4.463310718536377,19000,40.951454162597656,0.15473847091197968,0.7029232382774353,85.37533569335938
254.11390332151504,0.20387008786201477,0.07972631603479385,0.25990715622901917,20,1.905017375946045,0.04941612109541893,1.0,2.2154760360717773,20.0,0.0,0.03335667202186392,148.2521456149335,370.3377306461334,83.4482650756836,54.00475929121702,20.0,148.2521456149335,-41.73237386529375,-86.70085144042969,0.7000523805618286,2.1788740158081055,90.01072692871094,0.7265290021896362,1000.0,20.0,3.634145498275757,20000,43.4925651550293,0.20461034774780273,0.7014533281326294,90.91690063476562
229.55858547282017,0.22066357731819153,0.08346381038427353,0.15442749857902527,21,1.9061685800552368,0.048943132162094116,1.0,2.3995163440704346,21.0,0.0,0.03269941380439557,171.85658265902393,388.83879494667053,84.5375747680664,54.00695679781685,21.0,171.85658265902393,-261.5477715010775,-93.1263198852539,0.7230287790298462,2.7492101192474365,95.65576171875,0.735020637512207,1000.0,21.0,7.744194984436035,21000,46.02976608276367,0.08886166661977768,0.6990824341773987,96.87239074707031
203.3357580106097,0.19146528840065002,0.0827980563044548,-0.023122072219848633,22,1.918731451034546,0.04917106032371521,1.0,2.5406694412231445,22.0,0.0,0.034711086666206405,203.95347886320408,407.3643162250519,90.90147399902344,54.005712144521546,22.0,203.95347886320408,-347.34361869580954,-101.05437469482422,0.774085283279419,4.978100776672363,102.26809692382812,0.7485891580581665,1000.0,22.0,11.822702407836914,22000,48.707725524902344,-0.06433260440826416,0.6985230445861816,104.14860534667969
235.4805688508189,0.23091202974319458,0.07846666127443314,-0.05399143695831299,23,1.9052146673202515,0.05361400172114372,1.0,1.86030912399292,23.0,0.0,0.034027141129503384,183.5568045517428,425.8044431209564,116.03365325927734,54.01540630111859,23.0,183.5568045517428,942.6664073354217,-107.37267303466797,0.7434118390083313,4.021658897399902,108.83274841308594,0.7432221174240112,1000.0,23.0,8.97289752960205,23000,50.629066467285156,0.004668712615966797,0.7053563594818115,110.21077728271484
227.4881529899803,0.19200797379016876,0.07694613933563232,0.03595632314682007,24,1.9475736618041992,0.05607862025499344,1.0,2.095745086669922,24.0,0.0,0.034027141129503384,184.098439928293,444.2999804019928,111.13862609863281,54.01755808831081,24.0,184.098439928293,43.66258819069107,-113.69184875488281,0.7183037400245667,4.28352689743042,114.93207550048828,0.7271324396133423,1000.0,24.0,15.535967826843262,24000,52.97853469848633,-0.01046288013458252,0.707507312297821,116.46833038330078
245.21605057666443,0.20080195367336273,0.06588558852672577,-0.02894713543355465,25,1.9266918897628784,0.05832299962639809,1.0,2.0823283195495605,25.0,0.0,0.03335667202186392,161.14592260077964,462.8509485721588,128.3896942138672,54.013068520486094,25.0,161.14592260077964,670.6855926570838,-119.07653045654297,0.7528527975082397,3.2210612297058105,122.37079620361328,0.7766488790512085,1000.0,25.0,12.32971477508545,25000,54.98612976074219,-0.004317164421081543,0.7151694893836975,123.94709014892578
267.62360798155476,0.2022365778684616,0.059968698769807816,0.019104043021798134,26,1.9129819869995117,0.06027828902006149,1.0,2.3464343547821045,26.0,0.0,0.03335667202186392,142.5958425433203,481.2819097042084,122.46315002441406,54.02239202379198,26.0,142.5958425433203,827.8125431038121,-123.23838806152344,0.7511019706726074,6.5084147453308105,128.64373779296875,0.7241275310516357,1000.0,26.0,24.512678146362305,26000,56.89949417114258,0.07939404249191284,0.7206315398216248,130.57086181640625
317.86117713668705,0.20000943541526794,0.05990365147590637,-0.0859106183052063,27,1.9150680303573608,0.06188000738620758,1.0,2.4420855045318604,27.0,0.0,0.03335667202186392,197.9454231549282,499.70058393478394,144.0985565185547,54.03235631104201,27.0,197.9454231549282,1624.0379751701266,-128.65567016601562,0.8120246529579163,2.790438413619995,135.15444946289062,0.7813938856124878,1000.0,27.0,9.345610618591309,27000,60.07822799682617,-0.004800876136869192,0.720294177532196,136.91183471679688
331.5384249609804,0.20775040984153748,0.058656882494688034,0.063191257417202,28,1.9028300046920776,0.05998837202787399,1.0,2.5019032955169678,28.0,0.0,0.032055106170371106,210.67324549259592,518.1990201473236,133.94984436035156,54.03329398816621,28.0,210.67324549259592,700.8241162169014,-133.7528076171875,0.7385643720626831,9.632780075073242,140.4770965576172,0.7685986757278442,1000.0,28.0,9.178515434265137,28000,63.088375091552734,-0.005355795379728079,0.7210357189178467,142.85107421875
327.8366857852468,0.20674167573451996,0.06087607145309448,-0.047773998230695724,29,1.9053181409835815,0.059849150478839874,1.0,2.27994966506958,29.0,0.0,0.032055106170371106,223.0929674232736,536.6879341602325,118.43487548828125,54.03512572977244,29.0,223.0929674232736,224.18798886470466,-138.7872772216797,0.6943599581718445,10.96173095703125,145.80245971679688,0.7057186961174011,1000.0,29.0,27.78524398803711,29000,65.96118927001953,0.05309629440307617,0.7201893329620361,148.12200927734375
309.671692279002,0.2083180993795395,0.058191847056150436,0.020692607387900352,30,1.9235669374465942,0.05857262387871742,1.0,2.5543766021728516,30.0,0.0,0.03335667202186392,236.54853521594,555.3402600288391,122.62506103515625,54.02093483811544,30.0,236.54853521594,-217.1131194020958,-144.79774475097656,0.7051611542701721,11.379737854003906,151.09555053710938,0.7336644530296326,1000.0,30.0,24.105003356933594,30000,68.90987396240234,-0.07297132164239883,0.7197113633155823,153.4853973388672
286.05484437019237,0.17394818365573883,0.0686146691441536,-0.10725900530815125,31,1.9257843494415283,0.06349434703588486,1.0,2.2449519634246826,31.0,0.0,0.032055106170371106,226.91895748526517,573.8303754329681,105.88712310791016,54.02293313003828,31.0,226.91895748526517,-422.4505928940963,-148.4536590576172,0.7169146537780762,10.871636390686035,156.082763671875,0.7247264385223389,1000.0,31.0,15.910867691040039,31000,70.6370620727539,0.04194962978363037,0.7236780524253845,158.2034454345703
317.2945732378234,0.16522786021232605,0.06047365814447403,0.014709770679473877,32,1.9491022825241089,0.0627053901553154,1.0,2.0289041996002197,32.0,0.0,0.032055106170371106,262.08408666210835,592.3094141483307,171.6691436767578,54.02581697272553,32.0,262.08408666210835,1285.7261681343846,-152.75437927246094,0.6945337653160095,4.7774128913879395,160.85231018066406,0.6640103459358215,1000.0,32.0,25.137767791748047,32000,73.70502471923828,0.012664039619266987,0.7257389426231384,162.6021270751953
331.04534845203244,0.17078638076782227,0.05397861823439598,0.14308442175388336,33,1.9788728952407837,0.06240108609199524,1.0,3.2036349773406982,33.0,0.0,0.03335667202186392,258.97783683605155,610.8840103149414,169.98377990722656,54.02007491239923,33.0,258.97783683605155,771.0701553067227,-156.33334350585938,0.5995773673057556,5.284786224365234,164.82037353515625,0.5921506881713867,1000.0,33.0,17.61345863342285,33000,76.09239196777344,0.15130160748958588,0.7271227836608887,166.8653564453125
331.09222658671854,0.19458824396133423,0.055783193558454514,0.09569284319877625,34,1.9670573472976685,0.0612381286919117,1.0,2.3687002658843994,34.0,0.0,0.03269941380439557,254.33822286710043,629.349526643753,164.4901580810547,54.024033642033544,34.0,254.33822286710043,332.63920503135824,-161.4479522705078,0.6452614068984985,5.320552825927734,171.06637573242188,0.642373263835907,1000.0,34.0,12.954914093017578,34000,78.77173614501953,0.11605611443519592,0.72496098279953,173.04931640625
348.1391215167704,0.19729012250900269,0.05287843570113182,0.0825415551662445,35,1.9781956672668457,0.06106661260128021,1.0,3.8674137592315674,35.0,0.0,0.03269941380439557,246.9270129996106,647.9009311199188,187.1262969970703,54.02060456912959,35.0,246.9270129996106,927.7335491385332,-166.68365478515625,0.690035343170166,12.117975234985352,175.76815795898438,0.6337743997573853,1000.0,35.0,26.839040756225586,35000,80.95252990722656,0.1898239105939865,0.7240304350852966,178.5325927734375
341.6375377076595,0.2187279909849167,0.051054779440164566,0.11710608005523682,36,1.9870845079421997,0.060136277228593826,1.0,4.866635799407959,36.0,0.0,0.03269941380439557,253.99840184373144,666.4844727516174,187.82676696777344,54.01476174136817,36.0,253.99840184373144,114.08210438877654,-172.8234405517578,0.691805899143219,13.266014099121094,183.028076171875,0.6785640716552734,1000.0,36.0,29.673748016357422,36000,83.85601806640625,0.0747588574886322,0.7233598232269287,185.40115356445312
349.66538134494294,0.2000727504491806,0.053684718906879425,0.07573644071817398,37,1.9776173830032349,0.05856551229953766,1.0,4.515859603881836,37.0,0.0,0.03269941380439557,248.61816265575465,685.0614032745361,196.65585327148438,54.00975711541053,37.0,248.61816265575465,638.6677522871495,-177.8878173828125,0.6486040949821472,14.380816459655762,186.95211791992188,0.6617298126220703,1000.0,37.0,26.625011444091797,37000,86.67611694335938,0.031322915107011795,0.7215512990951538,189.75469970703125
353.04852783987195,0.1669006496667862,0.05311937630176544,-0.06657173484563828,38,1.9699816703796387,0.057733964174985886,1.0,2.072557210922241,38.0,0.0,0.03335667202186392,255.49610295722323,703.6740317344666,200.2821044921875,54.00227702923022,38.0,255.49610295722323,478.2249481522455,-183.98248291015625,0.6522571444511414,6.339238166809082,193.36715698242188,0.6514804363250732,1000.0,38.0,30.065378189086914,38000,89.59252166748047,0.08832871913909912,0.7194222211837769,195.29644775390625
354.6097495759756,0.1893737018108368,0.05050458759069443,0.020805278792977333,39,1.9745681285858154,0.055677950382232666,1.0,2.188181161880493,39.0,0.0,0.032055106170371106,248.76381117084443,722.2246906757355,205.76870727539062,53.999815436260434,39.0,248.76381117084443,413.9361755479146,-189.2940673828125,0.6947458982467651,7.426184177398682,198.0578155517578,0.6630156636238098,1000.0,39.0,33.630828857421875,39000,92.34799194335938,0.08005687594413757,0.7187368273735046,200.1829833984375
347.31596654727196,0.21571965515613556,0.04932815581560135,0.202528715133667,40,1.9667248725891113,0.05413958430290222,1.0,2.820305347442627,40.0,0.0,0.030804326970036475,251.6727405788205,740.9206461906433,204.06495666503906,53.98688807722569,40.0,251.6727405788205,62.85842842783025,-193.4427947998047,0.5795579552650452,14.264228820800781,202.4447021484375,0.6034822463989258,1000.0,40.0,23.28691864013672,40000,95.22159576416016,0.22580504417419434,0.7174333333969116,205.10870361328125
355.96144972290705,0.1669285148382187,0.048494234681129456,0.1364137977361679,41,1.9679675102233887,0.053453970700502396,1.0,6.43153190612793,41.0,0.0,0.03019736003336582,262.76252896866373,759.4954349994659,214.254150390625,53.983207943875044,41.0,262.76252896866373,701.7807767483124,-196.99554443359375,0.6884111762046814,15.606489181518555,204.96157836914062,0.6586406826972961,1000.0,41.0,20.499326705932617,41000,98.11225128173828,0.14058053493499756,0.7157542109489441,207.39739990234375
371.39150765656353,0.23715902864933014,0.05295313149690628,0.18451063334941864,42,1.9622774124145508,0.05246886610984802,1.0,1.9440141916275024,42.0,0.0,0.029602352743226958,256.8756888905508,778.0953958034515,222.16729736328125,53.977957235733705,42.0,256.8756888905508,1004.0238829364796,-200.98110961914062,0.6331345438957214,6.215750694274902,209.0940704345703,0.6424828767776489,1000.0,42.0,40.296722412109375,42000,100.78282165527344,0.13750600814819336,0.7141841053962708,210.92379760742188
367.22017407965814,0.16891488432884216,0.05151810869574547,0.0018933018436655402,43,1.9657130241394043,0.05193839967250824,1.0,2.8112454414367676,43.0,0.0,0.02901906944733551,265.45031168051975,796.7448010444641,205.44334411621094,53.969602241057224,43.0,265.45031168051975,192.02416384963234,-204.04107666015625,0.7029902935028076,9.994878768920898,211.99365234375,0.719514012336731,1000.0,43.0,68.5599136352539,43000,103.52202606201172,0.07189047336578369,0.7129444479942322,214.84146118164062
379.3845986926617,0.17889927327632904,0.050418466329574585,-0.11311506479978561,44,1.9647674560546875,0.05173458531498909,1.0,2.0719053745269775,44.0,0.0,0.03080432697003647,279.0080494242387,815.2391128540039,226.1701202392578,53.9718952467381,44.0,279.0080494242387,902.454857051816,-208.30181884765625,0.6993029117584229,3.7315924167633057,215.86143493652344,0.6900258660316467,1000.0,44.0,26.63641929626465,44000,106.28462219238281,0.10129139572381973,0.7117748856544495,217.76922607421875
391.9033640598312,0.1975662261247635,0.04736180976033211,0.18644560873508453,45,1.9633712768554688,0.050937335938215256,1.0,2.189671754837036,45.0,0.0,0.0320551061703711,287.69295066648834,833.7268991470337,228.8094024658203,53.97450897414782,45.0,287.69295066648834,942.7290402152864,-211.7026824951172,0.6793443560600281,8.881160736083984,219.240966796875,0.6932905316352844,1000.0,45.0,51.51872253417969,45000,108.97355651855469,0.10587356239557266,0.7109569311141968,221.23605346679688
385.3173061237509,0.19388213753700256,0.052257195115089417,-0.02292921207845211,46,1.9538843631744385,0.050266314297914505,1.0,1.9969207048416138,46.0,0.0,0.030804326970036468,273.3199752135786,852.2099668979645,213.8114776611328,53.97730815967751,46.0,273.3199752135786,88.94469900013698,-213.93292236328125,0.7101183533668518,4.974900245666504,222.40145874023438,0.7035282254219055,1000.0,46.0,32.20353698730469,46000,111.27720642089844,0.05829187110066414,0.7097536325454712,224.1309814453125
378.3620016675906,0.2202620804309845,0.05157109349966049,0.10522256046533585,47,1.9591169357299805,0.05004999041557312,1.0,4.62158727645874,47.0,0.0,0.030804326970036468,278.16583885681837,870.7603561878204,214.0944061279297,53.975815120667065,47.0,278.16583885681837,58.4179966842197,-218.31175231933594,0.652798056602478,10.508035659790039,224.1799774169922,0.6523095965385437,1000.0,47.0,27.676437377929688,47000,113.69863891601562,0.10447388887405396,0.7096114158630371,226.20556640625
378.861290338689,0.2213946282863617,0.0503818541765213,0.19625221192836761,48,1.9681874513626099,0.04967387020587921,1.0,3.6229236125946045,48.0,0.0,0.02960235274322695,282.2615624393218,889.2841897010803,227.56378173828125,53.97599615049322,48.0,282.2615624393218,402.3278578803086,-221.15496826171875,0.6388525366783142,13.812456130981445,227.23788452148438,0.6406703591346741,1000.0,48.0,86.7105484008789,48000,116.1679916381836,0.1909147948026657,0.7093743681907654,229.4541015625
379.500993225223,0.2326035052537918,0.05300625041127205,0.025361260399222374,49,1.971879005432129,0.0500282347202301,1.0,9.170530319213867,49.0,0.0,0.02960235274322695,281.12046302475676,907.7923760414124,222.87835693359375,53.977100153311575,49.0,281.12046302475676,410.2067317788572,-222.13392639160156,0.6664086580276489,17.954051971435547,229.86256408691406,0.6754199266433716,1000.0,49.0,36.723567962646484,49000,118.32437896728516,0.08437854051589966,0.7094239592552185,232.39013671875
385.42847776200813,0.23138520121574402,0.06180867180228233,0.17781054973602295,50,1.9631109237670898,0.052121371030807495,1.0,4.127190589904785,50.0,0.0,0.029019069447335507,277.60369065362255,926.4416978359222,220.15379333496094,53.96993692835193,50.0,277.60369065362255,675.8752200644773,-225.1206512451172,0.6778880953788757,15.105657577514648,232.63507080078125,0.6753291487693787,1000.0,50.0,92.52226257324219,50000,120.03838348388672,0.018643558025360107,0.710189163684845,235.11666870117188
403.0719490450516,0.20144574344158173,0.06364889442920685,0.04459645226597786,51,1.9712414741516113,0.05275719240307808,1.0,2.3240628242492676,51.0,0.0,0.029019069447335507,273.41482295573854,944.9663529396057,249.47300720214844,53.97017559551085,51.0,273.41482295573854,1285.2455131972285,-228.32269287109375,0.6828452944755554,3.269078016281128,235.8076171875,0.6813434362411499,1000.0,51.0,59.19038391113281,51000,121.98259735107422,0.06811615824699402,0.7104893326759338,237.44403076171875
426.9955829944642,0.1904405951499939,0.06204736977815628,0.19530493021011353,52,1.9735221862792969,0.05238885432481766,1.0,2.342153787612915,52.0,0.0,0.02788675535407124,286.936423614068,963.5552132129669,258.9012145996094,53.96680884181658,52.0,286.936423614068,1647.1009144145078,-231.04263305664062,0.6374172568321228,9.23301887512207,240.55194091796875,0.6388110518455505,1000.0,52.0,46.923301696777344,52000,124.49730682373047,0.16549281775951385,0.710933268070221,242.91053771972656
450.60301501878126,0.22366322576999664,0.06063093990087509,0.17902372777462006,53,1.9728927612304688,0.0523480586707592,1.0,2.029456377029419,53.0,0.0,0.02788675535407124,303.8904426139197,982.1277542114258,261.79693603515625,53.96446620384431,53.0,303.8904426139197,1678.1894802832685,-234.72706604003906,0.6375522017478943,4.009288787841797,244.4386444091797,0.632104754447937,1000.0,53.0,41.459510803222656,53000,126.99261474609375,0.15449866652488708,0.7107411623001099,246.25970458984375
467.63234833820707,0.2194628119468689,0.058675616979599,-0.04148771986365318,54,1.9749231338500977,0.05282159522175789,1.0,2.278679847717285,54.0,0.0,0.027337276104373337,325.5827912728917,1000.6362791061401,262.3040466308594,53.96566277632642,54.0,325.5827912728917,1370.1870142677728,-237.62799072265625,0.6428645849227905,3.5077152252197266,246.71514892578125,0.6179894208908081,1000.0,54.0,68.69874572753906,54000,129.4787139892578,0.1175769567489624,0.7115657925605774,248.7620086669922
478.50650791883396,0.20559024810791016,0.0537547767162323,0.17480260133743286,55,1.9789350032806396,0.051219746470451355,1.0,2.6015443801879883,55.0,0.0,0.027337276104373337,332.5603865395789,1019.0976617336273,261.5041809082031,53.96931232914157,55.0,332.5603865395789,1065.7111252726859,-241.93824768066406,0.6130324602127075,16.41912269592285,249.1101531982422,0.6266101002693176,1000.0,55.0,121.87396240234375,55000,131.8200225830078,0.10503467917442322,0.7118525505065918,252.9978485107422
487.2685789553048,0.20211035013198853,0.051594749093055725,0.35560324788093567,56,1.9782369136810303,0.05114247277379036,1.0,2.607516288757324,56.0,0.0,0.026270585008002553,346.4844324557352,1037.5884437561035,262.40582275390625,53.97130272314734,56.0,346.4844324557352,969.1824859612007,-244.1475830078125,0.5932621955871582,11.747197151184082,252.6909637451172,0.6158765554428101,1000.0,56.0,37.673797607421875,56000,134.1768035888672,0.17608977854251862,0.7116730809211731,255.39321899414062
495.8232534853813,0.21430037915706635,0.05478877201676369,0.12298920750617981,57,1.9790539741516113,0.05100668966770172,1.0,2.8694701194763184,57.0,0.0,0.026270585008002553,342.9503104920107,1056.102944135666,266.07208251953125,53.972011266998074,57.0,342.9503104920107,974.8850271696656,-245.5806427001953,0.6310917735099792,19.080812454223633,253.40066528320312,0.6121724843978882,1000.0,57.0,42.7142333984375,57000,136.2960205078125,0.16879911720752716,0.7100591659545898,256.3938903808594
