eval/episodes,ret_rms_mean,reference_actor_Q_std,train/loss_critic,rollout/episode_steps,total/duration,total/steps_per_second,reference_Q_std,rollout/actions_mean,total/epochs,rollout/episodes,rollout/actions_std,total/steps,reference_actor_Q_mean,ret_rms_std,eval/Q,rollout/return_history,rollout/return,train/loss_actor,reference_action_std,reference_action_mean,rollout/Q_mean,reference_Q_mean,obs_rms_mean,eval/return_history,eval/return,train/param_noise_distance,total/episodes,obs_rms_std
172.0,0.0,18.643436431884766,150.05665588378906,1000.0,3130.0061886310577,54.95196802637188,18.853179931640625,-0.06598803400993347,172,172.0,0.6557144522666931,172000,341.28326416015625,1.0,391.92095947265625,860.4979219360192,712.1259000126379,-366.57476806640625,0.7156895995140076,-0.0036772985477000475,284.2878723144531,338.3793640136719,0.05530872941017151,1296.2181229180883,1921.2893744760622,0.0,172.0,2.4088737964630127
173.0,0.0,17.033876419067383,192.28067016601562,1000.0,3148.2696228027344,54.95082084042962,16.605587005615234,-0.06529447436332703,173,173.0,0.6556209921836853,173000,340.3543701171875,1.0,388.4010314941406,867.7688219107902,713.4782660067336,-366.6957702636719,0.6966375708580017,0.00532144820317626,284.8476867675781,337.89862060546875,0.05529075115919113,1307.4042487884776,1587.3090609526155,0.0,173.0,2.4082868099212646
174.0,0.0,16.61467742919922,103.6799087524414,1000.0,3166.4702439308167,54.950776920612576,18.426748275756836,-0.06453961879014969,174,174.0,0.6554469466209412,174000,340.2604064941406,1.0,387.91900634765625,872.5096536647694,716.9415848629365,-366.432861328125,0.731583297252655,0.09506797790527344,285.41448974609375,336.978759765625,0.05549103021621704,1312.7728237634137,1918.5500709530047,0.0,174.0,2.4079036712646484
175.0,0.0,18.442523956298828,110.4760513305664,1000.0,3185.051288127899,54.944170177824994,18.837203979492188,-0.06431115418672562,175,175.0,0.6555717587471008,175000,335.7926940917969,1.0,363.5997009277344,870.841494938274,719.365773235806,-364.5587158203125,0.6834794282913208,0.07713290303945541,285.9445495605469,333.1234130859375,0.05556663125753403,1315.5265630755978,1215.4070691254092,0.0,175.0,2.4080708026885986
176.0,0.0,19.462299346923828,124.19195556640625,1000.0,3203.5515429973602,54.93902552768917,19.7073974609375,-0.0634584128856659,176,176.0,0.655475914478302,176000,335.3033142089844,1.0,390.4736633300781,876.6443437866088,724.4833505038509,-366.4290771484375,0.6936172246932983,0.05269665643572807,286.5148010253906,331.990234375,0.05595766380429268,1328.5527844930036,2287.8694078719755,0.0,176.0,2.4089481830596924
177.0,0.0,19.33562660217285,105.24934387207031,1000.0,3222.1278042793274,54.93264412570018,21.283815383911133,-0.06269374489784241,177,177.0,0.6553995013237,177000,334.81024169921875,1.0,386.14373779296875,882.4962981074319,728.5197407134643,-367.286865234375,0.6466709971427917,-0.010910183191299438,287.0699768066406,331.436279296875,0.0560007318854332,1333.2935047521837,1548.5239228888217,0.0,177.0,2.4107303619384766
178.0,0.0,18.131406784057617,131.40965270996094,1000.0,3240.692726135254,54.92652807360638,18.856544494628906,-0.06235550716519356,178,178.0,0.655109167098999,178000,333.0483703613281,1.0,393.1250305175781,886.0146827195649,732.8167074820806,-366.28741455078125,0.6228827238082886,0.047224968671798706,287.6296691894531,330.7679443359375,0.055994708091020584,1350.20568509995,2322.210862957271,0.0,178.0,2.4104487895965576
179.0,0.0,19.04339599609375,67.44912719726562,1000.0,3259.2653226852417,54.9203523733151,21.156814575195312,-0.0625084787607193,179,179.0,0.6549902558326721,179000,330.4537048339844,1.0,391.84417724609375,894.1032216056556,736.1510739594243,-367.4530944824219,0.6373544335365295,-0.19121015071868896,288.175048828125,327.7227783203125,0.0560523197054863,1358.19050783454,2274.1112808750704,0.0,179.0,2.4100310802459717
180.0,0.0,17.06430435180664,84.50418090820312,1000.0,3277.975954055786,54.91193423102721,17.605100631713867,-0.0620306134223938,180,180.0,0.6547684073448181,180000,334.49554443359375,1.0,386.0846252441406,903.8091899568573,740.7031309793499,-367.63311767578125,0.6554543375968933,0.09345646947622299,288.722412109375,331.8569030761719,0.05614159628748894,1353.4069362070773,1482.555023819507,0.0,180.0,2.4105594158172607
181.0,0.0,17.711105346679688,123.31021118164062,1000.0,3296.175077676773,54.91213170860249,20.943044662475586,-0.062441930174827576,181,181.0,0.654454231262207,181000,334.98944091796875,1.0,393.16754150390625,906.6805399705183,741.6582758007269,-368.2788391113281,0.7407523393630981,-0.0568954162299633,289.23590087890625,330.5164794921875,0.055934805423021317,1370.6890441471278,2266.8255508966886,0.0,181.0,2.4091598987579346
182.0,0.0,17.535194396972656,44.01555252075195,1000.0,3314.4863760471344,54.91046857674935,17.372819900512695,-0.062093134969472885,182,182.0,0.6544191241264343,182000,333.27642822265625,1.0,384.6599426269531,900.3628789256098,739.325415853164,-367.2546081542969,0.7207480072975159,-0.04503052309155464,289.6550598144531,330.31439208984375,0.055814459919929504,1371.5384524379263,1558.6664298794994,0.0,182.0,2.4098803997039795
183.0,0.0,18.05534553527832,110.42549896240234,1000.0,3332.768618106842,54.909302435748444,17.546951293945312,-0.06174756586551666,183,183.0,0.6544545292854309,183000,335.3325500488281,1.0,394.2237854003906,907.0953767227217,740.1374978050824,-369.46697998046875,0.6476953625679016,0.10314333438873291,290.10333251953125,333.08447265625,0.0559939369559288,1385.2847884929924,2250.847087313551,0.0,183.0,2.410029411315918
184.0,0.0,18.573511123657227,127.55548858642578,1000.0,3351.1643586158752,54.90628936982284,18.41815948486328,-0.06126268208026886,184,184.0,0.6541127562522888,184000,333.82061767578125,1.0,393.034423828125,914.4054945892727,744.2396177982483,-368.5047912597656,0.6900312900543213,-0.02451719343662262,290.6346130371094,331.2024841308594,0.05609647184610367,1397.917480384517,2230.22753134767,0.0,184.0,2.409041404724121
185.0,0.0,17.85324478149414,71.2717514038086,1000.0,3369.666226387024,54.9015800292951,21.615907669067383,-0.06078365817666054,185,185.0,0.6538344621658325,185000,332.08984375,1.0,391.7515869140625,922.8250993257259,748.3931462363586,-368.1776123046875,0.5991540551185608,0.09453975409269333,291.1526184082031,329.2392578125,0.05616582930088043,1408.1221900187022,1938.4751998347274,0.0,185.0,2.4079232215881348
186.0,0.0,18.652021408081055,95.26936340332031,1000.0,3388.05913066864,54.89868766348612,21.898351669311523,-0.06013817340135574,186,186.0,0.6538657546043396,186000,330.58184814453125,1.0,389.1684875488281,934.0557123371211,750.1431529124872,-368.1227722167969,0.6705076694488525,0.11495589464902878,291.64569091796875,326.7130126953125,0.0561673529446125,1413.3227009707116,1631.2946884733237,0.0,186.0,2.407041549682617
187.0,0.0,18.228857040405273,112.86698150634766,1000.0,3406.404882669449,54.89658641325583,18.16248893737793,-0.06040334701538086,187,187.0,0.6534618735313416,187000,334.2940368652344,1.0,392.529296875,936.1510635621075,752.1039287353769,-369.2537841796875,0.6810096502304077,0.10779464989900589,292.1469421386719,331.38232421875,0.05603429302573204,1437.8992424707421,2127.9795219763796,0.0,187.0,2.4053306579589844
188.0,0.0,17.303672790527344,127.10113525390625,1000.0,3424.7865340709686,54.8939322581745,17.973491668701172,-0.06061166152358055,188,188.0,0.6533032655715942,188000,334.25634765625,1.0,389.7409362792969,956.4144935920381,757.0858211152213,-368.9619140625,0.7161157131195068,0.04067843779921532,292.6593933105469,331.92486572265625,0.056193139404058456,1437.275569154458,1769.0111906064212,0.0,188.0,2.4048843383789062
189.0,0.0,16.805421829223633,249.29998779296875,1000.0,3443.1334273815155,54.89186056426907,16.63943862915039,-0.059982892125844955,189,189.0,0.6530725955963135,189000,334.9993591308594,1.0,391.5106506347656,960.1884088791948,762.3531830306483,-368.5419921875,0.6887607574462891,0.042738091200590134,293.16253662109375,332.7833251953125,0.0564495213329792,1443.0488521197435,2052.7196041775155,0.0,189.0,2.4056193828582764
190.0,0.0,15.876832008361816,120.53341674804688,1000.0,3461.4567370414734,54.89018480768131,15.596559524536133,-0.05907232686877251,190,190.0,0.6532023549079895,190000,334.1777648925781,1.0,391.1931457519531,964.5633856587264,764.121478166858,-369.0523681640625,0.6819624900817871,0.14689719676971436,293.62335205078125,330.9454650878906,0.0566328689455986,1449.6946040319692,2061.071400511387,0.0,190.0,2.4064176082611084
191.0,0.0,15.756867408752441,92.74101257324219,1000.0,3479.897694826126,54.88667103173082,15.437976837158203,-0.05926301330327988,191,191.0,0.6529350876808167,191000,332.42535400390625,1.0,393.4395446777344,974.4894975866092,768.4700916572913,-369.755615234375,0.6881726980209351,0.06735426932573318,294.1190185546875,330.0429382324219,0.0566953644156456,1458.5653797226662,2148.0425163036803,0.0,191.0,2.406057357788086
192.0,0.0,17.4830379486084,107.25126647949219,1000.0,3498.622072696686,54.87874826445866,16.798053741455078,-0.05871087685227394,192,192.0,0.652961015701294,192000,332.3057556152344,1.0,395.0065612792969,975.0855709379862,768.8672397247541,-370.3321533203125,0.6824172139167786,0.09128013998270035,294.5599365234375,328.24774169921875,0.05671544373035431,1470.0741883640267,2516.9073052277618,0.0,192.0,2.406934976577759
193.0,0.0,16.573774337768555,193.8114013671875,1000.0,3517.1866159439087,54.873403397221935,16.952470779418945,-0.05875318497419357,193,193.0,0.6526899337768555,193000,334.560546875,1.0,396.2358703613281,979.7285364087063,772.7072368233756,-371.1153564453125,0.7038201689720154,0.07640132308006287,295.03692626953125,331.42572021484375,0.056730519980192184,1482.4933870102045,2300.693996744644,0.0,193.0,2.407827138900757
194.0,0.0,17.457077026367188,237.7913818359375,1000.0,3535.96630191803,54.86477625501344,18.145801544189453,-0.05852167308330536,194,194.0,0.6526196002960205,194000,334.98834228515625,1.0,391.93365478515625,977.1509690746581,772.3797260403675,-371.2767333984375,0.6951550841331482,0.03803997114300728,295.3868103027344,331.456298828125,0.056860242038965225,1493.2760510227852,2168.9722081246173,0.0,194.0,2.4074270725250244
195.0,0.0,16.632848739624023,128.72372436523438,1000.0,3554.2223587036133,54.86432201476707,16.643888473510742,-0.05853237956762314,195,195.0,0.6526926755905151,195000,336.64434814453125,1.0,380.0772399902344,974.084965699131,772.7737469259442,-371.788818359375,0.6967071294784546,0.04898276925086975,295.8017578125,334.86041259765625,0.05685067176818848,1497.5736423280277,1409.9189301458764,0.0,195.0,2.4083831310272217
196.0,0.0,16.86459732055664,144.0476531982422,1000.0,3572.451338529587,54.864288251067734,16.67407989501953,-0.058186449110507965,196,196.0,0.6524438858032227,196000,335.26239013671875,1.0,391.6858215332031,986.2572005903742,777.289885081995,-371.4705810546875,0.6694515347480774,0.07563062757253647,296.2950439453125,332.7561950683594,0.05701635032892227,1498.802683149696,1610.4775375781965,0.0,196.0,2.40811824798584
197.0,0.0,19.502702713012695,155.37095642089844,1000.0,3590.681710958481,54.86423355174349,18.940841674804688,-0.05801496282219887,197,197.0,0.6522049903869629,197000,334.9984436035156,1.0,396.1018981933594,985.7572734058994,779.487005386649,-372.45098876953125,0.7300999760627747,0.07887797802686691,296.70684814453125,332.126708984375,0.05712491646409035,1508.5509000359887,2089.1050819617767,0.0,197.0,2.40787935256958
198.0,0.0,18.66446304321289,76.56359100341797,1000.0,3608.895380973816,54.864433323243674,18.483911514282227,-0.05676576495170593,198,198.0,0.6525164842605591,198000,333.412109375,1.0,386.2265319824219,993.7585809810794,782.2909838949622,-372.661865234375,0.6719493269920349,-0.04642675444483757,297.1619873046875,330.9080810546875,0.05729319527745247,1513.3237222518653,1537.3770375313327,0.0,198.0,2.408264398574829
199.0,0.0,18.89948081970215,152.82363891601562,1000.0,3627.1859550476074,54.86346784152898,18.693416595458984,-0.05712215229868889,199,199.0,0.652281641960144,199000,332.9048156738281,1.0,399.1773986816406,1008.1080207031284,786.6004470701599,-373.5655212402344,0.7224200367927551,-0.036976128816604614,297.64739990234375,329.28814697265625,0.05732187628746033,1526.1623890599146,2226.6962336512925,0.0,199.0,2.4081928730010986
200.0,0.0,18.879558563232422,38.07461929321289,1000.0,3645.4737615585327,54.86255369850609,18.9863338470459,-0.05589984357357025,200,200.0,0.652260422706604,200000,335.55206298828125,1.0,395.38079833984375,1022.62116563185,792.6309474621262,-374.5245361328125,0.7253053784370422,0.08807474374771118,298.1329040527344,333.53533935546875,0.05773359164595604,1532.8043100029952,1752.2740970383943,0.0,200.0,2.408958673477173
201.0,0.0,18.098365783691406,179.4270477294922,1000.0,3663.7733521461487,54.86147222569298,17.878816604614258,-0.055312033742666245,201,201.0,0.6521995067596436,201000,336.4326171875,1.0,375.7297668457031,1029.8833155925267,795.4672224593887,-373.9695739746094,0.7324836254119873,0.16118499636650085,298.56060791015625,332.4490966796875,0.05792967230081558,1529.7143108832618,1326.667755575389,0.0,201.0,2.4100747108459473
202.0,0.0,19.20240592956543,80.15475463867188,1000.0,3682.1414029598236,54.8593815103423,18.81404685974121,-0.0541052371263504,202,202.0,0.6522188186645508,202000,335.45257568359375,1.0,398.63824462890625,1036.4513622440054,801.0338943928745,-375.41082763671875,0.714218258857727,0.14064279198646545,299.0322265625,332.5857238769531,0.058383576571941376,1541.933321314993,2291.736921548532,0.0,202.0,2.4105608463287354
203.0,0.0,18.552547454833984,149.20785522460938,1000.0,3700.379413127899,54.85923937416078,18.65020751953125,-0.053800445050001144,203,203.0,0.6518830060958862,203000,335.507568359375,1.0,397.45294189453125,1052.167916229641,806.2184259272295,-375.4670715332031,0.7025960087776184,-0.006800045724958181,299.5087585449219,333.1236572265625,0.058627162128686905,1553.3788757825466,2071.6316628672403,0.0,203.0,2.4110188484191895
204.0,0.0,17.77020263671875,97.9782485961914,1000.0,3718.90029501915,54.85492586967824,18.225671768188477,-0.053675878793001175,204,204.0,0.6518265008926392,204000,335.32525634765625,1.0,395.9466857910156,1067.2527908018542,808.400403932271,-375.7481384277344,0.6612605452537537,-0.009329617023468018,299.9631652832031,332.8236999511719,0.058624930679798126,1559.123809904991,1821.9761347630297,0.0,204.0,2.4102494716644287
205.0,0.0,18.24591064453125,95.42878723144531,1000.0,3737.62717294693,54.84763207090232,18.638492584228516,-0.053103696554899216,205,205.0,0.6518121957778931,205000,335.34002685546875,1.0,397.7987365722656,1076.816029842284,812.1149866828558,-375.8173828125,0.6899853348731995,0.17141567170619965,300.4142761230469,332.947509765625,0.05865813419222832,1568.1217029451589,2111.04758232518,0.0,205.0,2.410356283187866
206.0,0.0,18.058820724487305,158.1941375732422,1000.0,3756.337643146515,54.840650540520386,18.3939151763916,-0.052672192454338074,206,206.0,0.6517683267593384,206000,335.52117919921875,1.0,393.81182861328125,1071.6328941894878,811.1105932071451,-374.8263244628906,0.7112575173377991,0.10034629702568054,300.7550048828125,333.45635986328125,0.058759432286024094,1578.976513526597,1653.5406451967447,0.0,206.0,2.411008358001709
207.0,0.0,18.952091217041016,164.93087768554688,1000.0,3775.0821154117584,54.83324432995067,18.94782066345215,-0.052505556493997574,207,207.0,0.6517226696014404,207000,334.4771728515625,1.0,395.4968566894531,1085.9025358596057,815.3808606772395,-375.6300048828125,0.7146399021148682,-0.03846879303455353,301.2069396972656,332.2230529785156,0.05888572335243225,1596.1556970495121,1558.5726997990557,0.0,207.0,2.4107303619384766
208.0,0.0,18.83012580871582,185.73243713378906,1000.0,3793.738758087158,54.82718058975566,19.302539825439453,-0.05234546214342117,208,208.0,0.6516294479370117,208000,329.2926025390625,1.0,395.0650634765625,1089.1055027789478,816.4595756094258,-376.837158203125,0.6752288341522217,0.08572721481323242,301.62677001953125,327.3814697265625,0.05873028188943863,1601.0107814000867,1646.5334622070284,0.0,208.0,2.4118289947509766
209.0,0.0,18.740280151367188,134.31646728515625,1000.0,3812.173008441925,54.82437432329979,17.935766220092773,-0.052339863032102585,209,209.0,0.6517118811607361,209000,331.6245422363281,1.0,398.75048828125,1096.8382188555413,818.2468816902474,-376.901611328125,0.7353538274765015,0.06529006361961365,302.0501403808594,328.87042236328125,0.058845434337854385,1607.553601806994,1954.8876477552415,0.0,209.0,2.411775827407837
210.0,0.0,17.402965545654297,195.65606689453125,1000.0,3830.596845149994,54.82174410128432,17.568622589111328,-0.051559917628765106,210,210.0,0.6515873074531555,210000,334.291259765625,1.0,398.9902648925781,1112.2948630184685,820.9419998851395,-377.3359680175781,0.6938619613647461,0.09808693081140518,302.4817810058594,331.70306396484375,0.058949679136276245,1614.6100469547662,1780.1342171635151,0.0,210.0,2.4114608764648438
211.0,0.0,18.623380661010742,185.98794555664062,1000.0,3849.0349543094635,54.8189357864261,18.871767044067383,-0.05115532875061035,211,211.0,0.6514295935630798,211000,335.6799621582031,1.0,362.4329528808594,1119.5846887253317,824.4935447695724,-378.2038269042969,0.7372092008590698,0.13872060179710388,302.9320373535156,332.43328857421875,0.05908309668302536,1612.299134745063,889.3491890478972,0.0,211.0,2.4111008644104004
212.0,0.0,18.218381881713867,260.005615234375,1000.0,3867.356976747513,54.81779966903758,18.597759246826172,-0.050887174904346466,212,212.0,0.6512380838394165,212000,335.236083984375,1.0,401.387939453125,1115.068101103307,822.7147903718857,-378.9210205078125,0.7066308856010437,0.24212773144245148,303.2352600097656,333.5240478515625,0.05913851410150528,1621.7903344067975,2061.5552890455356,0.0,212.0,2.4112565517425537
213.0,0.0,18.95944595336914,105.26896667480469,1000.0,3885.6881744861603,54.81654482688048,19.406042098999023,-0.05129213258624077,213,213.0,0.6511118412017822,213000,333.88800048828125,1.0,403.0997009277344,1122.826883592297,826.280003598329,-380.16375732421875,0.7200518250465393,0.07445651292800903,303.6877746582031,330.0772705078125,0.05909588932991028,1641.5320635250841,2142.9039281023024,0.0,213.0,2.410888671875
214.0,0.0,18.23021125793457,179.65658569335938,1000.0,3904.1284034252167,54.81377093341781,18.5594425201416,-0.05090665817260742,214,214.0,0.6508604288101196,214000,335.7325744628906,1.0,404.1766052246094,1132.3335227917692,830.0899377895647,-381.5571594238281,0.7110047340393066,-0.003053394379094243,304.1378173828125,333.65509033203125,0.059271544218063354,1651.4409561835594,1971.721812063953,0.0,214.0,2.4111275672912598
215.0,0.0,17.5750789642334,135.8304901123047,1000.0,3922.4662125110626,54.812454295779006,17.832035064697266,-0.05106225237250328,215,215.0,0.6506442427635193,215000,338.4276123046875,1.0,404.4283142089844,1134.36140131757,831.7765236885793,-382.3097229003906,0.7176945209503174,0.059629302471876144,304.56463623046875,335.8604736328125,0.059309251606464386,1661.1572278604344,1791.6285665802843,0.0,215.0,2.4102842807769775
216.0,0.0,17.793087005615234,116.52522277832031,1000.0,3940.7987880706787,54.81122270283392,18.251102447509766,-0.05073784664273262,216,216.0,0.6504577994346619,216000,340.6816711425781,1.0,399.35589599609375,1138.4484119649878,834.43716110682,-383.4872131347656,0.7297310829162598,0.2256685495376587,305.0027160644531,337.79937744140625,0.059397052973508835,1667.836312400103,1573.0097924987765,0.0,216.0,2.4099645614624023
217.0,0.0,18.734882354736328,198.87367248535156,1000.0,3959.0083775520325,54.81170518112853,19.93902015686035,-0.050140947103500366,217,217.0,0.6504233479499817,217000,340.73162841796875,1.0,370.2695007324219,1147.2335865383302,838.4949491883016,-385.4144287109375,0.7022765278816223,-0.02039422281086445,305.46087646484375,338.5199279785156,0.059650976210832596,1665.5288210545314,998.0308077875767,0.0,217.0,2.410426139831543
218.0,0.0,18.71133804321289,118.28182983398438,1000.0,3977.314309835434,54.81085552150391,18.826269149780273,-0.04995375871658325,218,218.0,0.6503235697746277,218000,338.2846374511719,1.0,406.8609619140625,1156.260760327699,840.8591297229179,-385.9062805175781,0.6993125081062317,0.13829101622104645,305.89251708984375,337.0471496582031,0.059731919318437576,1670.2272589368558,1763.1725836619612,0.0,218.0,2.411794662475586
219.0,0.0,19.415258407592773,92.2282943725586,1000.0,3995.616818189621,54.81006061517856,19.83148193359375,-0.05024723708629608,219,219.0,0.6500940918922424,219000,340.004150390625,1.0,406.727783203125,1160.492480963392,842.6136740153029,-385.60546875,0.732566773891449,-0.00161670648958534,306.3263854980469,336.37091064453125,0.059701982885599136,1674.275116481797,1745.1580830756623,0.0,219.0,2.4117157459259033
220.0,0.0,19.55458641052246,202.32339477539062,1000.0,4013.906197309494,54.80945223569628,19.72950553894043,-0.0500497929751873,220,220.0,0.6499565839767456,220000,338.8102111816406,1.0,406.2088623046875,1177.387509616391,845.6926312970473,-385.7049865722656,0.6689867377281189,-0.03596720099449158,306.7740783691406,336.4848937988281,0.059782300144433975,1685.0095083946496,1793.763012537016,0.0,220.0,2.4115941524505615
221.0,0.0,19.952272415161133,196.5393524169922,1000.0,4032.2387006282806,54.80826320266333,20.117286682128906,-0.04961062967777252,221,221.0,0.6498127579689026,221000,337.7056884765625,1.0,408.4835205078125,1185.847647763719,849.6076497272261,-385.3188781738281,0.6794192790985107,0.09080978482961655,307.2257080078125,335.4285583496094,0.059970274567604065,1692.5038398442825,2045.5132123832282,0.0,221.0,2.4115242958068848
222.0,0.0,18.83835220336914,76.0512924194336,1000.0,4050.6368923187256,54.80619613695353,18.846254348754883,-0.049765173345804214,222,222.0,0.6499848365783691,222000,342.61700439453125,1.0,407.75250244140625,1186.997171002802,848.794624107097,-386.499267578125,0.7019574046134949,0.03811261057853699,307.6328430175781,339.07672119140625,0.059786900877952576,1698.8606003323446,1759.9088170670566,0.0,222.0,2.411153554916382
223.0,0.0,19.66584587097168,126.5996322631836,1000.0,4069.0202708244324,54.804347277143826,19.591537475585938,-0.049593955278396606,223,223.0,0.649756669998169,223000,338.727294921875,1.0,405.8609924316406,1195.371526351189,852.1507135098238,-385.90008544921875,0.6696439981460571,0.14508292078971863,308.0666198730469,337.16717529296875,0.059990547597408295,1699.3479571410116,1697.2651073638772,0.0,223.0,2.4111404418945312
224.0,0.0,19.459373474121094,192.15289306640625,1000.0,4087.4953138828278,54.80128606856213,19.752212524414062,-0.05016564950346947,224,224.0,0.6495910286903381,224000,341.66058349609375,1.0,408.6876525878906,1199.446732607077,853.5543080699692,-386.6174621582031,0.7310126423835754,0.021828563883900642,308.4654541015625,337.4768371582031,0.059938520193099976,1709.7970624711716,2035.119473308228,0.0,224.0,2.412147283554077
225.0,0.0,20.126535415649414,145.38650512695312,1000.0,4105.856563806534,54.799771132628855,19.794872283935547,-0.050009746104478836,225,225.0,0.6495620608329773,225000,341.9272766113281,1.0,411.06744384765625,1204.247790750775,856.2931322432395,-387.3009338378906,0.654541015625,0.2560008466243744,308.8990783691406,339.88775634765625,0.06002328544855118,1719.7145668055925,2014.5661343012052,0.0,225.0,2.4116127490997314
226.0,0.0,19.91649055480957,79.00232696533203,1000.0,4124.238619565964,54.79799324118262,20.635812759399414,-0.04946287348866463,226,226.0,0.6495832204818726,226000,343.04656982421875,1.0,407.8248596191406,1207.3761983996758,859.0485080906582,-387.7515563964844,0.7195835113525391,0.08138948678970337,309.32421875,340.30474853515625,0.06011795997619629,1722.3199375353258,1734.924733242864,0.0,226.0,2.411919593811035
227.0,0.0,18.484756469726562,115.75666046142578,1000.0,4142.645936250687,54.795896992695205,19.06202507019043,-0.048877522349357605,227,227.0,0.6495876908302307,227000,342.34356689453125,1.0,407.4104919433594,1203.3126126873333,860.9502215536402,-388.49493408203125,0.6966355443000793,0.21384215354919434,309.73431396484375,340.15771484375,0.06019088625907898,1728.0840603392433,1733.7156490341374,0.0,227.0,2.4128000736236572
228.0,0.0,18.63862419128418,93.66070556640625,1000.0,4161.061322450638,54.79371302937695,19.282075881958008,-0.04901915416121483,228,228.0,0.6494901180267334,228000,342.9215087890625,1.0,411.1961975097656,1207.8091341761503,863.6029743018566,-389.1276550292969,0.7397451400756836,-0.015949664637446404,310.1581726074219,339.3447265625,0.06019710749387741,1737.4997582051467,2066.423287553682,0.0,228.0,2.4121580123901367
229.0,0.0,19.848907470703125,143.49954223632812,1000.0,4179.459864616394,54.79176913235377,20.674253463745117,-0.049054790288209915,229,229.0,0.6493701934814453,229000,343.486328125,1.0,407.71258544921875,1210.9111262088375,866.3090459509159,-389.21820068359375,0.7279914617538452,0.10515164583921432,310.5790710449219,341.126953125,0.060307327657938004,1734.6241425890703,1639.230862984438,0.0,229.0,2.412020683288574
230.0,0.0,19.18546485900879,185.31924438476562,1000.0,4197.823087453842,54.790303261566166,19.38320541381836,-0.048445820808410645,230,230.0,0.6493517756462097,230000,342.221435546875,1.0,411.1461486816406,1218.4222699966622,869.3898157978593,-389.10430908203125,0.7444003224372864,0.12575601041316986,310.997802734375,339.43780517578125,0.06044655665755272,1742.7768075135118,2089.6313123342848,0.0,230.0,2.4116806983947754
231.0,0.0,19.01126480102539,212.8538055419922,1000.0,4216.162828922272,54.789155299072696,20.3007755279541,-0.04773395135998726,231,231.0,0.6493323445320129,231000,343.6163330078125,1.0,409.78741455078125,1224.9322196228911,873.738137157595,-390.16192626953125,0.7400173544883728,-0.006412228103727102,311.4273986816406,340.9605712890625,0.06061606481671333,1751.063163950448,1820.3215189093196,0.0,231.0,2.4125914573669434
232.0,0.0,17.322046279907227,125.68976593017578,1000.0,4234.461346149445,54.788550664411275,18.000736236572266,-0.047906991094350815,232,232.0,0.649279773235321,232000,347.18255615234375,1.0,407.8837890625,1230.5520700502686,877.1505331776865,-390.98101806640625,0.743965744972229,-0.10435861349105835,311.84783935546875,344.74884033203125,0.060723479837179184,1754.3727806195398,1849.6828193671377,0.0,232.0,2.4120047092437744
233.0,0.0,18.299423217773438,190.09738159179688,1000.0,4252.797617197037,54.787464857913285,19.401046752929688,-0.0473795086145401,233,233.0,0.6492162346839905,233000,347.124267578125,1.0,408.44940185546875,1236.1616188009414,879.0425408784065,-391.7289733886719,0.7192860841751099,-0.051359694451093674,312.2369079589844,344.32916259765625,0.060787416994571686,1756.3615824127703,1687.8746405236575,0.0,233.0,2.411932945251465
234.0,0.0,18.925745010375977,108.74222564697266,1000.0,4271.174302816391,54.785869976250225,25.261621475219727,-0.04747521132230759,234,234.0,0.6490835547447205,234000,347.698974609375,1.0,409.9816589355469,1241.1893839975849,882.0368851317972,-393.2334289550781,0.7202289700508118,0.04204520955681801,312.6517639160156,344.43212890625,0.06084311753511429,1751.7911553566926,1618.26111547122,0.0,234.0,2.41119122505188
235.0,0.0,18.90250587463379,170.97314453125,1000.0,4289.393490552902,54.78630032837312,19.396272659301758,-0.04751156270503998,235,235.0,0.6489520072937012,235000,346.9089660644531,1.0,408.69915771484375,1241.2246821353172,883.8684303140809,-392.4961242675781,0.72337406873703,-0.03585396707057953,313.03900146484375,343.76470947265625,0.06089853495359421,1760.1306155484892,1659.6170720994548,0.0,235.0,2.41109037399292
236.0,0.0,18.297731399536133,127.70905303955078,1000.0,4307.7317707538605,54.78521239466579,18.77138900756836,-0.047827523201704025,236,236.0,0.6491860747337341,236000,346.1368103027344,1.0,400.5025939941406,1239.2080964276588,885.0192880551473,-391.15679931640625,0.74216628074646,-0.2163730412721634,313.41400146484375,341.93792724609375,0.06087881699204445,1760.4919691035839,1259.8001629102932,0.0,236.0,2.4109981060028076
237.0,0.0,18.364330291748047,282.0135498046875,1000.0,4326.117386341095,54.78353424904352,18.3697452545166,-0.04761842265725136,237,237.0,0.649137020111084,237000,345.68072509765625,1.0,410.4556884765625,1250.8867629096942,886.9998679823127,-390.4383544921875,0.7479556202888489,-0.1296588033437729,313.796142578125,342.33819580078125,0.06097959727048874,1755.505383109076,1784.8884132248343,0.0,237.0,2.410245180130005
238.0,0.0,18.197063446044922,179.4672088623047,1000.0,4344.461124897003,54.782398359161846,18.168134689331055,-0.048027049750089645,238,238.0,0.6490398645401001,238000,345.9013977050781,1.0,410.2341613769531,1256.544384839488,889.5693484209467,-390.92633056640625,0.7385511994361877,-0.08271492272615433,314.18560791015625,343.79345703125,0.06099030002951622,1754.821630034763,1974.3255004063024,0.0,238.0,2.4098551273345947
