#{"env_id": "Walker2d-v2", "t_start": 1521243372.343179}
r,l,t
8.920703,20,2.276958
-5.952194,7,2.286326
-27.585806,74,3.463835
4.38229,15,3.482084
7.206452,44,4.005239
4.015451,27,4.0379
-28.783911,77,4.964637
-6.260019,6,4.972365
-13.217272,46,5.436463
-10.449904,17,5.456947
162.806684,100,6.386858
-2.345791,7,6.396771
-24.941058,101,7.322521
-14.252887,12,7.740578
64.769471,176,9.162725
1.167379,35,9.622134
652.21721,513,15.164272
471.257713,348,18.531085
316.286346,195,20.707388
74.06633,187,22.926922
-17.91808,125,23.901411
70.891407,189,25.781913
-48.909218,101,26.729244
141.307822,251,29.102604
89.603832,204,31.012524
10.972072,128,37.553288
340.365605,218,39.426876
1062.214453,1000,51.705422
112.793166,230,53.916155
86.890646,178,55.299205
104.520625,211,57.093432
92.801475,204,59.5963
90.239188,196,61.367179
241.617947,130,62.752957
103.660776,196,64.647675
-0.350856,9,64.661062
-7.177238,25,65.114083
332.274101,198,66.506699
333.847101,209,70.990678
285.944532,165,72.342721
239.169881,126,73.271513
278.005298,157,75.002779
123.908139,242,76.82349
164.492539,306,80.461273
241.520323,131,81.470379
271.841424,152,82.915484
273.512915,154,84.393208
40.530183,167,86.232242
264.671002,148,87.631037
326.253468,187,89.091076
266.031054,147,91.086546
243.062109,140,92.469769
333.155895,208,94.342654
279.991009,160,95.754759
311.717507,185,97.640304
22.126405,127,98.999391
30.745377,171,100.927262
-13.488975,78,101.834606
-1.307007,102,102.767862
-7.394144,112,103.711596
-21.499906,83,104.619488
-12.891661,64,105.116354
-18.895234,69,105.603511
254.535371,139,106.981879
5.809203,185,108.847958
275.555949,159,110.770258
271.624587,151,112.182756
192.269975,97,113.118384
223.507862,118,114.060794
284.124638,164,115.882811
309.873636,186,117.336394
276.667767,153,118.771832
113.121425,123,120.787502
-6.354812,85,121.302432
400.137956,360,125.008317
233.088432,134,125.970765
278.206853,158,127.79425
123.464039,275,130.701389
281.496453,158,132.104423
243.121219,128,133.487409
67.765614,115,134.429566
208.257269,132,135.821862
125.211857,86,136.339934
204.305266,126,137.719885
136.155362,102,138.647751
36.061225,196,140.821028
272.193851,150,142.228795
26.013097,147,143.672372
64.701931,215,145.544291
283.406082,185,147.398299
136.650067,96,148.34038
125.720765,92,150.068687
256.429151,141,151.214931
433.51114,252,153.869623
858.470996,1000,164.97847
141.083324,70,166.006867
169.07434,107,167.161427
844.164941,1000,182.302279
-8.944457,153,183.72485
262.129525,144,185.274696
77.624209,226,187.806025
7.903634,169,189.621796
253.949201,139,191.015625
268.461348,151,192.423342
274.520341,155,193.933703
270.060759,150,195.341015
56.947061,89,196.257989
278.781318,160,198.775141
261.146474,166,200.342705
239.887107,158,201.726018
162.547201,85,202.649614
111.146322,160,204.14016
276.914948,155,205.562902
236.033254,123,206.927965
353.989711,213,209.391869
296.880796,173,210.909387
1000.7288,1000,221.272243
263.748396,146,222.666744
257.017512,141,224.049191
67.860275,69,224.542305
255.892804,141,225.943531
952.290918,1000,237.933171
15.644378,60,239.391786
299.823839,187,242.049656
30.063213,121,244.130683
124.996485,142,246.313935
958.395473,1000,258.911661
161.703722,103,259.910961
544.264067,654,269.276412
124.783922,225,271.221536
274.816916,154,272.749141
103.688515,201,274.658674
309.763082,185,276.599146
11.458532,125,277.56614
82.508264,263,281.426019
1009.206028,1000,291.329501
280.309836,152,292.870896
289.393746,154,294.269623
309.123444,186,296.114638
1030.451315,1000,306.153126
259.047541,142,307.161206
261.340793,144,309.187077
259.96721,145,310.589446
286.416521,168,312.406265
337.209984,216,314.312597
280.694115,162,315.7429
273.217899,154,317.14841
-14.298874,89,318.066365
288.138964,153,320.087206
282.060255,150,321.525353
271.259896,149,323.051459
315.298659,182,324.881274
303.777919,171,326.306313
272.923223,146,327.724376
309.734081,159,329.826612
379.821016,213,331.73955
38.284362,115,333.131084
