rollout/actions_mean,reference_action_std,rollout/episode_steps,eval/return_history,obs_rms_std,obs_rms_mean,train/loss_critic,total/steps_per_second,reference_perturbed_action_std,total/duration,reference_Q_std,rollout/actions_std,eval/Q,reference_actor_Q_mean,total/episodes,eval/return,train/param_noise_distance,total/steps,train/loss_actor,ret_rms_std,eval/episodes,reference_Q_mean,reference_action_mean,rollout/episodes,param_noise_stddev,total/epochs,reference_actor_Q_std,rollout/Q_mean,reference_perturbed_action_mean,rollout/return,ret_rms_mean,rollout/return_history
0.326299250125885,0.7294440269470215,57.36612021857923,299.6359519663877,6.354404449462891,2.141749858856201,183.34359741210938,86.54197184901362,0.713236927986145,242.65682363510132,158.1900177001953,0.6797887086868286,229.19149780273438,282.5980224609375,366.0,327.2748381949093,0.19635194540023804,21000,-276.8740234375,1.0,21.0,270.905517578125,0.3516516089439392,366.0,0.0211056883401964,21,157.55126953125,176.82260131835938,0.38958582282066345,285.35454025704155,0.0,297.0994803944828
0.32506677508354187,0.7631000280380249,57.67716535433071,302.1113733666152,6.537784576416016,2.1379077434539795,167.8182373046875,86.44674278003568,0.7573851943016052,254.49194836616516,162.16436767578125,0.6839514970779419,322.52471923828125,282.0360412597656,381.0,354.09522277139297,0.22192205488681793,22000,-279.736083984375,1.0,22.0,270.76788330078125,0.26329874992370605,381.0,0.02240411346542305,22,162.80865478515625,180.5697479248047,0.2915230393409729,286.61432532491096,0.0,297.7759417539398
0.32380983233451843,0.7079646587371826,58.05050505050505,303.7880306518176,6.640769958496094,2.1306264400482178,176.12184143066406,86.44302762420607,0.7480735778808594,266.0711989402771,166.66786193847656,0.6866047382354736,350.8448486328125,285.0128173828125,396.0,340.6744909262708,0.20717108249664307,23000,-283.12530517578125,1.0,23.0,271.1487731933594,0.40885475277900696,396.0,0.021962663920618616,23,168.767822265625,186.24673461914062,0.3271110951900482,287.96137597133367,0.0,294.56700724361735
0.32390686869621277,0.7037872076034546,58.306569343065696,302.4830089141858,6.719324111938477,2.1300952434539795,206.1220245361328,86.47061542897312,0.6925044059753418,277.5509331226349,173.2905731201172,0.688461184501648,256.0388488769531,290.3604736328125,411.0,272.4675089486528,0.19984111189842224,24000,-289.61212158203125,1.0,24.0,276.4380187988281,0.4202236235141754,411.0,0.021962663920618616,24,176.42250061035156,191.57183837890625,0.44525185227394104,289.3136192503238,0.0,300.7016580289319
0.3267316222190857,0.765164315700531,59.011820330969265,309.38019842187435,6.735774993896484,2.133254289627075,197.26141357421875,86.41086792555426,0.7636584639549255,289.31545996665955,179.77365112304688,0.6891342997550964,413.9649963378906,291.01336669921875,423.0,474.91274660639965,0.1999596804380417,25000,-293.5523681640625,1.0,25.0,277.57525634765625,0.30739066004753113,423.0,0.021962663920618616,25,183.55294799804688,198.2733154296875,0.3176669776439667,292.857128365586,0.0,318.44365995982696
0.32502949237823486,0.7990139126777649,59.543577981651374,312.8356450049352,6.741279602050781,2.1282997131347656,229.64382934570312,86.37100859866553,0.7866580486297607,301.0269351005554,187.25942993164062,0.6924205422401428,370.6549987792969,293.513671875,436.0,399.2218095814557,0.21423019468784332,26000,-306.1051330566406,1.0,26.0,278.6085510253906,0.25759968161582947,436.0,0.023313810312614227,26,190.9549560546875,203.7558135986328,0.2851344048976898,294.9250911471686,0.0,326.235664808289
0.32116398215293884,0.7611691355705261,59.882222222222225,312.8721932103302,6.762474536895752,2.1185853481292725,264.1244201660156,86.39223681332084,0.7887080907821655,312.52808117866516,192.13780212402344,0.6959988474845886,309.76910400390625,302.9964294433594,450.0,313.8224465506006,0.19742563366889954,27000,-309.9879150390625,1.0,27.0,285.99560546875,0.33697161078453064,450.0,0.022854436146078055,27,196.71751403808594,207.46133422851562,0.2919456362724304,296.54885418400744,0.0,337.3116226049681
0.319540798664093,0.7601688504219055,60.37365010799136,313.72851688555903,6.77146577835083,2.1169650554656982,270.84765625,86.40834769278467,0.741820752620697,324.04276609420776,199.4447784423828,0.6974322199821472,436.2139892578125,310.9730529785156,463.0,336.8492561167363,0.19237887859344482,28000,-312.7071228027344,1.0,28.0,292.251220703125,0.3514542877674103,463.0,0.02240411346542305,28,203.05923461914062,212.84523010253906,0.38284510374069214,298.9597715836131,0.0,348.7126728873707
0.3180575668811798,0.7618398666381836,60.77100840336134,317.02484357932235,6.807797908782959,2.115494966506958,316.9565124511719,86.40427693542152,0.7618750929832458,335.6315338611603,202.4160919189453,0.6991595029830933,356.63409423828125,318.18505859375,476.0,409.3219910046961,0.1826019287109375,29000,-327.0120849609375,1.0,29.0,300.1004333496094,0.3580321967601776,476.0,0.02240411346542305,29,205.7305908203125,218.16615295410156,0.3434785306453705,300.8284831091039,0.0,356.4030225079555
0.3205134868621826,0.7531909346580505,61.148979591836735,318.1160699919576,6.809080600738525,2.121521234512329,318.8379821777344,86.37162593375388,0.7132920622825623,347.336288690567,207.733642578125,0.6993903517723083,400.4255065917969,328.98553466796875,490.0,349.7616359583813,0.18382921814918518,30000,-340.9210205078125,1.0,30.0,311.4713134765625,0.37864577770233154,490.0,0.021962663920618616,30,211.52456665039062,224.58082580566406,0.45389044284820557,302.9397555084512,0.0,359.3133295171956
0.32130733132362366,0.750020444393158,60.84086444007858,318.59971461129237,6.813729763031006,2.121429204940796,407.3965759277344,86.3987135640763,0.7493124604225159,358.80163860321045,218.05531311035156,0.7003095149993896,314.7603454589844,325.49920654296875,509.0,333.10905319133485,0.21285498142242432,31000,-338.8892517089844,1.0,31.0,308.8013000488281,0.3143273591995239,509.0,0.02240411346542305,31,223.2852325439453,228.9548797607422,0.332026869058609,301.6429342352914,0.0,351.77839800125133
0.31884220242500305,0.7487934827804565,61.162835249042146,323.373982564297,6.802718639373779,2.1159918308258057,395.4775085449219,86.3802487300162,0.7677927017211914,370.4550573825836,222.20477294921875,0.702377438545227,418.7177734375,341.4444885253906,522.0,471.3762891074428,0.1984458565711975,32000,-348.7279357910156,1.0,32.0,319.91705322265625,0.37377962470054626,522.0,0.022854436146078055,32,227.15142822265625,233.9780731201172,0.33434823155403137,303.2619623702703,0.0,347.0572615322245
0.3209460377693176,0.7688369154930115,61.26070763500931,327.23709421127506,6.7950873374938965,2.1199636459350586,450.8637390136719,86.34467442971435,0.790703296661377,382.18917632102966,222.04470825195312,0.7027736902236938,352.00494384765625,345.4087829589844,537.0,450.85666691457374,0.23110979795455933,33000,-356.7640686035156,1.0,33.0,326.550537109375,0.3377816379070282,537.0,0.023313810312614227,33,226.03921508789062,239.4252166748047,0.32048872113227844,304.0041162132735,0.0,341.8664919225215
0.3232822120189667,0.7538439035415649,61.65090909090909,331.86931606986366,6.799539566040039,2.1264708042144775,467.4224853515625,86.27671317289344,0.75865238904953,394.0808446407318,228.76487731933594,0.703128457069397,467.40997314453125,351.1191101074219,550.0,484.73263740328656,0.19657379388809204,34000,-354.3726806640625,1.0,34.0,330.7314453125,0.32630276679992676,550.0,0.02240411346542305,34,234.95086669921875,244.39073181152344,0.31100425124168396,306.05271667656564,0.0,348.8200978930777
0.3264504671096802,0.7189975380897522,62.03197158081705,333.81081741704577,6.807671546936035,2.1287319660186768,441.5750427246094,86.25108418623695,0.7188170552253723,405.79200053215027,232.61892700195312,0.7025971412658691,492.38824462890625,358.3040771484375,563.0,399.8218632212369,0.2008458822965622,35000,-371.1676940917969,1.0,35.0,336.4150390625,0.4135074019432068,563.0,0.0211056883401964,35,239.38629150390625,249.75357055664062,0.43415820598602295,307.5651338838458,0.0,347.4079613339229
0.3285239040851593,0.7533345222473145,62.44444444444444,332.5873086427565,6.805824279785156,2.1338391304016113,493.62847900390625,86.26534916336223,0.7382106781005859,417.3170380592346,238.5892791748047,0.70302414894104,393.6031799316406,359.40496826171875,576.0,289.76450154263205,0.20201148092746735,36000,-380.925048828125,1.0,36.0,337.0694580078125,0.3405188322067261,576.0,0.02152991267583435,36,245.96542358398438,255.2457733154297,0.3721592128276825,309.62638662539325,0.0,351.5044073629301
0.33063194155693054,0.7512421011924744,62.66271186440678,327.3721456341402,6.853649616241455,2.1324715614318848,522.6948852539062,86.33054184527644,0.7285605669021606,428.5852863788605,241.52757263183594,0.7034211754798889,446.95904541015625,362.4098815917969,590.0,139.62627732395387,0.19279833137989044,37000,-387.8648376464844,1.0,37.0,339.7572937011719,0.3565715253353119,590.0,0.0211056883401964,37,247.7947540283203,261.14892578125,0.4075435698032379,310.27897710680924,0.0,346.24116293876364
0.3342529833316803,0.7256496548652649,63.14808652246256,326.5843970120748,6.858259677886963,2.1365654468536377,572.0725708007812,86.3390031615763,0.7094451189041138,440.12553548812866,246.49758911132812,0.7030479311943054,451.6553649902344,373.7816162109375,601.0,297.43769799565473,0.2075149118900299,38000,-394.8563232421875,1.0,38.0,349.0172119140625,0.40788236260414124,601.0,0.02152991267583435,38,251.79461669921875,267.4423828125,0.4340839385986328,312.42294126958285,0.0,364.71073714781573
0.33743157982826233,0.7251691222190857,63.36585365853659,332.65696516857935,6.86129903793335,2.1382811069488525,556.8180541992188,86.23826189440645,0.7469958066940308,452.23545956611633,251.0259246826172,0.7032766342163086,608.816650390625,387.84417724609375,615.0,563.4145551157519,0.19854134321212769,39000,-405.9803771972656,1.0,39.0,359.0922546386719,0.4262336790561676,615.0,0.021962663920618616,39,257.6274719238281,272.5492248535156,0.37849974632263184,313.29507658012426,0.0,368.0701062507648
0.34171462059020996,0.7115751504898071,63.728867623604465,333.4322668812865,6.851099014282227,2.141676902770996,632.2648315429688,86.2217230102809,0.7249594330787659,463.9202117919922,252.21604919433594,0.7027960419654846,500.28955078125,388.8442687988281,627.0,363.6690336768657,0.20022770762443542,40000,-410.4102783203125,1.0,40.0,364.58856201171875,0.4650413691997528,627.0,0.02152991267583435,40,258.8209228515625,278.3327941894531,0.4330466687679291,314.84408151919934,0.0,373.91128843962184
0.34360846877098083,0.7626874446868896,64.18181818181819,335.25766319846326,6.831846714019775,2.1452131271362305,923.9931030273438,86.19750477428057,0.7623689770698547,475.65181970596313,252.4022216796875,0.7034070491790771,530.648193359375,386.6349182128906,638.0,408.2735158855326,0.21996115148067474,41000,-422.4107360839844,1.0,41.0,366.62164306640625,0.3149798810482025,638.0,0.020282151651708893,41,255.9383087158203,282.7462158203125,0.32326269149780273,316.55521648649733,0.0,380.51657202834144
0.3423434793949127,0.7660934925079346,64.44086021505376,335.7144419484441,6.844170093536377,2.143256902694702,652.9444580078125,86.19593422313008,0.7637633681297302,487.2619616985321,251.862548828125,0.7054754495620728,530.9386596679688,396.8487548828125,651.0,354.4423706976602,0.20852085947990417,42000,-414.1448974609375,1.0,42.0,373.7745361328125,0.34036344289779663,651.0,0.019882513137642284,42,256.41180419921875,286.8011779785156,0.3428618013858795,317.30748717458766,0.0,377.54460914445986
0.3409960865974426,0.7803521156311035,64.75753012048193,334.62008409112394,6.869269371032715,2.1400656700134277,762.340087890625,86.21470402832567,0.7719695568084717,498.7548294067383,253.71630859375,0.7075302004814148,437.33905029296875,393.66632080078125,664.0,288.65705408367694,0.18058428168296814,43000,-428.13592529296875,1.0,43.0,369.26043701171875,0.31160813570022583,664.0,0.020689822899908242,43,258.2550048828125,290.595703125,0.3622342348098755,318.55667348152184,0.0,379.4388907206836
0.3399718105792999,0.7720839977264404,65.00443786982248,334.5539613690234,6.86968994140625,2.136246681213379,751.5872802734375,86.20594394137295,0.7754764556884766,510.40564012527466,259.6473388671875,0.7089235186576843,411.4701232910156,404.445068359375,676.0,331.71068431869884,0.20792950689792633,44000,-433.6003112792969,1.0,44.0,380.85955810546875,0.3373014032840729,676.0,0.020689822899908242,44,266.386474609375,296.0084228515625,0.35021355748176575,319.5358641301527,0.0,376.6144545575669
0.3389141261577606,0.7977766990661621,65.21480406386067,339.52004093260445,6.881119728088379,2.13210129737854,851.11767578125,86.14202693508804,0.7784649729728699,522.3930943012238,261.26458740234375,0.7106927037239075,497.3916015625,371.79254150390625,689.0,558.0275417301735,0.19536468386650085,45000,-436.921630859375,1.0,45.0,351.6726379394531,0.25276923179626465,689.0,0.0211056883401964,45,270.8072814941406,300.6805725097656,0.2719094753265381,320.22892694673544,0.0,376.6215030189936
0.33692246675491333,0.8245655298233032,65.14893617021276,340.4225732947014,6.8830084800720215,2.1277108192443848,900.1197509765625,86.13381042802118,0.8189541101455688,534.0527694225311,264.9524841308594,0.7125304341316223,404.50286865234375,396.5240478515625,705.0,381.0365295890641,0.1928509771823883,46000,-442.220947265625,1.0,46.0,371.51837158203125,0.17469841241836548,705.0,0.020282151651708893,46,272.2915344238281,303.7065734863281,0.2117176651954651,319.5761527474527,0.0,356.7279879115961
0.3357062339782715,0.8105389475822449,65.336578581363,342.51201473852194,6.881529331207275,2.1246819496154785,861.4230346679688,86.11806145848074,0.8110062479972839,545.7624011039734,262.5377502441406,0.7140767574310303,521.6869506835938,371.83099365234375,719.0,438.6263211542646,0.1815711259841919,47000,-429.8934020996094,1.0,47.0,349.5592346191406,0.23397712409496307,719.0,0.019882513137642284,47,272.0845031738281,306.77618408203125,0.23170864582061768,320.4272754415056,0.0,361.8216111862965
0.33628568053245544,0.7857320308685303,65.7,343.56513712706646,6.87465238571167,2.125089168548584,927.646728515625,86.09402192440945,0.7806404232978821,557.5299994945526,262.0950927734375,0.7150166034698486,498.3555908203125,396.2288513183594,730.0,393.0618893886552,0.19851434230804443,48000,-441.1026306152344,1.0,48.0,370.19342041015625,0.32741281390190125,730.0,0.0211056883401964,48,271.7866516113281,311.27020263671875,0.34265270829200745,321.8158553211795,0.0,362.95610316954117
0.33624768257141113,0.785136342048645,65.90174966352625,344.3554353701321,6.878600597381592,2.1238315105438232,985.2763061523438,86.08387818277097,0.7782036066055298,569.2122733592987,268.11212158203125,0.7161173224449158,541.9747924804688,387.45947265625,743.0,382.2897510372818,0.1838938146829605,49000,-436.85284423828125,1.0,49.0,362.4570007324219,0.33885639905929565,743.0,0.020689822899908242,49,277.79620361328125,314.86968994140625,0.3496054410934448,322.48834440440504,0.0,360.7238030943466
0.33726584911346436,0.7734755277633667,66.17483443708609,348.4535077227881,6.92188024520874,2.1250815391540527,1059.421142578125,86.02431626804238,0.7586449384689331,581.2310073375702,269.52880859375,0.7167331576347351,574.3045654296875,395.3584289550781,755.0,549.2590530029327,0.18448467552661896,50000,-450.3580322265625,1.0,50.0,369.0816345214844,0.35875365138053894,755.0,0.021962663920618616,50,279.1151428222656,318.7015075683594,0.3958337903022766,323.610483854916,0.0,360.6026057895584
0.3385069668292999,0.7794066071510315,66.38151041666667,349.21216467206165,6.920406341552734,2.128657817840576,1161.6429443359375,86.00513415937247,0.779412567615509,592.987854719162,272.3937683105469,0.7170506715774536,568.0429077148438,394.40618896484375,768.0,387.14501213573647,0.21713155508041382,51000,-451.2626647949219,1.0,51.0,367.611083984375,0.3630838990211487,768.0,0.0211056883401964,51,283.7214660644531,322.9390869140625,0.3428671360015869,324.3724392838108,0.0,365.02391721551146
0.33965185284614563,0.7740764021873474,66.52880921895006,350.55189488312897,6.913801670074463,2.1272122859954834,1166.2120361328125,85.9857726340258,0.7742332220077515,604.7512094974518,276.9248046875,0.7172307372093201,469.81292724609375,407.35504150390625,781.0,418.8781356475646,0.1995564103126526,52000,-435.758056640625,1.0,52.0,382.9884338378906,0.3767392337322235,781.0,0.020689822899908242,52,286.1875305175781,327.16583251953125,0.39198723435401917,325.0261396851062,0.0,359.0967290732632
0.33877912163734436,0.791608452796936,66.55904522613065,352.34425941126034,6.907717227935791,2.122591495513916,1242.63427734375,85.96655670366583,0.7812612652778625,616.5188188552856,280.1634826660156,0.7182086706161499,500.5989990234375,400.98431396484375,796.0,445.5472148740908,0.19348131120204926,53000,-453.91656494140625,1.0,53.0,378.036865234375,0.30552902817726135,796.0,0.020282151651708893,53,291.195068359375,330.16815185546875,0.3312981128692627,325.12518991466595,0.0,357.81934354880514
0.33804211020469666,0.8101839423179626,66.67243510506799,353.3276860810481,6.911445617675781,2.119156837463379,1215.567138671875,85.94465336214897,0.8148818612098694,628.3113362789154,283.71490478515625,0.7191855907440186,600.9278564453125,390.34454345703125,809.0,405.44929957979895,0.19139599800109863,54000,-459.02850341796875,1.0,54.0,366.03936767578125,0.2674289345741272,809.0,0.020689822899908242,54,295.82391357421875,332.69140625,0.24339532852172852,325.38486433918956,0.0,364.2066410593345
0.3381446599960327,0.7856322526931763,66.8599269183922,353.0856894429396,6.915198802947998,2.117816925048828,1359.4510498046875,85.95225013481178,0.7818755507469177,639.8901705741882,279.6127014160156,0.7191252112388611,617.2171630859375,401.36700439453125,821.0,340.01787098507924,0.21824397146701813,55000,-467.489990234375,1.0,55.0,373.0614318847656,0.2109837830066681,821.0,0.019490749081111935,55,290.257080078125,337.3269958496094,0.21361684799194336,326.14849863475797,0.0,365.857785344709
0.338755339384079,0.7772109508514404,67.0562874251497,352.7994782066765,6.896928310394287,2.11750864982605,1340.7337646484375,85.95750161807668,0.769497275352478,651.4847331047058,294.0906677246094,0.7194316983222961,600.850341796875,417.56787109375,835.0,337.0578602122108,0.18498535454273224,56000,-473.9017333984375,1.0,56.0,389.27191162109375,0.23624588549137115,835.0,0.019882513137642284,56,306.5035705566406,341.4821472167969,0.25611600279808044,326.78521744967105,0.0,363.24815120440513
