reference_actor_Q_mean,eval/return_history,rollout/return_history,rollout/Q_mean,rollout/episode_steps,reference_actor_Q_std,total/steps,param_noise_stddev,obs_rms_mean,rollout/episodes,total/epochs,rollout/actions_std,reference_perturbed_action_std,total/steps_per_second,total/episodes,reference_Q_std,reference_action_std,eval/episodes,eval/return,ret_rms_std,train/param_noise_distance,rollout/actions_mean,obs_rms_std,ret_rms_mean,reference_Q_mean,train/loss_actor,total/duration,reference_perturbed_action_mean,rollout/return,reference_action_mean,eval/Q,train/loss_critic
4.918030738830566,74.74342219708686,36.41263630469394,1.6740927696228027,43.31578947368421,2.868595600128174,1000,0.17399259391533256,-0.18943297863006592,19.0,1,0.5296595692634583,0.36238518357276917,107.36903143513833,19.0,3.241952896118164,0.005923553369939327,1.0,74.74342219708686,1.0,0.35048753023147583,0.4799667298793793,1.6522587537765503,0.0,4.1225128173828125,-4.219382286071777,9.313672542572021,0.6369979977607727,36.41263630469394,0.9615921974182129,1.3900190591812134,0.22675132751464844
12.336719512939453,73.89421828808793,47.892840085404124,2.417868137359619,77.125,5.083674907684326,2000,0.17056425244126316,-0.048694442957639694,24.0,2,0.4455922245979309,0.14081910252571106,108.96692527159155,24.0,5.400719165802002,0.4215964376926422,2.0,73.04501437908898,1.0,0.4333050549030304,0.7054778933525085,1.2389695644378662,0.0,11.81165599822998,-8.1492919921875,18.354193210601807,0.8998579978942871,47.892840085404124,0.7673380970954895,4.6182355880737305,0.5315765142440796
19.226276397705078,46.49208530517267,66.59232785689274,5.327517032623291,96.3225806451613,7.251657009124756,3000,0.13978498992545177,-0.026337817311286926,31.0,3,0.4518507719039917,0.6995766162872314,111.69790525238595,31.0,7.881133556365967,0.8360995650291443,3.0,-8.312180660657852,1.0,0.47810301184654236,0.6733359098434448,1.226958155632019,0.0,18.32638168334961,-13.644082069396973,26.858158111572266,0.18075580894947052,66.59232785689274,0.18176168203353882,6.319036960601807,0.9886748790740967
25.301990509033203,32.28723297936722,63.78226367835665,7.241207599639893,98.5,9.79195785522461,4000,0.11456001552955852,-0.01833491399884224,40.0,4,0.45766961574554443,0.7258971333503723,112.97167474240675,40.0,10.231963157653809,0.6656395792961121,4.0,-10.327323998049147,1.0,0.5550619959831238,0.6566152572631836,1.2147159576416016,0.0,24.71942901611328,-18.016130447387695,35.407105445861816,0.37833985686302185,63.78226367835665,0.5726385712623596,4.311561107635498,0.9980709552764893
30.35782241821289,41.160128524764154,65.91318840539071,9.692020416259766,102.0,12.534165382385254,5000,0.09388702724900437,0.0009193876176141202,47.0,5,0.4491463899612427,0.4082129895687103,112.49471549182097,47.0,12.990416526794434,0.3550102710723877,5.0,76.6517107063519,1.0,0.4588596224784851,0.673261821269989,1.1584177017211914,0.0,29.785932540893555,-21.138586044311523,44.446532249450684,0.7218806147575378,65.91318840539071,0.7252749800682068,14.411128997802734,0.9109578728675842
36.5466423034668,79.32456172329546,72.2000757620646,11.569916725158691,113.73076923076923,15.366410255432129,6000,0.07694459401832851,0.017923174425959587,52.0,6,0.43482765555381775,0.26771342754364014,112.27434649268278,52.0,15.871320724487305,0.5266536474227905,6.0,270.146727715952,1.0,0.5110677480697632,0.6921610236167908,1.109786033630371,0.0,35.73258972167969,-25.176830291748047,53.44052481651306,0.8552618026733398,72.2000757620646,0.6141536235809326,44.370330810546875,1.3718527555465698
41.11280059814453,107.91116010203235,83.65320755801362,14.595455169677734,121.43859649122807,19.330869674682617,7000,0.06305951655006926,0.03610202670097351,57.0,7,0.42735740542411804,0.36683139204978943,111.36891697595335,57.0,19.811267852783203,0.4392927885055542,7.0,279.43075037445374,1.0,0.23859582841396332,0.6959453821182251,1.1019797325134277,0.0,39.925167083740234,-29.423389434814453,62.8541624546051,0.7274038195610046,83.65320755801362,0.6626324653625488,35.4000358581543,2.0288026332855225
49.03575134277344,128.02219420810343,79.99859970209795,15.49832820892334,126.64516129032258,21.906410217285156,8000,0.052718847660376544,0.0394003689289093,62.0,8,0.42540884017944336,0.4723736345767975,111.56121102208313,62.0,22.38079833984375,0.4384843707084656,8.0,268.799432950601,1.0,0.24456553161144257,0.6952969431877136,1.0761442184448242,0.0,47.55720520019531,-33.105743408203125,71.70951199531555,0.588525116443634,79.99859970209795,0.6356679797172546,62.310882568359375,2.336442470550537
52.46662902832031,145.36834571955234,90.76025994113154,19.295330047607422,133.21212121212122,24.957895278930664,9000,0.04320544008261588,0.04957517609000206,66.0,9,0.42582786083221436,0.5090756416320801,111.52377602996327,66.0,25.57254981994629,0.5551034212112427,9.0,284.1375578111436,1.0,0.2262549251317978,0.6859558820724487,1.0431222915649414,0.0,51.194366455078125,-37.722389221191406,80.70028042793274,0.5328481793403625,90.76025994113154,0.4937257468700409,58.184696197509766,3.1860218048095703
56.945823669433594,133.90854443735745,103.61612645094124,22.781822204589844,138.58333333333334,27.77487564086914,10000,0.037587132956139066,0.04943503066897392,72.0,10,0.4363411068916321,0.599867045879364,111.59339162566611,72.0,28.32635498046875,0.6619052886962891,10.0,30.770332897603645,1.0,0.23970794677734375,0.6662564277648926,1.0575902462005615,0.0,55.14543151855469,-40.900177001953125,89.61104106903076,0.4439261853694916,103.61612645094124,0.3183692991733551,43.602012634277344,4.446676254272461
