eval/return,obs_rms_mean,rollout/episode_steps,rollout/return,eval/return_history,total/steps,param_noise_stddev,reference_actor_Q_std,rollout/actions_mean,reference_action_mean,train/loss_critic,reference_perturbed_action_mean,rollout/episodes,eval/episodes,rollout/return_history,ret_rms_std,reference_actor_Q_mean,rollout/actions_std,train/param_noise_distance,obs_rms_std,reference_Q_mean,ret_rms_mean,train/loss_actor,reference_perturbed_action_std,reference_Q_std,total/episodes,rollout/Q_mean,eval/Q,reference_action_std,total/steps_per_second,total/epochs,total/duration
-521.5555797577887,0.10053189843893051,1000.0,-288.0383018888806,-393.3648168274631,11000,0.034027141129503384,1.657160758972168,0.13292492926120758,0.24895386397838593,0.23734727501869202,0.31184446811676025,11.0,11.0,-288.0383018888806,1.0,10.278671264648438,0.7583685517311096,0.18266651034355164,1.4349316358566284,9.879526138305664,0.0,-9.415323257446289,0.6903732419013977,1.7406691312789917,11.0,3.4659297466278076,6.588138103485107,0.7210841774940491,85.48325599364576,11,128.68017101287842
-440.01768393664963,0.09559688717126846,1000.0,-305.6676932844197,-397.2525557532286,12000,0.03142349394213421,1.459782600402832,0.0729186162352562,0.19374273717403412,0.16152094304561615,0.13546624779701233,12.0,12.0,-305.6676932844197,1.0,11.526568412780762,0.7824547290802002,0.1560191512107849,1.3969968557357788,11.10239315032959,0.0,-9.754303932189941,0.7222318649291992,1.5973217487335205,12.0,3.619910717010498,8.694994926452637,0.7306309342384338,85.53371219148369,12,140.29555940628052
-528.2751186965017,0.09480394423007965,1000.0,-300.8246345050874,-407.3312144411727,13000,0.034711086666206405,1.5344939231872559,0.09668540954589844,0.3598885238170624,0.19157899916172028,0.3069591522216797,13.0,13.0,-300.8246345050874,1.0,12.705610275268555,0.7731602191925049,0.17585575580596924,1.3759177923202515,12.210573196411133,0.0,-10.990251541137695,0.6346982717514038,1.6536694765090942,13.0,4.324672698974609,9.54356575012207,0.6588383316993713,85.69784140124516,13,151.69576954841614
-513.2710476083286,0.09911217540502548,1000.0,-318.50669981166027,-414.8983453816838,14000,0.03540877950819716,1.611255168914795,0.09061136096715927,0.3663187325000763,0.31100356578826904,0.36469897627830505,14.0,14.0,-318.50669981166027,1.0,14.325507164001465,0.7904528975486755,0.20057743787765503,1.3398398160934448,13.846830368041992,0.0,-11.696564674377441,0.6442319750785828,1.655705213546753,14.0,4.537408351898193,6.117385387420654,0.6118314862251282,85.82235957163155,14,163.12765192985535
-309.93114101849744,0.10297708958387375,1000.0,-333.08427468706634,-407.90053175747136,15000,0.03269941380439557,1.843074917793274,0.08585371822118759,0.2890937030315399,0.1900446116924286,0.31493595242500305,15.0,15.0,-333.08427468706634,1.0,15.164155006408691,0.8043695688247681,0.2569095194339752,1.3057421445846558,14.584552764892578,0.0,-12.453831672668457,0.587659478187561,1.9304344654083252,15.0,4.613795757293701,12.407587051391602,0.6227279305458069,86.02206652142839,15,174.3738625049591
-224.4325430067896,0.10592179000377655,1000.0,-315.1001401319707,-396.43378246055386,16000,0.032055106170371106,1.7763683795928955,0.07213664054870605,0.2845589518547058,0.19864389300346375,0.19547171890735626,16.0,16.0,-315.1001401319707,1.0,16.811199188232422,0.8042939305305481,0.2123592346906662,1.4177324771881104,16.40833854675293,0.0,-13.236929893493652,0.6329625248908997,1.9077976942062378,16.0,4.97289514541626,13.07443904876709,0.6027097702026367,86.22856398353393,16,185.55336260795593
-262.4801264264569,0.1079372987151146,1000.0,-301.7859752971735,-388.55415563501873,17000,0.03335667202186392,1.843469262123108,0.0564475916326046,0.3327570855617523,0.16994741559028625,0.19875212013721466,17.0,17.0,-301.7859752971735,1.0,17.866939544677734,0.8056502938270569,0.22101964056491852,1.504516839981079,17.487895965576172,0.0,-14.121306419372559,0.6105213165283203,1.8750743865966797,17.0,5.275467395782471,16.657194137573242,0.5937624573707581,86.37867340424951,17,196.8078384399414
-541.4853772182744,0.10946555435657501,1000.0,-300.2926112435941,-397.0503346118663,18000,0.03335667202186392,2.180543899536133,0.07403846830129623,0.29965487122535706,0.37459972500801086,0.20038406550884247,18.0,18.0,-300.2926112435941,1.0,18.019315719604492,0.7979395389556885,0.25811126828193665,1.5194940567016602,17.70073699951172,0.0,-14.791276931762695,0.6501485705375671,2.2312819957733154,18.0,5.942383766174316,10.093879699707031,0.6228026747703552,86.54205856596697,18,207.9913547039032
-367.5732361959017,0.11215437203645706,1000.0,-301.36060172305474,-395.4989083794471,19000,0.032055106170371106,2.4459421634674072,0.07553833723068237,0.22672604024410248,0.4977712333202362,0.27762553095817566,19.0,19.0,-301.36060172305474,1.0,18.290603637695312,0.7971211075782776,0.1919388622045517,1.510515809059143,17.901397705078125,0.0,-15.240656852722168,0.592618465423584,2.4136223793029785,19.0,6.272714614868164,14.76893424987793,0.6112510561943054,86.39019744849935,19,219.93235993385315
-297.22551652512107,0.11425916105508804,1000.0,-319.3187927141861,-390.58523878673077,20000,0.03019736003336582,2.339597702026367,0.0750652477145195,0.27365413308143616,0.5799394845962524,0.25070253014564514,20.0,20.0,-319.3187927141861,1.0,19.033729553222656,0.799031674861908,0.24355724453926086,1.529681921005249,18.70012092590332,0.0,-15.33497428894043,0.6237289905548096,2.2809717655181885,20.0,6.361862659454346,10.931785583496094,0.5907089710235596,86.47044439452333,20,231.29290175437927
-114.09611912865986,0.11594036966562271,1000.0,-321.64537911064946,-377.4190902315845,21000,0.029602352743226954,2.2605433464050293,0.06648480892181396,0.19596321880817413,0.3519405126571655,0.1926874965429306,21.0,21.0,-321.64537911064946,1.0,19.516563415527344,0.7982969284057617,0.20346824824810028,1.6523038148880005,19.1983642578125,0.0,-15.33227252960205,0.616243302822113,2.2180910110473633,21.0,6.550267696380615,13.290046691894531,0.5679280757904053,86.60597734032918,21,242.4774899482727
-297.6569846853713,0.1170075386762619,1000.0,-318.90790966254514,-373.79353997948397,22000,0.02733727610437334,2.184035301208496,0.058808401226997375,0.18925702571868896,0.5598575472831726,0.07098793983459473,22.0,22.0,-318.90790966254514,1.0,20.02878189086914,0.7995477318763733,0.22983860969543457,1.6997238397598267,19.666276931762695,0.0,-15.4653902053833,0.6437351703643799,2.111081123352051,22.0,6.775257587432861,12.897942543029785,0.6165482997894287,86.74833157927974,22,253.60718297958374
-357.7897090396415,0.11859916150569916,1000.0,-317.5043071129985,-373.09772124296904,23000,0.02733727610437334,2.258432388305664,0.05453413352370262,0.15350210666656494,0.4640243947505951,0.17193907499313354,23.0,23.0,-317.5043071129985,1.0,21.063861846923828,0.7997873425483704,0.21062874794006348,1.778233528137207,20.66173553466797,0.0,-15.90234375,0.5647459626197815,2.250722646713257,23.0,6.99128532409668,12.495821952819824,0.5514320135116577,86.84974390856094,23,264.825190782547
-154.32706867493238,0.11936664581298828,1000.0,-320.5103831773095,-363.9822773859675,24000,0.027886755354071244,2.0749666690826416,0.0443088635802269,0.19558779895305634,0.809134840965271,0.11222958564758301,24.0,24.0,-320.5103831773095,1.0,22.04547691345215,0.8009902238845825,0.18544425070285797,1.8481435775756836,21.456249237060547,0.0,-16.340373992919922,0.5417019724845886,2.135321855545044,24.0,7.181082248687744,13.746565818786621,0.5181904435157776,86.9340633128222,24,276.0713014602661
-188.7623263054523,0.12051882594823837,1000.0,-315.4686716636168,-356.9734793427469,25000,0.02901906944733551,1.9391701221466064,0.03776685521006584,0.26640287041664124,0.5769898891448975,0.21226096153259277,25.0,25.0,-315.4686716636168,1.0,23.08539581298828,0.8029964566230774,0.21281138062477112,1.8900418281555176,22.690967559814453,0.0,-16.493776321411133,0.5057002902030945,1.9380594491958618,25.0,7.443476676940918,24.216434478759766,0.49197062849998474,87.01216356402412,25,287.3161518573761
-125.8770467273479,0.11994174122810364,1000.0,-310.6479090450464,-348.0851550113854,26000,0.027886755354071244,2.1625030040740967,0.056777745485305786,0.15377122163772583,0.4020175635814667,0.01792842149734497,26.0,26.0,-310.6479090450464,1.0,23.304452896118164,0.7939978837966919,0.2588917016983032,1.8599387407302856,22.78204917907715,0.0,-17.069007873535156,0.564967155456543,2.180776596069336,26.0,8.082931518554688,14.394993782043457,0.5603343844413757,87.09674583294913,26,298.51861572265625
-61.71032257518671,0.11338628083467484,1000.0,-325.5381545399586,-337.4786797359706,27000,0.026798623766663407,2.2763938903808594,0.04963499307632446,0.2672977149486542,0.48979032039642334,0.4403880536556244,27.0,27.0,-325.5381545399586,1.0,24.189067840576172,0.7908423542976379,0.20535051822662354,1.8559167385101318,23.650222778320312,0.0,-18.006521224975586,0.46286875009536743,2.2761332988739014,27.0,8.699109077453613,15.271956443786621,0.47947508096694946,87.16814265554596,27,309.74618911743164
-208.62230345651665,0.11279832571744919,1000.0,-330.165557674994,-332.8766662974187,28000,0.027886755354071244,2.0008156299591064,0.038116320967674255,0.34913864731788635,0.7462101578712463,0.316387802362442,28.0,28.0,-330.165557674994,1.0,25.0234375,0.7962163686752319,0.18720412254333496,1.8292882442474365,24.497364044189453,0.0,-18.428203582763672,0.5129646062850952,2.080559015274048,28.0,8.857345581054688,25.43061637878418,0.4835468828678131,87.21629706224881,28,321.04091715812683
-101.16705903305726,0.11215367913246155,1000.0,-326.5902651925277,-324.88667984002694,29000,0.027886755354071244,1.8849279880523682,0.05555473640561104,0.21402508020401,0.7976488471031189,0.18545323610305786,29.0,29.0,-326.5902651925277,1.0,25.631309509277344,0.790287971496582,0.20469939708709717,1.8078259229660034,25.066909790039062,0.0,-19.743982315063477,0.5434531569480896,1.9426672458648682,29.0,9.463887214660645,14.55408763885498,0.5187960267066956,87.24572952721364,29,332.3944926261902
-25.14474689273164,0.11351894587278366,1000.0,-316.71482418011163,-314.8952820751171,30000,0.02733727610437334,1.54935884475708,0.04854847490787506,0.19435399770736694,0.5240848660469055,0.0030989646911621094,30.0,30.0,-316.71482418011163,1.0,26.36960792541504,0.7885416746139526,0.19436457753181458,1.8646401166915894,25.897432327270508,0.0,-19.794668197631836,0.6578437089920044,1.6069037914276123,30.0,9.640317916870117,16.866474151611328,0.5289002060890198,87.18829076805001,30,344.082900762558
-58.02125569079551,0.11411048471927643,1000.0,-307.47768619316145,-306.6090231594938,31000,0.027886755354071244,1.460281252861023,0.0392288900911808,0.23827971518039703,0.7259728312492371,0.17339098453521729,31.0,31.0,-307.47768619316145,1.0,26.767868041992188,0.7892206907272339,0.18955588340759277,1.9066940546035767,26.323925018310547,0.0,-20.328737258911133,0.4544280171394348,1.4896411895751953,31.0,9.86385440826416,16.89798355102539,0.4239661991596222,87.24598549330584,31,355.3172082901001
-23.635588068517162,0.11422077566385269,1000.0,-301.9799841537857,-297.7661033129008,32000,0.028447279136688076,1.3192445039749146,0.029075907543301582,0.23288346827030182,0.6020553708076477,0.4400286376476288,32.0,32.0,-301.9799841537857,1.0,27.745441436767578,0.789837121963501,0.1803903579711914,1.9240432977676392,27.19225311279297,0.0,-20.770540237426758,0.4285668134689331,1.4623496532440186,32.0,10.081961631774902,17.617168426513672,0.4354761242866516,87.30156221290474,32,366.5455598831177
-83.48468494683058,0.1152971163392067,1000.0,-293.2866811084856,-291.27272699877744,33000,0.02733727610437334,1.215973138809204,0.02262182906270027,0.3032419681549072,0.9470162391662598,0.26391538977622986,33.0,33.0,-293.2866811084856,1.0,28.575008392333984,0.7901507019996643,0.20128200948238373,1.9571319818496704,28.096712112426758,0.0,-21.201745986938477,0.49335554242134094,1.2498674392700195,33.0,10.313146591186523,16.806371688842773,0.4238147735595703,87.35660551299034,33,377.761931180954
-233.02277952671815,0.1166004166007042,1000.0,-294.78306097245195,-289.5594932495992,34000,0.026798623766663407,1.0577820539474487,0.02501903660595417,0.32428738474845886,0.5188419222831726,0.2656001150608063,34.0,34.0,-294.78306097245195,1.0,29.155548095703125,0.790432870388031,0.1790829449892044,1.983904242515564,28.700143814086914,0.0,-21.48180389404297,0.4392058849334717,1.106879472732544,34.0,10.47136402130127,27.82709312438965,0.4758765995502472,87.0392977994151,34,390.62815141677856
136.20059006715366,0.11801575124263763,1000.0,-291.49432515997887,-277.39491944054913,35000,0.026798623766663407,1.251219391822815,0.021752582862973213,0.1918729692697525,1.0794453620910645,0.10857465118169785,35.0,35.0,-291.49432515997887,1.0,30.15095329284668,0.7892144918441772,0.21369874477386475,2.0233094692230225,29.60334014892578,0.0,-21.832101821899414,0.470906138420105,1.2766627073287964,35.0,10.641010284423828,18.22894287109375,0.4469049870967865,86.84351203193778,35,403.02377438545227
185.9003975681033,0.11709193885326385,1000.0,-289.0013539258023,-264.5256050791977,36000,0.02575295069895359,1.23199462890625,0.018221715465188026,0.23125804960727692,1.0784194469451904,0.17003150284290314,36.0,36.0,-289.0013539258023,1.0,30.253433227539062,0.7844076752662659,0.24013572931289673,2.002653121948242,29.641204833984375,0.0,-22.386425018310547,0.4485335648059845,1.3105441331863403,36.0,11.15493106842041,19.233787536621094,0.4263019859790802,86.68373882184801,36,415.3028063774109
-100.0520787922817,0.11746783554553986,1000.0,-277.51173189332764,-260.08037463901076,37000,0.02733727610437334,1.077377438545227,0.009866450913250446,0.3234783709049225,0.7352216243743896,0.2575930058956146,37.0,37.0,-277.51173189332764,1.0,31.32508087158203,0.7833719849586487,0.19068408012390137,2.0210988521575928,30.806100845336914,0.0,-22.796184539794922,0.3727737367153168,1.0922863483428955,37.0,11.370805740356445,31.65329933166504,0.3468950092792511,86.48618447479632,37,427.81399393081665
7.7492073754536746,0.1172221302986145,1000.0,-272.8325078760411,-253.03222774389332,38000,0.027886755354071244,1.130832314491272,0.0156980250030756,0.27858951687812805,0.8364341259002686,0.3680132329463959,38.0,38.0,-272.8325078760411,1.0,31.631450653076172,0.7764164209365845,0.17239141464233398,2.003291606903076,31.161060333251953,0.0,-23.376508712768555,0.3757435977458954,1.1765753030776978,38.0,11.90725040435791,18.686725616455078,0.3948800265789032,86.44539641965402,38,439.58384799957275
-130.36545008962992,0.11689533293247223,1000.0,-270.6258031535575,-249.88692575275834,39000,0.02733727610437334,1.0657069683074951,0.021933751180768013,0.27489376068115234,1.2446995973587036,0.14844416081905365,39.0,39.0,-270.6258031535575,1.0,31.901193618774414,0.7714487314224243,0.16546350717544556,1.9960681200027466,31.53565216064453,0.0,-24.15036392211914,0.3986665606498718,1.1463950872421265,39.0,12.423530578613281,31.95145606994629,0.3635755181312561,86.43436137891464,39,451.20944237709045
-24.311125298966452,0.11622686684131622,1000.0,-265.6958106214467,-244.24753074141353,40000,0.026798623766663407,1.06207275390625,0.019811855629086494,0.2523060142993927,0.7781800627708435,0.18176691234111786,40.0,40.0,-265.6958106214467,1.0,32.004066467285156,0.7639450430870056,0.1977381408214569,1.9750036001205444,31.642391204833984,0.0,-24.543712615966797,0.3839680850505829,1.1094075441360474,40.0,12.885326385498047,26.044933319091797,0.33226048946380615,86.3505991079731,40,463.22782254219055
188.9334632937618,0.11628769338130951,1000.0,-260.22956745645786,-233.6821406429946,41000,0.02575295069895359,1.0316362380981445,0.011817632243037224,0.20646600425243378,1.3584667444229126,0.26444491744041443,41.0,41.0,-260.22956745645786,1.0,32.615684509277344,0.763780951499939,0.20492954552173615,1.9983186721801758,32.06574249267578,0.0,-24.90057945251465,0.44257301092147827,1.147220253944397,41.0,13.06269359588623,22.400920867919922,0.3742133378982544,86.30823671279633,41,475.0415668487549
379.9062111410808,0.115729421377182,1000.0,-257.74127421333856,-219.0728941719452,42000,0.027886755354071244,1.119809627532959,0.016963450238108635,0.32827112078666687,0.7983855605125427,0.33744803071022034,42.0,42.0,-257.74127421333856,1.0,32.653160095214844,0.7587957978248596,0.20999392867088318,1.9775266647338867,32.25246047973633,0.0,-25.51862335205078,0.3787285387516022,1.1447854042053223,42.0,13.499007225036621,23.979408264160156,0.3556903004646301,86.3300831324251,42,486.5048019886017
-0.3666131906765805,0.11648721247911453,1000.0,-246.11000037717528,-213.98670159098546,43000,0.02575295069895359,1.341409683227539,0.010579569265246391,0.2989971935749054,1.4236358404159546,0.3149467706680298,43.0,43.0,-246.11000037717528,1.0,33.00115203857422,0.7575315237045288,0.23806381225585938,1.988170862197876,32.57346725463867,0.0,-26.176429748535156,0.41355788707733154,1.4060465097427368,43.0,13.742857933044434,22.710416793823242,0.3658612370491028,86.19011886774162,43,498.8970959186554
217.03652824525608,0.11691340804100037,1000.0,-241.41325304382752,-204.19071909470722,44000,0.02575295069895359,1.2070668935775757,0.006354726385325193,0.20659726858139038,0.600741446018219,0.10368245840072632,44.0,44.0,-241.41325304382752,1.0,33.321617126464844,0.756533145904541,0.18766885995864868,2.0118515491485596,32.93025207519531,0.0,-26.859333038330078,0.4732338786125183,1.2458586692810059,44.0,13.9574556350708,25.887643814086914,0.4134887456893921,86.20035073399504,44,510.4387583732605
131.8690868307492,0.11693276464939117,1000.0,-231.13690212527754,-196.72272340747486,45000,0.024748079434129402,1.2342945337295532,-0.0015967348590493202,0.32921281456947327,1.0493115186691284,0.35334810614585876,45.0,45.0,-231.13690212527754,1.0,34.205413818359375,0.7550522685050964,0.21213558316230774,2.02117919921875,33.68035125732422,0.0,-27.827211380004883,0.3736189305782318,1.3247720003128052,45.0,14.226633071899414,26.53588104248047,0.39898836612701416,86.25792379137901,45,521.6912026405334
114.48231343653651,0.11724144220352173,1000.0,-224.74782560269682,-189.95739651956157,46000,0.025245515830755405,1.3945751190185547,-0.006395742762833834,0.2630334198474884,1.8593710660934448,0.3602239787578583,46.0,46.0,-224.74782560269682,1.0,34.80506134033203,0.7527570724487305,0.2041332721710205,2.021071195602417,34.40924072265625,0.0,-28.577770233154297,0.4261038601398468,1.3719794750213623,46.0,14.481414794921875,27.425146102905273,0.39768505096435547,86.30573478465942,46,532.988915681839
107.65123623255968,0.11674381047487259,1000.0,-222.67870151818823,-183.6252979503675,47000,0.025245515830755405,1.5979183912277222,-0.0033758727367967367,0.37822651863098145,1.2014405727386475,0.34922337532043457,47.0,47.0,-222.67870151818823,1.0,35.05419921875,0.7479802370071411,0.22444923222064972,2.0026941299438477,34.57709503173828,0.0,-29.641685485839844,0.4016883373260498,1.6173876523971558,47.0,14.91719913482666,28.294584274291992,0.37594255805015564,86.30748655697144,47,544.5645780563354
183.6815051081474,0.11721901595592499,1000.0,-217.98322108639755,-175.9730728866485,48000,0.025245515830755405,1.4343798160552979,-0.007177090737968683,0.31526172161102295,1.4488940238952637,0.4456390142440796,48.0,48.0,-217.98322108639755,1.0,36.1676139831543,0.7472438812255859,0.18294909596443176,2.008981466293335,35.69750213623047,0.0,-30.969282150268555,0.36778485774993896,1.3656059503555298,48.0,15.200284004211426,29.404399871826172,0.3735944628715515,86.21386561533913,48,556.7549912929535
403.93149977812016,0.11738982051610947,1000.0,-210.93386610396217,-164.13828568940832,49000,0.02575295069895359,1.248401403427124,-0.012126391753554344,0.2611416280269623,1.5259618759155273,0.2786078155040741,49.0,49.0,-210.93386610396217,1.0,37.11528778076172,0.7453158497810364,0.22775804996490479,2.0071325302124023,36.546714782714844,0.0,-32.0848503112793,0.3837131857872009,1.3759771585464478,49.0,15.49908447265625,31.325931549072266,0.36702415347099304,86.16599556043383,49,568.6698062419891
424.1741150909378,0.11794969439506531,1000.0,-200.4009605993625,-152.3720376738014,50000,0.02575295069895359,1.4414798021316528,-0.016403431072831154,0.2670563757419586,0.5647162795066833,0.1626753807067871,50.0,50.0,-200.4009605993625,1.0,37.97808837890625,0.7424604296684265,0.1919274777173996,2.0181641578674316,37.53282165527344,0.0,-32.84721374511719,0.37318164110183716,1.4757124185562134,50.0,15.820122718811035,32.55282974243164,0.3514174520969391,86.16503601424309,50,580.281774520874
436.20396071955236,0.1184055358171463,1000.0,-186.68673283991527,-140.83133182295134,51000,0.02575295069895359,1.5326532125473022,-0.021307483315467834,0.2050829380750656,1.4833117723464966,0.16062691807746887,51.0,51.0,-186.68673283991527,1.0,38.43230056762695,0.7397704124450684,0.19788479804992676,2.0231852531433105,37.89149475097656,0.0,-33.98556137084961,0.3747236430644989,1.548765778541565,51.0,16.1649112701416,33.72822952270508,0.4023130238056183,86.18932382389477,51,591.7206184864044
251.13619513564421,0.11858722567558289,1000.0,-177.35968391404865,-133.2934947660553,52000,0.02575295069895359,1.5485860109329224,-0.026351287961006165,0.2316310554742813,1.482021450996399,0.3170258402824402,52.0,52.0,-177.35968391404865,1.0,39.122161865234375,0.7368038892745972,0.19936591386795044,2.026815414428711,38.229591369628906,0.0,-35.193321228027344,0.3769451677799225,1.7477868795394897,52.0,16.503215789794922,34.24238204956055,0.3734128177165985,86.04076444775946,52,604.3646907806396
333.2878405815705,0.11969588696956635,1000.0,-176.4533633169852,-124.49007334440195,53000,0.025245515830755405,1.435621738433838,-0.02441861294209957,0.2623322308063507,2.205925226211548,0.2554657459259033,53.0,53.0,-176.4533633169852,1.0,40.05683898925781,0.7340937256813049,0.18714399635791779,2.0176026821136475,39.49695587158203,0.0,-36.35209274291992,0.38912075757980347,1.4517418146133423,53.0,16.7825927734375,35.95968246459961,0.3562205731868744,86.09019785826658,53,615.6333858966827
414.08836009556234,0.11983216553926468,1000.0,-171.18739121709075,-114.51639865106928,54000,0.025245515830755405,1.579721212387085,-0.026903530582785606,0.23988783359527588,2.2462823390960693,0.2184297889471054,54.0,54.0,-171.18739121709075,1.0,40.99459457397461,0.7315685749053955,0.2065698802471161,2.014256715774536,40.38038635253906,0.0,-37.37071990966797,0.3699910640716553,1.5994664430618286,54.0,17.16091537475586,37.44712448120117,0.37615767121315,86.14447265666642,54,626.8539156913757
323.13424634047203,0.1200106143951416,1000.0,-162.2789105844166,-106.55911419667763,55000,0.02575295069895359,1.877918004989624,-0.032726433128118515,0.19159258902072906,3.0529122352600098,0.03715432807803154,55.0,55.0,-162.2789105844166,1.0,41.586883544921875,0.7291797995567322,0.23601984977722168,2.017979621887207,41.07529067993164,0.0,-38.54316329956055,0.40901392698287964,1.9362529516220093,55.0,17.534191131591797,38.60554504394531,0.40692391991615295,86.18752868573968,55,638.1433699131012
538.6478646348105,0.12029629945755005,1000.0,-152.19253323060602,-95.03756100325816,56000,0.025245515830755405,1.9345738887786865,-0.03745134174823761,0.08029631525278091,4.641637325286865,0.05142476037144661,56.0,56.0,-152.19253323060602,1.0,42.70465087890625,0.7263641953468323,0.1554991751909256,2.024444580078125,41.976890563964844,0.0,-39.7591438293457,0.45896703004837036,1.9016876220703125,56.0,17.92499351501465,40.70819854736328,0.442327618598938,86.23618953023859,56,649.379341840744
