rollout/episodes,train/loss_critic,rollout/return_history,reference_perturbed_action_std,total/steps_per_second,rollout/Q_mean,train/param_noise_distance,param_noise_stddev,rollout/episode_steps,reference_action_mean,rollout/return,reference_actor_Q_std,eval/return,total/epochs,rollout/actions_std,reference_Q_mean,obs_rms_mean,reference_action_std,ret_rms_std,reference_actor_Q_mean,total/episodes,rollout/actions_mean,reference_Q_std,ret_rms_mean,eval/Q,total/steps,eval/episodes,train/loss_actor,total/duration,obs_rms_std,reference_perturbed_action_mean,eval/return_history
43.0,8.924369812011719,284.37789708424066,0.7272522449493408,91.5986588267415,45.00841522216797,0.13571269810199738,0.026270585008002556,1000.0,-0.14481066167354584,284.37789708424066,8.786429405212402,838.4291617179946,43,0.6997188329696655,95.91973876953125,0.08069582283496857,0.7215873003005981,1.0,96.99412536621094,43.0,0.1504005789756775,8.675634384155273,0.0,112.27490997314453,43000,43.0,-99.65612030029297,469.43918776512146,1.5767595767974854,-0.1406736522912979,603.5850966824833
44.0,11.29327392578125,303.1056838558992,0.6802111864089966,91.60566353306797,46.58750915527344,0.18663358688354492,0.02575295069895359,1000.0,-0.26051634550094604,303.1056838558992,8.401200294494629,1013.0993593880515,44,0.6997677087783813,98.12451171875,0.08170974254608154,0.6888334155082703,1.0,99.79778289794922,44.0,0.15107712149620056,8.824934959411621,0.0,115.65840148925781,44000,44.0,-102.41986083984375,480.3196473121643,1.5832847356796265,-0.24400682747364044,612.8922390167007
45.0,30.42193031311035,296.105170932779,0.7459729313850403,91.60171821050439,47.68882751464844,0.17591635882854462,0.02575295069895359,1000.0,-0.17847318947315216,296.105170932779,8.910046577453613,-124.95224955895097,45,0.703363299369812,101.42507934570312,0.08058199286460876,0.7272897958755493,1.0,102.64756774902344,45.0,0.14066153764724731,8.96749496459961,0.0,82.64459991455078,45000,45.0,-104.49449157714844,491.25716066360474,1.5742790699005127,-0.21164226531982422,596.4956948261306
46.0,11.186687469482422,274.0141414011753,0.7126056551933289,91.60395591700765,47.53562927246094,0.25796353816986084,0.025245515830755405,1000.0,-0.09457606077194214,274.0141414011753,9.686352729797363,1231.7659554722736,46,0.7102183103561401,104.29196166992188,0.08146342635154724,0.7283576726913452,1.0,105.78858947753906,46.0,0.1336669921875,9.51623821258545,0.0,121.80795288085938,46000,46.0,-105.90653991699219,502.1617193222046,1.5916024446487427,-0.17094089090824127,610.3059178836555
47.0,10.901893615722656,277.10162876729646,0.7832493185997009,91.58084116587044,49.08317565917969,0.27618953585624695,0.026270585008002556,1000.0,-0.059066981077194214,277.10162876729646,8.928189277648926,237.54253798689314,47,0.7093766927719116,107.46890258789062,0.08099065721035004,0.7993068695068359,1.0,108.49652099609375,47.0,0.134489044547081,9.019412994384766,0.0,106.07087707519531,47000,47.0,-107.34037780761719,513.2077779769897,1.591676950454712,-0.004066780209541321,602.3747821411712
48.0,25.078292846679688,285.8941296927272,0.772392988204956,91.586764122808,50.60663604736328,0.18657861649990082,0.02733727610437334,1000.0,0.0028329789638519287,285.8941296927272,9.424896240234375,41.73110343469135,48,0.7096359729766846,108.55366516113281,0.08119861036539078,0.7635621428489685,1.0,109.60574340820312,48.0,0.13561245799064636,9.428050994873047,0.0,96.0918197631836,48000,48.0,-108.98438262939453,524.0931968688965,1.5983034372329712,-0.11121118813753128,590.6947055014529
49.0,22.799497604370117,302.07788169946053,0.7449670433998108,91.58057212847709,52.15997314453125,0.18314191699028015,0.027886755354071244,1000.0,-0.0005801717634312809,302.07788169946053,9.530192375183105,946.1433290298976,49,0.7089008688926697,111.41087341308594,0.08169389516115189,0.7631186246871948,1.0,112.61143493652344,49.0,0.13465556502342224,9.601019859313965,0.0,126.34872436523438,49000,49.0,-112.48886108398438,535.0479786396027,1.6029717922210693,-0.06051100417971611,597.9487590428497
50.0,13.608031272888184,314.67044413629117,0.7811564803123474,91.57594351780574,53.67890548706055,0.22982574999332428,0.02575295069895359,1000.0,0.011435753665864468,314.67044413629117,9.475371360778809,1020.3452672727669,50,0.7073604464530945,113.06788635253906,0.08228350430727005,0.7603050470352173,1.0,114.23228454589844,50.0,0.13599824905395508,9.503941535949707,0.0,130.04522705078125,50000,50.0,-113.68232727050781,545.9949204921722,1.6094727516174316,0.030618416145443916,606.396689207448
51.0,16.962472915649414,300.3305317095751,0.7560644745826721,91.56792878420292,53.5936164855957,0.19600515067577362,0.024748079434129402,1000.0,0.017341919243335724,300.3305317095751,8.886619567871094,948.5645504513502,51,0.7108372449874878,115.86627960205078,0.08418431878089905,0.7457133531570435,1.0,116.8600082397461,51.0,0.13291391730308533,8.698580741882324,0.0,131.20297241210938,51000,51.0,-114.81661987304688,556.9635643959045,1.6032527685165405,-0.02603957988321781,613.1058629573284
52.0,7.6608757972717285,306.8886588700006,0.7559896111488342,91.56791834564842,55.10368347167969,0.22780397534370422,0.023313810312614227,1000.0,-0.012528871186077595,306.8886588700006,8.482625961303711,907.7440497899073,52,0.7100856900215149,117.6005630493164,0.08379152417182922,0.7475548982620239,1.0,118.97824096679688,52.0,0.1320895254611969,8.618865966796875,0.0,134.29049682617188,52000,52.0,-116.84524536132812,567.8844833374023,1.6071218252182007,-0.045670077204704285,618.771981934878
53.0,6.696123123168945,320.5782953628615,0.7373901605606079,91.55340780373561,56.61030197143555,0.18842501938343048,0.023313810312614227,1000.0,0.0663309097290039,320.5782953628615,8.292006492614746,944.7755984171779,53,0.7084547281265259,119.72603607177734,0.08415984362363815,0.7522934079170227,1.0,120.77775573730469,53.0,0.13353899121284485,8.19448184967041,0.0,135.0839385986328,53000,53.0,-119.28572082519531,578.897075176239,1.614332914352417,0.04395918548107147,624.9229935666194
54.0,19.8432559967041,329.99948458829664,0.752666175365448,91.54085410633535,58.05924606323242,0.17522938549518585,0.023782417899897774,1000.0,0.017968200147151947,329.99948458829664,8.978471755981445,924.7888993784657,54,0.7076646685600281,121.04229736328125,0.08473976701498032,0.7514387369155884,1.0,121.91108703613281,54.0,0.13521021604537964,8.829052925109863,0.0,136.74122619628906,54000,54.0,-120.61610412597656,589.9005479812622,1.6244617700576782,0.03911885619163513,630.4760658964684
