total/episodes,train/param_noise_distance,rollout/episode_steps,rollout/Q_mean,total/epochs,eval/return,total/steps,eval/return_history,rollout/actions_mean,reference_Q_std,ret_rms_mean,ret_rms_std,rollout/episodes,train/loss_actor,eval/episodes,reference_action_mean,reference_action_std,reference_actor_Q_std,rollout/actions_std,obs_rms_std,reference_actor_Q_mean,eval/Q,rollout/return,obs_rms_mean,total/steps_per_second,reference_Q_mean,rollout/return_history,train/loss_critic,total/duration
152.0,0.0,1000.0,162.54348754882812,152,114.7772214036382,152000,807.0932838725379,-0.03974797949194908,83.61072540283203,0.0,1.0,152.0,-270.49176025390625,152.0,-0.18546688556671143,0.7040085196495056,83.78111267089844,0.6642991304397583,2.0580499172210693,253.94903564453125,283.7742004394531,452.88316803664856,0.06385967135429382,85.01480949993412,252.2300567626953,547.6260104385722,57.54743194580078,1787.9237852096558
153.0,0.0,1000.0,163.3855743408203,153,675.8337902687983,153000,801.222340629499,-0.03900402784347534,84.4329605102539,0.0,1.0,153.0,-268.55731201171875,153.0,-0.21177583932876587,0.6814407110214233,84.90904998779297,0.6640475988388062,2.060384511947632,254.58384704589844,297.0444641113281,452.3660033632985,0.06409566104412079,85.01138944164963,252.84693908691406,541.8172397747331,75.92342376708984,1799.7588441371918
154.0,0.0,1000.0,164.27420043945312,154,127.03177935040003,154000,790.5159232653427,-0.039272505789995193,86.30461120605469,0.0,1.0,154.0,-273.2420959472656,154.0,-0.34582552313804626,0.6418100595474243,86.13738250732422,0.6638711094856262,2.0606119632720947,252.3695068359375,289.50726318359375,454.1397762295454,0.06409800797700882,85.00506176075834,250.50270080566406,538.597779726404,44.1546745300293,1811.656821489334
155.0,0.0,1000.0,165.11630249023438,155,746.2934233425019,155000,789.5988512712893,-0.039167437702417374,86.10143280029297,0.0,1.0,155.0,-271.8450927734375,155.0,-0.3777790069580078,0.621056854724884,86.1905746459961,0.6636773943901062,2.062666416168213,253.24142456054688,301.8199157714844,453.9356005899393,0.06408678740262985,85.00117416596335,251.33567810058594,532.5808030927658,12.233613014221191,1823.504222393036
156.0,0.0,1000.0,165.9637908935547,156,1227.4508713269693,156000,791.5931039501087,-0.03914806246757507,86.27591705322266,0.0,1.0,156.0,-274.2508850097656,156.0,-0.3443826735019684,0.6293800473213196,86.54449462890625,0.663888156414032,2.0630860328674316,252.9723663330078,309.38134765625,454.2221631156669,0.06394633650779724,84.99113347526732,251.03895568847656,530.3287810070383,34.38090133666992,1835.485580921173
157.0,0.0,1000.0,166.84571838378906,157,1122.577122082706,157000,792.6326671430928,-0.039816539734601974,84.8495101928711,0.0,1.0,157.0,-273.8688049316406,157.0,-0.1703438013792038,0.6696070432662964,85.33084106445312,0.6637416481971741,2.061021089553833,253.0609130859375,304.5260009765625,456.4903471223389,0.06378307193517685,84.98024927262043,250.72802734375,531.8053668926411,88.66561889648438,1847.4881086349487
158.0,0.0,1000.0,167.72943115234375,158,1019.8172554107839,158000,794.0409386701351,-0.0398126095533371,84.86711120605469,0.0,1.0,158.0,-270.4276123046875,158.0,-0.17988424003124237,0.6430043578147888,85.41590881347656,0.6636945605278015,2.059786081314087,253.65463256835938,304.4109191894531,459.6508524550583,0.06364621967077255,84.97451939336088,252.06869506835938,535.3461964084605,157.69935607910156,1859.380919456482
159.0,0.0,1000.0,168.57522583007812,159,1012.1668963138833,159000,800.377493410608,-0.03972020745277405,86.32774353027344,0.0,1.0,159.0,-276.33673095703125,159.0,-0.24950508773326874,0.6803758144378662,86.3635482788086,0.6635739207267761,2.0584867000579834,254.3135986328125,305.89495849609375,461.566638903807,0.06364075094461441,84.96551219804874,252.57542419433594,538.4629840349924,69.5523910522461,1871.3475136756897
160.0,0.0,1000.0,169.42916870117188,160,416.5450149121342,160000,796.5214441271958,-0.04038163274526596,85.3277816772461,0.0,1.0,160.0,-274.0443420410156,160.0,-0.4995860159397125,0.5889774560928345,85.50963592529297,0.6633256673812866,2.0572972297668457,254.83935546875,294.2647399902344,464.18939137048,0.06342456489801407,84.9545987166556,252.85565185546875,540.1245901146224,90.63175964355469,1883.358904838562
161.0,0.0,1000.0,170.19281005859375,161,370.25745566855676,161000,794.6000708493921,-0.04047264903783798,84.65634155273438,0.0,1.0,161.0,-273.0855407714844,161.0,-0.4591433107852936,0.6357919573783875,84.70388793945312,0.6634141802787781,2.060128688812256,253.7135009765625,243.08399963378906,463.5449155759933,0.06350387632846832,84.94640560057373,251.71861267089844,535.9358926951919,187.4640655517578,1895.312684059143
162.0,0.0,1000.0,171.0248260498047,162,1385.3755890930165,162000,802.4740573311803,-0.04002777859568596,85.12599182128906,0.0,1.0,162.0,-276.4695129394531,162.0,-0.3736163377761841,0.6613715291023254,85.41668701171875,0.6630224585533142,2.0600669384002686,254.88751220703125,313.2252502441406,466.12643824577356,0.06353520601987839,84.9420613657052,253.00730895996094,541.1790948046106,35.92495346069336,1907.182347536087
163.0,0.0,1000.0,171.79812622070312,163,1789.6377709159017,163000,813.6995432707116,-0.03941010311245918,86.51852416992188,0.0,1.0,163.0,-272.94573974609375,163.0,-0.3336915671825409,0.6814001202583313,86.9170150756836,0.6630175113677979,2.062420606613159,254.98484802246094,314.5916442871094,467.59781414650445,0.06378751993179321,84.93386514756361,253.4622802734375,540.7178137565207,128.33546447753906,1919.1402595043182
164.0,0.0,1000.0,172.63294982910156,164,1206.6193419172691,164000,821.2855755307422,-0.03966793045401573,85.974365234375,0.0,1.0,164.0,-275.5497741699219,164.0,-0.4460833966732025,0.6241121888160706,85.99169921875,0.662947952747345,2.061201572418213,256.5410461425781,308.7358093261719,471.53269731017076,0.06377080827951431,84.92763853499902,254.00125122070312,545.4723745484479,52.284751892089844,1931.0556943416595
165.0,0.0,1000.0,173.41661071777344,165,996.022465470783,165000,817.8279519808505,-0.039839062839746475,84.97998046875,0.0,1.0,165.0,-275.72967529296875,165.0,-0.4447406232357025,0.6448625326156616,85.76904296875,0.6628925800323486,2.0613226890563965,256.50927734375,306.2919616699219,472.4191942908205,0.06355813890695572,84.92513972273294,254.6170654296875,546.1069993620746,63.564125061035156,1942.8875894546509
166.0,0.0,1000.0,174.17930603027344,166,1410.139860651274,166000,820.0731112945411,-0.040284574031829834,85.82366180419922,0.0,1.0,166.0,-273.458984375,166.0,-0.3979090750217438,0.6337580680847168,86.21324920654297,0.6626089811325073,2.0619351863861084,255.0713653564453,313.02606201171875,473.73063480672977,0.06348654627799988,84.92326297410952,253.418701171875,549.0778157334282,87.58074951171875,1954.7058625221252
167.0,0.0,1000.0,174.93663024902344,167,755.3401822656573,167000,823.2884669726614,-0.03972102701663971,85.27901458740234,0.0,1.0,167.0,-276.06695556640625,167.0,-0.30737367272377014,0.6692643165588379,86.32353973388672,0.6625409126281738,2.061447858810425,255.3778076171875,303.01263427734375,474.8429550029378,0.0635896548628807,84.92514071377039,253.30438232421875,554.7389606450097,84.21814727783203,1966.4377191066742
168.0,0.0,1000.0,175.68409729003906,168,1605.6116281195677,168000,828.2084182597431,-0.038939040154218674,86.79651641845703,0.0,1.0,168.0,-276.6556091308594,168.0,-0.332579106092453,0.6218661665916443,87.32826232910156,0.662510097026825,2.061659574508667,257.03118896484375,315.208251953125,475.9915862131723,0.06375430524349213,84.92012095305786,255.07791137695312,551.7455738216767,80.29411315917969,1978.3297305107117
169.0,0.0,1000.0,176.46316528320312,169,1173.2896915419276,169000,830.2004903185573,-0.03907322511076927,87.07260131835938,0.0,1.0,169.0,-274.9173583984375,169.0,-0.28485727310180664,0.6520951986312866,87.4845962524414,0.6621885895729065,2.0604538917541504,256.7178955078125,311.10943603515625,479.0113375291398,0.06375140696763992,84.91946834679301,254.8916473388672,557.614294811466,35.9930534362793,1990.1207966804504
170.0,0.0,1000.0,177.2548065185547,170,530.5399377302282,170000,826.3913765010044,-0.03971632197499275,87.45608520507812,0.0,1.0,170.0,-278.835693359375,170.0,-0.2681425213813782,0.6737920045852661,88.0224380493164,0.6617618799209595,2.059650421142578,257.5784912109375,222.109619140625,482.8273526380503,0.0637008547782898,84.91695660813144,255.044677734375,560.519017431633,44.38960266113281,2001.9558730125427
171.0,0.0,1000.0,178.04034423828125,171,994.6311263607033,171000,825.1758959656385,-0.039970267564058304,88.01931762695312,0.0,1.0,171.0,-280.3578796386719,171.0,-0.31350788474082947,0.670220136642456,88.1691665649414,0.6616301536560059,2.058786392211914,257.9165344238281,309.4847412109375,486.35347812225126,0.06368239223957062,84.91281895247361,255.43443298339844,566.5055997525055,152.4603271484375,2013.8302097320557
172.0,0.0,1000.0,178.78173828125,172,1081.6108393069999,172000,825.4432995361936,-0.040673960000276566,88.72349548339844,0.0,1.0,172.0,-280.1955261230469,172.0,-0.31422725319862366,0.641731321811676,89.61168670654297,0.6617981791496277,2.0566790103912354,257.8966064453125,311.028564453125,487.07572212555465,0.06347912549972534,84.90495251142337,256.4354248046875,566.1468569490066,33.24305725097656,2025.794667005539
173.0,0.0,1000.0,179.52894592285156,173,773.5047807707706,173000,827.4095221520236,-0.040812648832798004,90.39320373535156,0.0,1.0,173.0,-280.3164367675781,173.0,-0.2822873592376709,0.6749229431152344,90.38055419921875,0.6615123748779297,2.0572829246520996,257.32159423828125,302.3583068847656,489.9741077976405,0.06348837167024612,84.90279426914664,255.2496795654297,571.2277207629168,71.08992004394531,2037.624338388443
174.0,0.0,1000.0,180.27845764160156,174,1234.686902388147,174000,825.6329918221251,-0.04106634482741356,89.6601333618164,0.0,1.0,174.0,-277.9908447265625,174.0,-0.34495511651039124,0.6127374172210693,90.10051727294922,0.6612189412117004,2.056497812271118,259.36883544921875,314.8906555175781,492.5234727435555,0.06331540644168854,84.89900825237686,257.27264404296875,573.9094590790389,91.18921661376953,2049.493905544281
175.0,0.0,1000.0,180.9537811279297,175,1402.1606303749459,175000,829.0448437371081,-0.04100259020924568,90.48664093017578,0.0,1.0,175.0,-281.3777770996094,175.0,-0.34012821316719055,0.6646495461463928,91.57568359375,0.6611660122871399,2.057523488998413,259.612548828125,314.99334716796875,492.96037460460354,0.06336545199155807,84.89169413428293,257.52557373046875,574.0342820772755,39.506614685058594,2061.4502017498016
176.0,0.0,1000.0,181.69549560546875,176,1417.6927151743773,176000,831.7433827792146,-0.041547030210494995,90.9812240600586,0.0,1.0,176.0,-278.9305725097656,176.0,-0.27738502621650696,0.6308948993682861,91.56590270996094,0.6607406735420227,2.0563018321990967,258.41363525390625,314.9460144042969,496.10595328104387,0.06325832009315491,84.88766203884799,256.950927734375,576.9228970111778,90.84319305419922,2073.328393936157
177.0,0.0,1000.0,182.4171905517578,177,905.8294547773017,177000,830.5774756255724,-0.04195159301161766,90.84451293945312,0.0,1.0,177.0,-278.9233703613281,177.0,-0.2857559621334076,0.6500177979469299,92.07193756103516,0.660669207572937,2.055213689804077,257.52850341796875,285.4124450683594,498.06341058033877,0.06315445899963379,84.88459903293132,255.9796142578125,582.1413759820099,119.37319946289062,2085.183908700943
178.0,0.0,1000.0,183.1209259033203,178,796.3171195507482,178000,826.7845308749685,-0.042525023221969604,92.10453796386719,0.0,1.0,178.0,-277.9800720214844,178.0,-0.2842472493648529,0.6818135380744934,92.52981567382812,0.6606891751289368,2.054220676422119,259.56097412109375,305.5946960449219,500.2986955578255,0.0631042867898941,84.8828558377272,257.8997497558594,585.110286892978,90.32691192626953,2097.007673025131
179.0,0.0,1000.0,183.80276489257812,179,1136.7626579020684,179000,825.8280070606972,-0.04284743219614029,92.10069274902344,0.0,1.0,179.0,-282.1170349121094,179.0,-0.2500920593738556,0.6894124746322632,92.93539428710938,0.6608673334121704,2.0543606281280518,258.204833984375,308.6661376953125,500.8469235201284,0.0629165768623352,84.8755335837254,256.6099548339844,586.3200829201143,66.15702819824219,2108.970541238785
180.0,0.0,1000.0,184.4345703125,180,1153.8560086232196,180000,825.5336476294601,-0.04223927482962608,92.9960708618164,0.0,1.0,180.0,-280.9352111816406,180.0,-0.2991281747817993,0.6108061075210571,94.09146118164062,0.6610711216926575,2.0565967559814453,257.7655029296875,312.18182373046875,500.74265520735673,0.06319814920425415,84.87272536637195,255.51100158691406,584.1783228369306,127.00065612792969,2120.8226697444916
181.0,0.0,1000.0,185.09825134277344,181,1253.4197497164967,181000,827.4158693561479,-0.04212403669953346,93.82453918457031,0.0,1.0,181.0,-281.45526123046875,181.0,-0.15660494565963745,0.6578845977783203,94.81111145019531,0.6610003709793091,2.0575404167175293,259.6531982421875,312.1507873535156,502.2474579754167,0.06326485425233841,84.87063060311534,257.37030029296875,585.5254013210815,68.71278381347656,2132.6576545238495
182.0,0.0,1000.0,185.75405883789062,182,774.8104809192489,182000,822.0436568499763,-0.04143446311354637,94.07142639160156,0.0,1.0,182.0,-281.9110412597656,182.0,-0.2092207819223404,0.6577939391136169,94.78836059570312,0.6611182689666748,2.0586748123168945,259.6500549316406,303.3756103515625,503.15665092031156,0.06340445578098297,84.86724291611355,257.3565673828125,588.0102935799354,74.00930786132812,2144.525894165039
183.0,0.0,1000.0,186.3737030029297,183,174.91664961212476,183000,810.1963812877376,-0.039810046553611755,94.83102416992188,0.0,1.0,183.0,-282.79559326171875,183.0,-0.10694978386163712,0.700745165348053,95.39752197265625,0.6614418625831604,2.057241201400757,260.60174560546875,298.53790283203125,501.8729220296522,0.06344350427389145,84.857240034975,258.6324462890625,583.7982415237661,40.652793884277344,2156.5631868839264
184.0,0.0,1000.0,186.96945190429688,184,672.7003201885459,184000,803.1136643733029,-0.03915179520845413,94.54180145263672,0.0,1.0,184.0,-282.6943664550781,184.0,-0.28969958424568176,0.6489441394805908,95.05180358886719,0.6616039872169495,2.0549545288085938,261.98284912109375,301.8074951171875,499.0086975179805,0.06356319785118103,84.85244799319018,259.3526611328125,577.2106867838435,9.117783546447754,2168.4701426029205
185.0,0.0,1000.0,187.55471801757812,185,450.9789072791574,185000,794.5686782492494,-0.03879018872976303,94.48484802246094,0.0,1.0,185.0,-283.9769287109375,185.0,-0.3250443935394287,0.628010630607605,95.13032531738281,0.662050187587738,2.0551512241363525,260.726806640625,283.1683349609375,496.1102635343022,0.06371308863162994,84.84859787114833,257.5061340332031,568.8789500934804,45.01381301879883,2180.354238510132
186.0,0.0,1000.0,188.20643615722656,186,1419.579125388302,186000,792.8566039066787,-0.03923013061285019,90.34455871582031,0.0,1.0,186.0,-282.39404296875,186.0,-0.30643555521965027,0.6296905875205994,90.02438354492188,0.6618764400482178,2.0557475090026855,262.239013671875,314.27203369140625,498.2188746137253,0.06358888745307922,84.8443670563277,259.512451171875,568.2154025733104,98.88697052001953,2192.249249458313
187.0,0.0,1000.0,188.82278442382812,187,225.17610356705046,187000,780.8645467288247,-0.03918403759598732,87.52935028076172,0.0,1.0,187.0,-283.20819091796875,187.0,-0.3709731101989746,0.5793652534484863,87.67312622070312,0.6615949869155884,2.057431697845459,264.2154541015625,161.47569274902344,499.4646177472381,0.06368143856525421,84.84018827487367,261.1707763671875,562.3041573917297,62.67948913574219,2204.1440949440002
188.0,0.0,1000.0,188.2233428955078,188,723.9756185135827,188000,770.0678638482158,-0.04113028571009636,84.90013122558594,0.0,1.0,188.0,-283.005615234375,188.0,-0.30676862597465515,0.611910879611969,85.22219848632812,0.6623148918151855,2.055039882659912,265.1839599609375,304.01556396484375,496.36216114749595,0.06370417773723602,84.837498867507,262.77325439453125,552.8926747921458,97.69731140136719,2216.001208305359
189.0,0.0,1000.0,188.81182861328125,189,75.96517252038828,189000,774.5122926895496,-0.04064277559518814,82.97772979736328,0.0,1.0,189.0,-285.11212158203125,189.0,-0.23349981009960175,0.668742835521698,83.53765106201172,0.6625389456748962,2.055638551712036,266.06329345703125,276.2804260253906,495.1504082232946,0.06384768337011337,84.83360304826584,264.3590393066406,548.5808377913966,66.6688461303711,2227.8907556533813
190.0,0.0,1000.0,189.3774871826172,190,223.84713634368342,190000,762.9516770240713,-0.03940979018807411,81.93671417236328,0.0,1.0,190.0,-283.95654296875,190.0,-0.16866226494312286,0.6842260956764221,82.12715911865234,0.6625900268554688,2.0571744441986084,264.21038818359375,295.6574401855469,493.19939637230556,0.06405104696750641,84.82569834108676,261.8371887207031,547.0808105308981,104.67417907714844,2239.887247800827
191.0,0.0,1000.0,189.9338836669922,191,673.2116533871067,191000,758.445506932838,-0.03929053992033005,81.13932037353516,0.0,1.0,191.0,-284.88458251953125,191.0,-0.2465188056230545,0.6324992775917053,81.76749420166016,0.6626535654067993,2.058367967605591,265.18475341796875,304.8643798828125,490.9907971284381,0.06410326063632965,84.81746548211602,263.5959777832031,541.9627678248983,65.0143051147461,2251.8946883678436
192.0,0.0,1000.0,190.506103515625,192,845.4528589023905,192000,752.8250133802403,-0.03896467015147209,80.24382781982422,0.0,1.0,192.0,-285.5655822753906,192.0,-0.1900758296251297,0.6262087821960449,80.67918395996094,0.6623797416687012,2.0593101978302,265.48699951171875,308.5093688964844,490.31499540557525,0.06413231045007706,84.81355282010624,263.4697265625,547.9421100690935,103.27520751953125,2263.789142370224
193.0,0.0,1000.0,191.1316680908203,193,1249.6746963263136,193000,754.6647535667834,-0.03848889470100403,78.87297821044922,0.0,1.0,193.0,-283.39410400390625,193.0,-0.3206597864627838,0.614108681678772,79.93233489990234,0.6624767780303955,2.058903694152832,264.46820068359375,311.8505859375,493.408250676624,0.06427952647209167,84.81062452309713,262.21221923828125,552.5426584188049,175.7352752685547,2275.658280849457
194.0,0.0,1000.0,191.7157745361328,194,392.1723900866057,194000,740.0148801650291,-0.038269657641649246,78.93769836425781,0.0,1.0,194.0,-285.1078186035156,194.0,-0.1538448929786682,0.6847171783447266,79.94808959960938,0.6623366475105286,2.0613574981689453,263.9866943359375,299.59014892578125,494.8199583328118,0.06444960832595825,84.80508640557203,262.0970153808594,551.8707085934053,102.98954010009766,2287.59863615036
195.0,0.0,1000.0,192.2538299560547,195,679.0970094377525,195000,736.1310923151327,-0.037048909813165665,78.95346069335938,0.0,1.0,195.0,-285.51092529296875,195.0,-0.08213768154382706,0.6993702054023743,79.91252136230469,0.6623405814170837,2.066328763961792,264.2196350097656,305.39373779296875,493.7302081986484,0.06472164392471313,84.80202394698664,261.77813720703125,548.6412505590043,93.77137756347656,2299.4734196662903
196.0,0.0,1000.0,192.8261260986328,196,1733.838302895215,196000,734.3091468352347,-0.0364869199693203,79.34782409667969,0.0,1.0,196.0,-285.944091796875,196.0,-0.08036945760250092,0.6601042151451111,79.32550048828125,0.6621540188789368,2.067683458328247,264.26007080078125,321.4505615234375,493.9975610900156,0.06473046541213989,84.79941673868694,261.8644104003906,542.6362252421496,101.09930419921875,2311.3366522789
197.0,0.0,1000.0,193.4379119873047,197,1453.0922852847757,197000,741.3749190949088,-0.03684983029961586,77.05160522460938,0.0,1.0,197.0,-284.1869201660156,197.0,-0.150183767080307,0.6632015109062195,77.21135711669922,0.6619115471839905,2.06740403175354,264.60540771484375,315.23565673828125,497.5242277942642,0.06475918740034103,84.7942564007773,261.8069763183594,544.8962365105062,23.08661651611328,2323.2705652713776
198.0,0.0,1000.0,193.96974182128906,198,1945.0783133476755,198000,754.254175540233,-0.03565642610192299,76.65607452392578,0.0,1.0,198.0,-285.58380126953125,198.0,-0.23110723495483398,0.6600500345230103,77.00775146484375,0.6619464159011841,2.0692577362060547,265.4664611816406,319.6916198730469,496.3884264115387,0.06497009843587875,84.7929342305774,262.9197998046875,536.6545768794222,158.32443237304688,2335.100227355957
199.0,0.0,1000.0,194.5489501953125,199,1672.7840462470344,199000,773.1480331261645,-0.03550572693347931,75.22808074951172,0.0,1.0,199.0,-286.71453857421875,199.0,-0.15935122966766357,0.6460022330284119,75.7405014038086,0.661719799041748,2.0702245235443115,264.68353271484375,319.9359130859375,498.47475002953723,0.06499829143285751,84.79174562021282,262.98712158203125,549.5983016933637,77.93895721435547,2346.9265615940094
200.0,0.0,1000.0,194.99252319335938,200,1423.5431377994917,200000,776.5022836668344,-0.03626064583659172,75.75191497802734,0.0,1.0,200.0,-285.3856201171875,200.0,-0.20149892568588257,0.6623647212982178,76.59725189208984,0.6619501709938049,2.071028709411621,263.1513671875,318.18218994140625,496.4272881720611,0.06496397405862808,84.79039891648522,261.294921875,536.2265576524352,49.818145751953125,2358.7576253414154
201.0,0.0,1000.0,195.56195068359375,201,1754.7064434239521,201000,787.7919314927708,-0.03638138249516487,76.17231750488281,0.0,1.0,201.0,-286.7206115722656,201.0,-0.2345477193593979,0.6268190145492554,76.73994445800781,0.661724865436554,2.0715577602386475,264.2928466796875,323.0273132324219,498.39046814619076,0.06506479531526566,84.78360871349021,262.03887939453125,536.9548360253873,72.26994323730469,2370.741267681122
202.0,0.0,1000.0,196.0917205810547,202,1407.6377011985264,202000,794.1534084893024,-0.03594019636511803,76.79270935058594,0.0,1.0,202.0,-287.0322570800781,202.0,-0.22891835868358612,0.6634772419929504,77.48919677734375,0.6615766882896423,2.072521924972534,265.69097900390625,317.1104431152344,498.7979705305678,0.06518726050853729,84.78115021934286,262.31121826171875,530.5535601760893,44.35955047607422,2382.6050894260406
203.0,0.0,1000.0,196.67198181152344,203,801.8996776044048,203000,791.2526377157025,-0.03592647612094879,76.61779022216797,0.0,1.0,203.0,-285.5117492675781,203.0,-0.22830109298229218,0.6475114226341248,77.47991180419922,0.6614214181900024,2.071486473083496,266.0325927734375,311.07818603515625,501.3391269051648,0.06514514237642288,84.77680222288306,263.3077392578125,529.6472185926103,91.23832702636719,2394.5229671001434
204.0,0.0,1000.0,197.2039031982422,204,1126.397255520114,204000,790.2566547853113,-0.035547852516174316,77.49593353271484,0.0,1.0,204.0,-288.26995849609375,204.0,-0.1352352499961853,0.6750553846359253,78.17691040039062,0.661618709564209,2.0698208808898926,265.9678039550781,315.2227478027344,500.8434971725921,0.06495755165815353,84.77369461678276,263.177490234375,526.7510726820402,103.25125885009766,2406.406856775284
205.0,0.0,1000.0,197.75592041015625,205,184.69989245012866,205000,782.1941433152741,-0.035802751779556274,77.74647521972656,0.0,1.0,205.0,-289.38470458984375,205.0,-0.2096785306930542,0.6912884712219238,77.99066162109375,0.661396861076355,2.0700581073760986,266.5845947265625,212.04373168945312,501.5761202772814,0.06469663977622986,84.77046053267074,263.6322021484375,524.6762838013441,47.41893005371094,2418.2952258586884
206.0,0.0,1000.0,198.30001831054688,206,1025.9807480002175,206000,783.1826085765783,-0.03575330972671509,78.64312744140625,0.0,1.0,206.0,-286.5059814453125,206.0,-0.1277148276567459,0.7212787866592407,78.90852355957031,0.6613971590995789,2.0695042610168457,265.49896240234375,313.1149597167969,502.3330170703201,0.06460820138454437,84.76785482953196,263.79705810546875,535.5480364544158,37.7469367980957,2430.1664872169495
207.0,0.0,1000.0,198.82089233398438,207,1645.4122932481623,207000,784.012777529188,-0.03549511358141899,79.28496551513672,0.0,1.0,207.0,-290.7453308105469,207.0,-0.16392038762569427,0.6933377981185913,79.21456146240234,0.6612458825111389,2.070103883743286,263.1890869140625,322.31561279296875,503.6399512112159,0.06470611691474915,84.76455190506556,261.1481018066406,547.9843745838809,90.93672180175781,2442.0585651397705
208.0,0.0,1000.0,199.37364196777344,208,1238.283591526847,208000,786.0604547622826,-0.03648741915822029,79.66402435302734,0.0,1.0,208.0,-288.3354187011719,208.0,-0.26124879717826843,0.6130216121673584,79.78429412841797,0.6609516143798828,2.0690159797668457,263.7803955078125,320.9432067871094,504.8852479617338,0.06430023163557053,84.75692152628442,261.69683837890625,545.1593828402707,81.07044982910156,2454.076861858368
209.0,0.0,1000.0,199.92298889160156,209,1151.792674237995,209000,795.192081231957,-0.037482600659132004,79.83242797851562,0.0,1.0,209.0,-288.2246398925781,209.0,-0.31684595346450806,0.6225791573524475,80.21451568603516,0.660994291305542,2.067457914352417,265.2322998046875,315.9471740722656,506.23697439615637,0.06402380019426346,84.7542103366066,262.71490478515625,546.279243774459,246.70303344726562,2465.9541888237
210.0,0.0,1000.0,200.45993041992188,210,1413.1694444308114,210000,803.8779910738527,-0.037895556539297104,81.6394271850586,0.0,1.0,210.0,-288.30731201171875,210.0,-0.26192769408226013,0.6476342678070068,82.44530487060547,0.6610218286514282,2.0671634674072266,264.55126953125,321.1294860839844,508.1444773202133,0.06396571546792984,84.74976447036137,262.6400146484375,551.7859204521114,45.083248138427734,2477.882992506027
211.0,0.0,1000.0,200.99624633789062,211,1385.723215592226,211000,818.9345873085099,-0.03830761834979057,81.9290771484375,0.0,1.0,211.0,-291.6368408203125,211.0,-0.23136599361896515,0.6576240062713623,82.42259979248047,0.6609057188034058,2.0669443607330322,266.0632629394531,321.32611083984375,509.63215881753126,0.06380634754896164,84.74629930321781,264.18353271484375,557.7317424819116,87.29655456542969,2489.784235239029
212.0,0.0,1000.0,201.48654174804688,212,1328.0737611962593,212000,826.9673417680357,-0.03843271732330322,82.8676528930664,0.0,1.0,212.0,-286.8582763671875,212.0,-0.22891326248645782,0.6860777139663696,83.24115753173828,0.6611512899398804,2.069551944732666,265.57879638671875,317.1894836425781,509.75625539776024,0.06380626559257507,84.7419308427435,263.2857360839844,565.7728782951268,50.6584358215332,2501.7131175994873
213.0,0.0,1000.0,201.98892211914062,213,1153.2333823381734,213000,841.2711640524019,-0.03872501105070114,82.61556243896484,0.0,1.0,213.0,-288.9799499511719,213.0,-0.2884894609451294,0.6787325143814087,82.61215209960938,0.661190390586853,2.071913719177246,266.1286315917969,318.635009765625,511.2800222157551,0.06388499587774277,84.7386104141108,264.06256103515625,576.6817736319219,103.31675720214844,2513.612141609192
214.0,0.0,1000.0,202.49270629882812,214,1126.5698714365876,214000,850.7807091531249,-0.03899833932518959,81.95836639404297,0.0,1.0,214.0,-290.6546630859375,214.0,-0.2536298930644989,0.6707800030708313,82.46409606933594,0.6611171364784241,2.0741353034973145,266.33282470703125,315.5865478515625,512.3549318323911,0.06393084675073624,84.73491699631838,264.3834228515625,588.144963714045,100.86559295654297,2525.5232150554657
215.0,0.0,1000.0,203.0104217529297,215,329.4682145517865,215000,856.1388476670675,-0.039553359150886536,82.44029235839844,0.0,1.0,215.0,-289.9691162109375,215.0,-0.27000126242637634,0.6840711236000061,83.1848373413086,0.6610463261604309,2.075164556503296,264.8953552246094,302.22772216796875,513.9393130362563,0.06384820491075516,84.72837948835553,262.8876953125,600.7525791663145,166.16383361816406,2537.5205013751984
216.0,0.0,1000.0,203.48049926757812,216,1067.3470745552856,216000,858.5514843670121,-0.038632359355688095,83.65933227539062,0.0,1.0,216.0,-287.80328369140625,216.0,-0.19083909690380096,0.7064464092254639,83.58187103271484,0.6611313819885254,2.07722544670105,263.1858215332031,314.1694030761719,514.0080027392243,0.06407865881919861,84.72463376279107,260.253662109375,599.6224843941603,129.63063049316406,2549.4356293678284
217.0,0.0,1000.0,203.98439025878906,217,1770.5300248306708,217000,869.3286572590968,-0.03886733576655388,81.65870666503906,0.0,1.0,217.0,-291.4371337890625,217.0,-0.2484881728887558,0.7041122913360596,82.23944854736328,0.6611834168434143,2.078068256378174,266.70867919921875,325.09051513671875,514.6729306374542,0.06393037736415863,84.72129579782008,264.35345458984375,610.5687010623607,40.76536560058594,2561.3394832611084
218.0,0.0,1000.0,204.43441772460938,218,970.7724883412817,218000,868.554920008328,-0.038933828473091125,83.35676574707031,0.0,1.0,218.0,-291.67425537109375,218.0,-0.26430651545524597,0.6823071241378784,84.26541137695312,0.6611788272857666,2.080112934112549,265.4157409667969,312.0729064941406,514.438151571437,0.06405313313007355,84.7180581827727,263.19110107421875,609.1261342691938,69.50891876220703,2573.2412271499634
219.0,0.0,1000.0,204.9178466796875,219,1082.9326524766334,219000,877.2854060813464,-0.039472173899412155,84.9586410522461,0.0,1.0,219.0,-290.2208557128906,219.0,-0.21119505167007446,0.7134997844696045,85.32347106933594,0.6611180901527405,2.080394983291626,265.36322021484375,314.9752502441406,515.589532214345,0.06402679532766342,84.71183411717855,263.45880126953125,610.7069315442948,69.12638854980469,2585.235018014908
