reference_Q_std,total/epochs,obs_rms_mean,total/duration,rollout/return_history,reference_Q_mean,eval/Q,reference_action_mean,eval/return_history,reference_action_std,total/steps_per_second,rollout/actions_mean,obs_rms_std,reference_actor_Q_mean,reference_actor_Q_std,rollout/Q_mean,ret_rms_mean,train/loss_actor,ret_rms_std,total/episodes,rollout/episode_steps,train/param_noise_distance,rollout/actions_std,rollout/return,total/steps,train/loss_critic,eval/episodes,rollout/episodes,eval/return
1.5721064805984497,13,0.10655749589204788,256.68706798553467,-298.54207496059814,27.641870498657227,-7.370810031890869,0.04624950885772705,-370.2513941281161,0.7761247158050537,50.64532507236633,-0.07624886929988861,1.272477388381958,28.113296508789062,1.3914316892623901,2.682466983795166,0.0,-5.2661452293396,1.0,13.0,1000.0,0.0,0.7472942471504211,-298.54207496059814,13000,1.0120316743850708,13.0,13.0,-417.5835311369148
1.7822870016098022,14,0.09948603808879852,276.19948625564575,-285.20441971290927,27.856830596923828,30.94761848449707,-0.11761936545372009,-348.8571832515504,0.7502903342247009,50.68800159549112,-0.08815158903598785,1.317506194114685,28.271406173706055,1.6503968238830566,4.624403476715088,0.0,-5.357771396636963,1.0,14.0,1000.0,0.0,0.7365385293960571,-285.20441971290927,14000,0.8566381335258484,14.0,14.0,-70.73244185619617
2.4310243129730225,15,0.09704418480396271,295.6814556121826,-272.07877951258405,28.456554412841797,33.19666290283203,0.2934737503528595,-316.1408037816736,0.7243452668190002,50.73026973891146,-0.09847719222307205,1.371433138847351,29.27813720703125,2.261423110961914,6.4286885261535645,0.0,-8.167503356933594,1.0,15.0,1000.0,0.0,0.7283309698104858,-272.07877951258405,15000,1.2837977409362793,15.0,15.0,141.88850879660222
2.1950244903564453,16,0.10038930177688599,315.1190733909607,-265.2982243104611,32.86569595336914,37.15653610229492,0.25554555654525757,-274.5116453351351,0.7821638584136963,50.77445750213026,-0.10407125949859619,1.4546728134155273,33.81247329711914,1.9655485153198242,6.099602222442627,0.0,-8.746125221252441,1.0,16.0,1000.0,0.0,0.7296308279037476,-265.2982243104611,16000,1.286763310432434,16.0,16.0,349.9257313629417
1.926870346069336,17,0.09975216537714005,334.56927037239075,-244.5836172492526,37.184974670410156,26.87394905090332,0.3370319604873657,-255.28074066598572,0.7328175902366638,50.811600183956614,-0.10865968465805054,1.5151435136795044,37.93135452270508,1.7299774885177612,7.995441913604736,0.0,-11.260725975036621,1.0,17.0,1000.0,0.0,0.7202853560447693,-244.5836172492526,17000,1.3288334608078003,17.0,17.0,52.41373404040363
1.87202787399292,18,0.09863197058439255,354.32468938827515,-225.63511280144724,39.97004699707031,43.39462661743164,0.2967905104160309,-231.7926025178015,0.7395936846733093,50.80086299116257,-0.11549985408782959,1.53941011428833,40.823387145996094,1.7777845859527588,9.799118041992188,0.0,-14.472829818725586,1.0,18.0,1000.0,0.0,0.7094785571098328,-225.63511280144724,18000,0.9016339778900146,18.0,18.0,167.50574600133075
1.794516682624817,19,0.10682014375925064,374.85413455963135,-224.6540955009762,43.47459030151367,32.138545989990234,0.07170232385396957,-210.37594761527424,0.8083381652832031,50.686382377296425,-0.11176659911870956,1.6038849353790283,44.315223693847656,1.4724708795547485,8.22645092010498,0.0,-13.154272079467773,1.0,19.0,1000.0,0.0,0.7193045616149902,-224.6540955009762,19000,1.8654723167419434,19.0,19.0,175.12384063021656
1.7217004299163818,20,0.10988911986351013,394.8838150501251,-208.47307656976218,45.337303161621094,26.069040298461914,0.12552334368228912,-194.7688670372865,0.760779619216919,50.6478088940193,-0.11022976785898209,1.6494544744491577,46.182403564453125,1.3613529205322266,8.932619094848633,0.0,-14.311941146850586,1.0,20.0,1000.0,0.0,0.7172457575798035,-208.47307656976218,20000,1.9929312467575073,20.0,20.0,101.76566394448034
1.5707676410675049,21,0.11566799134016037,415.5436968803406,-205.04787928614397,47.38043975830078,50.940120697021484,0.37646162509918213,-158.73048203355467,0.6701886057853699,50.53620150577601,-0.11169236153364182,1.723575234413147,48.087860107421875,1.3176754713058472,7.486494064331055,0.0,-14.050374984741211,1.0,21.0,1000.0,0.0,0.7260910272598267,-205.04787928614397,21000,3.0098094940185547,21.0,21.0,562.0372180410824
1.427309274673462,22,0.11685159802436829,435.5263776779175,-192.3762009545135,48.22763442993164,-17.997337341308594,0.18900160491466522,-158.83710618434364,0.7869715094566345,50.51358798816439,-0.11849860101938248,1.7947341203689575,48.71757507324219,1.2701332569122314,7.789987087249756,0.0,-14.45811653137207,1.0,22.0,1000.0,0.0,0.7261896133422852,-192.3762009545135,22000,1.3770304918289185,22.0,22.0,-161.07621335091244
1.9160901308059692,23,0.11457204073667526,455.91378831863403,-185.42061517808207,47.39896011352539,-20.586217880249023,0.18068306148052216,-157.6643216372765,0.7001442313194275,50.448134251042895,-0.11919627338647842,1.8059115409851074,47.945743560791016,1.8192775249481201,9.715368270874023,0.0,-18.20435905456543,1.0,23.0,1000.0,0.0,0.7200555801391602,-185.42061517808207,23000,2.1601688861846924,23.0,23.0,-131.86306160179853
2.313965320587158,24,0.11714722216129303,475.74360370635986,-186.81404943653357,49.1848258972168,-21.640439987182617,0.2078852653503418,-155.37846755109356,0.7274088263511658,50.4473414104236,-0.1191178411245346,1.8396124839782715,49.789398193359375,2.2054789066314697,8.339563369750977,0.0,-17.546531677246094,1.0,24.0,1000.0,0.0,0.7275375127792358,-186.81404943653357,24000,3.114870071411133,24.0,24.0,-102.80382356888708
2.9541373252868652,25,0.12015540152788162,495.55324029922485,-181.3702275747799,51.5777587890625,-18.95600700378418,0.2840576469898224,-154.47797325899074,0.7615947723388672,50.448666191556946,-0.11785410344600677,1.90268075466156,52.09954071044922,2.898988962173462,7.213542938232422,0.0,-17.948341369628906,1.0,25.0,1000.0,0.0,0.7322847247123718,-181.3702275747799,25000,3.215454339981079,25.0,25.0,-132.86611024852283
3.1267075538635254,26,0.12255264818668365,516.1983721256256,-175.45154602135648,53.24641799926758,64.50870513916016,0.39570352435112,-132.4254938123011,0.7172828316688538,50.36823322967098,-0.1190485879778862,1.962226390838623,53.95036315917969,2.934617519378662,6.16159725189209,0.0,-18.45875358581543,1.0,26.0,1000.0,0.0,0.7382900714874268,-175.45154602135648,26000,5.455865859985352,26.0,26.0,418.8864923549394
3.219541311264038,27,0.12299453467130661,536.147753238678,-167.29583400153228,54.91695022583008,33.80261993408203,0.2551366984844208,-122.64287352315488,0.7129075527191162,50.35925234583676,-0.12763582170009613,2.037452220916748,55.70210647583008,3.081192970275879,5.5132293701171875,0.0,-19.376869201660156,1.0,27.0,1000.0,0.0,0.7432581782341003,-167.29583400153228,27000,1.652024745941162,27.0,27.0,131.70525399464748
3.1755430698394775,28,0.12223459780216217,555.8816900253296,-174.68886713433318,57.795196533203125,49.389076232910156,0.44284871220588684,-131.72408667896266,0.715110719203949,50.370430439477396,-0.13699871301651,2.1120471954345703,58.585166931152344,2.991513252258301,4.706588268280029,0.0,-21.695938110351562,1.0,28.0,1000.0,0.0,0.7459078431129456,-174.68886713433318,28000,3.3929762840270996,28.0,28.0,-376.9168418857731
3.5925745964050293,29,0.11994975805282593,575.6318130493164,-172.88454960269365,60.23968505859375,41.94268035888672,0.4435538053512573,-125.02963200621231,0.7764123678207397,50.379425428864316,-0.14252525568008423,2.096453905105591,61.450416564941406,3.6472737789154053,6.842654705047607,0.0,-26.69985580444336,1.0,29.0,1000.0,0.0,0.7392091751098633,-172.88454960269365,29000,2.1680550575256348,29.0,29.0,62.41509883079783
3.98378324508667,30,0.12028799206018448,595.5968022346497,-161.15146860421527,65.25773620605469,60.888038635253906,0.520333468914032,-110.31948354207914,0.7579655647277832,50.36964585343892,-0.14176064729690552,2.1292407512664795,66.18409729003906,3.921584367752075,8.641704559326172,0.0,-30.339982986450195,1.0,30.0,1000.0,0.0,0.7366573214530945,-161.15146860421527,30000,1.9996601343154907,30.0,30.0,316.27482191778256
3.4962637424468994,31,0.12015312165021896,615.3535528182983,-149.13410041094613,70.10405731201172,80.0992660522461,0.2134711593389511,-92.75815546198372,0.8435594439506531,50.377542890621264,-0.14438633620738983,2.1504640579223633,71.3818588256836,3.2904176712036133,10.3070068359375,0.0,-33.24058151245117,1.0,31.0,1000.0,0.0,0.733703076839447,-149.13410041094613,31000,5.040833473205566,31.0,31.0,434.08168694087925
3.207148313522339,32,0.1198364719748497,635.0965871810913,-135.86170120256062,72.78240966796875,82.4094009399414,0.37067970633506775,-73.67686560333564,0.7744520306587219,50.386036779119905,-0.14555445313453674,2.1682662963867188,73.67686462402344,2.949430227279663,12.486579895019531,0.0,-36.448631286621094,1.0,32.0,1000.0,0.0,0.7300553917884827,-135.86170120256062,32000,2.8623785972595215,32.0,32.0,517.8431200147548
3.2559311389923096,33,0.11932611465454102,654.788244009018,-124.58301413679138,74.20761108398438,84.26722717285156,0.4997958242893219,-59.16333602651415,0.7492514252662659,50.3979726299813,-0.1457183063030243,2.1989145278930664,75.04946899414062,3.1912567615509033,14.629622459411621,0.0,-40.64613342285156,1.0,33.0,1000.0,0.0,0.7269957065582275,-124.58301413679138,33000,1.5990763902664185,33.0,33.0,405.2696104317736
2.885568141937256,34,0.11824072152376175,674.4042551517487,-117.21142716477667,76.62501525878906,79.54094696044922,0.5632253289222717,-51.9958257031805,0.7336118817329407,50.41486577268053,-0.14872078597545624,2.1971309185028076,77.69816589355469,2.814451217651367,16.67163848876953,0.0,-41.2348747253418,1.0,34.0,1000.0,0.0,0.7219287157058716,-117.21142716477667,34000,5.0827531814575195,34.0,34.0,184.5320149668301
3.322660446166992,35,0.117186039686203,694.5001232624054,-112.61994584933356,78.66143035888672,87.02538299560547,0.4985691010951996,-47.62945532579899,0.7603286504745483,50.39595937807462,-0.15369458496570587,2.207693338394165,79.25410461425781,3.169063091278076,18.592735290527344,0.0,-45.01093673706055,1.0,35.0,1000.0,0.0,0.7196587920188904,-112.61994584933356,35000,6.515214920043945,35.0,35.0,100.82713750517226
3.278198003768921,36,0.11537779867649078,714.3149828910828,-113.46240665713431,79.20088195800781,45.24873733520508,0.45034924149513245,-49.8284466149843,0.7861047387123108,50.39793489182517,-0.1589469611644745,2.2053935527801514,80.06906127929688,3.180440902709961,20.436704635620117,0.0,-46.85673522949219,1.0,36.0,1000.0,0.0,0.7156679034233093,-113.46240665713431,36000,3.103436231613159,36.0,36.0,-126.79314173647008
3.366304636001587,37,0.1143002137541771,734.8894033432007,-111.43129604232568,82.5738525390625,86.96138763427734,0.3485333025455475,-52.597361343900566,0.8913003206253052,50.34771195730609,-0.16280357539653778,2.2019917964935303,83.81295776367188,3.1949236392974854,22.259037017822266,0.0,-50.6094970703125,1.0,37.0,1000.0,0.0,0.7126445174217224,-111.43129604232568,37000,2.4140737056732178,37.0,37.0,-152.27829158488612
3.284801959991455,38,0.11341317743062973,755.5895903110504,-110.05105811784502,83.6797866821289,74.65253448486328,0.3655601739883423,-48.324769964643544,0.822045624256134,50.29185220028865,-0.1662861555814743,2.2092745304107666,84.34616088867188,3.280792236328125,23.971302032470703,0.0,-52.337364196777344,1.0,38.0,1000.0,0.0,0.7094583511352539,-110.05105811784502,38000,1.582322359085083,38.0,38.0,109.76111106786634
3.869781494140625,39,0.11458193510770798,775.6761558055878,-107.56993311681919,82.66310119628906,89.57398223876953,0.4794888198375702,-45.385847738784264,0.7589852809906006,50.278714522939126,-0.16738082468509674,2.241433620452881,83.42597961425781,3.6877634525299072,24.021984100341797,0.0,-52.611629486083984,1.0,39.0,1000.0,0.0,0.7124088406562805,-107.56993311681919,39000,3.2956535816192627,39.0,39.0,66.29319684386847
3.832324504852295,40,0.11377928406000137,795.6543834209442,-106.92940190611657,83.75882720947266,94.28242492675781,0.3343423306941986,-33.80485124803296,0.834560215473175,50.27308443650946,-0.17416635155677795,2.244961738586426,84.77978515625,3.725271224975586,24.753271102905273,0.0,-53.656410217285156,1.0,40.0,1000.0,0.0,0.7119202017784119,-106.92940190611657,40000,3.757157325744629,40.0,40.0,417.8540118912677
3.75236177444458,41,0.11352655291557312,815.6372339725494,-98.92805336763679,87.32009887695312,95.96897888183594,0.48877716064453125,-13.642630294521025,0.7297135591506958,50.267445246841035,-0.17470040917396545,2.2402868270874023,88.11193084716797,3.3926002979278564,26.42325210571289,0.0,-54.697776794433594,1.0,41.0,1000.0,0.0,0.7099038362503052,-98.92805336763679,41000,3.2754628658294678,41.0,41.0,792.8462078459563
2.8938772678375244,42,0.11333704739809036,836.6436581611633,-85.20757657262004,88.11386108398438,96.70377349853516,0.35763224959373474,5.985911869285549,0.7507449388504028,50.20058371363344,-0.17733867466449738,2.245150327682495,88.87310028076172,2.6624534130096436,28.066957473754883,0.0,-56.20842361450195,1.0,42.0,1000.0,0.0,0.7073919177055359,-85.20757657262004,42000,4.685094833374023,42.0,42.0,810.7561405853551
3.138932466506958,43,0.11277658492326736,856.6321547031403,-71.44318593929464,89.18302917480469,96.94733428955078,0.4160315990447998,17.80110487706565,0.7523621916770935,50.196574765397806,-0.18298739194869995,2.254213809967041,89.96438598632812,2.898810625076294,29.63608741760254,0.0,-58.20738220214844,1.0,43.0,1000.0,0.0,0.7050347328186035,-71.44318593929464,43000,8.1483793258667,43.0,43.0,514.0392112038298
2.893536329269409,44,0.11317473649978638,876.4907007217407,-58.74689779762786,89.42330932617188,24.69495391845703,0.5730108618736267,16.291541899725136,0.6076713800430298,50.200190331475824,-0.1818569451570511,2.266526460647583,90.32183837890625,2.7781968116760254,31.173564910888672,0.0,-60.664161682128906,1.0,44.0,1000.0,0.0,0.7036312818527222,-58.74689779762786,44000,3.144437551498413,44.0,44.0,-48.61966612591699
3.0484094619750977,45,0.11445866525173187,896.619170665741,-53.71583996413012,91.8665771484375,102.38224792480469,0.48624125123023987,32.765603723950306,0.6039367914199829,50.188532068288744,-0.18075191974639893,2.286022186279297,92.76217651367188,2.849429130554199,31.625877380371094,0.0,-62.68812561035156,1.0,45.0,1000.0,0.0,0.7057420611381531,-53.71583996413012,45000,3.6134893894195557,45.0,45.0,757.6243239898579
2.989258289337158,46,0.11459363996982574,916.7355027198792,-45.12101544740682,94.15436553955078,96.02875518798828,0.4178345501422882,41.93709278687809,0.6728542447090149,50.178050117533104,-0.17791950702667236,2.2813215255737305,95.30919647216797,2.843592405319214,33.13277053833008,0.0,-64.29674530029297,1.0,46.0,1000.0,0.0,0.7032608985900879,-45.12101544740682,46000,5.7886857986450195,46.0,46.0,454.6541006186286
2.9834980964660645,47,0.11585364490747452,936.5993437767029,-46.60701498535213,96.58236694335938,73.85218811035156,0.43707117438316345,48.28630227191704,0.6784644722938538,50.18154274001434,-0.177281454205513,2.3096699714660645,97.62781524658203,2.840841293334961,32.60855484008789,0.0,-65.47271728515625,1.0,47.0,1000.0,0.0,0.7068933248519897,-46.60701498535213,47000,6.157373428344727,47.0,47.0,340.34993858370865
3.2146284580230713,48,0.11652718484401703,956.662796497345,-49.21497869554573,98.89093017578125,23.50493812561035,0.4366447627544403,44.116295592101665,0.6329588294029236,50.1744190071399,-0.17834094166755676,2.322307825088501,100.17741394042969,3.043221950531006,32.45807647705078,0.0,-66.14834594726562,1.0,48.0,1000.0,0.0,0.7092282772064209,-49.21497869554573,48000,2.805670738220215,48.0,48.0,-151.87401835922125
2.9407904148101807,49,0.11648166924715042,976.601366519928,-38.427317261395196,103.22305297851562,13.910962104797363,0.457965612411499,38.659109847388336,0.6596112847328186,50.1740031089749,-0.17862780392169952,2.3233094215393066,104.75125885009766,2.993844747543335,34.082820892333984,0.0,-70.23621368408203,1.0,49.0,1000.0,0.0,0.70682692527771,-38.427317261395196,49000,5.637403964996338,49.0,49.0,-223.28580589885155
2.8182687759399414,50,0.1176714077591896,997.2087132930756,-41.071824485707545,108.3087158203125,17.392852783203125,0.5516691207885742,35.38444078537474,0.5922737717628479,50.13995498984895,-0.17764180898666382,2.3518593311309814,109.56920623779297,2.74422287940979,33.56007766723633,0.0,-70.18844604492188,1.0,50.0,1000.0,0.0,0.7113291025161743,-41.071824485707545,50000,5.4278974533081055,50.0,50.0,-125.07434325329106
2.6269619464874268,51,0.1187601387500763,1017.3489325046539,-38.38066269110241,113.0562744140625,11.578031539916992,0.647400438785553,31.71446693793239,0.4203794002532959,50.130292931492995,-0.17693102359771729,2.3727240562438965,114.13775634765625,2.5358893871307373,33.2518196105957,0.0,-70.79330444335938,1.0,51.0,1000.0,0.0,0.7127757668495178,-38.38066269110241,51000,6.962738513946533,51.0,51.0,-151.78422543418534
2.3633406162261963,52,0.11989959329366684,1038.3077983856201,-34.00427458537614,117.85742950439453,125.38328552246094,0.22319819033145905,51.348545301577445,0.6575243473052979,50.08148843806292,-0.17572785913944244,2.3851592540740967,118.96432495117188,2.1048600673675537,33.462860107421875,0.0,-72.0676498413086,1.0,52.0,1000.0,0.0,0.7143211364746094,-34.00427458537614,52000,8.459628105163574,52.0,52.0,1052.6865418474752
2.603586435317993,53,0.12118253856897354,1058.777603149414,-30.99168759277267,120.36851501464844,100.88264465332031,0.3206545114517212,58.531641765211205,0.5849741101264954,50.05772679961069,-0.1741359382867813,2.4090676307678223,121.4851303100586,2.223954916000366,33.03976058959961,0.0,-72.73743438720703,1.0,53.0,1000.0,0.0,0.7157666683197021,-30.99168759277267,53000,6.908076763153076,53.0,53.0,432.05265787416636
3.8226099014282227,54,0.1221185177564621,1078.4801840782166,-32.97168868837367,122.06926727294922,131.12405395507812,0.42859533429145813,70.73737044533247,0.5604951977729797,50.07046100355949,-0.17211560904979706,2.431520462036133,123.65031433105469,3.0794622898101807,32.87073516845703,0.0,-75.10751342773438,1.0,54.0,1000.0,0.0,0.718218982219696,-32.97168868837367,54000,5.728471279144287,54.0,54.0,717.6409904917602
2.100144147872925,55,0.12229272723197937,1098.008183479309,-20.199144952598402,127.95857238769531,130.44866943359375,0.2936822474002838,65.53119407117677,0.6097347736358643,50.09070135134965,-0.17141598463058472,2.441258192062378,129.13534545898438,1.8212958574295044,34.67388916015625,0.0,-76.1404037475586,1.0,55.0,1000.0,0.0,0.7174016833305359,-20.199144952598402,55000,6.662662982940674,55.0,55.0,-215.602330133231
1.8383018970489502,56,0.12138543277978897,1117.5253014564514,-13.340137203298555,130.34979248046875,134.97634887695312,0.39231476187705994,71.46686433361315,0.5712125301361084,50.11072226017269,-0.17026445269584656,2.440753698348999,131.3259735107422,1.6940759420394897,36.439056396484375,0.0,-80.37307739257812,1.0,56.0,1000.0,0.0,0.7157593965530396,-13.340137203298555,56000,12.045395851135254,56.0,56.0,397.92872876761356
2.664745330810547,57,0.12107513844966888,1137.1053211688995,-7.612306292787748,129.7321014404297,136.58143615722656,0.42962750792503357,78.90446751794535,0.6273626089096069,50.12728279330031,-0.1687934547662735,2.4363255500793457,130.64163208007812,2.4532310962677,38.188785552978516,0.0,-82.17118835449219,1.0,57.0,1000.0,0.0,0.7140212655067444,-7.612306292787748,57000,13.030879020690918,57.0,57.0,495.4102458405493
2.9732813835144043,58,0.1211548000574112,1158.041451215744,5.979474301350603,129.9684600830078,112.97364807128906,0.352970689535141,78.99422193113587,0.6701314449310303,50.0845629827067,-0.16974619030952454,2.4404845237731934,131.04847717285156,2.6278839111328125,39.95338821411133,0.0,-84.76070404052734,1.0,58.0,1000.0,0.0,0.7116379141807556,5.979474301350603,58000,15.845047950744629,58.0,58.0,84.11022348299502
2.2599234580993652,59,0.12062232941389084,1177.9266176223755,12.532645993238436,133.8580322265625,73.87100982666016,0.5904068350791931,79.66575208417949,0.6178773045539856,50.088009827887646,-0.17011971771717072,2.4389405250549316,135.20803833007812,2.08571457862854,41.67545700073242,0.0,-88.50712585449219,1.0,59.0,1000.0,0.0,0.710399866104126,12.532645993238436,59000,22.744003295898438,59.0,59.0,118.61450096070992
2.215327262878418,60,0.12085941433906555,1198.0106916427612,23.14677622000363,137.55587768554688,148.9194793701172,0.5114932060241699,93.17089484628858,0.7006012201309204,50.08302548429309,-0.16981251537799835,2.4420299530029297,138.7679443359375,2.198637008666992,43.39483642578125,0.0,-90.98675537109375,1.0,60.0,1000.0,0.0,0.7087321877479553,23.14677622000363,60000,6.684356212615967,60.0,60.0,889.9743178107243
2.4335439205169678,61,0.12098811566829681,1219.970335483551,29.504009694634227,139.03298950195312,150.2102508544922,0.46179649233818054,105.98106852032947,0.6960658431053162,50.00121578843297,-0.1693611592054367,2.443885564804077,140.2325439453125,2.3509557247161865,45.02644348144531,0.0,-93.71133422851562,1.0,61.0,1000.0,0.0,0.7080017328262329,29.504009694634227,61000,12.055451393127441,61.0,61.0,874.5914889627829
2.660024404525757,62,0.12048713117837906,1242.6282906532288,34.58592715419255,140.4253692626953,146.9874267578125,0.572398841381073,108.90516348830111,0.5495316386222839,49.89424469598036,-0.1682680994272232,2.4469313621520996,141.8386688232422,2.481966972351074,46.686790466308594,0.0,-96.44709777832031,1.0,62.0,1000.0,0.0,0.7065598368644714,34.58592715419255,62000,4.954995155334473,62.0,62.0,287.2749565345715
2.758579969406128,63,0.12042759358882904,1262.3205907344818,40.78541251288822,143.07521057128906,128.7764434814453,0.6306509375572205,118.0792880160256,0.4549466073513031,49.908082354375146,-0.16882877051830292,2.4481940269470215,144.6905059814453,2.4735684394836426,48.274147033691406,0.0,-101.78446197509766,1.0,63.0,1000.0,0.0,0.7054746747016907,40.78541251288822,63000,27.556989669799805,63.0,63.0,686.8750087349442
2.29023814201355,64,0.12182729691267014,1282.0897552967072,43.04432046500675,147.00979614257812,157.33949279785156,0.6842595934867859,129.72205507393363,0.49915963411331177,49.91850198911294,-0.16364216804504395,2.4652516841888428,148.5583038330078,1.9803496599197388,48.582942962646484,0.0,-101.40499877929688,1.0,64.0,1000.0,0.0,0.7077037692070007,43.04432046500675,64000,17.13227653503418,64.0,64.0,863.2163797221405
2.52530574798584,65,0.12358015775680542,1301.6235716342926,39.3455961335976,148.0860595703125,158.9085235595703,0.6948729157447815,138.84992391016263,0.4403601586818695,49.93763282758263,-0.15725496411323547,2.4926929473876953,149.75314331054688,2.204038619995117,48.19983673095703,0.0,-103.1611328125,1.0,65.0,1000.0,0.0,0.711470365524292,39.3455961335976,65000,18.01515007019043,65.0,65.0,723.0335294288186
