train/param_noise_distance,rollout/actions_std,rollout/episodes,eval/Q,ret_rms_std,param_noise_stddev,eval/episodes,total/steps_per_second,rollout/Q_mean,rollout/return_history,train/loss_actor,total/duration,rollout/return,reference_Q_std,eval/return,ret_rms_mean,obs_rms_mean,reference_actor_Q_std,reference_actor_Q_mean,eval/return_history,reference_Q_mean,reference_perturbed_action_mean,total/epochs,rollout/episode_steps,reference_perturbed_action_std,reference_action_mean,rollout/actions_mean,train/loss_critic,obs_rms_std,reference_action_std,total/steps,total/episodes
0.26819705963134766,0.8234984874725342,234.0,434.8919677734375,1.0,0.022854436146078055,11.0,52.968719548264836,205.47064208984375,267.41828802777053,-395.9966125488281,207.6697359085083,226.59435307539945,227.2126922607422,218.36062287577403,0.0,1.891677975654602,218.31069946289062,443.28192138671875,218.86949261728222,415.412353515625,0.10639143735170364,11,46.88461538461539,0.8350299000740051,0.07627172023057938,0.0947439968585968,360.06414794921875,6.909923076629639,0.8345850110054016,11000,234.0
0.2734983265399933,0.8253088593482971,254.0,298.8184814453125,1.0,0.018730226766195082,12.0,52.98830009372474,224.24298095703125,253.4048063590221,-415.0237121582031,226.46508717536926,226.68226178492094,250.5636444091797,232.0627829949518,0.0,1.910115361213684,242.5628662109375,477.4931640625,219.968933482088,445.114990234375,0.23215149343013763,12,46.90944881889764,0.8249543905258179,0.20191863179206848,0.09935062378644943,555.783935546875,6.869254112243652,0.8235685229301453,12000,254.0
0.18640920519828796,0.8266215324401855,274.0,401.6083984375,1.0,0.0156587938752642,13.0,53.00611297040477,241.08016967773438,247.31846249443504,-440.0992431640625,245.25473141670227,228.88337081528306,267.2962951660156,161.24579022738232,0.0,1.934106707572937,257.2277526855469,523.7591552734375,215.4517686163414,484.3541259765625,0.2665810286998749,13,47.34306569343066,0.8076459169387817,0.26543617248535156,0.11044052243232727,621.5744018554688,6.913692474365234,0.8113225102424622,13000,274.0
0.1997857689857483,0.8273664116859436,294.0,447.7362365722656,1.0,0.014460633428115275,14.0,52.986015558071905,257.818115234375,239.83017179451318,-454.3236999511719,264.2206599712372,228.84130789939567,274.5862731933594,208.4432281092987,0.0,1.9428539276123047,263.73614501953125,563.2850341796875,214.95115858012406,521.6065673828125,0.2632252871990204,14,47.38095238095238,0.8003461360931396,0.20087005198001862,0.11972281336784363,748.4291381835938,6.913940906524658,0.81809002161026,14000,294.0
0.20139260590076447,0.8279918432235718,309.0,504.9076232910156,1.0,0.014175701821503062,15.0,52.92645893693985,272.38372802734375,255.41215860212324,-475.73687744140625,283.41212129592896,233.80451131647777,289.6925354003906,342.7921638309127,0.0,1.957139015197754,282.2786865234375,576.7786865234375,223.47389226350998,542.49462890625,0.24705617129802704,15,48.54045307443366,0.8140159845352173,0.22769500315189362,0.12790629267692566,755.1212768554688,6.867893218994141,0.8068955540657043,15000,309.0
0.20875044167041779,0.8290122747421265,322.0,580.6998901367188,1.0,0.014460633428115275,16.0,52.88584300854745,289.3533935546875,272.75353167088707,-502.6880187988281,302.5384316444397,238.94969715776224,324.95538330078125,351.7111982643665,0.0,1.9568179845809937,321.04974365234375,584.1431884765625,231.48872388856353,543.5604248046875,0.2501966953277588,16,49.65217391304348,0.8021236658096313,0.2188825011253357,0.13181497156620026,730.900146484375,6.880836009979248,0.8082050085067749,16000,322.0
0.17857657372951508,0.8285048604011536,337.0,674.364013671875,1.0,0.0136225708197137,17.0,52.80471701338024,305.19927978515625,281.08175476603674,-520.6006469726562,321.94093561172485,242.53512068651185,354.80084228515625,544.7632002277861,0.0,1.9594937562942505,354.0175476074219,598.048095703125,249.91663426145897,562.7887573242188,0.16445179283618927,17,50.33827893175074,0.8313665986061096,0.18410524725914001,0.13835588097572327,1117.2633056640625,6.856696605682373,0.8312041163444519,17000,337.0
0.22197264432907104,0.8292974233627319,350.0,585.9961547851562,1.0,0.014460633428115275,18.0,52.75459232276736,319.52978515625,297.8032586939591,-534.0714721679688,341.20252299308777,246.89886686038514,384.0505676269531,465.1521010328106,0.0,1.9651739597320557,386.9088439941406,606.6128540039062,261.87416019320074,562.25537109375,0.20535263419151306,18,51.371428571428574,0.8442493081092834,0.15292371809482574,0.14215883612632751,1335.853271484375,6.813753604888916,0.8451100587844849,18000,350.0
0.19953055679798126,0.8318135738372803,362.0,541.8497924804688,1.0,0.014175701821503062,19.0,52.74806722008541,331.1995849609375,312.71404656978945,-554.8905639648438,360.2027714252472,251.4192708801086,405.4834289550781,241.61210770202155,0.0,1.9735112190246582,404.9383544921875,657.4420776367188,260.80773637787553,611.0819091796875,0.16646140813827515,19,52.389502762430936,0.8615008592605591,0.1680220365524292,0.14363692700862885,1607.7193603515625,6.763469219207764,0.8577934503555298,19000,362.0
0.22679680585861206,0.8340756297111511,376.0,570.383544921875,1.0,0.014751292160020392,20.0,52.701687857491116,340.2313232421875,319.89556989619774,-562.1732177734375,379.49448704719543,253.52164425285213,414.68426513671875,534.0579025064802,0.0,1.9783598184585571,415.6386413574219,685.2290649414062,274.4702446843057,635.34814453125,0.21949920058250427,20,52.99734042553192,0.8478197455406189,0.22487865388393402,0.1477275937795639,1834.889892578125,6.734288692474365,0.8382195830345154,20000,376.0
0.18873317539691925,0.8357670903205872,389.0,677.3618774414062,1.0,0.014751292160020392,21.0,52.672851568698505,353.4935302734375,340.6786938650936,-586.7546997070312,398.6873574256897,256.21415469554455,408.77593994140625,376.56196788967844,0.0,1.9804365634918213,413.37066650390625,698.9194946289062,279.331755313133,648.6889038085938,0.21236468851566315,21,53.74807197943445,0.8357377648353577,0.2178421914577484,0.15105406939983368,2031.662841796875,6.697190284729004,0.8375096917152405,21000,389.0
0.21996821463108063,0.8380557298660278,401.0,654.658447265625,1.0,0.014751292160020392,22.0,52.643124877522666,366.09112548828125,351.1632149912078,-611.0572509765625,417.90832233428955,260.8979090658307,426.776611328125,426.69285113554633,0.0,1.9812557697296143,432.5853576660156,702.0223388671875,286.0299869414245,647.382080078125,0.1762896031141281,22,54.8428927680798,0.8479853272438049,0.1918879747390747,0.15098845958709717,2402.597412109375,6.646340370178223,0.8478633165359497,22000,401.0
0.2036762237548828,0.8402906060218811,413.0,650.8216552734375,1.0,0.015047793132436803,23.0,52.621786110741624,376.8423767089844,349.3210998020384,-606.12890625,437.0813250541687,264.1558932045741,428.6777038574219,340.40591083427216,0.0,1.9850759506225586,438.49072265625,711.6868896484375,288.3941575454614,647.9788818359375,0.19800147414207458,23,55.69007263922518,0.8436522483825684,0.22549603879451752,0.15220114588737488,2629.488525390625,6.614367961883545,0.8396822810173035,23000,413.0
0.2032226175069809,0.8408037424087524,427.0,452.28961181640625,1.0,0.015350253774398782,24.0,52.6184724373221,388.7960510253906,345.0154064313377,-643.0244140625,456.11358308792114,265.2135696481698,457.47186279296875,293.6208512134357,0.0,1.9930319786071777,468.7451477050781,775.67822265625,288.61193644829365,701.5604248046875,0.20330910384655,24,56.014051522248245,0.8507295846939087,0.23417936265468597,0.15919189155101776,2569.605224609375,6.6035661697387695,0.8472829461097717,24000,427.0
0.2163320928812027,0.8407137393951416,443.0,752.2243041992188,1.0,0.0156587938752642,25.0,52.60573161895494,404.33404541015625,337.1731602046446,-674.98388671875,475.2333867549896,266.10214534952013,473.0670471191406,359.42138253374077,0.0,1.99815833568573,485.06463623046875,802.7801513671875,291.4443142917116,734.4931640625,0.2012261003255844,25,56.25507900677201,0.8570520281791687,0.14237581193447113,0.16369962692260742,2786.864013671875,6.598937511444092,0.8694355487823486,25000,443.0
0.18290597200393677,0.8406273722648621,456.0,551.1367797851562,1.0,0.0156587938752642,26.0,52.58713876239332,418.9412841796875,336.5659515833377,-710.853515625,494.4174680709839,269.18193033425456,488.4999694824219,346.4260322029754,0.0,2.002884864807129,493.0872802734375,881.1009521484375,293.5589957498371,813.2474975585938,0.14784014225006104,26,56.9671052631579,0.8557193875312805,0.18165050446987152,0.16910435259342194,3293.03271484375,6.56405782699585,0.8503392934799194,26000,456.0
0.23476314544677734,0.8409627079963684,467.0,588.028076171875,1.0,0.015350253774398782,27.0,52.58703592488653,427.5230407714844,349.66084451743535,-715.27880859375,513.4345285892487,272.2060540234468,515.5624389648438,242.7743302325685,0.0,2.0101397037506104,521.4624633789062,887.2376708984375,291.67808221216046,820.6921997070312,0.1750323623418808,27,57.698072805139184,0.8422964215278625,0.146497443318367,0.17303858697414398,3034.545654296875,6.561164379119873,0.8492656946182251,27000,467.0
0.17490775883197784,0.8419707417488098,480.0,571.7182006835938,1.0,0.014175701821503062,28.0,52.58757802648432,436.88555908203125,350.8391835463943,-726.3523559570312,532.4451334476471,274.59187458803933,542.5179443359375,306.18535980389544,0.0,2.0156688690185547,551.6154174804688,906.7021484375,292.19619926900816,831.95361328125,0.09755293279886246,28,58.21458333333333,0.8730204105377197,0.1380223035812378,0.17457465827465057,3534.436279296875,6.52899694442749,0.8722311854362488,28000,480.0
0.21716423332691193,0.8430231809616089,491.0,903.6707763671875,1.0,0.014751292160020392,29.0,52.581623275216074,449.5635986328125,356.5964760582758,-728.661376953125,551.52348279953,277.46406450789635,547.5099487304688,375.88129320019004,0.0,2.0128111839294434,568.7424926757812,875.9951171875,295.0818921631868,805.103759765625,0.17843545973300934,29,58.95926680244399,0.8539319038391113,0.16179558634757996,0.175947904586792,3811.66552734375,6.485685348510742,0.8681268095970154,29000,491.0
0.19492597877979279,0.844155490398407,504.0,834.7792358398438,1.0,0.015350253774398782,30.0,52.566597267675775,460.0625915527344,355.7717934215327,-744.8961181640625,570.704621553421,280.3207708624161,567.8425903320312,402.38072080324355,0.0,2.0154614448547363,589.4346313476562,900.522705078125,298.65851978452207,823.470947265625,0.09633048623800278,30,59.50198412698413,0.8804960250854492,0.09660221636295319,0.17550884187221527,4174.201171875,6.485263347625732,0.880799412727356,30000,504.0
0.21495379507541656,0.8454269766807556,518.0,920.3987426757812,1.0,0.014751292160020392,31.0,52.57843929829212,468.7744445800781,350.51171351082616,-751.7489013671875,589.5952868461609,281.6883390035111,569.9382934570312,221.31110512363725,0.0,2.013103485107422,595.5089721679688,894.0255126953125,296.1634418922354,827.6732177734375,0.12025659531354904,31,59.78764478764479,0.871013879776001,0.07782014459371567,0.173784077167511,4397.06982421875,6.481431007385254,0.8753544688224792,31000,518.0
0.20754750072956085,0.8455848097801208,530.0,633.6302490234375,1.0,0.014751292160020392,32.0,52.57746710122406,476.3063659667969,363.43797892644,-770.5691528320312,608.6257433891296,284.0555458081406,591.3707885742188,317.1398544452767,0.0,2.013554573059082,620.19287109375,902.9825439453125,296.818954784518,830.6844482421875,0.2112356573343277,32,60.23396226415095,0.8397294282913208,0.18705236911773682,0.17524851858615875,4896.35888671875,6.492410659790039,0.8633138537406921,32000,530.0
0.20165185630321503,0.8457127213478088,542.0,842.1323852539062,1.0,0.014460633428115275,33.0,52.54667339439982,484.9038391113281,381.9520526626449,-781.08642578125,628.0131142139435,287.1673377789546,590.5184326171875,508.16733271867025,0.0,2.017296552658081,621.2562255859375,959.0782470703125,303.22345108555294,872.76025390625,0.1842905879020691,33,60.86346863468635,0.855042576789856,0.17703691124916077,0.17662528157234192,5047.90478515625,6.477210998535156,0.8597395420074463,33000,542.0
0.20348641276359558,0.8463613390922546,553.0,1046.3062744140625,1.0,0.015047793132436803,34.0,52.52275608530684,496.19024658203125,382.54361069951227,-799.2086181640625,647.3384592533112,289.3067843921352,588.5759887695312,469.4348109488703,0.0,2.0239956378936768,629.1499633789062,949.1610107421875,308.11202049329756,861.3441162109375,0.24847625195980072,34,61.294755877034355,0.8392246961593628,0.23225732147693634,0.17835569381713867,5429.87939453125,6.46096658706665,0.8320767879486084,34000,553.0
0.1936374306678772,0.8465767502784729,566.0,923.9154663085938,1.0,0.015047793132436803,35.0,52.50870651186453,506.32354736328125,384.56383028534634,-812.4058837890625,666.5561261177063,291.82144306103436,577.3103637695312,432.55076642939684,0.0,2.027977228164673,607.7915649414062,961.272705078125,311.667413234329,876.189453125,0.1836758702993393,35,61.763250883392224,0.8573859333992004,0.18288469314575195,0.1803797483444214,5477.99951171875,6.45056676864624,0.853739321231842,35000,566.0
0.21010474860668182,0.8470273017883301,579.0,914.66650390625,1.0,0.014175701821503062,36.0,52.51931245781708,516.048583984375,382.3810753261202,-816.4968872070312,685.4621341228485,293.1956386750695,583.3731079101562,262.47126183669945,0.0,2.0311977863311768,625.035400390625,961.0844116210938,310.3008534732837,873.8370361328125,0.2538435161113739,36,62.00345423143351,0.8479530215263367,0.19308659434318542,0.18124568462371826,6076.29736328125,6.448698043823242,0.8588632345199585,36000,579.0
0.18395909667015076,0.8471642136573792,592.0,812.6583251953125,1.0,0.015047793132436803,37.0,52.50892523165867,526.7245483398438,382.2329276075375,-820.44580078125,704.642112493515,295.14707948027825,601.06689453125,428.4490823905133,0.0,2.032064914703369,626.072265625,1013.0928955078125,313.49404884942504,926.9937133789062,0.13470473885536194,37,62.4070945945946,0.8662328720092773,0.18032576143741608,0.1814172863960266,6649.5107421875,6.437963008880615,0.8629312515258789,37000,592.0
0.21857717633247375,0.8474218845367432,605.0,972.2066040039062,1.0,0.015047793132436803,38.0,52.502713804071,537.7551879882812,377.60951986758596,-852.7318725585938,723.7721109390259,296.6153878110878,580.1345825195312,419.30491709796524,0.0,2.0330262184143066,618.0438842773438,983.063232421875,316.2785453822813,888.3232421875,0.10160224884748459,38,62.743801652892564,0.8507717847824097,0.16420096158981323,0.18155093491077423,6295.537109375,6.415739059448242,0.8469638228416443,38000,605.0
0.22053781151771545,0.8480221033096313,621.0,882.1891479492188,1.0,0.013896384493189945,39.0,52.52075368906389,543.485107421875,373.385323718523,-845.6659545898438,742.5636012554169,296.6311268640409,603.31201171875,173.47089317092698,0.0,2.0351765155792236,641.1502075195312,1002.7947998046875,312.6168107101953,905.8529663085938,0.21485242247581482,39,62.750402576489535,0.8297974467277527,0.26016199588775635,0.1824219524860382,6953.95751953125,6.408038139343262,0.8230520486831665,39000,621.0
0.20786267518997192,0.8482704758644104,635.0,887.2308959960938,1.0,0.014751292160020392,40.0,52.538819933822055,547.669921875,362.0386589605467,-845.4762573242188,761.3418049812317,297.39362647164614,601.1322021484375,182.88957790586073,0.0,2.036614179611206,641.2363891601562,982.2001953125,309.373629890087,888.6144409179688,0.13451455533504486,40,62.883464566929135,0.8602144122123718,0.0883241519331932,0.18363016843795776,6436.34814453125,6.402503967285156,0.8534748554229736,40000,635.0
0.1874626725912094,0.8485069274902344,648.0,838.9005126953125,1.0,0.015350253774398782,41.0,52.542567200926015,554.6450805664062,356.5755518399166,-840.599853515625,780.3196947574615,298.9918010760038,566.5797729492188,348.5751654062209,0.0,2.037104606628418,629.1286010742188,919.91748046875,310.3297649026756,806.9451904296875,0.17737892270088196,41,63.254629629629626,0.850294291973114,0.2106362134218216,0.18383727967739105,7358.013671875,6.401109218597412,0.8299225568771362,41000,648.0
0.19440850615501404,0.8481096625328064,660.0,780.9595336914062,1.0,0.015973535632157008,42.0,52.540928063696164,563.5825805664062,352.86788665346734,-845.6127319335938,799.3768200874329,300.46794269682016,636.2947387695312,338.43602526655644,0.0,2.040785789489746,685.0564575195312,1003.6953735351562,310.99896157800606,902.13037109375,0.1879059225320816,42,63.58181818181818,0.8549883365631104,0.16043531894683838,0.1854146271944046,7286.60693359375,6.382781982421875,0.8635812997817993,42000,660.0
0.2063121348619461,0.8482354283332825,673.0,1046.3115234375,1.0,0.015350253774398782,43.0,52.51827902550785,571.835693359375,357.26745389040116,-837.6450805664062,818.7625489234924,302.06210047545403,625.2330322265625,383.5069337930096,0.0,2.040557384490967,671.1183471679688,977.2969970703125,312.6851934899829,878.23779296875,0.15991513431072235,43,63.87369985141159,0.8516513109207153,0.15115517377853394,0.18612763285636902,7780.58544921875,6.3912763595581055,0.8567133545875549,43000,673.0
0.22011727094650269,0.8481231331825256,683.0,890.6408081054688,1.0,0.016294603698363365,44.0,52.49367066412445,580.7735595703125,363.58535794368436,-830.2156982421875,838.1962900161743,303.87313544258575,604.178466796875,317.43898496718055,0.0,2.0442614555358887,649.7093505859375,927.17724609375,312.7932342053737,837.6497802734375,0.10866837203502655,44,64.31771595900439,0.8591793179512024,0.028730036690831184,0.18831436336040497,8693.8203125,6.3892693519592285,0.8652185797691345,44000,683.0
0.2256889045238495,0.8484500050544739,694.0,998.33447265625,1.0,0.016294603698363365,45.0,52.477121866741506,589.4804077148438,366.4271693975739,-810.2969360351562,857.5165405273438,305.5046239474608,631.239501953125,368.8867959583213,0.0,2.0423784255981445,676.614013671875,905.2554321289062,314.0397577998837,821.9627685546875,0.16318069398403168,45,64.69884726224784,0.8679998517036438,0.13275012373924255,0.1878175437450409,8100.51953125,6.389915943145752,0.8685476183891296,45000,694.0
0.21585163474082947,0.8483366966247559,707.0,1012.0317993164062,1.0,0.017297050171870294,46.0,52.48396993693209,600.1580200195312,369.47680601146254,-827.675048828125,876.4580891132355,306.8956633654287,596.8887329101562,268.6725983986797,0.0,2.0431556701660156,657.0670166015625,898.3107299804688,313.0535152042054,795.3932495117188,0.1294989436864853,46,65.05233380480905,0.8734879493713379,0.14483417570590973,0.18929122388362885,7873.07177734375,6.378997325897217,0.8724991679191589,46000,707.0
0.1810145080089569,0.8487893342971802,717.0,959.7597045898438,1.0,0.017297050171870294,47.0,52.47101001094713,608.1800537109375,386.60278662452396,-831.356689453125,895.7327101230621,309.1951710757328,634.792724609375,440.39023731476465,0.0,2.044353485107422,676.7626342773438,949.9453125,315.7628071640045,858.0291748046875,0.06689684838056564,47,65.52719665271967,0.8772940635681152,0.13979318737983704,0.18872269988059998,7965.572265625,6.359698295593262,0.8746044635772705,47000,717.0
0.2172633707523346,0.8492529988288879,728.0,797.1106567382812,1.0,0.01695622994987775,48.0,52.468752987821986,617.1771850585938,402.7556054388803,-862.3695068359375,914.8302040100098,311.3469517382323,641.1322021484375,403.7518357951844,0.0,2.047032356262207,688.7661743164062,967.89404296875,317.5959119271541,866.3887939453125,0.11264698952436447,48,65.92307692307692,0.8528595566749573,0.12108296155929565,0.18833471834659576,8184.3173828125,6.339087963104248,0.8633304834365845,48000,728.0
0.1999056488275528,0.8494704365730286,740.0,1117.484130859375,1.0,0.016294603698363365,49.0,52.46481913268472,622.6973876953125,410.03979309279634,-852.4195556640625,933.9591903686523,312.8102849320106,617.8250122070312,385.35676693430776,0.0,2.0488734245300293,662.0880126953125,961.94873046875,318.9787865191368,869.5155639648438,0.024786461144685745,49,66.16486486486487,0.8825037479400635,0.027581775560975075,0.18795722723007202,8532.205078125,6.330925941467285,0.8745716214179993,49000,740.0
0.20648543536663055,0.84942626953125,752.0,750.1117553710938,1.0,0.015973535632157008,50.0,52.461265772361074,626.994140625,412.10304199067133,-816.352294921875,953.0841329097748,314.2201631008648,619.9847412109375,379.7733979307983,0.0,2.047715425491333,670.910888671875,950.9324951171875,320.19467874737,865.450927734375,-0.02139914408326149,50,66.48803191489361,0.8542056083679199,0.0223805233836174,0.18755687773227692,8354.375,6.318739414215088,0.8346757888793945,50000,752.0
0.20722104609012604,0.8496814966201782,763.0,870.824951171875,1.0,0.015973535632157008,51.0,52.45950358311809,633.716552734375,411.51766878750976,-831.1358642578125,972.178471326828,315.7708512648128,614.2747802734375,363.47869870520026,0.0,2.0454277992248535,664.0925903320312,935.3564453125,321.043385021053,851.2021484375,-8.2295824540779e-05,51,66.82044560943643,0.8543655872344971,0.01410816889256239,0.1859813630580902,8406.2978515625,6.315688133239746,0.8424361348152161,51000,763.0
0.19350983202457428,0.8494045734405518,777.0,917.323974609375,1.0,0.016294603698363365,52.0,52.47416515194409,642.8558959960938,401.5354734807596,-816.1927490234375,990.9638361930847,316.0524367181913,593.7099609375,211.75618215882477,0.0,2.0418989658355713,638.5056762695312,946.643310546875,318.9417080429332,855.23046875,-0.008981797844171524,52,66.8893178893179,0.858528733253479,0.007652672007679939,0.1842987835407257,8096.26318359375,6.320699691772461,0.8546043634414673,52000,777.0
0.1837712824344635,0.849163293838501,792.0,850.2922973632812,1.0,0.016294603698363365,53.0,52.483365457309546,653.429443359375,389.63528496033825,-857.688720703125,1009.8437769412994,315.9727759526127,625.1666259765625,261.2810461872189,0.0,2.0387752056121826,668.7933349609375,989.1768798828125,317.8537710267876,895.3262329101562,0.14572443068027496,53,66.88383838383838,0.8615291714668274,0.06508886814117432,0.1825450211763382,8761.1416015625,6.314074993133545,0.8658484816551208,53000,792.0
0.18932971358299255,0.8492969870567322,807.0,898.9990234375,1.0,0.015973535632157008,54.0,52.472406233635624,658.7006225585938,379.33624405385626,-869.762451171875,1029.1123254299164,315.8721913317766,588.8153076171875,477.63151864034563,0.0,2.0326907634735107,630.8248291015625,946.5526733398438,320.81261820481643,858.842529296875,0.037226904183626175,54,66.90954151177199,0.8578158617019653,0.0022828823421150446,0.18036410212516785,8901.1162109375,6.325714588165283,0.8563755750656128,54000,807.0
0.1985335350036621,0.8494485020637512,822.0,979.3944091796875,1.0,0.01695622994987775,55.0,52.460329898240275,663.3876342773438,356.2842658391884,-851.888916015625,1048.4112491607666,315.88794076690084,589.8626708984375,569.2782310337949,0.0,2.031294584274292,634.1328735351562,953.3302612304688,325.33017480170696,856.5242919921875,0.016460493206977844,55,66.89172749391727,0.8578652739524841,0.04365143924951553,0.1793190836906433,8375.0341796875,6.321112632751465,0.8710154891014099,55000,822.0
0.20026715099811554,0.8497219085693359,835.0,1018.4676513671875,1.0,0.016294603698363365,56.0,52.45540882574262,668.9891357421875,348.8963869016373,-876.7882080078125,1067.5734162330627,316.6338583026186,602.1507568359375,426.01227350795773,0.0,2.0303544998168945,638.4028930664062,1005.5314331054688,327.1280694214615,902.198486328125,-0.060697682201862335,56,67.05508982035929,0.8703349828720093,-0.011953131295740604,0.1781245768070221,9180.8603515625,6.312525749206543,0.8636119365692139,56000,835.0
0.20027804374694824,0.8500164747238159,845.0,1090.6385498046875,1.0,0.01662212523270047,57.0,52.45896016324254,674.3233642578125,357.4713266860757,-896.3726806640625,1086.563664674759,318.3643377023106,603.5979614257812,316.9738166977796,0.0,2.0296547412872314,634.6570434570312,1014.59521484375,326.9499246368355,921.1787719726562,-0.01930352859199047,57,67.3905325443787,0.8697241544723511,-0.021232767030596733,0.1769077479839325,9439.650390625,6.294384479522705,0.8709673881530762,57000,845.0
