reference_Q_mean,total/steps,param_noise_stddev,total/episodes,reference_perturbed_action_mean,ret_rms_mean,reference_actor_Q_std,obs_rms_mean,reference_action_std,rollout/actions_std,total/epochs,train/loss_actor,rollout/actions_mean,reference_actor_Q_mean,eval/Q,train/loss_critic,eval/return_history,total/steps_per_second,eval/return,total/duration,rollout/return,reference_perturbed_action_std,rollout/return_history,eval/episodes,obs_rms_std,reference_Q_std,rollout/episodes,ret_rms_std,rollout/episode_steps,train/param_noise_distance,reference_action_mean,rollout/Q_mean
1319.2158203125,2287000,0.010517278057089798,13034.0,0.065963976085186,0.0,1015.9494018554688,1.9335051774978638,0.9395102858543396,0.8405352830886841,2287,-2222.1669921875,0.20940594375133514,1440.92138671875,2310.4658203125,10114.2490234375,868.7030565837298,71.06612474212989,1074.2037677789117,32181.29605770111,830.8680363665366,0.9397660493850708,780.5375563176885,2287.0,6.698385238647461,1034.2572021484375,13034.0,1.0,175.44913303667332,0.18899746239185333,0.069659024477005,2037.48974609375
1301.4134521484375,2288000,0.01161761804096316,13040.0,0.1843780130147934,0.0,1016.1841430664062,1.9334384202957153,0.926887571811676,0.8405642509460449,2288,-2203.636474609375,0.20937202870845795,1423.8076171875,2376.0,11621.8896484375,865.771533625795,71.06430293803335,823.4197795155382,32196.192819833755,830.8613928031572,0.9212398529052734,758.0023520006487,2288.0,6.6985883712768555,1029.84716796875,13040.0,1.0,175.4506134969325,0.21561625599861145,0.1305202841758728,2037.545166015625
1298.44970703125,2289000,0.011388705069074755,13045.0,0.22996371984481812,0.0,1038.2647705078125,1.9334231615066528,0.904583215713501,0.8405888080596924,2289,-2229.6396484375,0.20936629176139832,1421.28857421875,2187.858154296875,12436.259765625,865.6426794334553,71.06243164155582,766.035556968456,32211.11277961731,830.9140956668798,0.9111354351043701,750.2875490905093,2289.0,6.698799133300781,1052.0330810546875,13045.0,1.0,175.46193944039862,0.20929738879203796,0.23754221200942993,2037.4951171875
1314.36962890625,2290000,0.010944321720492653,13051.0,0.14411719143390656,0.0,1018.0650024414062,1.9333840608596802,0.929164469242096,0.840607225894928,2290,-2214.796630859375,0.209380105137825,1439.4345703125,2074.71826171875,11508.1650390625,868.7262671105977,71.06044438833126,844.2835527443506,32226.08611178398,830.9224575396149,0.9254802465438843,766.8315791038601,2290.0,6.698863506317139,1043.64892578125,13051.0,1.0,175.46486859244501,0.1940230280160904,0.14204183220863342,2037.6102294921875
1343.9871826171875,2291000,0.010517278057089798,13063.0,0.167710080742836,0.0,1018.9718017578125,1.9333518743515015,0.9234071373939514,0.8406261205673218,2291,-2213.324462890625,0.2093713879585266,1475.427978515625,1772.31884765625,10964.0009765625,863.6297534265703,71.05967028604256,389.0401228069389,32240.5098528862,830.5090563553057,0.9216985106468201,743.7468878799117,2291.0,6.699562072753906,1039.283203125,13063.0,1.0,175.37633009262802,0.19934694468975067,0.18440942466259003,2037.537841796875
1322.910888671875,2292000,0.010944321720492653,13068.0,0.14848893880844116,0.0,1028.2708740234375,1.933278203010559,0.934138834476471,0.8406497240066528,2292,-2221.472900390625,0.2093607783317566,1451.1285400390625,1893.077392578125,10024.3583984375,856.3732883022792,71.05804112004799,577.9738739540319,32255.322041988373,830.4776510498992,0.9259468913078308,747.2579086073799,2292.0,6.700141906738281,1047.8323974609375,13068.0,1.0,175.3698347107438,0.19489030539989471,0.08507892489433289,2037.555419921875
1329.7537841796875,2293000,0.010517278057089798,13077.0,0.12944771349430084,0.0,1032.563232421875,1.9331507682800293,0.9264580011367798,0.8406773805618286,2293,-2224.373779296875,0.20932596921920776,1451.65673828125,1935.943115234375,10457.791015625,855.9876078568595,71.05591949537282,936.3761228967451,32270.35856103897,830.3539122360554,0.9261385202407837,755.0496476435214,2293.0,6.701496601104736,1054.8311767578125,13077.0,1.0,175.34113328745124,0.2095789909362793,0.12762224674224854,2037.46435546875
1288.39990234375,2294000,0.010944321720492653,13085.0,0.15475380420684814,0.0,1049.9786376953125,1.9331225156784058,0.9108047485351562,0.840698778629303,2294,-2195.418701171875,0.20932668447494507,1405.385986328125,2070.572998046875,10308.283203125,855.5868830725271,71.05464204860036,535.7934871850588,32285.012405395508,830.2163393399707,0.9211798906326294,717.997920664545,2294.0,6.702232837677002,1064.67724609375,13085.0,1.0,175.31280091708064,0.20520703494548798,0.17807918787002563,2037.2755126953125
1310.265380859375,2295000,0.010944321720492653,13090.0,0.17798849940299988,0.0,1035.3148193359375,1.9330768585205078,0.9175858497619629,0.8407161235809326,2295,-2213.68701171875,0.20931591093540192,1425.9429931640625,1950.5751953125,11697.1474609375,860.0434708997615,71.05219212280623,757.8135990447271,32300.199774742126,830.2503966601854,0.9161311984062195,737.5663587630106,2295.0,6.702495098114014,1051.0831298828125,13090.0,1.0,175.31734148204737,0.2021877020597458,0.18166649341583252,2037.306396484375
1329.3046875,2296000,0.010517278057089798,13096.0,0.20675313472747803,0.0,1032.2218017578125,1.9330021142959595,0.9106900095939636,0.8407440781593323,2296,-2193.67333984375,0.2092796266078949,1446.3814697265625,1728.37353515625,13416.47265625,863.7053332454637,71.05054204541774,560.7447735323957,32315.02440237999,830.2327821776672,0.9144071340560913,754.7608164906648,2296.0,6.7032365798950195,1047.780517578125,13096.0,1.0,175.3129963347587,0.1954069435596466,0.19626696407794952,2037.3260498046875
