ret_rms_std,rollout/return_history,train/loss_critic,train/loss_actor,eval/episodes,reference_perturbed_action_std,eval/return_history,reference_perturbed_action_mean,reference_action_std,train/param_noise_distance,reference_actor_Q_std,reference_actor_Q_mean,rollout/episodes,total/duration,eval/Q,total/episodes,obs_rms_mean,total/steps,total/steps_per_second,rollout/Q_mean,reference_action_mean,reference_Q_mean,total/epochs,rollout/actions_std,rollout/episode_steps,ret_rms_mean,reference_Q_std,param_noise_stddev,rollout/actions_mean,obs_rms_std,eval/return,rollout/return
1.0,-354.0695821709912,0.21791796386241913,-15.274566650390625,11.0,0.6508255004882812,-355.08748642916765,0.22800379991531372,0.651739776134491,0.2308652400970459,1.8947004079818726,20.34748077392578,11.0,128.88331270217896,9.189045906066895,11.0,0.10331902652978897,11000,85.34852006340483,6.1927714347839355,0.17474262416362762,19.65750503540039,11,0.7776667475700378,1000.0,0.0,2.3117690086364746,0.04407386942827646,0.027148736640810966,1.209389328956604,-427.63693823666216,-354.0695821709912
1.0,-343.73010458116374,0.673839271068573,-16.581924438476562,12.0,0.6298699975013733,-363.9665103550479,0.18155188858509064,0.6345789432525635,0.18921025097370148,1.8690959215164185,22.38047218322754,12.0,140.6292486190796,10.266158103942871,12.0,0.10316497832536697,12000,85.33075528622233,7.215527534484863,0.11857784539461136,21.636058807373047,12,0.7700342535972595,1000.0,0.0,2.2582569122314453,0.04151957869412388,0.021234333515167236,1.2854788303375244,-461.6357735397304,-343.73010458116374
1.0,-353.3386919305973,0.28554314374923706,-18.044282913208008,13.0,0.6704256534576416,-366.7372871360389,0.05366680026054382,0.6905549764633179,0.2319626361131668,1.7769931554794312,24.385356903076172,13.0,152.30697655677795,20.249942779541016,13.0,0.1063203439116478,13000,85.35393646366408,7.392395496368408,0.05787844583392143,23.554670333862305,13,0.78252112865448,1000.0,0.0,2.177164077758789,0.04235412222587577,0.015671534463763237,1.2526416778564453,-399.9866085079313,-353.3386919305973
1.0,-353.41679634436053,0.6211879253387451,-19.391338348388672,14.0,0.6077197194099426,-370.33358040257025,0.24600505828857422,0.5939326286315918,0.16517210006713867,1.8379268646240234,25.815250396728516,14.0,164.00847601890564,12.840376853942871,14.0,0.10600252449512482,14000,85.3614419195395,8.464327812194824,0.27395638823509216,25.266103744506836,14,0.7833498120307922,1000.0,0.0,2.058743953704834,0.040701478966889394,0.04374780133366585,1.2685718536376953,-417.0853928674781,-353.41679634436053
1.0,-366.01963732463594,0.671236515045166,-19.454561233520508,15.0,0.5907654762268066,-372.1115008377338,-0.012113253585994244,0.6074107885360718,0.22623181343078613,1.8112139701843262,27.35043716430664,15.0,175.79680037498474,12.677763938903809,15.0,0.11016581952571869,15000,85.32578504275466,8.785035133361816,0.13729138672351837,26.54492950439453,15,0.7815752029418945,1000.0,0.0,2.1375088691711426,0.039113321278561465,0.045701876282691956,1.3648942708969116,-397.0023869300234,-366.01963732463594
1.0,-370.6089535755516,0.6642347574234009,-19.020675659179688,16.0,0.5832303762435913,-384.3172759084139,0.2456386536359787,0.6024835705757141,0.19346369802951813,1.7867897748947144,28.716659545898438,16.0,187.4932565689087,10.049633026123047,16.0,0.11394645273685455,16000,85.33640245413082,8.986532211303711,0.14568915963172913,28.262704849243164,16,0.7889601588249207,1000.0,0.0,2.0596065521240234,0.037587132956139066,0.04391610249876976,1.3402496576309204,-567.4039019686147,-370.6089535755516
1.0,-379.99030172517314,0.46846210956573486,-18.305622100830078,17.0,0.5960034132003784,-362.7160911525039,0.24215199053287506,0.500444769859314,0.2198137789964676,1.7211334705352783,30.305465698242188,17.0,199.10651087760925,29.32877540588379,17.0,0.11928968131542206,17000,85.38143692573618,9.01669692993164,0.39490604400634766,29.548358917236328,17,0.7903397083282471,1000.0,0.0,2.19659423828125,0.0368465179454358,0.05160345509648323,1.4012898206710815,-17.097135057944886,-379.99030172517314
1.0,-375.2879305766591,0.8907410502433777,-19.315170288085938,18.0,0.5104663968086243,-367.6981702141567,0.4965057373046875,0.4966309368610382,0.19032715260982513,1.6971170902252197,31.485965728759766,18.0,210.84476137161255,12.735625267028809,18.0,0.1134660542011261,18000,85.37086661724128,10.037514686584473,0.43275928497314453,30.856136322021484,18,0.7876874208450317,1000.0,0.0,2.0334746837615967,0.04235412222587577,0.02096579037606716,1.3793307542800903,-452.3935142622533,-375.2879305766591
1.0,-361.90907735250113,0.33893725275993347,-21.138967514038086,19.0,0.49912071228027344,-342.69712441663955,0.4593464434146881,0.5463662147521973,0.17072276771068573,1.3113762140274048,32.66120910644531,19.0,222.5872483253479,33.12543869018555,19.0,0.11527447402477264,19000,85.35978652392689,11.05485725402832,0.39175620675086975,32.12493896484375,19,0.7822125554084778,1000.0,0.0,1.7028013467788696,0.040701478966889394,0.032068099826574326,1.4196317195892334,107.32169993866876,-361.90907735250113
1.0,-348.7837248261884,0.363042414188385,-21.503755569458008,20.0,0.5516546964645386,-317.6307326096625,0.12119397521018982,0.5558459162712097,0.19500473141670227,1.2959959506988525,33.058433532714844,20.0,234.31156611442566,34.60260009765625,20.0,0.1170319989323616,20000,85.35643515878782,12.203461647033691,0.2211441546678543,32.596168518066406,20,0.7733091115951538,1000.0,0.0,1.5282349586486816,0.04151957869412388,0.05004792660474777,1.4101905822753906,158.6307117229005,-348.7837248261884
1.0,-333.8091990483708,0.7497715950012207,-23.660371780395508,21.0,0.5764888525009155,-304.53429618323185,0.2072417140007019,0.5823767781257629,0.2308095544576645,1.4141457080841064,33.57225799560547,21.0,246.1538987159729,34.64555740356445,21.0,0.11607962101697922,21000,85.31248178291524,13.274441719055176,0.21013455092906952,33.14533233642578,21,0.7653180360794067,1000.0,0.0,1.6152020692825317,0.037587132956139066,0.05346234515309334,1.448854923248291,-42.60556765461881,-333.8091990483708
1.0,-314.0418963476568,0.6876813769340515,-25.476669311523438,22.0,0.5586569309234619,-290.55727181489823,0.20676423609256744,0.5137739777565002,0.16625209152698517,1.3180816173553467,34.14900207519531,22.0,257.8435308933258,34.713111877441406,22.0,0.11609460413455963,22000,85.32306365716722,14.24445915222168,0.27448609471321106,33.68704605102539,22,0.7575395107269287,1000.0,0.0,1.66953706741333,0.03834263432855746,0.052685193717479706,1.458582878112793,2.960239920107168,-314.0418963476568
1.0,-299.83696583569014,0.36617887020111084,-26.397695541381836,23.0,0.5507936477661133,-278.3226675819764,0.2960531413555145,0.5658658146858215,0.3097624182701111,1.2611271142959595,34.716007232666016,23.0,269.6211221218109,35.277374267578125,23.0,0.11773506551980972,23000,85.30488939070928,15.129054069519043,0.22453932464122772,34.203208923339844,23,0.7499731183052063,1000.0,0.0,1.528144359588623,0.0368465179454358,0.056755270808935165,1.4892359972000122,-9.161374457695924,-299.83696583569014
1.0,-284.7758867268704,0.3252805471420288,-27.034887313842773,24.0,0.6468112468719482,-263.8574668039358,0.10062672942876816,0.5348793268203735,0.22682152688503265,1.3112925291061401,35.13822937011719,24.0,281.29628920555115,35.6492805480957,24.0,0.11797457933425903,24000,85.31929115660151,15.983586311340332,0.32995912432670593,34.68067169189453,24,0.7411520481109619,1000.0,0.0,1.5457406044006348,0.037587132956139066,0.05954058840870857,1.5059669017791748,68.84215109100072,-284.7758867268704
1.0,-292.5114860462825,1.9032554626464844,-26.722679138183594,25.0,0.5800919532775879,-251.59473376369888,0.05974423512816429,0.4993482828140259,0.2164703905582428,1.3034632205963135,35.29726791381836,25.0,292.9639277458191,32.17903137207031,25.0,0.11949925124645233,25000,85.33473793978644,16.015522003173828,0.2594345808029175,34.823394775390625,25,0.7493136525154114,1000.0,0.0,1.5525708198547363,0.034027141129503384,0.05816234275698662,1.4846714735031128,42.71085920198566,-292.5114860462825
1.0,-298.15924362119216,0.7619525194168091,-26.1413516998291,26.0,0.49248242378234863,-256.54637766984206,0.18026883900165558,0.5227132439613342,0.21495404839515686,1.2430319786071777,35.79435729980469,26.0,304.75158190727234,13.961943626403809,26.0,0.1200217753648758,26000,85.31538979151583,15.982538223266602,0.1789088249206543,35.348472595214844,26,0.7551848292350769,1000.0,0.0,1.4943701028823853,0.03335667202186392,0.05084892734885216,1.465722680091858,-380.33747532342073,-298.15924362119216
1.0,-297.9563661674148,0.4658184051513672,-25.92438507080078,27.0,0.5677387118339539,-263.21224411343513,0.16304610669612885,0.48732995986938477,0.25078609585762024,1.2157279253005981,36.341033935546875,27.0,316.55873370170593,12.016044616699219,27.0,0.11989380419254303,27000,85.29222897840552,15.912551879882812,0.2842390835285187,35.83009338378906,27,0.7558279633522034,1000.0,0.0,1.485819935798645,0.03612049597631192,0.039053063839673996,1.5407705307006836,-436.52477164685445,-297.9563661674148
1.0,-296.53923167653056,1.1411019563674927,-25.22369956970215,28.0,0.4863191246986389,-267.2646512289913,0.23427124321460724,0.48798826336860657,0.24403497576713562,1.4550589323043823,36.533111572265625,28.0,328.2287323474884,14.290990829467773,28.0,0.11939775198698044,28000,85.30636486252833,16.551856994628906,0.24025405943393707,36.106605529785156,28,0.7520242929458618,1000.0,0.0,1.6728925704956055,0.034711086666206405,0.03783753141760826,1.5386029481887817,-376.67964334900705,-296.53923167653056
1.0,-289.92426906178986,1.3061332702636719,-25.547792434692383,29.0,0.4964175522327423,-253.17560376116168,0.3511745035648346,0.5696212649345398,0.20401719212532043,1.6066511869430542,36.93408966064453,29.0,339.9590609073639,37.44883728027344,29.0,0.1194324642419815,29000,85.30438907143078,17.25504493713379,0.18454879522323608,36.35216522216797,29,0.7450897097587585,1000.0,0.0,2.0061404705047607,0.03612049597631192,0.05390286445617676,1.5229748487472534,141.31772533806634,-289.92426906178986
1.0,-276.48515296795506,0.3918531835079193,-25.683094024658203,30.0,0.5057281851768494,-243.8448180242186,0.3372907340526581,0.5118098855018616,0.220582976937294,1.4979807138442993,37.657318115234375,30.0,351.6245234012604,38.728057861328125,30.0,0.12106472253799438,30000,85.31828130134471,17.948017120361328,0.29272177815437317,36.969200134277344,30,0.7392559051513672,1000.0,0.0,1.823596715927124,0.03758713295613906,0.05938561260700226,1.5517159700393677,26.74796834713098,-276.48515296795506
1.0,-263.01472458476667,0.3397180140018463,-25.61209487915039,31.0,0.5809178352355957,-234.67787488466828,0.14204798638820648,0.5318606495857239,0.2214139848947525,1.455694556236267,38.21162796020508,31.0,363.3704299926758,39.157386779785156,31.0,0.12184631079435349,31000,85.31239044581818,18.634130477905273,0.2999795377254486,37.6109733581543,31,0.733935534954071,1000.0,0.0,1.7458997964859009,0.03540877950819716,0.06517158448696136,1.5637391805648804,40.33041930184108,-263.01472458476667
1.0,-254.8549273722268,1.171014428138733,-26.6103572845459,32.0,0.5095805525779724,-213.83897277902645,0.31164467334747314,0.513587474822998,0.1778813749551773,1.6068276166915894,38.638946533203125,32.0,375.1637282371521,40.302467346191406,32.0,0.12204834818840027,32000,85.29609232311459,19.267189025878906,0.299543172121048,38.014190673828125,32,0.7303839921951294,1000.0,0.0,1.9114197492599487,0.03612049597631192,0.06608594954013824,1.5703085660934448,432.16699249587026,-254.8549273722268
1.0,-242.98042462679467,0.9645574688911438,-26.745737075805664,33.0,0.5859732031822205,-205.78909206171136,0.30518436431884766,0.5201326608657837,0.21744859218597412,1.7178912162780762,39.16032409667969,33.0,386.9330327510834,33.60453796386719,33.0,0.12283618003129959,33000,85.28607590148324,19.9093074798584,0.23709942400455475,38.51185989379883,33,0.7245998978614807,1000.0,0.0,1.9578766822814941,0.034711086666206405,0.07175563275814056,1.574596643447876,51.80709089237179,-242.98042462679467
1.0,-227.26126213846476,0.8286176323890686,-27.34278106689453,34.0,0.49167951941490173,-191.7725167619302,0.3192911744117737,0.5005103945732117,0.2164829522371292,1.7050228118896484,39.48808288574219,34.0,398.56186509132385,34.62967300415039,34.0,0.12374081462621689,34000,85.30670638097668,20.538761138916016,0.307829886674881,38.935821533203125,34,0.721517026424408,1000.0,0.0,1.8788224458694458,0.034711086666206405,0.07499535381793976,1.5939979553222656,270.77446813084737,-227.26126213846476
1.0,-221.2212422362685,1.543359637260437,-27.584701538085938,35.0,0.5167624354362488,-184.2886927355086,0.3329934775829315,0.5272945761680603,0.221757709980011,1.8654216527938843,40.02093505859375,35.0,410.3746657371521,28.942472457885742,35.0,0.12427803874015808,35000,85.28791595146312,21.11590576171875,0.2865584194660187,39.35167694091797,35,0.7166572213172913,1000.0,0.0,2.20202374458313,0.034711086666206405,0.07941620796918869,1.6151102781295776,70.1613241628254,-221.2212422362685
1.0,-207.59643411959436,1.69502854347229,-28.235267639160156,36.0,0.5032662153244019,-168.23842744383862,0.27970418334007263,0.5016908645629883,0.15877333283424377,1.8044347763061523,40.580101013183594,36.0,422.0533883571625,42.710330963134766,36.0,0.1256529539823532,36000,85.29726568510574,21.708921432495117,0.3074932396411896,40.09524154663086,36,0.7120058536529541,1000.0,0.0,1.8096890449523926,0.034711086666206405,0.08327009528875351,1.6285171508789062,393.52085776461115,-207.59643411959436
1.0,-192.63708314592014,1.4751957654953003,-28.825830459594727,37.0,0.5255522131919861,-153.06772783925825,0.32330289483070374,0.5008889436721802,0.19683325290679932,2.0268564224243164,41.292808532714844,37.0,433.80579376220703,43.74617004394531,37.0,0.12692351639270782,37000,85.29162250027889,22.283212661743164,0.3514063358306885,40.72468948364258,37,0.7073234915733337,1000.0,0.0,2.0777692794799805,0.03540877950819716,0.08620607107877731,1.6505900621414185,393.0774579256346,-192.63708314592014
1.0,-195.64084051293077,1.822877049446106,-28.241413116455078,38.0,0.5210227370262146,-137.30608183254196,0.24059273302555084,0.5411335825920105,0.16859228909015656,1.9715549945831299,42.448158264160156,38.0,445.4726810455322,44.41877365112305,38.0,0.1273556351661682,38000,85.30264956049231,21.95872688293457,0.20145569741725922,41.81570816040039,38,0.7114623785018921,1000.0,0.0,2.223686933517456,0.034027141129503384,0.08223435282707214,1.6411476135253906,445.87482041596076,-195.64084051293077
1.0,-181.88080145739505,1.0277146100997925,-29.143892288208008,39.0,0.45565980672836304,-123.57103682743484,0.42115116119384766,0.5321452617645264,0.23619380593299866,1.9241633415222168,43.4980354309082,39.0,457.20464754104614,45.429542541503906,39.0,0.1282425820827484,39000,85.30097016675388,22.545272827148438,0.2721371352672577,42.75394058227539,39,0.70713871717453,1000.0,0.0,2.0557427406311035,0.03540877950819716,0.08520112186670303,1.663164496421814,398.36067336663535,-181.88080145739505
1.0,-166.23888147547518,1.5030162334442139,-29.595111846923828,40.0,0.497530072927475,-111.9739767601919,0.3002120554447174,0.48395058512687683,0.2578614354133606,1.8293147087097168,44.349159240722656,40.0,468.9470875263214,46.66014099121094,40.0,0.12962272763252258,40000,85.29746972307372,23.13571548461914,0.30415311455726624,43.820701599121094,40,0.7028807997703552,1000.0,0.0,2.056184768676758,0.034711086666206405,0.08953413367271423,1.6876256465911865,340.3113658622832,-166.23888147547518
1.0,-151.6742304749943,2.621075391769409,-30.88697052001953,41.0,0.5584996342658997,-98.75395826396588,0.29278528690338135,0.49820706248283386,0.23427161574363708,2.1880242824554443,44.88983154296875,41.0,480.89831280708313,47.85978698730469,41.0,0.13091804087162018,41000,85.25710926427712,23.722436904907227,0.34733590483665466,44.198753356933594,41,0.700204074382782,1000.0,0.0,2.375640392303467,0.03612049597631192,0.09251147508621216,1.7175123691558838,430.0467815850754,-151.6742304749943
1.0,-141.20254951232604,0.7094696164131165,-30.677156448364258,42.0,0.5306780934333801,-87.5257854731012,0.3900268077850342,0.5049809217453003,0.1505216509103775,2.1108133792877197,46.36375045776367,42.0,492.857914686203,49.27825164794922,42.0,0.13128547370433807,42000,85.21725785156747,24.303312301635742,0.3712785243988037,45.674278259277344,42,0.6968159079551697,1000.0,0.0,2.2594645023345947,0.03612049597631192,0.09344621747732162,1.7296050786972046,372.82929895235065,-141.20254951232604
1.0,-129.30825528564372,1.5521644353866577,-32.204612731933594,43.0,0.47861674427986145,-76.0254117057895,0.37886181473731995,0.4670748710632324,0.16534893214702606,1.9728835821151733,47.808719635009766,43.0,504.81006598472595,50.743465423583984,43.0,0.13252028822898865,43000,85.18055184997252,24.893156051635742,0.368461936712265,46.997398376464844,43,0.6960599422454834,1000.0,0.0,2.2699222564697266,0.03834263432855745,0.09870456159114838,1.7609848976135254,406.9902865213022,-129.30825528564372
1.0,-116.11472415811632,2.7618420124053955,-33.215755462646484,44.0,0.597728967666626,-64.56692253991592,0.2797577381134033,0.5152237415313721,0.20319700241088867,1.9650481939315796,48.98474884033203,44.0,516.6543083190918,52.04105758666992,44.0,0.13349950313568115,44000,85.16332737677487,25.492721557617188,0.24621860682964325,48.20082092285156,44,0.6927644610404968,1000.0,0.0,2.0686440467834473,0.03911332127856146,0.10409720242023468,1.781280279159546,428.14811159264775,-116.11472415811632
1.0,-106.16579375434364,2.586582899093628,-34.80851745605469,45.0,0.5080766081809998,-53.695605920702725,0.3531617820262909,0.4478563964366913,0.19898755848407745,2.112506866455078,50.222389221191406,45.0,528.5047152042389,53.30156326293945,45.0,0.1345316469669342,45000,85.14588177819738,26.08293914794922,0.31047162413597107,49.40317153930664,45,0.6903923153877258,1000.0,0.0,2.2641727924346924,0.03834263432855745,0.10740578919649124,1.7913026809692383,424.6423253246782,-106.16579375434364
1.0,-97.70597326672222,1.5552905797958374,-35.398460388183594,46.0,0.5069896578788757,-41.61308722961138,0.22823642194271088,0.484275758266449,0.1731596440076828,2.189504384994507,51.55548858642578,46.0,540.3788244724274,54.315086364746094,46.0,0.13524022698402405,46000,85.12546738838233,26.677356719970703,0.27165487408638,50.77471160888672,46,0.6874925494194031,1000.0,0.0,2.374825954437256,0.03758713295613906,0.11110327392816544,1.8088575601577759,502.1002538694994,-97.70597326672222
1.0,-90.40075692008651,2.3181471824645996,-36.83332443237305,47.0,0.5143908262252808,-31.167240699307985,0.14713577926158905,0.4703950583934784,0.3032560348510742,2.1941590309143066,52.532161712646484,47.0,552.31693816185,55.48768615722656,47.0,0.1349111795425415,47000,85.09606849360684,27.234201431274414,0.19065682590007782,51.808494567871094,47,0.6854003071784973,1000.0,0.0,2.3134636878967285,0.03834263432855745,0.11522357165813446,1.8255674839019775,449.341699694648,-90.40075692008651
1.0,-82.38737960305288,3.572965145111084,-38.12528610229492,48.0,0.5186372399330139,-21.09355443845729,0.06482762098312378,0.49353769421577454,0.16108688712120056,2.204962968826294,54.140777587890625,48.0,564.1799805164337,57.12437438964844,48.0,0.13519251346588135,48000,85.0792329711207,27.821474075317383,0.20691542327404022,53.342464447021484,48,0.6827298402786255,1000.0,0.0,2.532280683517456,0.03834263432855745,0.11737169325351715,1.8461908102035522,452.36969982152516,-82.38737960305288
1.0,-71.17371303944846,2.8673300743103027,-38.61003875732422,49.0,0.4757051169872284,-13.222523658808898,0.3135382831096649,0.4956530034542084,0.21826961636543274,2.079007148742676,55.1894645690918,49.0,575.8870401382446,57.958438873291016,49.0,0.13567745685577393,49000,85.08613075966652,28.423025131225586,0.19515646994113922,54.38468933105469,49,0.6798079609870911,1000.0,0.0,2.405853748321533,0.03612049597631192,0.11845722049474716,1.8646295070648193,364.5869537643139,-71.17371303944846
1.0,-64.96053723508354,3.818121910095215,-40.477012634277344,50.0,0.47857484221458435,-4.937038636106401,0.17044611275196075,0.45530444383621216,0.20420756936073303,2.3118515014648438,55.8824348449707,50.0,587.7405333518982,59.463294982910156,50.0,0.13576649129390717,50000,85.0715531134952,29.026100158691406,0.274343341588974,55.24626159667969,50,0.6781662106513977,1000.0,0.0,2.4362633228302,0.03612049597631192,0.12140832096338272,1.8807988166809082,401.051727476316,-64.96053723508354
1.0,-59.43168512949131,0.7987615466117859,-41.302608489990234,51.0,0.4784407913684845,1.4743843786632638,0.18304497003555298,0.48190122842788696,0.16797055304050446,2.3390567302703857,57.192771911621094,51.0,599.5739979743958,60.10873794555664,51.0,0.1358194798231125,51000,85.06039316631256,29.620494842529297,0.18803317844867706,56.249855041503906,51,0.6756070256233215,1000.0,0.0,2.6083972454071045,0.03834263432855745,0.1214306429028511,1.8921501636505127,322.04553511714647,-59.43168512949131
1.0,-61.15744812857388,2.121431350708008,-43.74607467651367,52.0,0.5007317662239075,9.86354406313755,-0.10164030641317368,0.5039830207824707,0.2690330445766449,2.365530252456665,58.12986373901367,52.0,611.3055777549744,61.434364318847656,52.0,0.13424189388751984,52000,85.06384023350564,30.134435653686523,0.12379132956266403,57.33259582519531,52,0.6736384630203247,1000.0,0.0,2.5588269233703613,0.03834263432855745,0.12377983331680298,1.9008293151855469,437.71068797132614,-61.15744812857388
1.0,-46.97573282407101,4.171330451965332,-44.39997100830078,53.0,0.4987642467021942,16.81496165447081,0.33683696389198303,0.5176010727882385,0.15782655775547028,2.4529240131378174,59.12331771850586,53.0,622.9252061843872,62.700401306152344,53.0,0.1348007470369339,53000,85.0824456512872,30.740249633789062,0.2041081190109253,58.31813049316406,53,0.6715942025184631,1000.0,0.0,2.627786636352539,0.034711086666206405,0.12158078700304031,1.9050936698913574,378.28867640380025,-46.97573282407101
1.0,-39.71836360729168,2.97952938079834,-45.15809631347656,54.0,0.49958494305610657,27.000854430408918,0.16725070774555206,0.45071038603782654,0.14551767706871033,2.5357818603515625,60.28349685668945,54.0,634.6826014518738,64.15227508544922,54.0,0.13537262380123138,54000,85.0818974342007,31.346511840820312,0.26566362380981445,59.620361328125,54,0.6688433289527893,1000.0,0.0,2.6673035621643066,0.03540877950819716,0.12458658963441849,1.9094756841659546,566.8531715551286,-39.71836360729168
1.0,-48.09755483578493,3.352847099304199,-44.80540466308594,55.0,0.5328763127326965,39.592854731123296,0.14443793892860413,0.5107120275497437,0.2203606367111206,2.7087666988372803,61.330116271972656,55.0,646.5408101081848,65.52396392822266,55.0,0.1337272673845291,55000,85.06810264737491,30.68185043334961,0.19400270283222198,60.419456481933594,55,0.6776041388511658,1000.0,0.0,2.9942843914031982,0.03612049597631192,0.11159347742795944,1.9001235961914062,719.5608709697,-48.09755483578493
1.0,-35.92495753229256,7.961167812347412,-45.440608978271484,56.0,0.5163106322288513,49.11132152797774,0.13280276954174042,0.5098247528076172,0.19093094766139984,2.7929067611694336,62.0903205871582,56.0,658.37020611763,66.86494445800781,56.0,0.1343328207731247,56000,85.05852707130943,31.31614112854004,0.22073493897914886,61.657752990722656,56,0.6754559278488159,1000.0,0.0,2.607987642288208,0.034027141129503384,0.11130224913358688,1.9080756902694702,572.6269953549723,-35.92495753229256
