eval/episodes,rollout/return_history,reference_action_std,obs_rms_std,reference_perturbed_action_std,eval/return,ret_rms_mean,param_noise_stddev,reference_actor_Q_mean,total/episodes,rollout/Q_mean,train/loss_actor,obs_rms_mean,reference_actor_Q_std,rollout/episodes,rollout/episode_steps,eval/return_history,rollout/actions_mean,total/epochs,eval/Q,train/param_noise_distance,rollout/actions_std,train/loss_critic,total/steps,reference_Q_mean,ret_rms_std,total/duration,reference_action_mean,reference_perturbed_action_mean,rollout/return,total/steps_per_second,reference_Q_std
1.0,-1.675836147082995,0.017052482813596725,1.5053482055664062,0.42082932591438293,82.14032340964157,0.0,0.17056425244126316,3.4300501346588135,17.0,1.6466776132583618,-2.8180954456329346,-0.2165769338607788,2.3144688606262207,17.0,34.94117647058823,82.14032340964157,0.4816898703575134,1,1.832258701324463,0.1810535341501236,0.5642957091331482,0.10247455537319183,1000,2.928046703338623,1.0,9.17019248008728,0.9347040057182312,0.6871533989906311,-1.675836147082995,109.04896513038973,2.8178207874298096
2.0,41.26252764614796,0.28123152256011963,1.2095510959625244,0.5270600914955139,92.55067710144662,0.0,0.15751322548474425,8.835372924804688,22.0,2.642524242401123,-6.6821722984313965,-0.06604421138763428,4.154068946838379,22.0,84.22727272727273,87.3455002555441,0.6449778079986572,2,4.720579147338867,0.5106462240219116,0.48627153038978577,0.22007745504379272,2000,8.27680778503418,1.0,18.119963884353638,0.8601850867271423,0.5039945244789124,41.26252764614796,110.37549593169857,4.684512615203857
3.0,61.91339701180086,0.39744508266448975,1.0851061344146729,0.3882792294025421,-21.560959982483947,0.0,0.1316837837193291,13.429122924804688,28.0,4.554651260375977,-10.532543182373047,-0.008316083811223507,5.653024196624756,28.0,105.25,51.04334684286808,0.7057002782821655,3,4.046008586883545,0.3201366364955902,0.43576332926750183,0.4768764078617096,3000,12.694795608520508,1.0,26.58266258239746,0.7888016104698181,0.7676396369934082,61.91339701180086,112.8555121482279,6.179803371429443
4.0,70.60410189265558,0.49900564551353455,0.9828788638114929,0.29463109374046326,26.36002315030125,0.0,0.10792071678026853,17.962799072265625,33.0,5.78856086730957,-13.031704902648926,0.022015977650880814,7.944753170013428,33.0,117.27272727272727,44.872515919726375,0.7384812235832214,4,3.7383954524993896,0.357364684343338,0.4044358730316162,1.4541035890579224,4000,17.162841796875,1.0,35.29069805145264,0.7218515276908875,0.8319723010063171,70.60410189265558,113.3443150987871,8.452214241027832
5.0,85.08649978584322,0.6468703746795654,0.9463115930557251,0.45904091000556946,299.52530503211113,0.0,0.08844582667210643,21.251745223999023,39.0,9.198829650878906,-16.663209915161133,0.05284607782959938,10.743624687194824,39.0,124.74358974358974,95.80307374220334,0.7558225393295288,5,35.08613967895508,0.3332761824131012,0.3957591950893402,0.7890668511390686,5000,20.496156692504883,1.0,44.12997126579285,0.6171289682388306,0.7729261517524719,85.08649978584322,113.30168265656063,11.200597763061523
6.0,100.17344437226544,0.7253585457801819,0.917218029499054,0.7067708373069763,-7.805936878819293,0.0,0.0724852881735357,25.99810028076172,44.0,11.373876571655273,-21.621057510375977,0.06647694110870361,13.941174507141113,44.0,133.4318181818182,78.53490530536622,0.7498701810836792,6,10.066597938537598,0.38244542479515076,0.4027930200099945,1.1916677951812744,6000,24.78789520263672,1.0,52.57722520828247,0.43052348494529724,0.20376546680927277,100.17344437226544,114.11785190700445,14.163241386413574
7.0,100.15723865852863,0.6820461750030518,0.9096818566322327,0.5761239528656006,166.6259709090218,0.0,0.05940491710342653,28.769826889038086,51.0,14.170228004455566,-26.248947143554688,0.07496271282434464,16.469390869140625,51.0,134.7058823529412,91.1193432487456,0.743033230304718,7,26.155214309692383,0.27390122413635254,0.4050341844558716,1.1605961322784424,7000,27.989044189453125,1.0,61.49400091171265,0.43038463592529297,0.646862268447876,100.15723865852863,113.83224210846107,16.60325813293457
8.0,104.27481163495605,0.5335488319396973,0.9461485743522644,0.3610757291316986,-16.0317570921933,0.0,0.04966353924655011,33.368675231933594,59.0,16.821945190429688,-30.651168823242188,0.07685398310422897,19.604476928710938,59.0,133.98305084745763,77.72545570612823,0.7338441014289856,8,17.80104637145996,0.20130154490470886,0.41361066699028015,2.26167631149292,8000,32.158016204833984,1.0,70.24064612388611,0.6205365061759949,0.788120448589325,104.27481163495605,113.8941687109497,19.642684936523438
9.0,112.84932302180961,0.6770500540733337,0.942244827747345,0.3905875086784363,-15.863410764798397,0.0,0.04407386942827646,38.188720703125,65.0,20.14922523498535,-36.4040641784668,0.08903294801712036,22.04514503479004,65.0,135.8923076923077,67.32669276491417,0.7289149165153503,9,30.308263778686523,0.3948308825492859,0.41240882873535156,2.6622002124786377,9000,36.280338287353516,1.0,79.46007180213928,0.42888012528419495,0.7265933156013489,112.84932302180961,113.2644332666925,22.440773010253906
10.0,115.14602054058227,0.6188033223152161,1.0070061683654785,0.5696926116943359,259.95415434125755,0.0,0.037587132956139066,42.8901252746582,75.0,23.72232437133789,-43.3605842590332,0.08641570806503296,23.02425193786621,75.0,132.64,86.58943892254851,0.7199807167053223,10,68.72053527832031,0.22714249789714813,0.4170009195804596,3.323185920715332,10000,41.169158935546875,1.0,89.12831425666809,0.46449556946754456,0.5387703776359558,115.14602054058227,112.19779127878944,23.72092628479004
11.0,116.51143650619495,0.7058278918266296,1.1203691959381104,0.6402021646499634,104.94463850199118,0.0,0.03540877950819716,52.329010009765625,79.0,26.883136749267578,-52.273338317871094,0.07772785425186157,26.056318283081055,79.0,131.37974683544303,88.25809342977057,0.7053059339523315,11,66.58526611328125,0.17597366869449615,0.4245976507663727,4.8245415687561035,11000,49.36167907714844,1.0,98.70669341087341,0.4462890625,0.44527432322502136,116.51143650619495,111.44127738340643,26.51483726501465
12.0,117.63481513732194,0.7247633934020996,1.2182438373565674,0.6995583772659302,-26.488713984926413,0.0,0.03335667202186392,61.56106948852539,89.0,30.007761001586914,-59.573692321777344,0.06085554137825966,30.1005916595459,89.0,133.93258426966293,78.69585947854581,0.6899538040161133,12,39.146358489990234,0.1710057556629181,0.439685583114624,10.099218368530273,12000,59.0798454284668,1.0,108.21912741661072,0.3425767421722412,0.3135208189487457,117.63481513732194,110.88612786354902,30.38559913635254
13.0,120.37773140920775,0.6209244132041931,1.198878526687622,0.6590247750282288,58.26765128467456,0.0,0.03335667202186392,65.01632690429688,90.0,34.39956283569336,-65.30445861816406,0.06678899377584457,33.600650787353516,90.0,135.22222222222223,77.12445884824803,0.6839932799339294,13,47.1396598815918,0.18231642246246338,0.4398353695869446,6.546746253967285,13000,62.774208068847656,1.0,117.77989959716797,0.5108909606933594,0.41586068272590637,120.37773140920775,110.37537002886515,34.11323928833008
14.0,126.88105712584526,0.6098555326461792,1.2241142988204956,0.547656774520874,222.894328616882,0.0,0.03019736003336582,69.54621887207031,97.0,37.067832946777344,-71.92398071289062,0.06097248196601868,35.83766555786133,97.0,142.2577319587629,87.53659240315046,0.6733468770980835,14,93.79808044433594,0.2232607901096344,0.447870135307312,11.356034278869629,14000,66.65303802490234,1.0,127.3117904663086,0.513854444026947,0.5266473889350891,126.88105712584526,109.96624859898516,36.6229362487793
15.0,132.29425323697268,0.6895394921302795,1.2533694505691528,0.6523507833480835,275.8638206620679,0.0,0.029602352743226954,76.25395202636719,102.0,39.86592102050781,-76.7927474975586,0.060284845530986786,37.49131393432617,102.0,146.38235294117646,100.09174095374495,0.6663098931312561,15,100.67688751220703,0.19096481800079346,0.45151451230049133,7.476719856262207,15000,73.03992462158203,1.0,136.9737298488617,0.31607213616371155,0.34606751799583435,129.7363869174295,109.51004996761907,38.402103424072266
16.0,143.10868147339573,0.6369869112968445,1.255228877067566,0.6600281596183777,26.817657119927116,0.0,0.027886755354071244,79.80809020996094,106.0,43.74770736694336,-81.58496856689453,0.06301341205835342,40.57378005981445,106.0,147.39622641509433,95.51211071413134,0.655312716960907,16,89.0447769165039,0.20035837590694427,0.4548080563545227,6.557769775390625,16000,76.85722351074219,1.0,146.44696354866028,0.4321479797363281,0.41107678413391113,134.67298760714561,109.25456979299979,41.82598876953125
17.0,155.29078775714444,0.5706091523170471,1.2406467199325562,0.5598783493041992,217.00124877443477,0.0,0.02733727610437334,85.65614318847656,108.0,47.78739547729492,-89.95294952392578,0.06181332468986511,42.598506927490234,108.0,155.35185185185185,102.65853060003154,0.6405615210533142,17,102.50453186035156,0.1806199848651886,0.45619910955429077,11.750465393066406,17000,82.67658233642578,1.0,156.15056943893433,0.4720533788204193,0.4615834057331085,143.36306600195212,108.86927957472595,43.779109954833984
18.0,166.61715544529727,0.5864896178245544,1.222144603729248,0.5412964224815369,433.1511447314676,0.0,0.026798623766663407,92.00294494628906,110.0,50.14542770385742,-95.30311584472656,0.06333927810192108,45.328887939453125,110.0,162.76363636363635,121.01923138511133,0.646536648273468,18,117.57281494140625,0.22099314630031586,0.44934147596359253,6.604143142700195,18000,89.13632202148438,1.0,166.55581259727478,0.5052449107170105,0.47894659638404846,150.86722513575373,108.07188124693836,46.16413497924805
19.0,176.64999597789833,0.5521795153617859,1.1932899951934814,0.40503865480422974,278.28190400493975,0.0,0.028447279136688076,97.11883544921875,111.0,53.87916946411133,-100.34469604492188,0.06697498261928558,47.3759651184082,111.0,170.3063063063063,129.29621415457598,0.6441346406936646,19,123.17141723632812,0.2088102102279663,0.445523738861084,6.797513961791992,19000,94.35379028320312,1.0,176.34411525726318,0.4998001754283905,0.7109880447387695,158.49849798341452,107.7438845763663,48.351322174072266
20.0,187.0477093167236,0.4913744032382965,1.1936596632003784,0.4941428303718567,545.9695729987876,0.0,0.026798623766663407,101.6176528930664,113.0,57.28156280517578,-109.05074310302734,0.05934882164001465,50.141517639160156,113.0,176.89380530973452,150.12988209678656,0.644574761390686,20,130.940185546875,0.231878399848938,0.44487863779067993,22.750280380249023,20000,99.1511459350586,1.0,187.05716490745544,0.6027235388755798,0.5600225925445557,164.77623898199582,106.91918702977664,51.30060958862305
21.0,195.22274274855096,0.465732216835022,1.197689414024353,0.5282691121101379,233.04309126556345,0.0,0.02575295069895359,105.2359619140625,118.0,60.670196533203125,-111.26777648925781,0.06749192625284195,51.58220672607422,118.0,177.3728813559322,154.0781301524426,0.6445217132568359,21,115.35144805908203,0.19692093133926392,0.4452569782733917,6.781387805938721,21000,102.69537353515625,1.0,196.81457543373108,0.61130291223526,0.5614950656890869,170.10715771099728,106.69941468369986,52.8165168762207
22.0,199.87067355935986,0.542770266532898,1.1988513469696045,0.5255613327026367,323.1752220001905,0.0,0.02575295069895359,110.74021911621094,122.0,63.447227478027344,-116.4364242553711,0.07032618671655655,53.316314697265625,122.0,177.31967213114754,161.7643616000675,0.6442285776138306,22,138.97328186035156,0.1844368278980255,0.44584324955940247,6.989532470703125,22000,107.74658203125,1.0,206.89861297607422,0.5721501708030701,0.5546205043792725,171.26920462419054,106.33227397490617,54.622982025146484
23.0,210.37486070840862,0.5574139952659607,1.175870418548584,0.4256397783756256,459.67539571286505,0.0,0.02733727610437334,113.89929962158203,124.0,67.11921691894531,-120.02039337158203,0.0754508301615715,56.550270080566406,124.0,183.92741935483872,174.71701525714565,0.6463186740875244,23,144.37754821777344,0.1879870742559433,0.4450899064540863,13.298486709594727,23000,111.397705078125,1.0,217.629967212677,0.585182785987854,0.7147337794303894,179.03927928295445,105.68397493495668,57.74702835083008
24.0,214.87307533437195,0.6032395958900452,1.1790194511413574,0.5458672046661377,392.3589021865865,0.0,0.026798623766663407,118.75686645507812,130.0,69.74041748046875,-126.04803466796875,0.07923963665962219,57.71760559082031,130.0,181.63076923076923,183.78542721253902,0.6483457088470459,24,132.7119140625,0.2066202461719513,0.44384297728538513,7.494241714477539,24000,115.66201782226562,1.0,228.00915694236755,0.5573453307151794,0.6203239560127258,179.750390182193,105.25893048263114,59.39899826049805
25.0,225.80651533481642,0.612628698348999,1.1662099361419678,0.5435749888420105,210.61715964448825,0.0,0.025245515830755405,123.89619445800781,133.0,73.02690887451172,-130.2780303955078,0.0822410061955452,57.858375549316406,133.0,187.4436090225564,184.85869650981698,0.6495130062103271,25,129.18606567382812,0.194626122713089,0.4415859282016754,20.011018753051758,25000,120.97099304199219,1.0,237.63711762428284,0.5031830668449402,0.5983757972717285,187.2976458341299,105.20242060639009,59.71500778198242
26.0,226.08500927638997,0.6021152138710022,1.199615478515625,0.5264995098114014,156.25316541966583,0.0,0.024748079434129402,124.49654388427734,141.0,75.45986938476562,-133.3364715576172,0.08482310175895691,62.234458923339844,141.0,183.90070921985816,183.75848377558037,0.6477028131484985,26,131.404541015625,0.19368129968643188,0.4423663318157196,9.171449661254883,26000,121.42695617675781,1.0,247.02325892448425,0.5412704348564148,0.6217758059501648,188.0907357915199,105.25324665054426,64.13325500488281
27.0,227.74836468533076,0.582347571849823,1.244720220565796,0.5098135471343994,105.97017595298458,0.0,0.024748079434129402,126.89857482910156,152.0,77.45381164550781,-137.0111083984375,0.08470123261213303,65.18374633789062,152.0,177.2565789473684,180.87743533770646,0.6465991139411926,27,132.7866668701172,0.1849660873413086,0.4443126618862152,11.942582130432129,27000,124.20262908935547,1.0,256.3976061344147,0.5477986931800842,0.624488890171051,185.35752930901822,105.30519534509787,66.30852508544922
28.0,226.61607484787586,0.5062638521194458,1.2975877523422241,0.5167147517204285,264.19069216604294,0.0,0.026270585008002556,129.71157836914062,163.0,79.48877716064453,-138.88565063476562,0.07716842740774155,66.15847778320312,163.0,171.35582822085888,183.85290879586134,0.6419203877449036,28,143.9202880859375,0.20703332126140594,0.4497010111808777,11.707696914672852,28000,126.77973175048828,1.0,266.3155279159546,0.6113318800926208,0.5856735706329346,182.05240900010165,105.13844318096392,67.59687042236328
29.0,233.1006404577656,0.44557684659957886,1.30441415309906,0.5687803030014038,436.4426431393864,0.0,0.026270585008002556,131.63616943359375,170.0,81.55812072753906,-138.17697143554688,0.07645924389362335,69.76416015625,170.0,169.8764705882353,192.56289963529323,0.6396448612213135,29,154.6134490966797,0.20540477335453033,0.45107078552246094,34.11117935180664,29000,128.67376708984375,1.0,276.61699962615967,0.6232485771179199,0.5560861229896545,181.39200819316113,104.83809758327475,71.10468292236328
30.0,236.24394298406946,0.4314202666282654,1.3012323379516602,0.42909568548202515,249.07279875075474,0.0,0.02733727610437334,134.42242431640625,176.0,83.3888168334961,-141.1385498046875,0.07904265820980072,71.72154235839844,176.0,170.27272727272728,194.44656293914196,0.6379382610321045,30,142.0308074951172,0.2263481318950653,0.4531325101852417,12.120431900024414,30000,131.05966186523438,1.0,286.31123518943787,0.6512969136238098,0.6638894081115723,184.3164886200234,104.78107846571406,73.49252319335938
31.0,237.06280772479076,0.4556350111961365,1.3445358276367188,0.42389389872550964,213.53537267815477,0.0,0.026798623766663407,137.02297973632812,183.0,85.55038452148438,-143.8888702392578,0.07730084657669067,73.5676040649414,183.0,168.75409836065575,195.06233099523914,0.6334977149963379,31,148.85888671875,0.2017352283000946,0.45662179589271545,25.373310089111328,31000,134.35804748535156,1.0,295.8452169895172,0.6450961232185364,0.6672656536102295,183.86679455776365,104.78452318902433,75.04061889648438
32.0,239.12229626567765,0.44684267044067383,1.325556755065918,0.35150212049484253,325.64029900297135,0.0,0.028447279136688076,138.34649658203125,184.0,88.31664276123047,-145.7860107421875,0.0802580714225769,77.83235168457031,184.0,169.70652173913044,199.1428924954808,0.6367244124412537,32,150.6800537109375,0.19844500720500946,0.45783481001853943,19.63945198059082,32000,135.37600708007812,1.0,305.6434283256531,0.6868882179260254,0.769772469997406,185.54348504371794,104.69716353889686,78.91569519042969
33.0,254.14731645636607,0.4452989101409912,1.3192795515060425,0.47345206141471863,458.0583633793177,0.0,0.03080432697003647,141.78646850585938,187.0,90.84909057617188,-149.88629150390625,0.08286025375127792,79.40567779541016,187.0,174.36898395721926,206.98881585559707,0.6378223299980164,33,166.49090576171875,0.19975347816944122,0.4591529667377472,30.862089157104492,33000,138.88864135742188,1.0,315.85579323768616,0.6922064423561096,0.6996564269065857,191.80031911654996,104.47805836243444,80.23967742919922
34.0,264.38263246608204,0.4047154486179352,1.3056256771087646,0.4477587044239044,390.55863477700564,0.0,0.02901906944733551,144.9443359375,189.0,93.33722686767578,-152.2397003173828,0.08435522019863129,80.05394744873047,189.0,178.03174603174602,212.38792817681497,0.6395904421806335,34,167.43540954589844,0.1836891919374466,0.46146467328071594,18.210020065307617,34000,141.64407348632812,1.0,325.8619439601898,0.7712845802307129,0.7208914756774902,195.27916293031674,104.33866436442096,81.67511749267578
35.0,266.1017133850212,0.4466717541217804,1.314896821975708,0.379642516374588,333.7736927832529,0.0,0.028447279136688076,145.00091552734375,194.0,95.3232650756836,-155.45152282714844,0.08453770726919174,84.08104705810547,194.0,180.3298969072165,215.85609287985605,0.6389373540878296,35,157.83946228027344,0.23666255176067352,0.46370017528533936,20.61565589904785,35000,141.95083618164062,1.0,335.950074672699,0.7411729693412781,0.7760608792304993,198.7763558223928,104.18214680886416,84.78192138671875
36.0,273.12043540575917,0.5287230014801025,1.3081493377685547,0.5199688673019409,892.1738541300907,0.0,0.027886755354071244,148.8072509765625,196.0,97.6457290649414,-157.85794067382812,0.08619057387113571,84.32879638671875,196.0,182.32142857142858,234.64269735902923,0.6388533115386963,36,189.2190399169922,0.20310893654823303,0.4655402898788452,20.873300552368164,36000,145.1501922607422,1.0,348.1006736755371,0.7164408564567566,0.7083759903907776,202.19588369673943,103.41835774082821,85.40587615966797
37.0,284.18836754778954,0.5345412492752075,1.3365182876586914,0.5146123170852661,423.59373464514465,0.0,0.026798623766663407,150.86831665039062,199.0,99.63886260986328,-160.91915893554688,0.08407317847013474,84.96124267578125,199.0,185.643216080402,239.74948215054584,0.6379404664039612,37,186.946533203125,0.1958041489124298,0.46782541275024414,46.457679748535156,37000,147.66751098632812,1.0,358.47789549827576,0.715599536895752,0.7139272093772888,205.83156080604567,103.2141743316443,85.97331237792969
38.0,293.8008455928856,0.5048198103904724,1.3295364379882812,0.45084497332572937,92.08887646754549,0.0,0.027886755354071244,151.74667358398438,201.0,101.63815307617188,-164.9879913330078,0.0851811021566391,85.6245346069336,201.0,188.29353233830847,235.86367673783533,0.6389997005462646,38,153.81993103027344,0.20786267518997192,0.46967101097106934,37.60445022583008,38000,148.72305297851562,1.0,368.3492033481598,0.7216076254844666,0.7672204971313477,209.64422451484631,103.16297593314678,86.12814331054688
39.0,287.22536992799087,0.5170270204544067,1.339587926864624,0.4445885121822357,173.39335639032294,0.0,0.027886755354071244,152.50244140625,204.0,103.2777328491211,-165.28955078125,0.08292320370674133,87.3341064453125,204.0,188.36764705882354,234.26187365200167,0.6373118758201599,39,158.560302734375,0.22574414312839508,0.4723378121852875,23.017478942871094,39000,149.70513916015625,1.0,378.5957307815552,0.6842957139015198,0.740422785282135,208.69699274992473,103.01225510253441,87.85281372070312
40.0,290.39644159700936,0.532270610332489,1.3389836549758911,0.46034547686576843,515.396253789521,0.0,0.026798623766663407,153.70887756347656,207.0,105.52201080322266,-169.55859375,0.08424626290798187,88.7056884765625,207.0,192.09661835748793,241.29023315543964,0.636928141117096,40,187.80970764160156,0.20212960243225098,0.4744044244289398,58.55105972290039,40000,150.560791015625,1.0,389.03321647644043,0.6586525440216064,0.7307479977607727,213.99757744015176,102.81898384484701,89.57302856445312
41.0,289.7522925520897,0.4805895984172821,1.346591591835022,0.4795180559158325,466.6863044237176,0.0,0.028447279136688076,156.82205200195312,209.0,107.29619598388672,-172.64877319335938,0.08287495374679565,89.7856216430664,209.0,195.32057416267943,246.78769830832448,0.6360995173454285,41,191.16636657714844,0.19527803361415863,0.4769757091999054,28.575233459472656,41000,153.64788818359375,1.0,399.1935567855835,0.6900021433830261,0.7090241312980652,216.95673743313077,102.70706854625435,90.80018615722656
42.0,289.9775449267017,0.46309375762939453,1.355770468711853,0.4718784689903259,613.9472692708617,0.0,0.028447279136688076,156.9540252685547,211.0,109.41549682617188,-174.59780883789062,0.08217326551675797,90.78591918945312,211.0,197.6208530805687,255.52959285505156,0.6337709426879883,42,195.55752563476562,0.1857530027627945,0.48028117418289185,60.708335876464844,42000,152.74920654296875,1.0,409.74529218673706,0.6923351287841797,0.6213130950927734,220.81084250629948,102.50270302278165,92.43632507324219
43.0,285.7983512419569,0.4943928122520447,1.3523731231689453,0.48895353078842163,369.5830000132732,0.0,0.026798623766663407,161.7547607421875,212.0,111.85758209228516,-180.90386962890625,0.08204158395528793,91.66707611083984,212.0,198.83962264150944,258.18199767268464,0.633800208568573,43,187.0657501220703,0.21736595034599304,0.4803805947303772,24.727968215942383,43000,157.92428588867188,1.0,419.74097633361816,0.6306901574134827,0.6185926795005798,222.532639225515,102.44413203494999,93.19097900390625
44.0,291.610643108294,0.4734499752521515,1.3494048118591309,0.49055203795433044,422.12379824519775,0.0,0.026798623766663407,163.48780822753906,216.0,113.10153198242188,-180.4130096435547,0.08224444836378098,94.52426147460938,216.0,202.88888888888889,261.90794768569634,0.633061945438385,44,195.81846618652344,0.1678355634212494,0.48117485642433167,22.478696823120117,44000,160.5083770751953,1.0,429.91463685035706,0.6449229717254639,0.6464360952377319,225.17961421788368,102.34589899602638,95.57836151123047
45.0,284.6385694789058,0.5129789113998413,1.364229440689087,0.5392836928367615,196.7948453556459,0.0,0.02575295069895359,169.11647033691406,219.0,114.73319244384766,-186.16917419433594,0.07979591190814972,94.10105895996094,219.0,203.58447488584474,260.46098985613963,0.6296619176864624,45,165.454345703125,0.20185452699661255,0.48302096128463745,50.14545822143555,45000,165.2908935546875,1.0,440.1571569442749,0.6328780651092529,0.6101982593536377,222.80510183923073,102.23621106698742,95.87932586669922
