rollout/return_history,total/duration,ret_rms_std,reference_perturbed_action_mean,eval/episodes,rollout/return,reference_Q_mean,eval/return_history,rollout/Q_mean,train/loss_critic,eval/Q,ret_rms_mean,obs_rms_std,obs_rms_mean,total/epochs,total/episodes,reference_Q_std,rollout/actions_mean,train/loss_actor,rollout/episode_steps,reference_action_std,reference_actor_Q_std,rollout/actions_std,train/param_noise_distance,total/steps_per_second,total/steps,rollout/episodes,reference_perturbed_action_std,param_noise_stddev,reference_action_mean,reference_actor_Q_mean,eval/return
296.56102909322135,175.904559135437,1.0,0.1329651176929474,15.0,251.85251511783093,227.93077087402344,298.1591062884161,136.38038635253906,107.37639617919922,243.17343139648438,0.0,6.809473991394043,1.7419228553771973,15,289.0,134.96951293945312,0.18483759462833405,-250.07691955566406,51.90311418685121,0.7770735025405884,131.2172088623047,0.6882064342498779,0.19916926324367523,85.27351464751297,15000,289.0,0.7715736031532288,0.022854436146078055,0.10639531165361404,240.0541229248047,509.3583942508705
302.7595106742085,187.68285727500916,1.0,0.25021666288375854,16.0,255.22123331307424,243.6048583984375,300.2781715952518,143.96229553222656,130.37753295898438,217.2152862548828,0.0,6.788398742675781,1.752444863319397,16,304.0,140.17474365234375,0.18336327373981476,-257.8290710449219,52.49671052631579,0.7544090747833252,135.94183349609375,0.6932080388069153,0.20113255083560944,85.25019403639735,16000,304.0,0.7401160597801208,0.021962663920618616,0.216395765542984,258.471923828125,332.06415119778836
312.37059324579536,199.70347332954407,1.0,0.43579649925231934,17.0,259.8161839761979,262.17254638671875,299.0683664305021,150.3636016845703,134.6079559326172,250.10498046875,0.0,6.782818794250488,1.7814794778823853,17,318.0,142.6289520263672,0.1930714100599289,-272.5491027832031,53.405660377358494,0.6959884166717529,136.46327209472656,0.6984318494796753,0.16567319631576538,85.12621095952179,17000,318.0,0.694616973400116,0.023313810312614227,0.421296626329422,279.28729248046875,279.711483794507
320.23174122036534,211.66864466667175,1.0,0.3315746486186981,18.0,262.8190841667161,270.5926513671875,298.5935418981251,157.26809692382812,142.95204162597656,308.90228271484375,0.0,6.757813930511475,1.8187743425369263,18,333.0,155.27513122558594,0.20681175589561462,-281.3061218261719,54.0,0.708142101764679,150.40338134765625,0.7002151608467102,0.1936175525188446,85.0385754032949,18000,333.0,0.7074345946311951,0.021962663920618616,0.34757232666015625,287.2218017578125,290.5215248477162
329.68306691916143,223.6710238456726,1.0,0.2532130479812622,19.0,266.865338682976,272.43377685546875,301.1297655935985,165.53504943847656,197.96817016601562,297.84173583984375,0.0,6.749061584472656,1.8350883722305298,19,347.0,167.00543212890625,0.21231387555599213,-289.2785949707031,54.68299711815562,0.7270702719688416,163.93345642089844,0.7001357078552246,0.18586456775665283,84.94618423667396,19000,347.0,0.7269905805587769,0.020689822899908242,0.24644941091537476,290.2796936035156,346.78179211211824
330.69447693136567,235.73738026618958,1.0,0.23649322986602783,20.0,268.9014259656401,284.2113037109375,302.97641849314266,171.42747497558594,205.16461181640625,303.7669372558594,0.0,6.730484485626221,1.8450976610183716,20,364.0,174.0321502685547,0.21253308653831482,-297.3468017578125,54.94505494505494,0.7288694381713867,171.0689239501953,0.7027590870857239,0.18797895312309265,84.84017247250492,20000,364.0,0.7387640476226807,0.0211056883401964,0.2571946382522583,298.79632568359375,338.06282358448186
336.5768980631682,247.59126830101013,1.0,0.20669902861118317,21.0,271.1824031608099,300.5734558105469,301.4848361173643,176.56861877441406,200.25927734375,249.18057250976562,0.0,6.772863388061523,1.8581925630569458,21,379.0,180.1930694580078,0.21701833605766296,-304.890625,55.343007915567284,0.7617449760437012,177.55340576171875,0.7053467631340027,0.19993501901626587,84.81720758613007,21000,379.0,0.762779712677002,0.020689822899908242,0.18621467053890228,318.3143615722656,271.6531886017973
330.4600372073435,259.74504804611206,1.0,0.24151407182216644,22.0,273.13968311986014,311.3663330078125,305.871547316025,183.28359985351562,297.7030029296875,347.6519470214844,0.0,6.7940192222595215,1.8585097789764404,22,393.0,189.4304962158203,0.217280313372612,-320.0012512207031,55.7735368956743,0.7687492370605469,188.0347137451172,0.7085098624229431,0.2124684751033783,84.69843858618772,22000,393.0,0.7553307414054871,0.020282151651708893,0.1991254836320877,329.746337890625,397.9924824878998
322.8076052962357,271.56142139434814,1.0,0.32145780324935913,23.0,273.94020088687546,317.4339599609375,303.5198076563193,190.6287841796875,389.43328857421875,357.70135498046875,0.0,6.842697620391846,1.8594201803207397,23,410.0,202.16091918945312,0.22070059180259705,-327.5423889160156,56.00731707317073,0.7604739665985107,201.87310791015625,0.7099608778953552,0.1997770518064499,84.69538818107941,23000,410.0,0.7438574433326721,0.020282151651708893,0.2547663748264313,336.01678466796875,251.7815351427937
317.8515620184764,283.22864508628845,1.0,0.44694384932518005,24.0,275.5451148786791,331.62310791015625,296.1895300584093,195.17233276367188,422.35504150390625,282.0672607421875,0.0,6.872775554656982,1.8674050569534302,24,425.0,212.04920959472656,0.22489893436431885,-332.4232482910156,56.383529411764705,0.7024473547935486,209.7236785888672,0.7122706770896912,0.20872211456298828,84.73719172256803,24000,425.0,0.6810701489448547,0.020689822899908242,0.4076359272003174,350.8327941894531,127.59314530647939
284.14313432014853,295.088082075119,1.0,0.3297264575958252,25.0,271.2565799530943,326.1792297363281,296.8742300842825,199.25396728515625,426.4176940917969,286.632080078125,0.0,6.944146156311035,1.8749067783355713,25,450.0,219.7581024169922,0.2267339527606964,-334.02386474609375,55.513333333333335,0.7416631579399109,220.0744171142578,0.7156717777252197,0.18915416300296783,84.720466594906,25000,450.0,0.7406027317047119,0.019882513137642284,0.32341569662094116,343.7637939453125,313.3070307052391
297.571582608801,306.7973129749298,1.0,0.34077751636505127,26.0,274.8946433323504,338.21807861328125,295.00419691384667,204.50357055664062,456.3135070800781,412.4606628417969,0.0,6.906704425811768,1.8829360008239746,26,462.0,228.48582458496094,0.23013150691986084,-353.9378967285156,56.188311688311686,0.7319334149360657,229.2843475341797,0.7176645398139954,0.2132135033607483,84.74650494127572,26000,462.0,0.729471743106842,0.021962663920618616,0.3333326578140259,356.98968505859375,248.25336765295066
282.8862631086722,318.4081573486328,1.0,0.27949485182762146,27.0,273.7752561850017,339.567138671875,294.18685390401106,211.71482849121094,497.6834411621094,357.4357604980469,0.0,6.938161849975586,1.8831024169921875,27,482.0,236.64389038085938,0.23187187314033508,-353.99609375,55.989626556016596,0.742753803730011,238.25880432128906,0.7190783023834229,0.21063190698623657,84.79682249609279,27000,482.0,0.7704861164093018,0.021962663920618616,0.32853084802627563,360.1842041015625,272.93593564828416
279.08103891459496,330.2724757194519,1.0,0.3282129168510437,28.0,274.7732087340904,342.93896484375,298.43537314596625,218.7405242919922,529.8854370117188,459.4248962402344,0.0,6.933215618133545,1.8892143964767456,28,498.0,243.28990173339844,0.23502826690673828,-353.5443420410156,56.178714859437754,0.7306782603263855,242.86672973632812,0.7193136215209961,0.22086094319820404,84.77848461033865,28000,498.0,0.7378556132316589,0.02152991267583435,0.3160104751586914,365.1761474609375,413.1453926787569
291.29919121260633,342.22033500671387,1.0,0.4762926697731018,29.0,277.44449101294197,359.23876953125,302.5752721918482,225.3564453125,516.7079467773438,417.30743408203125,0.0,6.89330530166626,1.9093254804611206,29,511.0,246.72833251953125,0.24295546114444733,-366.489990234375,56.63600782778865,0.6768025755882263,248.33010864257812,0.7197933793067932,0.20591676235198975,84.74072705069108,29000,511.0,0.6578273773193359,0.022854436146078055,0.4314916431903839,382.1363525390625,418.49244547654337
301.2149452538739,354.34337615966797,1.0,0.37611255049705505,30.0,280.4815294399136,354.43817138671875,305.2037054235456,232.20135498046875,526.053955078125,394.5913391113281,0.0,6.849334716796875,1.9212977886199951,30,524.0,254.41946411132812,0.24896667897701263,-363.64117431640625,57.17748091603053,0.713047444820404,255.97499084472656,0.7204604148864746,0.19840309023857117,84.66363989962643,30000,524.0,0.7175256609916687,0.023313810312614227,0.40398311614990234,375.063232421875,381.4282691427713
315.85105948843284,369.29168677330017,1.0,0.25062325596809387,31.0,279.4581937522979,357.07672119140625,307.04815244479096,236.3295135498047,665.686279296875,408.6564636230469,0.0,6.844954967498779,1.9294886589050293,31,544.0,257.0804443359375,0.252682089805603,-361.09625244140625,56.97242647058823,0.7516273260116577,258.4161682128906,0.7218552827835083,0.2177460938692093,83.94448375175638,31000,544.0,0.7682245373725891,0.021962663920618616,0.3092253506183624,376.94598388671875,362.38156308215014
298.51784413561904,381.1735095977783,1.0,0.1080126017332077,32.0,279.0980598453876,364.21832275390625,304.541922895,239.73049926757812,599.687744140625,336.4154052734375,0.0,6.884528636932373,1.939707636833191,32,562.0,258.3140869140625,0.2545901834964752,-371.3026123046875,56.905693950177934,0.7900900840759277,260.82720947265625,0.7238814234733582,0.19123098254203796,83.95126941997366,32000,562.0,0.7924866080284119,0.02152991267583435,0.1307443380355835,380.9578857421875,226.84880685148164
296.92481373244607,393.24902272224426,1.0,0.21140065789222717,33.0,278.420181389657,357.6808166503906,304.180659448011,242.74734497070312,662.8238525390625,352.8629150390625,0.0,6.929722785949707,1.9440737962722778,33,579.0,257.5443420410156,0.25704556703567505,-357.8687744140625,56.92227979274612,0.7589675784111023,260.8826599121094,0.7247335910797119,0.18313691020011902,83.91629245906158,33000,579.0,0.7592253088951111,0.020689822899908242,0.2120288759469986,376.2293701171875,292.620229144363
295.0549808740004,405.1545524597168,1.0,0.23363269865512848,34.0,277.98365232842735,364.09954833984375,304.32137849814086,246.5998992919922,752.5597534179688,436.7886047363281,0.0,6.936672687530518,1.9452441930770874,34,597.0,252.90599060058594,0.25830507278442383,-363.62762451171875,56.93634840871022,0.7786306142807007,257.2332458496094,0.7258095741271973,0.20922183990478516,83.91859302477049,34000,597.0,0.7836790680885315,0.020282151651708893,0.20088282227516174,384.99273681640625,308.96510715242664
295.82855345358985,416.8684878349304,1.0,0.21608994901180267,35.0,280.1442962755732,372.9625244140625,303.11435191544746,251.11148071289062,687.9246826171875,468.8149719238281,0.0,6.934325695037842,1.9442884922027588,35,609.0,252.8478546142578,0.2560290992259979,-370.7374572753906,57.36945812807882,0.7542262077331543,258.16180419921875,0.7286058068275452,0.20360931754112244,83.95933255060318,35000,609.0,0.7664479613304138,0.020282151651708893,0.2325366884469986,393.62615966796875,262.0754481038715
288.35284133667295,428.4809217453003,1.0,0.1873275190591812,36.0,281.5983550039143,373.1871032714844,301.17411078236154,256.31585693359375,779.06396484375,435.2519226074219,0.0,6.930099964141846,1.9453312158584595,36,623.0,258.79461669921875,0.25401660799980164,-382.23663330078125,57.69983948635634,0.7967023253440857,265.4663391113281,0.7306557297706604,0.20066022872924805,84.01774308495186,36000,623.0,0.792326033115387,0.020282151651708893,0.14147721230983734,396.56915283203125,233.26567112435526
299.69031251449456,440.46610856056213,1.0,0.2641819715499878,37.0,282.9015109763602,365.1037902832031,304.179811140701,260.3646545410156,841.1585693359375,453.7410583496094,0.0,6.942514419555664,1.9453397989273071,37,638.0,265.1115417480469,0.25344470143318176,-374.81964111328125,57.989028213166144,0.7347779870033264,271.6102294921875,0.7320675253868103,0.21246616542339325,84.00192269256662,37000,638.0,0.7551697492599487,0.020282151651708893,0.28624916076660156,388.1912841796875,412.38502404092253
310.6482557853091,452.30628061294556,1.0,0.35800057649612427,38.0,284.19392095800566,366.9488220214844,304.51306585538003,263.91314697265625,879.1227416992188,413.2764587402344,0.0,6.920803070068359,1.9509702920913696,38,652.0,272.30487060546875,0.25486481189727783,-380.64044189453125,58.25306748466258,0.7271808385848999,277.768310546875,0.733182966709137,0.20732194185256958,84.01386765734067,38000,652.0,0.7219382524490356,0.02152991267583435,0.340792715549469,393.1147766113281,316.84349029850495
324.1100564067626,464.0805552005768,1.0,0.21944288909435272,39.0,285.54915395040024,358.96881103515625,303.13688568003266,268.70245361328125,960.3905639648438,412.8552551269531,0.0,6.910223007202148,1.9532523155212402,39,665.0,280.2764587402344,0.2553575038909912,-387.252685546875,58.569924812030074,0.7494999766349792,287.5018005371094,0.7341359853744507,0.18459442257881165,84.03713442194126,39000,665.0,0.7481741309165955,0.0211056883401964,0.27342498302459717,381.52667236328125,250.84203901683264
333.12155253730197,475.7503728866577,1.0,0.19304269552230835,40.0,286.333111545263,364.907958984375,300.8208240893769,272.2486877441406,996.3544311523438,495.76141357421875,0.0,6.91400146484375,1.954870343208313,40,681.0,281.46435546875,0.2554078698158264,-384.6768798828125,58.73568281938326,0.7789933681488037,289.9801330566406,0.7348675727844238,0.17210529744625092,84.07770604003197,40000,681.0,0.7767972350120544,0.02152991267583435,0.19062018394470215,388.98193359375,210.49442205379927
338.49920534169667,487.464396238327,1.0,0.2525706887245178,41.0,286.7349866697769,368.8666076660156,298.8677134493251,276.47723388671875,1127.86328125,420.4731750488281,0.0,6.913503646850586,1.9518593549728394,41,696.0,292.06939697265625,0.25399577617645264,-388.4168395996094,58.85632183908046,0.7575907707214355,298.5328063964844,0.7363553047180176,0.17719349265098572,84.1087068438012,41000,696.0,0.7663214802742004,0.022854436146078055,0.24119511246681213,391.09600830078125,220.74328784725208
333.2977757487588,499.3656642436981,1.0,0.33883851766586304,42.0,288.07583838514296,372.2119140625,299.0565433599987,281.420654296875,1198.7479248046875,385.26593017578125,0.0,6.896610260009766,1.9566280841827393,42,710.0,295.2787170410156,0.25557848811149597,-403.35784912109375,59.15492957746479,0.7349038124084473,304.52899169921875,0.7363002300262451,0.18441610038280487,84.10670377910355,42000,710.0,0.7448148727416992,0.02240411346542305,0.3459460437297821,399.3448486328125,306.7985696976169
337.7520575365576,511.31038308143616,1.0,0.35230860114097595,43.0,289.36511883968797,370.2424011230469,299.8433277897657,285.5298156738281,1048.7509765625,411.7183532714844,0.0,6.8821892738342285,1.9640350341796875,43,723.0,293.8363037109375,0.2572249174118042,-397.3975830078125,59.40387275242047,0.745339035987854,305.1859436035156,0.7368659973144531,0.18854692578315735,84.09764679695819,43000,723.0,0.7348728179931641,0.02426044449968572,0.31551605463027954,398.1460876464844,332.8882738399795
336.4237277432844,523.4107291698456,1.0,0.34392958879470825,44.0,290.06028976729533,375.075927734375,303.52230541713834,287.9308166503906,1195.45751953125,451.4405822753906,0.0,6.882063388824463,1.9714267253875732,44,739.0,292.89544677734375,0.2594257891178131,-395.607177734375,59.530446549391066,0.7267971634864807,304.07171630859375,0.7376216650009155,0.24416309595108032,84.06400088470885,44000,739.0,0.7207248210906982,0.02426044449968572,0.3334651291370392,398.55474853515625,461.71834339416245
332.9813266256495,535.4481027126312,1.0,0.3016272783279419,45.0,290.6889734563872,369.525146484375,306.2848909550351,293.4765319824219,1281.4945068359375,526.7124633789062,0.0,6.871994972229004,1.972899079322815,45,753.0,298.37841796875,0.2598123550415039,-387.8743896484375,59.713147410358566,0.7524501085281372,310.4456787109375,0.7376689314842224,0.19207075238227844,84.0417582432839,45000,753.0,0.7582809329032898,0.024748079434129402,0.2892186641693115,394.37371826171875,427.83865462249275
330.4556792463493,547.2412295341492,1.0,0.3475213348865509,46.0,291.26369281426906,384.99444580078125,305.8450651764964,295.9949951171875,1531.180419921875,473.32952880859375,0.0,6.866847038269043,1.976781964302063,46,767.0,305.7649841308594,0.2623441815376282,-393.8427429199219,59.87092568448501,0.7422726154327393,321.07635498046875,0.7378031611442566,0.21125616133213043,84.05799402058665,46000,767.0,0.7327914237976074,0.023782417899897774,0.3176399767398834,413.7353515625,286.05290514225715
333.89958936172593,558.9956703186035,1.0,0.2982216477394104,47.0,292.51917043909197,382.7023620605469,304.58136936847956,299.818603515625,1491.0916748046875,516.9601440429688,0.0,6.854321002960205,1.9807109832763672,47,780.0,307.1127624511719,0.265121191740036,-404.4710693359375,60.13846153846154,0.7175589203834534,321.0723876953125,0.7375198006629944,0.22566093504428864,84.07936321440918,47000,780.0,0.7078436017036438,0.022854436146078055,0.3119940459728241,410.01373291015625,246.45136219970306
336.0606721940801,570.8466935157776,1.0,0.24602612853050232,48.0,292.9316808311215,368.865478515625,304.85553871901635,302.6006774902344,1555.260986328125,700.1064453125,0.0,6.83868408203125,1.981403112411499,48,796.0,311.44415283203125,0.2672809958457947,-397.6578369140625,60.253768844221106,0.7428897023200989,325.9834899902344,0.7375129461288452,0.190595805644989,84.0856232421592,48000,796.0,0.746869683265686,0.023782417899897774,0.26837286353111267,393.75640869140625,317.7414981942456
326.0124934018456,582.7526431083679,1.0,0.24975983798503876,49.0,292.9203473338717,366.6349182128906,304.4601032811533,305.320068359375,1754.578857421875,254.49684143066406,0.0,6.834022045135498,1.9804165363311768,49,812.0,308.5377502441406,0.2684161067008972,-399.2686767578125,60.323891625615765,0.7477522492408752,326.3697814941406,0.7375288009643555,0.19985073804855347,84.08370271585027,49000,812.0,0.7366852760314941,0.02240411346542305,0.219032883644104,393.06011962890625,285.47920226372696
312.62976985568963,594.8366022109985,1.0,0.25487056374549866,50.0,292.48497729429613,377.405517578125,307.55615605168333,307.5418395996094,1937.944091796875,476.2462463378906,0.0,6.830656051635742,1.98362135887146,50,828.0,308.8845520019531,0.26906561851501465,-405.4365539550781,60.333333333333336,0.7515348196029663,322.81475830078125,0.7382040619850159,0.18943268060684204,84.05669693853869,50000,828.0,0.7606529593467712,0.022854436146078055,0.2729264497756958,407.664306640625,459.2627418076536
310.5264485133275,606.6886496543884,1.0,0.17371708154678345,51.0,292.8379022031855,389.69866943359375,307.95308719906853,310.5506591796875,1654.6424560546875,380.5910339355469,0.0,6.825926303863525,1.9847770929336548,51,843.0,307.9217834472656,0.2691599130630493,-407.7673034667969,60.406880189798336,0.7552779316902161,322.05712890625,0.7386022806167603,0.19639508426189423,84.06288798884421,51000,843.0,0.766048014163971,0.023313810312614227,0.17884966731071472,418.91668701171875,327.79964456833
314.76838873667026,618.6490590572357,1.0,0.37625622749328613,52.0,293.6351436466101,404.5490417480469,309.12256234544714,314.6261291503906,1726.5394287109375,553.4580078125,0.0,6.825604438781738,1.988752007484436,52,857.0,314.70654296875,0.27072831988334656,-429.3610534667969,60.60443407234539,0.72855544090271,328.9544982910156,0.738055944442749,0.2068164050579071,84.05411636646343,52000,857.0,0.6987305283546448,0.023313810312614227,0.31891703605651855,433.9044189453125,368.76579481075794
314.4637374091881,630.3275771141052,1.0,0.09273094683885574,53.0,294.6096143894459,411.68878173828125,307.9665207282698,317.9712829589844,1853.5062255859375,490.6571960449219,0.0,6.814820766448975,1.988717794418335,53,871.0,319.2545471191406,0.2708335816860199,-433.5337219238281,60.814006888633756,0.7473476529121399,334.7979431152344,0.7383858561515808,0.21746869385242462,84.08326388424167,53000,871.0,0.7546448707580566,0.02152991267583435,0.13674676418304443,441.28375244140625,247.8523566350487
310.2502264849339,642.0855996608734,1.0,0.19114358723163605,54.0,294.9635379898112,396.60406494140625,308.35837231802475,320.6103820800781,1858.5902099609375,560.9510498046875,0.0,6.809720993041992,1.9850656986236572,54,886.0,315.4095764160156,0.2689838707447052,-432.2707824707031,60.89954853273138,0.739378035068512,330.8866882324219,0.738810658454895,0.2212996482849121,84.1009361189861,54000,886.0,0.7436671257019043,0.0211056883401964,0.20266364514827728,430.35931396484375,329.12650657503434
320.9037808264629,653.939085483551,1.0,0.2994998097419739,55.0,296.1256223683345,420.02313232421875,308.90979660588795,323.0945129394531,1658.6787109375,506.26971435546875,0.0,6.81045389175415,1.9838738441467285,55,899.0,322.7742004394531,0.2673800587654114,-426.54046630859375,61.17463848720801,0.7254071831703186,338.6512145996094,0.7393629550933838,0.20916076004505157,84.10569305446944,55000,899.0,0.7295845150947571,0.0211056883401964,0.2913820743560791,455.020263671875,338.6867081504989
324.1562987348953,665.794430732727,1.0,0.2811617851257324,56.0,296.3907716787251,429.5380554199219,310.1314603724729,326.0140075683594,1689.4520263671875,472.3680419921875,0.0,6.817854881286621,1.9819421768188477,56,914.0,323.664306640625,0.2679124176502228,-459.6292724609375,61.25929978118162,0.7190508842468262,335.7668762207031,0.7392783761024475,0.22256359457969666,84.11004570640564,56000,914.0,0.7262802124023438,0.0211056883401964,0.2942647933959961,459.05926513671875,377.32296753464686
336.3145634735174,677.4378671646118,1.0,0.19168086349964142,57.0,297.2079930463673,426.7852783203125,308.786342715306,328.8995361328125,1910.7303466796875,459.34307861328125,0.0,6.815892219543457,1.979269027709961,57,928.0,321.20623779296875,0.26576536893844604,-432.810546875,61.39224137931034,0.7469466924667358,335.90887451171875,0.7398577332496643,0.19876010715961456,84.14055777332192,57000,928.0,0.7590866684913635,0.021962663920618616,0.2059236466884613,459.76849365234375,233.4597539139585
