obs_rms_mean,total/duration,rollout/actions_std,ret_rms_mean,reference_actor_Q_mean,reference_action_mean,eval/return,reference_Q_std,total/episodes,eval/return_history,rollout/actions_mean,train/loss_critic,train/loss_actor,ret_rms_std,reference_action_std,rollout/Q_mean,rollout/return,train/param_noise_distance,rollout/episode_steps,eval/episodes,obs_rms_std,reference_actor_Q_std,rollout/return_history,total/steps_per_second,reference_Q_mean,eval/Q,total/epochs,rollout/episodes,total/steps
-0.002385535975918174,11.648073434829712,0.46253880858421326,0.0,0.04540383815765381,0.6477496027946472,-334.1358603349941,0.2607209086418152,1.0,-334.1358603349941,0.1347556710243225,0.00831966008991003,-0.010894997045397758,1.0,0.34758126735687256,-0.1515502631664276,-138.57475712728592,0.0,1000.0,1.0,0.2330114245414734,0.28208404779434204,-138.57475712728592,85.85110710324255,-0.12024322152137756,-0.3479907512664795,1,1.0,1000
0.05244242399930954,22.920358419418335,0.6061530709266663,0.0,0.3208092153072357,0.4946843683719635,-536.1298460770712,0.46863120794296265,2.0,-435.1328532060327,0.2930002510547638,0.01132363174110651,0.5420142412185669,1.0,0.7544416785240173,-0.5459555387496948,-268.0915205586831,0.0,1000.0,2.0,0.3059307038784027,0.40777650475502014,-268.0915205586831,87.25867036641023,0.11730505526065826,-1.6829640865325928,2,2.0,2000
0.05758364871144295,34.01788258552551,0.7270723581314087,0.0,0.09955073893070221,-0.6490498781204224,-439.4890023623154,0.4053274691104889,3.0,-436.5849029247936,0.16521528363227844,0.027892254292964935,1.2427363395690918,1.0,0.6083549857139587,-1.2479195594787598,-328.60475499470743,0.0,1000.0,3.0,0.4859270751476288,0.33919745683670044,-328.60475499470743,88.18891041961822,-0.17156630754470825,0.8917824029922485,3,3.0,3000
0.029547929763793945,45.065253257751465,0.7489386796951294,0.0,-0.03340255469083786,0.7501770853996277,-688.543012684734,0.4602867662906647,4.0,-499.57443036477866,0.07359152287244797,0.03610927239060402,0.3560504913330078,1.0,0.36741408705711365,-0.935659646987915,-341.21464482893583,0.0,1000.0,4.0,0.5720018744468689,0.4437510371208191,-341.21464482893583,88.76018020184938,-0.14438092708587646,-0.9643319249153137,4,4.0,4000
0.04066113382577896,56.127418518066406,0.7422857284545898,0.0,0.4580417275428772,0.08291985839605331,-518.934217724009,0.5777825713157654,5.0,-503.44638783662475,0.06590864062309265,0.039916738867759705,0.11451932787895203,1.0,0.9183580875396729,-1.1183421611785889,-325.98747404197076,0.0,1000.0,5.0,0.7395289540290833,0.4630628824234009,-325.98747404197076,89.08302095508971,0.13773494958877563,-3.0453155040740967,5,5.0,5000
0.023885540664196014,67.25804090499878,0.7331953048706055,0.0,0.7862414121627808,-0.288168340921402,-501.1499609380814,0.9291095733642578,6.0,-503.06365002020084,0.007926841266453266,0.129116490483284,-0.7705150842666626,1.0,0.7691993117332458,-0.838273286819458,-297.87210107651777,0.0,1000.0,6.0,0.9151394963264465,0.7981889843940735,-297.87210107651777,89.20866441047446,0.5494866967201233,1.183732032775879,6,6.0,6000
0.014676275663077831,78.36124634742737,0.7361100316047668,0.0,0.5565623044967651,-0.2566256821155548,-514.6241894206729,0.8123687505722046,7.0,-504.7151556488397,-0.033725444227457047,0.23706284165382385,-1.7037353515625,1.0,0.7978371977806091,-0.6921114921569824,-319.9234240358502,0.0,1000.0,7.0,1.1518820524215698,0.7548227906227112,-319.9234240358502,89.32987064759483,0.30807793140411377,-0.9580879807472229,7,7.0,7000
0.024723609909415245,89.454833984375,0.7491649985313416,0.0,1.5734736919403076,-0.47445401549339294,-461.0061147130902,1.0560073852539062,8.0,-499.25152553187104,-0.07173086702823639,0.37379923462867737,-2.850139856338501,1.0,0.7177000045776367,-0.6851633191108704,-339.44763574611443,0.0,1000.0,8.0,1.1798522472381592,1.1387351751327515,-339.44763574611443,89.43060585632917,1.4375207424163818,1.5707398653030396,8,8.0,8000
0.0293013583868742,100.63121581077576,0.7482256293296814,0.0,3.5951690673828125,0.4516928195953369,-456.62562237774216,0.880109429359436,9.0,-494.51531407030114,-0.08907908946275711,0.3599334955215454,-4.512018203735352,1.0,0.686608076095581,-0.3021433353424072,-344.48947012004186,0.0,1000.0,9.0,1.1989943981170654,0.7891570925712585,-344.48947012004186,89.43546917810632,2.933568000793457,-0.23488174378871918,9,9.0,9000
0.04419723153114319,111.71705174446106,0.7528216242790222,0.0,4.941549301147461,0.3467221260070801,-506.4655587880082,0.9932437539100647,10.0,-495.7103385420718,-0.07707998901605606,0.33683958649635315,-5.077035903930664,1.0,0.7154378294944763,-0.38391903042793274,-344.7787783122945,0.0,1000.0,10.0,1.161470651626587,0.9295564293861389,-344.7787783122945,89.51185019520354,4.562385082244873,0.06424539536237717,10,10.0,10000
0.06305568665266037,122.83352494239807,0.7685886025428772,0.0,7.079632759094238,0.16376154124736786,-309.4839480776463,0.8574463725090027,11.0,-478.7806666816695,-0.031303245574235916,0.4877355098724365,-5.8774518966674805,1.0,0.7102122902870178,-0.35620564222335815,-353.5832816330843,0.0,1000.0,11.0,1.1394563913345337,0.8032413721084595,-353.5832816330843,89.55209911266793,6.434121608734131,3.4382667541503906,11,11.0,11000
0.0798741951584816,133.9619972705841,0.7746619582176208,0.0,10.580677032470703,0.058657508343458176,308.1558125534968,1.1613579988479614,12.0,-413.20262674540567,0.010969079099595547,0.499440461397171,-6.9700398445129395,1.0,0.706347644329071,-0.4315001666545868,-356.4535285586844,0.0,1000.0,12.0,1.1094192266464233,1.3360116481781006,-356.4535285586844,89.57764324580585,9.430339813232422,24.969141006469727,12,12.0,12000
0.06741475313901901,145.09242582321167,0.7620010375976562,0.0,12.94961166381836,0.2705567181110382,-312.16886882156376,1.072134256362915,13.0,-405.4307992128024,-0.020356180146336555,0.7190870642662048,-9.463900566101074,1.0,0.7416874766349792,1.2166059017181396,-324.9385243070383,0.0,1000.0,13.0,1.097771167755127,0.9583962559700012,-324.9385243070383,89.59806086528522,12.243547439575195,21.73297882080078,13,13.0,13000
0.06171161308884621,156.18402743339539,0.7519909143447876,0.0,16.36699104309082,0.18416531383991241,-168.39867343672375,1.320434331893921,14.0,-388.49993308593963,-0.03419902175664902,0.6452784538269043,-12.446467399597168,1.0,0.8347978591918945,2.598188638687134,-309.11065439908947,0.0,1000.0,14.0,1.1075518131256104,1.2277982234954834,-309.11065439908947,89.63784728864348,15.31329345703125,22.199758529663086,14,14.0,14000
0.06766222417354584,167.23428583145142,0.7475618124008179,0.0,20.3968505859375,0.18349814414978027,-233.50071401510687,1.3791722059249878,15.0,-378.1666518145508,-0.022874634712934494,0.7839559316635132,-15.606741905212402,1.0,0.7208189964294434,3.282343864440918,-303.16633915747224,0.0,1000.0,15.0,1.1522789001464844,1.1067901849746704,-303.16633915747224,89.6945260083682,19.33286476135254,15.254096984863281,15,15.0,15000
0.07316005975008011,178.2822563648224,0.7470130920410156,0.0,24.568130493164062,-0.23175831139087677,422.666822333495,1.3596184253692627,16.0,-328.11455968029793,-0.017540432512760162,0.7812614440917969,-16.803468704223633,1.0,0.7041279077529907,3.785369873046875,-301.8204813302966,0.0,1000.0,16.0,1.1558269262313843,1.3836735486984253,-301.8204813302966,89.74533038923904,23.513790130615234,35.48786544799805,16,16.0,16000
0.06822647899389267,189.36172223091125,0.7385544180870056,0.0,27.293272018432617,-0.23118405044078827,279.43809253703705,1.6252864599227905,17.0,-292.3761683733959,-0.03360116481781006,1.057308554649353,-17.58605194091797,1.0,0.6942532658576965,5.4784464836120605,-272.5453502987985,0.0,1000.0,17.0,1.156359314918518,1.566704511642456,-272.5453502987985,89.7752713680428,26.536035537719727,37.081295013427734,17,17.0,17000
0.074314646422863,200.4247317314148,0.7399083971977234,0.0,29.090587615966797,-0.07982026785612106,237.5869836749874,1.7734756469726562,18.0,-262.9337710373746,-0.021894196048378944,0.7972398996353149,-17.999916076660156,1.0,0.6258357167243958,5.604201793670654,-272.7765961051548,0.0,1000.0,18.0,1.1475169658660889,1.7577016353607178,-272.7765961051548,89.80927575405934,28.376020431518555,39.01648712158203,18,18.0,18000
0.07213276624679565,211.4680140018463,0.7346388697624207,0.0,31.581100463867188,0.08110398799180984,-68.43526885404864,2.1244521141052246,19.0,-252.69700776456796,-0.03002598136663437,1.2999467849731445,-19.770130157470703,1.0,0.6461703181266785,6.809128284454346,-263.837226496019,0.0,1000.0,19.0,1.1760835647583008,2.252932071685791,-263.837226496019,89.84810345754754,30.90155792236328,36.575660705566406,19,19.0,19000
0.06848137080669403,222.52996730804443,0.7226694226264954,0.0,33.53064727783203,-0.21562914550304413,696.4512889934213,2.9061334133148193,20.0,-205.2395929266685,-0.03917354345321655,1.317143201828003,-20.999666213989258,1.0,0.5041038990020752,8.304279327392578,-236.5970559321146,0.0,1000.0,20.0,1.2103372812271118,2.7360568046569824,-236.5970559321146,89.87553560511849,32.590301513671875,46.772064208984375,20,20.0,20000
0.0637596994638443,233.59629678726196,0.712384045124054,0.0,36.33974838256836,-0.15832090377807617,686.3710158878476,1.8708252906799316,21.0,-162.78194488788202,-0.051858071237802505,1.134464144706726,-23.684045791625977,1.0,0.6159275770187378,9.968810081481934,-209.5438197677455,0.0,1000.0,21.0,1.2387760877609253,1.8455893993377686,-209.5438197677455,89.89868541933637,35.6903190612793,48.18199157714844,21,21.0,21000
0.05942846089601517,246.4132571220398,0.7033754587173462,0.0,37.76495361328125,-0.4317258298397064,624.1271305275667,2.1859641075134277,22.0,-127.01335055081617,-0.062224578112363815,1.4105911254882812,-25.794279098510742,1.0,0.5580132007598877,11.609423637390137,-181.88191153137242,0.0,1000.0,22.0,1.2549909353256226,2.106916904449463,-181.88191153137242,89.2809106821074,36.79353332519531,50.540550231933594,22,22.0,22000
0.05592896789312363,257.53208208084106,0.6944901347160339,0.0,40.003883361816406,-0.11782103776931763,744.7780099750919,2.004687547683716,23.0,-89.10937835403756,-0.06728319823741913,1.2485367059707642,-27.791648864746094,1.0,0.5757349729537964,13.090432167053223,-165.21323523634464,0.0,1000.0,23.0,1.2670615911483765,2.077211380004883,-165.21323523634464,89.30926125460417,39.42405319213867,54.3377799987793,23,23.0,23000
0.05264467000961304,268.6560306549072,0.6858341693878174,0.0,43.27915573120117,-0.37737035751342773,752.8772343964727,1.7675502300262451,24.0,-54.026602822766314,-0.07248883694410324,0.7440329194068909,-30.394638061523438,1.0,0.44490528106689453,14.555343627929688,-148.31345575502783,0.0,1000.0,24.0,1.2695674896240234,1.7668635845184326,-148.31345575502783,89.33356136281328,42.45170593261719,57.55400466918945,24,24.0,24000
0.0476449579000473,279.88952136039734,0.681484580039978,0.0,46.03272247314453,-0.3259669840335846,809.4597593679975,2.4358479976654053,25.0,-19.48714833513576,-0.08659419417381287,1.443386435508728,-33.989036560058594,1.0,0.4860420227050781,16.207077026367188,-131.70955109057186,0.0,1000.0,25.0,1.2679288387298584,2.441077470779419,-131.70955109057186,89.32095734948564,45.09756088256836,60.8049201965332,25,25.0,25000
0.044083815068006516,291.3406472206116,0.6748710870742798,0.0,49.31695556640625,-0.4449797570705414,929.4733114964877,2.038055896759033,26.0,17.011330889157446,-0.09453286230564117,1.5748023986816406,-36.22188949584961,1.0,0.4411293864250183,17.816280364990234,-111.29554302129752,0.0,1000.0,26.0,1.274176001548767,1.824803113937378,-111.29554302129752,89.24261083388082,48.13334655761719,64.07452392578125,26,26.0,26000
0.04066414013504982,302.71298480033875,0.6704257726669312,0.0,52.395042419433594,-0.2315000295639038,850.3518399101633,1.4054100513458252,27.0,47.87579418623174,-0.1043928787112236,1.142911672592163,-40.208404541015625,1.0,0.4813012182712555,19.439062118530273,-91.69384913516672,0.0,1000.0,27.0,1.2861350774765015,1.2346233129501343,-91.69384913516672,89.19339888181032,51.56181716918945,66.67091369628906,27,27.0,27000
0.03841778635978699,313.98269391059875,0.6646814942359924,0.0,56.13854217529297,-0.3327905833721161,846.0689289111613,1.0594593286514282,28.0,76.38269185497923,-0.10848019272089005,3.2440662384033203,-43.37008285522461,1.0,0.43067312240600586,21.02597999572754,-72.3384009827869,0.0,1000.0,28.0,1.293663501739502,0.9236215949058533,-72.3384009827869,89.17688950070772,55.349342346191406,69.90601348876953,28,28.0,28000
0.035565733909606934,325.2858364582062,0.6590211987495422,0.0,58.93403244018555,-0.41468560695648193,759.652732664458,0.7744683623313904,29.0,99.94372774496125,-0.11675086617469788,0.9882051944732666,-46.636722564697266,1.0,0.3760369122028351,22.723331451416016,-47.90772700887124,0.0,1000.0,29.0,1.2961456775665283,0.7820062637329102,-47.90772700887124,89.15236001591485,57.98883056640625,72.4119644165039,29,29.0,29000
0.033358655869960785,336.33431339263916,0.6530396938323975,0.0,61.21211242675781,-0.22585994005203247,984.2518495206521,0.8433772921562195,30.0,129.4206651374843,-0.12468454986810684,3.220796585083008,-49.76408386230469,1.0,0.47508832812309265,24.420900344848633,-20.356459037624784,0.0,1000.0,30.0,1.3034688234329224,0.8103271722793579,-20.356459037624784,89.19696505951737,60.2412109375,75.75260162353516,30,30.0,30000
0.03439667075872421,347.85740637779236,0.6513614654541016,0.0,64.81661987304688,-0.2069179266691208,1018.1558083351947,0.7675799131393433,31.0,158.0895407245072,-0.1274244636297226,4.095938205718994,-53.12916946411133,1.0,0.5255153179168701,25.290891647338867,-13.09679180804705,0.0,1000.0,31.0,1.344508171081543,0.8412684798240662,-13.09679180804705,89.11697561020819,63.88419723510742,78.70633697509766,31,31.0,31000
0.03204791992902756,359.2466628551483,0.6467850804328918,0.0,69.08340454101562,-0.304205983877182,919.6781930131962,1.2435373067855835,32.0,181.88918610852872,-0.13511258363723755,2.1676623821258545,-56.16148376464844,1.0,0.45591920614242554,26.989198684692383,8.05440725480176,0.0,1000.0,32.0,1.3444736003875732,1.2621797323226929,8.05440725480176,89.07528812008117,67.85401916503906,82.05193328857422,32,32.0,32000
0.030276939272880554,370.3714871406555,0.6432139277458191,0.0,72.49494934082031,-0.29960140585899353,833.4342588023886,1.3221226930618286,33.0,201.63297619016083,-0.14068661630153656,4.2722697257995605,-59.29472732543945,1.0,0.5094299912452698,28.587955474853516,24.173601180685303,0.0,1000.0,33.0,1.354568600654602,1.3644574880599976,24.173601180685303,89.09973133938259,71.52415466308594,84.71981048583984,33,33.0,33000
0.028450628742575645,381.4907341003418,0.6379968523979187,0.0,75.32937622070312,-0.17755083739757538,887.8466658461477,1.9655399322509766,34.0,221.81573176827808,-0.14405837655067444,1.7916401624679565,-63.42121124267578,1.0,0.48833993077278137,30.220996856689453,37.726395442257115,0.0,1000.0,34.0,1.3587125539779663,2.063929557800293,37.726395442257115,89.12405193845974,74.25570678710938,87.92366027832031,34,34.0,34000
0.026690002530813217,392.7839045524597,0.6337206959724426,0.0,80.61534118652344,-0.2835034430027008,1012.489922563503,2.079838991165161,35.0,244.40642293385594,-0.1501334011554718,3.6111016273498535,-67.6076889038086,1.0,0.5406455397605896,31.88434600830078,55.87021991604692,0.0,1000.0,35.0,1.3646060228347778,1.3233022689819336,55.87021991604692,89.10752094050088,78.48739624023438,91.10379791259766,35,35.0,35000
0.02533911168575287,404.174339056015,0.6303253769874573,0.0,85.09132385253906,-0.1876927614212036,993.5481761146857,1.1239486932754517,36.0,265.2159160777679,-0.1560533195734024,7.464573383331299,-70.30614471435547,1.0,0.4923415780067444,33.52268600463867,74.9545851918703,0.0,1000.0,36.0,1.3734163045883179,0.8344038128852844,74.9545851918703,89.07047410303483,83.843994140625,94.8876724243164,36,36.0,36000
0.023711109533905983,415.4689862728119,0.6266182661056519,0.0,87.52059936523438,-0.2529061734676361,1054.1053564297022,1.048353910446167,37.0,286.5372523034958,-0.1606377214193344,1.0962210893630981,-73.88964080810547,1.0,0.48925191164016724,35.140586853027344,88.49474209035384,0.0,1000.0,37.0,1.3782432079315186,1.0221190452575684,88.49474209035384,89.05598545857396,86.3411865234375,97.10749816894531,37,37.0,37000
0.023702725768089294,426.58054304122925,0.6260031461715698,0.0,90.38995361328125,-0.09506712108850479,945.0130150321909,1.6540952920913696,38.0,303.8655618489878,-0.15529665350914001,4.543280124664307,-76.85615539550781,1.0,0.5435618162155151,36.62245559692383,94.32438790354306,0.0,1000.0,38.0,1.3752398490905762,1.245294213294983,94.32438790354306,89.08048109528352,88.73663330078125,99.73653411865234,38,38.0,38000
0.023242667317390442,437.78765892982483,0.6232696771621704,0.0,92.61309814453125,-0.044800397008657455,573.0253903035824,1.20334792137146,39.0,310.7670959119261,-0.15457084774971008,9.249968528747559,-78.96952819824219,1.0,0.5112399458885193,38.134674072265625,104.89273020122025,0.0,1000.0,39.0,1.3774925470352173,1.1090259552001953,104.89273020122025,89.08428368066791,91.45198822021484,99.7260513305664,39,39.0,39000
0.021891936659812927,448.96635150909424,0.6198603510856628,0.0,95.56269836425781,-0.08720580488443375,863.1033664292494,1.4053701162338257,40.0,324.5755026748592,-0.1581401526927948,2.6590235233306885,-83.15756225585938,1.0,0.5896319150924683,39.72072982788086,118.04423605419848,0.0,1000.0,40.0,1.381464958190918,1.5158480405807495,118.04423605419848,89.09353644332022,94.66659545898438,104.74030303955078,40,40.0,40000
0.020711388438940048,460.3378393650055,0.6170713901519775,0.0,97.01575469970703,-0.1076599657535553,940.5193413103805,1.8271842002868652,41.0,339.59852312938415,-0.15990476310253143,7.232232093811035,-85.47467803955078,1.0,0.5392026901245117,41.26994705200195,126.92707214620924,0.0,1000.0,41.0,1.3854230642318726,1.7778522968292236,126.92707214620924,89.0650224551512,96.24795532226562,108.03209686279297,41,41.0,41000
0.01996387541294098,471.75368666648865,0.6135632395744324,0.0,99.72850036621094,-0.11423271894454956,912.395476865385,1.7136021852493286,42.0,353.23654583738414,-0.15945255756378174,12.274401664733887,-87.30559539794922,1.0,0.5721262097358704,42.807395935058594,136.42968184019998,0.0,1000.0,42.0,1.3825759887695312,1.3003407716751099,136.42968184019998,89.0295109229159,98.48052978515625,110.35265350341797,42,42.0,42000
0.018546851351857185,483.1456232070923,0.6133454442024231,0.0,103.00997924804688,-0.06010821834206581,1305.2195948309995,1.4536882638931274,43.0,375.3756865116543,-0.1616498827934265,4.767421722412109,-90.0250473022461,1.0,0.5895984172821045,44.268558502197266,136.47337859589945,0.0,1000.0,43.0,1.3844263553619385,1.4246639013290405,136.47337859589945,89.00008182743854,102.23129272460938,114.13610076904297,43,43.0,43000
0.017621556296944618,494.55860924720764,0.6109968423843384,0.0,104.45463562011719,-0.045683275908231735,1507.7567682235817,2.0033111572265625,44.0,401.1116201869254,-0.1646314412355423,13.792240142822266,-92.3243179321289,1.0,0.5463135838508606,45.81582260131836,147.4849512376488,0.0,1000.0,44.0,1.3857594728469849,1.8656961917877197,147.4849512376488,88.96822171789628,103.50143432617188,117.7999496459961,44,44.0,44000
0.016968900337815285,505.98353147506714,0.6088264584541321,0.0,107.07333374023438,-0.254025399684906,1361.1540926888406,1.6468307971954346,45.0,422.4458973536346,-0.1633784919977188,8.976147651672363,-96.470703125,1.0,0.4580802917480469,47.26957702636719,152.44157798796596,0.0,1000.0,45.0,1.394415259361267,1.5438196659088135,152.44157798796596,88.93570086918416,106.01181030273438,120.34657287597656,45,45.0,45000
0.01630069501698017,517.4262089729309,0.6060745120048523,0.0,108.61920166015625,-0.10820114612579346,668.3007608492992,1.0569913387298584,46.0,427.79056829919256,-0.16884519159793854,15.439340591430664,-98.55706024169922,1.0,0.5555462837219238,48.878726959228516,173.83760966349854,0.0,1000.0,46.0,1.3977172374725342,0.9057586193084717,173.83760966349854,88.90156548371999,107.55426025390625,119.1678466796875,46,46.0,46000
0.015045203268527985,528.831757068634,0.6059914827346802,0.0,111.89147186279297,-0.13353893160820007,660.5769554830897,1.0419553518295288,47.0,432.74347015416913,-0.17045943439006805,9.891623497009277,-101.32567596435547,1.0,0.4579310715198517,50.29074478149414,171.13999818145504,0.0,1000.0,47.0,1.3979401588439941,0.9525980353355408,171.13999818145504,88.87514672062355,111.36378479003906,124.0003890991211,47,47.0,47000
0.013724062591791153,540.2159700393677,0.6029890775680542,0.0,113.10968780517578,-0.12463473528623581,1333.45525015874,1.032821774482727,48.0,451.5082989042642,-0.1735999882221222,12.624777793884277,-103.88890838623047,1.0,0.5195723176002502,51.77242660522461,175.28483750026444,0.0,1000.0,48.0,1.3957852125167847,0.7751454710960388,175.28483750026444,88.85335247771748,111.84234619140625,128.8345489501953,48,48.0,48000
0.01344917993992567,551.6184937953949,0.6016601920127869,0.0,117.1909408569336,-0.07663635164499283,1609.4803050203175,1.2418450117111206,49.0,475.14038066173475,-0.17544908821582794,20.50778579711914,-108.45172119140625,1.0,0.55464106798172,53.29597854614258,187.04470029112522,0.0,1000.0,49.0,1.3939694166183472,0.8654807209968567,187.04470029112522,88.82950907402856,115.965576171875,131.79632568359375,49,49.0,49000
0.013269311748445034,562.9903268814087,0.6013031601905823,0.0,119.25987243652344,0.12504778802394867,1715.167630461178,1.0739597082138062,50.0,499.94092565772365,-0.17807775735855103,14.352638244628906,-109.51219940185547,1.0,0.6754956245422363,54.72689437866211,197.27191422854347,0.0,1000.0,50.0,1.3971376419067383,1.068142294883728,197.27191422854347,88.81147261795186,117.9415512084961,134.2896270751953,50,50.0,50000
0.012697410769760609,574.3960745334625,0.5997812151908875,0.0,122.66841125488281,0.12018882483243942,1331.6902302380893,1.168104648590088,51.0,516.2497355514563,-0.18243372440338135,9.626823425292969,-114.30896759033203,1.0,0.6852008700370789,56.28825378417969,215.7770405180752,0.0,1000.0,51.0,1.4018265008926392,1.0223050117492676,215.7770405180752,88.78890762166742,121.23880004882812,136.9337158203125,51,51.0,51000
