eval/Q,rollout/Q_mean,train/param_noise_distance,total/duration,train/loss_critic,total/episodes,train/loss_actor,reference_perturbed_action_mean,total/epochs,reference_actor_Q_std,rollout/return,rollout/actions_std,total/steps_per_second,reference_action_std,eval/return,rollout/episodes,ret_rms_mean,ret_rms_std,reference_perturbed_action_std,obs_rms_std,reference_action_mean,reference_Q_std,reference_Q_mean,reference_actor_Q_mean,rollout/actions_mean,total/steps,rollout/return_history,obs_rms_mean,eval/return_history,eval/episodes,rollout/episode_steps,param_noise_stddev
4.798409461975098,0.8037331700325012,0.5092690587043762,18.810666799545288,0.08765725791454315,1.0,-1.594661831855774,-0.5344797968864441,1,1.2940231561660767,-41.73201433949986,0.5664123296737671,53.161326531187775,0.34266942739486694,-324.0345531227778,1.0,0.0,1.0,0.5207239389419556,1.8881357908248901,-0.73394775390625,1.3623974323272705,1.404982328414917,1.6096092462539673,-0.029101921245455742,1000,-41.73201433949986,0.1000208780169487,-324.0345531227778,1.0,1000.0,0.16720346283821505
6.500281810760498,3.155501365661621,0.7052333950996399,37.28228735923767,0.05638013035058975,2.0,-6.505413055419922,-0.08297213166952133,2,0.8880212903022766,-187.03730482576245,0.6088761687278748,53.644777229700935,0.7918998003005981,-872.371678102483,2.0,0.0,1.0,0.7531780004501343,1.6026561260223389,-0.15970194339752197,0.9463536739349365,5.1166253089904785,5.655612945556641,-0.2579585909843445,2000,-187.03730482576245,-0.006678860168904066,-598.2031156126304,2.0,1000.0,0.1370306733903066
4.215869426727295,4.142634391784668,0.6573116183280945,55.679176330566406,0.15639005601406097,3.0,-8.919838905334473,-0.20011456310749054,3,1.6738914251327515,-260.0893977523987,0.6791760921478271,53.88010738860515,0.8666556477546692,-431.6289978991863,3.0,0.0,1.0,0.8518940806388855,1.407603144645691,-0.16253797709941864,1.6098603010177612,7.780688762664795,8.018696784973145,-0.23964591324329376,3000,-260.0893977523987,-0.019406290724873543,-542.678409708149,3.0,1000.0,0.11230273064362171
17.695932388305664,4.969168663024902,0.41843879222869873,74.05889368057251,0.18406923115253448,4.0,-14.012799263000488,-0.35440924763679504,4,1.5319596529006958,-298.83091686919033,0.7162023186683655,54.011068775245555,0.5764602422714233,561.649758009281,4.0,0.0,1.0,0.6584000587463379,1.2601256370544434,-0.4213751554489136,1.6093589067459106,13.003473281860352,13.44279670715332,-0.23113736510276794,4000,-298.83091686919033,0.003795724594965577,-266.59636777879155,4.0,1000.0,0.09203708190275892
15.361506462097168,7.300248622894287,0.4316716492176056,92.77014255523682,0.35088229179382324,5.0,-16.96930694580078,0.0717453733086586,5,1.6017446517944336,-298.90045744875096,0.6995732188224792,53.89665103751372,0.7447603940963745,-210.60263644676297,5.0,0.0,1.0,0.6532881259918213,1.2728216648101807,-0.07002466917037964,1.7707023620605469,16.14497947692871,16.734695434570312,-0.2535398006439209,5000,-298.90045744875096,-0.009051493369042873,-255.39762151238583,5.0,1000.0,0.07542848153938683
21.865453720092773,8.699995040893555,0.4251319468021393,111.48807096481323,0.2176937460899353,6.0,-20.10906982421875,-0.20373119413852692,6,1.9207097291946411,-295.06332639988466,0.7100937366485596,53.81741694942108,0.6181793212890625,-124.28360849746268,6.0,0.0,1.0,0.598841667175293,1.2422887086868286,-0.09995421022176743,1.9625542163848877,20.14529800415039,20.65144920349121,-0.20286491513252258,6000,-295.06332639988466,0.010908388532698154,-233.54528600989863,6.0,1000.0,0.06181699495154324
21.733333587646484,10.462276458740234,0.34401044249534607,129.7471890449524,0.46630364656448364,7.0,-22.8634033203125,-0.2669965624809265,7,1.4373886585235596,-292.364239454047,0.6920093894004822,53.951072478146486,0.6879082322120667,-490.60783587767264,7.0,0.0,1.0,0.6775144934654236,1.419179916381836,-0.21655593812465668,1.5199476480484009,23.368545532226562,23.84899139404297,-0.17501451075077057,7000,-292.364239454047,0.010928493924438953,-270.26850741958066,7.0,1000.0,0.05066177638540577
24.725383758544922,11.995387077331543,0.18544228374958038,148.11318683624268,1.1926522254943848,8.0,-25.0639591217041,-0.21642260253429413,8,1.4413716793060303,-322.60585540527285,0.6850119829177856,54.012746406199355,0.6960644721984863,-255.13658588187596,8.0,0.0,1.0,0.6740851998329163,1.5158072710037231,-0.16259033977985382,1.522768497467041,25.996559143066406,26.411685943603516,-0.1471087485551834,8000,-322.60585540527285,0.006176290102303028,-268.37701722736756,8.0,1000.0,0.04235412222587577
27.23136329650879,13.380254745483398,0.23865509033203125,166.50609397888184,0.9459004402160645,9.0,-28.07940101623535,-0.26939857006073,9,1.4483023881912231,-324.5428448375281,0.7031141519546509,54.05207572247464,0.6650490760803223,-313.3103672647054,9.0,0.0,1.0,0.6170216202735901,1.447435736656189,-0.23489582538604736,1.5078307390213013,28.924179077148438,29.374589920043945,-0.07433585077524185,9000,-324.5428448375281,0.015435644425451756,-273.36961167596064,9.0,1000.0,0.0368465179454358
31.77153205871582,15.08107852935791,0.23352983593940735,184.9722023010254,0.9525305032730103,10.0,-30.339946746826172,-0.3253156840801239,10,1.6006784439086914,-284.72082380205086,0.6957697868347168,54.06217731962726,0.618120551109314,-120.1761560511067,10.0,0.0,1.0,0.5743848085403442,1.4934923648834229,-0.23794817924499512,1.6767783164978027,31.713478088378906,32.11619567871094,-0.07725753635168076,10000,-284.72082380205086,0.020264610648155212,-258.05026611347523,10.0,1000.0,0.034027141129503384
